50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.999997,,,,,,,,,,,,,e84c2786-792b-44a9-9e14-45528b9fa554,16,,,"[42.6, 77.2]",3879638,0,,,,,-2.6779451,,Left Foot,,,,"[29.8, 70.8]",Ground Pass,14.310835,,,,,João Miranda de Souza Filho,5551.0,,,,,,1,From Kick Off,Jonathan Ludovic Biabiany,11497.0,Right Midfield,2,Inter Milan,238,['2fdbddf3-83c4-408a-80b9-e693821d71ea'],9,,,,,,,,,,,,,,,,Inter Milan,238,00:00:09.065,Pass,
,,,,,,,,,,,,,,,,3.318737,,,,,,,,,,,,,88385a0d-e5dc-471b-b365-fa198ce63360,19,,,"[31.3, 72.3]",3879638,0,,,,,-0.12359047,,Right Foot,,,,"[79.6, 66.3]",High Pass,48.671246,,,Incomplete,,Rodrigo Sebastián Palacio,7165.0,,,,,,1,From Kick Off,João Miranda de Souza Filho,5551.0,Right Center Back,2,Inter Milan,238,"['314094f4-ece8-431f-8d8b-61f56180ca94', '4993550c-c019-4ce1-9336-b436c4e2765e', '4bf66ef7-4653-4777-abf7-e2ca4c6bd650']",11,,,,,,,,,,,,,,,,Inter Milan,238,00:00:11.065,Pass,True
,,,,,,,,,,,,,,,,1.119997,,,,,,,,,,,,,02256fe8-2393-4d24-9c1c-31bd0a3b4a05,22,,,"[96.3, 80.0]",3879638,0,,,,,-0.5657015,,,,,,"[108.9, 72.0]",Low Pass,14.925146,,,,,Jonathan Ludovic Biabiany,11497.0,,,,,Throw-in,1,From Throw In,Danilo D''Ambrosio,6984.0,Right Back,3,Inter Milan,238,['9a1564a2-186f-4625-886a-5d18faad3c0c'],29,,,,,,,,,,,,,,,,Inter Milan,238,00:00:29.101,Pass,
,,,,,,,,,,,,,,,,0.088265,,,,,,,,,,,,,06be9323-4392-40a9-8dac-44138af8bc06,26,,,"[116.6, 77.6]",3879638,0,,,,,-1.4394809,,Right Foot,,,,"[117.3, 72.3]",Low Pass,5.3460264,,,Incomplete,,Rodrigo Sebastián Palacio,7165.0,,,,,,1,From Throw In,Jonathan Ludovic Biabiany,11497.0,Right Midfield,3,Inter Milan,238,"['573c16dd-7e14-4f6b-9687-81814e1bb07c', '799f388b-71df-4437-b920-efa12f671ae8', 'aed7d53b-66e6-4033-9b17-d447082ac11b']",33,,,,,,,,,,,,,,,,Inter Milan,238,00:00:33.221,Pass,True
,,,,,,,,,,,,,,,,0.920621,,,,,,,,,,,,,a25a594a-c40b-4a7f-94dd-75cf22c2e131,29,,,"[120.0, 80.0]",3879638,0,,,,,-1.7178746,,Right Foot,,,,"[116.0, 53.0]",High Pass,27.294687,,,Incomplete,True,Rodrigo Sebastián Palacio,7165.0,,,Outswinging,,Corner,1,From Corner,Adem Ljajić,5587.0,Left Midfield,4,Inter Milan,238,"['43592a11-b99a-4f75-9c20-bb3c1b1c327b', 'ede9b82d-5bf6-4d6b-ae72-1819584c5794']",57,,,,,,,,,,,,,,,,Inter Milan,238,00:00:57.530,Pass,
,,,,,,,,,,,,,,,,0.959999,,,,,,,,,,,,,31169894-9e84-4c7f-94d1-52228780c3f7,32,,,"[108.5, 80.0]",3879638,1,,,,,-1.297137,,,,,,"[111.7, 68.6]",Low Pass,11.840608,,,,,Rodrigo Sebastián Palacio,7165.0,,,,,Throw-in,1,From Throw In,Adem Ljajić,5587.0,Left Midfield,5,Inter Milan,238,['bb12de0f-e7b7-4110-9ce0-4cd21b017998'],2,,,,,,,,,,,,,,,,Inter Milan,238,00:01:02.605,Pass,
,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,56bf0713-9ce3-44b2-91df-2a9b29e72ba1,36,,,"[112.8, 72.9]",3879638,1,,,,,2.5568473,,Right Foot,,,,"[105.7, 77.6]",Ground Pass,8.514693,,,,,Adem Ljajić,5587.0,,,,,,1,From Throw In,Rodrigo Sebastián Palacio,7165.0,Right Center Forward,5,Inter Milan,238,"['0d387ebf-49ad-4db6-bfcb-536f3d2b5bbf', '4c5e0726-1c70-4776-a06b-8305e22c461d']",4,,,,,,,,,,,,,,,,Inter Milan,238,00:01:04.485,Pass,True
,,,,,,,,,,,,,,,,0.393317,,,,,,,,,,,,,606dedf5-be74-4663-991f-59bf1c166c2d,39,,,"[103.6, 70.3]",3879638,1,,,,,0.8233546,,Right Foot,,,,"[107.4, 74.4]",Ground Pass,5.59017,,,Incomplete,,Jonathan Ludovic Biabiany,11497.0,,,,,,1,From Throw In,Adem Ljajić,5587.0,Left Midfield,5,Inter Milan,238,"['b469b963-568d-4117-a35f-e94c14a6b9bb', 'ddddc664-4373-4f2d-872b-2348dc953e8b']",9,,,,,,,,,,,,,,,,Inter Milan,238,00:01:09.525,Pass,
,,,,,,,,,,,,,,,,0.416881,,,,,,,,,,,,,b70d38e6-6bd1-4d2d-82a3-ea91d96b26f1,43,,,"[22.1, 2.3]",3879638,1,,,,,1.6814536,,Right Foot,,,,"[21.2, 10.4]",Ground Pass,8.149847,,,,,Diego Perotti,7456.0,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,6,Genoa,233,['9757b6b4-a6d4-4ddb-9330-cae8f8fad8f9'],11,,,,,,,,,,,,,,,,Genoa,233,00:01:11.704,Pass,
,,,,,,,,,,,,,,,,0.779028,,,,,,,,,,,,,3f27501c-930e-4501-874e-c1a1781df72e,47,,,"[26.4, 7.2]",3879638,1,,,,,1.3111666,,Right Foot,,,,"[28.1, 13.6]",Ground Pass,6.6219335,,,,,Alberto Facundo Costa,26728.0,,,,,,1,Regular Play,Diego Perotti,7456.0,Left Wing,6,Genoa,233,"['066fdd1e-1f24-4c92-9e0d-c611c680aada', 'ec0fc47e-3594-44d5-a9d9-5c01e5faac70']",12,,,,,,,,,,,,,,,,Genoa,233,00:01:12.957,Pass,True
,,,,,,,,,,,,,,,,0.225528,,,,,,,,,,,,,2a9a4292-14c8-4c5d-8644-44a9d8d002e7,51,,,"[29.8, 10.8]",3879638,1,,,,,2.4638844,,Left Foot,,,,"[25.7, 14.1]",Ground Pass,5.263079,,,Incomplete,,Cristian Daniel Ansaldi,7464.0,,,,,,1,Regular Play,Alberto Facundo Costa,26728.0,Left Defensive Midfield,6,Genoa,233,"['10b4b945-f942-4679-84fb-a94763d39d8a', '88a1d24e-b736-4263-87ef-280ca2467bcb', 'd5c9aca6-70fb-4135-bbac-3f6143046cfe']",14,,,,,,,,,,,,,,,,Genoa,233,00:01:14.182,Pass,True
,,,,,,,,,,,,,,,,1.279997,,,,,,,,,,,,,04133e21-d039-41d4-9b1e-47738a8731e4,56,,,"[92.9, 74.0]",3879638,1,,,,,-2.252567,,Right Foot,,,,"[87.3, 67.1]",Ground Pass,8.886507,,,,,Gary Alexis Medel Soto,16453.0,,,,,,1,Regular Play,Adem Ljajić,5587.0,Left Midfield,7,Inter Milan,238,['103b56e3-17a8-42a0-9352-e763f16e19c4'],15,,,,,,,,,,,,,,,,Inter Milan,238,00:01:15.706,Pass,
,,,,,,,,,,,,,,,,0.719997,,,,,,,,,,,,,e0fb34b6-f790-4a91-94eb-889fa42890a5,59,,,"[85.2, 73.1]",3879638,1,,,,,0.2914568,,Right Foot,,,,"[98.2, 77.0]",Ground Pass,13.572398,,,,,Adem Ljajić,5587.0,,,,,,1,Regular Play,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,7,Inter Milan,238,"['904eddc9-19bc-470f-8bdd-c13e13c7b958', '9895c32d-6b7d-4264-83d8-36b366cfd33b']",16,,,,,,,,,,,,,,,,Inter Milan,238,00:01:16.986,Pass,True
,,,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,9c245957-58a7-4dac-af08-a11ca968e80d,62,,,"[99.5, 75.5]",3879638,1,,,,,-0.84963715,,Right Foot,,,,"[115.5, 57.3]",Ground Pass,24.233036,,,,,Rodrigo Sebastián Palacio,7165.0,,,,,,1,Regular Play,Adem Ljajić,5587.0,Left Midfield,7,Inter Milan,238,['c0ee1c31-a9c1-42a7-a4a9-74d0647753f1'],18,,,,,,,,,,,,,,,,Inter Milan,238,00:01:18.906,Pass,
,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,c6049a9e-481a-460b-b86f-22094e5e0d74,64,,,"[116.0, 57.1]",3879638,1,,,,,-1.925502,f42fd28d-a893-4264-a9a2-3e51e9fa8e19,Right Foot,True,True,,"[111.0, 43.6]",Ground Pass,14.39618,,,,,Felipe Melo de Carvalho,25430.0,True,,,,,1,Regular Play,Rodrigo Sebastián Palacio,7165.0,Right Center Forward,7,Inter Milan,238,['ee40662a-9e43-4c17-8cdd-acf3390773b1'],21,,,,,,,,,,,,,,,,Inter Milan,238,00:01:21.706,Pass,
,,,,,,,,,,,,,,,,3.249143,,,,,,,,,,,,,6dbfdc76-3b8b-4777-b9c9-792c96259966,68,,,"[6.0, 36.0]",3879638,1,,,,,-0.21252254,,Right Foot,,,,"[68.1, 22.6]",High Pass,63.529285,,,Incomplete,,Serge Gakpé,3556.0,,,,,Goal Kick,1,From Goal Kick,Mattia Perin,7148.0,Goalkeeper,8,Genoa,233,"['7cec0116-68d2-478b-8f7f-17d158ed9d27', 'e4014063-bc8e-475b-948c-c4eedcfdbae9']",52,,,,,,,,,,,,,,,,Genoa,233,00:01:52.011,Pass,
,,,,,,,,,,,,,,,,2.260986,,,,,,,,,,,,,7cec0116-68d2-478b-8f7f-17d158ed9d27,70,,,"[52.0, 57.5]",3879638,1,,,,,-0.14461444,,Head,,,,"[72.6, 54.5]",High Pass,20.8173,,,Incomplete,,Rodrigo Sebastián Palacio,7165.0,,,,,Recovery,1,From Goal Kick,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,8,Genoa,233,"['3d38b522-a06e-433b-a10b-59f8a0eda1a6', '6dbfdc76-3b8b-4777-b9c9-792c96259966', 'a6c73e71-26d6-4aff-9bbf-6a0afe2f2b02']",55,,,,,,,,,,,,,,,,Inter Milan,238,00:01:55.260,Pass,
,,,,,,,,,,,,,,,,1.883729,,,,,,,,,,,,,3d38b522-a06e-433b-a10b-59f8a0eda1a6,73,,,"[47.5, 25.6]",3879638,1,,,,True,-1.1476992,,,,,,"[55.2, 8.5]",High Pass,18.753666,,,,,Diego Sebastián Laxalt Suárez,5717.0,,,,,Recovery,1,From Goal Kick,Nicolás Andrés Burdisso,7467.0,Center Back,8,Genoa,233,"['1a004309-1113-4790-a9d0-d31dcd87247b', '7867ef9e-4b48-4885-8b6f-6a7e3c12a32c', '7cec0116-68d2-478b-8f7f-17d158ed9d27']",57,,,,,,,,,,,,,,,,Genoa,233,00:01:57.521,Pass,True
,,,,,,,,,,,,,,,,1.016893,,,,,,,,,,,,,04c9fc3f-bcc5-4234-8c2a-74f6fd8273a5,76,,,"[55.2, 8.5]",3879638,1,,,,True,0.638914,,,,,,"[58.7, 11.1]",Low Pass,4.360046,,,,,Diego Perotti,7456.0,,,,,,1,From Goal Kick,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,8,Genoa,233,"['00ca2406-dca0-473f-9e8a-14565d8f52bd', '88ad138b-34e8-4447-9d30-f9a1ec6707f8']",59,,,,,,,,,,,,,,,,Genoa,233,00:01:59.483,Pass,True
,,,,,,,,,,,,,,,,0.507073,,,,,,,,,,,,,6a06151d-03d4-44ba-92d1-c019d55746bb,80,,,"[56.3, 9.3]",3879638,2,,,,,-2.896614,,Right Foot,,,,"[52.3, 8.3]",Low Pass,4.1231055,,,,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,1,From Goal Kick,Diego Perotti,7456.0,Left Wing,8,Genoa,233,"['1c730f55-c08b-4881-9e9c-cdecb4ededb4', '8acc84ca-7de4-4094-aae4-0fd416c09383']",0,,,,,,,,,,,,,,,,Genoa,233,00:02:00.574,Pass,True
,,,,,,,,,,,,,,,,0.79581,,,,,,,,,,,,,6ec20518-ce64-47ae-8485-4f97095909c0,83,,,"[52.0, 8.9]",3879638,2,,,,,1.056345,,Right Foot,,,,"[55.9, 15.8]",Low Pass,7.9259067,,,,,Alberto Facundo Costa,26728.0,,,,,,1,From Goal Kick,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,8,Genoa,233,['8ad8b6a2-6642-4078-92c0-e2ab8c7cbc09'],1,,,,,,,,,,,,,,,,Genoa,233,00:02:01.170,Pass,
,,,,,,,,,,,,,,,,1.367129,,,,,,,,,,,,,7b666391-36da-4291-b686-b4a79f7728e8,87,,,"[54.6, 15.5]",3879638,2,,,,,-0.35994852,,Left Foot,,,,"[73.2, 8.5]",Ground Pass,19.8736,,,,,Serge Gakpé,3556.0,,,,,,1,From Goal Kick,Alberto Facundo Costa,26728.0,Left Defensive Midfield,8,Genoa,233,"['0ad6c56d-ce58-4c92-956b-93329beaa33c', '41c62768-89f0-47ff-b386-5b51de56e0a4']",2,,,,,,,,,,,,,,,,Genoa,233,00:02:02.628,Pass,True
,,,,,,,,,,,,,,,,0.962509,,,,,,,,,,,,,076d29c9-f523-4bb7-b33e-c07440f0d0ad,96,,,"[71.7, 7.2]",3879638,2,,,,,-0.058327924,,Left Foot,,,,"[85.4, 6.4]",Ground Pass,13.723338,,,Incomplete,,Diego Perotti,7456.0,,,,,,1,From Goal Kick,Serge Gakpé,3556.0,Center Forward,8,Genoa,233,"['15a1a94d-bc7d-4f7e-a989-089671b94b6d', '880d525a-1241-4151-b79b-d6cc1f1e0abc', 'a31e80b9-786b-47c8-b6a7-6602af16a500']",8,,,,,,,,,,,,,,,,Genoa,233,00:02:08.549,Pass,True
,,,,,,,,,,,,,,,,0.559996,,,,,,,,,,,,,880d525a-1241-4151-b79b-d6cc1f1e0abc,98,,,"[34.7, 73.7]",3879638,2,,,,,0.31763536,,Right Foot,,,,"[42.0, 76.1]",Ground Pass,7.6843996,,,,,Jonathan Ludovic Biabiany,11497.0,,,,,Recovery,1,Regular Play,Danilo D''Ambrosio,6984.0,Right Back,9,Inter Milan,238,"['076d29c9-f523-4bb7-b33e-c07440f0d0ad', '3c495f03-d088-4ed2-a95a-7a2f13c9c20c']",9,,,,,,,,,,,,,,,,Inter Milan,238,00:02:09.511,Pass,
,,,,,,,,,,,,,,,,2.239999,,,,,,,,,,,,,67f88569-d06c-4b4c-8254-32d9557e690f,100,,,"[42.4, 76.1]",3879638,2,,,,,-2.5836694,,Right Foot,,,,"[29.1, 67.8]",Ground Pass,15.677372,,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,1,Regular Play,Jonathan Ludovic Biabiany,11497.0,Right Midfield,9,Inter Milan,238,['1a31699b-be24-405a-8331-0e63b258a7ac'],10,,,,,,,,,,,,,,,,Inter Milan,238,00:02:10.071,Pass,
,,,,,,,,,,,,,,,,2.096995,,,,,,,,,,,,,5a72fc0a-de1f-4fd7-a57f-cc8ccfb7e808,103,,,"[28.1, 71.2]",3879638,2,,,,,-0.16915989,,Right Foot,,,,"[68.5, 64.3]",High Pass,40.984997,,,Incomplete,,Stevan Jovetić,3434.0,,,,,,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,9,Inter Milan,238,"['662839e9-5622-42bb-9c54-7d396ec9473f', '9efff8cc-e8cb-4886-bf0d-edaae2fea332', 'b82df565-21f9-4321-bb74-57cbad7ec219']",12,,,,,,,,,,,,,,,,Inter Milan,238,00:02:12.311,Pass,True
,,,,,,,,,,,,,,,,1.940197,,,,,,,,,,,,,b82df565-21f9-4321-bb74-57cbad7ec219,105,,,"[51.6, 15.8]",3879638,2,,,,,-0.26333195,,Head,,,,"[83.5, 7.2]",High Pass,33.038918,,,Incomplete,,Diego Sebastián Laxalt Suárez,5717.0,,,,,Recovery,1,Regular Play,Nicolás Andrés Burdisso,7467.0,Center Back,9,Inter Milan,238,"['28ea9caa-2464-4b3b-b7d4-b5e5aba6e54b', '5a72fc0a-de1f-4fd7-a57f-cc8ccfb7e808', 'bb134ac3-1469-4ff6-9745-3031104acd89']",14,,,,,,,,,,,,,,,,Genoa,233,00:02:14.408,Pass,
,,,,,,,,,,,,,,,,1.439998,,,,,,,,,,,,,24debc2c-1d89-4691-83a1-1f27fc65bf7e,110,,,"[42.2, 75.7]",3879638,2,,,,,0.13394493,,Right Foot,,,,"[56.3, 77.6]",Ground Pass,14.227438,,,,,Jonathan Ludovic Biabiany,11497.0,,,,,,1,Regular Play,Danilo D''Ambrosio,6984.0,Right Back,9,Inter Milan,238,"['48f85258-9c29-4b57-a715-4044f85fbe7b', '7287a85d-5e18-4cdf-b96f-f9b3d0d6c0b0']",18,,,,,,,,,,,,,,,,Inter Milan,238,00:02:18.428,Pass,True
,,,,,,,,,,,,,,,,1.119997,,,,,,,,,,,,,ac12ee77-0576-4cd3-ac2e-098a64db1d55,114,,,"[83.5, 70.8]",3879638,2,,,,,0.6034335,,Right Foot,,,,"[90.9, 75.9]",Ground Pass,8.987213,,,,,Stevan Jovetić,3434.0,,,,,,1,Regular Play,Jonathan Ludovic Biabiany,11497.0,Right Midfield,9,Inter Milan,238,['fd3be865-8d64-44bd-872d-02006bc8dc34'],24,,,,,,,,,,,,,,,,Inter Milan,238,00:02:24.428,Pass,
,,,,,,,,,,,,,,,,3.31274,,,,,,,,,,,,,a0d9024a-6ed7-49ec-8db7-bef7005f127c,120,,,"[95.4, 75.0]",3879638,2,,,,,-1.199433,,Right Foot,True,,,"[115.3, 23.9]",High Pass,54.838127,,,Incomplete,,Rodrigo Sebastián Palacio,7165.0,,True,,,,1,Regular Play,Stevan Jovetić,3434.0,Left Center Forward,9,Inter Milan,238,"['b049ca8c-9fb9-4eda-8a81-f5e422374ab1', 'd3678ed8-7413-4733-88c9-4265ca8a5bd9']",28,,,,,,,,,,,,,,,,Inter Milan,238,00:02:28.348,Pass,
