50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.551368,,,,,,,,,,,,,5432ba68-16d8-437b-8713-3e1a1941819f,1076,,,"[110.1, 20.8]",3879636,25,,,,,1.459193,,Left Foot,True,,"[111.4, 32.4]",,Ground Pass,,11.672618,,Incomplete,Sergio Floccari,6948.0,,,,,,1,From Throw In,Nicola Sansone,6859.0,Left Wing,54,Sassuolo,232,"['9e78cb1e-d16e-4b6c-81e5-c1889b898ad4', 'b432dde8-8267-4a0d-b9dd-a0108c95e463']",3,,,,,,,,,,,,,,,,,,Sassuolo,232,00:25:03.702,Pass,
,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,e7eb7237-b864-4b9a-8f41-33e5ac117a2f,1079,,,"[89.6, 0.1]",3879636,25,,True,,,0.23737425,,,,,"[102.0, 3.1]",,Low Pass,,12.757743,,,Nicola Sansone,6859.0,,,,,Throw-in,1,From Throw In,Simone Missiroli,7113.0,Left Center Midfield,55,Sassuolo,232,['5a393d7b-8a48-4a96-a38d-da3555bbd06d'],10,,,,,,,,,,,,,,,,,,Sassuolo,232,00:25:10.021,Pass,
,,,,,,,,,,,,,,,,,,,0.878027,,,,,,,,,,,,,ad545e82-7675-44db-ab1c-0b15bb8ebccb,1081,,,"[103.5, 3.9]",3879636,25,,,,,-2.9778545,,Right Foot,,,"[92.0, 2.0]",,Ground Pass,,11.6559,,,Simone Missiroli,7113.0,,,,,,1,From Throw In,Nicola Sansone,6859.0,Left Wing,55,Sassuolo,232,['8f6849db-98ae-43f9-a1aa-2882d3012c3b'],11,,,,,,,,,,,,,,,,,,Sassuolo,232,00:25:11.476,Pass,
,,,,,,,,,,,,,,,,,,,0.776322,,,,,,,,,,,,,c121d02f-e8aa-4503-a6c7-e1d5d8bae855,1084,,,"[90.9, 2.0]",3879636,25,,,,,1.9310673,,Right Foot,,,"[85.4, 16.6]",,Ground Pass,,15.601603,,,Francesco Magnanelli,7127.0,,,,,,1,From Throw In,Simone Missiroli,7113.0,Left Center Midfield,55,Sassuolo,232,['10889582-0c5f-45f1-b083-d7cf585e5a87'],13,,,,,,,,,,,,,,,,,,Sassuolo,232,00:25:13.658,Pass,
,,,,,,,,,,,,,,,,,,,0.796134,,,,,,,,,,,,,2c52a2c2-19d0-4d03-81c5-fa42ce8163d5,1087,,,"[85.7, 16.4]",3879636,25,,,,,-1.7115265,,Right Foot,,,"[84.0, 4.4]",,Ground Pass,,12.119819,,,Simone Missiroli,7113.0,,,,,,1,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,55,Sassuolo,232,"['0c3a26e7-4cb2-4e7e-b81a-918a8f348c1e', 'e4810060-4fb3-4277-b9ee-1affbfed141b']",14,,,,,,,,,,,,,,,,,,Sassuolo,232,00:25:14.434,Pass,True
,,,,,,,,,,,,,,,,,,,1.310585,,,,,,,,,,,,,468a17ff-2b06-45df-83b1-7e3bf6edb1da,1089,,,"[84.0, 4.4]",3879636,25,,,,,1.7887324,,Right Foot,,,"[77.6, 33.3]",,High Pass,,29.600168,,,Paolo Cannavaro,8848.0,,,,,,1,From Throw In,Simone Missiroli,7113.0,Left Center Midfield,55,Sassuolo,232,['b1c60946-2a7d-4283-afc3-d43701572f85'],15,,,,,,,,,,,,,,,,,,Sassuolo,232,00:25:15.230,Pass,
,,,,,,,,,,,,,,,,,,,1.000126,,,,,,,,,,,,,468d7405-e9a5-4bef-8d4a-d16d4be00190,1096,,,"[56.1, 37.0]",3879636,25,,,,,1.6322572,,Right Foot,,,"[55.7, 43.5]",,Ground Pass,,6.512296,,,Borja Valero Iglesias,6997.0,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Left Defensive Midfield,56,Fiorentina,239,['dac869f5-d7bb-40f6-967d-33447bd9b0b3'],21,,,,,,,,,,,,,,,,,,Fiorentina,239,00:25:21.463,Pass,
,,,,,,,,,,,,,,,,,,,0.311138,,,,,,,,,,,,,dffbcd3e-fd1f-43a7-903e-c3d8cb7ff9c3,1099,,,"[56.0, 44.9]",3879636,25,,,,,0.93409014,,Right Foot,,,"[66.5, 59.1]",,Ground Pass,,17.660408,,,Josip Iličić,7139.0,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Wing,56,Fiorentina,239,['0792d456-a29f-415e-a831-a96f20123148'],23,,,,,,,,,,,,,,,,,,Fiorentina,239,00:25:23.212,Pass,
,,,,,,,,,,,,,,,,,,,0.923232,,,,,,,,,,,,,bb277f7a-c94d-4b0d-b5b5-c8b7afb26345,1102,,,"[66.5, 59.1]",3879636,25,,,,,1.1925757,,Left Foot,,,"[72.5, 74.2]",,Ground Pass,,16.248384,,,Federico Bernardeschi,7777.0,,,,,,1,Regular Play,Josip Iličić,7139.0,Center Attacking Midfield,56,Fiorentina,239,['3079e127-a8d6-4482-827a-54a0f3b63845'],23,,,,,,,,,,,,,,,,,,Fiorentina,239,00:25:23.578,Pass,
,,,,,,,,,,,,,,,,,,,1.086239,,,,,,,,,,,,,e55a635b-1fd0-42d4-8975-af61d35df4ef,1105,,,"[84.3, 74.6]",3879636,25,,,,,-0.9040436,79580485-ee42-4df2-8564-79459a058429,Left Foot,,,"[97.6, 57.7]",,Ground Pass,,21.505814,,,Josip Iličić,7139.0,True,,,,,1,Regular Play,Federico Bernardeschi,7777.0,Right Wing,56,Fiorentina,239,['24bd11e3-691e-4a39-a027-5e051a053b86'],25,,,,,,,,,,,,,,,,,,Fiorentina,239,00:25:25.795,Pass,
,,,,,,,,,,,,,,,,,,,1.400026,,,,,,,,,,,,,e5eafbb6-a264-449c-a803-c917e7f72726,1114,,,"[44.6, 63.7]",3879636,25,,,,,0.48216403,,Left Foot,,,"[55.3, 69.3]",,Ground Pass,,12.076838,,,Karim Laribi,30941.0,,,,,,1,Regular Play,Gregoire Defrel,7457.0,Right Wing,56,Fiorentina,239,['b155f3f6-b5e7-4d44-96b5-1da4f6fd91a5'],37,,,,,,,,,,,,,,,,,,Sassuolo,232,00:25:37.863,Pass,
,,,,,,,,,,,,,,,,,,,0.577952,,,,,,,,,,,,,6894de2d-76bf-41d5-baf2-230fe911ee48,1117,,,"[60.1, 69.5]",3879636,25,,,,,-1.0020684,,Right Foot,,,"[66.3, 59.8]",,Ground Pass,,11.512168,,Incomplete,Gregoire Defrel,7457.0,,,,,,1,Regular Play,Karim Laribi,30941.0,Right Center Midfield,56,Fiorentina,239,"['88a46ee3-b5ac-42a0-9a05-9bc774e55b77', 'c1c1fd14-1a1f-4560-aa57-64e47177aea1']",41,,,,,,,,,,,,,,,,,,Sassuolo,232,00:25:41.027,Pass,
,,,,,,,,,,,,,,,,,,,0.842135,,,,,,,,,,,,,4bffe324-48ae-40db-abf1-b1909e44e890,1121,,,"[57.4, 24.3]",3879636,25,,,,,0.3932794,,Right Foot,,,"[66.8, 28.2]",,Ground Pass,,10.176934,,,Manuel Pasqual,11516.0,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,56,Fiorentina,239,['5c38ea05-bce1-4f89-9b79-60f839627ac2'],43,,,,,,,,,,,,,,,,,,Fiorentina,239,00:25:43.037,Pass,
,,,,,,,,,,,,,,,,,,,0.716803,,,,,,,,,,,,,f0dc43b1-3dad-4d72-95b6-5caa4aceffe8,1124,,,"[67.1, 28.5]",3879636,25,,,,,2.0545754,,Left Foot,,,"[64.0, 34.4]",,Ground Pass,,6.664833,,,Giuseppe Rossi,7141.0,,,,,,1,Regular Play,Manuel Pasqual,11516.0,Left Back,56,Fiorentina,239,['d77ec9a2-ac38-4b46-96d8-c1570b882eb9'],44,,,,,,,,,,,,,,,,,,Fiorentina,239,00:25:44.169,Pass,
,,,,,,,,,,,,,,,,,,,0.868339,,,,,,,,,,,,,76d0f7bb-c617-407c-bbb2-b619b06634bf,1127,,,"[63.4, 34.8]",3879636,25,,,,,-1.5707964,,Left Foot,,,"[63.4, 27.5]",,Ground Pass,,7.3,,,Milan Badelj,6305.0,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Center Forward,56,Fiorentina,239,['5dc76a9c-b28e-44d4-8038-d14a935fdb37'],45,,,,,,,,,,,,,,,,,,Fiorentina,239,00:25:45.064,Pass,
,,,,,,,,,,,,,,,,,,,1.805336,,,,,,,,,,,,,5af90d29-3682-4ddf-abeb-7ec3fe70005c,1130,,,"[64.0, 25.5]",3879636,25,,,,,1.1339879,,Right Foot,,,"[78.1, 55.7]",,Ground Pass,,33.32942,,,Josip Iličić,7139.0,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,56,Fiorentina,239,['5758e5d2-fd8c-4c9c-8544-f5c3501b6e23'],48,,,,,,,,,,,,,,,,,,Fiorentina,239,00:25:48.827,Pass,
,,,,,,,,,,,,,,,,,,,0.721925,,,,,,,,,,,,,0fc68282-4547-42d5-9b0f-31005d01e244,1133,,,"[90.9, 52.9]",3879636,25,,,,,-2.0162642,,Left Foot,,,"[85.6, 41.8]",,Ground Pass,,12.300406,,,Giuseppe Rossi,7141.0,,,,,,1,Regular Play,Josip Iličić,7139.0,Center Attacking Midfield,56,Fiorentina,239,['92591088-5c58-4a07-b454-483202f745fb'],52,,,,,,,,,,,,,,,,,,Fiorentina,239,00:25:52.934,Pass,
,,,,,,,,,,,,,,,,,,,1.761263,,,,,,,,,,,,,da69454a-198d-4319-ae27-bdc2b53986de,1136,,,"[84.3, 43.2]",3879636,25,,,,,-1.5393382,,Left Foot,,,"[85.2, 14.6]",,Ground Pass,,28.614157,,,Manuel Pasqual,11516.0,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Center Forward,56,Fiorentina,239,['8fbf19c2-dcd8-4613-bead-a4d2670bfb05'],56,,,,,,,,,,,,,,,,,,Fiorentina,239,00:25:56.807,Pass,
,,,,,,,,,,,,,,,,,,,1.105724,,,,,,,,,,,,,23f34656-725f-4356-8fc0-710f7bb9141e,1139,,,"[85.2, 14.4]",3879636,25,,,,,0.042527534,,Left Foot,,,"[89.9, 14.6]",,Ground Pass,,4.704253,,,Borja Valero Iglesias,6997.0,,,,,,1,Regular Play,Manuel Pasqual,11516.0,Left Back,56,Fiorentina,239,['e778f2fd-3acc-41bf-a675-117dbf68d18a'],58,,,,,,,,,,,,,,,,,,Fiorentina,239,00:25:58.801,Pass,
,,,,,,,,,,,,,,,,,,,1.209563,,,,,,,,,,,,,fb1b199d-4ae8-4a8d-a51c-78bad0cd7603,1142,,,"[99.6, 12.6]",3879636,26,,,,,2.485897,,Right Foot,,,"[91.8, 18.6]",,Ground Pass,,9.840732,,,Milan Badelj,6305.0,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Wing,56,Fiorentina,239,['2d815487-2e26-43a6-afc2-e970d277e097'],4,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:04.435,Pass,
,,,,,,,,,,,,,,,,,,,0.70505,,,,,,,,,,,,,b33c09a3-7054-474e-a599-8a95543058ce,1148,,,"[95.2, 18.8]",3879636,26,,,,,-0.87985307,,Right Foot,,,"[99.5, 13.6]",,Ground Pass,,6.747592,,,Borja Valero Iglesias,6997.0,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,56,Fiorentina,239,['c25efae0-112d-4a95-990e-d978a5e56451'],6,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:06.841,Pass,
,,,,,,,,,,,,,,,,,,,0.686564,,,,,,,,,,,,,b94e5e90-efb5-43a4-ac83-12fd2ac35d56,1151,,,"[101.7, 13.0]",3879636,26,,,,,2.4132752,,Right Foot,,,"[94.3, 19.6]",,Ground Pass,,9.915645,,,Milan Badelj,6305.0,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Wing,56,Fiorentina,239,['b003062d-9a9f-4920-ace4-d73878748a1c'],9,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:09.310,Pass,
,,,,,,,,,,,,,,,,,,,0.660543,,,,,,,,,,,,,1b35dd99-380e-402d-8949-88fc7159b12a,1154,,,"[98.2, 24.8]",3879636,26,,,,,1.3811048,,Right Foot,,,"[100.6, 37.3]",,Ground Pass,,12.728315,,,Giuseppe Rossi,7141.0,,,,,,1,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,56,Fiorentina,239,['64f79467-7b5c-4434-8d77-ac5abd2d391a'],10,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:10.894,Pass,
,,,,,,,,,,,,,,,,,,,0.776949,,,,,,,,,,,,,bec9f35e-bb6e-4434-b8c1-132782bdcca4,1157,,,"[99.0, 35.6]",3879636,26,,,,,1.1856388,,Left Foot,,,"[102.0, 43.0]",,Low Pass,,7.984986,,,Josip Iličić,7139.0,,,,,,1,Regular Play,Giuseppe Rossi,7141.0,Center Forward,56,Fiorentina,239,['850d4a69-ff35-44c7-bcbb-fec3eae3a82a'],13,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:13.421,Pass,
,,,,,,,,,,,,,,,,,,,1.768918,,,,,,,,,,,,,308dd203-9d1a-4d0a-94ef-bb420ec2af8e,1161,,,"[101.0, 44.0]",3879636,26,,,,,2.566948,ec3a63de-3c66-43d5-b73b-81c9c7c22888,Left Foot,,,"[88.8, 51.9]",,Ground Pass,,14.534442,,,Facundo Sebastián Roncaglia,6830.0,True,,,,,1,Regular Play,Josip Iličić,7139.0,Center Attacking Midfield,56,Fiorentina,239,['7aba1668-88fc-46b0-b77b-25471d4566c6'],15,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:15.224,Pass,
,,,,,,,,,,,,,,,,,,,2.7,,,,,,,,,,,,,db4ab095-728a-48fd-b1dc-02becaed342b,1166,,,"[52.3, 80.0]",3879636,26,,True,,,-2.1393209,,,,,"[31.6, 47.6]",,High Pass,,38.448017,,,Davide Astori,8275.0,,,,,Throw-in,1,From Throw In,Facundo Sebastián Roncaglia,6830.0,Right Back,57,Fiorentina,239,['840a7c0c-cda0-4d90-a929-da94705ff5d4'],34,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:34.558,Pass,
,,,,,,,,,,,,,,,,,,,0.997135,,,,,,,,,,,,,1b5c1ea0-86a6-4926-87fe-4984bb72c5b6,1168,,,"[32.2, 48.6]",3879636,26,,,,,0.2153577,,Left Foot,,,"[51.4, 52.8]",,Ground Pass,,19.654007,,,Milan Badelj,6305.0,,,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,57,Fiorentina,239,['d3f311dd-c328-4931-b97c-b2815807763c'],38,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:38.946,Pass,
,,,,,,,,,,,,,,,,,,,2.437569,,,,,,,,,,,,,ecb5475d-fc6d-4e54-b57e-2b274887a96f,1171,,,"[50.0, 51.6]",3879636,26,,,,,-1.58642,,Left Foot,,,"[49.4, 13.2]",,High Pass,,38.404686,,,Manuel Pasqual,11516.0,,,,,,1,From Throw In,Milan Badelj,6305.0,Right Defensive Midfield,57,Fiorentina,239,['7b6515df-3dc5-4d9a-81b3-f7bfae966359'],40,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:40.018,Pass,
,,,,,,,,,,,,,,,,,,,0.692762,,,,,,,,,,,,,72c9d619-593f-43a8-b5a1-41459830a882,1174,,,"[50.8, 13.0]",3879636,26,,,,,1.3418714,,Left Foot,,,"[53.2, 23.3]",,Ground Pass,,10.575916,,,Borja Valero Iglesias,6997.0,,,,,,1,From Throw In,Manuel Pasqual,11516.0,Left Back,57,Fiorentina,239,['b448df9b-e2a2-4e0f-ac55-dea7cd01a182'],43,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:43.210,Pass,
,,,,,,,,,,,,,,,,,,,1.04414,,,,,,,,,,,,,ce7b0bc2-9cde-4b23-9059-28bdbcd705f4,1177,,,"[53.2, 23.3]",3879636,26,,,,,-2.0520632,,Right Foot,,,"[48.5, 14.3]",,Ground Pass,,10.153324,,,Manuel Pasqual,11516.0,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Wing,57,Fiorentina,239,['d11d1948-e813-4081-872e-e3829e4d7ec9'],44,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:44.340,Pass,
,,,,,,,,,,,,,,,,,,,0.561542,,,,,,,,,,,,,3de36ca4-fbea-420c-8975-1dcdffd78847,1181,,,"[47.6, 14.6]",3879636,26,,,,,1.6814536,,Right Foot,,,"[46.7, 22.7]",,Ground Pass,,8.149847,,,Milan Badelj,6305.0,,,,,,1,From Throw In,Manuel Pasqual,11516.0,Left Back,57,Fiorentina,239,['180f8636-baf8-412e-afb0-0a1227f7dc64'],46,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:46.502,Pass,
,,,,,,,,,,,,,,,,,,,2.977238,,,,,,,,,,,,,c8a2b84d-dd26-45f5-a3d0-5eb950f748c3,1186,,,"[40.4, 22.7]",3879636,26,,,,,1.1842314,,Right Foot,,,"[61.2, 73.8]",,Ground Pass,,55.171097,,,Federico Bernardeschi,7777.0,,True,,,,1,From Throw In,Milan Badelj,6305.0,Right Defensive Midfield,57,Fiorentina,239,"['5b954498-ecc6-4a5c-a6c1-785e4d26d508', 'a49094e8-4dc8-43b6-961f-49de7297ca29']",52,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:52.789,Pass,True
,,,,,,,,,,,,,,,,,,,0.918258,,,,,,,,,,,,,b8f69e7f-0c5e-4f02-a471-dd353eb8ccbe,1189,,,"[59.6, 74.8]",3879636,26,,,,,-1.2839661,,Left Foot,,,"[63.7, 60.9]",,Ground Pass,,14.492066,,,Josip Iličić,7139.0,,,,,,1,From Throw In,Federico Bernardeschi,7777.0,Right Wing,57,Fiorentina,239,['057f4d04-1b62-41ea-87b2-c845779a1a27'],57,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:57.192,Pass,
,,,,,,,,,,,,,,,,,,,2.924928,,,,,,,,,,,,,2214f827-d6b0-412a-848a-2b4d0ae001a9,1192,,,"[63.7, 59.9]",3879636,26,,,,,0.4401371,,Left Foot,,,"[96.4, 75.3]",,Ground Pass,,36.144848,,,Federico Bernardeschi,7777.0,,,,,,1,From Throw In,Josip Iličić,7139.0,Center Attacking Midfield,57,Fiorentina,239,['aa6cd737-1bcd-4fdb-a58a-5f78f45f9d44'],59,,,,,,,,,,,,,,,,,,Fiorentina,239,00:26:59.080,Pass,
,,,,,,,,,,,,,,,,,,,1.099373,,,,,,,,,,,,,ad768051-3b11-40aa-9843-bdda3baf6906,1195,,,"[103.7, 72.0]",3879636,27,,,,,-2.3213248,,Left Foot,,,"[95.4, 63.1]",,Ground Pass,,12.169634,,,Josip Iličić,7139.0,,,,,,1,From Throw In,Federico Bernardeschi,7777.0,Right Wing,57,Fiorentina,239,['9b9dc308-0df0-4d0b-8876-8d3f5bc0af2f'],8,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:08.547,Pass,
,,,,,,,,,,,,,,,,,,,2.666385,,,,,,,,,,,,,ad4b31c8-cdc9-445f-858d-7634642146c3,1199,,,"[90.6, 59.7]",3879636,27,,,,,-1.4771117,,Left Foot,,,"[94.8, 15.0]",,High Pass,,44.89688,,,Manuel Pasqual,11516.0,,True,,,,1,From Throw In,Josip Iličić,7139.0,Center Attacking Midfield,57,Fiorentina,239,"['05ad8425-c772-4120-be3e-362e1766e984', 'df2f94d9-5893-40d0-a127-a3c1e52475a4']",11,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:11.348,Pass,True
,,,,,,,,,,,,,,,,,,,0.59729,,,,,,,,,,,,,2955f0d0-e7ea-4c88-8695-e390acfabe4d,1202,,,"[94.8, 15.0]",3879636,27,,,,,1.0867434,,Left Foot,,,"[99.9, 24.7]",,Ground Pass,,10.959015,,,Borja Valero Iglesias,6997.0,,,,,,1,From Throw In,Manuel Pasqual,11516.0,Left Back,57,Fiorentina,239,['a589e345-66e3-4974-9982-8b4678556364'],15,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:15.265,Pass,
,,,,,,,,,,,,,,,,,,,0.600174,,,,,,,,,,,,,1c8db5b1-c7a7-46b2-b68d-38ea211c827e,1205,,,"[99.9, 24.7]",3879636,27,,,,,1.017502,,Right Foot,,,"[104.1, 31.5]",,Ground Pass,,7.9924965,,Incomplete,Giuseppe Rossi,7141.0,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Wing,57,Fiorentina,239,"['7f4f5be3-5064-443c-aa34-9e5cf1395c4b', 'cd393ff6-0534-4dd3-b5d5-791ebcd1d233']",16,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:16.071,Pass,
,,,,,,,,,,,,,,,,,,,0.992121,,,,,,,,,,,,,62fa17fd-5518-4134-a3aa-f4f13dc8100d,1213,,,"[107.3, 0.1]",3879636,27,,,,,1.7207415,,,,,"[105.2, 14.0]",,Low Pass,,14.057738,,,Borja Valero Iglesias,6997.0,,,,,Throw-in,1,From Throw In,Manuel Pasqual,11516.0,Left Back,58,Fiorentina,239,['b19fd1e2-cb20-4113-8cd5-99f5e7354958'],29,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:29.112,Pass,
,,,,,,,,,,,,,,,,,,,0.715688,,,,,,,,,,,,,25d4d136-0b26-4d25-98b3-00f31cd2a01b,1217,,,"[104.8, 14.4]",3879636,27,,,,,-1.3007708,,Right Foot,,,"[107.9, 3.2]",,Ground Pass,,11.621101,,,Manuel Pasqual,11516.0,,,,,,1,From Throw In,Borja Valero Iglesias,6997.0,Left Wing,58,Fiorentina,239,['453a7f4e-6196-49f6-8f97-01a9571c41bf'],30,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:30.457,Pass,
,,,,,,,,,,,,,,,,,,,2.306171,,,,,,,,,,,,,cdbfa5e4-2551-49fa-8540-1a880f6ea8aa,1220,,,"[106.1, 3.2]",3879636,27,,,,,2.7903492,,Left Foot,,,"[76.9, 13.9]",,Ground Pass,,31.098713,,,Davide Astori,8275.0,,,,,,1,From Throw In,Manuel Pasqual,11516.0,Left Back,58,Fiorentina,239,['4afb7541-25c5-4393-a78c-b6ca31fe5ae6'],32,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:32.664,Pass,
,,,,,,,,,,,,,,,,,,,1.590759,,,,,,,,,,,,,416770cd-c078-4ca4-be4f-601be8816f57,1223,,,"[77.6, 15.3]",3879636,27,,,,,2.388674,,Left Foot,,,"[63.3, 28.7]",,Ground Pass,,19.597193,,,Gonzalo Javier Rodríguez,25931.0,,,,,,1,From Throw In,Davide Astori,8275.0,Left Center Back,58,Fiorentina,239,['d95fcb61-a290-44ac-bf2e-9e9f207825a6'],35,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:35.548,Pass,
,,,,,,,,,,,,,,,,,,,0.67351,,,,,,,,,,,,,2e246839-ea98-40d1-8684-43bb8263de5a,1226,,,"[63.0, 28.7]",3879636,27,,,,,-0.12853907,,Right Foot,,,"[77.7, 26.8]",,Ground Pass,,14.822281,,,Matías Vecino Falero,5255.0,,,,,,1,From Throw In,Gonzalo Javier Rodríguez,25931.0,Right Center Back,58,Fiorentina,239,['a5981e33-9d2e-43b3-ae92-c44a9158add1'],37,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:37.486,Pass,
,,,,,,,,,,,,,,,,,,,0.996304,,,,,,,,,,,,,7c4d174b-514a-44c2-a3f2-28ddbee42913,1229,,,"[73.5, 31.0]",3879636,27,,,,,1.0632838,,Right Foot,,,"[84.9, 51.5]",,Ground Pass,,23.456556,,,Josip Iličić,7139.0,,,,,,1,From Throw In,Matías Vecino Falero,5255.0,Left Defensive Midfield,58,Fiorentina,239,['a3862d8a-b3ed-48e5-a1fa-f41a17ee61d7'],39,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:39.789,Pass,
,,,,,,,,,,,,,,,,,,,4.683014,,,,,,,,,,,,,56c15309-4304-4957-9a82-9bc4551436e1,1232,,,"[84.9, 51.5]",3879636,27,,,,,0.25900578,,Left Foot,,,"[108.3, 57.7]",,Ground Pass,,24.207438,,Incomplete,Giuseppe Rossi,7141.0,,,,,,1,From Throw In,Josip Iličić,7139.0,Center Attacking Midfield,58,Fiorentina,239,"['52112510-2c1c-41fc-ad58-6eb1d3607d43', '80a3217a-9cd4-449d-8825-06dbe40e1a72']",40,,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:40.825,Pass,
,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,cb576621-5a96-460c-8507-615d35b5c3cc,1235,,,"[9.4, 30.9]",3879636,27,,True,,,-1.258164,,Keeper Arm,,,"[12.6, 21.0]",,Ground Pass,,10.404326,,,Francesco Acerbi,7119.0,,,,,,1,Regular Play,Andrea Consigli,7132.0,Goalkeeper,59,Sassuolo,232,['aba5a29e-0ae6-4f3a-94b6-e086259a58dd'],57,,,,,,,,,,,,,,,,,,Sassuolo,232,00:27:57.428,Pass,
,,,,,,,,,,,,,,,,,,,1.745823,,,,,,,,,,,,,bfddbfdd-306b-462c-9d93-45cb748a5447,1237,,,"[15.3, 21.6]",3879636,28,,,,,1.7324928,,Left Foot,,,"[10.7, 49.8]",,Ground Pass,,28.572714,,,Paolo Cannavaro,8848.0,,,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,59,Sassuolo,232,['cc33b978-6b64-441a-9f35-e2ea918cf2d2'],0,,,,,,,,,,,,,,,,,,Sassuolo,232,00:28:00.852,Pass,
,,,,,,,,,,,,,,,,,,,1.168473,,,,,,,,,,,,,8cc5f124-d272-4350-abb3-f3b27b87da15,1240,,,"[15.0, 52.8]",3879636,28,,,,,0.9240379,,Right Foot,,,"[26.1, 67.5]",,Ground Pass,,18.420097,,,Šime Vrsaljko,5461.0,,,,,,1,Regular Play,Paolo Cannavaro,8848.0,Right Center Back,59,Sassuolo,232,['a8edba49-21cb-42fe-a2c1-d9f9a084210d'],4,,,,,,,,,,,,,,,,,,Sassuolo,232,00:28:04.334,Pass,
,,,,,,,,,,,,,,,,,,,1.06338,,,,,,,,,,,,,67f07637-ef06-4374-bcbf-d83227b5642a,1243,,,"[28.3, 67.6]",3879636,28,,,,,-0.4913222,,Right Foot,,,"[39.7, 61.5]",,Ground Pass,,12.929423,,,Francesco Magnanelli,7127.0,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,59,Sassuolo,232,['8fbaa8ab-f045-4b37-a816-ed96b912d14d'],7,,,,,,,,,,,,,,,,,,Sassuolo,232,00:28:07.147,Pass,
