50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.839174,,,,,,,,,,,,,,ff116329-8dbf-43cf-9ddb-e9c9eadc6b7a,24,,,"[94.8, 80.0]",3879735,0,,,,-0.932314,,,,"[104.3, 67.2]",Low Pass,,15.940201,,,,,Alessandro Diamanti,19847.0,,,,,,Throw-in,1,From Throw In,Andrea Conti,8657.0,Right Back,4,Atalanta,228,['44362627-b2ba-4eda-83ce-0212e2a45ada'],24,,,,,,,,,,,,,,,,,Atalanta,228,00:00:24.748,Pass,
,,,,,,,,,,,,,,,,,0.533884,,,,,,,,,,,,,,c1c38105-e651-4998-bc30-5a92f7708738,28,,,"[104.6, 69.9]",3879735,0,,,,2.55359,,Left Foot,,"[98.3, 74.1]",Ground Pass,,7.5716577,,,,,Andrea Conti,8657.0,,,,,,,1,From Throw In,Alessandro Diamanti,19847.0,Right Wing,4,Atalanta,228,"['35ed7af8-f58c-4d9d-b12c-f70a78e53fa2', 'c4ef507e-a634-4412-89df-73948a82e8dd']",26,,,,,,,,,,,,,,,,,Atalanta,228,00:00:26.843,Pass,True
,,,,,,,,,,,,,,,,,1.706864,,,,,,,,,,,,,,c8bcfb5d-6e8b-40b1-bae1-e0efa0f61243,31,,,"[98.3, 74.1]",3879735,0,,,,-1.3710055,,Right Foot,True,"[104.8, 42.0]",High Pass,,32.751488,,,,,Remo Freuler,6983.0,,,,,,,1,From Throw In,Andrea Conti,8657.0,Right Back,4,Atalanta,228,['c86ef63b-c039-4437-93be-1ceaf2d5127e'],27,,,,,,,,,,,,,,,,,Atalanta,228,00:00:27.678,Pass,
,,,,,,,,,,,,,,,,,2.339079,,,,,,,,,,,,,,b42d207b-b081-43ad-93ff-8732f43c1256,33,,,"[104.8, 42.0]",3879735,0,,,True,1.0636978,,,,"[109.8, 51.0]",High Pass,,10.29563,,,Incomplete,,Jasmin Kurtič,6941.0,,,,,,,1,From Throw In,Remo Freuler,6983.0,Left Center Midfield,4,Atalanta,228,"['04697631-fc43-47a0-8e2e-7eaa2a09fe07', 'ea51a2cf-afd7-43fd-afe3-7d03c617a731', 'f9294288-82fc-4601-a8a7-4d4e06a36c16']",29,,,,,,,,,,,,,,,,,Atalanta,228,00:00:29.410,Pass,True
,,,,,,,,,,,,,,,,,3.425958,,,,,,,,,,,,,,5927edb8-2471-404a-86db-313ba38313e8,38,,,"[3.0, 25.7]",3879735,0,,,,0.11547149,,Left Foot,,"[34.9, 29.4]",High Pass,,32.11386,,,,,Massimo Maccarone,40252.0,,,,,,,1,From Throw In,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,4,Atalanta,228,['f2516412-4b14-452f-b6f6-67c1c57b4869'],33,,,,,,,,,,,,,,,,,Empoli,290,00:00:33.440,Pass,
,,,,,,,,,,,,,,,,,1.803265,,,,,,,,,,,,,,b01c9783-8660-408b-a23f-58b890d34c0a,41,,,"[34.9, 29.4]",3879735,0,,,True,0.17593962,,,,"[39.4, 30.2]",Low Pass,,4.570558,,,Incomplete,,Manuel Pucciarelli,7054.0,,,,,,,1,From Throw In,Massimo Maccarone,40252.0,Left Center Forward,4,Atalanta,228,"['01d43423-93b5-46eb-b3d4-c5942b7a43de', 'ebca626b-9154-43f8-8f37-b5e1e50ad0ca', 'f95aa482-8605-47ba-bcbd-17c9cd074648']",36,,,,,,,,,,,,,,,,,Empoli,290,00:00:36.882,Pass,True
,,,,,,,,,,,,,,,,,1.312613,,,,,,,,,,,,,,ebca626b-9154-43f8-8f37-b5e1e50ad0ca,43,,,"[80.7, 49.9]",3879735,0,,,,-0.3727042,,Head,,"[94.0, 44.7]",High Pass,,14.280406,,,Incomplete,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,,,,Recovery,1,From Throw In,Marten de Roon,6994.0,Center Defensive Midfield,4,Atalanta,228,"['0a6555ca-9357-44a3-8aa5-ecb5314cc348', 'b01c9783-8660-408b-a23f-58b890d34c0a', 'c24960a6-ab02-404e-887d-737964e763a8']",38,,,,,,,,,,,,,,,,,Atalanta,228,00:00:38.685,Pass,
,,,,,,,,,,,,,,,,,2.245983,,,,,,,,,,,,,,c24960a6-ab02-404e-887d-737964e763a8,45,,,"[26.1, 35.4]",3879735,0,,,,-0.23285238,,Left Foot,,"[51.4, 29.4]",High Pass,,26.00173,,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Lorenzo Tonelli,7160.0,Right Center Back,4,Atalanta,228,"['7814b6ed-3ba7-4736-b8ee-1b0184edadda', 'ebca626b-9154-43f8-8f37-b5e1e50ad0ca']",39,,,,,,,,,,,,,,,,,Empoli,290,00:00:39.998,Pass,
,,,,,,,,,,,,,,,,,3.296009,,,,,,,,,,,,,,c6bda181-764c-43d6-8f68-fb989375d0f3,48,,,"[68.7, 50.7]",3879735,0,,,,-1.7772708,,Right Foot,,"[62.5, 21.1]",High Pass,,30.242355,,,,,Andrea Masiello,6992.0,,,,,,,1,From Throw In,Rafael Tolói,7002.0,Right Center Back,4,Atalanta,228,['df38a6b4-33e8-4b9b-963e-32d1debc68c0'],43,,,,,,,,,,,,,,,,,Atalanta,228,00:00:43.228,Pass,
,,,,,,,,,,,,,,,,,1.279998,,,,,,,,,,,,,,aa3994d6-a5c2-4e19-b301-e57f478b88a0,50,,,"[62.5, 21.1]",3879735,0,,,,0.5816535,,Head,,"[69.8, 25.9]",Low Pass,,8.736704,,,,,Remo Freuler,6983.0,,,,,,,1,From Throw In,Andrea Masiello,6992.0,Left Center Back,4,Atalanta,228,['15ec33fb-10a0-400d-b0d9-e48d3dfb51e4'],46,,,,,,,,,,,,,,,,,Atalanta,228,00:00:46.524,Pass,
,,,,,,,,,,,,,,,,,6.693593,,,,,,,,,,,,,,3ea6fce8-5e20-4007-9efc-cfd98c778aa2,55,,,"[72.0, 25.3]",3879735,0,,,,-0.5678751,,Left Foot,,"[111.5, 0.1]",High Pass,,46.853924,,,Out,,Alejandro Darío Gómez,7006.0,,,,,,,1,From Throw In,Remo Freuler,6983.0,Left Center Midfield,4,Atalanta,228,"['161cb70c-24e2-4688-94d7-3d6c5da3d197', '32edebbf-4542-4015-bab8-ceb1b0d073f3', 'e94c366e-e602-4cf8-b354-943fab99a9dc']",48,,,,,,,,,,,,,,,,,Atalanta,228,00:00:48.601,Pass,True
,,,,,,,,,,,,,,,,,1.840601,,,,,,,,,,,,,,8a1513ef-115f-4c1f-89f0-98eea4df5071,59,,,"[12.3, 80.0]",3879735,1,True,,,-0.12576942,,,,"[29.7, 77.8]",Low Pass,,17.538528,,,,,Piotr Zieliński,5660.0,,,,,,Throw-in,1,From Throw In,Vincent Laurini,7155.0,Right Back,5,Empoli,290,['e6f8cd61-9ad7-4746-89bc-71a64cb9b48a'],1,,,,,,,,,,,,,,,,,Empoli,290,00:01:01.240,Pass,
,,,,,,,,,,,,,,,,,3.30277,,,,,,,,,,,,,,16e06e0f-f22c-4f91-8ecb-4df1ae0b2257,61,,,"[56.6, 52.0]",3879735,1,,,,-1.3455808,,Left Foot,,"[64.0, 19.7]",Ground Pass,,33.136837,,,,,Mário Rui Silva Duarte,7151.0,,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,5,Empoli,290,['a4a77bfd-962c-4ae3-a654-9505796d1c35'],7,,,,,,,,,,,,,,,,,Empoli,290,00:01:07.946,Pass,
,,,,,,,,,,,,,,,,,0.865073,,,,,,,,,,,,,,69a24fa1-60a3-4e86-a4c2-daea6f2cbe83,64,,,"[64.0, 19.7]",3879735,1,,,,0.26448837,,Left Foot,,"[73.6, 22.3]",Ground Pass,,9.945853,,,Incomplete,,Marcel Büchel,8187.0,,,,,,,1,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,5,Empoli,290,"['5f348814-eae9-470c-bc9c-ae38ede3e34f', '95379322-4c02-40d2-9f3e-983a27181da4']",11,,,,,,,,,,,,,,,,,Empoli,290,00:01:11.291,Pass,
,,,,,,,,,,,,,,,,,1.054791,,,,,,,,,,,,,,53e1f8b3-f2a9-4ac0-8982-be53020b61cc,69,,,"[56.3, 69.4]",3879735,1,,,,-0.6000502,,Right Foot,,"[71.5, 59.0]",Ground Pass,,18.417383,,,,,Alessandro Diamanti,19847.0,,,,,,,1,From Throw In,Jasmin Kurtič,6941.0,Right Center Midfield,5,Empoli,290,"['7eb714b6-b5ca-4d2a-8d1a-a21b298e99e2', '95437d75-f91c-444d-a1c2-1dd6def9e503']",15,,,,,,,,,,,,,,,,,Atalanta,228,00:01:15.468,Pass,True
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,eb1a9e72-fb0c-4137-a6dc-84ced4932922,79,,,"[28.5, 6.0]",3879735,1,,,,1.6089942,,Right Foot,,"[27.9, 21.7]",Ground Pass,,15.711461,,,,,Leandro Daniel Paredes,16308.0,,,,,,,1,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,5,Empoli,290,['dea45b8e-98a9-4fd6-881c-dec8557addb6'],23,,,,,,,,,,,,,,,,,Empoli,290,00:01:23.239,Pass,
,,,,,,,,,,,,,,,,,1.723637,,,,,,,,,,,,,,9e90a872-050e-4f37-b33e-a5508757be9a,81,,,"[27.9, 21.7]",3879735,1,True,,,1.276465,,Right Foot,,"[36.6, 50.4]",Ground Pass,,29.989664,,,,,Piotr Zieliński,5660.0,,,,,,,1,From Throw In,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,5,Empoli,290,['66af4aa6-6315-4695-acd5-ab9386119581'],26,,,,,,,,,,,,,,,,,Empoli,290,00:01:26.479,Pass,
,,,,,,,,,,,,,,,,,1.287345,,,,,,,,,,,,,,7e72b71c-90ba-4a0a-8281-1f75bc42b3b6,83,,,"[41.5, 56.4]",3879735,1,,,,-1.1287087,,Right Foot,,"[48.6, 41.4]",Ground Pass,,16.595482,,,,,Leandro Daniel Paredes,16308.0,,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,5,Empoli,290,['4351c8e6-255d-401e-815a-0a88a00156b5'],30,,,,,,,,,,,,,,,,,Empoli,290,00:01:30.081,Pass,
,,,,,,,,,,,,,,,,,1.341144,,,,,,,,,,,,,,86cef5c6-6dc3-42c3-be9a-6c4930f05602,87,,,"[48.6, 41.4]",3879735,1,,,,-0.16292647,,Right Foot,,"[63.2, 39.0]",Low Pass,,14.795945,,,,,Marcel Büchel,8187.0,,,,,,,1,From Throw In,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,5,Empoli,290,"['29ece955-a535-49ca-bc51-01d72a3e3c7e', 'e95e0a45-a4fb-428b-8b36-81bdd1f0a012']",31,,,,,,,,,,,,,,,,,Empoli,290,00:01:31.384,Pass,True
,,,,,,,,,,,,,,,,,0.943805,,,,,,,,,,,,,,e14d3d7a-32cd-4b03-8e05-110bc2556361,90,,,"[83.5, 38.1]",3879735,1,,,,-1.4975332,,Left Foot,,"[84.3, 27.2]",Ground Pass,,10.929318,,,,,Massimo Maccarone,40252.0,,,,,,,1,From Throw In,Marcel Büchel,8187.0,Left Center Midfield,5,Empoli,290,['65319d06-9d0f-4740-ac89-8881389ddc72'],36,,,,,,,,,,,,,,,,,Empoli,290,00:01:36.542,Pass,
,,,,,,,,,,,,,,,,,0.950132,,,,,,,,,,,,,,fe4f1198-51f1-49c5-958e-8e2d66615ad9,93,,,"[82.0, 26.7]",3879735,1,,,,2.3398025,,Right Foot,,"[73.0, 36.0]",Ground Pass,,12.9417925,,,,,Leandro Daniel Paredes,16308.0,,,,,,,1,From Throw In,Massimo Maccarone,40252.0,Left Center Forward,5,Empoli,290,['85c0e2b5-89b9-4ec3-bb00-86ebfa85516e'],38,,,,,,,,,,,,,,,,,Empoli,290,00:01:38.329,Pass,
,,,,,,,,,,,,,,,,,1.138175,,,,,,,,,,,,,,c2a09f8f-c3d2-46bf-9ae4-b10f75f1739c,97,,,"[70.6, 36.0]",3879735,1,,,,1.1760052,,Right Foot,,"[76.6, 50.4]",Ground Pass,,15.6,,,,,Piotr Zieliński,5660.0,,,,,,,1,From Throw In,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,5,Empoli,290,"['6b76397c-f155-49a0-8996-ef994be622ab', 'ef4f7102-8c99-49ea-bd92-26ddf184a340']",40,,,,,,,,,,,,,,,,,Empoli,290,00:01:40.239,Pass,True
,,,,,,,,,,,,,,,,,1.450332,,,,,,,,,,,,,,a84b1e53-0922-4d14-aaa1-c5c90ddb5d13,100,,,"[76.6, 50.4]",3879735,1,,,,-1.0624025,,Right Foot,,"[83.9, 37.3]",Ground Pass,,14.996666,,,,,Massimo Maccarone,40252.0,,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,5,Empoli,290,['0bbfd890-474b-4c5e-bb5f-451d5069185d'],42,,,,,,,,,,,,,,,,,Empoli,290,00:01:42.133,Pass,
,,,,,,,,,,,,,,,,,0.427277,,,,,,,,,,,,,,83078ad5-d621-4ee1-ad1b-8a22a9f181bb,104,,,"[84.2, 38.9]",3879735,1,,,,1.5707964,,Right Foot,,"[84.2, 41.2]",Ground Pass,,2.3,,,,,Manuel Pucciarelli,7054.0,,,,,,,1,From Throw In,Massimo Maccarone,40252.0,Left Center Forward,5,Empoli,290,"['500e3e93-d027-45d6-9f2b-496e0f985635', 'ec77f7ef-73b4-4250-a86e-c0fc0558ffc6']",44,,,,,,,,,,,,,,,,,Empoli,290,00:01:44.085,Pass,True
,,,,,,,,,,,,,,,,,0.167377,,,,,,,,,,,,,,2c7f1590-4214-40f4-81c7-46ff9c264ced,113,,,"[90.9, 36.2]",3879735,1,,,,-0.088007376,,Right Foot,,"[94.3, 35.9]",Low Pass,,3.4132097,,,Incomplete,,Massimo Maccarone,40252.0,,,,Through Ball,True,,1,From Throw In,Riccardo Saponara,7150.0,Center Attacking Midfield,5,Empoli,290,"['21f18f37-a3f6-4e62-801d-01452990ff0b', '4ea0276c-444f-41b9-ae6e-2585f434c5cf']",48,,,,,,,,,,,,,,,,,Empoli,290,00:01:48.423,Pass,
,,,,,,,,,,,,,,,,,0.545231,,,,,,,,,,,,,,2e118903-d816-4a50-871f-62a59c556bcc,121,,,"[100.1, 28.7]",3879735,3,,,,1.9809237,,Right Foot,,"[99.1, 31.0]",Ground Pass,,2.5079873,,,,,Mário Rui Silva Duarte,7151.0,,,,,,Free Kick,1,From Free Kick,Massimo Maccarone,40252.0,Left Center Forward,6,Empoli,290,['7cc2c676-4394-4df7-a2a7-713413dcb4f6'],21,,,,,,,,,,,,,,,,,Empoli,290,00:03:21.656,Pass,
,,,,,,,,,,,,,,,,,0.818961,,,,,,,,,,,,,,5f6aab14-81d3-4a2c-872b-89ed389fef4b,123,,,"[99.1, 30.7]",3879735,3,,,,-1.5451609,92ad2b07-bfd6-4ed8-b041-c24da394b1aa,Left Foot,,"[99.2, 26.8]",Ground Pass,,3.9012818,,,,,Leandro Daniel Paredes,16308.0,True,,,,,,1,From Free Kick,Mário Rui Silva Duarte,7151.0,Left Back,6,Empoli,290,['915e7b0e-cd4c-441a-a8c7-b62b58284f63'],22,,,,,,,,,,,,,,,,,Empoli,290,00:03:22.201,Pass,
,,,,,,,,,,,,,,,,,1.09317,,,,,,,,,,,,,,14ffe1ee-aaef-4fa5-867b-8b2b7f98c09b,130,,,"[6.0, 36.0]",3879735,3,True,,,-0.6486901,,Right Foot,,"[49.0, 3.4]",Ground Pass,,53.960728,,,,,Davide Brivio,31231.0,,,,,,Goal Kick,1,From Goal Kick,Marco Sportiello,7157.0,Goalkeeper,7,Atalanta,228,['195b8160-ed3e-421e-b2ee-7079e039c0a7'],44,,,,,,,,,,,,,,,,,Atalanta,228,00:03:44.456,Pass,
,,,,,,,,,,,,,,,,,0.480942,,,,,,,,,,,,,,f58a3be8-b5f6-4bbf-b83e-fb537399beab,133,,,"[49.0, 3.4]",3879735,3,,,,0.18534794,,Left Foot,,"[50.6, 3.7]",Ground Pass,,1.627882,,,Incomplete,,,,,,,,,,1,From Goal Kick,Davide Brivio,31231.0,Left Back,7,Atalanta,228,"['51d5743a-a8d8-4661-8c92-e9653f545412', 'b4c5f324-7cf3-4183-bfd2-92d162272f54']",47,,,,,,,,,,,,,,,,,Atalanta,228,00:03:47.179,Pass,True
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,8fe2b7bc-8098-4e9e-9e1a-a44da282890d,141,,,"[68.9, 0.1]",3879735,4,,,,2.9657624,,,,"[49.2, 3.6]",Low Pass,,20.0085,,,,,Andrea Masiello,6992.0,,,,,,Throw-in,1,From Throw In,Davide Brivio,31231.0,Left Back,8,Atalanta,228,['d185e1f3-216f-4b8d-afd8-95287e8bc3ba'],10,,,,,,,,,,,,,,,,,Atalanta,228,00:04:10.072,Pass,
,,,,,,,,,,,,,,,,,2.104357,,,,,,,,,,,,,,c4d0dbfb-e5ff-4ffc-ba51-b40d858c763e,144,,,"[49.2, 3.6]",3879735,4,,,,0.95684326,,Right Foot,,"[84.3, 53.4]",High Pass,,60.926594,,,Incomplete,,Alessandro Diamanti,19847.0,,,True,,,,1,From Throw In,Andrea Masiello,6992.0,Left Center Back,8,Atalanta,228,"['a75f52d3-f287-4c38-a2ed-2ec43a102f09', 'ad4c49aa-e0c1-42e6-91a3-50bbc4908d01']",12,,,,,,,,,,,,,,,,,Atalanta,228,00:04:12.735,Pass,
