bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.658879,,,,,,,,,,,,,,bccc0f48-8fc9-4db4-a545-ab0c9fbf83c7,3701,,"[45.5, 22.0]",3879768,92,,,,-3.0628088,,Right Foot,,,,"[22.7, 20.2]",,Ground Pass,22.870943,,,,Niklas Moisander,9884.0,,,,,,2,From Throw In,Édgar Osvaldo Barreto Cáceres,7009.0,Left Defensive Midfield,210,Sampdoria,234,['f5ca1365-838a-4120-9f50-bfe5e276ec37'],39,,,,,,,,,,,,,,,,,,Sampdoria,234,00:47:39.808,Pass,
,,,,,,,,,,,,,,,,,2.995843,,,,,,,,,,,,,,4e9d23ed-c00b-446b-9393-01a942947925,3704,,"[22.7, 20.2]",3879768,92,,,,1.9419253,,Left Foot,,,,"[14.8, 40.5]",,Ground Pass,21.78302,,,,Emiliano Viviano,7018.0,,,,,,2,From Throw In,Niklas Moisander,9884.0,Left Center Back,210,Sampdoria,234,['df77e3cb-b3c4-4305-87b4-040d071eed56'],41,,,,,,,,,,,,,,,,,,Sampdoria,234,00:47:41.547,Pass,
,,,,,,,,,,,,,,,,,1.419487,,,,,,,,,,,,,,c3bcb7d9-3d25-4951-998b-7c75347abb97,3707,,"[14.8, 40.5]",3879768,92,,,,1.2946368,,Left Foot,,,,"[21.8, 65.2]",,Ground Pass,25.672749,,,,Matías Agustín Silvestre,7019.0,,,,,,2,From Throw In,Emiliano Viviano,7018.0,Goalkeeper,210,Sampdoria,234,['ab845b93-92bb-49b9-8799-d54b0ce1f6ab'],49,,,,,,,,,,,,,,,,,,Sampdoria,234,00:47:49.879,Pass,
,,,,,,,,,,,,,,,,,1.414027,,,,,,,,,,,,,,25bd1c94-9697-4560-8f43-6a0ba805b2f5,3710,,"[21.8, 65.2]",3879768,92,,,,0.56352293,,Right Foot,,,,"[40.0, 76.7]",,Ground Pass,21.528818,,,,Lorenzo De Silvestri,7473.0,,,,,,2,From Throw In,Matías Agustín Silvestre,7019.0,Right Center Back,210,Sampdoria,234,['c2c4fea5-64f8-48ef-8e4e-01e4edd1318f'],53,,,,,,,,,,,,,,,,,,Sampdoria,234,00:47:53.440,Pass,
,,,,,,,,,,,,,,,,,0.735748,,,,,,,,,,,,,,3ccf3805-5afc-41be-a0ed-2e5383899a5f,3714,,"[39.2, 76.1]",3879768,92,,,,-1.7098923,,Left Foot,,,,"[37.8, 66.1]",,Ground Pass,10.097525,,,,Fernando Lucas Martins,16586.0,,,,,,2,From Throw In,Lorenzo De Silvestri,7473.0,Right Wing Back,210,Sampdoria,234,"['52cb3180-18ae-4ecf-8dd7-1583f013f790', 'fbed699c-4629-4b37-b5b1-f3fe66ff5b56']",55,,,,,,,,,,,,,,,,,,Sampdoria,234,00:47:55.487,Pass,True
,,,,,,,,,,,,,,,,,1.855293,,,,,,,,,,,,,,bc6d7ce3-648c-4f44-a8ea-e8b3a2037e78,3717,,"[37.8, 66.1]",3879768,92,,,,0.05754955,,Right Foot,,,,"[62.1, 67.5]",,Ground Pass,24.340296,,Incomplete,,Ricardo Gabriel Álvarez,8875.0,,,,,,2,From Throw In,Fernando Lucas Martins,16586.0,Right Defensive Midfield,210,Sampdoria,234,"['9a7d8342-89cf-4fb9-bde7-89565bd422c5', 'eff4395d-5fd1-472d-b324-4b5ba083384c']",56,,,,,,,,,,,,,,,,,,Sampdoria,234,00:47:56.383,Pass,
,,,,,,,,,,,,,,,,,1.022571,,,,,,,,,,,,,,c43ae3f2-0932-4922-923a-9a58dfb2a6b5,3721,,"[69.7, 14.8]",3879768,93,,,,0.7107074,,Right Foot,,,,"[85.5, 28.4]",,Ground Pass,20.847063,,,,Juan Ignacio Gómez Taleb,386651.0,,,,,,2,From Throw In,Filip Helander,7966.0,Left Center Back,210,Sampdoria,234,,0,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:48:00.958,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b1cd6ea-292c-4435-905d-87af92ee333f,6,,"[61.4, 40.8]",3879768,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Fabio Quagliarella,7011.0,Center Forward,2,Sampdoria,234,['8bb59081-f812-410d-bdde-0df543c0f952'],1,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:01.033,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffc93190-412b-40a1-bec8-935d17fba8fe,8,,"[35.1, 49.0]",3879768,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrea Ranocchia,7962.0,Center Back,2,Sampdoria,234,['640caaa8-ddde-4b67-9064-c690a0a4d4b8'],3,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:03.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fbaef23-3797-467a-9c70-7d26e556cf51,12,,"[5.8, 24.9]",3879768,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,3,Hellas Verona,226,['76e1a019-0fe8-42ae-a7db-ee1313fb1fbe'],9,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:09.416,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f73c3f0e-bbc1-4f5f-a4cd-d5f796e7295a,15,,"[19.8, 56.5]",3879768,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,3,Hellas Verona,226,['bb2d356e-eb95-4f90-b11f-feb21322f98f'],16,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:16.316,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38e0c42d-326e-4998-ab6a-3c59ea04e5c4,18,,"[64.7, 71.3]",3879768,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paweł Wszołek,11339.0,Right Midfield,3,Hellas Verona,226,['8e9f98d4-72ba-4b81-ad4b-cbe425f0bada'],20,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:20.210,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29cea2f7-3a9e-4112-a16b-2913f08ec190,20,,"[63.9, 26.0]",3879768,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soriano,6759.0,Left Defensive Midfield,3,Hellas Verona,226,['4284f069-1564-485f-9ed0-b5830bc635a5'],21,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:21.597,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4fae61ed-782d-4101-9fa0-fd28ad811429,22,,"[69.5, 54.5]",3879768,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Toni,20252.0,Left Center Forward,3,Hellas Verona,226,['652d77f1-8921-47bd-9089-a08538e0d3b5'],23,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:23.264,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423e087e-352c-4679-910e-6c07f80404ae,24,,"[63.9, 55.2]",3879768,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Artur Ioniţă,7949.0,Right Defensive Midfield,3,Hellas Verona,226,['04c9d0ff-4224-4fe9-81ac-956375ba6119'],23,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:23.830,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b78449b-e68e-4a55-93d0-f2062bef475b,30,,"[66.7, 41.3]",3879768,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Quagliarella,7011.0,Center Forward,4,Sampdoria,234,"['4a876911-75c6-4636-adff-b5c6951d1ae4', '5ce5863b-bb7d-4143-8944-ade9341659f8']",26,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:26.886,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb6c7601-179b-4afd-beef-4aac1536bf12,45,,"[56.7, 29.1]",3879768,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,5,Sampdoria,234,['2c9e1703-c4dc-419c-bc49-8862e7598a28'],37,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:37.286,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398474c9-0217-423e-bb83-c11404f183b9,47,,"[69.8, 10.1]",3879768,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lazaros Christodoulopoulos,15318.0,Left Wing Back,5,Sampdoria,234,['b0b93c4a-1cb0-4b61-b8c2-3fdca2ea8143'],39,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:39.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42264a32-5bd0-42f3-a091-c5faa7c402e3,50,,"[35.1, 14.7]",3879768,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Niklas Moisander,9884.0,Left Center Back,5,Sampdoria,234,['78e13537-fd93-4222-b94e-64a27d9225f5'],43,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:43.502,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944b5862-bfe4-4f7e-9e37-57279a05b043,53,,"[8.5, 31.0]",3879768,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Emiliano Viviano,7018.0,Goalkeeper,5,Sampdoria,234,['6b77a640-08f6-405e-90b0-0b7fd440f224'],46,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:46.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0021b497-974c-4fdc-aa55-5b9cd0bef40b,56,,"[16.1, 8.8]",3879768,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Niklas Moisander,9884.0,Left Center Back,5,Sampdoria,234,['5ead12e1-b0f2-49d2-a998-2308ecea6440'],49,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:49.397,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b74628d4-0385-47f0-a6b5-41c74d23d177,59,,"[72.6, 31.5]",3879768,0,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabio Quagliarella,7011.0,Center Forward,5,Sampdoria,234,['c1eb8ece-6ca2-4b64-824e-a5a288be003f'],53,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:53.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24f50c3b-c6e9-4265-a1f0-f217eda31109,61,,"[44.5, 12.0]",3879768,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohamed Salim Fares,7705.0,Left Back,6,Hellas Verona,226,['fccff297-d962-4010-88ab-1d735d79f12f'],3,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:03.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,daceb886-0f86-4e04-80dd-79ec410dabd8,63,,"[50.3, 24.9]",3879768,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Marrone,31572.0,Left Defensive Midfield,6,Hellas Verona,226,['152fd418-54c7-4e29-ad3b-2991df0fd16a'],5,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:05.595,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1db2f5c-da0d-4647-8931-50490552881e,66,,"[63.0, 7.0]",3879768,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mohamed Salim Fares,7705.0,Left Back,6,Hellas Verona,226,['fba97fb8-e286-4c80-8e80-06f3ad8b14df'],8,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:08.507,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bf639ca-9b05-4390-a15e-cb6e098e6a74,71,,"[83.9, 15.9]",3879768,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ante Rebić,5465.0,Right Center Forward,6,Hellas Verona,226,['804e581b-f6ea-48c6-95d6-f08f0ca5a03d'],11,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:11.120,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65721384-7e2d-416f-b406-9859cfb23e81,75,,"[13.7, 67.7]",3879768,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Ranocchia,7962.0,Center Back,7,Sampdoria,234,['f8301ee1-0328-46eb-bae9-b8b8bfa1ca18'],16,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:16.066,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783cd4e5-e420-4231-917f-db09336682c4,80,,"[57.5, 70.3]",3879768,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Quagliarella,7011.0,Center Forward,7,Sampdoria,234,"['751d5dac-c6a7-4136-bb02-c4534a82349b', 'b24b8ea2-c3c3-48d0-bc14-80ee094745e8']",20,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:20.253,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b21b12c3-19be-49c2-9bf6-0d8fa1b1c96d,83,,"[55.6, 77.5]",3879768,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,7,Sampdoria,234,['13fff871-d602-4fa9-aa49-9e78b15f0b7c'],24,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:24.711,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c887a3d-7ea6-4c8a-b31e-22864b65bddb,87,,"[68.9, 75.7]",3879768,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo De Silvestri,7473.0,Right Wing Back,7,Sampdoria,234,['62c257a8-09d2-4a2e-b8ea-b259f0542196'],30,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:30.087,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20b9f932-53a7-4e68-867e-fad309cbd2bc,90,,"[72.4, 69.2]",3879768,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antonio Cassano,19850.0,Left Attacking Midfield,7,Sampdoria,234,['85b327e5-1bd8-4e1a-b4c8-2e8886c2af72'],31,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:31.167,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37112cc7-b54d-473a-a858-7cd15fcaabbb,94,,"[109.7, 60.5]",3879768,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabio Quagliarella,7011.0,Center Forward,7,Sampdoria,234,"['645de64d-6f2a-4042-8abf-07b7280a5a25', 'cba24a37-dcb6-4c3d-87fc-60f1979b2047']",34,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:34.393,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c028797e-85ac-465c-aa31-e634f330de9f,100,,"[104.0, 50.0]",3879768,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Attacking Midfield,7,Sampdoria,234,['88fb6c12-992f-4660-9c09-ccbc1ee6a7df'],37,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:37.666,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a06f4633-a5aa-4bc3-a3fb-e005e9c428b9,108,,"[48.6, 63.5]",3879768,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Paweł Wszołek,11339.0,Right Midfield,8,Hellas Verona,226,['b9355471-ef85-4c31-b30a-1dd6b074403e'],47,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:47.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2334bad5-4464-414b-90c7-ce511accc09a,110,,"[74.1, 10.3]",3879768,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lazaros Christodoulopoulos,15318.0,Left Wing Back,9,Sampdoria,234,['ecf619a7-c511-4192-8cf9-2e1b4f8dd3ec'],49,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:49.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88379b48-0d2c-4391-a4c6-75efb3482120,113,,"[65.4, 16.0]",3879768,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Roberto Soriano,6759.0,Left Defensive Midfield,9,Sampdoria,234,['8c826804-7d99-49a7-aa9f-ad4da7489523'],50,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:50.823,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a397b4b5-a907-4d23-820b-507d65eed6ef,116,,"[77.6, 22.1]",3879768,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Antonio Cassano,19850.0,Left Attacking Midfield,9,Sampdoria,234,['3c89f1ec-d128-4055-af4c-b834c5b8e691'],52,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:52.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b14f6ff3-6d1d-461b-828d-1188518aa69a,119,,"[70.4, 27.5]",3879768,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Fernando Lucas Martins,16586.0,Right Defensive Midfield,9,Sampdoria,234,['8e345226-6fba-4cd7-8d01-366a6c6812cd'],53,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:53.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de80c865-7337-45e7-9e92-a218596f36ab,122,,"[78.3, 6.1]",3879768,1,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lazaros Christodoulopoulos,15318.0,Left Wing Back,9,Sampdoria,234,['cfc32ebb-f338-44b4-ab89-594462491a91'],55,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:55.114,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c33ca35-d91d-4b67-9858-a250064c960b,128,,"[35.9, 6.6]",3879768,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrea Ranocchia,7962.0,Center Back,10,Sampdoria,234,['e4c719db-e4a1-4a43-ad86-38b52ef4ac35'],17,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:17.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe111049-5b93-4290-8fc6-aa360cee2cd1,130,,"[36.4, 61.3]",3879768,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mattia Cassani,387417.0,Right Center Back,10,Sampdoria,234,['404bd1b5-9b2c-4d5f-8ae7-7610b547e57d'],22,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:22.417,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4873471d-c316-4976-8dd5-cfb161b867dd,133,,"[73.0, 40.0]",3879768,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antonio Cassano,19850.0,Left Attacking Midfield,10,Sampdoria,234,['e3844ce0-4f82-476e-996e-242e6669fa08'],26,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:26.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33249543-0708-43ac-94af-b436d0f3daea,137,,"[54.3, 18.5]",3879768,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Marrone,31572.0,Left Defensive Midfield,11,Hellas Verona,226,"['5699409a-ec38-451d-9bae-49323f739fe3', '8c1effe5-c80f-4207-88ce-67315a964fb6']",29,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:29.272,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fce28210-9afc-4d15-997f-0ad58741253f,140,,"[42.5, 7.4]",3879768,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mohamed Salim Fares,7705.0,Left Back,11,Hellas Verona,226,['16c78109-9cfb-4ffe-8629-c72905dee49c'],31,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:31.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397c55da-bdee-493e-a82f-9bac5eab1547,143,,"[28.1, 24.0]",3879768,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Filip Helander,7966.0,Left Center Back,11,Hellas Verona,226,['839fd563-5596-44bf-be1e-b52086d83bdc'],34,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:34.442,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e0c7a5a-9cf1-46e4-8451-81400cb98170,146,,"[34.6, 53.0]",3879768,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vangelis Moras,31488.0,Right Center Back,11,Hellas Verona,226,['47a86f52-9808-4d36-b016-6eff26a64508'],36,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:36.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fcc7421-3ca5-4ede-a796-bc6f70b31c19,149,,"[64.3, 44.1]",3879768,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ante Rebić,5465.0,Right Center Forward,11,Hellas Verona,226,['a1ed5429-48b1-42b9-8eeb-3bf74b2ac09f'],39,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:39.326,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e99ed63a-3473-4ea1-afc3-8b18eeed38b8,151,,"[76.1, 71.6]",3879768,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paweł Wszołek,11339.0,Right Midfield,11,Hellas Verona,226,['44cf85e5-ebd3-4ec0-9730-a47a5d68a578'],40,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:40.446,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd7a36fe-7d9f-4bae-b0eb-fcb91b6da165,158,,"[99.6, 42.8]",3879768,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Toni,20252.0,Left Center Forward,12,Hellas Verona,226,['5891f88e-b6ae-4698-863b-3f02afc7f726'],30,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:30.614,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c52d11b-d810-4308-a8ee-ce4a55f17a3a,161,,"[94.4, 37.5]",3879768,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ante Rebić,5465.0,Right Center Forward,12,Hellas Verona,226,['eaf38405-5924-43b9-8066-79f8e654fdc5'],31,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:31.800,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c45ec6c-9ef5-4956-bf1c-7dfc1194cea5,166,,"[104.7, 47.8]",3879768,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Toni,20252.0,Left Center Forward,12,Hellas Verona,226,['6b3016d2-c2e6-4327-be30-8733d5aa08db'],36,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:36.142,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617d1cd5-8109-49c4-a7a5-f57ac7c87259,169,,"[111.0, 57.6]",3879768,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Artur Ioniţă,7949.0,Right Defensive Midfield,13,Hellas Verona,226,['e2338e63-ca1b-41b3-81be-117e9b645976'],51,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:51.302,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4509f30a-dde9-46b6-bfa2-4e1c4c001c34,172,,"[111.4, 38.2]",3879768,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luca Toni,20252.0,Left Center Forward,13,Hellas Verona,226,['8b056aa8-3d54-4934-be33-de169ac06178'],53,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:03:53.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d90b7113-6bd0-4883-a12a-75ca74fe3814,176,,"[22.0, 23.4]",3879768,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Niklas Moisander,9884.0,Left Center Back,13,Hellas Verona,226,['4672f186-d6e1-49a1-ad06-d289a4fbfb57'],2,,,,,,,,,,,,,,,,,,Sampdoria,234,00:04:02.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52fad2c8-acad-4871-8042-4236d764b468,181,,"[43.6, 73.7]",3879768,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eros Pisano,11342.0,Right Back,13,Hellas Verona,226,['0b448fa4-b98d-4d7a-a042-7690219d581f'],10,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:10.271,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,076eefad-edf5-4ad8-88df-c33a47b4661c,184,,"[78.3, 68.9]",3879768,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Paweł Wszołek,11339.0,Right Midfield,13,Hellas Verona,226,['68ae3a83-75f3-44b3-ad52-b077e93db881'],12,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:12.907,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407c2d35-e4bb-4b9e-b8e5-06e382e84f12,187,,"[77.8, 53.7]",3879768,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luca Toni,20252.0,Left Center Forward,13,Hellas Verona,226,['8f9d6c6d-8df0-4624-b7f6-3d3815d54c59'],14,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:04:14.598,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a83c5e2b-a5c5-4a10-aa69-15c7ca2afc37,189,,"[49.7, 25.1]",3879768,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Soriano,6759.0,Left Defensive Midfield,14,Sampdoria,234,['7bcaac7c-4612-4d01-b06a-b6cd657c0850'],15,,,,,,,,,,,,,,,,,,Sampdoria,234,00:04:15.999,Ball Receipt*,
