50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.81595,,,,,,,,,,,,2bada1bd-9e46-4948-bf61-4816dfc0528a,18,,,"[63.4, 53.8]",3879755,0,,,,-3.115283,,Left Foot,,,,"[48.2, 53.4]",Ground Pass,,15.205262,,,,Arlind Afrim Ajeti,8291.0,,,,,,,1,From Kick Off,Mirko Gori,20636.0,Center Defensive Midfield,2,Frosinone,291,"['27aad01d-7b02-4470-9d3a-c72c15ce28e1', 'f8ef7f90-dda4-49b9-ad02-3d7e6cc476b6']",9,,,,,,,,,,,,,,,,,Frosinone,291,00:00:09.533,Pass,True
,,,,,,,,,,,,,,,,,1.49374,,,,,,,,,,,,837b5033-5cfa-42c9-b80f-84b8392ca443,21,,,"[48.2, 53.4]",3879755,0,,,,-1.9952483,,Right Foot,,,,"[34.1, 22.2]",Ground Pass,,34.238136,,,,Leonardo Blanchard,387847.0,,,,,,,1,From Kick Off,Arlind Afrim Ajeti,8291.0,Right Center Back,2,Frosinone,291,['7b126ec1-5510-4173-a41c-60a6ccb3561f'],12,,,,,,,,,,,,,,,,,Frosinone,291,00:00:12.035,Pass,
,,,,,,,,,,,,,,,,,1.873746,,,,,,,,,,,,1d33e5d9-fe9d-43b7-893f-4db3fffd3d80,24,,,"[35.6, 19.4]",3879755,0,,,,-0.7275477,,Left Foot,,,,"[49.3, 7.2]",Ground Pass,,18.344753,,,,Daniel Pavlovic,8661.0,,,,,,,1,From Kick Off,Leonardo Blanchard,387847.0,Left Center Back,2,Frosinone,291,['25853206-f555-4366-a5b7-2ba2dd7c107c'],13,,,,,,,,,,,,,,,,,Frosinone,291,00:00:13.609,Pass,
,,,,,,,,,,,,,,,,,2.603464,,,,,,,,,,,,c45149b7-c747-4519-818d-54604c7835c9,27,,,"[52.9, 8.3]",3879755,0,,,,0.084901795,,Left Foot,,,,"[95.2, 11.9]",Ground Pass,,42.452915,,,,Alessandro Frara,386512.0,,,,,,,1,From Kick Off,Daniel Pavlovic,8661.0,Left Back,2,Frosinone,291,['e5e9e02b-4d48-4efd-9110-c31726251e70'],17,,,,,,,,,,,,,,,,,Frosinone,291,00:00:17.315,Pass,
,,,,,,,,,,,,,,,,,1.044329,,,,,,,,,,,,eed8c841-1407-41d6-8b94-06b35bfec08b,30,,,"[110.2, 20.5]",3879755,0,,,,1.5571917,,Left Foot,True,,,"[110.4, 35.2]",Ground Pass,,14.701361,,Incomplete,,Daniel Ciofani,13613.0,,,,,,,1,From Kick Off,Alessandro Frara,386512.0,Left Center Midfield,2,Frosinone,291,"['18e8caa2-dfc6-4d00-9c13-c73c6467835f', 'df9f5ec7-5516-4361-bc33-69b22b919493']",21,,,,,,,,,,,,,,,,,Frosinone,291,00:00:21.136,Pass,
,,,,,,,,,,,,,,,,,0.878848,,,,,,,,,,,,935aca08-2fd1-4e17-bbd1-0b1d04f27d2a,35,,,"[21.6, 54.5]",3879755,0,,,,-2.1970577,,Left Foot,,,,"[18.2, 49.8]",Low Pass,,5.800862,,,,Marco Parolo,8173.0,,,,,,Recovery,1,Regular Play,Danilo Cataldi,7107.0,Right Center Midfield,3,Lazio,236,"['b85135fb-4a20-4035-8816-96acb9ced1ef', 'cd1e964b-6d24-4c34-b8f5-82ba5d0faf96']",24,,,,,,,,,,,,,,,,,Lazio,236,00:00:24.425,Pass,True
,,,,,,,,,,,,,,,,,1.820297,,,,,,,,,,,,89e43fa5-35b5-46a4-99bb-d58e584b8ac6,38,,,"[22.3, 50.6]",3879755,0,,,,-1.2988911,,Right Foot,,,,"[29.8, 23.7]",Ground Pass,,27.925974,,,,Senad Lulić,7785.0,,,,,,,1,Regular Play,Marco Parolo,8173.0,Left Center Midfield,3,Lazio,236,['5e61e42e-d8f6-4d62-b49c-35568699d611'],26,,,,,,,,,,,,,,,,,Lazio,236,00:00:26.574,Pass,
,,,,,,,,,,,,,,,,,1.430891,,,,,,,,,,,,25e9c8bd-7fe0-439b-b127-d283a2cbe1ad,42,,,"[39.8, 12.8]",3879755,0,,,,1.5345219,,Right Foot,,,,"[40.7, 37.6]",Ground Pass,,24.816326,,,,Lucas Rodrigo Biglia,5510.0,,,,,,,1,Regular Play,Senad Lulić,7785.0,Left Back,3,Lazio,236,"['172b9252-80f8-4504-bf75-a4c67120fe3c', '9148ffda-7f07-429c-8373-9f26bc15de22']",32,,,,,,,,,,,,,,,,,Lazio,236,00:00:32.528,Pass,True
,,,,,,,,,,,,,,,,,1.521822,,,,,,,,,,,,59fa1c34-71a7-4d1c-b1ce-9b29a16eaab1,45,,,"[41.3, 41.0]",3879755,0,,,,0.8239278,,Right Foot,,,,"[62.5, 63.9]",Ground Pass,,31.20657,,,,Danilo Cataldi,7107.0,,,,,,,1,Regular Play,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,3,Lazio,236,['a135a35b-ed89-4a69-ae45-0906f86e0924'],36,,,,,,,,,,,,,,,,,Lazio,236,00:00:36.232,Pass,
,,,,,,,,,,,,,,,,,1.280864,,,,,,,,,,,,dafc306b-6f7e-43a3-94f6-c6cec49c3069,49,,,"[60.1, 64.6]",3879755,0,,,,1.9826037,,Right Foot,,,,"[56.3, 73.3]",Ground Pass,,9.493682,,,,Abdoulay Konko,26683.0,,,,,,,1,Regular Play,Danilo Cataldi,7107.0,Right Center Midfield,3,Lazio,236,['0b2570c1-fe0d-4d5d-ab3c-ea2d79d8bf86'],38,,,,,,,,,,,,,,,,,Lazio,236,00:00:38.606,Pass,
,,,,,,,,,,,,,,,,,0.964719,,,,,,,,,,,,5c146095-ef92-4e61-bebd-4875e2234459,51,,,"[56.3, 73.3]",3879755,0,True,,,0.0844143,,Right Foot,,,,"[69.3, 74.4]",Ground Pass,,13.046455,,,,Antonio Candreva,7776.0,,,,,,,1,Regular Play,Abdoulay Konko,26683.0,Right Back,3,Lazio,236,['bf6a6286-4355-4dd2-a887-978d57637f96'],40,,,,,,,,,,,,,,,,,Lazio,236,00:00:40.488,Pass,
,,,,,,,,,,,,,,,,,1.51399,,,,,,,,,,,,81596f3f-2596-4259-9535-93f8c134adc6,53,,,"[70.2, 72.9]",3879755,0,,,,0.49988553,,Right Foot,,,,"[83.2, 80.0]",Ground Pass,,14.812494,,Out,,Danilo Cataldi,7107.0,,,,,,,1,Regular Play,Antonio Candreva,7776.0,Right Wing,3,Lazio,236,['428bf9c4-e04a-46b2-a59c-beccd4a74e2a'],41,,,,,,,,,,,,,,,,,Lazio,236,00:00:41.564,Pass,
,,,,,,,,,,,,,,,,,1.225833,,,,,,,,,,,,a8338380-1679-4794-93aa-e116321f1e39,55,,,"[37.1, 0.1]",3879755,0,,,,0.5465977,,,,,,"[53.7, 10.2]",High Pass,,19.43116,,,,Danilo Soddimo,11608.0,,,,,,Throw-in,1,From Throw In,Daniel Pavlovic,8661.0,Left Back,4,Frosinone,291,['39c6a475-9560-4a0b-8f9b-a711312e2f5a'],56,,,,,,,,,,,,,,,,,Frosinone,291,00:00:56.876,Pass,
,,,,,,,,,,,,,,,,,0.690224,,,,,,,,,,,,fb30bd6c-3be2-4197-8e82-c429695a59af,59,,,"[52.5, 10.6]",3879755,1,,,,-2.4651365,,Right Foot,,,,"[45.4, 4.9]",Ground Pass,,9.104943,,,,Daniel Pavlovic,8661.0,,,,,,,1,From Throw In,Danilo Soddimo,11608.0,Left Wing,4,Frosinone,291,['c4d273f4-a04c-4116-93b6-3a52822ac79b'],0,,,,,,,,,,,,,,,,,Frosinone,291,00:01:00.750,Pass,
,,,,,,,,,,,,,,,,,1.90418,,,,,,,,,,,,d920f325-063b-4f5d-97d3-fb27aea4fd5a,62,,,"[45.4, 4.9]",3879755,1,,,,0.009523521,,Left Foot,,,,"[66.4, 5.1]",High Pass,,21.000952,,,,Daniel Ciofani,13613.0,,,,,,,1,From Throw In,Daniel Pavlovic,8661.0,Left Back,4,Frosinone,291,['41196279-a540-4944-8d92-fddceb8203cc'],1,,,,,,,,,,,,,,,,,Frosinone,291,00:01:01.520,Pass,
,,,,,,,,,,,,,,,,,1.007232,,,,,,,,,,,,8e610767-e6cb-44d6-9f30-cfd007e2724a,67,,,"[52.4, 80.0]",3879755,1,True,,,-2.5109115,,,,,,"[39.8, 70.8]",Low Pass,,15.601282,,,,Milan Biševac,3103.0,,,,,,Throw-in,1,From Throw In,Abdoulay Konko,26683.0,Right Back,5,Lazio,236,['a51c426c-bee0-4e2c-b18a-ef567d3ab599'],12,,,,,,,,,,,,,,,,,Lazio,236,00:01:12.602,Pass,
,,,,,,,,,,,,,,,,,2.098025,,,,,,,,,,,,cf8e864f-795b-4c7e-9e01-0e94fe47ff21,69,,,"[39.8, 70.8]",3879755,1,True,,,-1.8870449,,Right Foot,,,,"[25.5, 27.1]",Ground Pass,,45.980213,,,,Wesley Hoedt,3588.0,,,True,,,,1,From Throw In,Milan Biševac,3103.0,Right Center Back,5,Lazio,236,['a0d43bf8-f17f-45c3-a198-274cf90bfa1f'],14,,,,,,,,,,,,,,,,,Lazio,236,00:01:14.259,Pass,
,,,,,,,,,,,,,,,,,1.690269,,,,,,,,,,,,0c784eef-2118-4fac-be6a-7051aa1dafe1,71,,,"[27.2, 26.0]",3879755,1,,,,-0.7599491,,Left Foot,,,,"[41.3, 12.6]",Ground Pass,,19.451735,,,,Senad Lulić,7785.0,,,,,,,1,From Throw In,Wesley Hoedt,3588.0,Left Center Back,5,Lazio,236,['4bc084e3-25e0-4aef-a536-aa7bf94a1c83'],17,,,,,,,,,,,,,,,,,Lazio,236,00:01:17.516,Pass,
,,,,,,,,,,,,,,,,,1.323407,,,,,,,,,,,,af7c3c6d-fa7e-4eb1-af23-047ce4991ed7,74,,,"[43.9, 17.5]",3879755,1,,,,1.1792668,,Right Foot,,,,"[48.4, 28.4]",Ground Pass,,11.792371,,,,Lucas Rodrigo Biglia,5510.0,,,,,,,1,From Throw In,Senad Lulić,7785.0,Left Back,5,Lazio,236,['304b8630-5dfc-4a59-bcb0-31e4d208cf47'],21,,,,,,,,,,,,,,,,,Lazio,236,00:01:21.069,Pass,
,,,,,,,,,,,,,,,,,0.781481,,,,,,,,,,,,95d910c6-e17e-4db4-b12e-e1841fd8d77e,77,,,"[61.2, 45.3]",3879755,1,,,,0.6218879,,Right Foot,,,,"[78.5, 57.7]",Low Pass,,21.284971,,,,Filip Đorđević,11427.0,,,,,,,1,From Throw In,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,5,Lazio,236,['b514874a-23d8-42a1-a078-f5d500c22cb0'],26,,,,,,,,,,,,,,,,,Lazio,236,00:01:26.056,Pass,
,,,,,,,,,,,,,,,,,0.701961,,,,,,,,,,,,d7b2cf1c-b331-44b6-bf42-e1a2e04609c8,81,,,"[68.9, 39.7]",3879755,1,,,,1.9942358,,Right Foot,,,,"[65.7, 46.8]",Ground Pass,,7.787811,,,,Lucas Rodrigo Biglia,5510.0,,,,,,Recovery,1,From Throw In,Marco Parolo,8173.0,Left Center Midfield,5,Lazio,236,['66204e27-1624-4fbf-ba47-77cad4bc5a1d'],28,,,,,,,,,,,,,,,,,Lazio,236,00:01:28.168,Pass,
,,,,,,,,,,,,,,,,,2.049185,,,,,,,,,,,,68c50103-8dd0-43ed-9e0a-ecddad621b71,84,,,"[65.7, 46.8]",3879755,1,,,,-0.16871054,,Right Foot,,,,"[102.1, 40.6]",High Pass,,36.924248,,Incomplete,,Stefano Mauri,386641.0,,,,,,,1,From Throw In,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,5,Lazio,236,"['78b579a2-3149-4fc0-9943-2c3f9ccee6bd', 'd4305087-b446-48cc-9be1-ce9a10fb62ec']",29,,,,,,,,,,,,,,,,,Lazio,236,00:01:29.997,Pass,
,,,,,,,,,,,True,,,,,,1.699897,,,,,,,,,,,,78b579a2-3149-4fc0-9943-2c3f9ccee6bd,86,,,"[18.0, 39.5]",3879755,1,,,,0.6419459,,Head,,,,"[28.3, 47.2]",High Pass,,12.860016,,,,Paolo Sammarco,23349.0,,,,,,Interception,1,Regular Play,Arlind Afrim Ajeti,8291.0,Right Center Back,6,Frosinone,291,"['2f9a5797-6f8c-469e-914e-52c5aba9f57f', '68c50103-8dd0-43ed-9e0a-ecddad621b71']",32,,,,,,,,,,,,,,,,,Frosinone,291,00:01:32.046,Pass,
,,,,,,,,,,,,,,,,,2.121716,,,,,,,,,,,,ce7925cd-d689-4790-a601-1bfc35fafec0,89,,,"[27.2, 43.1]",3879755,1,,,,-2.001261,,Head,,,,"[22.7, 33.3]",Low Pass,,10.783784,,,,Leonardo Blanchard,387847.0,,,,,,,1,Regular Play,Paolo Sammarco,23349.0,Right Center Midfield,6,Frosinone,291,"['0cea8149-0c22-4817-a57f-e23ba85a27fd', '9c1bae82-5070-474e-a55b-eab51be44b69']",33,,,,,,,,,,,,,,,,,Frosinone,291,00:01:33.786,Pass,True
,,,,,,,,,,,,,,,,,1.938425,,,,,,,,,,,,1a69ca3b-39f0-497e-9112-61052b6b8a88,92,,,"[22.7, 35.9]",3879755,1,,,,-0.03961341,,Left Foot,,,,"[55.5, 34.6]",High Pass,,32.825752,,,,Daniel Ciofani,13613.0,,,,,,,1,Regular Play,Leonardo Blanchard,387847.0,Left Center Back,6,Frosinone,291,['b3ce3cb0-fcac-493e-a5de-84b5643643d1'],35,,,,,,,,,,,,,,,,,Frosinone,291,00:01:35.948,Pass,
,,,,,,,,,,,,,,,,,3.513294,,,,,,,,,,,,fae04ce1-9836-4869-9c89-d32be2fd832e,95,,,"[54.6, 32.0]",3879755,1,,,,-1.0349851,,Right Foot,,,,"[67.9, 9.6]",Low Pass,,26.05091,,,,Danilo Soddimo,11608.0,,,,,,,1,Regular Play,Daniel Ciofani,13613.0,Center Forward,6,Frosinone,291,"['5b2003d8-0be5-4603-aca0-c5bec34e4cc4', 'b046d95b-b5eb-4821-84ab-e3edcbc28c4e']",37,,,,,,,,,,,,,,,,,Frosinone,291,00:01:37.887,Pass,True
,,,,,,,,,,,,,,,,,1.089475,,,,,,,,,,,,a701232a-bc59-45c3-ad67-f2ee62318163,98,,,"[76.4, 10.4]",3879755,1,,,,0.48669317,,Right Foot,,,,"[98.7, 22.2]",Ground Pass,,25.229546,,Incomplete,,Daniel Ciofani,13613.0,,,,,,,1,Regular Play,Danilo Soddimo,11608.0,Left Wing,6,Frosinone,291,"['38a94f2a-45b9-4b40-a955-52f5154d0ea4', 'a1870201-e1c1-4867-97ec-00d244eea01f']",42,,,,,,,,,,,,,,,,,Frosinone,291,00:01:42.534,Pass,
,,,,,,,,,,,,,,,,,1.424316,,,,,,,,,,,,17e2cc0c-d61f-476c-9451-30d859028cbc,101,,,"[99.3, 0.1]",3879755,1,,,,0.9117926,6636f22b-ed1c-410b-814d-5e4c43b52c91,,,,,"[115.1, 20.5]",High Pass,,25.8031,,,,Danilo Soddimo,11608.0,True,,,,,Throw-in,1,From Throw In,Daniel Pavlovic,8661.0,Left Back,7,Frosinone,291,['4d39375e-2c73-443f-ae6a-3d08c67714da'],56,,,,,,,,,,,,,,,,,Frosinone,291,00:01:56.708,Pass,
,,,,,,,,,,,,,,,,,5.164036,,,,,,,,,,,,89e0735a-c441-4f8b-b364-bf873ff004f4,109,,,"[15.2, 36.7]",3879755,2,,,,-0.12581992,,Drop Kick,,,,"[82.4, 28.2]",High Pass,,67.73544,,Incomplete,,Filip Đorđević,11427.0,,,,,,,1,From Throw In,Federico Marchetti,12491.0,Goalkeeper,7,Frosinone,291,"['456e5906-b697-4098-8361-55e2eb653b78', '94520896-f089-4d3f-91b7-2e543da5158a']",16,,,,,,,,,,,,,,,,,Lazio,236,00:02:16.765,Pass,
,,,,,,,,,,,,,,,,,1.493064,,,,,,,,,,,,456e5906-b697-4098-8361-55e2eb653b78,112,,,"[37.7, 51.9]",3879755,2,,,,1.0887176,,Right Foot,,,,"[42.2, 60.5]",Low Pass,,9.706183,,,,Paolo Sammarco,23349.0,,,,,,Recovery,1,From Throw In,Arlind Afrim Ajeti,8291.0,Right Center Back,7,Frosinone,291,"['89e0735a-c441-4f8b-b364-bf873ff004f4', 'c9ff9579-5935-4447-8ab4-1d1b70bbfec3']",21,,,,,,,,,,,,,,,,,Frosinone,291,00:02:21.929,Pass,
,,,,,,,,,,,,,,,,,1.19087,,,,,,,,,,,,ebe643e0-0deb-4ab6-8bfc-e8bfafef0661,116,,,"[41.1, 63.5]",3879755,2,,,,-2.0305529,,Right Foot,,,,"[36.0, 53.2]",High Pass,,11.493477,,,,Aleandro Rosi,7462.0,,,,,,,1,From Throw In,Paolo Sammarco,23349.0,Right Center Midfield,7,Frosinone,291,['a60f0cbf-8de8-4f59-b343-24e0521484af'],23,,,,,,,,,,,,,,,,,Frosinone,291,00:02:23.463,Pass,
,,,,,,,,,,,,,,,,,2.623957,,,,,,,,,,,,81e1e47d-2e7d-4c64-9a96-89325771d901,118,,,"[36.2, 54.7]",3879755,2,,,,1.2319325,,Head,,,,"[44.8, 79.1]",High Pass,,25.87122,,Out,,Paolo Sammarco,23349.0,,,,,,,1,From Throw In,Aleandro Rosi,7462.0,Right Back,7,Frosinone,291,['d10cbed9-d1ff-451f-b410-0a2cfa2fef77'],24,,,,,,,,,,,,,,,,,Frosinone,291,00:02:24.693,Pass,
,,,,,,,,,,,,,,,,,1.292098,,,,,,,,,,,,37a5ec0d-f62c-4d31-9692-4843e04becde,120,,,"[80.3, 0.1]",3879755,2,,,,1.7544186,,,,,,"[77.7, 14.1]",Low Pass,,14.239382,,,,Stefano Mauri,386641.0,,,,,,Throw-in,1,From Throw In,Senad Lulić,7785.0,Left Back,8,Lazio,236,['785abded-cbe4-4f13-86a3-cb768092de76'],33,,,,,,,,,,,,,,,,,Lazio,236,00:02:33.030,Pass,
