50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,38ab0669-4d03-4917-9d0b-cdcca09ccfea,1,,,3879754,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Torino,241,,0,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 19}, {'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 25}, {'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 33}, {'player': {'id': 28289, 'name': 'Gastón Alexis Silva Perdomo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 21}, {'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 7149, 'name': 'Marco Benassi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 7465, 'name': 'Daniele Baselli'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 16}, {'player': {'id': 7471, 'name': 'Andrea Belotti'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 7788, 'name': 'Ciro Immobile'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Torino,241,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2ce729df-ac0b-4ea1-8937-11dbf48346d5,2,,,3879754,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Torino,241,,0,,,,,,,,,,,,,,"{'formation': 4411, 'lineup': [{'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 27}, {'player': {'id': 387300, 'name': 'Cristian Zaccardo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 5}, {'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 21}, {'player': {'id': 11499, 'name': 'Riccardo Gagliolo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 30829, 'name': 'Lorenzo Lollo'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 30750, 'name': 'Stefano Sabelli'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 2}, {'player': {'id': 11502, 'name': 'Antonio Di Gaudio'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 31273, 'name': 'Marco Crimi'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 17}, {'player': {'id': 32608, 'name': 'Jerry Uche Mbakogu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 99}]}",Carpi,1683,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d991d408-783f-490b-b399-ae1664defc89,3,,,3879754,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Torino,241,['fad94910-8c26-43dc-af8f-d28acd92bddc'],0,,,,,,,,,,,,,,,Carpi,1683,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,fad94910-8c26-43dc-af8f-d28acd92bddc,4,,,3879754,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Torino,241,['d991d408-783f-490b-b399-ae1664defc89'],0,,,,,,,,,,,,,,,Torino,241,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,4d646dce-2da3-4132-b89b-825923591cd2,1553,,,3879754,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,101,Torino,241,['bbce30c3-a7e5-492e-8266-236adc2e256a'],0,,,,,,,,,,,,,,,Carpi,1683,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,bbce30c3-a7e5-492e-8266-236adc2e256a,1554,,,3879754,45,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,101,Torino,241,['4d646dce-2da3-4132-b89b-825923591cd2'],0,,,,,,,,,,,,,,,Torino,241,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.028905,,,,,,,,,,,,,,,e9215ef5-eb49-47fe-933c-55bc8596d0de,5,,"[61.0, 40.1]",3879754,0,,True,,,-2.2794225,,Right Foot,,,"[59.8, 38.7]",Ground Pass,,1.8439089,,,Marco Crimi,31273.0,,,,,Kick Off,1,From Kick Off,Jerry Uche Mbakogu,32608.0,Center Forward,2,Carpi,1683,['5e4801e0-a0a6-418d-a1c0-3cd7782cb125'],0,,,,,,,,,,,,,,,Carpi,1683,00:00:00.225,Pass,
,,,,,,,,,,,,,,,,1.180008,,,,,,,,,,,,,,,3879cc41-4b40-41c5-a55b-f53e3371d4bf,7,,"[59.8, 38.4]",3879754,0,,,,,-2.9136255,,Right Foot,,,"[47.3, 35.5]",Ground Pass,,12.831991,,,Raffaele Bianco,352172.0,,,,,,1,From Kick Off,Marco Crimi,31273.0,Center Attacking Midfield,2,Carpi,1683,['1e4b8a14-c243-4254-8f51-379e0c7bbd2a'],0,,,,,,,,,,,,,,,Carpi,1683,00:00:00.254,Pass,
,,,,,,,,,,,,,,,,2.191934,,,,,,,,,,,,,,,9e504f22-0d12-45fd-992d-cdce3308c682,10,,"[47.4, 36.6]",3879754,0,,,,,1.8338938,,Left Foot,,,"[38.0, 71.5]",Ground Pass,,36.14374,,,Cristian Zaccardo,387300.0,,,,,,1,From Kick Off,Raffaele Bianco,352172.0,Left Defensive Midfield,2,Carpi,1683,['5cbce891-3245-4343-b8e4-6b4e32ca3400'],1,,,,,,,,,,,,,,,Carpi,1683,00:00:01.436,Pass,
,,,,,,,,,,,,,,,,1.274579,,,,,,,,,,,,,,,ab41967f-21fd-408c-99b7-6a680e353b23,13,,"[36.3, 71.7]",3879754,0,,,,,-2.1218276,,Left Foot,,,"[25.3, 53.8]",Ground Pass,,21.00976,,,Simone Romagnoli,7172.0,,,,,,1,From Kick Off,Cristian Zaccardo,387300.0,Right Back,2,Carpi,1683,['1e3f1376-48bb-485b-affa-9f7c263c79d1'],4,,,,,,,,,,,,,,,Carpi,1683,00:00:04.746,Pass,
