50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.344807,,,,,,,,,,,570fa529-f9dc-4787-a281-7ca4f4c25e70,16,,,"[77.6, 4.9]",3879773,0,,,,,0.0924774,,Right Foot,,,"[102.4, 7.2]",,Ground Pass,,24.906425,,Incomplete,,Oliver Kragl,8793.0,,,,,,,1,From Kick Off,Federico Dionisi,24235.0,Left Center Forward,2,Udinese,230,"['2aa3c8b1-027a-4837-b172-5ce952c41836', '408b65ea-3d4b-4152-be04-008bf824ac48']",10,,,,,,,,,,,,,,,,Frosinone,291,00:00:10.788,Pass,
,,,,,,,,,,,,,,,,1.892695,,,,,,,,,,,c9debb76-269c-44aa-bf1a-6399122dc84e,25,,,"[106.5, 6.6]",3879773,0,,,,,1.551191,,Left Foot,True,,"[107.3, 47.4]",,High Pass,,40.807842,,Incomplete,,,,,,True,,,,1,From Kick Off,Oliver Kragl,8793.0,Left Midfield,2,Udinese,230,['4266168d-eb2b-4346-b19a-abebdaf173d4'],15,,,,,,,,,,,,,,,,Frosinone,291,00:00:15.180,Pass,
,,,,,,,,,,,,,,,,1.326473,,,,,,,,,,,029baf91-2998-4797-b17d-e03b7df59bef,32,,,"[22.7, 31.3]",3879773,0,,,,,-1.7216874,,Right Foot,,,"[20.1, 14.2]",,Ground Pass,,17.296532,,,,Ali Adnan Kadhim Al Tameemi,8191.0,,,,,,,1,From Kick Off,Zdravko Kuzmanović,6577.0,Left Center Midfield,2,Udinese,230,['25f0e1c4-6bb3-46a9-864b-9d4f15230e4c'],22,,,,,,,,,,,,,,,,Udinese,230,00:00:22.778,Pass,
,,,,,,,,,,,,,,,,0.161049,,,,,,,,,,,46a2c7a8-6b04-4913-b25c-0b1cf1b578c8,35,,,"[22.0, 13.2]",3879773,0,,,,,-0.17219082,,Left Foot,,,"[24.3, 12.8]",,Low Pass,,2.3345234,,Incomplete,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,1,From Kick Off,Ali Adnan Kadhim Al Tameemi,8191.0,Left Back,2,Udinese,230,"['31ff9c38-647c-485a-a9d8-fdf71b2397e7', 'cb94cd19-fc6c-4875-875d-045615d30cd8']",24,,,,,,,,,,,,,,,,Udinese,230,00:00:24.104,Pass,
,,,,,,,,,,,,,,,,2.213937,,,,,,,,,,,ac23e340-a99c-48d2-ab15-43f38f91ddb8,38,,,"[25.3, 0.1]",3879773,0,,,,,0.23482099,,,,,"[46.2, 5.1]",,High Pass,,21.489765,,Incomplete,,Cyril Théréau,8272.0,,,,,,Throw-in,1,From Throw In,Ali Adnan Kadhim Al Tameemi,8191.0,Left Back,3,Udinese,230,"['21d231ba-e8ec-477c-87b6-d4d3629f05ab', 'bf8536b7-9614-4eda-8b01-0d0852401626']",47,,,,,,,,,,,,,,,,Udinese,230,00:00:47.689,Pass,
,,,,,,,,,,,,,,,,1.315326,,,,,,,,,,,21d231ba-e8ec-477c-87b6-d4d3629f05ab,40,,,"[73.9, 75.0]",3879773,0,,,,,-1.127146,,Left Foot,,,"[78.7, 64.9]",,High Pass,,11.182576,,Incomplete,,Daniel Pavlovic,8661.0,,,,,,Recovery,1,From Throw In,Aleandro Rosi,7462.0,Right Back,3,Udinese,230,"['497bfdea-42d3-4be9-8360-1d2c6c6a547d', '4e288ab6-3619-4085-b0ef-1bf10c9bf8b8', 'ac23e340-a99c-48d2-ab15-43f38f91ddb8']",49,,,,,,,,,,,,,,,,Frosinone,291,00:00:49.903,Pass,
,,,,,,,,,,,,,,,,1.534525,,,,,,,,,,,497bfdea-42d3-4be9-8360-1d2c6c6a547d,42,,,"[41.4, 15.2]",3879773,0,,,,,2.9441972,,Right Foot,,,"[35.4, 16.4]",,Ground Pass,,6.1188235,,,,Zdravko Kuzmanović,6577.0,,,,,,Recovery,1,From Throw In,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,3,Udinese,230,"['21d231ba-e8ec-477c-87b6-d4d3629f05ab', 'dc3e5a48-1964-4590-aa46-e1f827edf677']",51,,,,,,,,,,,,,,,,Udinese,230,00:00:51.218,Pass,
,,,,,,,,,,,,,,,,0.562313,,,,,,,,,,,898194e5-266e-4fce-95ab-1bb726f2f2b8,45,,,"[35.8, 16.6]",3879773,0,,,,,-0.063743316,,Right Foot,,,"[45.2, 16.0]",,Ground Pass,,9.419129,,,,Emmanuel Agyemang-Badu,24722.0,,,,,,,1,From Throw In,Zdravko Kuzmanović,6577.0,Left Center Midfield,3,Udinese,230,['aca08714-65e7-4342-94d7-22b9644c5c62'],52,,,,,,,,,,,,,,,,Udinese,230,00:00:52.753,Pass,
,,,,,,,,,,,,,,,,3.496043,,,,,,,,,,,4d19155e-abc4-4f91-b048-81c28fc4b1f7,48,,,"[52.2, 20.1]",3879773,0,,,,,1.5309623,,Right Foot,,,"[54.4, 75.3]",,High Pass,,55.243824,,,,Bruno Miguel Borges Fernandes,5204.0,,,True,,,Recovery,1,From Throw In,Antonio Di Natale,19846.0,Center Forward,3,Udinese,230,['01c1e7cb-a0bf-4742-96c3-0f92e17af6dc'],54,,,,,,,,,,,,,,,,Udinese,230,00:00:54.371,Pass,
,,,,,,,,,,,,,,,,1.94894,,,,,,,,,,,acc8d447-49ac-4de9-83ed-88045f8110ef,51,,,"[56.1, 73.9]",3879773,0,,,,,-1.735304,,Right Foot,,,"[51.9, 48.6]",,Ground Pass,,25.646248,,,,Guilherme dos Santos Torres,6729.0,,,,,,,1,From Throw In,Bruno Miguel Borges Fernandes,5204.0,Right Wing,3,Udinese,230,['21e861c8-5357-41e9-9755-6b950bd4a968'],59,,,,,,,,,,,,,,,,Udinese,230,00:00:59.115,Pass,
,,,,,,,,,,,,,,,,2.461184,,,,,,,,,,,255e3f9c-8e54-4de8-8d46-0a070f3c5421,54,,,"[54.3, 46.2]",3879773,1,,,,,-1.6500345,,Right Foot,,,"[51.1, 5.9]",,Ground Pass,,40.42685,,,,Ali Adnan Kadhim Al Tameemi,8191.0,,,True,,,,1,From Throw In,Guilherme dos Santos Torres,6729.0,Center Defensive Midfield,3,Udinese,230,['f76ddacf-59fe-44a7-83b0-8659e996a657'],1,,,,,,,,,,,,,,,,Udinese,230,00:01:01.661,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,bb6b60b5-962d-44eb-aa00-993f2984941c,56,,,"[52.2, 7.6]",3879773,1,,,,,1.3459077,,Left Foot,,,"[55.7, 22.9]",,Ground Pass,,15.695222,,,,Zdravko Kuzmanović,6577.0,,,,,,,1,From Throw In,Ali Adnan Kadhim Al Tameemi,8191.0,Left Back,3,Udinese,230,['f4d3424f-efa2-4c73-876a-207c29824dce'],4,,,,,,,,,,,,,,,,Udinese,230,00:01:04.123,Pass,
,,,,,,,,,,,,,,,,1.526982,,,,,,,,,,,37b6225c-d339-41e8-a3f4-ae7c1f0ac0f2,59,,,"[55.7, 22.9]",3879773,1,,,,,-1.1071488,,Right Foot,,,"[64.7, 4.9]",,Ground Pass,,20.12461,,,,Cyril Théréau,8272.0,,,,,,,1,From Throw In,Zdravko Kuzmanović,6577.0,Left Center Midfield,3,Udinese,230,['40c16a8c-87d0-457a-a4b0-65748403a2c6'],5,,,,,,,,,,,,,,,,Udinese,230,00:01:05.369,Pass,
,,,,,,,,,,,,,,,,0.963433,,,,,,,,,,,cddc3974-0d8f-4fe8-beab-29b0de65426b,63,,,"[65.8, 3.5]",3879773,1,,,,,2.6115775,,Right Foot,,,"[53.0, 11.0]",,Ground Pass,,14.83543,,,,Zdravko Kuzmanović,6577.0,,,,,,,1,From Throw In,Cyril Théréau,8272.0,Left Wing,3,Udinese,230,"['25185722-e83c-4b26-9d04-9708dda0b554', 'd23e12df-db8c-4534-83a5-7968076b1e43']",7,,,,,,,,,,,,,,,,Udinese,230,00:01:07.660,Pass,True
,,,,,,,,,,,,,,,,2.346959,,,,,,,,,,,dcb1ea68-6ba7-42a3-8821-9c07dc2b67ea,66,,,"[52.0, 14.3]",3879773,1,,,,,1.6053448,,Right Foot,,,"[50.5, 57.7]",,Ground Pass,,43.425915,,,,Danilo Larangeira,7799.0,,,True,,,,1,From Throw In,Zdravko Kuzmanović,6577.0,Left Center Midfield,3,Udinese,230,['833b0a20-9f97-4808-b29a-a582270f9013'],9,,,,,,,,,,,,,,,,Udinese,230,00:01:09.642,Pass,
,,,,,,,,,,,,,,,,1.054295,,,,,,,,,,,6691daa3-767f-44e0-9eba-2d3b5eac3c11,69,,,"[54.9, 61.9]",3879773,1,,,,,-0.032421067,,Right Foot,,,"[73.4, 61.3]",,Ground Pass,,18.509727,,Incomplete,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,1,From Throw In,Danilo Larangeira,7799.0,Right Center Back,3,Udinese,230,"['9b492405-7d91-4069-b6e4-755f7cbaadab', 'f4804dc0-5101-4045-9824-cc42da34bb31']",13,,,,,,,,,,,,,,,,Udinese,230,00:01:13.167,Pass,
,,,,,,,,,,,,,,,,0.187955,,,,,,,,,,,e09cb805-aeda-472f-bf42-236da18f3b23,73,,,"[50.9, 19.2]",3879773,1,,,,,2.7451513,,Left Foot,,,"[46.6, 21.0]",,Ground Pass,,4.661545,,Incomplete,,Daniel Pavlovic,8661.0,,,,,,,1,Regular Play,Oliver Kragl,8793.0,Left Midfield,4,Frosinone,291,"['3e0fddf9-efea-4b01-99a6-409a930d76ca', 'b4a47163-7324-4f65-9404-a2f6feb0a799']",15,,,,,,,,,,,,,,,,Frosinone,291,00:01:15.638,Pass,
,,,,,,,,,,,,,,,,1.568443,,,,,,,,,,,7986e65e-8b05-404c-a2c3-4aff62cf006e,79,,,"[44.9, 14.0]",3879773,1,,,,,-2.9899871,,Left Foot,,,"[30.5, 11.8]",,Ground Pass,,14.567086,,,,Daniel Pavlovic,8661.0,,,,,,,1,Regular Play,Mirko Gori,20636.0,Left Defensive Midfield,4,Frosinone,291,['866ae888-1b55-4efc-937d-788f80c244d4'],20,,,,,,,,,,,,,,,,Frosinone,291,00:01:20.274,Pass,
,,,,,,,,,,,,,,,,1.909376,,,,,,,,,,,914cfb3f-0aca-4301-8540-22c82a8334d6,82,,,"[30.5, 11.6]",3879773,1,,,,,2.1312532,,Left Foot,,,"[21.4, 26.1]",,Ground Pass,,17.118996,,,,Leonardo Blanchard,387847.0,,,,,,,1,Regular Play,Daniel Pavlovic,8661.0,Left Back,4,Frosinone,291,['c55fa649-34aa-4da3-9883-6be697300765'],22,,,,,,,,,,,,,,,,Frosinone,291,00:01:22.239,Pass,
,,,,,,,,,,,,,,,,2.090665,,,,,,,,,,,4de77fba-ee8f-48d1-a89b-88c73990ada0,85,,,"[22.3, 26.1]",3879773,1,,,,,1.5426787,,Left Foot,,,"[23.2, 58.1]",,Ground Pass,,32.012653,,,,Arlind Afrim Ajeti,8291.0,,,,,,,1,Regular Play,Leonardo Blanchard,387847.0,Left Center Back,4,Frosinone,291,['0cae7620-7aac-4e6e-a759-978e5efec6c0'],24,,,,,,,,,,,,,,,,Frosinone,291,00:01:24.555,Pass,
,,,,,,,,,,,,,,,,1.321712,,,,,,,,,,,d240e7dc-7543-4068-b89e-f785e32dc6c9,88,,,"[26.7, 59.1]",3879773,1,,,,,-1.6664339,,Right Foot,,,"[23.4, 24.7]",,Ground Pass,,34.557922,,,,Leonardo Blanchard,387847.0,,,,,,,1,Regular Play,Arlind Afrim Ajeti,8291.0,Right Center Back,4,Frosinone,291,['0b387c46-206f-4d8e-89bc-a4bd4b489b55'],28,,,,,,,,,,,,,,,,Frosinone,291,00:01:28.338,Pass,
,,,,,,,,,,,,,,,,1.398024,,,,,,,,,,,d1a3c0d7-43f3-4dbb-898a-c5dd3839e5ae,91,,,"[31.9, 23.7]",3879773,1,,,,,0.59456706,,Left Foot,,,"[63.4, 45.0]",,High Pass,,38.025517,,,,Federico Dionisi,24235.0,,,,,,,1,Regular Play,Leonardo Blanchard,387847.0,Left Center Back,4,Frosinone,291,['a1c33406-61a2-4fc3-98df-e1804db06c47'],32,,,,,,,,,,,,,,,,Frosinone,291,00:01:32.629,Pass,
,,,,,,,,,,,,,,,,1.489292,,,,,,,,,,,d5d952a4-4572-487c-bb49-547bcee0a7c1,94,,,"[63.8, 45.0]",3879773,1,,,,,-2.9849908,,Right Foot,,,"[54.3, 43.5]",,Ground Pass,,9.617692,,,,Alessandro Frara,386512.0,,,,,,,1,Regular Play,Federico Dionisi,24235.0,Left Center Forward,4,Frosinone,291,['19127819-82d5-40a6-85ea-561e5dcec240'],35,,,,,,,,,,,,,,,,Frosinone,291,00:01:35.043,Pass,
,,,,,,,,,,,,,,,,3.314335,,,,,,,,,,,ff15a0ba-da67-4128-a3ce-3aa08ea7f695,97,,,"[55.6, 41.8]",3879773,1,,,,,0.34834003,,Right Foot,,,"[111.5, 62.1]",,High Pass,,59.471844,,Incomplete,,Luca Paganini,23470.0,,,,,,,1,Regular Play,Alessandro Frara,386512.0,Right Defensive Midfield,4,Frosinone,291,"['8ae1dffb-d537-40c6-91b1-b4f5e6c2a096', 'efdd7881-acb9-460a-8b61-389867b5443d']",37,,,,,,,,,,,,,,,,Frosinone,291,00:01:37.612,Pass,
,,,,,,,,,,,,,,,,1.922206,,,,,,,,,,,5379789f-dd7e-4461-95a0-3d6c76faac7c,102,,,"[3.9, 20.2]",3879773,1,,,,,-1.8551811,,Left Foot,,,"[0.1, 7.2]",,Ground Pass,,13.544003,,Out,,,,,,,,,,1,Regular Play,Ali Adnan Kadhim Al Tameemi,8191.0,Left Back,4,Frosinone,291,,41,,,,,,,,,,,,,,,,Udinese,230,00:01:41.723,Pass,
,,,,,,,,,,,,,,,,2.516902,,,,,,,,,,,ab21328c-660b-41c1-9ad6-e1a63e86d7e9,103,,,"[120.0, 80.0]",3879773,2,,,,,-2.0540326,55b7607d-eda6-45d7-90d3-ce8e837a169c,Left Foot,,,"[95.6, 33.5]",,High Pass,,52.51295,,,,Oliver Kragl,8793.0,True,True,True,Straight,,Corner,1,From Corner,Daniel Pavlovic,8661.0,Left Back,5,Frosinone,291,['ea8269b4-836f-4557-85cf-10f524f25cf8'],14,,,,,,,,,,,,,,,,Frosinone,291,00:02:14.693,Pass,
,,,,,,,,,,,,,,,,3.946947,,,,,,,,,,,c6332413-e0b5-4cfd-bf0a-d4a4c9f7d40c,108,,,"[14.9, 37.7]",3879773,2,,,,,-0.34345335,,Right Foot,,,"[73.9, 16.6]",,High Pass,,62.659477,,Incomplete,,Zdravko Kuzmanović,6577.0,,,,,,Free Kick,1,From Free Kick,Orestis Karnezis,3742.0,Goalkeeper,6,Udinese,230,"['86902658-aade-4fef-bd35-76e2d4e65892', '9b2d26b5-f31f-4669-afc8-97385c66cef0']",54,,,,,,,,,,,,,,,,Udinese,230,00:02:54.103,Pass,
,,,,,,,,,,,,,,,,1.565856,,,,,,,,,,,86902658-aade-4fef-bd35-76e2d4e65892,111,,,"[46.2, 63.5]",3879773,2,,,,True,0.49268508,,,,,"[55.7, 68.6]",,Low Pass,,10.782393,,Incomplete,,Oliver Kragl,8793.0,,,,,,Recovery,1,From Free Kick,Alessandro Frara,386512.0,Right Defensive Midfield,6,Udinese,230,"['3fbff064-dc68-4889-811f-5e0a839eca0a', 'c6332413-e0b5-4cfd-bf0a-d4a4c9f7d40c', 'dc51fb8d-1936-4342-ae46-e9e271d606cf', 'f052083b-1404-4e04-be91-410145da0dcd']",58,,,,,,,,,,,,,,,,Frosinone,291,00:02:58.050,Pass,True
,,,,,,,,,,,,,,,,1.123921,,,,,,,,,,,dc51fb8d-1936-4342-ae46-e9e271d606cf,114,,,"[64.4, 11.5]",3879773,2,,,,,-0.25962964,,Right Foot,,,"[77.2, 8.1]",,Ground Pass,,13.243867,,,,Cyril Théréau,8272.0,,,,,,Recovery,1,From Free Kick,Ali Adnan Kadhim Al Tameemi,8191.0,Left Back,6,Udinese,230,"['103e4180-d397-4cd6-9761-5b66c2e06522', '86902658-aade-4fef-bd35-76e2d4e65892', 'f40bf425-7a6b-4f4d-a528-0762bf30c1dc']",59,,,,,,,,,,,,,,,,Udinese,230,00:02:59.616,Pass,True
,,,,,,,,,,,,,,,,0.90536,,,,,,,,,,,554ef0fb-b1f2-43d8-aa43-59f1934e25b7,118,,,"[74.9, 8.1]",3879773,3,,,,,2.2338846,,Right Foot,,,"[61.7, 25.0]",,Ground Pass,,21.444113,,,,Guilherme dos Santos Torres,6729.0,,,,,,,1,From Free Kick,Cyril Théréau,8272.0,Left Wing,6,Udinese,230,['a218bd9d-5561-4561-9fbc-269271f8fe5d'],1,,,,,,,,,,,,,,,,Udinese,230,00:03:01.599,Pass,
,,,,,,,,,,,,,,,,2.027194,,,,,,,,,,,00259b76-182d-41a6-be40-3fb9929b7d31,125,,,"[59.5, 19.0]",3879773,3,,,,,1.7957777,,Right Foot,,,"[54.9, 39.1]",,High Pass,,20.61965,,Incomplete,,Iván Rodrigo Piris Leguizamón,46670.0,,,,,,Recovery,1,From Free Kick,Zdravko Kuzmanović,6577.0,Left Center Midfield,6,Udinese,230,"['39009258-8363-45c7-baff-dead2f3312d8', 'df5a777f-556a-43ef-9e30-e4230237fb8a', 'fcdf26f8-977c-4166-bc13-6da4d49aa797']",4,,,,,,,,,,,,,,,,Udinese,230,00:03:04.395,Pass,True
,,,,,,,,,,,,,,,,1.266998,,,,,,,,,,,91d79f00-32e3-44b6-bc8d-f28e7e6f7d13,133,,,"[79.5, 37.6]",3879773,3,,,,,1.696952,,Right Foot,,,"[76.9, 58.1]",,Ground Pass,,20.66422,,,,Alessandro Frara,386512.0,,,,,,,1,From Free Kick,Federico Dionisi,24235.0,Left Center Forward,6,Udinese,230,"['2c65c174-c9bf-4f2f-8e4e-d5eeaae4df03', '6e19ee03-241f-456b-b8c4-a7541b5520f2']",10,,,,,,,,,,,,,,,,Frosinone,291,00:03:10.874,Pass,True
