50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.166345,,,,,,,,,,,,,e465d9e2-bc3e-475c-a41c-ffc214d8cb02,19,,"[55.0, 7.4]",3879603,0,,,,,2.1674194,,Left Foot,,,"[31.5, 42.0]",Ground Pass,,41.82595,,,,,Danilo Larangeira,7799.0,,,,,,1,From Kick Off,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,2,Udinese,230,['23aa1171-8e3e-48c0-9767-a6b1ead8d3c4'],11,,,,,,,,,,,,,,,,,Udinese,230,00:00:11.966,Pass,
,,,,,,,,,,,,,,,,,2.301229,,,,,,,,,,,,,5ffb6761-fc8f-4172-9579-e71072c01a6e,22,,"[31.7, 42.2]",3879603,0,,,,,-0.3781743,,Right Foot,,,"[68.7, 27.5]",High Pass,,39.81319,,,Unknown,,Cyril Théréau,8272.0,,,,,,1,From Kick Off,Danilo Larangeira,7799.0,Center Back,2,Udinese,230,['9dbfa2da-8926-43c7-8bd7-82aefa162910'],15,,,,,,,,,,,,,,,,,Udinese,230,00:00:15.132,Pass,
,,,,,,,,,,,,,,,,,3.068938,,,,,,,,,,,,,8d0150c8-9e2f-4083-ae01-580fd385e735,26,,"[66.5, 28.7]",3879603,0,,,,,0.7980557,,Left Foot,,,"[109.4, 72.7]",High Pass,,61.452503,,,,,Edenílson Andrade dos Santos,25116.0,,,True,,Free Kick,1,From Free Kick,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,3,Udinese,230,['b06dcadd-5c58-4107-a7ff-9093bad61300'],41,,,,,,,,,,,,,,,,,Udinese,230,00:00:41.060,Pass,
,,,,,,,,,,,,,,,,,1.530514,,,,,,,,,,,,,75d7ef0b-6d6a-4c7f-8cee-0d674ec53470,28,,"[109.4, 72.7]",3879603,0,,,,,-1.7479092,,Right Foot,True,,"[104.8, 47.0]",High Pass,,26.108427,,,Incomplete,,Antonio Di Natale,19846.0,,,,,,1,From Free Kick,Edenílson Andrade dos Santos,25116.0,Right Wing Back,3,Udinese,230,"['337fb9bc-0913-49ee-b039-17fbe9cd3ecc', '37111790-63de-4fb0-b26c-ef8ab31a68ff']",44,,,,,,,,,,,,,,,,,Udinese,230,00:00:44.129,Pass,
,,,,,,,,,,,,,,,,,2.818034,,,,,,,,,,,,,38d49e66-5bf3-4b1e-9223-ba53531adcd5,33,,"[18.8, 29.1]",3879603,0,,,,,-0.13255154,,Left Foot,,,"[59.3, 23.7]",High Pass,,40.858414,,,Incomplete,,,,,,,,,1,Regular Play,Simone Missiroli,7113.0,Center Defensive Midfield,4,Sassuolo,232,['7108f614-75b2-4582-991f-6ca205ead185'],46,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:46.724,Pass,
,,,,,,,,,,,,,,,,,2.37071,,,,,,,,,,,,,7108f614-75b2-4582-991f-6ca205ead185,34,,"[60.8, 56.4]",3879603,0,,,,,0.30893075,,Head,,,"[79.6, 62.4]",High Pass,,19.734234,,,Incomplete,,Emmanuel Agyemang-Badu,24722.0,,,,,Recovery,1,Regular Play,Danilo Larangeira,7799.0,Center Back,4,Sassuolo,232,"['38d49e66-5bf3-4b1e-9223-ba53531adcd5', 'd67aee54-fa25-4ace-a7a8-ba82736745cf', 'fae79e30-1108-4f2f-9008-a0041cf01566']",49,,,,,,,,,,,,,,,,,Udinese,230,00:00:49.542,Pass,
,,,,,,,,,,,,,,,,,1.583504,,,,,,,,,,,,,fae79e30-1108-4f2f-9008-a0041cf01566,36,,"[40.5, 17.7]",3879603,0,,,,True,0.5236847,,,,,"[54.7, 25.9]",Low Pass,,16.39756,,,Incomplete,,Gregoire Defrel,7457.0,,,,,Recovery,1,Regular Play,Simone Missiroli,7113.0,Center Defensive Midfield,4,Sassuolo,232,"['65e34f4d-833d-4d47-9b57-3bce6da6d049', '6640c498-402f-4048-b919-bbd31123e226', '7108f614-75b2-4582-991f-6ca205ead185', 'ed343a45-7b11-4fbf-8445-e9d0cb92abd3']",51,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:51.913,Pass,True
,,,,,,,,,,,,,,,,,0.912186,,,,,,,,,,,,,6640c498-402f-4048-b919-bbd31123e226,39,,"[65.4, 54.2]",3879603,0,,,,,0.45257795,,Left Foot,,,"[76.3, 59.5]",Low Pass,,12.120231,,,Incomplete,,Edenílson Andrade dos Santos,25116.0,,,,,Recovery,1,Regular Play,Francesco Lodi,40367.0,Center Defensive Midfield,4,Sassuolo,232,"['5a20863e-4034-4f41-8479-8a3485b5f25c', 'f9210fc5-20bd-4bff-ba61-52238f6782cb', 'fae79e30-1108-4f2f-9008-a0041cf01566']",53,,,,,,,,,,,,,,,,,Udinese,230,00:00:53.496,Pass,
,,,,,,,,,,,,,,,,,0.710155,,,,,,,,,,,,,59d6dec0-5cfa-4019-a95f-8b00dff486a8,44,,"[50.7, 20.6]",3879603,0,,,,,-0.9391057,,Left Foot,,,"[53.7, 16.5]",Ground Pass,,5.080354,,,,,Gregoire Defrel,7457.0,,,,,,1,Regular Play,Joseph Alfred Duncan,7698.0,Left Center Midfield,4,Sassuolo,232,"['ac522680-b103-4fbf-855c-9d9234c1b1d0', 'faa4cb54-ea46-43a4-a03e-1131bf8c9823']",55,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:55.458,Pass,True
,,,,,,,,,,,,,,,,,1.003989,,,,,,,,,,,,,f8445c1f-8918-406b-b1a9-2f9d75335b5d,47,,"[53.7, 16.5]",3879603,0,,,,,1.3481354,,Left Foot,,,"[56.1, 27.1]",Ground Pass,,10.868302,,,,,Joseph Alfred Duncan,7698.0,,,,,,1,Regular Play,Gregoire Defrel,7457.0,Center Forward,4,Sassuolo,232,['d0980c44-908c-4c2f-80de-53806672fa38'],56,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:56.208,Pass,
,,,,,,,,,,,,,,,,,0.970647,,,,,,,,,,,,,51dda9c9-b318-467c-8705-3fe60fa3ae7f,51,,"[57.5, 25.9]",3879603,0,,,,,-1.0636978,,Left Foot,,,"[63.0, 16.0]",Ground Pass,,11.325193,,,,,Gregoire Defrel,7457.0,,,,,,1,Regular Play,Joseph Alfred Duncan,7698.0,Left Center Midfield,4,Sassuolo,232,['a917fa35-7fdf-4620-aabe-c43a2225eb22'],57,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:57.667,Pass,
,,,,,,,,,,,,,,,,,1.417569,,,,,,,,,,,,,4faf56c6-0942-41d5-8a24-2d9d018e5297,54,,"[79.9, 11.0]",3879603,1,,,,,2.2702003,,Left Foot,,,"[69.3, 23.6]",Ground Pass,,16.465721,,,,,Simone Missiroli,7113.0,,,,,,1,Regular Play,Gregoire Defrel,7457.0,Center Forward,4,Sassuolo,232,['07a29b9b-1bea-4732-855a-f37aa0a89d8e'],2,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:02.380,Pass,
,,,,,,,,,,,,,,,,,2.90847,,,,,,,,,,,,,0d50be18-6e1b-4c56-8bd8-3c8b7e71f6d6,57,,"[68.9, 28.3]",3879603,1,,,,,1.3715298,,Right Foot,,,"[77.2, 69.4]",High Pass,,41.929703,,,,,Šime Vrsaljko,5461.0,,,True,,,1,Regular Play,Simone Missiroli,7113.0,Center Defensive Midfield,4,Sassuolo,232,['e1291b29-e884-47b8-ad5a-2e8923d497dc'],4,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:04.883,Pass,
,,,,,,,,,,,,,,,,,2.263142,,,,,,,,,,,,,6628469c-4c57-4597-bd4d-b677849fe4e0,60,,"[77.2, 69.4]",3879603,1,,,,,2.7355735,,Right Foot,,,"[66.5, 74.0]",Ground Pass,,11.646888,,,,,Davide Biondini,10030.0,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,4,Sassuolo,232,['04376a3b-7ab8-4a0e-94f6-46b8ecb27ca8'],8,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:08.018,Pass,
,,,,,,,,,,,,,,,,,1.136196,,,,,,,,,,,,,dcdd51b9-6930-4cf0-87be-7f4e26f8d125,63,,"[66.5, 74.0]",3879603,1,,,,,-0.069539435,,Right Foot,,,"[86.6, 72.6]",High Pass,,20.148697,,,Incomplete,,Šime Vrsaljko,5461.0,,,,,,1,Regular Play,Davide Biondini,10030.0,Right Center Midfield,4,Sassuolo,232,"['56be5117-753a-42fd-8343-8b31c668ba23', 'd61238ab-6364-4af2-bee7-769e07b11e38']",10,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:10.336,Pass,
,,,,,,,,,,,,,,,,,0.694862,,,,,,,,,,,,,ce5a4b3b-889d-4e94-a8da-68e3bb64aacb,68,,"[39.4, 5.5]",3879603,1,,,,,-0.48995733,,Left Foot,,,"[45.4, 2.3]",Ground Pass,,6.8,,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,1,Regular Play,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,4,Sassuolo,232,['55260602-ab0f-4646-80e1-be08fbf59e18'],13,,,,,,,,,,,,,,,,,Udinese,230,00:01:13.821,Pass,
,,,,,,,,,,,,,,,,,3.00302,,,,,,,,,,,,,c4677cf7-042d-41a9-ac1c-11e85f043c3b,72,,"[45.4, 2.3]",3879603,1,,,,,0.008403163,,Right Foot,,,"[69.2, 2.5]",Low Pass,,23.80084,,,Pass Offside,,Antonio Di Natale,19846.0,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,4,Sassuolo,232,"['29fd53bf-9704-4e8a-ad30-63567cbde39e', 'cc7492de-0a14-4185-a4f0-69a96e1e2860']",14,,,,,,,,,,,,,,,,,Udinese,230,00:01:14.831,Pass,True
,,,,,,,,,,,,,,,,,1.113065,,,,,,,,,,,,,cb5f6e1f-d236-456b-85b2-cdded536c559,74,,"[47.1, 77.8]",3879603,1,,,,,-0.27246314,,Right Foot,,,"[60.7, 74.0]",Ground Pass,,14.120907,,,,,Davide Biondini,10030.0,,,,,Free Kick,1,From Free Kick,Šime Vrsaljko,5461.0,Right Back,5,Sassuolo,232,['27fa7d50-a9fe-409c-8ddd-b7afaa4cc1d8'],45,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:45.443,Pass,
,,,,,,,,,,,,,,,,,1.423053,,,,,,,,,,,,,2bd1f6b8-e66e-4fe7-bb60-c8eda1f20e28,77,,"[60.7, 74.0]",3879603,1,,,,,-1.8545904,,Left Foot,,,"[57.2, 62.0]",Ground Pass,,12.5,,,,,Simone Missiroli,7113.0,,,,,,1,From Free Kick,Davide Biondini,10030.0,Right Center Midfield,5,Sassuolo,232,['e8408be3-78af-489a-98a4-009953530043'],47,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:47.127,Pass,
,,,,,,,,,,,,,,,,,1.660134,,,,,,,,,,,,,e5964b55-6c8f-43a0-b0d8-830f81287074,81,,"[57.2, 62.0]",3879603,1,,,,,1.8203833,,Right Foot,,,"[53.3, 77.3]",Ground Pass,,15.789237,,,,,Šime Vrsaljko,5461.0,,,,,,1,From Free Kick,Simone Missiroli,7113.0,Center Defensive Midfield,5,Sassuolo,232,['4164f18c-2ef1-490e-9c76-cc25b198569b'],49,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:49.414,Pass,
,,,,,,,,,,,,,,,,,0.010219,,,,,,,,,,,,,63db4a2c-f15e-46ae-a7a2-08e7a7176cfa,84,,"[49.2, 77.3]",3879603,1,,,,,-0.6365082,,Right Foot,,,"[51.5, 75.6]",Low Pass,,2.86007,,,Incomplete,,,,,,,,,1,From Free Kick,Šime Vrsaljko,5461.0,Right Back,5,Sassuolo,232,['91b21b7e-5cca-4233-8e87-9878b9615051'],52,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:52.144,Pass,
,,,,,,,,,,,,,,,,,0.714149,,,,,,,,,,,,,5a411555-41d8-4fc9-b0fb-b1f5692f355f,89,,"[63.0, 75.1]",3879603,1,,,,,-0.65634835,,Right Foot,,,"[70.4, 69.4]",Ground Pass,,9.340771,,,,,Domenico Berardi,7131.0,,,,,,1,From Free Kick,Šime Vrsaljko,5461.0,Right Back,5,Sassuolo,232,['0ec76d22-0d39-431d-8338-47c885a7d775'],54,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:54.934,Pass,
,,,,,,,,,,,,,,,,,2.67069,,,,,,,,,,,,,bb42311c-03b0-4e2e-9183-43fec2b242cb,92,,"[67.7, 69.6]",3879603,1,,,,,-1.0460006,,Left Foot,,,"[93.0, 25.9]",High Pass,,50.495346,,,Incomplete,,,,,,True,,,1,From Free Kick,Domenico Berardi,7131.0,Right Wing,5,Sassuolo,232,['3a8db12c-86ce-463e-b338-66057084f1b5'],56,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:56.849,Pass,
,,,,,,,,,,,,,,,,,3.565746,,,,,,,,,,,,,3a8db12c-86ce-463e-b338-66057084f1b5,93,,"[27.1, 54.2]",3879603,1,,,,,-2.7073483,,Head,,,"[13.3, 47.8]",Low Pass,,15.211838,,,,,Orestis Karnezis,3742.0,,,,,Recovery,1,Regular Play,Edenílson Andrade dos Santos,25116.0,Right Wing Back,6,Udinese,230,"['b086d4f3-16a9-432e-bbaf-6d66d8e2eebb', 'bb42311c-03b0-4e2e-9183-43fec2b242cb']",59,,,,,,,,,,,,,,,,,Udinese,230,00:01:59.519,Pass,
,,,,,,,,,,,,,,,,,4.058268,,,,,,,,,,,,,dd17fd62-b3ad-4283-9db1-dc27a60057bc,96,,"[13.3, 47.0]",3879603,2,,,,,0.30164656,,Right Foot,,,"[86.9, 69.9]",High Pass,,77.080284,,,,,Cyril Théréau,8272.0,,,,,,1,Regular Play,Orestis Karnezis,3742.0,Goalkeeper,6,Udinese,230,['172781d5-1d81-480e-9ac8-c48fa552b78f'],18,,,,,,,,,,,,,,,,,Udinese,230,00:02:18.540,Pass,
,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,6b391cbc-a713-481f-b4c7-fbd023dbf623,99,,"[86.9, 69.9]",3879603,2,,,,True,-0.19739556,,,,,"[87.9, 69.7]",Low Pass,,1.0198039,,,Incomplete,,Antonio Di Natale,19846.0,,,,,,1,Regular Play,Cyril Théréau,8272.0,Right Center Forward,6,Udinese,230,"['0e7e83ce-1ed7-41a0-bd62-1c0aeb7731aa', '731e0848-5e3d-4a8e-86bf-55e8b2e3f568', '9badef9c-899f-4f86-b1ca-aad4e43fe395']",22,,,,,,,,,,,,,,,,,Udinese,230,00:02:22.655,Pass,True
,,,,,,,,,,,,,,,,,4.832625,,,,,,,,,,,,,7765f1d9-7553-4e90-8939-44ab92713a2d,102,,"[24.6, 6.6]",3879603,2,,,,,0.055697728,,Left Foot,,,"[80.2, 9.7]",High Pass,,55.686356,,,Incomplete,,Gregoire Defrel,7457.0,,,,,Recovery,1,Regular Play,Alessandro Longhi,387420.0,Left Back,6,Udinese,230,"['19176ea2-d028-4d1d-8165-8992a084e689', '794e3877-d5e8-49f4-b774-d3f4aa0d6291']",24,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:24.645,Pass,
,,,,,,,,,,,,,,,,,0.04,,,,,,,,,,,,,6adb367a-612c-417f-b5f9-f60890787428,106,,"[38.7, 70.4]",3879603,2,,,,,0.0,,Right Foot,,,"[40.2, 70.4]",Low Pass,,1.5,,,Unknown,,Edenílson Andrade dos Santos,25116.0,,,,,,1,Regular Play,Danilo Larangeira,7799.0,Center Back,6,Udinese,230,['9624955f-9418-43c9-8972-e3df520464b0'],29,,,,,,,,,,,,,,,,,Udinese,230,00:02:29.922,Pass,
,,,,,,,,,,,,,,,,,0.943076,,,,,,,,,,,,,04b982ca-3a5f-47b8-9456-93ed22e83c1b,109,,"[39.4, 70.1]",3879603,2,,True,,,-1.4932212,,Right Foot,,,"[43.1, 22.5]",Ground Pass,,47.743587,,,,,Felipe Dias da Silva dal Belo,6938.0,,,True,,Free Kick,1,From Free Kick,Molla Wagué,3577.0,Right Center Back,7,Udinese,230,['08861551-5f78-4d1b-9352-29628a9b75c3'],41,,,,,,,,,,,,,,,,,Udinese,230,00:02:41.853,Pass,
,,,,,,,,,,,,,,,,,1.796241,,,,,,,,,,,,,673ac6f0-13c3-41ce-827f-261d0f5e6c92,111,,"[46.4, 19.5]",3879603,2,,True,,,1.9480959,,Left Foot,,,"[33.6, 51.8]",Ground Pass,,34.74378,,,,,Danilo Larangeira,7799.0,,,,,,1,From Free Kick,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,7,Udinese,230,['d9d2b398-c32e-4b61-b7cb-7b3fa561340c'],44,,,,,,,,,,,,,,,,,Udinese,230,00:02:44.296,Pass,
,,,,,,,,,,,,,,,,,1.732445,,,,,,,,,,,,,4ba3d04b-aea0-401e-8a56-e44a44ebaf76,113,,"[41.3, 45.5]",3879603,2,,,,,-0.5767986,,Right Foot,,,"[66.2, 29.3]",High Pass,,29.70606,,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,1,From Free Kick,Danilo Larangeira,7799.0,Center Back,7,Udinese,230,['24f9ead4-86e3-4603-b84b-cda1815e39f7'],50,,,,,,,,,,,,,,,,,Udinese,230,00:02:50.431,Pass,
,,,,,,,,,,,,,,,,,1.832101,,,,,,,,,,,,,c29de82e-16e0-4a95-b892-587502b381f6,115,,"[66.2, 29.3]",3879603,2,,,,,-2.5899377,,Other,,,"[57.1, 23.7]",Low Pass,,10.685037,,,,,Francesco Lodi,40367.0,,,,,,1,From Free Kick,Bruno Miguel Borges Fernandes,5204.0,Left Center Midfield,7,Udinese,230,['7269af9e-7f85-4dcc-85b0-850f1dfb5d0b'],52,,,,,,,,,,,,,,,,,Udinese,230,00:02:52.164,Pass,
