50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.2539,,,,,,,,,,,,,1deb9eb6-8128-40d1-a391-2f78e72ba17e,13,,"[46.0, 21.1]",3879826,0,,,,,0.87976724,,Head,,,,"[57.0, 34.4]",,High Pass,,17.259491,,,Luca Toni,20252.0,,,,,,1,Regular Play,Urby Emanuelson,8463.0,Left Wing,3,Hellas Verona,226,['10d29935-2ee4-4ced-904d-b8a9a9a8f997'],7,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:07.918,Pass,
,,,,,,,,,,,,,,,,,,1.795109,,,,,,,,,,,,,9e60ea39-4feb-4d8d-a80e-a33631d25cac,16,,"[57.0, 34.4]",3879826,0,,,,,1.1441689,,Right Foot,,,,"[64.0, 49.8]",,High Pass,,16.916264,,,Boško Janković,26442.0,,,,,,1,Regular Play,Luca Toni,20252.0,Center Forward,3,Hellas Verona,226,['16ac7125-70ec-4886-b537-8aa69ae69d49'],10,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:10.182,Pass,
,,,,,,,,,,,,,,,,,,2.606897,,,,,,,,,,,,,734685cf-898f-44b2-85f7-f08e52cb5a17,19,,"[65.7, 43.8]",3879826,0,,,,,1.3410287,,Right Foot,,,,"[72.6, 73.3]",,High Pass,,30.296204,,,Artur Ioniţă,7949.0,,,,,,1,Regular Play,Boško Janković,26442.0,Right Wing,3,Hellas Verona,226,['700cdef5-0990-42e3-9e73-108009bb642a'],12,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:12.866,Pass,
,,,,,,,,,,,,,,,,,,1.327435,,,,,,,,,,,,,6f00db57-7d20-426a-b587-59b8dcb29109,22,,"[74.3, 70.5]",3879826,0,,,,,3.090542,,Left Foot,,,,"[60.6, 71.2]",,Ground Pass,,13.717872,,,Eros Pisano,11342.0,,,,,,1,Regular Play,Artur Ioniţă,7949.0,Right Defensive Midfield,3,Hellas Verona,226,['2fb171b8-db41-4cad-9538-d7ce227f4112'],15,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:15.921,Pass,
,,,,,,,,,,,,,,,,,,1.256872,,,,,,,,,,,,,ddc6714b-f69e-4860-803f-28c602d6cb72,25,,"[61.0, 72.4]",3879826,0,,,,,-1.4464413,,Right Foot,,,,"[63.4, 53.2]",,Ground Pass,,19.349419,,,Federico Viviani,7770.0,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,3,Hellas Verona,226,['91402211-5853-4ac6-86db-d2e60c62f1d8'],17,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:17.993,Pass,
,,,,,,,,,,,,,,,,,,1.760862,,,,,,,,,,,,,abfcc891-dc83-4fd9-8358-e0811121824b,27,,"[63.4, 53.2]",3879826,0,,,,,-0.6924311,,Right Foot,,,,"[93.3, 28.4]",,High Pass,,38.846493,,,Luca Toni,20252.0,,,,,,1,Regular Play,Federico Viviani,7770.0,Left Defensive Midfield,3,Hellas Verona,226,['95f14fc5-ee91-4b76-9e6e-b6b0d1e3c061'],19,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:19.250,Pass,
,,,,,,,,,,,,,,,,,,1.517832,,,,,,,,,,,,,cfa39765-3f66-4364-a083-7a9e52b36621,31,,"[93.3, 28.4]",3879826,0,,,,,-1.2298174,31b5bbf2-2451-463d-945f-f956f5956545,Left Foot,,,,"[94.4, 25.3]",,Ground Pass,,3.2893767,,,Urby Emanuelson,8463.0,True,,,,,1,Regular Play,Luca Toni,20252.0,Center Forward,3,Hellas Verona,226,['72c5fac9-0650-4480-9b83-6f3f8483715a'],22,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:22.254,Pass,
,,,,,,,,,,,,,,,,,,0.882087,,,,,,,,,,,,,64b1b072-b749-41f9-b19b-8690ce17384d,40,,"[19.9, 9.4]",3879826,0,,,,,1.3238413,,Right Foot,,,,"[22.9, 21.3]",,Ground Pass,,12.272326,,,Robert Gucher,30911.0,,,,,,1,Regular Play,Alessandro Frara,386512.0,Left Center Midfield,4,Frosinone,291,['9811d32e-0f4d-46bb-b8d7-67610120eeff'],33,,,,,,,,,,,,,,,,,,Frosinone,291,00:00:33.735,Pass,
,,,,,,,,,,,,,,,,,,2.048815,,,,,,,,,,,,,9dee1a5b-0ef7-48ef-8956-d2db17e755e2,43,,"[22.9, 21.3]",3879826,0,,,,,3.1020653,,Right Foot,,,,"[5.2, 22.0]",,Ground Pass,,17.713837,,,Roberto Crivello,296873.0,,,,,,1,Regular Play,Robert Gucher,30911.0,Center Defensive Midfield,4,Frosinone,291,['b34712c5-7647-416f-ace1-ff38859f2610'],34,,,,,,,,,,,,,,,,,,Frosinone,291,00:00:34.657,Pass,
,,,,,,,,,,,,,,,,,,2.731749,,,,,,,,,,,,,5effae20-7955-424c-afc3-bcab37f65cc5,47,,"[6.5, 21.8]",3879826,0,,,,,0.023414923,,Right Foot,,,,"[49.2, 22.8]",,High Pass,,42.711708,Incomplete,,Oliver Kragl,8793.0,,,,,,1,Regular Play,Roberto Crivello,296873.0,Left Back,4,Frosinone,291,"['8d2ed90e-1fb7-4285-8684-5fe188e4e504', '94cc932b-d0e8-44ee-8b61-4d7ab6be2044']",36,,,,,,,,,,,,,,,,,,Frosinone,291,00:00:36.909,Pass,
,,,,,,,,,,,,,,,,,,1.10637,,,,,,,,,,,,,f46ec7ff-d057-46f0-bb04-245613030ce7,51,,"[46.9, 50.2]",3879826,0,,,,,-1.7807698,,Right Foot,,,,"[44.3, 38.0]",,Ground Pass,,12.473973,,,Luca Paganini,23470.0,,,,,Recovery,1,Regular Play,Mirko Gori,20636.0,Right Center Midfield,4,Frosinone,291,['70b626bb-381b-4fb7-9f5d-c4b11d45b97e'],44,,,,,,,,,,,,,,,,,,Frosinone,291,00:00:44.243,Pass,
,,,,,,,,,,,,,,,,,,1.15381,,,,,,,,,,,,,5b45e850-c55f-4bee-972c-9b865279c34d,54,,"[48.8, 32.7]",3879826,0,,,,,-1.1996866,,Right Foot,,,,"[57.4, 10.6]",,Ground Pass,,23.714342,,,Oliver Kragl,8793.0,,,,,,1,Regular Play,Luca Paganini,23470.0,Right Wing,4,Frosinone,291,['1fe5c1a2-f06c-4e36-88c5-de30d0f9e8fb'],46,,,,,,,,,,,,,,,,,,Frosinone,291,00:00:46.426,Pass,
,,,,,,,,,,,,,,,,,,1.787627,,,,,,,,,,,,,697c0b86-fc40-4051-bc4c-b6ad5cd9092e,57,,"[57.8, 6.4]",3879826,0,,,,,-0.00833314,,Left Foot,,,,"[81.8, 6.2]",,Low Pass,,24.000834,Incomplete,,Daniel Ciofani,13613.0,,,,,,1,Regular Play,Oliver Kragl,8793.0,Left Wing,4,Frosinone,291,"['1ce6b1aa-fa5c-4f87-a2cf-951bffa0e61a', '49c40a39-cb2d-45d8-823f-1731c40e52f5']",49,,,,,,,,,,,,,,,,,,Frosinone,291,00:00:49.215,Pass,
,,,,,,,,,,,,,,,,,,1.106544,,,,,,,,,,,,,2fcdff7f-42fe-4957-a3d9-dab0cb6b30e2,61,,"[71.3, 0.1]",3879826,1,,,,,2.0823524,,,,,,"[64.9, 11.5]",,Low Pass,,13.073638,,,Robert Gucher,30911.0,,,,,Throw-in,1,From Throw In,Roberto Crivello,296873.0,Left Back,5,Frosinone,291,['184b1e70-1f15-4751-a174-c507c9522b24'],0,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:00.471,Pass,
,,,,,,,,,,,,,,,,,,0.941195,,,,,,,,,,,,,350492c9-d3aa-4836-bd52-e0bcfb30a5ea,64,,"[64.4, 14.1]",3879826,1,,,,,1.4612368,,Right Foot,,,,"[65.5, 24.1]",,Ground Pass,,10.060318,,,Mirko Gori,20636.0,,,,,,1,From Throw In,Robert Gucher,30911.0,Center Defensive Midfield,5,Frosinone,291,['b8884487-6a08-4785-b945-c02d681f56a9'],2,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:02.917,Pass,
,,,,,,,,,,,,,,,,,,1.053615,,,,,,,,,,,,,36154a2a-f6de-4d45-a8d1-043639e7f4f1,67,,"[65.5, 24.1]",3879826,1,,,,,2.9310207,,Right Foot,,,,"[52.4, 26.9]",,Ground Pass,,13.395895,,,Vasyl Pryyma,398941.0,,,,,,1,From Throw In,Mirko Gori,20636.0,Right Center Midfield,5,Frosinone,291,['75de4cbc-8774-4f2a-b2e5-c49a48734fd5'],3,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:03.898,Pass,
,,,,,,,,,,,,,,,,,,1.61839,,,,,,,,,,,,,55de50fe-cae6-4d45-b94a-5c07dd3818d4,70,,"[49.5, 28.4]",3879826,1,,,,,1.7704141,,Right Foot,,,,"[46.0, 45.7]",,Ground Pass,,17.650496,,,Adriano Russo,386509.0,,,,,,1,From Throw In,Vasyl Pryyma,398941.0,Left Center Back,5,Frosinone,291,['51ae0a78-6d27-493b-9191-48ca99de3263'],5,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:05.825,Pass,
,,,,,,,,,,,,,,,,,,3.041773,,,,,,,,,,,,,89b39601-7a51-4563-8fe4-0b72527553be,73,,"[53.9, 50.2]",3879826,1,,,,,-0.49100178,,Right Foot,,,,"[98.6, 26.3]",,High Pass,,50.688263,,,Daniel Ciofani,13613.0,,,,,,1,From Throw In,Adriano Russo,386509.0,Right Center Back,5,Frosinone,291,['3577db16-08c2-4363-9095-0252d12d24d5'],9,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:09.478,Pass,
,,,,,,,,,,,,,,,,,,1.223247,,,,,,,,,,,,,0936a77e-bb78-426c-b2e7-d47211bdbf69,78,,"[90.3, 29.9]",3879826,1,,,,,2.6298537,,Right Foot,,,,"[83.0, 34.0]",,Low Pass,,8.372574,,,Robert Gucher,30911.0,,,,,,1,From Throw In,Daniel Ciofani,13613.0,Center Forward,5,Frosinone,291,"['8ba9e4dd-88f8-499e-9c45-510969bc7397', 'dc2116a0-750d-4494-9577-63137ab5960f']",14,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:14.649,Pass,True
,,,,,,,,,,,,,,,,,,2.952667,,,,,,,,,,,,,9f749bbf-04fb-4d80-8bcb-02afca4754a3,80,,"[82.8, 34.0]",3879826,1,,,,,-0.88486516,,Right Foot,,,,"[104.9, 7.0]",,High Pass,,34.891403,,,Oliver Kragl,8793.0,,,,,,1,From Throw In,Robert Gucher,30911.0,Center Defensive Midfield,5,Frosinone,291,['354b6c88-8f4e-4a9e-9e68-6c0ffeeb7cbe'],15,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:15.872,Pass,
,,,,,,,,,,,,,,,,,,1.593852,,,,,,,,,,,,,ca618272-b86d-484e-9c21-04c20507528c,86,,"[108.9, 0.1]",3879826,1,,,,,2.8020158,,,,,,"[90.5, 6.6]",,Low Pass,,19.514353,Incomplete,,Alessandro Frara,386512.0,,,,,Throw-in,1,From Throw In,Roberto Crivello,296873.0,Left Back,6,Frosinone,291,"['374061ae-d6dc-42d7-910a-8609bdb5ef0b', 'd5813b28-3f48-42ef-a9c9-d670c33e94dd']",30,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:30.201,Pass,
,,,,,,,,,,,,,,,,,,1.105314,,,,,,,,,,,,,757cc96f-642e-48bd-b4f2-9f38a078b487,89,,"[100.1, 0.1]",3879826,1,,,,,1.6965036,,,,,,"[97.8, 18.3]",,Low Pass,,18.344753,,,Oliver Kragl,8793.0,,,,,Throw-in,1,From Throw In,Roberto Crivello,296873.0,Left Back,7,Frosinone,291,['f1512657-1f42-4144-bedc-763e55c5dab4'],39,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:39.633,Pass,
,,,,,,,,,,,,,,,,,,0.191831,,,,,,,,,,,,,8bc80f16-e389-4964-870d-720c81161e7f,93,,"[95.9, 16.2]",3879826,1,,,,,-2.462179,,Left Foot,,,,"[93.3, 14.1]",,Ground Pass,,3.342155,Incomplete,,Alessandro Frara,386512.0,,,,,,1,From Throw In,Oliver Kragl,8793.0,Left Wing,7,Frosinone,291,"['2630a487-86a9-4ed8-802b-5f9d82a2043a', '2bf0bf10-52af-4e02-afd9-4b19318113c5', 'd0b580cd-c136-481e-a1de-7ab092d5fbcf']",42,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:42.792,Pass,True
,,,,,,,,,,,,,,,,,,0.777732,,,,,,,,,,,,,f223dbb5-abfb-43af-8ec5-76e6bc6bb857,99,,"[31.3, 59.8]",3879826,1,,,,,-0.23425521,,Right Foot,,,,"[40.1, 57.7]",,Ground Pass,,9.047099,,,Federico Viviani,7770.0,,,,,Free Kick,1,From Free Kick,Matteo Bianchetti,8421.0,Right Center Back,8,Hellas Verona,226,['f3a12925-06fa-4b3e-9460-bf83912b57e8'],52,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:52.519,Pass,
,,,,,,,,,,,,,,,,,,2.080397,,,,,,,,,,,,,2e2c04a8-655d-4038-9c23-cde941304ba5,102,,"[36.6, 58.3]",3879826,1,,,,,-2.7841868,,Right Foot,,,,"[12.5, 49.3]",,Ground Pass,,25.725668,,,Pierluigi Gollini,8274.0,,,,,,1,From Free Kick,Federico Viviani,7770.0,Left Defensive Midfield,8,Hellas Verona,226,['71e45b4b-33d3-408e-a852-be6c9a6a89d2'],54,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:54.120,Pass,
,,,,,,,,,,,,,,,,,,1.716796,,,,,,,,,,,,,1ff6c3ad-ac16-4680-87bc-daf2c8b10971,105,,"[12.7, 48.7]",3879826,1,,,,,0.4176443,,Right Foot,,,,"[28.7, 55.8]",,Ground Pass,,17.50457,,,Matteo Bianchetti,8421.0,,,,,,1,From Free Kick,Pierluigi Gollini,8274.0,Goalkeeper,8,Hellas Verona,226,['f573d10b-e878-4eb8-8e6d-d8f696273ef2'],56,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:56.226,Pass,
,,,,,,,,,,,,,,,,,,1.287455,,,,,,,,,,,,,d99a6362-ac8e-42d5-8747-494a389e911e,108,,"[30.0, 59.8]",3879826,2,,,,,1.2151605,,Left Foot,,,,"[33.9, 70.3]",,Ground Pass,,11.200892,,,Eros Pisano,11342.0,,,,,,1,From Free Kick,Matteo Bianchetti,8421.0,Right Center Back,8,Hellas Verona,226,['954ed9e7-ab3d-47ac-af7d-3d968f972347'],0,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:00.054,Pass,
,,,,,,,,,,,,,,,,,,3.592367,,,,,,,,,,,,,5b093f4e-8311-427a-97fc-5550241df002,111,,"[36.9, 73.5]",3879826,2,,,,,-0.49394137,,Right Foot,,,,"[85.0, 47.6]",,High Pass,,54.629845,,,Juan Ignacio Gómez Taleb,386651.0,,,,,,1,From Free Kick,Eros Pisano,11342.0,Right Back,8,Hellas Verona,226,['eefcd464-9413-4036-ab20-b6ae39237438'],2,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:02.867,Pass,
,,,,,,,,,,,,,,,,,,2.556856,,,,,,,,,,,,,6aeae890-052d-4ef4-9afa-5920270e7b8f,116,,"[88.6, 37.8]",3879826,2,,,,,0.124354996,,Right Foot,,,,"[107.0, 40.1]",,High Pass,,18.543192,Incomplete,,Boško Janković,26442.0,,,,,,1,From Free Kick,Juan Ignacio Gómez Taleb,386651.0,Center Attacking Midfield,8,Hellas Verona,226,"['02166ed7-1f46-44fb-abe5-eb352639db85', '367dd809-5d51-4cf2-ac75-86d9b597b010', 'a9e29e7b-7d51-41d9-b5fb-5ed7acd8003d']",9,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:09.225,Pass,True
,,,,,,,,,,,,,,,,,,2.817233,,,,,,,,,,,,,f6bef824-ac40-4bc1-ada2-5e524d577add,120,,"[11.8, 43.8]",3879826,2,,,,,0.9356589,,Keeper Arm,,,,"[34.5, 74.6]",,Ground Pass,,38.261337,,,Aleandro Rosi,7462.0,,,,,,1,Regular Play,Nicola Leali,32037.0,Goalkeeper,9,Frosinone,291,['b465a743-b091-4dc2-9059-ac45e6a03ec4'],15,,,,,,,,,,,,,,,,,,Frosinone,291,00:02:15.291,Pass,
,,,,,,,,,,,,,,,,,,1.066084,,,,,,,,,,,,,cc54156f-7e72-4771-a24c-f14daabf74b4,123,,"[57.2, 76.5]",3879826,2,,,,,-2.394935,,Right Foot,,,,"[50.5, 70.3]",,Ground Pass,,9.128527,,,Mirko Gori,20636.0,,,,,,1,Regular Play,Aleandro Rosi,7462.0,Right Back,9,Frosinone,291,['f6022e29-268c-4bf1-9b4d-862347a8d161'],21,,,,,,,,,,,,,,,,,,Frosinone,291,00:02:21.487,Pass,
,,,,,,,,,,,,,,,,,,1.116892,,,,,,,,,,,,,31b70318-34ad-446d-991d-95b33d552e31,129,,"[54.4, 72.7]",3879826,2,,True,,,-1.3521274,,Right Foot,,,,"[57.2, 60.1]",,Ground Pass,,12.907362,,,Robert Gucher,30911.0,,,,,Free Kick,1,From Free Kick,Mirko Gori,20636.0,Right Center Midfield,10,Frosinone,291,['1e24b3dd-0dd4-4daf-8ddb-0a5c4e9bfa2d'],28,,,,,,,,,,,,,,,,,,Frosinone,291,00:02:28.127,Pass,
,,,,,,,,,,,,,,,,,,2.893607,,,,,,,,,,,,,a0d69713-e2db-45d6-a6f1-b9fdd9bbaeac,131,,"[56.9, 58.8]",3879826,2,,,,,-0.60471123,,Right Foot,,,,"[100.6, 28.6]",,High Pass,,53.119957,Incomplete,,Oliver Kragl,8793.0,,,,,,1,From Free Kick,Robert Gucher,30911.0,Center Defensive Midfield,10,Frosinone,291,"['706a134a-c312-4192-92cc-16baf196f7a6', '72b85f97-45ce-4eea-89f5-96f3679023e7']",29,,,,,,,,,,,,,,,,,,Frosinone,291,00:02:29.244,Pass,
