50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.302002,,,,,,,,,,,,,e0d77e10-3641-4835-a46c-49faa8cfec8c,16,,,"[52.5, 53.7]",3878597,0,,,,,-0.41822433,,Left Foot,,,"[66.9, 47.3]",,High Pass,,15.758172,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,,Recovery,1,From Goal Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,3,Empoli,290,"['10407e14-4b04-4b69-9f70-f1860863ba0a', '26e8c46f-5c08-4157-8733-1aaccb8ae479', 'a149445d-96bb-46c4-b364-dba942c443af']",38,,,,,,,,,,,,,,,,Napoli,227,00:00:38.986,Pass,
,,,,,,,,,,,,,,,,,3.206388,,,,,,,,,,,,,a149445d-96bb-46c4-b364-dba942c443af,18,,,"[53.2, 32.8]",3878597,0,,,,,-2.3135974,,Head,,,"[38.6, 16.9]",,High Pass,,21.586338,,,Mário Rui Silva Duarte,7151.0,,,,,,Recovery,1,From Goal Kick,Lorenzo Tonelli,7160.0,Right Center Back,3,Empoli,290,"['775cf806-d8dd-4c48-8253-6bc4d2c90fe8', 'e0d77e10-3641-4835-a46c-49faa8cfec8c']",40,,,,,,,,,,,,,,,,Empoli,290,00:00:40.288,Pass,
,,,,,,,,,,,,,,,,,2.649019,,,,,,,,,,,,,c57bd60d-78c0-4464-a1f8-5ba3a11d74f7,21,,,"[36.1, 11.6]",3878597,0,,,,,2.7800353,,Right Foot,,,"[8.6, 22.0]",,Ground Pass,,29.40085,,,Łukasz Skorupski,11508.0,,,,,,,1,From Goal Kick,Mário Rui Silva Duarte,7151.0,Left Back,3,Empoli,290,"['13f62e96-2f7b-4cca-8173-dab4f31d3146', '32e9eba7-a81e-4095-a627-dcc4edb18135']",43,,,,,,,,,,,,,,,,Empoli,290,00:00:43.495,Pass,True
,,,,,,,,,,,,,,,,,2.599129,,,,,,,,,,,,,2f26b34f-eea2-4b44-a093-708b970c335b,23,,,"[8.6, 22.0]",3878597,0,,,,,0.30439582,,Left Foot,,,"[53.8, 36.2]",,High Pass,,47.378056,Incomplete,,Manuel Pucciarelli,7054.0,,,,,,,1,From Goal Kick,Łukasz Skorupski,11508.0,Goalkeeper,3,Empoli,290,"['8df07830-31b8-46bf-8ba5-e8ca6293d41c', 'cd43c6ed-d730-4980-8536-289ffa26bbe0']",46,,,,,,,,,,,,,,,,Empoli,290,00:00:46.144,Pass,
,,,,,,,,,,,,,,,,,1.085089,,,,,,,,,,,,,8df07830-31b8-46bf-8ba5-e8ca6293d41c,25,,,"[66.3, 43.9]",3878597,0,,,,True,0.04303561,,,,,"[87.2, 44.8]",,High Pass,,20.919369,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Vlad Iulian Chiricheș,10736.0,Left Center Back,3,Empoli,290,"['2f26b34f-eea2-4b44-a093-708b970c335b', '68053961-74fa-4c80-ae1c-3faeab5adf00', 'd642a89a-443b-4919-a838-f48dbf3fd939']",48,,,,,,,,,,,,,,,,Napoli,227,00:00:48.743,Pass,True
,,,,,,,,,,,,,,,,,0.611295,,,,,,,,,,,,,68053961-74fa-4c80-ae1c-3faeab5adf00,27,,,"[32.9, 35.3]",3878597,0,,,,,-0.4241944,,Right Foot,,,"[42.2, 31.1]",,Ground Pass,,10.204411,,,Assane Dioussé El Hadji,3412.0,,,,,,Recovery,1,From Goal Kick,Lorenzo Tonelli,7160.0,Right Center Back,3,Empoli,290,"['8df07830-31b8-46bf-8ba5-e8ca6293d41c', '9fa871e0-2458-4ea4-8f98-831fa95ae351']",49,,,,,,,,,,,,,,,,Empoli,290,00:00:49.828,Pass,
,,,,,,,,,,,,,,,,,0.69823,,,,,,,,,,,,,9363f71b-75c1-4aaf-acad-32334a7ba0fb,32,,,"[76.2, 55.8]",3878597,0,,,,,-1.3820585,,Right Foot,,,"[77.9, 46.9]",,Low Pass,,9.060905,,,Lorenzo Insigne,7037.0,,,,,,Recovery,1,From Goal Kick,Allan Marques Loureiro,7035.0,Right Center Midfield,3,Empoli,290,"['1a21ff0d-c8f5-4b64-9fd7-4da85f5b9995', 'a21934f8-b391-4e68-bca6-eeb7b75c542e']",51,,,,,,,,,,,,,,,,Napoli,227,00:00:51.693,Pass,True
,,,,,,,,,,,,,,,,,1.829984,,,,,,,,,,,,,ce312103-b948-4848-9279-f73c982bc94c,40,,,"[46.2, 42.1]",3878597,0,,,,,1.8532184,,Right Foot,,,"[39.7, 64.5]",,Ground Pass,,23.324022,,,Marco Zambelli,40250.0,,,,,,,1,From Goal Kick,Riccardo Saponara,7150.0,Center Attacking Midfield,3,Empoli,290,['be1361d7-1d2c-4605-9993-a9578693c60b'],56,,,,,,,,,,,,,,,,Empoli,290,00:00:56.018,Pass,
,,,,,,,,,,,,,,,,,0.88276,,,,,,,,,,,,,d20c71f1-7734-4394-948a-db9648792d3a,43,,,"[39.7, 67.7]",3878597,0,,,,,-1.0764979,,Right Foot,,,"[48.7, 51.0]",,Ground Pass,,18.970766,,,Assane Dioussé El Hadji,3412.0,,,,,,,1,From Goal Kick,Marco Zambelli,40250.0,Right Back,3,Empoli,290,['27d83fd9-32ca-406f-a64f-c20c57119868'],58,,,,,,,,,,,,,,,,Empoli,290,00:00:58.908,Pass,
,,,,,,,,,,,,,,,,,1.957995,,,,,,,,,,,,,0f4cc9a1-cda6-452e-8093-a315df5bdd2e,47,,,"[44.7, 45.7]",3878597,1,,,,,-1.4961689,,Left Foot,,,"[47.1, 13.6]",,High Pass,,32.189594,,,Mário Rui Silva Duarte,7151.0,,,,,,,1,From Goal Kick,Assane Dioussé El Hadji,3412.0,Center Defensive Midfield,3,Empoli,290,"['74c7e2b2-10fe-482d-a18a-2927f5909bf5', 'c12e82b8-2f93-4ccd-80e9-1c3f221371d6']",2,,,,,,,,,,,,,,,,Empoli,290,00:01:02.342,Pass,True
,,,,,,,,,,,,,,,,,1.484555,,,,,,,,,,,,,779a41b3-0b2c-4fe7-a611-7bf20b97f78c,51,,,"[46.2, 6.4]",3878597,1,,,,,-0.0656948,,Left Foot,,,"[69.0, 4.9]",,Low Pass,,22.849289,,,Massimo Maccarone,40252.0,,,,,,,1,From Goal Kick,Mário Rui Silva Duarte,7151.0,Left Back,3,Empoli,290,['dc449b2d-d267-4740-b465-cd4ed3905d54'],5,,,,,,,,,,,,,,,,Empoli,290,00:01:05.710,Pass,
,,,,,,,,,,,,,,,,,1.019456,,,,,,,,,,,,,4e490283-aec1-42cc-a2d1-b82f3d47c345,57,,,"[58.7, 0.1]",3878597,1,,,,,1.2490457,,,,,"[61.2, 7.6]",,Low Pass,,7.905694,,,Assane Dioussé El Hadji,3412.0,,,,,,Throw-in,1,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,4,Empoli,290,['e5c1d643-ab03-47c2-88fb-fafc763209bc'],17,,,,,,,,,,,,,,,,Empoli,290,00:01:17.016,Pass,
,,,,,,,,,,,,,,,,,1.148242,,,,,,,,,,,,,ae2dd8d9-9a75-405e-b7d8-b6e9084f55b7,60,,,"[61.6, 6.8]",3878597,1,,,,,0.22679885,,Left Foot,,,"[79.8, 11.0]",,Low Pass,,18.67833,,,Massimo Maccarone,40252.0,,,,,,,1,From Throw In,Assane Dioussé El Hadji,3412.0,Center Defensive Midfield,4,Empoli,290,"['58b9565d-5eec-4e3b-a085-6841e23b25d6', 'd15aa45a-c1da-4bfe-8cf4-46a959ed46b4']",18,,,,,,,,,,,,,,,,Empoli,290,00:01:18.036,Pass,True
,,,,,,,,,,,,,,,,,1.004683,,,,,,,,,,,,,bba20637-8bdc-450d-80eb-8fc2228e9a18,63,,,"[79.2, 10.4]",3878597,1,,,,,-1.5954827,,Right Foot,,,"[79.0, 2.3]",,Ground Pass,,8.1024685,,,Daniele Croce,40251.0,,,,,,,1,From Throw In,Massimo Maccarone,40252.0,Left Center Forward,4,Empoli,290,['5c60d6fb-16b0-4ea2-bcf2-d4a5324db82b'],20,,,,,,,,,,,,,,,,Empoli,290,00:01:20.649,Pass,
,,,,,,,,,,,,,,,,,0.1171,,,,,,,,,,,,,7730d135-d042-4a7c-9c04-119776fadbde,66,,,"[79.2, 2.6]",3878597,1,,,,,0.58075637,,Right Foot,,,"[82.4, 4.7]",,Ground Pass,,3.8275318,Incomplete,,Massimo Maccarone,40252.0,,,,,,,1,From Throw In,Daniele Croce,40251.0,Left Center Midfield,4,Empoli,290,"['ca0e6c15-28b4-4fc4-8dac-c8e610dd1dda', 'f547ae23-66e0-4f46-8866-e3e18fc99af1']",22,,,,,,,,,,,,,,,,Empoli,290,00:01:22.144,Pass,
,,,,,,,,,,,,,,,,,1.111959,,,,,,,,,,,,,56e8d5b6-a10a-41d0-8de8-79a2821da429,69,,,"[83.6, 0.1]",3878597,1,,True,,,0.81986725,,,,,"[90.6, 7.6]",,Low Pass,,10.259142,,,Massimo Maccarone,40252.0,,,,,,Throw-in,1,From Throw In,Daniele Croce,40251.0,Left Center Midfield,5,Empoli,290,['2cf1b025-6f1f-46c3-a68a-96fc481dce81'],25,,,,,,,,,,,,,,,,Empoli,290,00:01:25.874,Pass,
,,,,,,,,,,,,,,,,,0.949215,,,,,,,,,,,,,b7046581-fcff-4e7a-88f5-f4b8015e8d49,75,,,"[84.9, 0.1]",3878597,1,,,,,1.1978086,,,,,"[87.6, 7.0]",,Low Pass,,7.4094534,,,Piotr Zieliński,5660.0,,,,,,Throw-in,1,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,6,Empoli,290,['8991d40d-5a54-4dab-90d4-b703ed0a985d'],37,,,,,,,,,,,,,,,,Empoli,290,00:01:37.451,Pass,
,,,,,,,,,,,,,,,,,0.721872,,,,,,,,,,,,,3b8f15e0-0512-489a-9ecd-5a6c800fae30,78,,,"[88.1, 7.8]",3878597,1,,,,,-2.346486,,Right Foot,,,"[83.0, 2.6]",,Ground Pass,,7.283543,,,Mário Rui Silva Duarte,7151.0,,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,6,Empoli,290,['499803cd-9672-429b-91af-7efa2c5ac1ea'],39,,,,,,,,,,,,,,,,Empoli,290,00:01:39.206,Pass,
,,,,,,,,,,,,,,,,,0.603164,,,,,,,,,,,,,3bde637a-4516-447b-9e07-e864b41cb834,80,,,"[82.8, 2.8]",3878597,1,,,,,0.81713355,,Right Foot,,,"[88.9, 9.3]",,Low Pass,,8.914034,Incomplete,,Manuel Pucciarelli,7054.0,,,,,,,1,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,6,Empoli,290,"['02d7db30-507f-4ebe-85ba-ad9f5b38c31e', '4c60eea8-0a72-4c29-acc3-e89853b46e36']",39,,,,,,,,,,,,,,,,Empoli,290,00:01:39.927,Pass,
,,,,,,,,,,,,,,,,,1.720204,,,,,,,,,,,,,02d7db30-507f-4ebe-85ba-ad9f5b38c31e,82,,,"[31.2, 70.8]",3878597,1,,,,,-1.5485778,,Left Foot,,,"[31.6, 52.8]",,Ground Pass,,18.004444,,,Marek Hamšík,7025.0,,,,,,Recovery,1,Regular Play,Lorenzo Insigne,7037.0,Center Attacking Midfield,7,Napoli,227,"['3bde637a-4516-447b-9e07-e864b41cb834', '8fb7f047-2b3e-4f29-9c7c-483953045d68']",40,,,,,,,,,,,,,,,,Napoli,227,00:01:40.531,Pass,
,,,,,,,,,,,,,,,,,1.92367,,,,,,,,,,,,,76eca920-4353-4574-a026-23e280f26ef0,85,,,"[31.6, 51.3]",3878597,1,,,,,-1.216683,,Right Foot,,,"[37.7, 34.8]",,Ground Pass,,17.591475,,,Elseid Hysaj,7031.0,,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,7,Napoli,227,['cf9f3d79-9cf2-44b7-9d09-9f9db577315a'],42,,,,,,,,,,,,,,,,Napoli,227,00:01:42.687,Pass,
,,,,,,,,,,,,,,,,,0.923033,,,,,,,,,,,,,b85d9972-ad53-4e01-b34a-a53d37063fa8,88,,,"[68.6, 10.5]",3878597,1,,,,,1.7925773,,Left Foot,,,"[66.3, 20.7]",,Ground Pass,,10.456099,,,Marek Hamšík,7025.0,,,,,,,1,Regular Play,Elseid Hysaj,7031.0,Left Back,7,Napoli,227,['697b3f9b-a3d2-47e7-b13f-e9e3d422c4b4'],49,,,,,,,,,,,,,,,,Napoli,227,00:01:49.493,Pass,
,,,,,,,,,,,,,,,,,1.092186,,,,,,,,,,,,,20d8d966-7cec-43cc-b2bc-4b814741addf,90,,,"[66.3, 20.9]",3878597,1,,,,,-1.541819,,Right Foot,,,"[66.7, 7.1]",,Ground Pass,,13.805796,,,Elseid Hysaj,7031.0,,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,7,Napoli,227,['f1d36cd1-ac76-42f8-926e-1e99ec6e8d71'],50,,,,,,,,,,,,,,,,Napoli,227,00:01:50.416,Pass,
,,,,,,,,,,,,,,,,,0.787586,,,,,,,,,,,,,0da76d59-4183-49e0-9090-b39ca889f25e,93,,,"[69.4, 6.5]",3878597,1,,,,,-0.037717953,,Right Foot,,,"[80.0, 6.1]",,Ground Pass,,10.607545,,,Marek Hamšík,7025.0,,,,,,,1,Regular Play,Elseid Hysaj,7031.0,Left Back,7,Napoli,227,['d76e91d7-4aa2-49bc-945b-6544daa383e4'],53,,,,,,,,,,,,,,,,Napoli,227,00:01:53.007,Pass,
,,,,,,,,,,,,,,,,,1.171278,,,,,,,,,,,,,75c0bd5f-98e1-46eb-96ab-3730528508b9,98,,,"[44.1, 80.0]",3878597,2,,,,,-0.5647172,,,,,"[60.2, 69.8]",,High Pass,,19.059118,,,Manuel Pucciarelli,7054.0,,,,,,Throw-in,1,From Throw In,Marco Zambelli,40250.0,Right Back,8,Empoli,290,['db5263ae-19cb-411a-a772-6bd1be16cdb7'],5,,,,,,,,,,,,,,,,Empoli,290,00:02:05.243,Pass,
,,,,,,,,,,,,,,,,,2.927602,,,,,,,,,,,,,530709cd-3061-4e96-9d99-774cc2e90731,103,,,"[56.8, 64.7]",3878597,2,,,,,0.03804392,013d24e0-0e6e-4c6a-99af-a63d4e49f677,Right Foot,,,"[85.7, 65.8]",True,Low Pass,,28.920927,,,Riccardo Saponara,7150.0,,,,Through Ball,True,Recovery,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,8,Empoli,290,['f10f84e4-1da7-45f9-a319-21627bf0f88d'],7,,,,,,,,,,,,,,,,Empoli,290,00:02:07.592,Pass,
,,,,,,,,,,,,,,,,,0.341865,,,,,,,,,,,,,61976d3a-adab-4cd0-a303-b8100ae0a89e,109,,,"[61.0, 40.1]",3878597,2,,True,,,-2.7312279,,Right Foot,,,"[45.6, 33.4]",,Ground Pass,,16.794344,,,Lorenzo Insigne,7037.0,,,,,,Kick Off,1,From Kick Off,Manolo Gabbiadini,3949.0,Right Center Forward,9,Napoli,227,['820b4602-48c5-4885-bdff-c9fd8e7cc779'],58,,,,,,,,,,,,,,,,Napoli,227,00:02:58.400,Pass,
,,,,,,,,,,,,,,,,,2.986562,,,,,,,,,,,,,2d0e8485-c3f1-459f-9194-f5633cf0dfc8,111,,,"[45.3, 34.6]",3878597,3,,True,,,1.9316331,,Right Foot,,,"[41.3, 45.2]",,Ground Pass,,11.329607,,,Raúl Albiol i Tortajada,7030.0,,,,,,,1,From Kick Off,Lorenzo Insigne,7037.0,Center Attacking Midfield,9,Napoli,227,['3654d0d2-6008-4c93-a3a3-193a013bd9fb'],0,,,,,,,,,,,,,,,,Napoli,227,00:03:00.366,Pass,
,,,,,,,,,,,,,,,,,0.65977,,,,,,,,,,,,,8db52b43-0b7a-4c04-9bac-79b9c8407589,113,,,"[43.9, 47.7]",3878597,3,,,,,-0.18594567,,Left Foot,,,"[54.0, 45.8]",,Ground Pass,,10.277159,,,Mirko Valdifiori,8194.0,,,,,,,1,From Kick Off,Raúl Albiol i Tortajada,7030.0,Right Center Back,9,Napoli,227,['dbd319c6-2654-4a21-b954-77e1112f14e8'],3,,,,,,,,,,,,,,,,Napoli,227,00:03:03.873,Pass,
,,,,,,,,,,,,,,,,,1.98517,,,,,,,,,,,,,ccc6d1cf-4887-43e7-9377-c95ac8bcb8c2,116,,,"[54.2, 44.8]",3878597,3,,,,,-1.1269791,,Right Foot,,,"[72.6, 6.1]",,High Pass,,42.851486,,,Elseid Hysaj,7031.0,,,,,,,1,From Kick Off,Mirko Valdifiori,8194.0,Center Defensive Midfield,9,Napoli,227,['eaf00a4e-c1f0-48d0-b56c-1f19f131c919'],5,,,,,,,,,,,,,,,,Napoli,227,00:03:05.612,Pass,
,,,,,,,,,,,,,,,,,0.765244,,,,,,,,,,,,,983a0250-ff62-4f8a-be32-592aec4f2796,119,,,"[88.5, 5.9]",3878597,3,,,,,0.6012997,,Left Foot,,,"[97.1, 11.8]",,Ground Pass,,10.429286,,,Lorenzo Insigne,7037.0,,,,,,,1,From Kick Off,Elseid Hysaj,7031.0,Left Back,9,Napoli,227,['9dc80504-9581-45b6-b01f-5e0adabd3d00'],10,,,,,,,,,,,,,,,,Napoli,227,00:03:10.251,Pass,
,,,,,,,,,,,,,,,,,0.69743,,,,,,,,,,,,,cc83a525-7a18-4335-a84f-33a6db04412f,121,,,"[97.1, 12.0]",3878597,3,,,,,1.948563,,Right Foot,,,"[94.6, 18.3]",,Ground Pass,,6.7779055,,,Marek Hamšík,7025.0,,,,,,,1,From Kick Off,Lorenzo Insigne,7037.0,Center Attacking Midfield,9,Napoli,227,['d8187cc5-183e-49b1-a5db-39d1ccd96883'],11,,,,,,,,,,,,,,,,Napoli,227,00:03:11.017,Pass,
