50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.803806,,,,,,,,,,,,,d406be46-e2f9-44ed-8a77-4647848da6a7,1970,,"[83.7, 51.1]",3879874,46,,,,,0.16832663,,Right Foot,,,"[99.0, 53.7]",,Ground Pass,,15.519342,,,,Abdoulay Konko,26683.0,,,,,,2,From Goal Kick,Danilo Cataldi,7107.0,Center Defensive Midfield,94,Lazio,236,['d4b109fe-68fc-496b-955b-099ac73b1de0'],37,,,,,,,,,,,,,,,,Lazio,236,00:01:37.033,Pass,
,,,,,,,,,,,,,,,,1.316662,,,,,,,,,,,,,b1a5454f-b07e-4fd0-ba43-75ee8a8f4a06,1979,,"[11.9, 37.1]",3879874,46,,,,,-0.32372293,,Keeper Arm,,,"[27.1, 32.0]",,Ground Pass,,16.03278,,,,Milan Badelj,6305.0,,,,,,2,Regular Play,Luca Lezzerini,30830.0,Goalkeeper,95,Fiorentina,239,['5b32a4fa-ac3d-40fb-a00f-4434a668e4d8'],48,,,,,,,,,,,,,,,,Fiorentina,239,00:01:48.646,Pass,
,,,,,,,,,,,,,,,,0.994683,,,,,,,,,,,,,c45732a4-a311-4f37-9adf-11d7c63588c9,1982,,"[27.6, 28.1]",3879874,46,,,,,-0.78961754,,Right Foot,,,"[39.4, 16.2]",,Ground Pass,,16.75858,,,,Matías Ariel Fernández Fernández,26192.0,,,,,,2,Regular Play,Milan Badelj,6305.0,Center Defensive Midfield,95,Fiorentina,239,['11cc9180-64a7-4ccd-846e-6c15e6a3ac2d'],51,,,,,,,,,,,,,,,,Fiorentina,239,00:01:51.589,Pass,
,,,,,,,,,,,,,,,,0.96761,,,,,,,,,,,,,be04564c-43e4-4999-9b92-dc4f691c24f9,1985,,"[41.2, 16.6]",3879874,46,,,,,2.6851134,,Right Foot,,,"[30.0, 22.1]",,Ground Pass,,12.47758,,,,Milan Badelj,6305.0,,,,,,2,Regular Play,Matías Ariel Fernández Fernández,26192.0,Left Center Midfield,95,Fiorentina,239,['6cab7f09-f82a-4100-ab71-c71d8ed54be9'],52,,,,,,,,,,,,,,,,Fiorentina,239,00:01:52.623,Pass,
,,,,,,,,,,,,,,,,1.739534,,,,,,,,,,,,,b6da7ad1-16c1-4d96-aa78-30e25204188e,1988,,"[30.0, 22.4]",3879874,46,,,,,-0.9520342,,Right Foot,,,"[43.6, 3.3]",,High Pass,,23.447174,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,2,Regular Play,Milan Badelj,6305.0,Center Defensive Midfield,95,Fiorentina,239,['66258afb-6c72-44d2-92ae-74083e387a88'],53,,,,,,,,,,,,,,,,Fiorentina,239,00:01:53.631,Pass,
,,,,,,,,,,,,,,,,2.013493,,,,,,,,,,,,,457bc545-a58d-4ce2-91dc-0bb338d3c338,1991,,"[54.7, 3.3]",3879874,46,,,,,0.04234755,,Right Foot,,,"[90.1, 4.8]",,Ground Pass,,35.431767,,Incomplete,,Federico Bernardeschi,7777.0,,,,,,2,Regular Play,Facundo Sebastián Roncaglia,6830.0,Left Back,95,Fiorentina,239,"['d95be9f5-cae1-4a4d-9e74-c49114afb345', 'ffc4cc49-e3ef-4715-a0b3-ad7d1a400d9b']",57,,,,,,,,,,,,,,,,Fiorentina,239,00:01:57.395,Pass,
,,,,,,,,,,,,,,,,0.307746,,,,,,,,,,,,,954e9d17-a853-497b-9917-94a3f2e7275e,1996,,"[37.3, 76.8]",3879874,47,,,,,-0.67973256,,Right Foot,,,"[44.6, 70.9]",,Ground Pass,,9.38616,,Incomplete,,,,,,,,,2,Regular Play,Abdoulay Konko,26683.0,Right Back,95,Fiorentina,239,['f37b9952-7818-4731-bca6-210dc46849c5'],3,,,,,,,,,,,,,,,,Lazio,236,00:02:03.805,Pass,
,,,,,,,,,,,,,,,,1.365999,,,,,,,,,,,,,0cfd8e53-3870-43aa-aaa7-ccb454c8252b,2001,,"[51.0, 76.3]",3879874,47,,,,,0.08178438,,Right Foot,,,"[57.1, 76.8]",,Ground Pass,,6.1204576,,,,Antonio Candreva,7776.0,,,,,,2,Regular Play,Abdoulay Konko,26683.0,Right Back,95,Fiorentina,239,['7bb714ed-772f-46b0-9ae3-675174761b5a'],5,,,,,,,,,,,,,,,,Lazio,236,00:02:05.671,Pass,
,,,,,,,,,,,,,,,,1.059228,,,,,,,,,,,,,ca849418-5937-43fe-b1f3-2e46f194345a,2008,,"[64.0, 4.9]",3879874,47,,,,,3.0216045,,Right Foot,,,"[49.9, 6.6]",,Ground Pass,,14.202112,,,,Davide Astori,8275.0,,,,,,2,Regular Play,Facundo Sebastián Roncaglia,6830.0,Left Back,95,Fiorentina,239,['387716c2-66e9-45a6-a543-ebc7629de3bc'],8,,,,,,,,,,,,,,,,Fiorentina,239,00:02:08.725,Pass,
,,,,,,,,,,,,,,,,0.818559,,,,,,,,,,,,,b4a2fae5-8c36-44a7-9bd8-2e3498b30991,2011,,"[49.6, 6.6]",3879874,47,,,,,1.2469045,,Left Foot,,,"[54.3, 20.6]",,Ground Pass,,14.767871,,,,Matías Vecino Falero,5255.0,,,,,,2,Regular Play,Davide Astori,8275.0,Left Center Back,95,Fiorentina,239,['0d8457f6-8551-4375-9dd3-d765e0e7e248'],10,,,,,,,,,,,,,,,,Fiorentina,239,00:02:10.449,Pass,
,,,,,,,,,,,,,,,,1.484903,,,,,,,,,,,,,0d2f8a1a-7a27-493a-aee0-8f8aa2bd3964,2014,,"[50.0, 18.4]",3879874,47,,,,,2.709185,,Right Foot,,,"[35.7, 25.0]",,Ground Pass,,15.749603,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,2,Regular Play,Matías Vecino Falero,5255.0,Right Center Midfield,95,Fiorentina,239,['bb9671e7-bc1c-4aa8-808e-8efe7fb3d736'],12,,,,,,,,,,,,,,,,Fiorentina,239,00:02:12.793,Pass,
,,,,,,,,,,,,,,,,1.658336,,,,,,,,,,,,,d4e6117c-65e0-49c3-abc0-1aedfc767a73,2017,,"[34.8, 25.7]",3879874,47,,,,,-0.8607271,,Right Foot,,,"[49.5, 8.6]",,Ground Pass,,22.549944,,,,Milan Badelj,6305.0,,,,,,2,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,95,Fiorentina,239,['b8e285e5-8168-4d60-8152-ad3e71122552'],16,,,,,,,,,,,,,,,,Fiorentina,239,00:02:16.433,Pass,
,,,,,,,,,,,,,,,,0.842496,,,,,,,,,,,,,c88e7c4f-4ee3-4e2e-bd25-7391f19d228d,2020,,"[49.1, 8.9]",3879874,47,,,,,-0.21195763,,Right Foot,,,"[57.0, 7.2]",,Ground Pass,,8.080841,,,,Matías Ariel Fernández Fernández,26192.0,,,,,,2,Regular Play,Milan Badelj,6305.0,Center Defensive Midfield,95,Fiorentina,239,['3218d511-6b56-4236-9b49-2bcb2be44075'],18,,,,,,,,,,,,,,,,Fiorentina,239,00:02:18.368,Pass,
,,,,,,,,,,,,,,,,0.960543,,,,,,,,,,,,,4e12254d-eabf-4516-bdea-9f6e68c1bac9,2023,,"[59.9, 7.2]",3879874,47,,,,,-0.8812573,,Right Foot,,,"[64.6, 1.5]",,Ground Pass,,7.387828,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,2,Regular Play,Matías Ariel Fernández Fernández,26192.0,Left Center Midfield,95,Fiorentina,239,['b842a5ed-1d91-485f-98c9-f1e37d9dcacb'],20,,,,,,,,,,,,,,,,Fiorentina,239,00:02:20.194,Pass,
,,,,,,,,,,,,,,,,1.032001,,,,,,,,,,,,,bae32548-d1d2-473d-8768-e0993130fe53,2030,,"[95.7, 0.1]",3879874,47,,,,,2.860915,,,,,"[84.6, 3.3]",,Low Pass,,11.552056,,,,Matías Ariel Fernández Fernández,26192.0,,,,,Throw-in,2,From Throw In,Facundo Sebastián Roncaglia,6830.0,Left Back,96,Fiorentina,239,['95498137-0252-4ca6-8eca-c391107b71dd'],30,,,,,,,,,,,,,,,,Fiorentina,239,00:02:30.568,Pass,
,,,,,,,,,,,,,,,,1.292515,,,,,,,,,,,,,1b686d91-c3de-43d2-bd33-171027dc84c5,2034,,"[85.5, 2.9]",3879874,47,,,,,2.2014775,,Right Foot,,,"[80.9, 9.2]",,Ground Pass,,7.800641,,,,Federico Bernardeschi,7777.0,,,,,,2,From Throw In,Matías Ariel Fernández Fernández,26192.0,Left Center Midfield,96,Fiorentina,239,"['620d2be1-04e7-41a6-bb4c-59817072abaf', 'ed604b68-a5a2-4289-abd2-c2d756887c84']",32,,,,,,,,,,,,,,,,Fiorentina,239,00:02:32.192,Pass,True
,,,,,,,,,,,,,,,,2.934107,,,,,,,,,,,,,e09a6e3a-ae62-46e4-ae7d-c31bcc3ae096,2037,,"[80.4, 10.7]",3879874,47,,,,,1.2855479,,Left Foot,,,"[98.2, 71.4]",,High Pass,,63.256065,,,,Cristian Tello Herrera,6658.0,,True,,,,2,From Throw In,Federico Bernardeschi,7777.0,Left Wing,96,Fiorentina,239,['e6dfe469-3581-4f28-bc3b-82cfc7f8cd17'],34,,,,,,,,,,,,,,,,Fiorentina,239,00:02:34.709,Pass,
,,,,,,,,,,,,,,,,1.456049,,,,,,,,,,,,,bf934512-64ec-42c6-b0cd-711d3bdb3268,2041,,"[102.6, 75.7]",3879874,47,,,,,-2.0481417,,Left Foot,,,"[90.6, 52.5]",,Ground Pass,,26.119724,,,,Milan Badelj,6305.0,,,,,,2,From Throw In,Cristian Tello Herrera,6658.0,Right Wing,96,Fiorentina,239,['5fcc64f6-25a0-4c90-9ced-6edfb300dac5'],45,,,,,,,,,,,,,,,,Fiorentina,239,00:02:45.699,Pass,
,,,,,,,,,,,,,,,,0.258923,,,,,,,,,,,,,a2ca2c22-f073-436a-8f99-cfafa7422a64,2044,,"[90.6, 52.9]",3879874,47,,,,,-0.031239834,,Right Foot,,,"[97.0, 52.7]",,Low Pass,,6.4031243,,Incomplete,,,,,,,,,2,From Throw In,Milan Badelj,6305.0,Center Defensive Midfield,96,Fiorentina,239,['27ab9b81-b0f8-4d82-9ccf-f76ba99c6c23'],47,,,,,,,,,,,,,,,,Fiorentina,239,00:02:47.195,Pass,
,,,,,,,,,,,,,,,,1.543418,,,,,,,,,,,,,de95b1b1-be6b-4c58-8ec0-74ef3ef301d7,2053,,"[42.4, 27.4]",3879874,48,,True,,,1.6545693,,Left Foot,,,"[41.3, 40.5]",,Ground Pass,,13.146102,,,,Milan Biševac,3103.0,,,,,Free Kick,2,From Free Kick,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,98,Lazio,236,['d919a03e-8fdc-4472-9c0f-1005b0cab209'],4,,,,,,,,,,,,,,,,Lazio,236,00:03:04.382,Pass,
,,,,,,,,,,,,,,,,1.940759,,,,,,,,,,,,,e34131df-4385-4e89-b93e-120eafb93afe,2055,,"[42.0, 40.5]",3879874,48,,,,,1.1517289,,Right Foot,,,"[56.7, 73.5]",,Ground Pass,,36.12603,,,,Abdoulay Konko,26683.0,,,,,,2,From Free Kick,Milan Biševac,3103.0,Right Center Back,98,Lazio,236,['ff74bd46-fbd7-40c9-b8d8-ba7529c31c27'],6,,,,,,,,,,,,,,,,Lazio,236,00:03:06.272,Pass,
,,,,,,,,,,,,,,,,0.469589,,,,,,,,,,,,,9c7ae253-683f-4fe2-b493-35e214adbf46,2058,,"[61.1, 75.2]",3879874,48,,,,,0.2902649,,Right Foot,,,"[68.8, 77.5]",,Ground Pass,,8.036168,,,,Antonio Candreva,7776.0,,,,,,2,From Free Kick,Abdoulay Konko,26683.0,Right Back,98,Lazio,236,['32679f3e-ca12-4455-a562-a071711cdb36'],9,,,,,,,,,,,,,,,,Lazio,236,00:03:09.492,Pass,
,,,,,,,,,,,,,,,,0.813503,,,,,,,,,,,,,af089edc-ced9-4b9d-a6a7-729c5e61b688,2061,,"[68.8, 77.5]",3879874,48,,,,,-2.953371,,Right Foot,,,"[62.5, 76.3]",,Ground Pass,,6.4132676,,,,Abdoulay Konko,26683.0,,,,,,2,From Free Kick,Antonio Candreva,7776.0,Right Wing,98,Lazio,236,['8e6c7317-3614-43f6-93ae-55a9378c643a'],10,,,,,,,,,,,,,,,,Lazio,236,00:03:10.282,Pass,
,,,,,,,,,,,,,,,,0.817598,,,,,,,,,,,,,ef8b3883-676a-4668-8727-472d6e8a84ac,2064,,"[68.2, 74.8]",3879874,48,,,,,0.33745608,,Right Foot,,,"[73.9, 76.8]",,Ground Pass,,6.040695,,,,Antonio Candreva,7776.0,,,,,,2,From Free Kick,Abdoulay Konko,26683.0,Right Back,98,Lazio,236,['4354ddb9-ab9e-4990-a2f8-933b0370e6ad'],14,,,,,,,,,,,,,,,,Lazio,236,00:03:14.851,Pass,
,,,,,,,,,,,,,,,,1.496441,,,,,,,,,,,,,b1ca4714-fb78-4226-8ff5-f6e82ab8c4f6,2067,,"[71.8, 76.6]",3879874,48,,,,,-2.6230552,,Right Foot,,,"[54.1, 66.5]",,Ground Pass,,20.37891,,,,Milan Biševac,3103.0,,,,,,2,From Free Kick,Antonio Candreva,7776.0,Right Wing,98,Lazio,236,['37947b04-1f45-423a-b60d-d62e0028724b'],16,,,,,,,,,,,,,,,,Lazio,236,00:03:16.725,Pass,
,,,,,,,,,,,,,,,,1.058169,,,,,,,,,,,,,cef411d3-a364-4ee3-9b97-e21844de535e,2070,,"[55.2, 65.1]",3879874,48,,,,,-1.6863205,,Right Foot,,,"[51.8, 35.8]",,Ground Pass,,29.49661,,,,Santiago Juan Gentiletti Selak,8847.0,,,,,,2,From Free Kick,Milan Biševac,3103.0,Right Center Back,98,Lazio,236,['4a8b4a94-85f3-48ed-81ec-7622b0f30223'],19,,,,,,,,,,,,,,,,Lazio,236,00:03:19.502,Pass,
,,,,,,,,,,,,,,,,0.993898,,,,,,,,,,,,,fdee4510-81f4-4912-a4de-0ce6b3ccd333,2073,,"[62.9, 26.9]",3879874,48,,,,,-1.5570985,,Right Foot,,,"[63.2, 5.0]",,Ground Pass,,21.902054,,,,Senad Lulić,7785.0,,,,,,2,From Free Kick,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,98,Lazio,236,['78597cf9-9234-4476-9df3-d36a11d9a067'],24,,,,,,,,,,,,,,,,Lazio,236,00:03:24.428,Pass,
,,,,,,,,,,,,,,,,1.065014,,,,,,,,,,,,,dfb31262-09b9-4645-b245-4b51c2e8bce2,2075,,"[63.2, 5.4]",3879874,48,,,,,2.0319564,,Left Foot,,,"[55.2, 21.5]",,Ground Pass,,17.978043,,,,Santiago Juan Gentiletti Selak,8847.0,,,,,,2,From Free Kick,Senad Lulić,7785.0,Left Back,98,Lazio,236,['4fb2a8f1-9c72-486f-94ed-7860dd80f8a0'],25,,,,,,,,,,,,,,,,Lazio,236,00:03:25.422,Pass,
,,,,,,,,,,,,,,,,1.14844,,,,,,,,,,,,,1706947d-5054-4d11-8a2b-7138966cffc3,2078,,"[72.5, 25.4]",3879874,48,,,,,-1.0132077,,Right Foot,,,"[83.6, 7.6]",,Ground Pass,,20.97737,,,,Keita Baldé Diao,3145.0,,,,,,2,From Free Kick,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,98,Lazio,236,['3cd9b8db-159f-4199-8e0d-84f38d14e988'],31,,,,,,,,,,,,,,,,Lazio,236,00:03:31.840,Pass,
,,,,,,,,,,,,,,,,1.659638,,,,,,,,,,,,,9ce5f1aa-31d7-4b30-91aa-b8f230eb7b03,2082,,"[99.0, 8.3]",3879874,48,,,,,0.94512016,,Right Foot,,,"[112.8, 27.4]",,Ground Pass,,23.563744,,Incomplete,,Marco Parolo,8173.0,,,,,,2,From Free Kick,Keita Baldé Diao,3145.0,Left Wing,98,Lazio,236,"['140d3900-4174-4e80-96eb-14a39ebfc9b7', '7c571103-ded3-4794-9405-dd63333f554d', '836ea79c-a0ac-49f2-8fba-52580f6563ff']",38,,,,,,,,,,,,,,,,Lazio,236,00:03:38.000,Pass,True
,,,,,,,,,,,,,,,,1.205497,,,,,,,,,,,,,d1c59942-51ae-4963-a0f9-ac9533900e52,2087,,"[7.6, 75.8]",3879874,48,,,,,0.15741688,,Right Foot,,,"[32.8, 79.8]",,High Pass,,25.515486,,Out,,,,,,,,,2,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Right Center Back,98,Lazio,236,['fc40be7a-b3c8-407e-a4fa-8a26fbd2e6d7'],42,,,,,,,,,,,,,,,,Fiorentina,239,00:03:42.704,Pass,True
,,,,,,,,,,,,,,,,1.223626,,,,,,,,,,,,,4709d98e-c7f6-4b62-8323-3ec0f44e2e29,2088,,"[94.8, 0.1]",3879874,48,,True,,,2.6632402,,,,,"[86.7, 4.3]",,High Pass,,9.124144,,,,Senad Lulić,7785.0,,,,,Throw-in,2,From Throw In,Marco Parolo,8173.0,Left Center Midfield,99,Lazio,236,['65dd1048-8bd9-4075-9c07-1eaac1615686'],48,,,,,,,,,,,,,,,,Lazio,236,00:03:48.281,Pass,
,,,,,,,,,,,,,,,,1.292939,,,,,,,,,,,,,4d0a6e4a-24b6-47c3-bdfb-1ae3ddba2e51,2091,,"[82.6, 4.4]",3879874,48,,,,,2.8834395,,Right Foot,,,"[64.8, 9.1]",,Ground Pass,,18.410051,,,,Santiago Juan Gentiletti Selak,8847.0,,,,,,2,From Throw In,Senad Lulić,7785.0,Left Back,99,Lazio,236,['02c8991c-27ca-47ce-8e1d-4f66766401f9'],51,,,,,,,,,,,,,,,,Lazio,236,00:03:51.180,Pass,
,,,,,,,,,,,,,,,,1.523741,,,,,,,,,,,,,0ffb094b-9d44-45e4-a4e8-7a225d3101f8,2094,,"[63.9, 9.6]",3879874,48,,,,,1.6031736,,Left Foot,,,"[63.1, 34.3]",,Ground Pass,,24.712952,,,,Milan Biševac,3103.0,,,,,,2,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,99,Lazio,236,['172d8bfc-7f28-44d0-af08-c064542b9943'],52,,,,,,,,,,,,,,,,Lazio,236,00:03:52.756,Pass,
,,,,,,,,,,,,,,,,0.745268,,,,,,,,,,,,,d37f909f-5054-4bfd-8c8e-efa6626c1f24,2097,,"[63.1, 34.8]",3879874,48,,,,,-0.5244699,,Right Foot,,,"[75.2, 27.8]",,Ground Pass,,13.978912,,Incomplete,,Danilo Cataldi,7107.0,,,,,,2,From Throw In,Milan Biševac,3103.0,Right Center Back,99,Lazio,236,"['782d4806-feae-4b0d-ab70-f37f4a1e0998', 'f5101c4b-bd22-4f89-90c3-49344e27dbe7']",55,,,,,,,,,,,,,,,,Lazio,236,00:03:55.234,Pass,
,,,,,,,,,,,,,,,,2.065931,,,,,,,,,,,,,49fb1b28-d08b-4387-82f0-5ee722954659,2101,,"[50.2, 49.9]",3879874,48,,,,,-0.72695416,b31288c4-22ca-43ac-8c0b-06dff06a713d,Right Foot,,,"[70.1, 32.2]",,Ground Pass,,26.632687,,,,Federico Bernardeschi,7777.0,True,,,,,2,From Counter,Mauro Matías Zárate,27853.0,Center Forward,100,Fiorentina,239,['83faf2b4-c43a-4fb9-865e-312463783e45'],57,,,,,,,,,,,,,,,,Fiorentina,239,00:03:57.479,Pass,
,,,,,,,,,,,,,,,,1.955981,,,,,,,,,,,,,777185fc-7fc8-481c-b11b-6616eabac076,2107,,"[7.0, 44.1]",3879874,49,,True,,,-0.27829966,,Right Foot,,,"[49.0, 32.1]",,Ground Pass,,43.68066,,,,Santiago Juan Gentiletti Selak,8847.0,,,,,Goal Kick,2,From Goal Kick,Federico Marchetti,12491.0,Goalkeeper,101,Lazio,236,['535675af-551a-477e-a71b-a3349a42ca03'],18,,,,,,,,,,,,,,,,Lazio,236,00:04:18.077,Pass,
,,,,,,,,,,,,,,,,0.477332,,,,,,,,,,,,,a74316e7-5a6b-4ac2-878b-0ac4d497c757,2109,,"[49.0, 32.1]",3879874,49,,,,,-0.272286,,Left Foot,,,"[64.4, 27.8]",,Low Pass,,15.9890585,,Incomplete,,Miroslav Klose,19286.0,,,,,,2,From Goal Kick,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,101,Lazio,236,"['0c6a8e6e-ece4-467d-b37a-68414b7dc3d9', '14c71376-46ca-426c-b9b2-24790cf3810a']",22,,,,,,,,,,,,,,,,Lazio,236,00:04:22.704,Pass,
,,,,,,,,,,,,,,,,1.680483,,,,,,,,,,,,,0c6a8e6e-ece4-467d-b37a-68414b7dc3d9,2111,,"[55.7, 52.3]",3879874,49,,,,,-0.6979028,,Head,,,"[65.0, 44.5]",,Low Pass,,12.137957,,Incomplete,,Matías Vecino Falero,5255.0,,,,,Recovery,2,From Goal Kick,Milan Badelj,6305.0,Center Defensive Midfield,101,Lazio,236,"['87e3fcb7-30b1-4baa-bb1d-f0525b970dbf', 'a74316e7-5a6b-4ac2-878b-0ac4d497c757', 'd91280ab-fcef-4920-a111-b1239158b518']",23,,,,,,,,,,,,,,,,Fiorentina,239,00:04:23.181,Pass,
,,,,,,,,,,,,,,,,1.72079,,,,,,,,,,,,,d91280ab-fcef-4920-a111-b1239158b518,2113,,"[55.1, 35.6]",3879874,49,,,,,1.1668262,,Left Foot,,,"[71.9, 74.9]",,High Pass,,42.74026,,,,Antonio Candreva,7776.0,,,,,Recovery,2,From Goal Kick,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,101,Lazio,236,"['0c6a8e6e-ece4-467d-b37a-68414b7dc3d9', 'bcec7245-b7d4-475c-af6b-d5bdb1add741']",24,,,,,,,,,,,,,,,,Lazio,236,00:04:24.862,Pass,
,,,,,,,,,,,,,,,,0.816321,,,,,,,,,,,,,282b92ca-e239-422d-939d-d7ac0e72e14e,2117,,"[65.4, 76.3]",3879874,49,,,,,-2.775096,,Left Foot,,,"[55.5, 72.5]",,Ground Pass,,10.604244,,,,Abdoulay Konko,26683.0,,,,,,2,From Goal Kick,Antonio Candreva,7776.0,Right Wing,101,Lazio,236,"['6e37185b-5602-458a-8d12-24b64f0529b6', 'a3c08264-63f1-4741-80f2-d85736c3ee82']",28,,,,,,,,,,,,,,,,Lazio,236,00:04:28.631,Pass,True
,,,,,,,,,,,,,,,,0.566874,,,,,,,,,,,,,8187a577-ac54-47b6-9b78-4a05f4f35888,2120,,"[55.5, 72.3]",3879874,49,,,,,1.7251151,,Right Foot,,,"[54.8, 76.8]",,Ground Pass,,4.554119,,,,Antonio Candreva,7776.0,,,,,,2,From Goal Kick,Abdoulay Konko,26683.0,Right Back,101,Lazio,236,['e7aaa45f-be2a-4d12-bd34-43e091fd8255'],29,,,,,,,,,,,,,,,,Lazio,236,00:04:29.642,Pass,
,,,,,,,,,,,,,,,,0.746186,,,,,,,,,,,,,03185813-d3fd-4b3d-9996-6d5c1cc1ae53,2123,,"[54.5, 76.8]",3879874,49,,,,,-1.4105656,,Right Foot,,,"[56.1, 66.9]",,Ground Pass,,10.02846,,,,Danilo Cataldi,7107.0,,,,,,2,From Goal Kick,Antonio Candreva,7776.0,Right Wing,101,Lazio,236,['e9bbab01-70a5-4a7b-85e5-7ec9272dd86b'],31,,,,,,,,,,,,,,,,Lazio,236,00:04:31.713,Pass,
,,,,,,,,,,,,,,,,0.46173,,,,,,,,,,,,,d7edbcd9-59c1-4fbd-b102-20a49e4d5c08,2126,,"[56.1, 66.4]",3879874,49,,,,,0.8652282,,Left Foot,,,"[58.4, 69.1]",,Ground Pass,,3.5468295,,,,Antonio Candreva,7776.0,,,,,,2,From Goal Kick,Danilo Cataldi,7107.0,Center Defensive Midfield,101,Lazio,236,['e429556e-b63c-430f-aec7-6422f0870a54'],32,,,,,,,,,,,,,,,,Lazio,236,00:04:32.937,Pass,
,,,,,,,,,,,,,,,,1.365867,,,,,,,,,,,,,88634e36-31a1-40ad-8d4a-48c19fc95204,2129,,"[64.8, 56.1]",3879874,49,,,,,-1.1207998,,Right Foot,,,"[76.2, 32.5]",,Ground Pass,,26.209158,,,,Miroslav Klose,19286.0,,,,,,2,From Goal Kick,Antonio Candreva,7776.0,Right Wing,101,Lazio,236,['65af6784-7b44-4237-bd26-1aabc85f7bef'],36,,,,,,,,,,,,,,,,Lazio,236,00:04:36.858,Pass,
,,,,,,,,,,,,,,,,0.453914,,,,,,,,,,,,,377890a6-7a34-48d5-a43a-b5e9f9631aad,2132,,"[76.0, 32.3]",3879874,49,,,,,0.69702137,,Right Foot,,,"[84.6, 39.5]",,Low Pass,,11.21606,,Incomplete,,Marco Parolo,8173.0,,,,,,2,From Goal Kick,Miroslav Klose,19286.0,Center Forward,101,Lazio,236,"['0fe48608-70ca-4a1a-b8f8-58979c74f5a2', '9b770f88-8e59-4f4c-9688-022362e9aef9']",38,,,,,,,,,,,,,,,,Lazio,236,00:04:38.253,Pass,
,,,,,,,,,,,,,,,,1.360434,,,,,,,,,,,,,27e86b4a-3468-4cea-87d4-953ff35a22d7,2135,,"[42.9, 44.5]",3879874,49,,,,,-1.0573972,,Right Foot,,,"[48.2, 35.1]",,Low Pass,,10.7912,,,,Mauro Matías Zárate,27853.0,,,,,Recovery,2,Regular Play,Cristian Tello Herrera,6658.0,Right Wing,102,Fiorentina,239,['f1af8806-7f8b-46bf-abfd-bf3a7388a5f7'],39,,,,,,,,,,,,,,,,Fiorentina,239,00:04:39.819,Pass,
,,,,,,,,,,,,,,,,0.660694,,,,,,,,,,,,,f39f16f4-59f9-4baa-a7bb-70ec5c4287cd,2138,,"[48.2, 35.1]",3879874,49,,,,,-2.941194,,Right Foot,,,"[41.8, 33.8]",,Ground Pass,,6.530697,,,,Milan Badelj,6305.0,,,,,,2,Regular Play,Mauro Matías Zárate,27853.0,Center Forward,102,Fiorentina,239,['2e47b8c0-80ed-4e9b-aad2-eea1abfffa6d'],41,,,,,,,,,,,,,,,,Fiorentina,239,00:04:41.220,Pass,
,,,,,,,,,,,,,,,,1.358974,,,,,,,,,,,,,c5bf821d-1eb2-4675-8ce5-2e53cfd9bc64,2141,,"[42.1, 34.1]",3879874,49,,,,,-0.62187153,,Right Foot,,,"[65.4, 17.4]",,Low Pass,,28.666706,,,,Federico Bernardeschi,7777.0,,,,,,2,Regular Play,Milan Badelj,6305.0,Center Defensive Midfield,102,Fiorentina,239,['ce7d5e09-4ab0-4359-85d6-5436e74af623'],41,,,,,,,,,,,,,,,,Fiorentina,239,00:04:41.921,Pass,
