50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,3.004298,,,,,,,,,,,,,,81c28f88-e2cb-4f02-8ac1-5fa3f3565642,18,,"[39.2, 39.0]",3879579,0,,,,,-2.051249,,Head,,,,"[26.9, 15.4]",,Low Pass,,26.612967,,,,Siniša Anđelković,40350.0,,,,,Recovery,1,From Kick Off,Giancarlo González Castro,5584.0,Center Back,2,Palermo,2256,"['594c8a4d-f145-48f1-bdf7-a4a22e63ac5f', 'f15c9d16-dda7-4666-8acb-d14f2580a2bd']",17,,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:17.781,Pass,
,,,,,,,,,,,,,,,,,,1.775743,,,,,,,,,,,,,,f30e742a-5f6b-4fa4-a88a-b9a066bc30d0,21,,"[22.3, 9.1]",3879579,0,,,,,2.051986,,Right Foot,,,,"[10.5, 31.7]",,Ground Pass,,25.495098,,,,Stefano Sorrentino,7055.0,,,,,,1,From Kick Off,Siniša Anđelković,40350.0,Left Center Back,2,Palermo,2256,['82aca83b-465b-4d41-a8bc-11d3f2810b5f'],22,,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:22.576,Pass,
,,,,,,,,,,,,,,,,,,3.161632,,,,,,,,,,,,,,83b2f786-aa9a-4149-bbac-79df4fd8275f,25,,"[7.6, 30.5]",3879579,0,,,,,-0.38630453,,Right Foot,,,,"[52.1, 12.4]",,High Pass,,48.04019,,,,Oscar Hiljemark,5605.0,,,,,,1,From Kick Off,Stefano Sorrentino,7055.0,Goalkeeper,2,Palermo,2256,['f669735e-73cc-4ac9-8df1-f136c8e47b15'],24,,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:24.546,Pass,
,,,,,,,,,,,,,,,,,,1.537368,,,,,,,,,,,,,,c2d7be32-e4fe-486b-bf24-dfa82c83fe09,28,,"[52.6, 11.4]",3879579,0,,,,True,-0.052980676,,,,,,"[65.8, 10.7]",,Low Pass,,13.218548,,,,Franco Damián Vázquez,6719.0,,,,,,1,From Kick Off,Oscar Hiljemark,5605.0,Left Center Midfield,2,Palermo,2256,"['4d3d568b-369e-4d9c-808e-96da2cf4bd37', '65edd7fe-fe8e-4313-adbc-5c1e9c173c5a']",27,,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:27.708,Pass,True
,,,,,,,,,,,,,,,,,,1.830977,,,,,,,,,,,,,,f0fcfafb-a692-45dc-b138-583c6ba513d9,34,,"[66.7, 0.1]",3879579,0,,,,,0.5039716,,,,,,"[80.3, 7.6]",,High Pass,,15.530937,,Incomplete,,Franco Damián Vázquez,6719.0,,,,,Throw-in,1,From Throw In,Achraf Lazaar,10032.0,Left Wing Back,3,Palermo,2256,"['32b1b518-7839-4e3b-966b-8def9db6bf88', '9a48b057-e65e-44a7-bd24-0da2ead7862e']",46,,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:46.256,Pass,
,,,,,,,,,,,,,,,,,,1.402998,,,,,,,,,,,,,,32b1b518-7839-4e3b-966b-8def9db6bf88,37,,"[39.8, 72.5]",3879579,0,,,,True,-2.9304993,,,,,,"[38.4, 72.2]",,Low Pass,,1.4317821,,,,Fredy Alejandro Guarín Vásquez,32807.0,,,,,Interception,1,Regular Play,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,4,Inter Milan,238,"['5f914292-21da-41d4-9b81-6d0bc310de59', '7fa93b6e-d364-47ce-9839-118d6e3f8d8c', 'f0fcfafb-a692-45dc-b138-583c6ba513d9']",48,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:48.087,Pass,True
,,,,,,,,,,,,,,,,,,1.169194,,,,,,,,,,,,,,5e1b811f-3268-41b4-b1ab-b20e2836ee23,42,,"[44.4, 73.6]",3879579,0,,,,,-0.9543409,,Right Foot,,,,"[56.8, 56.1]",,Ground Pass,,21.447844,,,,Ivan Perišić,5474.0,,,,,,1,Regular Play,Fredy Alejandro Guarín Vásquez,32807.0,Right Wing,4,Inter Milan,238,['617a95a1-0735-4b97-b30e-1e45db5d212e'],53,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:53.614,Pass,
,,,,,,,,,,,,,,,,,,1.057217,,,,,,,,,,,,,,716f1acb-4f84-432e-b293-553b3a60bce8,46,,"[55.4, 55.2]",3879579,0,,,,,-2.648397,,Left Foot,,,,"[47.4, 50.9]",,Ground Pass,,9.0824,,,,Geoffrey Kondogbia,6589.0,,,,,,1,Regular Play,Ivan Perišić,5474.0,Left Wing,4,Inter Milan,238,['112f4dc7-0057-42cc-a245-aa088213dbf2'],54,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:54.913,Pass,
,,,,,,,,,,,,,,,,,,2.634172,,,,,,,,,,,,,,3678a615-0527-41f4-9bda-5ee8b4fff3ec,48,,"[47.4, 50.9]",3879579,0,,,,,-1.9326591,,Right Foot,,,,"[40.7, 33.2]",,Ground Pass,,18.925644,,,,Alex Nicolao Telles,11183.0,,,,,,1,Regular Play,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,4,Inter Milan,238,['00595ecf-c217-4534-8e81-17cf9c069f5c'],55,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:55.970,Pass,
,,,,,,,,,,,,,,,,,,1.186138,,,,,,,,,,,,,,2a646202-0bc2-4c70-9c22-b383f075be8d,51,,"[41.6, 32.9]",3879579,1,,,,,2.3019001,,Right Foot,,,,"[32.9, 42.6]",,Ground Pass,,13.029965,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,1,Regular Play,Alex Nicolao Telles,11183.0,Left Back,4,Inter Milan,238,['cdcc8d27-39d7-4fc9-963c-3e6f596ac7ee'],0,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:00.982,Pass,
,,,,,,,,,,,,,,,,,,3.112032,,,,,,,,,,,,,,413291cd-fd49-4a67-a1d1-5edee3f6e8d3,54,,"[32.9, 42.6]",3879579,1,,,,,1.1875122,,Right Foot,,,,"[45.4, 73.6]",,Ground Pass,,33.42529,,,,Yuto Nagatomo,5690.0,,,,,,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,4,Inter Milan,238,['65328642-736b-40b5-bb7e-017203f7de5c'],3,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:03.312,Pass,
,,,,,,,,,,,,,,,,,,1.844358,,,,,,,,,,,,,,0fb465aa-75d6-4939-9a56-2c9d88df38a7,58,,"[52.8, 74.5]",3879579,1,,,,,0.32918537,,Right Foot,,,,"[68.9, 80.0]",,Ground Pass,,17.013523,,Out,,Fredy Alejandro Guarín Vásquez,32807.0,,,,,,1,Regular Play,Yuto Nagatomo,5690.0,Right Back,4,Inter Milan,238,"['085e5b74-1cce-407b-9d40-9448185842af', '15a02bda-825c-4e3c-be74-6277d8916695']",7,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:07.310,Pass,True
,,,,,,,,,,,,,,,,,,1.534722,,,,,,,,,,,,,,51b730af-5add-4aad-8770-d0f9d8faf531,61,,"[53.5, 0.1]",3879579,1,,,,,0.35672706,,,,,,"[69.6, 6.1]",,High Pass,,17.181677,,,,Achraf Lazaar,10032.0,,,,,Throw-in,1,From Throw In,Siniša Anđelković,40350.0,Left Center Back,5,Palermo,2256,['cd798510-e462-46df-b40e-d1a4cfb46ea0'],22,,,,,,,,,,,,,,,,,,,Palermo,2256,00:01:22.986,Pass,
,,,,,,,,,,,,,,,,,,1.391454,,,,,,,,,,,,,,122945f7-4a12-4b03-b5f8-23746a0ff758,67,,"[57.3, 70.4]",3879579,1,,,,,1.4317003,,Right Foot,,,,"[58.0, 75.4]",,Ground Pass,,5.0487623,,,,Fredy Alejandro Guarín Vásquez,32807.0,,,,,Recovery,1,From Throw In,Stevan Jovetić,3434.0,Center Attacking Midfield,5,Palermo,2256,['33b01a62-fbd7-4eb1-a95d-2ad5c0c6a2a2'],26,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:26.061,Pass,
,,,,,,,,,,,,,,,,,,2.961805,,,,,,,,,,,,,,909e7140-0e9c-4964-9e5a-624e8d295846,70,,"[57.9, 77.4]",3879579,1,,,,,-0.5304625,,Right Foot,,,,"[99.5, 53.0]",,High Pass,,48.227795,,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,1,From Throw In,Fredy Alejandro Guarín Vásquez,32807.0,Right Wing,5,Palermo,2256,"['aa9ec0d6-724b-44c6-ab14-9a931e4ea12e', 'ae470023-97a2-4cf3-a623-5af41dc98b12']",27,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:27.453,Pass,
,,,,,,,,,,,,,,,,,,2.918961,,,,,,,,,,,,,,48f57f0d-4625-4232-8cce-56d33b8ebc25,75,,"[5.3, 38.0]",3879579,1,,,,,1.1175469,,Keeper Arm,,,,"[16.6, 61.2]",,Ground Pass,,25.80562,,,,Aljaž Struna,24061.0,,,,,,1,From Throw In,Stefano Sorrentino,7055.0,Goalkeeper,5,Palermo,2256,['96acc70e-58bb-4585-b110-2467c1d5b8bd'],35,,,,,,,,,,,,,,,,,,,Palermo,2256,00:01:35.411,Pass,
,,,,,,,,,,,,,,,,,,2.484062,,,,,,,,,,,,,,43e59fcc-16e2-4e16-94e7-e96cd713fa24,78,,"[22.5, 64.2]",3879579,1,,,,,-0.43212652,,Right Foot,,,,"[67.6, 43.4]",,High Pass,,49.66538,,,,Franco Damián Vázquez,6719.0,,,,,,1,From Throw In,Aljaž Struna,24061.0,Right Center Back,5,Palermo,2256,['5e4c8199-6705-4428-a0ff-6bee120618bf'],41,,,,,,,,,,,,,,,,,,,Palermo,2256,00:01:41.160,Pass,
,,,,,,,,,,,,,,,,,,1.395216,,,,,,,,,,,,,,90262325-9901-4397-86dd-fd1d6d8c6d94,81,,"[68.8, 42.7]",3879579,1,,,,True,-0.26481733,,,,,,"[80.6, 39.5]",,High Pass,,12.226201,,Incomplete,,Alberto Gilardino,38389.0,,,,,,1,From Throw In,Franco Damián Vázquez,6719.0,Center Attacking Midfield,5,Palermo,2256,"['411f5b19-77e9-44db-88e2-9a1b31679c10', 'a2ba9925-de09-44f7-89fa-22f5fa321dca', 'ac65ba3d-f366-43a3-8372-5d50c22658e4']",43,,,,,,,,,,,,,,,,,,,Palermo,2256,00:01:43.644,Pass,True
,,,,,,,,,,,,,,,,,,1.002591,,,,,,,,,,,,,,a2ba9925-de09-44f7-89fa-22f5fa321dca,83,,"[39.5, 40.6]",3879579,1,,,,,-0.6931497,,Head,,,,"[51.9, 30.3]",,High Pass,,16.119864,,,,Geoffrey Kondogbia,6589.0,,,,,Recovery,1,From Throw In,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,5,Palermo,2256,"['90262325-9901-4397-86dd-fd1d6d8c6d94', 'd93ac8e4-775a-4188-b003-9563f9fbc46e']",45,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:45.039,Pass,
,,,,,,,,,,,,,,,,,,1.35731,,,,,,,,,,,,,,1fd630e0-8f6c-4bad-8c2e-b3463994f7f9,85,,"[51.1, 30.6]",3879579,1,,,,True,2.7069225,,,,,,"[39.9, 35.8]",,High Pass,,12.348279,,Incomplete,,Alex Nicolao Telles,11183.0,,,,,,1,From Throw In,Geoffrey Kondogbia,6589.0,Left Defensive Midfield,5,Palermo,2256,"['83e4a412-5ae7-433c-a023-a89eaa150ad2', 'b5044d12-ab7a-4338-b130-0d0ed00b0d2a', 'c72a38fa-4d28-47a4-af4f-d00a7844f23e']",46,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:46.042,Pass,True
,,,,,,,,,,,,,,,,,,2.282838,,,,,,,,,,,,,,8cad31f6-4f81-421f-8931-e86fdebe0c68,90,,"[80.2, 39.7]",3879579,1,,,,,1.4807626,,Right Foot,,,,"[82.8, 68.5]",,Ground Pass,,28.917124,,,,Andrea Rispoli,30769.0,,,,,,1,From Throw In,Alberto Gilardino,38389.0,Center Forward,5,Palermo,2256,['d6272522-b5ba-4fcc-98b1-e1157de8d970'],48,,,,,,,,,,,,,,,,,,,Palermo,2256,00:01:48.136,Pass,
,,,,,,,,,,,,,,,,,,1.509286,,,,,,,,,,,,,,2685fbec-b338-447c-a8ab-4a53c0b13144,96,,"[104.7, 80.0]",3879579,1,,,,,-1.3562034,,,,,,"[109.8, 56.6]",,High Pass,,23.949322,,,,Alberto Gilardino,38389.0,,,,,Throw-in,1,From Throw In,Andrea Rispoli,30769.0,Right Wing Back,6,Palermo,2256,['53f51970-6b86-441b-b381-15ec8e37ac29'],59,,,,,,,,,,,,,,,,,,,Palermo,2256,00:01:59.523,Pass,
,,,,,,,,,,,,,,,,,,1.65863,,,,,,,,,,,,,,86c32c7d-7c3c-4491-b8f2-efdbd01cce0a,103,,"[14.3, 11.1]",3879579,2,,,,,-0.20868176,,Right Foot,,,,"[39.8, 5.7]",,Low Pass,,26.065495,,,,Stevan Jovetić,3434.0,,,,,,1,From Throw In,Ivan Perišić,5474.0,Left Wing,6,Palermo,2256,['81d3ab0e-189f-4285-9fcb-83f849fbc62b'],4,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:04.157,Pass,
,,,,,,,,,,,,,,,,,,3.169584,,,,,,,,,,,,,,9013d907-d585-4741-b741-a10288e97eed,109,,"[38.5, 8.0]",3879579,2,,,,,0.21687362,,Right Foot,,,,"[91.6, 19.7]",,High Pass,,54.373707,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,7,Inter Milan,238,['960463dd-3b01-4699-991e-2bdc9ed6c33b'],28,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:28.388,Pass,
,,,,,,,,,,,,,,,,,,3.363164,,,,,,,,,,,,,,960463dd-3b01-4699-991e-2bdc9ed6c33b,110,,"[28.5, 60.4]",3879579,2,,,,,0.6136592,,Head,,,,"[55.9, 79.7]",,High Pass,,33.514923,,Out,,Luca Rigoni,7461.0,,,,,Recovery,1,From Free Kick,Aljaž Struna,24061.0,Right Center Back,7,Inter Milan,238,"['04c86485-71f4-4908-a405-74016871fd10', '9013d907-d585-4741-b741-a10288e97eed']",31,,,,,,,,,,,,,,,,,,,Palermo,2256,00:02:31.557,Pass,
,,,,,,,,,,,,,,,,,,1.280111,,,,,,,,,,,,,,d0d3d453-bd74-4639-b5c4-19324bcaf731,112,,"[63.7, 0.1]",3879579,2,,,,,0.5172094,,,,,,"[80.4, 9.6]",,Low Pass,,19.213017,,Incomplete,,Ivan Perišić,5474.0,,,,,Throw-in,1,From Throw In,Alex Nicolao Telles,11183.0,Left Back,8,Inter Milan,238,"['15fc899b-30b2-406a-bfa0-28942159c8fd', 'a5c0dd61-e445-4eae-b0f0-3912f35cce20']",39,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:39.865,Pass,
,,,,,,,,,,,,,,,,,,4.554947,,,,,,,,,,,,,,2042ea8c-f095-4027-ad4d-e15072ac6dc1,117,,"[43.0, 69.5]",3879579,2,,,,,-1.0793327,,Right Foot,,,,"[55.9, 45.4]",,High Pass,,27.335325,,Incomplete,,Oscar Hiljemark,5605.0,,,,,,1,From Throw In,Andrea Rispoli,30769.0,Right Wing Back,8,Inter Milan,238,"['3eb8f293-4ceb-4c63-a558-2d2bb62ab6fe', '60302d0a-0cfe-4dbe-8d20-c763c9386de2', 'ab638542-103b-4b27-b972-22f3b0753e13']",42,,,,,,,,,,,,,,,,,,,Palermo,2256,00:02:42.190,Pass,True
,,,,,,,,,,,,,,,,,,1.065588,,,,,,,,,,,,,,ab638542-103b-4b27-b972-22f3b0753e13,120,,"[64.2, 34.7]",3879579,2,,,,True,2.0736396,,,,,,"[63.1, 36.7]",,Low Pass,,2.2825425,,,,Fredy Alejandro Guarín Vásquez,32807.0,,,,,Recovery,1,From Throw In,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,8,Inter Milan,238,"['2042ea8c-f095-4027-ad4d-e15072ac6dc1', '5f2fd2a8-2b9e-49ea-9eca-15fe9c6c156f', 'dfc80601-fb01-412c-b587-a969b69a0ba7']",46,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:46.745,Pass,True
,,,,,,,,,,,,,,,,,,5.489279,,,,,,,,,,,,,,0e4451f4-8708-4ce5-9656-e56515df80ed,127,,"[52.1, 36.8]",3879579,2,,,,,-0.72938204,,Right Foot,,,,"[86.0, 6.5]",,Ground Pass,,45.46757,,Incomplete,,Franco Damián Vázquez,6719.0,,,,,Recovery,1,From Throw In,Enzo Maresca,25954.0,Center Defensive Midfield,8,Inter Milan,238,"['67ad00b8-2983-41f7-8dba-d7588247fa6f', 'd6fede34-e66c-4bf7-a06d-2db78c3ba0e9']",50,,,,,,,,,,,,,,,,,,,Palermo,2256,00:02:50.398,Pass,
,,,,,,,,,,,,,,,,,,1.404457,,,,,,,,,,,,,,67ad00b8-2983-41f7-8dba-d7588247fa6f,130,,"[34.1, 73.6]",3879579,2,,,,,0.3529904,,Right Foot,,,,"[37.9, 75.0]",,Ground Pass,,4.049691,,,,Yuto Nagatomo,5690.0,,,,,Recovery,1,From Throw In,João Miranda de Souza Filho,5551.0,Right Center Back,8,Inter Milan,238,"['0e4451f4-8708-4ce5-9656-e56515df80ed', '44d55d4e-45a3-4c26-973b-ccace32ee9ea', 'ae499022-ab51-4a07-a25f-99d7fa6e48a8']",55,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:55.888,Pass,True
