50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.513683,,,,,,,,,,,,,,b5a65017-ed81-4970-bf28-f82762fd9b61,18,,"[48.1, 77.9]",3878559,0,,,,,-0.4266275,,Right Foot,,,,"[52.5, 75.9]",,Ground Pass,4.8332186,,,,Mirko Gori,20636.0,,,,,,Recovery,1,Regular Play,Aleandro Rosi,7462.0,Right Back,4,Frosinone,291,"['784ea9db-72b6-48d2-8f89-4813bba64e58', '7b11ff19-f75e-4c6f-bfa0-6d3ff2e2ab3c']",24,,,,,,,,,,,,,,,,,Frosinone,291,00:00:24.308,Pass,True
,,,,,,,,,,,,,,,,,,,0.605426,,,,,,,,,,,,,,e24f3370-815e-4194-a008-654ceea3f7b3,21,,"[56.5, 77.8]",3878559,0,,,,,-0.28858736,,Left Foot,,,,"[69.3, 74.0]",,Ground Pass,13.352154,,,,Samuele Longo,11672.0,,,,,,,1,Regular Play,Mirko Gori,20636.0,Right Defensive Midfield,4,Frosinone,291,['f362a78f-e5ac-4d92-b350-81afa0707567'],26,,,,,,,,,,,,,,,,,Frosinone,291,00:00:26.531,Pass,
,,,,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,804d2018-5ac3-4e91-a057-c09b01dcc067,25,,"[67.9, 74.9]",3878559,0,,,,,-2.5644004,,Right Foot,,,,"[63.6, 72.1]",,Ground Pass,5.1312766,,,,Mirko Gori,20636.0,,,,,,,1,Regular Play,Samuele Longo,11672.0,Right Center Forward,4,Frosinone,291,"['09943c89-8449-406b-ab9b-a1656def658a', 'c6e873f7-aded-4653-9130-7c2ada061427']",28,,,,,,,,,,,,,,,,,Frosinone,291,00:00:28.696,Pass,True
,,,,,,,,,,,,,,,,,,,0.999998,,,,,,,,,,,,,,1345a672-16d5-4b9e-a9ef-9a97b053f007,29,,"[68.7, 70.5]",3878559,0,,,,,1.1220729,,Right Foot,,,,"[72.6, 78.6]",,Ground Pass,8.989994,,,,Samuele Longo,11672.0,,,,,,,1,Regular Play,Mirko Gori,20636.0,Right Defensive Midfield,4,Frosinone,291,"['7783b0f9-8eb3-454d-8281-070d4529dd16', 'a23f6eff-c908-4ff5-84a9-16e15a73460a']",30,,,,,,,,,,,,,,,,,Frosinone,291,00:00:30.957,Pass,True
,,,,,,,,,,,,,,,,,,,0.679997,,,,,,,,,,,,,,5012cd03-b75a-4cdc-b663-c278f6f9859d,32,,"[76.4, 78.7]",3878559,0,,,,,-0.0091740545,,Right Foot,,,,"[87.3, 78.6]",,Ground Pass,10.900458,,,,Luca Paganini,23470.0,,,,,,,1,Regular Play,Samuele Longo,11672.0,Right Center Forward,4,Frosinone,291,['9669a218-b892-410a-b386-ebc8c8c9f039'],33,,,,,,,,,,,,,,,,,Frosinone,291,00:00:33.063,Pass,
,,,,,,,,,,,,,,,,,,,1.079996,,,,,,,,,,,,,,4c225a30-5ff6-46d8-88e2-6338607a5477,36,,"[87.1, 77.8]",3878559,0,,,,,3.0799425,,Right Foot,,,,"[79.0, 78.3]",,Ground Pass,8.1154175,,,,Mirko Gori,20636.0,,,,,,,1,Regular Play,Luca Paganini,23470.0,Right Midfield,4,Frosinone,291,"['0e68a35a-8098-431c-865b-89c96ba03140', '863414e4-74ec-4558-9e04-58951646baf7']",34,,,,,,,,,,,,,,,,,Frosinone,291,00:00:34.823,Pass,True
,,,,,,,,,,,,,,,,,,,4.690273,,,,,,,,,,,,,,5c8af694-4f78-441d-9ba8-d4d2c1dbd7a9,40,,"[77.2, 76.2]",3878559,0,,,,,-1.9122627,,Right Foot,,,,"[58.4, 23.3]",,Ground Pass,56.14134,,Incomplete,,Leonardo Blanchard,387847.0,,,True,,,,1,Regular Play,Mirko Gori,20636.0,Right Defensive Midfield,4,Frosinone,291,"['2894bf62-7080-45a4-a9de-1d6b3d58218c', '66bac836-538f-45fc-bea3-1845062d10f6', 'a85e7586-417e-4ef5-b3e2-45e29b8764f4']",37,,,,,,,,,,,,,,,,,Frosinone,291,00:00:37.503,Pass,True
,,,,,,,,,,,,,,,,,,,1.719999,,,,,,,,,,,,,,513b7ddc-080b-4dc2-8fbd-2e3226ba28c8,46,,"[59.3, 58.8]",3878559,0,,,,,0.9207522,,Left Foot,,,,"[70.4, 73.4]",,Ground Pass,18.340393,,,,Alberto Grassi,6952.0,,,,,,,1,Regular Play,Maximiliano Nicol Moralez,12759.0,Right Wing,4,Frosinone,291,"['21211532-cdd8-4355-af64-5f1c86d8c23d', '2976e382-9694-4299-ac92-882596fc560c']",47,,,,,,,,,,,,,,,,,Atalanta,228,00:00:47.626,Pass,True
,,,,,,,,,,,,,,,,,,,2.897889,,,,,,,,,,,,,,06c2a561-f2e0-4555-82a8-7591f53d7ca0,49,,"[76.7, 71.0]",3878559,0,,,,,-0.8623734,,Right Foot,,,,"[111.4, 30.5]",,High Pass,53.332355,,Incomplete,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,True,,,,1,Regular Play,Alberto Grassi,6952.0,Right Center Midfield,4,Frosinone,291,"['3f5fa28f-e327-40a1-a351-72593369d723', 'e9513746-1ea6-4203-a0d3-2382a43f565d']",50,,,,,,,,,,,,,,,,,Atalanta,228,00:00:50.706,Pass,
,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,75af38ba-db6d-4a6e-a8e5-a282c5f3d8b0,52,,"[14.7, 39.2]",3878559,1,,True,,,-0.118840344,,Right Foot,,,,"[21.4, 38.4]",,Ground Pass,6.747592,,,,Leonardo Blanchard,387847.0,,,,,,,1,From Keeper,Nicola Leali,32037.0,Goalkeeper,5,Frosinone,291,['f824227c-13c4-4ccd-91ef-77a44ea5e5da'],8,,,,,,,,,,,,,,,,,Frosinone,291,00:01:08.084,Pass,
,,,,,,,,,,,,,,,,,,,1.246105,,,,,,,,,,,,,,be310d84-2dec-4128-a2a1-4e94f7258bc6,55,,"[30.9, 29.9]",3878559,1,,,,,-0.22816609,,Left Foot,,,,"[57.6, 23.7]",,Ground Pass,27.4104,,,,Danilo Soddimo,11608.0,,,,,,,1,From Keeper,Leonardo Blanchard,387847.0,Left Center Back,5,Frosinone,291,"['a443be6f-24ac-4896-a7d4-2897b3f7e3ee', 'b48b5ab8-b703-4a02-859a-52a0e2d5a9e8']",12,,,,,,,,,,,,,,,,,Frosinone,291,00:01:12.335,Pass,True
,,,,,,,,,,,,,,,,,,,1.823188,,,,,,,,,,,,,,bcb55f29-725b-40cc-8b97-c59102b76db1,58,,"[57.6, 23.7]",3878559,1,,,,,0.36332905,,Right Foot,,,,"[76.8, 31.0]",,Low Pass,20.540936,,Incomplete,,Federico Dionisi,24235.0,,,,,,,1,From Keeper,Danilo Soddimo,11608.0,Left Midfield,5,Frosinone,291,"['1d8b5c4b-247c-472e-93ac-09f4da801f3a', '3d44010d-034b-4399-b5d1-bcc05dd6ed29']",13,,,,,,,,,,,,,,,,,Frosinone,291,00:01:13.621,Pass,
,,,,,,,,,,,,,,,,,,,2.648349,,,,,,,,,,,,,,3d44010d-034b-4399-b5d1-bcc05dd6ed29,60,,"[43.3, 49.1]",3878559,1,,,,,0.027424544,,Right Foot,,,,"[83.4, 50.2]",,High Pass,40.115086,,Incomplete,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,,,,Recovery,1,From Keeper,Nicolò Cherubin,45590.0,Left Center Back,5,Frosinone,291,"['3b992b99-c114-4141-b5ec-40e2cca15b4d', '9334d9ea-8a1f-4714-8ca8-d63cd62a3e99', 'bcb55f29-725b-40cc-8b97-c59102b76db1']",15,,,,,,,,,,,,,,,,,Atalanta,228,00:01:15.444,Pass,
,,,,,,,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,9334d9ea-8a1f-4714-8ca8-d63cd62a3e99,63,,"[36.7, 29.9]",3878559,1,,,,True,0.008196537,,,,,,"[48.9, 30.0]",,High Pass,12.20041,,Unknown,,Robert Gucher,30911.0,,,,,,Recovery,1,From Keeper,Leonardo Blanchard,387847.0,Left Center Back,5,Frosinone,291,"['08449280-7b73-489e-a1ac-a0a20edec33d', '3d44010d-034b-4399-b5d1-bcc05dd6ed29', 'bbd7342f-83f8-44cb-b491-cac8e3668af0']",18,,,,,,,,,,,,,,,,,Frosinone,291,00:01:18.092,Pass,True
,,,,,,,,,,,,,,,,,,,2.4,,,,,,,,,,,,,,12e53571-5033-449f-99d1-4b25389a1c7f,67,,"[49.4, 26.5]",3878559,1,,,,,1.7486715,,Left Foot,,,,"[43.0, 62.1]",,Ground Pass,36.170708,,,,Modibo Diakité,174418.0,,,,,,Free Kick,1,From Free Kick,Leonardo Blanchard,387847.0,Left Center Back,6,Frosinone,291,['7cd84bb7-ffc0-4592-81d2-14bbc103a961'],42,,,,,,,,,,,,,,,,,Frosinone,291,00:01:42.607,Pass,
,,,,,,,,,,,,,,,,,,,2.762244,,,,,,,,,,,,,,0c22b5cf-7a7c-430a-8086-53ceb2b029f8,70,,"[50.5, 53.8]",3878559,1,,,,,-1.2649175,,Right Foot,,,,"[66.1, 4.4]",,High Pass,51.804634,,,,Roberto Crivello,296873.0,,,True,,,,1,From Free Kick,Modibo Diakité,174418.0,Right Center Back,6,Frosinone,291,['216dea27-6c20-4e3d-86dc-572163ac7579'],47,,,,,,,,,,,,,,,,,Frosinone,291,00:01:47.087,Pass,
,,,,,,,,,,,,,,,,,,,1.48,,,,,,,,,,,,,,8f9d465c-6b33-418e-9013-7be480261b87,73,,"[64.4, 6.9]",3878559,1,,,,,-0.02531105,,Left Foot,,,,"[80.2, 6.5]",,Ground Pass,15.805062,,,,Danilo Soddimo,11608.0,,,,,,,1,From Free Kick,Roberto Crivello,296873.0,Left Back,6,Frosinone,291,['4aef378d-aa4f-45d1-af63-384bc3dfdbcb'],52,,,,,,,,,,,,,,,,,Frosinone,291,00:01:52.209,Pass,
,,,,,,,,,,,,,,,,,,,0.586332,,,,,,,,,,,,,,d44b76b3-ee56-4e4e-bad6-c54f0bc05209,77,,"[80.2, 5.2]",3878559,1,,,,,2.682776,,Right Foot,,,,"[71.9, 9.3]",,Ground Pass,9.257429,,,,Roberto Crivello,296873.0,,,,,,,1,From Free Kick,Danilo Soddimo,11608.0,Left Midfield,6,Frosinone,291,"['6e2543a8-69c2-4393-9a68-c81e616cf315', 'ab96e419-b926-4d84-bebd-f280e2f7f16f']",54,,,,,,,,,,,,,,,,,Frosinone,291,00:01:54.239,Pass,True
,,,,,,,,,,,,,,,,,,,1.249327,,,,,,,,,,,,,,57a334e6-31eb-4f62-9967-2328ee1a0518,80,,"[78.8, 8.7]",3878559,1,,,,,1.2446405,,Left Foot,,,,"[83.4, 22.3]",,Ground Pass,14.35688,,,,Samuele Longo,11672.0,,,,,,,1,From Free Kick,Roberto Crivello,296873.0,Left Back,6,Frosinone,291,['5d5e17f9-5725-4611-a4c5-a51511341d05'],56,,,,,,,,,,,,,,,,,Frosinone,291,00:01:56.045,Pass,
,,,,,,,,,,,,,,,,,,,0.925895,,,,,,,,,,,,,,a6de11dc-6056-490e-a8b8-99955156c2d5,85,,"[85.0, 8.5]",3878559,1,,,,,-0.37690926,,Left Foot,,,,"[94.6, 4.7]",,Ground Pass,10.324728,,,,Danilo Soddimo,11608.0,,,,,,,1,From Free Kick,Samuele Longo,11672.0,Right Center Forward,6,Frosinone,291,"['9cb1405f-f6b9-4115-b57c-6cbfffb10657', 'ebd05846-ef5b-4ae5-9255-ca1a52f91a17']",59,,,,,,,,,,,,,,,,,Frosinone,291,00:01:59.572,Pass,True
,,,,,,,,,,,,,,,,,,,1.754647,,,,,,,,,,,,,,24f2b962-c8d1-49a1-82bd-d2c5bd2c8672,88,,"[91.8, 8.8]",3878559,2,,,,,0.8847145,,Right Foot,True,,,"[117.1, 39.7]",,High Pass,39.9362,,Incomplete,,Federico Dionisi,24235.0,,,,,,,1,From Free Kick,Danilo Soddimo,11608.0,Left Midfield,6,Frosinone,291,"['5754203d-0fc9-47ff-b9a8-c4187bb81eb7', '62f93775-06a3-4fa0-ac09-7a94b5a646f9']",3,,,,,,,,,,,,,,,,,Frosinone,291,00:02:03.018,Pass,
,,,,,,,,,,,,,,,,,,,3.213891,,,,,,,,,,,,,,90f80a09-ca5d-425b-9a51-f9f02e9daecb,92,,"[22.5, 51.0]",3878559,2,,,,,-0.15277374,,Right Foot,,,,"[82.9, 41.7]",,High Pass,61.111782,,,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,,,,,1,From Free Kick,Marco Sportiello,7157.0,Goalkeeper,6,Frosinone,291,['d6792c35-626e-4d55-9c8b-29eeb58bf02a'],26,,,,,,,,,,,,,,,,,Atalanta,228,00:02:26.345,Pass,
,,,,,,,,,,,,,,,,,,,1.402281,,,,,,,,,,,,,,984cd295-0f91-4d66-9fc9-23082126f67a,95,,"[82.9, 41.2]",3878559,2,,,,True,1.1739186,,,,,,"[88.6, 54.8]",,Low Pass,14.746186,,Incomplete,,Maximiliano Nicol Moralez,12759.0,,,,,,,1,From Free Kick,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,6,Frosinone,291,"['20aaf9ed-d814-4f72-a7da-f38a1abc4557', '9241b995-ee80-4762-9626-5946c75e76a3', 'bac2c59b-98b8-480d-846e-b41130b1ef57']",29,,,,,,,,,,,,,,,,,Atalanta,228,00:02:29.559,Pass,True
,,,,,,,,,,,,,,,,,,,1.279999,,,,,,,,,,,,,,3c45c829-ac2d-4f42-8d46-0a7f7f617dec,100,,"[32.6, 24.5]",3878559,2,,,,,-0.045630403,,Left Foot,,,,"[54.5, 23.5]",,Ground Pass,21.92282,,,,Danilo Soddimo,11608.0,,,,,,,1,From Free Kick,Roberto Crivello,296873.0,Left Back,6,Frosinone,291,"['4532d5b2-2380-440d-a9e2-db074c382ef0', 'f61ee6fe-4047-4c88-8db3-969d33c9b09f']",32,,,,,,,,,,,,,,,,,Frosinone,291,00:02:32.391,Pass,True
,,,,,,,,,,,,,,,,,,,2.761739,,,,,,,,,,,,,,64b7f539-a1f4-44bf-8281-4eb669a0ca6a,106,,"[57.8, 28.3]",3878559,2,,,,,-0.6359191,,Left Foot,,,,"[96.0, 0.1]",,High Pass,47.481365,,Out,,Danilo Soddimo,11608.0,,,,,,Free Kick,1,From Free Kick,Leonardo Blanchard,387847.0,Left Center Back,7,Frosinone,291,['4b15108c-a446-45df-9624-f5ffd5cb3219'],47,,,,,,,,,,,,,,,,,Frosinone,291,00:02:47.269,Pass,
,,,,,,,,,,,,,,,,,,,3.365091,,,,,,,,,,,,,,06288e1f-45f3-4e9f-b6af-27e4591f0ba9,108,,"[28.3, 80.0]",3878559,2,,,,,-1.6716028,,,,,,"[23.9, 36.5]",,High Pass,43.721962,,,,Nicolò Cherubin,45590.0,,,True,,,Throw-in,1,From Throw In,Andrea Masiello,6992.0,Right Back,8,Atalanta,228,['4fdac587-de89-417b-8664-3fcc38c24509'],59,,,,,,,,,,,,,,,,,Atalanta,228,00:02:59.004,Pass,
,,,,,,,,,,,,,,,,,,,1.911297,,,,,,,,,,,,,,c590c536-9767-40a7-b171-ea72389f91c8,111,,"[24.9, 34.3]",3878559,3,,,,,-1.2470537,,Left Foot,,,,"[35.0, 4.2]",,Ground Pass,31.74933,,,,Boukary Dramé,11722.0,,,,,,,1,From Throw In,Nicolò Cherubin,45590.0,Left Center Back,8,Atalanta,228,['5932c2a0-3d70-4651-89be-fa5353f385f3'],2,,,,,,,,,,,,,,,,,Atalanta,228,00:03:02.914,Pass,
,,,,,,,,,,,,,,,,,,,1.072211,,,,,,,,,,,,,,cca48c73-f030-49f4-8543-2cbcb457452c,114,,"[39.7, 3.9]",3878559,3,,,,,-0.05807416,,Left Foot,,,,"[56.9, 2.9]",,Ground Pass,17.229046,,,,Alejandro Darío Gómez,7006.0,,,,,,,1,From Throw In,Boukary Dramé,11722.0,Left Back,8,Atalanta,228,['fe06c5ab-275b-472b-8366-494bd3192fd4'],5,,,,,,,,,,,,,,,,,Atalanta,228,00:03:05.845,Pass,
,,,,,,,,,,,,,,,,,,,1.931532,,,,,,,,,,,,,,d76a3293-f2cc-4332-9036-7db919074796,117,,"[56.9, 2.9]",3878559,3,,,,,-0.06285416,,Left Foot,,,,"[71.2, 2.0]",,Ground Pass,14.328294,,,,Jasmin Kurtič,6941.0,,,,,,,1,From Throw In,Alejandro Darío Gómez,7006.0,Left Wing,8,Atalanta,228,['4fd72ed4-5dc5-4e08-bc4f-2e87d7ef3f13'],6,,,,,,,,,,,,,,,,,Atalanta,228,00:03:06.997,Pass,
,,,,,,,,,,,,,,,,,,,2.694909,,,,,,,,,,,,,,637c0f6a-cc9e-4310-b25e-5b47c21e7ca1,121,,"[71.5, 1.4]",3878559,3,,,,,0.09797589,,Right Foot,,,,"[94.9, 3.7]",,Ground Pass,23.512762,,Incomplete,,Alejandro Darío Gómez,7006.0,,,,,,,1,From Throw In,Jasmin Kurtič,6941.0,Left Center Midfield,8,Atalanta,228,"['0f928b07-3d89-4ff6-91ec-67aab7d539e3', '82738e0d-13e8-4372-b33f-84931d2b0c22', 'f992aa70-51d2-438d-81b8-cb4feb97d959']",9,,,,,,,,,,,,,,,,,Atalanta,228,00:03:09.009,Pass,True
