50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.883746,,,,,,,,,,,,bde670ee-3186-432c-a50c-277958ae9538,15,,"[8.0, 36.9]",3878604,0,,,,,1.6132419,,Left Foot,,,,"[6.9, 62.8]",,Ground Pass,,25.92335,,,,Maurício dos Santos Nascimento,9939.0,,,,,,1,From Kick Off,Federico Marchetti,12491.0,Goalkeeper,2,Napoli,227,['3ab4beb9-688c-4753-bb38-c07a583eeef2'],16,,,,,,,,,,,,,,,,,Lazio,236,00:00:16.114,Pass,
,,,,,,,,,,,,,,,,3.161839,,,,,,,,,,,,3d86d487-a55b-4d0e-beb5-86a410a8cfb4,18,,"[8.0, 66.5]",3878604,0,,,,,-0.03789654,,Right Foot,,,,"[71.3, 64.1]",,High Pass,,63.34548,,Incomplete,,Alessandro Matri,8296.0,,,,,,1,From Kick Off,Maurício dos Santos Nascimento,9939.0,Right Center Back,2,Napoli,227,"['a1b02b9e-9764-4051-9ac6-551cbd24cb60', 'bdb10ce7-f0d4-4b81-ae7f-df490aa0d25d']",19,,,,,,,,,,,,,,,,,Lazio,236,00:00:19.906,Pass,
,,,,,,,,,,,,,,,,2.057884,,,,,,,,,,,,a1b02b9e-9764-4051-9ac6-551cbd24cb60,20,,"[48.8, 16.0]",3878604,0,,,,,-0.08209357,,Head,,,,"[64.6, 14.7]",,High Pass,,15.853391,,Incomplete,,Marek Hamšík,7025.0,,,,,Recovery,1,From Kick Off,Kalidou Koulibaly,5675.0,Left Center Back,2,Napoli,227,"['22a24944-6efc-431b-b286-55b1bd976793', '3d86d487-a55b-4d0e-beb5-86a410a8cfb4', '957a9b08-53f0-4415-87e4-4628a87d2c37']",23,,,,,,,,,,,,,,,,,Napoli,227,00:00:23.068,Pass,
,,,,,,,,,,,,,,,,1.915175,,,,,,,,,,,,957a9b08-53f0-4415-87e4-4628a87d2c37,22,,"[55.5, 65.4]",3878604,0,,,,,0.019605331,,Head,,,,"[65.7, 65.6]",,High Pass,,10.201961,,Incomplete,,Dušan Basta,8443.0,,,,,Recovery,1,From Kick Off,Marco Parolo,8173.0,Right Defensive Midfield,2,Napoli,227,"['649a49f6-84c4-479b-8427-75d819abb063', '82a644ab-d9bc-48f5-9cac-0ada12792517', 'a1b02b9e-9764-4051-9ac6-551cbd24cb60']",25,,,,,,,,,,,,,,,,,Lazio,236,00:00:25.125,Pass,
,,,,,,,,,,,,,,,,0.987472,,,,,,,,,,,,82a644ab-d9bc-48f5-9cac-0ada12792517,25,,"[54.4, 14.5]",3878604,0,,,,True,-0.17073521,,,,,,"[63.1, 13.0]",,High Pass,,8.828363,,,,Marek Hamšík,7025.0,,,,,Recovery,1,From Kick Off,Faouzi Ghoulam,8876.0,Left Back,2,Napoli,227,"['1cc018cc-40c6-4cd9-b5a0-d0c716bf72f0', '394a7c0b-ecde-4a19-b8ed-f7a267270e7f', '957a9b08-53f0-4415-87e4-4628a87d2c37']",27,,,,,,,,,,,,,,,,,Napoli,227,00:00:27.041,Pass,True
,,,,,,,,,,,,,,,,0.659484,,,,,,,,,,,,82928889-fd5a-41af-a1ca-dd2373511d78,28,,"[58.4, 14.1]",3878604,0,,,,True,0.1269728,,,,,,"[63.1, 14.7]",,High Pass,,4.738143,,,,Lorenzo Insigne,7037.0,,,,,,1,From Kick Off,Marek Hamšík,7025.0,Left Center Midfield,2,Napoli,227,"['ae86df21-bbcf-4059-a049-55d03b4c37d2', 'c5ba67c7-5447-482b-8693-868f3bf06b38']",28,,,,,,,,,,,,,,,,,Napoli,227,00:00:28.068,Pass,True
,,,,,,,,,,,,,,,,1.313043,,,,,,,,,,,,ca3723e1-b936-48c5-9b05-bde7d776f0c5,30,,"[63.1, 14.7]",3878604,0,,,,,0.6287963,,Head,,,,"[71.9, 21.1]",,High Pass,,10.881176,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,From Kick Off,Lorenzo Insigne,7037.0,Left Wing,2,Napoli,227,['76421ec1-bafa-4fe9-a07b-75e7199c3993'],28,,,,,,,,,,,,,,,,,Napoli,227,00:00:28.728,Pass,
,,,,,,,,,,,,,,,,2.969655,,,,,,,,,,,,78bd6c8f-6a71-4bf0-a685-d8dc03b80e14,33,,"[71.9, 21.1]",3878604,0,,,,True,-1.5806482,,,,,,"[71.7, 0.8]",,Low Pass,,20.300985,,Out,,Lorenzo Insigne,7037.0,,,,,,1,From Kick Off,Gonzalo Gerardo Higuaín,5497.0,Center Forward,2,Napoli,227,"['c0adeb6e-a6d3-4441-999e-66be38c4ef1d', 'ff390f13-5919-4773-ace4-2b74477dd3a4']",30,,,,,,,,,,,,,,,,,Napoli,227,00:00:30.041,Pass,True
,,,,,,,,,,,,,,,,2.624254,,,,,,,,,,,,13695117-7952-4161-9952-b7fefe1fdad6,35,,"[56.7, 80.0]",3878604,0,,,,,-2.852525,,,,,,"[29.8, 72.0]",,Low Pass,,28.06439,,,,Maurício dos Santos Nascimento,9939.0,,,,,Throw-in,1,From Throw In,Dušan Basta,8443.0,Right Back,3,Lazio,236,['ae41d3fb-2ab0-49e6-99a8-bfa197cf7b41'],40,,,,,,,,,,,,,,,,,Lazio,236,00:00:40.065,Pass,
,,,,,,,,,,,,,,,,0.990288,,,,,,,,,,,,ed406a08-3800-4b8c-912e-fddb3d713632,38,,"[33.9, 69.7]",3878604,0,,,,,-0.9436385,,Right Foot,,,,"[41.8, 58.8]",,Ground Pass,,13.461798,,,,Ogenyi Eddy Onazi,33311.0,,,,,,1,From Throw In,Maurício dos Santos Nascimento,9939.0,Right Center Back,3,Lazio,236,['20ea17ac-4fc8-4c2b-8002-a43eec06516a'],43,,,,,,,,,,,,,,,,,Lazio,236,00:00:43.704,Pass,
,,,,,,,,,,,,,,,,1.95105,,,,,,,,,,,,9fc09afb-07ca-4654-93f8-0c852396cb16,41,,"[40.1, 57.3]",3878604,0,,,,,-2.1746707,,Right Foot,,,,"[27.2, 38.6]",,Ground Pass,,22.717834,,,,Wesley Hoedt,3588.0,,,,,,1,From Throw In,Ogenyi Eddy Onazi,33311.0,Left Defensive Midfield,3,Lazio,236,['e731a112-2777-4dbe-8afa-98206be5d2e9'],46,,,,,,,,,,,,,,,,,Lazio,236,00:00:46.330,Pass,
,,,,,,,,,,,,,,,,2.056562,,,,,,,,,,,,8cc00c94-9109-46f4-8d24-277f7d212bce,44,,"[28.5, 35.4]",3878604,0,,,,,-1.5707964,,Left Foot,,,,"[28.5, 1.4]",,Ground Pass,,34.0,,,,Ştefan Daniel Radu,7778.0,,,,,,1,From Throw In,Wesley Hoedt,3588.0,Left Center Back,3,Lazio,236,['14ad346f-e31f-4239-8935-8ccc9a0ab279'],50,,,,,,,,,,,,,,,,,Lazio,236,00:00:50.093,Pass,
,,,,,,,,,,,,,,,,0.155617,,,,,,,,,,,,812a48a2-5917-41f4-8c12-f64ebcaaf2ea,47,,"[27.4, 2.3]",3878604,0,,,,,-0.15264933,,Left Foot,,,,"[30.0, 1.9]",,Low Pass,,2.6305892,,Incomplete,,Senad Lulić,7785.0,,,,,,1,From Throw In,Ştefan Daniel Radu,7778.0,Left Back,3,Lazio,236,"['3c347852-a87a-4603-aa19-c6479d5ee1a7', '9b7e2616-f121-4af6-96dc-318900ab33bc']",53,,,,,,,,,,,,,,,,,Lazio,236,00:00:53.910,Pass,
,,,,,,,,,,,,,,,,2.467853,,,,,,,,,,,,0da181e6-434a-4455-865a-72a19ffbd2de,50,,"[37.9, 0.1]",3878604,1,,,,,2.7717648,,,,,,"[15.2, 8.9]",,Low Pass,,24.346046,,,,Wesley Hoedt,3588.0,,,,,Throw-in,1,From Throw In,Ştefan Daniel Radu,7778.0,Left Back,4,Lazio,236,['347df4db-b44b-49cd-8fa9-f593ef416a4f'],12,,,,,,,,,,,,,,,,,Lazio,236,00:01:12.602,Pass,
,,,,,,,,,,,,,,,,1.433822,,,,,,,,,,,,00182eec-2e9a-4c91-9551-639614cf89f0,52,,"[15.0, 10.2]",3878604,1,,,,,1.8828385,,Left Foot,,,,"[9.0, 28.8]",,Ground Pass,,19.543797,,,,Federico Marchetti,12491.0,,,,,,1,From Throw In,Wesley Hoedt,3588.0,Left Center Back,4,Lazio,236,['5e296c74-6ace-47d2-809b-9055b89c489b'],15,,,,,,,,,,,,,,,,,Lazio,236,00:01:15.070,Pass,
,,,,,,,,,,,,,,,,3.916971,,,,,,,,,,,,855f5ef9-52ee-48e0-af7b-7c63b7784818,55,,"[9.0, 29.0]",3878604,1,,,,,-1.0015919,,Left Foot,,,,"[25.7, 2.9]",,High Pass,,30.985481,,,,Ştefan Daniel Radu,7778.0,,,,,,1,From Throw In,Federico Marchetti,12491.0,Goalkeeper,4,Lazio,236,['7de28114-b5be-40ff-ad58-1511ef52ff08'],16,,,,,,,,,,,,,,,,,Lazio,236,00:01:16.544,Pass,
,,,,,,,,,,,,,,,,1.895309,,,,,,,,,,,,4cee8f26-2ddf-4704-883b-8338cc6cd16a,57,,"[25.7, 3.1]",3878604,1,,,,,-0.17774491,,Head,,,,"[42.4, 0.1]",,Low Pass,,16.967321,,Out,,Senad Lulić,7785.0,,,,,,1,From Throw In,Ştefan Daniel Radu,7778.0,Left Back,4,Lazio,236,['84ef6d6c-7a6d-4e94-8793-95a8739b3841'],20,,,,,,,,,,,,,,,,,Lazio,236,00:01:20.489,Pass,
,,,,,,,,,,,,,,,,0.80633,,,,,,,,,,,,9a664cf9-b2f9-4fbd-9d12-471b8509a8d2,59,,"[75.5, 80.0]",3878604,1,,,,,-2.2518134,,,,,,"[70.8, 74.2]",,Low Pass,,7.465253,,,,Jorge Luiz Frello Filho,7024.0,,,,,Throw-in,1,From Throw In,Elseid Hysaj,7031.0,Right Back,5,Napoli,227,['12d96121-81a9-44f6-bfe5-bbb159fbac82'],24,,,,,,,,,,,,,,,,,Napoli,227,00:01:24.910,Pass,
,,,,,,,,,,,,,,,,1.244408,,,,,,,,,,,,386725c2-f1b2-4ee7-8004-1db4df030b80,62,,"[70.8, 74.4]",3878604,1,,,,,0.53728473,,Right Foot,,,,"[75.5, 77.2]",,Low Pass,,5.470832,,,,Elseid Hysaj,7031.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,5,Napoli,227,"['356abd23-a227-4c24-bbd3-f4c974f67fef', '3b2675f0-4f1e-4206-9173-ddd7343264fd']",25,,,,,,,,,,,,,,,,,Napoli,227,00:01:25.716,Pass,True
,,,,,,,,,,,,,,,,0.57188,,,,,,,,,,,,b1951b1f-7a30-481c-89ad-dfc4ecc173e6,65,,"[75.1, 77.6]",3878604,1,,,,,-0.6923344,,Right Foot,,,,"[79.2, 74.2]",,Ground Pass,,5.3263497,,,,Allan Marques Loureiro,7035.0,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,5,Napoli,227,"['09a38249-b232-4d39-b47f-89e4aa13c79d', 'ee0bf400-6e84-408f-bdf8-4de39cbe3252']",26,,,,,,,,,,,,,,,,,Napoli,227,00:01:26.961,Pass,True
,,,,,,,,,,,,,,,,0.876539,,,,,,,,,,,,4af0eb56-9fef-4516-8794-d6bea92a0d2b,67,,"[79.4, 74.2]",3878604,1,,,,,0.8379812,,Right Foot,,,,"[83.0, 78.2]",,High Pass,,5.3814497,,,,Elseid Hysaj,7031.0,,,,,,1,From Throw In,Allan Marques Loureiro,7035.0,Right Center Midfield,5,Napoli,227,['d3201620-8243-4a3f-ad4b-8a705aa753f7'],27,,,,,,,,,,,,,,,,,Napoli,227,00:01:27.533,Pass,
,,,,,,,,,,,,,,,,0.702889,,,,,,,,,,,,69dc3e85-a2fa-4730-ac0c-a3115fb1c3c4,69,,"[83.7, 78.2]",3878604,1,,,,,-0.957589,,Head,,,,"[85.6, 75.5]",,Low Pass,,3.3015149,,Incomplete,,José María Callejón Bueno,7029.0,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,5,Napoli,227,"['5eaa4609-5211-4f4d-9009-f17ad77ccaae', 'f979fc01-7fd4-4de3-875d-8f8de0cc2c2e']",28,,,,,,,,,,,,,,,,,Napoli,227,00:01:28.637,Pass,
,,,,,,,,,,,,,,,,1.069322,,,,,,,,,,,,f2c186cb-b085-4277-8cde-1e9ced03c978,74,,"[97.2, 80.0]",3878604,1,,,,,-1.4288993,,,,,,"[98.0, 74.4]",,Low Pass,,5.656854,,,,José María Callejón Bueno,7029.0,,,,,Throw-in,1,From Throw In,Elseid Hysaj,7031.0,Right Back,6,Napoli,227,['8e04d478-f16f-4d8c-b89a-e6b416901a01'],47,,,,,,,,,,,,,,,,,Napoli,227,00:01:47.383,Pass,
,,,,,,,,,,,,,,,,2.219981,,,,,,,,,,,,666529e1-9b1d-4944-8532-05bd0ca64d8f,77,,"[97.8, 72.9]",3878604,1,,,,,-0.3095395,,Right Foot,,,,"[120.0, 65.8]",,High Pass,,23.307724,,Out,,Elseid Hysaj,7031.0,,,,,,1,From Throw In,José María Callejón Bueno,7029.0,Right Wing,6,Napoli,227,['cbc7eb4c-5f7a-4a9a-8bfe-d46d297c5dc4'],49,,,,,,,,,,,,,,,,,Napoli,227,00:01:49.642,Pass,
,,,,,,,,,,,,,,,,1.496962,,,,,,,,,,,,6d8f4c4a-a087-43d3-b9c7-45ed61e49dda,79,,"[6.0, 36.0]",3878604,1,,True,,,1.4873668,,Left Foot,,,,"[8.4, 64.7]",,Ground Pass,,28.800173,,,,Maurício dos Santos Nascimento,9939.0,,,,,Goal Kick,1,From Goal Kick,Federico Marchetti,12491.0,Goalkeeper,7,Lazio,236,['0ef568f3-15ba-4899-b28d-1ced634477c4'],59,,,,,,,,,,,,,,,,,Lazio,236,00:01:59.610,Pass,
,,,,,,,,,,,,,,,,1.564109,,,,,,,,,,,,af512b11-7994-425c-870e-efb1c99d8828,81,,"[9.5, 67.3]",3878604,2,,,,,0.41241044,,Right Foot,,,,"[28.7, 75.7]",,Ground Pass,,20.9571,,Incomplete,,Dušan Basta,8443.0,,,,,,1,From Goal Kick,Maurício dos Santos Nascimento,9939.0,Right Center Back,7,Lazio,236,"['a9c37065-38eb-42e4-8f85-3b76d2e00b88', 'b333f20b-5311-4a00-8054-3e560ae12dc9']",2,,,,,,,,,,,,,,,,,Lazio,236,00:02:02.408,Pass,
,,,,,,,,,,,,,,,,0.953175,,,,,,,,,,,,6c64d968-7ec3-4936-be57-5d594cac6c5a,84,,"[12.5, 80.0]",3878604,2,,,,,-2.244084,,,,,,"[5.8, 71.6]",,Low Pass,,10.744766,,,,Maurício dos Santos Nascimento,9939.0,,,,,Throw-in,1,From Throw In,Dušan Basta,8443.0,Right Back,8,Lazio,236,['a35566c1-f092-49db-9824-8644337b7b63'],15,,,,,,,,,,,,,,,,,Lazio,236,00:02:15.799,Pass,
,,,,,,,,,,,,,,,,0.804091,,,,,,,,,,,,1d610e37-3f97-4102-b000-05144e46a47c,87,,"[5.8, 71.6]",3878604,2,,,,,0.43395337,,Right Foot,,,,"[14.0, 75.4]",,Ground Pass,,9.037699,,,,Dušan Basta,8443.0,,,,,,1,From Throw In,Maurício dos Santos Nascimento,9939.0,Right Center Back,8,Lazio,236,['02a305e0-0014-4b6a-9750-d9c0526a8ad5'],16,,,,,,,,,,,,,,,,,Lazio,236,00:02:16.792,Pass,
,,,,,,,,,,,,,,,,1.052064,,,,,,,,,,,,1302b408-df33-4f7d-9e21-d0b56f09c4a6,90,,"[14.0, 75.4]",3878604,2,,,,,-2.6191893,,Right Foot,,,,"[4.1, 69.7]",,Ground Pass,,11.423659,,,,Maurício dos Santos Nascimento,9939.0,,,,,,1,From Throw In,Dušan Basta,8443.0,Right Back,8,Lazio,236,['c8a9c772-f90a-4539-9a30-779b105945b4'],17,,,,,,,,,,,,,,,,,Lazio,236,00:02:17.601,Pass,
,,,,,,,,,,,,,,,,0.940135,,,,,,,,,,,,f256ebc3-a188-44a4-bfa5-80c42dc1b36b,93,,"[3.1, 69.2]",3878604,2,,,,,0.5939727,,Right Foot,,,,"[10.8, 74.4]",,Ground Pass,,9.291394,,,,Dušan Basta,8443.0,,,,,,1,From Throw In,Maurício dos Santos Nascimento,9939.0,Right Center Back,8,Lazio,236,['68a374d6-2672-4dad-8c38-b16ad0993236'],20,,,,,,,,,,,,,,,,,Lazio,236,00:02:20.220,Pass,
,,,,,,,,,,,,,,,,0.129053,,,,,,,,,,,,fc2220f4-129b-4fd5-a42b-792c37d7d31e,96,,"[12.9, 75.9]",3878604,2,,,,,-0.17670886,,Right Foot,,,,"[15.7, 75.4]",,Low Pass,,2.8442926,,Incomplete,,Marco Parolo,8173.0,,,,,,1,From Throw In,Dušan Basta,8443.0,Right Back,8,Lazio,236,"['4f56108b-b230-4995-a267-5978544adb65', '50539922-8f4b-4250-ba21-60e85cdd84bf']",22,,,,,,,,,,,,,,,,,Lazio,236,00:02:22.038,Pass,
,,,,,,,,,,,,,,,,5.582683,,,,,,,,,,,,89a63dc7-e4b0-40dd-81b0-f90e31ed1926,101,,"[6.0, 44.0]",3878604,2,,,,,0.14302742,,Left Foot,,,,"[80.3, 54.7]",,High Pass,,75.066505,,,,Stefano Mauri,386641.0,,,,,Goal Kick,1,From Goal Kick,Federico Marchetti,12491.0,Goalkeeper,9,Lazio,236,['745e4c72-5e37-4b75-bc29-287055e2e946'],48,,,,,,,,,,,,,,,,,Lazio,236,00:02:48.798,Pass,
,,,,,,,,,,,,,,,,1.64344,,,,,,,,,,,,2f969fbb-9718-4a90-97bc-19b2163537e2,104,,"[80.3, 54.7]",3878604,2,,,,,-0.35083884,,Left Foot,,,,"[99.7, 47.6]",,High Pass,,20.658413,,Incomplete,,Alessandro Matri,8296.0,,,,,,1,From Goal Kick,Stefano Mauri,386641.0,Center Attacking Midfield,9,Lazio,236,"['0a55a8d1-1949-4475-b282-ec1f9df714b5', '678beb6f-e87b-4d17-bcf1-b67e1a027aeb']",54,,,,,,,,,,,,,,,,,Lazio,236,00:02:54.421,Pass,
