50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.459073,,,,,,,,,,,,,,c3ee85a2-f4fc-458e-8043-730a616cbc07,17,,,"[29.1, 51.8]",3879811,0,,,,,1.3879864,,Left Foot,,,"[33.5, 75.6]",,Ground Pass,,24.203306,,,,Eros Pisano,11342.0,,,,,,1,From Kick Off,Matteo Bianchetti,8421.0,Right Center Back,2,Hellas Verona,226,['7f228cfc-823e-4d6f-983a-dacf3afc2a7e'],11,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:11.373,Pass,
,,,,,,,,,,,,,,,,,,,4.564889,,,,,,,,,,,,,,8b5fb295-d889-4797-b7c7-4d86c57982c2,20,,,"[35.7, 75.6]",3879811,0,,,,,-0.21268488,,Right Foot,,,"[117.2, 58.0]",,High Pass,,83.378716,,Incomplete,,,,,,,,,1,From Kick Off,Eros Pisano,11342.0,Right Back,2,Hellas Verona,226,['71d30e7e-fcc0-4776-8b4e-9f6778d74479'],14,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:14.873,Pass,
,,,,,,,,,,,,,,,,,,,1.738492,,,,,,,,,,,,,,fb820b9a-a157-40b6-9878-0b680c8e8313,23,,,"[4.9, 23.1]",3879811,0,,,,,1.0162101,,Left Foot,,,"[20.2, 47.8]",,Ground Pass,,29.054775,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,Regular Play,José Manuel Reina Páez,7028.0,Goalkeeper,3,Napoli,227,['e7acc0e1-e211-4ced-98f8-77cbc4adaf89'],21,,,,,,,,,,,,,,,,Napoli,227,00:00:21.233,Pass,
,,,,,,,,,,,,,,,,,,,1.286511,,,,,,,,,,,,,,9a8e039c-5c27-4d11-81bb-c804e39a3ea1,26,,,"[43.3, 39.8]",3879811,0,,,,,-1.532056,,Right Foot,,,"[43.8, 26.9]",,Ground Pass,,12.909686,,,,Vlad Iulian Chiricheș,10736.0,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,3,Napoli,227,['995c41c8-ccbe-45e9-9d86-b8c6bdef17d4'],28,,,,,,,,,,,,,,,,Napoli,227,00:00:28.207,Pass,
,,,,,,,,,,,,,,,,,,,0.575252,,,,,,,,,,,,,,af6b079d-55ba-4f73-919d-521dcf0e61bc,29,,,"[43.8, 26.9]",3879811,0,,,,,0.57469964,,Right Foot,,,"[54.3, 33.7]",,Ground Pass,,12.509596,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,Regular Play,Vlad Iulian Chiricheș,10736.0,Left Center Back,3,Napoli,227,['2f43f009-0bc1-43f2-9089-aef9f058b4b5'],29,,,,,,,,,,,,,,,,Napoli,227,00:00:29.656,Pass,
,,,,,,,,,,,,,,,,,,,1.012047,,,,,,,,,,,,,,f0658aeb-b0b1-4c44-aa1d-f5bb8f569332,33,,,"[54.2, 33.5]",3879811,0,,,,,-2.650608,,Right Foot,,,"[44.1, 28.1]",,Ground Pass,,11.452948,,,,Vlad Iulian Chiricheș,10736.0,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,3,Napoli,227,"['7655b6bb-0e75-4e05-b05a-692434c53cc3', '970ea4bc-2a1d-4f87-9eee-e6e27c1c7b3c']",30,,,,,,,,,,,,,,,,Napoli,227,00:00:30.955,Pass,True
,,,,,,,,,,,,,,,,,,,1.249045,,,,,,,,,,,,,,9978b11a-178b-4cf1-89a8-78ab01289aa8,36,,,"[44.1, 28.1]",3879811,0,,,,,-1.1450453,,Right Foot,,,"[55.8, 2.3]",,Ground Pass,,28.32896,,,,Faouzi Ghoulam,8876.0,,,,,,1,Regular Play,Vlad Iulian Chiricheș,10736.0,Left Center Back,3,Napoli,227,['fcd8e55a-56e0-48e6-9df9-90a6dba88a9c'],32,,,,,,,,,,,,,,,,Napoli,227,00:00:32.737,Pass,
,,,,,,,,,,,,,,,,,,,1.84262,,,,,,,,,,,,,,64de9b2c-2077-4a79-a8cd-23e2256172fb,39,,,"[55.8, 2.3]",3879811,0,,,,,2.3231487,,Left Foot,,,"[44.1, 14.8]",,Ground Pass,,17.121332,,,,Vlad Iulian Chiricheș,10736.0,,,,,,1,Regular Play,Faouzi Ghoulam,8876.0,Left Back,3,Napoli,227,['5c3ee0c8-19ee-4fd2-84ab-ae1961f621fc'],34,,,,,,,,,,,,,,,,Napoli,227,00:00:34.854,Pass,
,,,,,,,,,,,,,,,,,,,1.222939,,,,,,,,,,,,,,79077159-bad9-4342-89a1-e5c148ca83a1,42,,,"[44.3, 14.8]",3879811,0,,,,,1.094049,,Right Foot,,,"[49.0, 23.9]",,Ground Pass,,10.24207,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,Regular Play,Vlad Iulian Chiricheș,10736.0,Left Center Back,3,Napoli,227,['3698bd4d-7ffc-47b4-b0dc-f45b5975c4d6'],36,,,,,,,,,,,,,,,,Napoli,227,00:00:36.776,Pass,
,,,,,,,,,,,,,,,,,,,1.106514,,,,,,,,,,,,,,49b6c38f-dd4a-457a-a547-04170864d1f0,45,,,"[49.5, 23.7]",3879811,0,,,,,0.41700283,,Right Foot,,,"[72.3, 33.8]",,Ground Pass,,24.93692,,,,Marek Hamšík,7025.0,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,3,Napoli,227,['c6c6a5b1-4f68-4f7a-9577-46a427a7f505'],39,,,,,,,,,,,,,,,,Napoli,227,00:00:39.083,Pass,
,,,,,,,,,,,,,,,,,,,1.436712,,,,,,,,,,,,,,f0a31337-eb30-4574-be08-bc2fda0383b3,49,,,"[78.8, 36.0]",3879811,0,,,,,1.2571757,,Left Foot,,,"[86.0, 58.2]",,Ground Pass,,23.33838,,Incomplete,,José María Callejón Bueno,7029.0,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,3,Napoli,227,"['3aeceecd-f1b6-45c6-bbee-fd7cd26adaee', 'd5f9603f-df12-4b43-b5c0-6a874825ef78', 'e0178740-ded8-4216-9441-573ea3fd795b']",41,,,,,,,,,,,,,,,,Napoli,227,00:00:41.200,Pass,True
,,,,,,,,,,,,,True,,,,,,1.03746,,,,,,,,,,,,,,d5f9603f-df12-4b43-b5c0-6a874825ef78,51,,,"[34.1, 21.9]",3879811,0,,,,,2.9996955,,Right Foot,,,"[22.9, 23.5]",,Ground Pass,,11.313708,,,,Samuel Souprayen,7695.0,,,,,Interception,1,Regular Play,Paweł Wszołek,11339.0,Right Midfield,4,Hellas Verona,226,"['5d923833-cbdb-47c8-867d-c56e5310e30c', 'f0a31337-eb30-4574-be08-bc2fda0383b3']",42,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:42.637,Pass,
,,,,,,,,,,,,,,,,,,,1.548575,,,,,,,,,,,,,,5241c695-7a86-47be-9a20-249180a87d6f,54,,,"[21.3, 22.5]",3879811,0,,,,,-0.844154,,Left Foot,,,"[34.9, 7.2]",,Ground Pass,,20.47071,,,,Paweł Wszołek,11339.0,,,,,,1,Regular Play,Samuel Souprayen,7695.0,Left Back,4,Hellas Verona,226,['e9829569-3e99-4923-b4ab-8dad11643c76'],44,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:44.340,Pass,
,,,,,,,,,,,,,,,,,,,1.573161,,,,,,,,,,,,,,fdc8ac51-eeba-49f7-9594-b4aa5c55402b,58,,,"[36.6, 6.3]",3879811,0,,,,,0.03817589,,Left Foot,,,"[65.4, 7.4]",,High Pass,,28.821,,Incomplete,,Juan Ignacio Gómez Taleb,386651.0,,,,,,1,Regular Play,Paweł Wszołek,11339.0,Right Midfield,4,Hellas Verona,226,"['c256188d-8e6d-449a-a991-fc99eb9e4645', 'f82ff94d-d99d-493e-affa-1d99ee88fa95', 'fe1c3333-4791-4c71-a5c7-e2b4e085cf6f']",46,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:46.501,Pass,True
,,,,,,,,,,,,,,,,,,,0.711589,,,,,,,,,,,,,,f82ff94d-d99d-493e-affa-1d99ee88fa95,60,,,"[54.7, 72.7]",3879811,0,,,,,0.12927501,,Head,,,"[64.7, 74.0]",,Low Pass,,10.084146,,,,Elseid Hysaj,7031.0,,,,,Recovery,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,5,Napoli,227,"['8ba04970-e218-4ad3-a5a0-dde4a6f92992', 'fdc8ac51-eeba-49f7-9594-b4aa5c55402b']",48,,,,,,,,,,,,,,,,Napoli,227,00:00:48.074,Pass,
,,,,,,,,,,,,,,,,,,,0.852102,,,,,,,,,,,,,,59e58904-a749-440c-b373-70dbf90ba1e5,64,,,"[64.7, 73.8]",3879811,0,,,,,-1.886011,,Right Foot,,,"[61.7, 64.6]",,Ground Pass,,9.676776,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,Regular Play,Elseid Hysaj,7031.0,Right Back,5,Napoli,227,"['101c4fd0-1910-4b13-acb6-3020fae13989', 'c14e7055-e53e-42a3-a01c-e2fcd3f8445b']",49,,,,,,,,,,,,,,,,Napoli,227,00:00:49.635,Pass,True
,,,,,,,,,,,,,,,,,,,1.461574,,,,,,,,,,,,,,0ef63394-1125-4606-bed1-312c00423406,70,,,"[55.0, 61.2]",3879811,0,,True,,,-1.8722918,,Right Foot,,,"[49.9, 44.8]",,Ground Pass,,17.17469,,,,Vlad Iulian Chiricheș,10736.0,,,,,Free Kick,1,From Free Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,6,Napoli,227,['a0a35dfb-e48d-4b0e-96fb-90acf24cc568'],59,,,,,,,,,,,,,,,,Napoli,227,00:00:59.321,Pass,
,,,,,,,,,,,,,,,,,,,0.875808,,,,,,,,,,,,,,bcb8585c-468e-40b4-a3da-15e210c69174,72,,,"[53.7, 42.5]",3879811,1,,,,,-1.1361262,,Right Foot,,,"[58.9, 31.3]",,Ground Pass,,12.348279,,,,Marek Hamšík,7025.0,,,,,,1,From Free Kick,Vlad Iulian Chiricheș,10736.0,Left Center Back,6,Napoli,227,['8105e354-147b-47fd-9417-74fb48683b5f'],2,,,,,,,,,,,,,,,,Napoli,227,00:01:02.155,Pass,
,,,,,,,,,,,,,,,,,,,2.790149,,,,,,,,,,,,,,8ced354a-0b9f-41e2-bedf-e2d17f7ca15c,75,,,"[59.3, 31.5]",3879811,1,,,,,-0.23015761,,Left Foot,,,"[107.1, 20.3]",,High Pass,,49.0946,,,,Lorenzo Insigne,7037.0,,,Through Ball,True,,1,From Free Kick,Marek Hamšík,7025.0,Left Center Midfield,6,Napoli,227,['90dd4b09-3295-4379-86eb-7014970c743e'],4,,,,,,,,,,,,,,,,Napoli,227,00:01:04.216,Pass,
,,,,,,,,,,,,,,,,,,,6.213799,,,,,,,,,,,,,,6edecd18-c20e-482e-8019-2561fa8afcad,80,,,"[7.0, 44.1]",3879811,1,,,,,0.18646704,,Right Foot,,,"[98.7, 61.4]",,High Pass,,93.31763,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Pierluigi Gollini,8274.0,Goalkeeper,7,Hellas Verona,226,['a507a8b7-7ab7-433b-ac12-ee6f1cce53cd'],35,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:35.641,Pass,
,,,,,,,,,,,,,,,,,,,2.179281,,,,,,,,,,,,,,a507a8b7-7ab7-433b-ac12-ee6f1cce53cd,81,,,"[21.4, 18.7]",3879811,1,,,,,2.5119474,,Head,,,"[7.4, 28.9]",,Low Pass,,17.321663,,,,José Manuel Reina Páez,7028.0,,,,,Recovery,1,Regular Play,Faouzi Ghoulam,8876.0,Left Back,8,Napoli,227,"['5ff1f8f4-c75b-4f02-8147-e964e416db20', '6edecd18-c20e-482e-8019-2561fa8afcad']",41,,,,,,,,,,,,,,,,Napoli,227,00:01:41.854,Pass,
,,,,,,,,,,,,,,,,,,,1.722337,,,,,,,,,,,,,,5badfdef-5fe1-41d1-915d-d304c4b3c686,84,,,"[9.0, 31.9]",3879811,1,,,,,0.9167136,,Keeper Arm,,,"[22.8, 49.9]",,Ground Pass,,22.68127,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,Regular Play,José Manuel Reina Páez,7028.0,Goalkeeper,8,Napoli,227,['c42484c8-2b77-477b-9d21-dfb8bacddaf4'],45,,,,,,,,,,,,,,,,Napoli,227,00:01:45.472,Pass,
,,,,,,,,,,,,,,,,,,,0.821696,,,,,,,,,,,,,,2d7dc2d3-53f3-4e49-99e9-d0884b80773d,87,,,"[48.4, 48.3]",3879811,1,,,,,-1.0859505,,Right Foot,,,"[54.3, 37.1]",,Ground Pass,,12.658989,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,8,Napoli,227,['eb1de543-f948-46e5-8235-6806e4a389e6'],52,,,,,,,,,,,,,,,,Napoli,227,00:01:52.443,Pass,
,,,,,,,,,,,,,,,,,,,0.969441,,,,,,,,,,,,,,7377e397-7a08-4f18-a525-a17f47488b16,90,,,"[54.3, 37.1]",3879811,1,,,,,-2.6465964,,Right Foot,,,"[43.0, 31.0]",,Ground Pass,,12.841339,,,,Vlad Iulian Chiricheș,10736.0,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,8,Napoli,227,['301f736f-7844-49a5-ab38-70ff0229480c'],53,,,,,,,,,,,,,,,,Napoli,227,00:01:53.305,Pass,
,,,,,,,,,,,,,,,,,,,1.467362,,,,,,,,,,,,,,e2db7dc2-a0f7-4803-b0b3-944c243302c8,93,,,"[43.0, 31.0]",3879811,1,,,,,-1.3558587,,Right Foot,,,"[49.2, 2.6]",,Ground Pass,,29.068884,,,,Faouzi Ghoulam,8876.0,,,,,,1,Regular Play,Vlad Iulian Chiricheș,10736.0,Left Center Back,8,Napoli,227,['866d8e72-e956-4388-a73f-18767bd97726'],55,,,,,,,,,,,,,,,,Napoli,227,00:01:55.057,Pass,
,,,,,,,,,,,,,,,,,,,0.705651,,,,,,,,,,,,,,33fd1c55-21aa-4517-8d0f-32766ba682ca,96,,,"[51.7, 2.6]",3879811,1,,,,,-0.021735707,,Left Foot,,,"[65.5, 2.3]",,Ground Pass,,13.803261,,,,Lorenzo Insigne,7037.0,,,,,,1,Regular Play,Faouzi Ghoulam,8876.0,Left Back,8,Napoli,227,['3f5411ac-782c-491f-ac0a-279ecca423bd'],58,,,,,,,,,,,,,,,,Napoli,227,00:01:58.043,Pass,
,,,,,,,,,,,,,,,,,,,0.190804,,,,,,,,,,,,,,6fd8209a-4750-47c7-b84f-0182f5885317,99,,,"[65.5, 2.6]",3879811,1,,,,,0.50959224,,Right Foot,,,"[68.9, 4.5]",,Ground Pass,,3.8948684,,Incomplete,,Marek Hamšík,7025.0,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,8,Napoli,227,"['ab7be174-4c84-4a21-a76e-48a54567fe70', 'd8c090da-223c-44ee-8c1f-6ad38514d078']",58,,,,,,,,,,,,,,,,Napoli,227,00:01:58.908,Pass,
,,,,,,,,,,,,,,,,,,,1.572926,,,,,,,,,,,,,,174a6e00-2aa6-4742-a95f-14691627542d,105,,,"[58.6, 74.9]",3879811,2,,,,,2.757775,,Left Foot,,,"[53.4, 77.0]",,Ground Pass,,5.60803,,,,Eros Pisano,11342.0,,,,,,1,Regular Play,Artur Ioniţă,7949.0,Right Center Midfield,9,Hellas Verona,226,['ba74c7e8-de2a-47b6-9d38-798e971e6073'],2,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:02.378,Pass,
,,,,,,,,,,,,,,,,,,,1.601648,,,,,,,,,,,,,,504d00fe-fc85-444e-8630-8a7a4287bdff,109,,,"[56.0, 78.9]",3879811,2,,,,,-0.9213956,,Right Foot,,,"[72.4, 57.3]",,High Pass,,27.120472,,,,Juan Ignacio Gómez Taleb,386651.0,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,9,Hellas Verona,226,"['67db46b3-d4c3-4c50-800f-22f12837792f', '6e022e8f-dae1-46d2-a95b-43179de394d9']",4,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:04.784,Pass,True
,,,,,,,,,,,,,,,,,,,1.807127,,,,,,,,,,,,,,fa62aa97-3d99-47e5-841b-5b8b904fc835,112,,,"[72.4, 57.3]",3879811,2,,,,True,0.59814423,,,,,"[83.7, 65.0]",,Low Pass,,13.674063,,Incomplete,,Artur Ioniţă,7949.0,,,,,,1,Regular Play,Juan Ignacio Gómez Taleb,386651.0,Center Forward,9,Hellas Verona,226,"['25b6bdfa-7d88-41c2-8c5c-3ac734a9fb00', '54f92f7f-99cd-483e-8c48-9a1fa55756af', '747a7d81-0201-49e4-bfd5-24b05ff543fa']",6,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:06.386,Pass,True
,,,,,,,,,,,,,,,,,,,3.132799,,,,,,,,,,,,,,6cd31cf8-8fd6-4e3c-bdd9-7160cfe5b088,117,,,"[33.4, 13.8]",3879811,2,,,,,2.4407382,,Right Foot,,,"[11.0, 32.7]",,Ground Pass,,29.30819,,,,José Manuel Reina Páez,7028.0,,,,,,1,Regular Play,Vlad Iulian Chiricheș,10736.0,Left Center Back,10,Napoli,227,"['18b7c1e9-8dca-4ca6-9c0e-4a0faf7eb6bc', '48139ad0-a227-4c6e-bb35-ceb113afc9b0']",8,,,,,,,,,,,,,,,,Napoli,227,00:02:08.919,Pass,True
