50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.891077,,,,,,,,,,58924a29-602d-455f-a594-89c8c1719a1f,2165,,"[113.2, 47.4]",3879749,56,,,True,-1.3591386,29457605-c1f6-4636-bbef-264d69c89c87,,,"[115.8, 35.3]",True,High Pass,,12.376186,,,João Miranda de Souza Filho,5551.0,,,,,,2,From Corner,Felipe Melo de Carvalho,25430.0,Right Defensive Midfield,116,Inter Milan,238,"['99dc783f-6179-4f22-98e1-9544fce91d94', 'f4c87d99-a366-4c0a-940e-0a3f00fb07ae']",2,,,,,,,,,,,,,,,,,Inter Milan,238,00:11:02.490,Pass,True
,,,,,,,,,,,,,,,0.471242,,,,,,,,,,489aca2e-2c51-4979-81d4-ed2732cbe8ef,2169,,"[60.0, 40.0]",3879749,57,True,,,-1.4631065,,Left Foot,,"[60.4, 36.3]",,Ground Pass,,3.7215588,,,Carlos Joaquín Correa,6822.0,,,,,Kick Off,2,From Kick Off,Fabio Quagliarella,7011.0,Center Forward,117,Sampdoria,234,['6c28c634-40d3-4a51-affa-3dbb8b5dfce2'],6,,,,,,,,,,,,,,,,,Sampdoria,234,00:12:06.736,Pass,
,,,,,,,,,,,,,,,1.479048,,,,,,,,,,5c878a3b-95dd-414a-9cdb-72466f83cec7,2172,,"[61.9, 40.8]",3879749,57,,,,1.564427,,Right Foot,,"[62.1, 72.2]",,Low Pass,,31.400637,,,Dávid Ivan,36364.0,,,,,,2,From Kick Off,Carlos Joaquín Correa,6822.0,Left Wing,117,Sampdoria,234,"['216c155a-5989-429a-8bc0-c135fe0f0f86', '5c2cf99c-e0bd-49aa-8932-fb28ed386f34']",8,,,,,,,,,,,,,,,,,Sampdoria,234,00:12:08.757,Pass,True
,,,,,,,,,,,,,,,0.952395,,,,,,,,,,c219f49f-787e-4768-adfe-301e3e12df18,2176,,"[55.2, 67.3]",3879749,57,,,,-1.5520486,,Left Foot,,"[55.5, 51.3]",,Ground Pass,,16.002811,,,Fernando Lucas Martins,16586.0,,,,,,2,From Kick Off,Dávid Ivan,36364.0,Right Wing Back,117,Sampdoria,234,"['035b8c74-034f-45c3-9f4a-db982e1727c9', '6ab2c759-a19e-4316-a32a-64977847563c']",13,,,,,,,,,,,,,,,,,Sampdoria,234,00:12:13.008,Pass,True
,,,,,,,,,,,,,,,1.926215,,,,,,,,,,070d29a1-3444-4953-ab9a-98515314588f,2179,,"[52.7, 52.1]",3879749,57,,,,-2.254276,,Right Foot,,"[36.9, 32.7]",,Ground Pass,,25.019993,,,Andrea Ranocchia,7962.0,,,,,,2,From Kick Off,Fernando Lucas Martins,16586.0,Right Defensive Midfield,117,Sampdoria,234,"['0c8c63d0-5647-45e6-bd4d-42db02754b8b', 'edd78d80-91e1-48bb-b1e4-8d295935057d']",13,,,,,,,,,,,,,,,,,Sampdoria,234,00:12:13.960,Pass,True
,,,,,,,,,,,,,,,1.924117,,,,,,,,,,e9b5476f-7bfe-4a4d-8000-f650ce93e2f1,2182,,"[36.9, 32.7]",3879749,57,,,,-1.30745,,Right Foot,,"[42.4, 12.3]",,Ground Pass,,21.128416,,,Matías Agustín Silvestre,7019.0,,,,,,2,From Kick Off,Andrea Ranocchia,7962.0,Center Back,117,Sampdoria,234,['9183468b-02aa-4343-84dc-be2668cdd2b1'],15,,,,,,,,,,,,,,,,,Sampdoria,234,00:12:15.967,Pass,
,,,,,,,,,,,,,,,1.274117,,,,,,,,,,298dc6ca-1e7e-4285-82ea-b9c2c8a99887,2185,,"[42.0, 12.8]",3879749,57,,,,-0.70984507,,Right Foot,,"[55.5, 1.2]",,Ground Pass,,17.799158,,,José Rodolfo Pires Ribeiro,25505.0,,,,,,2,From Kick Off,Matías Agustín Silvestre,7019.0,Left Center Back,117,Sampdoria,234,['8900266c-7c04-4f2d-b16f-e284606bf967'],17,,,,,,,,,,,,,,,,,Sampdoria,234,00:12:17.931,Pass,
,,,,,,,,,,,,,,,0.943706,,,,,,,,,,c22e60f4-bbbb-486e-adf2-f5a3afb16798,2189,,"[54.4, 1.0]",3879749,57,,,,1.6531782,,Right Foot,,"[53.5, 11.9]",,Ground Pass,,10.937093,,,Roberto Soriano,6759.0,,,,,,2,From Kick Off,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,117,Sampdoria,234,"['2269da0f-fd1d-4bc2-ac95-0c2676c20fab', '9ad541b6-201c-4d4f-831a-11bfd1fc83ae']",20,,,,,,,,,,,,,,,,,Sampdoria,234,00:12:20.040,Pass,True
,,,,,,,,,,,,,,,2.018661,,,,,,,,,,4b289192-39bf-4895-b4f1-3ee0d99f5fe1,2192,,"[54.0, 10.4]",3879749,57,,,,-2.9206815,,Right Foot,,"[30.4, 5.1]",,Ground Pass,,24.187807,,,Matías Agustín Silvestre,7019.0,,,,,,2,From Kick Off,Roberto Soriano,6759.0,Left Defensive Midfield,117,Sampdoria,234,"['119aca4d-6e9d-4cc4-adeb-6fd7486ce189', 'ed8e00cb-8fbe-4e53-82a3-e8053d6f2d00']",20,,,,,,,,,,,,,,,,,Sampdoria,234,00:12:20.983,Pass,True
,,,,,,,,,,,,,,,2.022295,,,,,,,,,,1914f927-3d9a-47d8-9aaa-3a90f0ca6471,2195,,"[27.7, 7.4]",3879749,57,,,,2.380847,,Right Foot,,"[9.0, 25.2]",,Ground Pass,,25.817242,,,Emiliano Viviano,7018.0,,,,,,2,From Kick Off,Matías Agustín Silvestre,7019.0,Left Center Back,117,Sampdoria,234,['cd257ac2-ac2e-4823-9cb0-523efac6b4a2'],26,,,,,,,,,,,,,,,,,Sampdoria,234,00:12:26.413,Pass,
,,,,,,,,,,,,,,,2.730718,,,,,,,,,,0a568a56-3b97-4e88-b2de-58ddfbf0b2ed,2199,,"[7.5, 26.2]",3879749,57,,,,-0.42265496,,Left Foot,,"[49.3, 7.4]",,High Pass,,45.833176,Incomplete,,Roberto Soriano,6759.0,,,,,,2,From Kick Off,Emiliano Viviano,7018.0,Goalkeeper,117,Sampdoria,234,"['20829538-630e-4a48-bcd7-418518a2ef3f', '9c53bf49-ba08-4c55-ac1e-c0d8a9546768', 'd35b7eb5-3a3e-4881-828e-131442e0f0b3']",30,,,,,,,,,,,,,,,,,Sampdoria,234,00:12:30.498,Pass,True
,,,,,,,,,,,,,,,1.829937,,,,,,,,,,9c53bf49-ba08-4c55-ac1e-c0d8a9546768,2201,,"[70.8, 72.7]",3879749,57,,,True,-1.1341692,,,,"[76.4, 60.7]",,Low Pass,,13.242356,Incomplete,,,,,,,,Recovery,2,From Kick Off,Yuto Nagatomo,5690.0,Right Back,117,Sampdoria,234,"['0a568a56-3b97-4e88-b2de-58ddfbf0b2ed', '914b9faa-f415-45f2-8c0a-86580b3607fe', 'b95d7b88-25c1-4406-9375-fc8ddf2c220b']",33,,,,,,,,,,,,,,,,,Inter Milan,238,00:12:33.229,Pass,True
,,,,,,,,,,,,,,,2.067997,,,,,,,,,,61a0b49e-dc17-4f9c-8752-6c5d42aa9afa,2210,,"[59.9, 55.8]",3879749,57,,,,-2.2091162,,Right Foot,,"[41.5, 31.0]",,Ground Pass,,30.880415,,,Danilo D''Ambrosio,6984.0,,,,,Recovery,2,Regular Play,Felipe Melo de Carvalho,25430.0,Right Defensive Midfield,118,Inter Milan,238,['b58d2753-b614-4754-bce0-482800fc6cc5'],38,,,,,,,,,,,,,,,,,Inter Milan,238,00:12:38.530,Pass,
,,,,,,,,,,,,,,,1.650614,,,,,,,,,,6b0db0d1-1ef9-49c5-be75-b2f2b38b2229,2213,,"[43.5, 29.9]",3879749,57,,,,0.04881177,,Left Foot,,"[78.3, 31.6]",,High Pass,,34.8415,,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,2,Regular Play,Danilo D''Ambrosio,6984.0,Left Back,118,Inter Milan,238,['d21fafde-c5e7-4b15-8127-c522e21eccc0'],43,,,,,,,,,,,,,,,,,Inter Milan,238,00:12:43.037,Pass,
,,,,,,,,,,,,,,,0.908802,,,,,,,,,,7060da16-299d-44fb-8775-6044ce53b620,2219,,"[43.5, 42.9]",3879749,57,,,True,-0.77001476,,,,"[50.1, 36.5]",,High Pass,,9.193476,,,Roberto Soriano,6759.0,,,,,Recovery,2,Regular Play,Andrea Ranocchia,7962.0,Center Back,119,Sampdoria,234,"['715fbeb5-fad9-42a1-afa7-6e033217caf6', 'd471588a-ebc7-486e-b255-c1ac0c91ea51']",46,,,,,,,,,,,,,,,,,Sampdoria,234,00:12:46.094,Pass,True
,,,,,,,,,,,,,,,0.743278,,,,,,,,,,482b41d6-3659-436b-9b78-acf5b4f34175,2222,,"[51.4, 35.9]",3879749,57,,,,1.5845885,,Right Foot,,"[51.2, 50.4]",,Ground Pass,,14.501379,,,Fernando Lucas Martins,16586.0,,,,,,2,Regular Play,Roberto Soriano,6759.0,Left Defensive Midfield,119,Sampdoria,234,"['4025c354-2ca7-4d06-9ab7-d21d1ee7953f', '910f525a-25b6-42ba-ba2f-4aaba7a2eded']",47,,,,,,,,,,,,,,,,,Sampdoria,234,00:12:47.003,Pass,True
,,,,,,,,,,,,,,,0.559203,,,,,,,,,,852d6f05-cb0f-496a-a4f7-74287a609c51,2226,,"[50.8, 48.5]",3879749,57,,,,-2.0626056,,Right Foot,,"[47.8, 42.9]",,Ground Pass,,6.352952,,,Roberto Soriano,6759.0,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Right Defensive Midfield,119,Sampdoria,234,"['43988b6c-be68-4a3d-a742-6044cf7f832e', 'a7f75837-13b2-4ee1-af06-4685bf186658']",48,,,,,,,,,,,,,,,,,Sampdoria,234,00:12:48.636,Pass,True
,,,,,,,,,,,,,,,0.910772,,,,,,,,,,23a31f3e-1f1e-4aaa-9e13-a3f4191d39b7,2229,,"[47.1, 45.5]",3879749,57,,,,1.222736,,Right Foot,,"[51.2, 56.8]",,Ground Pass,,12.020815,,,Dávid Ivan,36364.0,,,,,,2,Regular Play,Roberto Soriano,6759.0,Left Defensive Midfield,119,Sampdoria,234,['8f58c6c3-1b87-4581-ae65-1c11078eda50'],49,,,,,,,,,,,,,,,,,Sampdoria,234,00:12:49.348,Pass,
,,,,,,,,,,,,,,,1.690371,,,,,,,,,,064ee72c-00f8-4547-9c36-362391873f89,2234,,"[68.5, 55.8]",3879749,57,,,,1.5707964,,Right Foot,,"[68.5, 71.4]",,Ground Pass,,15.6,,,Ricardo Gabriel Álvarez,8875.0,,,,,,2,Regular Play,Dávid Ivan,36364.0,Right Wing Back,119,Sampdoria,234,"['3fac5bab-93f6-4bcd-8e19-760b4d8dfd6a', 'd581193e-9954-423d-a497-10ec16bd6d16']",53,,,,,,,,,,,,,,,,,Sampdoria,234,00:12:53.680,Pass,True
,,,,,,,,,,,,,,,2.182173,,,,,,,,,,aa011c8b-0bb5-4f39-91f7-274c613cea0b,2237,,"[64.2, 69.5]",3879749,57,,,,-0.5321119,,Left Foot,,"[98.0, 49.6]",,High Pass,,39.22308,Pass Offside,,Fabio Quagliarella,7011.0,,,,,,2,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Wing,119,Sampdoria,234,['e0a6858e-e367-4830-8709-d17f33ecda00'],56,,,,,,,,,,,,,,,,,Sampdoria,234,00:12:56.982,Pass,
,,,,,,,,,,,,,,,1.958795,,,,,,,,,,e9b2dd87-28c6-42ee-8721-355bbcc43d26,2239,,"[20.8, 29.9]",3879749,58,True,,,1.3477653,,Right Foot,,"[27.4, 59.0]",,Ground Pass,,29.839067,,,João Miranda de Souza Filho,5551.0,,,,,Free Kick,2,From Free Kick,Samir Handanovič,7001.0,Goalkeeper,120,Inter Milan,238,['05ebb0f3-539b-43ae-8e70-2f2e042354c6'],14,,,,,,,,,,,,,,,,,Inter Milan,238,00:13:14.569,Pass,
,,,,,,,,,,,,,,,1.353459,,,,,,,,,,2a811e63-a5c1-4a74-8fda-e76372634341,2241,,"[29.8, 63.1]",3879749,58,,,,0.8003224,,Right Foot,,"[43.0, 76.7]",,Ground Pass,,18.952572,,,Yuto Nagatomo,5690.0,,,,,,2,From Free Kick,João Miranda de Souza Filho,5551.0,Right Center Back,120,Inter Milan,238,['04bb60df-3ff8-414e-a3b9-773a79c419bd'],17,,,,,,,,,,,,,,,,,Inter Milan,238,00:13:17.705,Pass,
,,,,,,,,,,,,,,,1.273015,,,,,,,,,,0bac8351-4fab-4e82-8452-734480a893e7,2245,,"[41.3, 78.7]",3879749,58,,,,-0.12526657,,Right Foot,,"[54.8, 77.0]",,Ground Pass,,13.606616,,,Jonathan Ludovic Biabiany,11497.0,,,,,,2,From Free Kick,Yuto Nagatomo,5690.0,Right Back,120,Inter Milan,238,"['9180eeab-9830-4aa4-b6da-5f8d75ffd3e8', '9d70f1aa-42d8-4d91-af3f-290cf0bc072a']",19,,,,,,,,,,,,,,,,,Inter Milan,238,00:13:19.815,Pass,True
,,,,,,,,,,,,,,,0.273724,,,,,,,,,,1736a814-81f4-4cd1-a16e-8d21452a2bc0,2254,,"[55.2, 77.6]",3879749,58,,,,-0.4743999,,Right Foot,,"[58.9, 75.7]",,Low Pass,,4.159327,Incomplete,,,,,,,,,2,From Free Kick,Jonathan Ludovic Biabiany,11497.0,Right Midfield,120,Inter Milan,238,"['7b10b30c-046b-40f4-955c-9a943e28e544', 'e38bcf3f-effc-4645-b609-4d406061e191']",27,,,,,,,,,,,,,,,,,Inter Milan,238,00:13:27.905,Pass,True
,,,,,,,,,,,,,,,1.097923,,,,,,,,,,64ccbe17-29ff-41df-9c46-e31858dadefa,2258,,"[62.1, 12.1]",3879749,58,,,,-0.16756803,,Left Foot,,"[82.2, 8.7]",,Ground Pass,,20.385534,,,Carlos Joaquín Correa,6822.0,,,,,,2,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Wing,121,Sampdoria,234,['4a38e773-88d5-417d-9074-5c0367b2b263'],30,,,,,,,,,,,,,,,,,Sampdoria,234,00:13:30.681,Pass,
,,,,,,,,,,,,,,,0.954974,,,,,,,,,,83e5684d-f420-4243-8d64-50a30ecd909f,2262,,"[90.1, 11.9]",3879749,58,,,,2.2911973,,Right Foot,,"[82.2, 20.9]",,Ground Pass,,11.975391,,,Fernando Lucas Martins,16586.0,,,,,,2,Regular Play,Carlos Joaquín Correa,6822.0,Left Wing,121,Sampdoria,234,['6703c59a-1c1c-4111-86b9-4629fb713c1b'],38,,,,,,,,,,,,,,,,,Sampdoria,234,00:13:38.446,Pass,
,,,,,,,,,,,,,,,2.88485,,,,,,,,,,f065e0e1-3149-452e-aaf3-b365146f5340,2265,,"[82.2, 20.9]",3879749,58,,,,1.4062964,,Right Foot,,"[90.5, 70.9]",,Ground Pass,,50.68422,,,Mattia Cassani,387417.0,,True,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Right Defensive Midfield,121,Sampdoria,234,['1e685b14-11a2-4c44-89f4-49f47f748757'],40,,,,,,,,,,,,,,,,,Sampdoria,234,00:13:40.372,Pass,
,,,,,,,,,,,,,,,1.311108,,,,,,,,,,06acd10a-dc1a-4418-ada4-9cc6f7303b5f,2271,,"[120.0, 80.0]",3879749,59,,,,-1.7368075,,Right Foot,,"[113.7, 42.4]",,High Pass,,38.124138,Incomplete,True,,,,,Outswinging,,Corner,2,From Corner,Fernando Lucas Martins,16586.0,Right Defensive Midfield,122,Sampdoria,234,['ce9927e0-b714-4bd2-8e30-98bcd4c2093c'],8,,,,,,,,,,,,,,,,,Sampdoria,234,00:14:08.232,Pass,
,,,,,,,,,,,,,,,3.010637,,,,,,,,,,3de57d83-6960-49d2-b727-266f0ba02a16,2278,,"[70.0, 28.8]",3879749,59,,,,-1.1263771,,Right Foot,,"[82.0, 3.6]",,Ground Pass,,27.911287,,,Roberto Soriano,6759.0,,,,,Recovery,2,From Corner,Mattia Cassani,387417.0,Right Center Back,122,Sampdoria,234,['2e1c0e27-bd66-4ce7-891f-7168a73ffa11'],15,,,,,,,,,,,,,,,,,Sampdoria,234,00:14:15.060,Pass,
,,,,,,,,,,,,,,,0.935857,,,,,,,,,,3c52ee8b-b09e-4ebe-a325-87b2ca09207e,2281,,"[85.8, 2.9]",3879749,59,,,,1.0183774,,Right Foot,,"[90.3, 10.2]",,Ground Pass,,8.575546,,,Carlos Joaquín Correa,6822.0,,,,,,2,From Corner,Roberto Soriano,6759.0,Left Defensive Midfield,122,Sampdoria,234,['8428e1a6-0487-4cab-b554-42b85fd7d7fa'],19,,,,,,,,,,,,,,,,,Sampdoria,234,00:14:19.951,Pass,
,,,,,,,,,,,,,,,0.910591,,,,,,,,,,0a38637c-2d68-4d6e-85b3-d4ae87e10091,2289,,"[76.2, 5.7]",3879749,59,,,,-0.112307385,,Right Foot,,"[89.5, 4.2]",,Ground Pass,,13.384319,,,Carlos Joaquín Correa,6822.0,,,,,,2,From Corner,Matías Agustín Silvestre,7019.0,Left Center Back,122,Sampdoria,234,['c6fb332c-9d9a-4614-990c-1f1564d1793d'],24,,,,,,,,,,,,,,,,,Sampdoria,234,00:14:24.609,Pass,
,,,,,,,,,,,,,,,2.158628,,,,,,,,,,6c92b0bd-389a-4be8-a0a6-512e48d7df35,2292,,"[86.7, 4.0]",3879749,59,,,,0.81230676,e9c1cdc0-8e85-456b-b89d-58ae1379dc29,Right Foot,,"[110.2, 28.8]",,High Pass,,34.165627,,,Fabio Quagliarella,7011.0,True,,,,,2,From Corner,Carlos Joaquín Correa,6822.0,Left Wing,122,Sampdoria,234,['332a86d6-3bf2-4cb0-b751-982ac9c120f6'],26,,,,,,,,,,,,,,,,,Sampdoria,234,00:14:26.908,Pass,
,,,,,,,,,,,,,,,1.916688,,,,,,,,,,8b8080fa-a0e7-45ac-8f43-c5bd82587eac,2298,,"[7.0, 44.1]",3879749,60,True,,,-0.124354996,,Right Foot,,"[42.2, 39.7]",,High Pass,,35.473934,,,Marcelo Brozović,5469.0,,,,,Goal Kick,2,From Goal Kick,Samir Handanovič,7001.0,Goalkeeper,123,Inter Milan,238,['4b3b0679-a414-4eec-ad48-aee4da0ef1ec'],1,,,,,,,,,,,,,,,,,Inter Milan,238,00:15:01.515,Pass,
,,,,,,,,,,,,,,,2.766189,,,,,,,,,,3192c1b1-958c-4c5c-bfb5-af0aa9dcaf32,2300,,"[42.4, 39.1]",3879749,60,True,,,-1.1387409,,Head,,"[50.7, 21.1]",,Low Pass,,19.821453,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,2,From Goal Kick,Marcelo Brozović,5469.0,Left Defensive Midfield,123,Inter Milan,238,['e106a905-75a2-497b-b4e6-64676f2e2823'],3,,,,,,,,,,,,,,,,,Inter Milan,238,00:15:03.499,Pass,
,,,,,,,,,,,,,,,1.454491,,,,,,,,,,af94921c-f09e-4bf6-9061-77a5b9e34bee,2302,,"[49.9, 22.2]",3879749,60,,,,-1.2777117,,Right Foot,,"[55.0, 5.3]",,Ground Pass,,17.652761,,,Danilo D''Ambrosio,6984.0,,,,,,2,From Goal Kick,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,123,Inter Milan,238,['24ae07c7-86d6-4888-80be-eb25060c3fc3'],7,,,,,,,,,,,,,,,,,Inter Milan,238,00:15:07.250,Pass,
,,,,,,,,,,,,,,,1.305782,,,,,,,,,,e1acd597-21db-471e-b369-a58a2f3f4656,2305,,"[55.0, 5.9]",3879749,60,,,,-0.16051193,,Right Foot,,"[65.5, 4.2]",,High Pass,,10.636729,,,Ivan Perišić,5474.0,,,,,,2,From Goal Kick,Danilo D''Ambrosio,6984.0,Left Back,123,Inter Milan,238,['a39c05f5-e9d6-4a0e-9d17-3c1ca70ada84'],8,,,,,,,,,,,,,,,,,Inter Milan,238,00:15:08.793,Pass,
,,,,,,,,,,,,,,,1.455647,,,,,,,,,,a0b1ea01-5d90-461f-a529-29ab358c2b9b,2307,,"[65.5, 4.2]",3879749,60,,,,1.7557099,,Head,,"[62.9, 18.1]",,High Pass,,14.141075,Incomplete,,Marcelo Brozović,5469.0,,,,,,2,From Goal Kick,Ivan Perišić,5474.0,Left Midfield,123,Inter Milan,238,"['bf1e97f5-6ff3-4693-a4ba-ead1a15e7200', 'd7fadfbe-7082-410b-9a0d-171be5279fe0']",10,,,,,,,,,,,,,,,,,Inter Milan,238,00:15:10.139,Pass,
,,,,,,,,,,,,,,,1.194758,,,,,,,,,,bf1e97f5-6ff3-4693-a4ba-ead1a15e7200,2310,,"[57.2, 62.0]",3879749,60,,,True,-0.20927955,,,,"[68.5, 59.6]",,High Pass,,11.552056,,,Fabio Quagliarella,7011.0,,,,,Recovery,2,Regular Play,Fernando Lucas Martins,16586.0,Right Defensive Midfield,124,Sampdoria,234,"['8e547d7d-55d5-4903-bbde-d6d4444febfb', 'a0b1ea01-5d90-461f-a529-29ab358c2b9b', 'e77a22fa-65cd-48f9-9efb-455c53679cf4']",11,,,,,,,,,,,,,,,,,Sampdoria,234,00:15:11.595,Pass,True
,,,,,,,,,,,,,,,0.634004,,,,,,,,,,9804dbdc-ec78-4913-9c99-7565fe9514c2,2314,,"[63.8, 60.5]",3879749,60,,,,2.6135182,,Right Foot,,"[60.2, 62.6]",,Ground Pass,,4.167733,,,Dávid Ivan,36364.0,,,,,,2,Regular Play,Fabio Quagliarella,7011.0,Center Forward,124,Sampdoria,234,"['51f7f703-de67-424d-acf5-ffbfece66659', '95700c6e-044c-430b-8b6e-da2bffac5f50']",14,,,,,,,,,,,,,,,,,Sampdoria,234,00:15:14.064,Pass,True
,,,,,,,,,,,,,,,0.907044,,,,,,,,,,90837e7b-b787-4093-9564-67566ddd4eb9,2317,,"[62.3, 62.8]",3879749,60,,,,0.95225334,,Right Foot,,"[70.2, 73.9]",,Ground Pass,,13.624243,,,Ricardo Gabriel Álvarez,8875.0,,,,,,2,Regular Play,Dávid Ivan,36364.0,Right Wing Back,124,Sampdoria,234,['e71fb480-25c2-4b07-b980-a23251263e5c'],15,,,,,,,,,,,,,,,,,Sampdoria,234,00:15:15.249,Pass,
,,,,,,,,,,,,,,,1.110663,,,,,,,,,,aa48113b-6e24-4dcc-9bf1-95118ab71e69,2322,,"[69.8, 65.8]",3879749,60,,,,0.0,,Left Foot,,"[84.8, 65.8]",,High Pass,,15.0,Incomplete,,Dávid Ivan,36364.0,,,,,,2,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Wing,124,Sampdoria,234,"['24fc3867-d4fb-4e0b-8954-93da2ccecd15', '40fd48b4-2eda-4535-903a-22c336233e2e']",18,,,,,,,,,,,,,,,,,Sampdoria,234,00:15:18.818,Pass,
,,,,,,,,,True,,,,,,0.826345,,,,,,,,,,24fc3867-d4fb-4e0b-8954-93da2ccecd15,2324,,"[35.3, 14.3]",3879749,60,,,,0.021273386,,Right Foot,,"[44.7, 14.5]",,High Pass,,9.402127,,,Marcelo Brozović,5469.0,,,,,Interception,2,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,125,Inter Milan,238,"['aa48113b-6e24-4dcc-9bf1-95118ab71e69', 'd285c724-0290-4af2-b2ad-677f53672e09']",19,,,,,,,,,,,,,,,,,Inter Milan,238,00:15:19.929,Pass,
,,,,,,,,,,,,,,,4.107842,,,,,,,,,,deae1edb-456c-4a63-aee8-1cb15a2d8aad,2328,,"[70.0, 24.6]",3879749,60,,,,1.0363716,,Left Foot,,"[100.6, 76.3]",,Low Pass,,60.077034,,,Eder Citadin Martins,7000.0,,True,,,,2,Regular Play,Marcelo Brozović,5469.0,Left Defensive Midfield,125,Inter Milan,238,['4bf8226a-f042-43a3-8331-d629ea741b63'],25,,,,,,,,,,,,,,,,,Inter Milan,238,00:15:25.352,Pass,
,,,,,,,,,,,,,,,0.944187,,,,,,,,,,3cbaab1e-a582-412f-a347-4bc6ccf891f3,2331,,"[106.8, 74.4]",3879749,60,,,,-1.9055332,,Right Foot,,"[104.4, 67.5]",,Ground Pass,,7.3054776,,,Jonathan Ludovic Biabiany,11497.0,,,,,,2,Regular Play,Eder Citadin Martins,7000.0,Left Center Forward,125,Inter Milan,238,['faa5a109-84e4-489a-b3d8-c955b95cbd8d'],31,,,,,,,,,,,,,,,,,Inter Milan,238,00:15:31.791,Pass,
,,,,,,,,,,,,,,,0.832881,,,,,,,,,,38c159cd-3bc1-4016-830e-a1c2214670a9,2334,,"[104.4, 67.5]",3879749,60,,,,-1.550391,,Right Foot,,"[104.6, 57.7]",,Ground Pass,,9.802041,,,Eder Citadin Martins,7000.0,,,,,,2,Regular Play,Jonathan Ludovic Biabiany,11497.0,Right Midfield,125,Inter Milan,238,['6300ed27-58bd-42d0-a491-dd2cf82db60b'],33,,,,,,,,,,,,,,,,,Inter Milan,238,00:15:33.856,Pass,
,,,,,,,,,,,,,,,1.690425,,,,,,,,,,4b8564cb-0d87-466a-9075-af9667a29962,2341,,"[36.6, 20.5]",3879749,60,,,,0.61792713,,Right Foot,,"[57.0, 35.0]",,Ground Pass,,25.028185,Pass Offside,,Fabio Quagliarella,7011.0,,,,,,2,Regular Play,Carlos Joaquín Correa,6822.0,Left Wing,125,Inter Milan,238,"['12936208-30c3-4cba-91c1-e542b0edb34e', 'ef7880fe-9028-4c78-81cb-5c77889074c3']",39,,,,,,,,,,,,,,,,,Sampdoria,234,00:15:39.762,Pass,True
,,,,,,,,,,,,,,,1.236424,,,,,,,,,,05080ebc-ae3c-40f8-8c1c-67c029cad443,2343,,"[62.3, 45.1]",3879749,60,True,,,0.9729901,,Right Foot,,"[83.0, 75.5]",,Ground Pass,,36.77839,,,Yuto Nagatomo,5690.0,,,,,Free Kick,2,From Free Kick,João Miranda de Souza Filho,5551.0,Right Center Back,126,Inter Milan,238,['a57b7bdb-1175-45e8-94c3-87d4742277d7'],58,,,,,,,,,,,,,,,,,Inter Milan,238,00:15:58.614,Pass,
,,,,,,,,,,,,,,,0.894347,,,,,,,,,,8c1b8407-9735-4e86-a4d4-fcabda09a627,2345,,"[83.0, 75.5]",3879749,61,,,,0.29592603,,Right Foot,,"[91.2, 78.0]",,Ground Pass,,8.572631,,,Jonathan Ludovic Biabiany,11497.0,,,,,,2,From Free Kick,Yuto Nagatomo,5690.0,Right Back,126,Inter Milan,238,['8a8da87d-73a8-4558-a4ed-7f66d6691eb8'],0,,,,,,,,,,,,,,,,,Inter Milan,238,00:16:00.570,Pass,
