50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.775304,,,,,,,,,,,,,,789f1499-d231-41f0-8847-3ef53f3f1108,17,,"[70.5, 19.2]",3879620,0,,,,2.2655346,,Right Foot,,,"[66.0, 24.6]",,Ground Pass,,7.029225,,,,,Allan Marques Loureiro,7035.0,,,,,,1,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Center Forward,3,Napoli,227,['ea07cb2b-9003-44a5-9999-222a10e703c2'],23,,,,,,,,,,,,,,,,,Napoli,227,00:00:23.933,Pass,
,,,,,,,,,,,,,,,0.800175,,,,,,,,,,,,,,27f13a9b-631f-4a0f-9aea-16e066dbebe3,20,,"[64.5, 40.4]",3879620,0,,,,0.7853982,,Right Foot,,,"[71.3, 47.2]",,Ground Pass,,9.6166525,,,,,José María Callejón Bueno,7029.0,,,,,,1,From Throw In,Allan Marques Loureiro,7035.0,Right Center Midfield,3,Napoli,227,['795ca1dc-27f9-4fbf-ac67-6432be4f66d6'],26,,,,,,,,,,,,,,,,,Napoli,227,00:00:26.754,Pass,
,,,,,,,,,,,,,,,0.808126,,,,,,,,,,,,,,0bd2d2fd-b242-4948-b49d-ae5279cb657d,23,,"[70.6, 48.0]",3879620,0,,,,-2.7282622,,Right Foot,,,"[59.2, 43.0]",,Ground Pass,,12.448293,,,,,Allan Marques Loureiro,7035.0,,,,,,1,From Throw In,José María Callejón Bueno,7029.0,Right Wing,3,Napoli,227,['81901071-cf58-489f-88ee-368df702acf5'],27,,,,,,,,,,,,,,,,,Napoli,227,00:00:27.890,Pass,
,,,,,,,,,,,,,,,0.599246,,,,,,,,,,,,,,bec4b7e8-856b-4857-bbed-1629264571dc,26,,"[62.6, 52.0]",3879620,0,,,,-0.23684876,,Right Foot,,,"[71.3, 49.9]",,Ground Pass,,8.949861,,,,,José María Callejón Bueno,7029.0,,,,,,1,From Throw In,Allan Marques Loureiro,7035.0,Right Center Midfield,3,Napoli,227,['9f89d459-5c6e-4079-b3ac-e43684e8bc82'],30,,,,,,,,,,,,,,,,,Napoli,227,00:00:30.844,Pass,
,,,,,,,,,,,,,,,1.471731,,,,,,,,,,,,,,761d9639-e641-41fd-bcb4-03f18776a548,28,,"[70.5, 49.8]",3879620,0,,,,2.9108214,,Right Foot,,,"[35.6, 58.0]",,Ground Pass,,35.850384,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Throw In,José María Callejón Bueno,7029.0,Right Wing,3,Napoli,227,['0c96c860-6c0e-46e3-af5b-7ec0924d02fe'],31,,,,,,,,,,,,,,,,,Napoli,227,00:00:31.444,Pass,
,,,,,,,,,,,,,,,1.543094,,,,,,,,,,,,,,b96f73d7-1de3-4b88-bcbe-9e437ad5ecae,31,,"[29.1, 59.8]",3879620,0,,,,-1.2104974,,Right Foot,,,"[37.2, 38.3]",,Ground Pass,,22.975204,,,,,Vlad Iulian Chiricheș,10736.0,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,3,Napoli,227,['dbb0a516-4f78-4139-99cb-9da7735a1c68'],37,,,,,,,,,,,,,,,,,Napoli,227,00:00:37.122,Pass,
,,,,,,,,,,,,,,,0.894562,,,,,,,,,,,,,,2f3a5292-a024-4840-8923-281c5b28519e,34,,"[37.2, 33.1]",3879620,0,,,,0.116784595,,Right Foot,,,"[55.1, 35.2]",,Ground Pass,,18.022764,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Vlad Iulian Chiricheș,10736.0,Left Center Back,3,Napoli,227,['05555d80-b326-4b12-9c77-9cd6d078bc27'],39,,,,,,,,,,,,,,,,,Napoli,227,00:00:39.436,Pass,
,,,,,,,,,,,,,,,1.368177,,,,,,,,,,,,,,6f51a1b1-cb70-4a19-9de8-e80bf6007c2b,37,,"[53.4, 30.5]",3879620,0,,,,-1.1167178,,Right Foot,,,"[61.6, 13.7]",,Ground Pass,,18.694384,,,,,Marek Hamšík,7025.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,3,Napoli,227,['134ad73e-aca1-45d9-9e7e-4bf9490300cc'],42,,,,,,,,,,,,,,,,,Napoli,227,00:00:42.263,Pass,
,,,,,,,,,,,,,,,1.271319,,,,,,,,,,,,,,66f0fe7f-203f-43a0-bb2d-751400409127,40,,"[61.6, 14.4]",3879620,0,,,,2.5634322,,Left Foot,,,"[49.8, 22.1]",,Ground Pass,,14.090068,,,,,Vlad Iulian Chiricheș,10736.0,,,,,,1,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,3,Napoli,227,['b12830ef-255d-4cf7-9a02-381dbc139529'],43,,,,,,,,,,,,,,,,,Napoli,227,00:00:43.853,Pass,
,,,,,,,,,,,,,,,0.782557,,,,,,,,,,,,,,c0a34e67-04a3-414a-9143-57e38a74aa4c,43,,"[49.3, 25.7]",3879620,0,,,,1.1822499,,Right Foot,,,"[56.3, 42.8]",,Ground Pass,,18.477283,,,,,Allan Marques Loureiro,7035.0,,,,,,1,From Throw In,Vlad Iulian Chiricheș,10736.0,Left Center Back,3,Napoli,227,['c5df5388-8c17-4465-b797-2b7bff47a5a2'],46,,,,,,,,,,,,,,,,,Napoli,227,00:00:46.270,Pass,
,,,,,,,,,,,,,,,0.956117,,,,,,,,,,,,,,4ac1466c-4986-4775-ab15-97da05e57e94,47,,"[53.0, 32.5]",3879620,0,,,,-0.7534941,,Left Foot,,,"[62.7, 23.4]",,Ground Pass,,13.300376,,,,,Marek Hamšík,7025.0,,,,,,1,From Throw In,Allan Marques Loureiro,7035.0,Right Center Midfield,3,Napoli,227,"['469a475f-8ab1-45fa-8dc8-37a66f5ba547', '61a4f5b9-053e-4395-93fb-8fc140af404f']",48,,,,,,,,,,,,,,,,,Napoli,227,00:00:48.397,Pass,True
,,,,,,,,,,,,,,,0.559389,,,,,,,,,,,,,,744dc606-cf11-4937-8342-594c8017350a,51,,"[62.7, 24.1]",3879620,0,,,,1.152572,,Right Foot,,,"[66.3, 32.2]",,Ground Pass,,8.863972,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,3,Napoli,227,"['49d85dba-e1c1-416f-9f3f-78d3442fc1ff', '7019c86b-5a3d-4148-badd-24b0ac16664a']",50,,,,,,,,,,,,,,,,,Napoli,227,00:00:50.345,Pass,True
,,,,,,,,,,,,,,,1.235362,,,,,,,,,,,,,,a59c3d3b-344c-4164-90e8-b42cab65b866,54,,"[65.8, 30.4]",3879620,0,,,,-1.263275,,Right Foot,,,"[73.2, 7.1]",,Ground Pass,,24.44688,,,,,Faouzi Ghoulam,8876.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,3,Napoli,227,['370901ab-1767-4dd4-8f4e-68ef82aaec95'],52,,,,,,,,,,,,,,,,,Napoli,227,00:00:52.008,Pass,
,,,,,,,,,,,,,,,1.147178,,,,,,,,,,,,,,485bb8f0-b27e-490b-91f1-8f2558f2f4a2,58,,"[72.6, 5.0]",3879620,0,,,,2.750681,,Right Foot,,,"[56.1, 11.8]",,Ground Pass,,17.846289,,,,,Vlad Iulian Chiricheș,10736.0,,,,,,1,From Throw In,Faouzi Ghoulam,8876.0,Left Back,3,Napoli,227,"['1b0463d4-2986-4856-b6ab-0087c35de94e', '8220ec0e-00eb-4a63-877a-bec98ee2bfdc']",53,,,,,,,,,,,,,,,,,Napoli,227,00:00:53.994,Pass,True
,,,,,,,,,,,,,,,0.717948,,,,,,,,,,,,,,c52fbf48-a1ee-4a22-9ec2-128c690bcad9,61,,"[56.1, 11.9]",3879620,0,,,,1.4413866,,Right Foot,,,"[58.0, 26.5]",,Ground Pass,,14.723111,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Vlad Iulian Chiricheș,10736.0,Left Center Back,3,Napoli,227,['a4f42fce-b2b6-40b4-94dc-b0737d17c5ff'],59,,,,,,,,,,,,,,,,,Napoli,227,00:00:59.670,Pass,
,,,,,,,,,,,,,,,0.891204,,,,,,,,,,,,,,5bb626b4-b6fb-4ded-a9ce-7e02a91c40c5,65,,"[57.2, 42.8]",3879620,1,,,,1.4089589,,Right Foot,,,"[58.0, 47.7]",,Ground Pass,,4.9648767,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,3,Napoli,227,"['e498f88c-3086-4f7f-acfb-b210dbf5d799', 'fbfe09e2-cfb2-4583-b5f3-fed4c7bd77a8']",1,,,,,,,,,,,,,,,,,Napoli,227,00:01:01.950,Pass,True
,,,,,,,,,,,,,,,3.07136,,,,,,,,,,,,,,c13f1561-0e54-443b-b4d5-59fd635dfdfc,68,,"[58.2, 48.3]",3879620,1,,,,-1.6811159,,Right Foot,,,"[54.6, 15.8]",,Ground Pass,,32.698776,,,,,Faouzi Ghoulam,8876.0,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,3,Napoli,227,['3d6ac5ba-a04f-4309-b07f-9c5e168e3264'],3,,,,,,,,,,,,,,,,,Napoli,227,00:01:03.825,Pass,
,,,,,,,,,,,,,,,2.55205,,,,,,,,,,,,,,7171374d-e80f-4135-9763-190583470a07,71,,"[55.1, 12.3]",3879620,1,,,,2.6085804,,Left Foot,,,"[21.2, 32.3]",,Ground Pass,,39.360004,,,,,José Manuel Reina Páez,7028.0,,,,,,1,From Throw In,Faouzi Ghoulam,8876.0,Left Back,3,Napoli,227,['fae578ca-7c50-4fff-b55a-5af457fb196d'],7,,,,,,,,,,,,,,,,,Napoli,227,00:01:07.112,Pass,
,,,,,,,,,,,,,,,0.97012,,,,,,,,,,,,,,d057f2f9-e2c6-4360-b8cf-e81ea0d7e764,74,,"[22.0, 35.4]",3879620,1,,,,0.83330667,,Right Foot,,,"[35.9, 50.7]",,Ground Pass,,20.671236,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Throw In,José Manuel Reina Páez,7028.0,Goalkeeper,3,Napoli,227,['618ce851-c356-4dcb-97d4-0b1ab3b285af'],11,,,,,,,,,,,,,,,,,Napoli,227,00:01:11.385,Pass,
,,,,,,,,,,,,,,,1.058633,,,,,,,,,,,,,,7d78acbb-1e40-4c39-8f04-26947f56caf9,77,,"[42.0, 51.9]",3879620,1,,,,-1.4338806,,Right Foot,,,"[45.1, 29.4]",,Ground Pass,,22.712551,,,,,Vlad Iulian Chiricheș,10736.0,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,3,Napoli,227,['98eacef8-5b20-47d4-a70c-c8bcd2d7a166'],14,,,,,,,,,,,,,,,,,Napoli,227,00:01:14.896,Pass,
,,,,,,,,,,,,,,,0.583595,,,,,,,,,,,,,,51a698e2-a159-4e53-9f02-0283698e2606,80,,"[45.1, 31.3]",3879620,1,,,,0.6265274,,Right Foot,,,"[55.6, 38.9]",,Ground Pass,,12.961867,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Vlad Iulian Chiricheș,10736.0,Left Center Back,3,Napoli,227,['860e9af5-a7a4-4c4f-ac5c-d026fd0ab026'],16,,,,,,,,,,,,,,,,,Napoli,227,00:01:16.875,Pass,
,,,,,,,,,,,,,,,0.862522,,,,,,,,,,,,,,6729564d-b18a-475d-9aa1-fc036b0ea109,84,,"[57.1, 39.6]",3879620,1,,,,-1.956897,,Right Foot,,,"[52.1, 27.3]",,Ground Pass,,13.277425,,,,,Vlad Iulian Chiricheș,10736.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,3,Napoli,227,"['152e6872-e464-4bf4-850a-92ad72ce3f9b', '5677a080-0df0-462a-b8ec-e624538bf568']",17,,,,,,,,,,,,,,,,,Napoli,227,00:01:17.809,Pass,True
,,,,,,,,,,,,,,,1.283531,,,,,,,,,,,,,,39869db1-5db3-4d42-b5f8-c22b2a241aa1,87,,"[54.6, 26.3]",3879620,1,,,,1.0400229,,Right Foot,,,"[62.7, 40.1]",,Ground Pass,,16.001562,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Vlad Iulian Chiricheș,10736.0,Left Center Back,3,Napoli,227,['c21b0a7c-78f2-4819-8ade-6a561bfe6a88'],20,,,,,,,,,,,,,,,,,Napoli,227,00:01:20.330,Pass,
,,,,,,,,,,,,,,,0.620816,,,,,,,,,,,,,,2507ac0b-dbc8-4257-ad2d-ceb13b8484e5,91,,"[63.5, 38.9]",3879620,1,,,,-2.051986,,Right Foot,,,"[57.6, 27.6]",,Ground Pass,,12.747549,,,,,Vlad Iulian Chiricheș,10736.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,3,Napoli,227,"['47513dcd-9272-416b-ad21-262ce31504c9', '82c4a46c-d9cb-4621-ad1d-85a1c858a401']",22,,,,,,,,,,,,,,,,,Napoli,227,00:01:22.092,Pass,True
,,,,,,,,,,,,,,,1.288288,,,,,,,,,,,,,,038a8638-d61f-483c-9083-e5b4a19a2d70,94,,"[59.5, 26.5]",3879620,1,,,,1.3770548,,Left Foot,,,"[62.6, 42.3]",,Ground Pass,,16.101242,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Throw In,Vlad Iulian Chiricheș,10736.0,Left Center Back,3,Napoli,227,['53067c95-a2a3-429b-a9d2-40b2da5b6e53'],23,,,,,,,,,,,,,,,,,Napoli,227,00:01:23.489,Pass,
,,,,,,,,,,,,,,,0.824304,,,,,,,,,,,,,,7bfac8f6-45fc-410e-81c7-35b268ad226d,98,,"[73.6, 49.1]",3879620,1,,,,-0.83988965,,Right Foot,,,"[86.6, 34.6]",,Ground Pass,,19.474342,,,,,Lorenzo Insigne,7037.0,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,3,Napoli,227,"['6f2d8258-ab1e-477a-8933-bb692cd61577', 'adf5440d-d58a-43fe-a070-7b6cfc2eaa01']",27,,,,,,,,,,,,,,,,,Napoli,227,00:01:27.290,Pass,True
,,,,,,,,,,,,,,,0.466548,,,,,,,,,,,,,,90621021-e537-4102-8dfd-f364f16a8309,102,,"[85.7, 32.8]",3879620,1,,,,3.0778494,,Right Foot,,,"[76.3, 33.4]",,Ground Pass,,9.419129,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Lorenzo Insigne,7037.0,Left Wing,3,Napoli,227,"['a267e735-53a0-4043-8287-7da3823f67f4', 'c89a1433-c4cd-4e52-98b0-a9b08c5d983b']",28,,,,,,,,,,,,,,,,,Napoli,227,00:01:28.154,Pass,True
,,,,,,,,,,,,,,,0.777128,,,,,,,,,,,,,,a219f9db-e13c-4dbb-8fe2-744dfa7b6c43,105,,"[76.3, 31.7]",3879620,1,,,,-0.22679885,,Right Foot,,,"[85.4, 29.6]",,Ground Pass,,9.339165,,,,,Marek Hamšík,7025.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,3,Napoli,227,['9f5976f8-201e-4b85-a9e7-9498a1555329'],30,,,,,,,,,,,,,,,,,Napoli,227,00:01:30.660,Pass,
,,,,,,,,,,,,,,,0.838277,,,,,,,,,,,,,,112022ef-1f17-4e65-804f-341fda1906e9,108,,"[85.0, 30.5]",3879620,1,,,,-3.134017,,Right Foot,,,"[71.8, 30.4]",,Ground Pass,,13.200378,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,3,Napoli,227,['2f6b2e26-6649-4ead-a8c9-7ca35cd8bb28'],32,,,,,,,,,,,,,,,,,Napoli,227,00:01:32.131,Pass,
,,,,,,,,,,,,,,,1.497959,,,,,,,,,,,,,,1ed3fb8d-99aa-4da8-958c-608538cb995c,111,,"[73.2, 31.2]",3879620,1,,,,0.5268046,,Right Foot,,,"[102.6, 48.3]",,Low Pass,,34.011322,,,Incomplete,,José María Callejón Bueno,7029.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,3,Napoli,227,"['51208fdb-9473-4614-a249-599a0e18b80c', '5c64ffe9-98bf-49a9-aabf-fe3fcadea427']",34,,,,,,,,,,,,,,,,,Napoli,227,00:01:34.388,Pass,
,,,,,,,,,,,,,,,0.498757,,,,,,,,,,,,,,a2ed085a-46cb-4ff3-bbed-6395a4d572d0,117,,"[98.0, 37.6]",3879620,1,,,,1.388628,,Right Foot,,,"[99.4, 45.2]",,Ground Pass,,7.7278714,,,Incomplete,,Marek Hamšík,7025.0,,,,,,1,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Center Forward,3,Napoli,227,"['66811566-d840-4e9c-9a6c-2afaf10825d2', '8a3b09f4-2811-4f62-a1d0-9b02c8df1e7e']",37,,,,,,,,,,,,,,,,,Napoli,227,00:01:37.944,Pass,
,,,,,,,,,,,,,,,2.110682,,,,,,,,,,,,,,ee9616f9-86ae-4872-9672-dbfb3457e762,120,,"[26.5, 44.6]",3879620,1,,,,-0.80658144,,Left Foot,,,"[49.6, 20.5]",,High Pass,,33.38293,,,Incomplete,,Juan Ignacio Gómez Taleb,386651.0,,,,,Recovery,1,From Throw In,Leandro Greco,32119.0,Right Center Midfield,3,Napoli,227,"['4f68eaa2-9697-4cbb-bcbe-3be8c6829d73', 'f4a2e926-d392-4b38-8245-f1a4604470e9']",40,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:40.551,Pass,
