50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.355721,,,,,,,,,,,,7d933fc1-a0bd-44c0-808d-764de90cf503,17,,"[74.3, 29.1]",3879779,0,,,,1.665499,,Right Foot,,,,"[70.7, 67.0]",,Ground Pass,,38.07059,,,,Ibrahima Mbaye,7164.0,,,,,,1,From Kick Off,Luca Rizzo,11729.0,Right Wing,2,Bologna,240,"['01e66b42-8eac-490c-8d7e-58958c41adc1', '66f5fb1e-24ff-421f-9f80-42cbd3911430']",10,,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:10.686,Pass,True
,,,,,,,,,,,,,,,,,1.723416,,,,,,,,,,,,7f123077-237c-49c5-85a6-6b60d2856f4f,20,,"[82.6, 67.4]",3879779,0,,,,-1.126709,,Right Foot,,,,"[99.3, 32.3]",,High Pass,,38.870296,,,,Mattia Destro,8103.0,,,,,,1,From Kick Off,Ibrahima Mbaye,7164.0,Right Back,2,Bologna,240,['2f1a7b93-860e-44fc-ba26-673deb46a0b8'],14,,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:14.937,Pass,
,,,,,,,,,,,,,,,,,1.470523,,,,,,,,,,,,f13c2caf-b75a-4275-8d62-8bf8af82ae5e,22,,"[98.8, 32.3]",3879779,0,,,,-0.82026774,,Head,,,,"[107.1, 23.4]",,High Pass,,12.169634,,,,Saphir Sliti Taïder,8851.0,,,,,,1,From Kick Off,Mattia Destro,8103.0,Center Forward,2,Bologna,240,['e9890285-b10c-4c74-b965-eee367b4e1c0'],16,,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:16.660,Pass,
,,,,,,,,,,,,,,,,,1.446651,,,,,,,,,,,,99459c98-7d11-4adf-98d3-d931934497cc,27,,"[120.0, 0.1]",3879779,0,,,,1.8565559,b836e33a-632f-4510-8e80-81f5b288c801,Right Foot,,,,"[109.1, 37.2]",,High Pass,,38.668076,,,,Ibrahima Mbaye,7164.0,True,True,,Straight,Corner,1,From Corner,Emanuele Giaccherini,7775.0,Left Wing,3,Bologna,240,['e01445ad-a5fa-4609-aa62-988fd4710c6f'],39,,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:39.364,Pass,
,,,,,,,,,,,,,,,,,1.651359,,,,,,,,,,,,fd29f285-0cc8-4aa2-8889-284f5834f182,34,,"[81.8, 16.3]",3879779,0,,,,-0.97120005,,Head,,,,"[87.2, 8.4]",,High Pass,,9.5692215,,,,Emanuele Giaccherini,7775.0,,,,,Recovery,1,From Corner,Godfred Donsah,8280.0,Right Center Midfield,3,Bologna,240,['a52e2145-e015-4c78-9031-13a17d8c68ee'],45,,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:45.360,Pass,
,,,,,,,,,,,,,,,,,1.19988,,,,,,,,,,,,bf46b833-47c0-4421-a0fb-e01c6f6456fd,36,,"[87.4, 6.1]",3879779,0,,,,2.454146,,Right Foot,,,,"[77.9, 13.9]",,Low Pass,,12.291867,,,,Godfred Donsah,8280.0,,,,,,1,From Corner,Emanuele Giaccherini,7775.0,Left Wing,3,Bologna,240,['fcc0a13a-316d-4451-b92b-96fbc08892fa'],47,,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:47.011,Pass,
,,,,,,,,,,,,,,,,,3.123516,,,,,,,,,,,,a4425d3a-f6ef-4cbd-abe5-9f945bc8c062,40,,"[79.0, 14.1]",3879779,0,,,,-0.14551586,,Right Foot,,,,"[113.8, 9.0]",,Ground Pass,,35.171722,,Incomplete,,Domenico Maietta,8849.0,,,,,,1,From Corner,Godfred Donsah,8280.0,Right Center Midfield,3,Bologna,240,"['bac443bf-2c25-4319-a9b6-d0cf007dec9e', 'd288e770-18aa-4ecd-b2a8-266d7b5c3f4e', 'f5b2400c-a67c-417a-8aa6-d7ea49226176']",49,,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:49.062,Pass,True
,,,,,,,,,,,,,,,,,1.790826,,,,,,,,,,,,f3d64710-27da-4b90-8a8d-4f9c6b29b4c1,44,,"[104.8, 0.1]",3879779,1,True,,,0.7259445,,,,,,"[113.7, 8.0]",,Low Pass,,11.90042,,,,Mattia Destro,8103.0,,,,,Throw-in,1,From Throw In,Adam Masina,7169.0,Left Back,4,Bologna,240,['4565ab38-7fcf-4d5b-853f-674c7911847b'],0,,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:00.457,Pass,
,,,,,,,,,,,,,,,,,1.240708,,,,,,,,,,,,756dd611-1237-40eb-a6c6-0908cfb5991c,47,,"[6.0, 44.0]",3879779,1,True,,,-0.835081,,Right Foot,,,,"[23.2, 25.0]",,Ground Pass,,25.62889,,,,Marcelo Brozović,5469.0,,,,,Goal Kick,1,From Goal Kick,Samir Handanovič,7001.0,Goalkeeper,5,Inter Milan,238,['f1599433-7ab1-4d5d-b438-4fcfeff2b899'],7,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:07.342,Pass,
,,,,,,,,,,,,,,,,,1.446352,,,,,,,,,,,,cdd990c4-9d7d-4b65-bc4b-aa3a6f408ecd,49,,"[24.9, 25.4]",3879779,1,,,,-1.2017274,,Right Foot,,,,"[33.1, 4.2]",,Ground Pass,,22.730597,,,,Yuto Nagatomo,5690.0,,,,,,1,From Goal Kick,Marcelo Brozović,5469.0,Right Defensive Midfield,5,Inter Milan,238,['c6447e7b-c9e1-450e-8340-0a2fc8aeb08b'],13,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:13.144,Pass,
,,,,,,,,,,,,,,,,,1.383416,,,,,,,,,,,,1d5e387e-ab23-4230-9b62-fee6ab2419b7,52,,"[35.5, 3.3]",3879779,1,,,,1.9686707,,Left Foot,,,,"[32.6, 10.2]",,Ground Pass,,7.484651,,,,Marcelo Brozović,5469.0,,,,,,1,From Goal Kick,Yuto Nagatomo,5690.0,Left Back,5,Inter Milan,238,['dac24c7a-e169-4af5-b875-e4908d6dfbce'],15,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:15.751,Pass,
,,,,,,,,,,,,,,,,,1.252129,,,,,,,,,,,,c1ad8126-65c7-4b88-af33-b1110fa02453,55,,"[34.6, 16.5]",3879779,1,,,,1.625955,,Right Foot,,,,"[33.7, 32.8]",,Ground Pass,,16.324827,,,,Gary Alexis Medel Soto,16453.0,,,,,,1,From Goal Kick,Marcelo Brozović,5469.0,Right Defensive Midfield,5,Inter Milan,238,['791fd1ea-aa4c-4453-a106-261584fb8578'],18,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:18.559,Pass,
,,,,,,,,,,,,,,,,,1.694376,,,,,,,,,,,,6f27cefe-65c7-4fc7-930a-7aabb86c4fbc,58,,"[34.5, 33.4]",3879779,1,,,,1.4654189,,Right Foot,,,,"[36.7, 54.2]",,Ground Pass,,20.916023,,,,João Miranda de Souza Filho,5551.0,,,,,,1,From Goal Kick,Gary Alexis Medel Soto,16453.0,Left Defensive Midfield,5,Inter Milan,238,['b109127a-fd54-4861-902c-a07ef573abb4'],20,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:20.867,Pass,
,,,,,,,,,,,,,,,,,1.013713,,,,,,,,,,,,287ea771-e333-464e-a873-b430276abc50,61,,"[42.5, 59.1]",3879779,1,,,,1.484802,,Right Foot,,,,"[43.5, 70.7]",,Ground Pass,,11.6430235,,,,Danilo D''Ambrosio,6984.0,,,,,,1,From Goal Kick,João Miranda de Souza Filho,5551.0,Right Center Back,5,Inter Milan,238,['7e89dd31-d039-4341-aae1-cb84952755e1'],23,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:23.308,Pass,
,,,,,,,,,,,,,,,,,2.213011,,,,,,,,,,,,50e71601-4529-43c8-917c-ae196899fb0f,64,,"[46.6, 73.0]",3879779,1,,,,-0.08814311,,Right Foot,,,,"[89.6, 69.2]",,High Pass,,43.16758,,Incomplete,,Adem Ljajić,5587.0,,,,,,1,From Goal Kick,Danilo D''Ambrosio,6984.0,Right Back,5,Inter Milan,238,"['3e5abcbd-83c4-4658-aa8f-7e8700930c29', '803ad629-896c-4c44-8266-e7b04ec90572']",25,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:25.637,Pass,
,,,,,,,,,,,,,,,,,1.204222,,,,,,,,,,,,f093e002-71a6-48ba-a15e-f5c387a18879,67,,"[76.1, 80.0]",3879779,1,,,,-0.85302395,,,,,,"[87.8, 66.6]",,High Pass,,17.789042,,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,Throw-in,1,From Throw In,Danilo D''Ambrosio,6984.0,Right Back,6,Inter Milan,238,"['03b7f7f1-fd78-4420-9ec3-ee668de1298e', 'f8279c70-32d9-451f-bd3d-c21bfa17a257']",41,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:41.130,Pass,
,,,,,,,,,,,,,,,,,1.779662,,,,,,,,,,,,03b7f7f1-fd78-4420-9ec3-ee668de1298e,69,,"[32.3, 13.5]",3879779,1,,,,0.1764884,,Head,,,,"[48.0, 16.3]",,High Pass,,15.947727,,Incomplete,,Emanuele Giaccherini,7775.0,,,,,Interception,1,From Throw In,Amadou Diawara,8284.0,Center Defensive Midfield,6,Inter Milan,238,"['7060ba16-0519-4346-89ae-bb3e645f142f', 'f093e002-71a6-48ba-a15e-f5c387a18879', 'f4b8c802-943f-433f-be76-cde26b05cdd7']",42,,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:42.334,Pass,
,,,,,,,,,,,,,,,,,2.323841,,,,,,,,,,,,7060ba16-0519-4346-89ae-bb3e645f142f,71,,"[72.1, 63.8]",3879779,1,,,,-2.8925378,,Head,,,,"[54.8, 59.4]",,Low Pass,,17.85077,,,,João Miranda de Souza Filho,5551.0,,,,,Interception,1,From Throw In,Marcelo Brozović,5469.0,Right Defensive Midfield,6,Inter Milan,238,"['03b7f7f1-fd78-4420-9ec3-ee668de1298e', '6ca6446c-07e6-45fb-9489-2ff9510eb292']",44,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:44.114,Pass,
,,,,,,,,,,,,,,,,,2.349876,,,,,,,,,,,,995149f8-76e3-4f5d-9b32-d6940404f5aa,74,,"[52.4, 57.6]",3879779,1,,,,-1.6556981,,Right Foot,,,,"[50.0, 29.4]",,Ground Pass,,28.301943,,,,Juan Guilherme Nunes Jesus,6969.0,,,,,,1,From Throw In,João Miranda de Souza Filho,5551.0,Right Center Back,6,Inter Milan,238,['52076bd1-f034-4433-8935-9b307f8f40e6'],47,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:47.303,Pass,
,,,,,,,,,,,,,,,,,1.374553,,,,,,,,,,,,8c5a1aa3-318d-4b87-9d72-77abc367fc3a,77,,"[50.0, 23.2]",3879779,1,,,,-1.6210053,,Left Foot,,,,"[49.0, 3.3]",,Ground Pass,,19.92511,,,,Yuto Nagatomo,5690.0,,,,,,1,From Throw In,Juan Guilherme Nunes Jesus,6969.0,Left Center Back,6,Inter Milan,238,['2acfec15-5c0b-4d21-8107-f0289872638d'],50,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:50.365,Pass,
,,,,,,,,,,,,,,,,,1.455476,,,,,,,,,,,,8ad094c4-b75b-4af0-899d-fee136cfbd3f,80,,"[48.6, 1.9]",3879779,1,,,,0.17498736,,Left Foot,,,,"[66.7, 5.1]",,Ground Pass,,18.380697,,Incomplete,,Ivan Perišić,5474.0,,,,,,1,From Throw In,Yuto Nagatomo,5690.0,Left Back,6,Inter Milan,238,"['922b6fe4-4962-4df6-9961-a1550fb81da6', 'ade10c43-c6ca-4b58-ac1f-703a52ef70b7']",53,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:53.041,Pass,
,,,,,,,,,,,,,,,,,2.268017,,,,,,,,,,,,aa6a307d-b005-4d5c-b23e-a339a5d0677f,85,,"[64.5, 11.6]",3879779,1,,,,-0.32818824,,Right Foot,,,,"[92.4, 2.1]",,Ground Pass,,29.473038,,,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,1,From Throw In,Ivan Perišić,5474.0,Left Wing,6,Inter Milan,238,['46c70e6c-c1a8-4dcd-9ec5-2b20291d2d76'],56,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:56.558,Pass,
,,,,,,,,,,,,,,,,,1.982088,,,,,,,,,,,,8042f5a1-1155-473a-b7be-aa8df5dd4c8a,88,,"[99.4, 12.8]",3879779,2,,,,1.0125039,,Right Foot,True,,,"[117.7, 42.1]",,High Pass,,34.545334,,Incomplete,,Eder Citadin Martins,7000.0,,,,,,1,From Throw In,Mauro Emanuel Icardi Rivero,6987.0,Center Forward,6,Inter Milan,238,"['112c7b9f-29d3-48f0-be5f-12f1fec439bb', '4dd66a88-946a-4f25-82ce-0c449c5c9509']",2,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:02.690,Pass,
,,,,,,,,,,,,,,,,,4.699742,,,,,,,,,,,,2773e388-9b21-44a5-9b3d-3baa95e28d1a,92,,"[14.7, 37.0]",3879779,2,,,,-0.05769762,,Drop Kick,,,,"[97.8, 32.2]",,High Pass,,83.23851,,Incomplete,,,,,,,,,1,From Throw In,Antonio Mirante,7174.0,Goalkeeper,6,Inter Milan,238,['07db3518-8e0b-4d8a-860e-e50abb153425'],23,,,,,,,,,,,,,,,,,,,,Bologna,240,00:02:23.934,Pass,
,,,,,,,,,,,,,,,,,1.627344,,,,,,,,,,,,5ca17acf-ada1-4550-970e-81663acb45ba,95,,"[25.3, 48.5]",3879779,2,,,,1.0643178,,Right Foot,,,,"[32.9, 62.2]",,Ground Pass,,15.666844,,,,Danilo D''Ambrosio,6984.0,,,,,,1,From Throw In,João Miranda de Souza Filho,5551.0,Right Center Back,6,Inter Milan,238,['57c0c943-f93a-4d81-9bcf-1968e0f66247'],31,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:31.022,Pass,
,,,,,,,,,,,,,,,,,0.860036,,,,,,,,,,,,31e24903-13eb-4209-8367-d7b2d766b5f5,98,,"[32.9, 63.4]",3879779,2,,,,-1.3873163,,Right Foot,,,,"[34.7, 53.7]",,Ground Pass,,9.865597,,,,Gary Alexis Medel Soto,16453.0,,,,,,1,From Throw In,Danilo D''Ambrosio,6984.0,Right Back,6,Inter Milan,238,['16531d6c-41a6-4e6b-b870-1d47d8b77a74'],34,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:34.353,Pass,
,,,,,,,,,,,,,,,,,1.771589,,,,,,,,,,,,b7add4f1-9975-49ef-b1c9-5e1e73313993,102,,"[36.1, 55.6]",3879779,2,,,,0.3463541,,Right Foot,,,,"[62.7, 65.2]",,High Pass,,28.279322,,Incomplete,,Eder Citadin Martins,7000.0,,,,,,1,From Throw In,Gary Alexis Medel Soto,16453.0,Left Defensive Midfield,6,Inter Milan,238,"['7f7a4e2d-c2cc-495a-bc80-39184075a7a8', '94adc148-411a-4b8d-8472-7032055673a2', 'b2eebdf0-c216-49df-a51f-3b7dd2ea2a1d']",35,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:35.253,Pass,True
,,,,,,,,,,,,,,,,,2.208263,,,,,,,,,,,,b2eebdf0-c216-49df-a51f-3b7dd2ea2a1d,105,,"[57.4, 14.9]",3879779,2,,,,-0.47879797,,Right Foot,,,,"[70.5, 8.1]",,High Pass,,14.759743,,Incomplete,,Emanuele Giaccherini,7775.0,,,,,Recovery,1,From Throw In,Adam Masina,7169.0,Left Back,6,Inter Milan,238,"['02472c99-042f-4cd5-8858-3b72f8ebe330', '41168648-db38-45ab-947a-c193afd342b8', '85fb1f07-a602-4d00-8f75-2ca9efe38739', 'b7add4f1-9975-49ef-b1c9-5e1e73313993']",37,,,,,,,,,,,,,,,,,,,,Bologna,240,00:02:37.025,Pass,True
,,,,,,,,,,,,,,,,,0.225073,,,,,,,,,,,,19071e88-b0a3-4eb7-bf7d-379429180c56,109,,"[53.6, 73.4]",3879779,2,,,,-0.35563588,,Right Foot,,,,"[60.6, 70.8]",,High Pass,,7.467262,,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,1,From Throw In,Danilo D''Ambrosio,6984.0,Right Back,6,Inter Milan,238,"['2210c65d-368a-4e7b-954e-13c83d10d9f3', '2b89189e-06cb-4490-a60a-0df26837866b']",40,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:40.832,Pass,
,,,,,,,,,,,,,,,,,0.97188,,,,,,,,,,,,b0ebeded-82b4-460d-a2eb-0b5f5db3f838,112,,"[67.5, 80.0]",3879779,2,,,,-1.9247937,,,,,,"[64.1, 70.8]",,Low Pass,,9.80816,,,,Gary Alexis Medel Soto,16453.0,,,,,Throw-in,1,From Throw In,Danilo D''Ambrosio,6984.0,Right Back,7,Inter Milan,238,['d540a662-5028-46bd-a3c6-535582becfad'],50,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:50.491,Pass,
,,,,,,,,,,,,,,,,,1.499162,,,,,,,,,,,,246fb237-6486-4c08-bc3e-1ccad8b42594,115,,"[64.7, 71.2]",3879779,2,,,,-2.6607053,,Right Foot,,,,"[53.2, 65.2]",,Ground Pass,,12.971122,,,,João Miranda de Souza Filho,5551.0,,,,,,1,From Throw In,Gary Alexis Medel Soto,16453.0,Left Defensive Midfield,7,Inter Milan,238,['de28989f-8bc5-4563-8ddf-f19b0feacfa2'],53,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:53.168,Pass,
,,,,,,,,,,,,,,,,,3.938162,,,,,,,,,,,,5d2e9983-9b2b-40a6-b80e-8b2682fbbb05,119,,"[52.2, 66.4]",3879779,2,,,,-1.8033533,,Right Foot,,,,"[41.4, 20.8]",,Ground Pass,,46.8615,,,,Juan Guilherme Nunes Jesus,6969.0,,,True,,,1,From Throw In,João Miranda de Souza Filho,5551.0,Right Center Back,7,Inter Milan,238,['460c6df0-de5e-4c9c-9016-749556d65777'],55,,,,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:55.402,Pass,
