bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.869294,,,,,,,,,,,,26d88207-cd8f-4d44-891e-6bada7a7d76a,17,,"[13.3, 28.1]",3879604,0,,,,,0.25209597,,Right Foot,,,"[72.7, 43.4]",High Pass,61.338814,,Incomplete,,Leonardo Pavoletti,8180.0,,,,,,,1,From Kick Off,Mattia Perin,7148.0,Goalkeeper,2,Genoa,233,"['db824740-6048-4086-acc8-75dc92a1dad5', 'e02bb8be-702c-471d-a99f-59f0b62a9a40']",9,,,,,,,,,,,,,,,,,Genoa,233,00:00:09.717,Pass,
,,,,,,,,,,,,,,,,1.499128,,,,,,,,,,,,db824740-6048-4086-acc8-75dc92a1dad5,19,,"[47.4, 36.7]",3879604,0,,,,,0.20232163,,Head,,,"[66.9, 40.7]",High Pass,19.906029,,Incomplete,,Jorge Luiz Frello Filho,7024.0,,,,,,Recovery,1,From Kick Off,Kalidou Koulibaly,5675.0,Left Center Back,2,Genoa,233,"['0957fad7-1909-4769-bdae-54a31006da77', '26d88207-cd8f-4d44-891e-6bada7a7d76a', '3d69e942-1d9f-41cd-bf33-d5e882d1c5e2']",13,,,,,,,,,,,,,,,,,Napoli,227,00:00:13.587,Pass,
,,,,,,,,,,,,,,,,1.928385,,,,,,,,,,,,96e53786-f26a-4b48-8242-9df057fe6119,23,,"[54.5, 50.5]",3879604,0,,,,,1.6434835,,Left Foot,,,"[53.0, 71.1]",Ground Pass,20.65454,,,,Diogo José Rosário Gomes Figueiras,10881.0,,,,,,,1,From Kick Off,Alberto Facundo Costa,26728.0,Left Defensive Midfield,2,Genoa,233,['af4ecff2-d2d0-43b7-b9b3-87a12b7459a8'],16,,,,,,,,,,,,,,,,,Genoa,233,00:00:16.407,Pass,
,,,,,,,,,,,,,,,,0.744544,,,,,,,,,,,,6488ef6e-cd61-4832-8ccf-149ffccb769a,26,,"[54.0, 72.0]",3879604,0,,,,,-1.6035714,,Right Foot,,,"[53.6, 59.8]",Ground Pass,12.206555,,,,Blerim Džemaili,5554.0,,,,,,,1,From Kick Off,Diogo José Rosário Gomes Figueiras,10881.0,Right Wing Back,2,Genoa,233,['3f71e1f9-aa32-4e19-a82d-893272168d3b'],19,,,,,,,,,,,,,,,,,Genoa,233,00:00:19.835,Pass,
,,,,,,,,,,,,,,,,1.275973,,,,,,,,,,,,479c1ca9-443f-49df-8353-3ddfea87645a,31,,"[40.5, 68.9]",3879604,0,,,,,-1.8570288,,Left Foot,,,"[31.7, 39.0]",Ground Pass,31.168093,,,,Nicolás Andrés Burdisso,7467.0,,,,,,,1,From Kick Off,Blerim Džemaili,5554.0,Right Defensive Midfield,2,Genoa,233,['5c11a964-b032-4339-a97a-8b95029a2cb5'],25,,,,,,,,,,,,,,,,,Genoa,233,00:00:25.300,Pass,
,,,,,,,,,,,,,,,,3.52855,,,,,,,,,,,,af7865cd-9aa1-4db6-bb43-ddd9d6f73213,33,,"[31.7, 39.0]",3879604,0,,,,,0.41203296,,Right Foot,,,"[87.3, 63.3]",High Pass,60.67825,,Incomplete,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,,1,From Kick Off,Nicolás Andrés Burdisso,7467.0,Center Back,2,Genoa,233,"['3b27edfa-94a5-4d97-989a-5899e9e8cad7', 'd679fad9-8d25-4497-b44b-2ade20457ca9']",26,,,,,,,,,,,,,,,,,Genoa,233,00:00:26.576,Pass,
,,,,,,,,,,,,,,,,1.733096,,,,,,,,,,,,d679fad9-8d25-4497-b44b-2ade20457ca9,35,,"[32.8, 16.8]",3879604,0,,,,,0.6979028,,Head,,,"[45.2, 27.2]",High Pass,16.183943,,,,Jorge Luiz Frello Filho,7024.0,,,,,,Recovery,1,Regular Play,Faouzi Ghoulam,8876.0,Left Back,3,Napoli,227,"['92ebc961-4837-47d0-ba4b-8f01b0d595f9', 'af7865cd-9aa1-4db6-bb43-ddd9d6f73213']",30,,,,,,,,,,,,,,,,,Napoli,227,00:00:30.105,Pass,
,,,,,,,,,,,,,,,,0.745512,,,,,,,,,,,,82b7505a-7c02-4020-bb38-dfb56cae4a86,39,,"[39.9, 34.0]",3879604,0,,,,,2.378579,,Right Foot,,,"[26.2, 47.1]",Ground Pass,18.95521,,,,José Manuel Reina Páez,7028.0,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,3,Napoli,227,"['0094d75f-b9f7-4b7f-902b-807a53607079', 'fc71fd98-1c83-4cb3-9f47-506987c83988']",33,,,,,,,,,,,,,,,,,Napoli,227,00:00:33.100,Pass,True
,,,,,,,,,,,,,,,,4.487498,,,,,,,,,,,,adf727fb-77c3-4a9f-91f8-c35601782628,42,,"[12.2, 50.6]",3879604,0,,,,,0.16400163,,Right Foot,,,"[82.9, 62.3]",High Pass,71.66157,,Incomplete,,José María Callejón Bueno,7029.0,,,,,,,1,Regular Play,José Manuel Reina Páez,7028.0,Goalkeeper,3,Napoli,227,"['8ffb0570-a12e-45a8-a8d4-278c5eb05ebf', 'f73c329d-bb23-437d-a5c6-bc074a80c337']",36,,,,,,,,,,,,,,,,,Napoli,227,00:00:36.049,Pass,
,,,,,,,,,,,,,,,,2.113906,,,,,,,,,,,,76ed4efa-d47f-4735-ab28-7f69547473ce,46,,"[35.4, 4.4]",3879604,0,,,,,2.5795794,,Right Foot,,,"[6.5, 22.6]",Ground Pass,34.15333,,,,Mattia Perin,7148.0,,,,,,,1,Regular Play,Nicolás Andrés Burdisso,7467.0,Center Back,3,Napoli,227,['5e96a4c0-f9c9-4784-be50-5e9e7d867c41'],42,,,,,,,,,,,,,,,,,Genoa,233,00:00:42.342,Pass,
,,,,,,,,,,,,,,,,2.895901,,,,,,,,,,,,3ec37fd4-3198-49a9-96b2-f1595666314a,50,,"[6.7, 20.6]",3879604,0,,,,,0.24593104,,Left Foot,,,"[56.1, 33.0]",High Pass,50.932503,,Incomplete,,Leonardo Pavoletti,8180.0,,,,,,,1,Regular Play,Mattia Perin,7148.0,Goalkeeper,3,Napoli,227,"['1c790250-5e07-41e4-9385-62d04f790c90', '9c1ea1de-439f-4975-b330-17d3222e1a56', 'cfff10c2-2386-40d0-a954-688675049002']",46,,,,,,,,,,,,,,,,,Genoa,233,00:00:46.075,Pass,True
,,,,,,,,,,,,,,,,0.609694,,,,,,,,,,,,cfff10c2-2386-40d0-a954-688675049002,52,,"[64.0, 47.1]",3879604,0,,,,,0.15188245,,Head,,,"[73.8, 48.6]",Low Pass,9.914131,,,,Marek Hamšík,7025.0,,,,,,Recovery,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,3,Napoli,227,"['3ec37fd4-3198-49a9-96b2-f1595666314a', '925bcf60-ee4a-4bc0-8d33-4cd6deeb7ef1']",48,,,,,,,,,,,,,,,,,Napoli,227,00:00:48.971,Pass,
,,,,,,,,,,,,,,,,0.844275,,,,,,,,,,,,515299ae-616f-4180-879a-3e78474b2aaa,55,,"[73.6, 52.6]",3879604,0,,,,,1.1643778,,Right Foot,,,"[80.4, 68.4]",Ground Pass,17.201162,,,,José María Callejón Bueno,7029.0,,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,3,Napoli,227,['18c8c3ea-5d90-400b-bd79-1b51762d7c10'],50,,,,,,,,,,,,,,,,,Napoli,227,00:00:50.826,Pass,
,,,,,,,,,,,,,,,,1.078984,,,,,,,,,,,,5295dcf2-7945-4c8f-a04a-8b956979a4d6,62,,"[70.5, 80.0]",3879604,1,,,,,-0.9618387,,,,,"[81.1, 64.8]",Low Pass,18.531055,,,,José María Callejón Bueno,7029.0,,,,,,Throw-in,1,From Throw In,Elseid Hysaj,7031.0,Right Back,4,Napoli,227,['f89c7a3e-c350-430a-867b-7a7ab43a87a6'],17,,,,,,,,,,,,,,,,,Napoli,227,00:01:17.142,Pass,
,,,,,,,,,,,,,,,,0.751096,,,,,,,,,,,,da10c52a-ab57-460f-ba76-25b4ff2c131c,65,,"[80.8, 65.0]",3879604,1,,,,,2.3887916,,Right Foot,,,"[71.3, 73.9]",Ground Pass,13.01768,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,1,From Throw In,José María Callejón Bueno,7029.0,Right Wing,4,Napoli,227,['798a1d5b-0797-4e09-bee9-e319bf1a7e80'],19,,,,,,,,,,,,,,,,,Napoli,227,00:01:19.112,Pass,
,,,,,,,,,,,,,,,,1.09653,,,,,,,,,,,,3ca23cb0-a85e-42d0-9432-c07416176ec7,70,,"[75.1, 72.8]",3879604,1,,,,,2.2624528,,Right Foot,,,"[69.8, 79.2]",Ground Pass,8.309633,,,,Elseid Hysaj,7031.0,,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,4,Napoli,227,['3d78f935-75c9-4592-9cfd-a7cf184e9980'],22,,,,,,,,,,,,,,,,,Napoli,227,00:01:22.849,Pass,
,,,,,,,,,,,,,,,,3.825485,,,,,,,,,,,,f889db36-9c5d-4469-a5ee-c109ab116423,73,,"[56.9, 76.5]",3879604,1,,,,,-2.6427689,,Right Foot,,,"[16.7, 54.6]",Ground Pass,45.77827,,,,José Manuel Reina Páez,7028.0,,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,4,Napoli,227,['21929d11-57e8-445c-ba33-3af2402eb105'],25,,,,,,,,,,,,,,,,,Napoli,227,00:01:25.758,Pass,
,,,,,,,,,,,,,,,,1.467498,,,,,,,,,,,,8d6e9b47-1d2f-413d-a72b-aead61c659ef,76,,"[15.1, 54.4]",3879604,1,,,,,1.0496582,,Right Foot,,,"[24.4, 70.6]",Ground Pass,18.679668,,,,Raúl Albiol i Tortajada,7030.0,,,,,,,1,From Throw In,José Manuel Reina Páez,7028.0,Goalkeeper,4,Napoli,227,['69261487-45c6-4c34-93fa-0c8586ce42cc'],29,,,,,,,,,,,,,,,,,Napoli,227,00:01:29.838,Pass,
,,,,,,,,,,,,,,,,0.88896,,,,,,,,,,,,596ad15b-06f4-4d35-b28d-9fc661a6f44e,79,,"[26.6, 71.4]",3879604,1,,,,,-0.89106375,,Right Foot,,,"[38.4, 56.8]",Ground Pass,18.77232,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,4,Napoli,227,['9e2f202a-8a7a-47b6-af15-930dd330702f'],32,,,,,,,,,,,,,,,,,Napoli,227,00:01:32.871,Pass,
,,,,,,,,,,,,,,,,1.328775,,,,,,,,,,,,ac695eb5-247f-4319-aa12-54eccc57c682,82,,"[37.5, 55.5]",3879604,1,,,,,1.7955076,,Right Foot,,,"[33.5, 73.0]",Ground Pass,17.951323,,,,Raúl Albiol i Tortajada,7030.0,,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,4,Napoli,227,['65fa4a87-a03a-47f7-bab4-cda65e1da6dc'],33,,,,,,,,,,,,,,,,,Napoli,227,00:01:33.859,Pass,
,,,,,,,,,,,,,,,,0.973287,,,,,,,,,,,,99a1e701-6ca9-480d-b333-558e9a43ea7a,85,,"[33.5, 71.0]",3879604,1,,,,,-1.9335221,,Right Foot,,,"[27.2, 54.4]",Ground Pass,17.755281,,,,Jorge Luiz Frello Filho,7024.0,,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,4,Napoli,227,['cdb8926a-820a-4350-9b48-7c74214f2bf2'],35,,,,,,,,,,,,,,,,,Napoli,227,00:01:35.531,Pass,
,,,,,,,,,,,,,,,,1.073165,,,,,,,,,,,,b4c73e97-7216-449a-ada7-1dc0a9bbfbf7,89,,"[27.9, 58.7]",3879604,1,,,,,1.6753092,,Right Foot,,,"[26.4, 73.0]",Ground Pass,14.378456,,,,Raúl Albiol i Tortajada,7030.0,,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,4,Napoli,227,"['68ab97b8-da77-48c6-83ac-8b012d8af6d1', 'de459d62-5f0a-4197-b45f-f428452a550d']",37,,,,,,,,,,,,,,,,,Napoli,227,00:01:37.293,Pass,True
,,,,,,,,,,,,,,,,2.266683,,,,,,,,,,,,5dd9b81b-ca05-4e2c-999e-87981bdb3d94,92,,"[26.2, 71.9]",3879604,1,,,,,-2.5934012,,Right Foot,,,"[3.6, 58.1]",Ground Pass,26.48018,,,,José Manuel Reina Páez,7028.0,,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,4,Napoli,227,['5ca7d8e9-804a-4aeb-ae5d-41554adcec48'],40,,,,,,,,,,,,,,,,,Napoli,227,00:01:40.100,Pass,
,,,,,,,,,,,,,,,,4.143531,,,,,,,,,,,,f196f800-0dd8-4bbe-a4c4-f2812a8adeec,95,,"[3.6, 58.1]",3879604,1,,,,,-0.060482606,,Right Foot,,,"[64.7, 54.4]",High Pass,61.211926,,Incomplete,,José María Callejón Bueno,7029.0,,,,,,,1,From Throw In,José Manuel Reina Páez,7028.0,Goalkeeper,4,Napoli,227,"['71a51958-cba9-4608-8455-4b2bd1157c2c', 'dfeba746-e5a8-4fe6-b5d2-fc57313b2728']",42,,,,,,,,,,,,,,,,,Napoli,227,00:01:42.570,Pass,
,,,,,,,,,,,,,,,,2.13289,,,,,,,,,,,,71a51958-cba9-4608-8455-4b2bd1157c2c,97,,"[55.4, 25.7]",3879604,1,,,,,0.8450881,,Head,,,"[67.2, 39.0]",High Pass,17.780045,,Incomplete,,Leonardo Pavoletti,8180.0,,,,,,Recovery,1,From Throw In,Cristian Daniel Ansaldi,7464.0,Left Center Back,4,Napoli,227,"['b9082817-4d19-4403-ad50-fd3e8f58fe03', 'cbb161a7-0ba8-45ff-a3b5-a16206db6ad3', 'f196f800-0dd8-4bbe-a4c4-f2812a8adeec']",46,,,,,,,,,,,,,,,,,Genoa,233,00:01:46.714,Pass,
,,,,,,,,,,,,,,,,0.6227,,,,,,,,,,,,b9082817-4d19-4403-ad50-fd3e8f58fe03,99,,"[52.9, 41.1]",3879604,1,,,,,-1.0183774,,Head,,,"[57.4, 33.8]",Low Pass,8.575546,,,,Dries Mertens,5630.0,,,,,,Recovery,1,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,4,Napoli,227,"['46ded31c-ce76-48ed-bca2-9d7e5c022a97', '71a51958-cba9-4608-8455-4b2bd1157c2c']",48,,,,,,,,,,,,,,,,,Napoli,227,00:01:48.847,Pass,
,,,,,,,,,,,,,,,,2.000638,,,,,,,,,,,,5a39d83e-f602-407f-addb-a26c581cc646,103,,"[56.7, 34.0]",3879604,1,,,,,1.0111147,,Right Foot,,,"[67.1, 50.6]",High Pass,19.588772,,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,,,1,From Throw In,Dries Mertens,5630.0,Left Wing,4,Napoli,227,"['1e68acbf-e3ff-4c95-b7af-36b0e8ba6b10', '755c41bc-aa01-4d95-9344-67c7fdf574a0', '848bdfdf-59f5-4b18-98ea-a1dfcab75d73']",49,,,,,,,,,,,,,,,,,Napoli,227,00:01:49.509,Pass,True
,,,,,,,,,,,,,,,,1.259957,,,,,,,,,,,,9364cbab-4be4-4ff2-8fa7-ebacf2685942,107,,"[49.0, 29.3]",3879604,1,,,,,-1.0136101,,Right Foot,,,"[60.9, 10.2]",Ground Pass,22.503777,,,,Diego Perotti,7456.0,,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Left Wing Back,5,Genoa,233,['78151b94-f4c0-41e5-a1b2-1476dfc11293'],53,,,,,,,,,,,,,,,,,Genoa,233,00:01:53.308,Pass,
,,,,,,,,,,,,,,,,0.679481,,,,,,,,,,,,6d8bee4d-6d91-4626-b1e6-8d2bbd51af34,111,,"[46.5, 10.4]",3879604,1,,,,,-1.0400229,,Right Foot,,,"[49.2, 5.8]",Ground Pass,5.333854,,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,,1,Regular Play,Diego Perotti,7456.0,Left Wing,5,Genoa,233,"['4fce5a13-4c68-42db-b0c7-cc6feeb5f114', '9bc5d37f-d22b-4e44-9979-c0fc4f8ba38c']",58,,,,,,,,,,,,,,,,,Genoa,233,00:01:58.586,Pass,True
,,,,,,,,,,,,,,,,1.331595,,,,,,,,,,,,b488110d-962f-4cb0-8da2-5c32228d9dec,124,,"[51.6, 23.2]",3879604,2,,,,,1.5391613,,Right Foot,,,"[52.1, 39.0]",Ground Pass,15.807909,,,,Blerim Džemaili,5554.0,,,,,,,1,Regular Play,Diego Perotti,7456.0,Left Wing,5,Genoa,233,['80cff3a2-7b0f-4498-80d1-f6c9d5c80aa2'],7,,,,,,,,,,,,,,,,,Genoa,233,00:02:07.653,Pass,
,,,,,,,,,,,,,,,,0.161397,,,,,,,,,,,,dd6807b6-4b37-475c-9405-ece954ae264e,128,,"[57.6, 37.4]",3879604,2,,,,,0.33982086,,Right Foot,,,"[67.5, 40.9]",Ground Pass,10.500476,,,,Marek Hamšík,7025.0,,,,,,Recovery,1,Regular Play,Dries Mertens,5630.0,Left Wing,5,Genoa,233,['57ee577c-de46-4681-9a2e-2699b9ca5751'],10,,,,,,,,,,,,,,,,,Napoli,227,00:02:10.201,Pass,
,,,,,,,,,,,,,,,,0.67358,,,,,,,,,,,,9e98e933-fcd9-4c43-b1f1-7c7beecfe3d9,137,,"[57.6, 43.1]",3879604,2,,,,,-0.97178096,,Right Foot,,,"[64.7, 32.7]",Ground Pass,12.592458,,,,Dries Mertens,5630.0,,,,,,Recovery,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,6,Napoli,227,['a3844ca2-7635-478b-9aeb-5e13347dbf99'],13,,,,,,,,,,,,,,,,,Napoli,227,00:02:13.016,Pass,
