50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.918105,,,,,,,,,,,,,,cd6a4a89-802f-44dc-b448-5f3598f4ef7a,1385,,"[65.7, 4.1]",3879589,46,,,,,0.033626463,,Left Foot,,,"[98.4, 5.2]",,High Pass,,32.718494,,Incomplete,,Federico Dionisi,24235.0,,,,,,1,Regular Play,Leonardo Blanchard,387847.0,Left Center Back,105,Frosinone,291,"['00e1fb22-c838-406e-a30f-afebedbe0e1d', '98760151-d5a1-49c1-b52f-aab75c0886bf']",19,,,,,,,,,,,,,,,,Frosinone,291,00:46:19.936,Pass,
,,,,,,,,,,,,,,,,0.726657,,,,,,,,,,,,,,601f1237-f785-4132-8ad5-a67d1d9d01dc,1390,,"[22.7, 73.9]",3879589,46,,,,,-1.507053,,Right Foot,,,"[23.3, 64.5]",,Ground Pass,,9.419129,,,,Luca Marrone,31572.0,,,,,,1,Regular Play,Gaetano Letizia,7114.0,Right Back,106,Carpi,1683,"['4acf8417-cb9c-4982-bdbe-837fa8b28bc2', 'a845e6e3-ae0d-49c3-91a5-f569184f0983']",22,,,,,,,,,,,,,,,,Carpi,1683,00:46:22.679,Pass,True
,,,,,,,,,,,,,,,,1.15817,,,,,,,,,,,,,,766afa96-ce90-4fe3-8f83-0e661553c2c8,1393,,"[29.1, 62.7]",3879589,46,,,,,-0.76830584,,Right Foot,,,"[41.0, 51.2]",,Ground Pass,,16.548716,,,,Raffaele Bianco,352172.0,,,,,,1,Regular Play,Luca Marrone,31572.0,Center Defensive Midfield,106,Carpi,1683,['e41b962f-5095-40a3-8059-c9f8f5d23c78'],24,,,,,,,,,,,,,,,,Carpi,1683,00:46:24.500,Pass,
,,,,,,,,,,,,,,,,1.279021,,,,,,,,,,,,,,0a9536ee-f3e3-4e3f-89d0-dde9c686de49,1396,,"[41.0, 51.7]",3879589,46,,,,,2.0841954,,Right Foot,,,"[30.4, 70.5]",,Ground Pass,,21.5824,,,,Gaetano Letizia,7114.0,,,,,,1,Regular Play,Raffaele Bianco,352172.0,Left Center Midfield,106,Carpi,1683,['a6215b7b-521e-41d8-a504-769e353b1a5d'],26,,,,,,,,,,,,,,,,Carpi,1683,00:46:26.535,Pass,
,,,,,,,,,,,,,,,,2.718044,,,,,,,,,,,,,,6424c603-dc8a-432e-b09e-f393d537d271,1399,,"[26.5, 66.6]",3879589,46,,,,,-1.385645,,Left Foot,,,"[38.0, 5.2]",,High Pass,,62.46767,,,,Gabriel Moisés Antunes da Silva,3416.0,,True,,,,1,Regular Play,Gaetano Letizia,7114.0,Right Back,106,Carpi,1683,['23b34893-0800-45c7-a2ca-61977d9fa114'],30,,,,,,,,,,,,,,,,Carpi,1683,00:46:30.291,Pass,
,,,,,,,,,,,,,,,,1.346352,,,,,,,,,,,,,,90d27e79-a565-4402-8bc9-9eef11825db0,1401,,"[37.3, 6.1]",3879589,46,,,,,-0.20425417,,Head,,,"[51.3, 3.2]",,High Pass,,14.297202,,,,Antonio Di Gaudio,11502.0,,,,,,1,Regular Play,Gabriel Moisés Antunes da Silva,3416.0,Left Back,106,Carpi,1683,['be4aecfe-58f9-4243-a279-f6198b3ee9b1'],33,,,,,,,,,,,,,,,,Carpi,1683,00:46:33.049,Pass,
,,,,,,,,,,,,,,,,1.351436,,,,,,,,,,,,,,069e47a4-d090-4923-84df-3d2635867048,1406,,"[64.7, 76.3]",3879589,46,,,,,-1.6396528,,Head,,,"[64.1, 67.6]",,High Pass,,8.720665,,Incomplete,,,,,,,,Recovery,1,Regular Play,Aleandro Rosi,7462.0,Right Back,106,Carpi,1683,['a7a74d94-fd4c-462e-bdd6-2a759622c9c5'],36,,,,,,,,,,,,,,,,Frosinone,291,00:46:36.033,Pass,
,,,,,,,,,,,,,,,,0.984955,,,,,,,,,,,,,,4ce3739c-5489-498a-8d76-e53498c24a53,1409,,"[53.1, 10.9]",3879589,46,,,,,-0.21439546,,Left Foot,,,"[65.5, 8.2]",,High Pass,,12.690548,,,,Antonio Di Gaudio,11502.0,,,,,,1,Regular Play,Marco Borriello,8871.0,Center Forward,106,Carpi,1683,['1414a5a9-2dfb-494c-bb09-4cf59190bfaf'],38,,,,,,,,,,,,,,,,Carpi,1683,00:46:38.538,Pass,
,,,,,,,,,,,,,,,,1.839896,,,,,,,,,,,,,,18bfe7cb-3277-4bb0-a447-559e0890cc16,1411,,"[65.5, 8.2]",3879589,46,,,,,0.2675584,,Right Foot,,,"[91.4, 15.3]",,Low Pass,,26.85554,,Incomplete,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,1,Regular Play,Antonio Di Gaudio,11502.0,Left Midfield,106,Carpi,1683,"['b067f6c6-6ce9-4961-adab-4ea9a3d43a8c', 'e164ec5e-8962-48cf-86c0-99a61f712465']",39,,,,,,,,,,,,,,,,Carpi,1683,00:46:39.523,Pass,
,,,,,,,,,,True,,,,,,4.817662,,,,,,,,,,,,,,b067f6c6-6ce9-4961-adab-4ea9a3d43a8c,1414,,"[28.7, 64.8]",3879589,46,,,,,-2.1180806,,Right Foot,,,"[9.2, 32.8]",,Ground Pass,,37.473324,,,,Nicola Leali,32037.0,,,,,Interception,1,Regular Play,Modibo Diakité,174418.0,Right Center Back,107,Frosinone,291,"['18bfe7cb-3277-4bb0-a447-559e0890cc16', '5a473a6f-084c-459a-bca1-e48d001e4483', '66501ece-1a30-4f5d-8c14-48c9052e0929']",41,,,,,,,,,,,,,,,,Frosinone,291,00:46:41.363,Pass,True
,,,,,,,,,,,,,,,,2.062364,,,,,,,,,,,,,,5346b048-4ed3-4a97-9847-ccb267aab0c1,1417,,"[9.2, 32.8]",3879589,46,,,,,0.08145204,,Right Foot,,,"[19.0, 33.6]",,Ground Pass,,9.832599,,,,Leonardo Blanchard,387847.0,,,,,,1,Regular Play,Nicola Leali,32037.0,Goalkeeper,107,Frosinone,291,['54580379-2e35-4ce5-b4d4-53c4c5ef0f15'],47,,,,,,,,,,,,,,,,Frosinone,291,00:46:47.251,Pass,
,,,,,,,,,,,,,,,,1.353968,,,,,,,,,,,,,,86f0abd2-f33b-46a5-95f5-4da71325a36d,1420,,"[34.7, 18.4]",3879589,46,,,,,0.75540715,,Left Foot,,,"[45.0, 28.1]",,Ground Pass,,14.148499,,,,Yussif Raman Chibsah,9903.0,,,,,,1,Regular Play,Leonardo Blanchard,387847.0,Left Center Back,107,Frosinone,291,['46dc233e-2a6f-43ce-a772-d248574038d2'],52,,,,,,,,,,,,,,,,Frosinone,291,00:46:52.788,Pass,
,,,,,,,,,,,,,,,,1.545083,,,,,,,,,,,,,,ebf9acb6-4bc4-4580-b64e-a12803b1bdb6,1423,,"[58.4, 41.9]",3879589,46,,,,,0.9190987,,Right Foot,,,"[80.6, 71.0]",,Ground Pass,,36.60123,,,,Aleandro Rosi,7462.0,,,,,,1,Regular Play,Yussif Raman Chibsah,9903.0,Right Defensive Midfield,107,Frosinone,291,['b2a021ce-2833-4761-b978-eafb1df86a31'],56,,,,,,,,,,,,,,,,Frosinone,291,00:46:56.724,Pass,
,,,,,,,,,,,,,,,,1.453044,,,,,,,,,,,,,,1144876f-25d3-4e0e-ad7d-3afc042853bd,1427,,"[37.7, 0.1]",3879589,47,,,,,0.21972752,,,,,"[67.7, 6.8]",,High Pass,,30.739063,,,,Marco Borriello,8871.0,,,,,Throw-in,1,From Throw In,Gabriel Moisés Antunes da Silva,3416.0,Left Back,108,Carpi,1683,['f6a96569-a76f-4897-9f1d-4f9741678cf5'],20,,,,,,,,,,,,,,,,Carpi,1683,00:47:20.771,Pass,
,,,,,,,,,,,,,,,,1.862164,,,,,,,,,,,,,,fcf64e0f-fdc9-487c-8960-b39d22f557c6,1430,,"[67.7, 6.8]",3879589,47,,,,True,0.102206714,,,,,"[87.2, 8.8]",,High Pass,,19.602295,,,,Antonio Di Gaudio,11502.0,,,,,,1,From Throw In,Marco Borriello,8871.0,Center Forward,108,Carpi,1683,"['3b679c45-befa-411f-bc3e-7393b7120822', 'bb124b3e-aefd-4dc3-833e-4d35a2b26a6d']",22,,,,,,,,,,,,,,,,Carpi,1683,00:47:22.225,Pass,True
,,,,,,,,,,,,,,,,1.631445,,,,,,,,,,,,,,31b9849a-1bca-4739-8eb0-298cc7dfcc97,1436,,"[90.4, 3.5]",3879589,48,,,,,1.1071488,,Left Foot,True,,"[107.6, 37.9]",,High Pass,,38.46037,,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Gabriel Moisés Antunes da Silva,3416.0,Left Back,109,Carpi,1683,['719dd6b6-cdac-4af6-a3b7-10c411b42fd9'],1,,,,,,,,,,,,,,,,Carpi,1683,00:48:01.394,Pass,
,,,,,,,,,,,,,,,,1.702866,,,,,,,,,,,,,,152255ba-fd2e-42fd-9a77-fbcf7c438dbd,1442,,"[61.0, 40.1]",3879589,45,,,,,2.972882,,Right Foot,,,"[42.8, 43.2]",,Ground Pass,,18.462124,,,,Leonardo Blanchard,387847.0,,,,,Kick Off,2,From Kick Off,Mirko Gori,20636.0,Left Defensive Midfield,110,Frosinone,291,['0ac89afe-cf4a-49d0-9a28-390269d134bc'],0,,,,,,,,,,,,,,,,Frosinone,291,00:00:00.321,Pass,
,,,,,,,,,,,,,,,,3.414236,,,,,,,,,,,,,,c70a5757-fb79-499b-b41f-c1a1053843c7,1445,,"[42.2, 42.5]",3879589,45,,,,,0.37471554,,Left Foot,,,"[98.9, 64.8]",,High Pass,,60.92766,,Incomplete,,Daniel Ciofani,13613.0,,,,,,2,From Kick Off,Leonardo Blanchard,387847.0,Left Center Back,110,Frosinone,291,"['4eaaf058-d0d4-4dd7-a499-39e0118edd3c', '95bcb28f-15b9-41b3-bf67-fddb19dbd5d0']",3,,,,,,,,,,,,,,,,Frosinone,291,00:00:03.591,Pass,
,,,,,,,,,,,,,,,,1.558423,,,,,,,,,,,,,,95bcb28f-15b9-41b3-bf67-fddb19dbd5d0,1447,,"[21.2, 15.3]",3879589,45,,,,True,-0.7985553,,,,,"[28.7, 7.6]",,High Pass,,10.748954,,Incomplete,,Raffaele Bianco,352172.0,,,,,Recovery,2,From Kick Off,Simone Romagnoli,7172.0,Left Center Back,110,Frosinone,291,"['7d339d98-0175-485e-be39-ce0bb4aa9ba9', '9100dd67-e9a0-4995-9f69-fa409e28260b', 'b8b36468-3fae-4a9c-a68e-ea8a8c8bf1dc', 'c70a5757-fb79-499b-b41f-c1a1053843c7']",7,,,,,,,,,,,,,,,,Carpi,1683,00:00:07.005,Pass,True
,,,,,,,,,,,,,,,,1.076283,,,,,,,,,,,,,,e8ca1a4f-36b3-4d51-8154-5a5a42cf5ccc,1453,,"[93.5, 69.9]",3879589,45,,,,,-0.95733625,,Right Foot,,,"[100.4, 60.1]",,High Pass,,11.985408,,,,Daniel Ciofani,13613.0,,,,,,2,From Kick Off,Mirko Gori,20636.0,Left Defensive Midfield,110,Frosinone,291,"['5d73d912-d3a8-46bd-8ebc-469b547dce4f', 'a899a4bb-5166-4aa8-8a7d-fc699d121aa8']",9,,,,,,,,,,,,,,,,Frosinone,291,00:00:09.267,Pass,True
,,,,,,,,,,,,,,,,1.603477,,,,,,,,,,,,,,e0bab55a-157c-40e2-a279-757dab06a714,1457,,"[98.2, 65.0]",3879589,45,,,,,1.5707964,,Right Foot,,,"[98.2, 77.0]",,Ground Pass,,12.0,,,,Aleandro Rosi,7462.0,,,,,,2,From Kick Off,Daniel Ciofani,13613.0,Right Center Forward,110,Frosinone,291,['4f4dd79d-4bbd-4a66-810d-ab297f174b44'],11,,,,,,,,,,,,,,,,Frosinone,291,00:00:11.182,Pass,
,,,,,,,,,,,,,,,,2.714525,,,,,,,,,,,,,,9798c566-7351-4c3e-8541-da58d66ca55d,1460,,"[97.4, 76.5]",3879589,45,,,,,-1.1315546,,Right Foot,True,,"[120.0, 28.4]",,High Pass,,53.144802,,Out,,Federico Dionisi,24235.0,,True,,,,2,From Kick Off,Aleandro Rosi,7462.0,Right Back,110,Frosinone,291,['53436034-f4bc-453c-8d6f-56cd67897fa0'],12,,,,,,,,,,,,,,,,Frosinone,291,00:00:12.877,Pass,
,,,,,,,,,,,,,,,,3.872458,,,,,,,,,,,,,,f2f9193b-cc1b-4c89-9149-d7c687182269,1462,,"[6.0, 44.0]",3879589,45,,,,,0.25611725,,Right Foot,,,"[71.3, 61.1]",,High Pass,,67.501854,,Incomplete,,Isaac Cofie,7460.0,,,,,Goal Kick,2,From Goal Kick,Vid Belec,8662.0,Goalkeeper,111,Carpi,1683,"['5d4d29b4-2454-4fc9-b84a-09a6bd830ea4', '749de969-7f45-4d4d-b284-2bcec7e6e3a3']",38,,,,,,,,,,,,,,,,Carpi,1683,00:00:38.342,Pass,
,,,,,,,,,,,,,,,,2.254225,,,,,,,,,,,,,,749de969-7f45-4d4d-b284-2bcec7e6e3a3,1465,,"[48.8, 19.0]",3879589,45,,,,True,-0.9877198,,,,,"[61.2, 0.2]",,High Pass,,22.521101,,Out,,Danilo Soddimo,11608.0,,,,,Recovery,2,From Goal Kick,Leonardo Blanchard,387847.0,Left Center Back,111,Carpi,1683,"['16dcaedc-1d3a-46a7-affe-d0cfb1c4163b', '1e8e87b3-1d08-4be1-a43a-a2d1fd856579', 'f2f9193b-cc1b-4c89-9149-d7c687182269']",42,,,,,,,,,,,,,,,,Frosinone,291,00:00:42.214,Pass,True
,,,,,,,,,,,,,,,,0.921699,,,,,,,,,,,,,,2a101d4f-ed16-4471-bc30-aaa398083f75,1467,,"[72.1, 80.0]",3879589,45,,,,,-0.34407935,,,,,"[84.1, 75.7]",,High Pass,,12.747156,,Incomplete,,Ryder Matos Santos,7696.0,,,,,Throw-in,2,From Throw In,Gaetano Letizia,7114.0,Right Back,112,Carpi,1683,"['18c9ec39-5a3b-4ed4-82f1-27fbf5fba2f8', '2862b801-8802-4a23-885e-fa005507ff79']",55,,,,,,,,,,,,,,,,Carpi,1683,00:00:55.156,Pass,
,,,,,,,,,,,,,,,,4.391396,,,,,,,,,,,,,,2862b801-8802-4a23-885e-fa005507ff79,1469,,"[36.0, 4.4]",3879589,45,,,,,0.36539584,,Head,,,"[88.8, 24.6]",,High Pass,,56.532116,,Incomplete,,Daniel Ciofani,13613.0,,,,,Interception,2,From Throw In,Danilo Soddimo,11608.0,Left Midfield,112,Carpi,1683,"['07deef22-d195-4ed6-a4e9-5b75cff8ea13', '2a101d4f-ed16-4471-bc30-aaa398083f75', 'fb71a3c1-375b-4329-9ff7-a5e28c02d3f9']",56,,,,,,,,,,,,,,,,Frosinone,291,00:00:56.078,Pass,
,,,,,,,,,,,,,,,,3.571972,,,,,,,,,,,,,,07deef22-d195-4ed6-a4e9-5b75cff8ea13,1471,,"[31.3, 55.5]",3879589,46,,,,,-2.3561945,,Right Foot,,,"[18.7, 42.9]",,Ground Pass,,17.819092,,,,Vid Belec,8662.0,,,,,Recovery,2,From Throw In,Simone Romagnoli,7172.0,Left Center Back,112,Carpi,1683,"['2862b801-8802-4a23-885e-fa005507ff79', '9947924e-ff73-43f0-944d-0f556c3fce08']",0,,,,,,,,,,,,,,,,Carpi,1683,00:01:00.469,Pass,
,,,,,,,,,,,,,,,,1.185586,,,,,,,,,,,,,,ed549aa7-e161-4359-b71d-4688b24442a2,1473,,"[17.2, 40.6]",3879589,46,,True,,,-0.073637106,,Right Foot,,,"[29.4, 39.7]",,Ground Pass,,12.233151,,,,Simone Romagnoli,7172.0,,,,,,2,From Throw In,Vid Belec,8662.0,Goalkeeper,112,Carpi,1683,['158c920f-33b2-42fa-abc9-ebf92bc9490e'],4,,,,,,,,,,,,,,,,Carpi,1683,00:01:04.841,Pass,
,,,,,,,,,,,,,,,,1.161686,,,,,,,,,,,,,,4626933b-0b2a-4ed0-8eff-4ceb80804db8,1475,,"[29.2, 33.7]",3879589,46,,,,,0.23374318,,Left Foot,,,"[43.9, 37.2]",,Ground Pass,,15.110923,,,,Luca Marrone,31572.0,,,,,,2,From Throw In,Simone Romagnoli,7172.0,Left Center Back,112,Carpi,1683,['d2599372-789b-4688-a6d1-f5d5898778f8'],6,,,,,,,,,,,,,,,,Carpi,1683,00:01:06.387,Pass,
,,,,,,,,,,,,,,,,1.967392,,,,,,,,,,,,,,d2777b7a-e04b-457b-81b3-1f846baf684d,1478,,"[53.5, 31.2]",3879589,46,,,,,-1.5624632,,Right Foot,,,"[53.7, 7.2]",,Ground Pass,,24.000834,,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,2,From Throw In,Luca Marrone,31572.0,Center Defensive Midfield,112,Carpi,1683,['7298d128-fc22-42a1-b38a-52a4271cdf5a'],10,,,,,,,,,,,,,,,,Carpi,1683,00:01:10.290,Pass,
,,,,,,,,,,,,,,,,1.046688,,,,,,,,,,,,,,b6522852-c8ea-4f58-9d42-412dd93b8ac8,1481,,"[52.9, 7.4]",3879589,46,,,,,1.6298673,,Left Foot,,,"[51.8, 26.0]",,Ground Pass,,18.632498,,,,Luca Marrone,31572.0,,,,,,2,From Throw In,Gabriel Moisés Antunes da Silva,3416.0,Left Back,112,Carpi,1683,['e58ef22a-1c64-42a7-88c4-a9dc6bc6b5ca'],12,,,,,,,,,,,,,,,,Carpi,1683,00:01:12.402,Pass,
,,,,,,,,,,,,,,,,1.341437,,,,,,,,,,,,,,3d6c4961-d9ef-4a87-88be-c27f539b6c11,1484,,"[52.7, 19.6]",3879589,46,,,,,1.5606444,,Left Foot,,,"[52.9, 39.3]",,Ground Pass,,19.701015,,,,Isaac Cofie,7460.0,,,,,,2,From Throw In,Luca Marrone,31572.0,Center Defensive Midfield,112,Carpi,1683,['6fbf67a1-aab6-455d-8edf-7aea02bc37a0'],15,,,,,,,,,,,,,,,,Carpi,1683,00:01:15.257,Pass,
,,,,,,,,,,,,,,,,5.348873,,,,,,,,,,,,,,3acf8dfa-db59-4068-99b9-386b78883db8,1487,,"[65.7, 40.4]",3879589,46,,,,,-0.25589228,,Right Foot,,,"[117.3, 26.9]",,High Pass,,53.33676,,Incomplete,,,,,,,,,2,From Throw In,Isaac Cofie,7460.0,Right Center Midfield,112,Carpi,1683,['d372efcc-0390-4f18-9a10-ed3e8386d1a4'],19,,,,,,,,,,,,,,,,Carpi,1683,00:01:19.941,Pass,
,,,,,,,,,,,,,,,,1.567368,,,,,,,,,,,,,,1768ea5f-76a3-4376-86a5-f2b3c5f3fc42,1490,,"[9.2, 53.9]",3879589,46,,True,,,-0.85480523,,Keeper Arm,,,"[35.3, 23.9]",,High Pass,,39.76443,,,,Danilo Soddimo,11608.0,,,,,,2,From Keeper,Nicola Leali,32037.0,Goalkeeper,113,Frosinone,291,['150f3115-a407-460c-b083-84cdb545e292'],30,,,,,,,,,,,,,,,,Frosinone,291,00:01:30.961,Pass,
,,,,,,,,,,,,,,,,2.013544,,,,,,,,,,,,,,b8eb87df-0895-4d70-8f62-b57b346d7959,1496,,"[49.5, 72.0]",3879589,46,,,,,-0.17307603,,Right Foot,,,"[63.8, 69.5]",,Ground Pass,,14.516887,,,,Ryder Matos Santos,7696.0,,,,,,2,Regular Play,Isaac Cofie,7460.0,Right Center Midfield,114,Carpi,1683,['16061754-ba70-4895-a04c-a68b41e4baf5'],37,,,,,,,,,,,,,,,,Carpi,1683,00:01:37.164,Pass,
,,,,,,,,,,,,,,,,1.04273,,,,,,,,,,,,,,0d342822-f46d-47a7-b45b-bf9b6498ca4f,1504,,"[94.0, 43.1]",3879589,46,,,,,-1.521575,d2bfef81-46f5-47a8-b2e5-1e33533f07a6,Right Foot,,,"[95.0, 22.8]",,Ground Pass,,20.324615,,,,Marco Borriello,8871.0,True,,,,,2,Regular Play,Ryder Matos Santos,7696.0,Right Midfield,114,Carpi,1683,['b2047e19-e5a1-49ca-b912-a4d02b6321b7'],43,,,,,,,,,,,,,,,,Carpi,1683,00:01:43.970,Pass,
,,,,,,,,,,,,,,,,5.29739,,,,,,,,,,,,,,90434907-2f75-468c-b4e7-27d403f2e6b7,1509,,"[7.0, 36.1]",3879589,47,,True,,,-0.49127138,,Right Foot,,,"[74.1, 0.2]",,High Pass,,76.10007,,Out,,,,,,,,Goal Kick,2,From Goal Kick,Nicola Leali,32037.0,Goalkeeper,115,Frosinone,291,,5,,,,,,,,,,,,,,,,Frosinone,291,00:02:05.420,Pass,
,,,,,,,,,,,,,,,,1.123555,,,,,,,,,,,,,,7432c3a5-cdc5-4ebb-9333-494587a407ae,1510,,"[45.2, 80.0]",3879589,47,,,,,-0.47459608,,,,,"[56.1, 74.4]",,High Pass,,12.254387,,,,Isaac Cofie,7460.0,,,,,Throw-in,2,From Throw In,Gaetano Letizia,7114.0,Right Back,116,Carpi,1683,['cfe2a8bd-68ec-4fa8-a5f1-d6e31270d5c6'],26,,,,,,,,,,,,,,,,Carpi,1683,00:02:26.786,Pass,
,,,,,,,,,,,,,,,,0.971664,,,,,,,,,,,,,,b0ef2268-1410-4d25-b92d-71a7c158e4e2,1513,,"[57.0, 74.6]",3879589,47,,,,True,-0.48201823,,,,,"[72.1, 66.7]",,High Pass,,17.041714,,Incomplete,,Ryder Matos Santos,7696.0,,,,,,2,From Throw In,Isaac Cofie,7460.0,Right Center Midfield,116,Carpi,1683,"['20e5c331-14b2-4713-b4aa-608e86cd4d2c', '7bbdeb2d-4902-44fc-92e7-f475defe320f', 'f9270117-6013-45a5-9b44-76fc9e684aa3']",27,,,,,,,,,,,,,,,,Carpi,1683,00:02:27.949,Pass,True
,,,,,,,,,,,,,,,,2.687713,,,,,,,,,,,,,,7bbdeb2d-4902-44fc-92e7-f475defe320f,1515,,"[48.0, 13.4]",3879589,47,,,,,0.3980143,,Left Foot,,,"[83.2, 28.2]",,High Pass,,38.184814,,Incomplete,,Federico Dionisi,24235.0,,,,,Recovery,2,From Throw In,Mirko Gori,20636.0,Left Defensive Midfield,116,Carpi,1683,"['585da1de-dd9c-4703-b933-24372b2cb9db', '82d53c6a-ff91-4598-9710-4474bdfbb33f', 'b0ef2268-1410-4d25-b92d-71a7c158e4e2']",28,,,,,,,,,,,,,,,,Frosinone,291,00:02:28.921,Pass,
,,,,,,,,,,,,,,,,2.628819,,,,,,,,,,,,,,82d53c6a-ff91-4598-9710-4474bdfbb33f,1518,,"[36.9, 51.9]",3879589,47,,,,True,0.94200003,,,,,"[52.9, 73.9]",,High Pass,,27.202942,,Incomplete,,Marco Borriello,8871.0,,,,,Recovery,2,From Throw In,Simone Romagnoli,7172.0,Left Center Back,116,Carpi,1683,"['6b84e787-bf0a-43a7-9458-c304622340f9', '7bbdeb2d-4902-44fc-92e7-f475defe320f', 'ba2a6e46-bc0f-4f22-ae50-415fc3757a0a', 'f7cae615-2db2-47cd-8aa9-3e7977657993']",31,,,,,,,,,,,,,,,,Carpi,1683,00:02:31.609,Pass,True
,,,,,,,,,,,,,,,,2.917191,,,,,,,,,,,,,,d356bf70-2184-4678-8206-202856cdf8e6,1521,,"[71.7, 80.0]",3879589,47,,,,,-0.20434427,,,,,"[102.1, 73.7]",,High Pass,,31.045933,,Incomplete,,Ryder Matos Santos,7696.0,,,,,Throw-in,2,From Throw In,Gaetano Letizia,7114.0,Right Back,117,Carpi,1683,"['74655878-49d1-4e80-8907-f51082aedf44', 'de15cb0c-703a-4756-8bff-468ee13ff2ef']",45,,,,,,,,,,,,,,,,Carpi,1683,00:02:45.420,Pass,
,,,,,,,,,,,,,,,,1.435359,,,,,,,,,,,,,,de15cb0c-703a-4756-8bff-468ee13ff2ef,1523,,"[18.0, 6.4]",3879589,47,,,,,1.0026916,,Right Foot,,,"[21.0, 11.1]",,Low Pass,,5.575841,,,,Mirko Gori,20636.0,,,,,Interception,2,Regular Play,Roberto Crivello,296873.0,Left Back,118,Frosinone,291,"['a20c017b-e7d5-4685-99b7-ba82803a2590', 'd356bf70-2184-4678-8206-202856cdf8e6']",48,,,,,,,,,,,,,,,,Frosinone,291,00:02:48.338,Pass,
,,,,,,,,,,,,,,,,1.140893,,,,,,,,,,,,,,fe3a99e6-f315-4844-8379-b3418be84203,1526,,"[20.8, 10.4]",3879589,47,,,,,2.4830267,,Right Foot,,,"[12.4, 16.9]",,High Pass,,10.621205,,,,Leonardo Blanchard,387847.0,,,,,,2,Regular Play,Mirko Gori,20636.0,Left Defensive Midfield,118,Frosinone,291,['0d60ce8d-d955-4b4f-b3a1-35570e9b71c4'],50,,,,,,,,,,,,,,,,Frosinone,291,00:02:50.014,Pass,
,,,,,,,,,,,,,,,,3.687623,,,,,,,,,,,,,,b92cfde2-eee4-4318-9428-17a3306f58bd,1530,,"[13.7, 16.0]",3879589,47,,,,,-0.39126346,,Left Foot,,,"[52.0, 0.2]",,High Pass,,41.431026,,Out,,Danilo Soddimo,11608.0,,,,,,2,Regular Play,Leonardo Blanchard,387847.0,Left Center Back,118,Frosinone,291,"['ae7fbb9b-5d8d-4386-9fc6-c763c172dd4b', 'e7d01456-0acc-4ed8-9750-ae64afd28ca1']",51,,,,,,,,,,,,,,,,Frosinone,291,00:02:51.820,Pass,True
,,,,,,,,,,,,,,,,1.215678,,,,,,,,,,,,,,9486588b-cd65-49f5-8769-55a38736a127,1532,,"[72.4, 80.0]",3879589,48,,,,,-0.8406184,,,,,"[81.8, 69.5]",,Low Pass,,14.092906,,,,Marco Borriello,8871.0,,,,,Throw-in,2,From Throw In,Gaetano Letizia,7114.0,Right Back,119,Carpi,1683,['2eea2338-dfe0-43ae-b113-01dc64cb5bae'],9,,,,,,,,,,,,,,,,Carpi,1683,00:03:09.549,Pass,
,,,,,,,,,,,,,,,,1.500562,,,,,,,,,,,,,,7a425592-569c-49af-801c-118b0eb966de,1550,,"[78.1, 59.0]",3879589,48,,,,,-2.3358722,,Right Foot,,,"[54.0, 33.9]",,Ground Pass,,34.79684,,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,2,From Throw In,Isaac Cofie,7460.0,Right Center Midfield,119,Carpi,1683,['f77c26ed-73c0-4909-b240-d9e8d05be0bb'],18,,,,,,,,,,,,,,,,Carpi,1683,00:03:18.793,Pass,
,,,,,,,,,,,,,,,,2.665202,,,,,,,,,,,,,,74826b1a-cc85-4738-b997-73851aaa77b1,1553,,"[40.5, 19.4]",3879589,48,,,,,2.6550732,,Right Foot,,,"[16.3, 32.2]",,Ground Pass,,27.376633,,,,Vid Belec,8662.0,,,,,,2,From Throw In,Gabriel Moisés Antunes da Silva,3416.0,Left Back,119,Carpi,1683,['a7bdb1c2-17a0-4aed-9f0e-386f303dc617'],22,,,,,,,,,,,,,,,,Carpi,1683,00:03:22.173,Pass,
