50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.017312,,,,,,,,,,,,,9d70249b-b448-46ca-89a1-9f84e093e6b6,2071,,,"[75.5, 32.4]",3879613,51,,,,,0.86801225,,Right Foot,,"[82.7, 40.9]",,Ground Pass,,11.139569,Incomplete,,Riccardo Saponara,7150.0,,,,,Recovery,2,From Free Kick,Raffaele Maiello,11602.0,Center Defensive Midfield,132,Empoli,290,"['520e1fb5-1f9a-4815-9890-f92bdc5a5657', '934760cc-9162-4db1-a0a2-b4cbaf29eeeb', 'b2b5c37d-4ceb-4382-b8c6-94a1f466c96c']",10,,,,,,,,,,,,,,,Empoli,290,00:06:10.672,Pass,
,,,,,,,,,,,,,,,,,1.289717,,,,,,,,,,,,,934760cc-9162-4db1-a0a2-b4cbaf29eeeb,2073,,,"[37.4, 39.2]",3879613,51,,,,,-1.0577384,,Left Foot,,"[41.4, 32.1]",,Ground Pass,,8.149233,,,Álvaro Borja Morata Martín,3477.0,,,,,Recovery,2,Regular Play,Paul Pogba,20004.0,Left Center Midfield,133,Juventus,224,"['9d70249b-b448-46ca-89a1-9f84e093e6b6', 'e8d89f25-d671-48c1-803c-5c7a2648e39e']",11,,,,,,,,,,,,,,,Juventus,224,00:06:11.690,Pass,
,,,,,,,,,,,,,,,,,0.846571,,,,,,,,,,,,,cb29fae6-f161-43de-bcc0-bfee504a9176,2077,,,"[40.6, 32.1]",3879613,51,,,,,1.7273982,,Right Foot,,"[39.7, 37.8]",,Low Pass,,5.770615,,,Paul Pogba,20004.0,,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Left Wing,133,Juventus,224,"['68ac3fe8-ac85-4b44-bfb0-cff6a9e3ba40', 'e5eb18bd-e4ed-46d9-8fb5-589e8fa988a8']",13,,,,,,,,,,,,,,,Juventus,224,00:06:13.020,Pass,True
,,,,,,,,,,,,,,,,,2.310012,,,,,,,,,,,,,14905a0a-e0fc-4bb2-ae5a-3387611d9d44,2080,,,"[38.6, 35.8]",3879613,51,,,,,-1.6996334,,Right Foot,,"[35.4, 11.1]",,Ground Pass,,24.906425,,,Patrice Evra,20008.0,,,,,,2,Regular Play,Paul Pogba,20004.0,Left Center Midfield,133,Juventus,224,['e406463f-03a2-4eb8-9958-cfc097f9b857'],14,,,,,,,,,,,,,,,Juventus,224,00:06:14.400,Pass,
,,,,,,,,,,,,,,,,,2.089504,,,,,,,,,,,,,12805020-bf6e-4cfe-87c4-a4decb42eab1,2083,,,"[35.8, 7.1]",3879613,51,,,,,2.527678,,Left Foot,,"[14.8, 21.9]",,Ground Pass,,25.691244,,,Leonardo Bonucci,7173.0,,,,,,2,Regular Play,Patrice Evra,20008.0,Left Back,133,Juventus,224,['e256d162-cf9f-436f-9030-98edef917a6c'],18,,,,,,,,,,,,,,,Juventus,224,00:06:18.551,Pass,
,,,,,,,,,,,,,,,,,2.413479,,,,,,,,,,,,,b265c6a7-5690-40a3-8907-7be13a35b048,2086,,,"[14.8, 26.7]",3879613,51,,,,,1.8857442,,Right Foot,,"[7.6, 48.8]",,Ground Pass,,23.243279,,,Gianluigi Buffon,6949.0,,,,,,2,Regular Play,Leonardo Bonucci,7173.0,Left Center Back,133,Juventus,224,['953f064c-96fd-4964-b762-6bbc0412f9d1'],21,,,,,,,,,,,,,,,Juventus,224,00:06:21.496,Pass,
,,,,,,,,,,,,,,,,,1.756063,,,,,,,,,,,,,73b4dbc7-79c0-4476-8d0a-2b0cf336adde,2089,,,"[9.0, 54.8]",3879613,51,,,,,1.4964654,,Right Foot,,"[10.4, 73.6]",,Ground Pass,,18.852057,,,Andrea Barzagli,6943.0,,,,,,2,Regular Play,Gianluigi Buffon,6949.0,Goalkeeper,133,Juventus,224,['d741e87d-50dd-4326-b0db-38b95e0e4242'],25,,,,,,,,,,,,,,,Juventus,224,00:06:25.797,Pass,
,,,,,,,,,,,,,,,,,1.077905,,,,,,,,,,,,,d05d4280-f4c4-4100-90a4-534f947ccb35,2092,,,"[10.4, 73.6]",3879613,51,,,,,-0.75976276,,Right Foot,,"[22.4, 62.2]",,Ground Pass,,16.551737,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Andrea Barzagli,6943.0,Right Center Back,133,Juventus,224,['52799922-5252-4c69-b4c5-e310e78a2242'],27,,,,,,,,,,,,,,,Juventus,224,00:06:27.570,Pass,
,,,,,,,,,,,,,,,,,1.042041,,,,,,,,,,,,,b7b69da7-5736-4076-9ed2-416845a37fbb,2096,,,"[22.7, 64.5]",3879613,51,,,,,1.2539718,,Right Foot,,"[26.7, 76.7]",,Ground Pass,,12.839003,,,Stephan Lichtsteiner,5541.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,133,Juventus,224,"['6872d1bd-cc15-41f7-b7ce-843422a1d73d', 'a6e63ce0-84e2-46c1-878f-4727ab5ce34f']",29,,,,,,,,,,,,,,,Juventus,224,00:06:29.322,Pass,True
,,,,,,,,,,,,,,,,,1.911781,,,,,,,,,,,,,59b2c6f6-5f4d-4ad6-896d-920b249dd86a,2101,,,"[89.4, 0.1]",3879613,51,,,,,1.032037,,,,"[105.3, 26.7]",,High Pass,,30.989838,Incomplete,,Massimo Maccarone,40252.0,,,,,Throw-in,2,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,134,Empoli,290,"['541542ce-76c8-4248-a5d9-61a616d57fb3', '5dfbfd89-1e0c-43f9-9e7f-c45ddcba1ce6']",34,,,,,,,,,,,,,,,Empoli,290,00:06:34.745,Pass,
,,,,,,,,,,,,,,,,,1.574552,,,,,,,,,,,,,541542ce-76c8-4248-a5d9-61a616d57fb3,2104,,,"[14.8, 53.4]",3879613,51,,,,,0.65284663,,Right Foot,,"[26.7, 62.5]",,High Pass,,14.980654,,,Sami Khedira,5566.0,,,,,Recovery,2,Regular Play,Leonardo Bonucci,7173.0,Left Center Back,135,Juventus,224,"['59b2c6f6-5f4d-4ad6-896d-920b249dd86a', '6e6e42d9-eae8-4caf-9c11-12238304710d', 'a4076ee7-9c10-4aea-9632-a1b950c7806b']",36,,,,,,,,,,,,,,,Juventus,224,00:06:36.657,Pass,True
,,,,,,,,,,,,,,,,,1.067997,,,,,,,,,,,,,cc39ab2b-0c3f-4e7c-8086-fa38428838e4,2106,,,"[26.7, 62.5]",3879613,51,,,,,-2.910502,,Head,,"[23.3, 61.7]",,Low Pass,,3.4928498,Incomplete,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Sami Khedira,5566.0,Right Center Midfield,135,Juventus,224,"['3eb0e130-cfa0-4673-ac5f-4d11df3249dd', '73a40e2f-419f-449c-9e1a-24671bc5c855']",38,,,,,,,,,,,,,,,Juventus,224,00:06:38.272,Pass,
,,,,,,,,,,,,,,,,,0.227923,,,,,,,,,,,,,73a40e2f-419f-449c-9e1a-24671bc5c855,2109,,,"[96.8, 18.4]",3879613,51,,,,,-0.1798535,,Right Foot,,"[97.9, 18.2]",,Low Pass,,1.118034,Incomplete,,Manuel Pucciarelli,7054.0,,,,,Recovery,2,Regular Play,Leandro Daniel Paredes,16308.0,Left Center Midfield,135,Juventus,224,"['0c1cd309-c77b-4de6-b17d-3ec7af2ee52a', 'a8307ae9-6c52-4064-b054-2701d3b87bf0', 'cc39ab2b-0c3f-4e7c-8086-fa38428838e4', 'ff7b537a-0199-4164-be2a-f87c829c3121']",39,,,,,,,,,,,,,,,Empoli,290,00:06:39.340,Pass,True
,,,,,,,,,,,,,,,,,0.90864,,,,,,,,,,,,,22a23b8e-065d-4b5a-810a-b952cf581fda,2112,,,"[28.7, 62.8]",3879613,51,,,,,1.7053174,,Right Foot,,"[26.9, 76.1]",,Ground Pass,,13.421252,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,Recovery,2,Regular Play,Sami Khedira,5566.0,Right Center Midfield,135,Juventus,224,['6eb9b38e-cc4a-4e00-9339-2390026079ea'],40,,,,,,,,,,,,,,,Juventus,224,00:06:40.904,Pass,
,,,,,,,,,,,,,,,,,2.765477,,,,,,,,,,,,,ec4a13d3-f4d1-4256-97fb-30f9b56d55a1,2114,,,"[26.9, 76.1]",3879613,51,,,,,0.11065722,,Right Foot,,"[60.2, 79.8]",,Ground Pass,,33.504925,Out,,Mario Mandžukić,5472.0,,,,,,2,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,135,Juventus,224,['45714fd4-a5ac-406b-ae08-ffb3a17b4bef'],41,,,,,,,,,,,,,,,Juventus,224,00:06:41.813,Pass,
,,,,,,,,,,,,,,,,,0.834582,,,,,,,,,,,,,e5e4f26d-a710-46f6-b9c6-d24d5055a6c2,2116,,,"[63.6, 0.1]",3879613,51,,True,,,1.5876486,,,,"[63.3, 17.9]",,Low Pass,,17.802528,,,Piotr Zieliński,5660.0,,,,,Throw-in,2,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,136,Empoli,290,['7ed93965-817c-40f3-96b3-09a1a7ba33c7'],50,,,,,,,,,,,,,,,Empoli,290,00:06:50.775,Pass,
,,,,,,,,,,,,,,,,,0.778012,,,,,,,,,,,,,beae42d4-96e0-447b-b08b-2bf7d2aaa847,2118,,,"[64.2, 20.8]",3879613,51,,,,,-0.04874185,,Right Foot,,"[72.4, 20.4]",,High Pass,,8.20975,,,Raffaele Maiello,11602.0,,,,,,2,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,136,Empoli,290,['55fc16b7-33d8-40a4-9952-de4e817106cf'],51,,,,,,,,,,,,,,,Empoli,290,00:06:51.990,Pass,
,,,,,,,,,,,,,,,,,0.457601,,,,,,,,,,,,,31a8a3c9-983e-4259-a862-206095c128aa,2121,,,"[73.0, 22.1]",3879613,51,,,,,0.12219517,,Right Foot,,"[78.7, 22.8]",,Low Pass,,5.7428217,Incomplete,,Riccardo Saponara,7150.0,,,,,,2,From Throw In,Raffaele Maiello,11602.0,Center Defensive Midfield,136,Empoli,290,"['c0cdee57-0876-47ea-97ba-6ec31399f808', 'fc81fe2b-1e4a-415f-853b-526eb27dd61f']",53,,,,,,,,,,,,,,,Empoli,290,00:06:53.612,Pass,
,,,,,,,,,,,,,,,,,1.767686,,,,,,,,,,,,,5ef29738-fe62-4d55-a655-5bc71fcc6c6a,2125,,,"[32.3, 54.2]",3879613,51,,,,True,2.2945442,,,,"[20.9, 67.1]",,Low Pass,,17.2154,,,Stephan Lichtsteiner,5541.0,,,,,Recovery,2,Regular Play,Leonardo Bonucci,7173.0,Left Center Back,137,Juventus,224,"['714b0a65-0343-43b2-a076-9ee12a1e67ac', 'd640106d-2357-4c63-9c56-7ff1b1e45ab7']",55,,,,,,,,,,,,,,,Juventus,224,00:06:55.961,Pass,True
,,,,,,,,,,,,,,,,,3.558939,,,,,,,,,,,,,4a584256-a7e4-48fa-a6c7-8faf4565554f,2131,,,"[21.3, 67.1]",3879613,52,,,,,-0.22704515,,Right Foot,,"[80.6, 53.4]",,High Pass,,60.861977,,,Mario Mandžukić,5472.0,,,,,Free Kick,2,From Free Kick,Gianluigi Buffon,6949.0,Goalkeeper,138,Juventus,224,['532423aa-efd3-4050-b01c-fc273587177c'],35,,,,,,,,,,,,,,,Juventus,224,00:07:35.098,Pass,
,,,,,,,,,,,,,,,,,0.093672,,,,,,,,,,,,,29d6c4fe-fd6b-4b4a-9aa7-976be76f8edf,2134,,,"[80.6, 53.4]",3879613,52,,,,True,0.0,,,,"[81.7, 53.4]",,High Pass,,1.1,Incomplete,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,2,From Free Kick,Mario Mandžukić,5472.0,Center Forward,138,Juventus,224,"['25ccca4c-6483-4e1b-b0a8-74c960fd2018', '540b3c6f-1662-478f-af70-80645f109682', '563b7b34-0037-4673-90ec-b7df13f87a2d']",38,,,,,,,,,,,,,,,Juventus,224,00:07:38.656,Pass,True
,,,,,,,,,,,,,,,,,1.890279,,,,,,,,,,,,,16cc9827-a09a-4c8d-9041-2436b3306935,2138,,,"[87.5, 56.8]",3879613,52,,,,True,0.3326197,3539772f-d53e-4845-aa5a-484b38d17b94,,,"[98.5, 60.6]",,Low Pass,,11.637869,,,Mario Mandžukić,5472.0,True,,,,Recovery,2,From Free Kick,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,138,Juventus,224,"['7ed21692-b534-42a7-b676-c05288ee440f', '95ec681f-4f26-4da2-9663-fbc0bed9c438']",40,,,,,,,,,,,,,,,Juventus,224,00:07:40.983,Pass,True
,,,,,,,,,,,,,,,,,1.409504,,,,,,,,,,,,,5a3dd461-3017-4144-a13e-f082bebf5a79,2142,,,"[7.0, 36.1]",3879613,53,,,,,0.88847977,,Left Foot,,"[18.7, 50.5]",,Ground Pass,,18.553976,,,Lorenzo Tonelli,7160.0,,,,,Goal Kick,2,From Goal Kick,Łukasz Skorupski,11508.0,Goalkeeper,139,Empoli,290,['f19b3f3e-6026-4f84-bc67-a934894f1ca2'],7,,,,,,,,,,,,,,,Empoli,290,00:08:07.069,Pass,
,,,,,,,,,,,,,,,,,1.061944,,,,,,,,,,,,,d1e22748-db8a-4e4e-8cc3-5c96ebacb038,2145,,,"[19.3, 53.7]",3879613,53,,,,,-0.030854402,,Right Foot,,"[35.5, 53.2]",,Ground Pass,,16.207714,,,Raffaele Maiello,11602.0,,,,,,2,From Goal Kick,Lorenzo Tonelli,7160.0,Right Center Back,139,Empoli,290,['02f8fcfe-7bbe-4665-87b8-5178fc45c7b5'],9,,,,,,,,,,,,,,,Empoli,290,00:08:09.024,Pass,
,,,,,,,,,,,,,,,,,1.946937,,,,,,,,,,,,,e5fbe350-6d22-418f-8486-aa3b7b8aabad,2148,,,"[34.0, 62.2]",3879613,53,,,,,0.9548598,,Right Foot,,"[44.9, 77.6]",,Ground Pass,,18.867167,,,Vincent Laurini,7155.0,,,,,,2,From Goal Kick,Raffaele Maiello,11602.0,Center Defensive Midfield,139,Empoli,290,['4ae787a6-d7d3-4991-bb62-37d7c3645e72'],11,,,,,,,,,,,,,,,Empoli,290,00:08:11.183,Pass,
,,,,,,,,,,,,,,,,,1.370336,,,,,,,,,,,,,63f6c581-1d1f-4f3b-ba34-aea97bcff52d,2151,,,"[51.7, 77.8]",3879613,53,,,,,-2.1066077,,Right Foot,,"[46.0, 68.2]",,Ground Pass,,11.164677,,,Lorenzo Tonelli,7160.0,,,,,,2,From Goal Kick,Vincent Laurini,7155.0,Right Back,139,Empoli,290,['9e8de181-669b-4448-9a70-dd5e24141377'],16,,,,,,,,,,,,,,,Empoli,290,00:08:16.520,Pass,
,,,,,,,,,,,,,,,,,1.657206,,,,,,,,,,,,,ce5ddd86-4f30-4ee7-86d1-f5980336e31e,2154,,,"[51.4, 66.8]",3879613,53,,,,,-0.5576322,,Right Foot,,"[79.3, 49.4]",,High Pass,,32.88115,Incomplete,,Manuel Pucciarelli,7054.0,,,,,,2,From Goal Kick,Lorenzo Tonelli,7160.0,Right Center Back,139,Empoli,290,"['077fce71-af42-4d04-814d-5c0f48369fc0', '5245ca71-8997-4862-8630-3016809d290a']",19,,,,,,,,,,,,,,,Empoli,290,00:08:19.586,Pass,
,,,,,,,,,,,,,,,,,1.90325,,,,,,,,,,,,,077fce71-af42-4d04-814d-5c0f48369fc0,2156,,,"[40.8, 30.7]",3879613,53,,,,,-0.4224724,,Left Foot,,"[51.7, 25.8]",,Low Pass,,11.950732,,,Paul Pogba,20004.0,,,,,Recovery,2,Regular Play,Leonardo Bonucci,7173.0,Left Center Back,140,Juventus,224,"['cc97f091-6794-4942-9f8b-6186d9bd0767', 'ce5ddd86-4f30-4ee7-86d1-f5980336e31e']",21,,,,,,,,,,,,,,,Juventus,224,00:08:21.243,Pass,
,,,,,,,,,,,,,,,,,0.892812,,,,,,,,,,,,,2d20bd1a-01ca-499a-80a5-d80f8256bc90,2159,,,"[57.1, 23.3]",3879613,53,,,,,-1.092444,,Right Foot,,"[62.7, 12.5]",,Ground Pass,,12.165525,,,Álvaro Borja Morata Martín,3477.0,,,,,,2,Regular Play,Paul Pogba,20004.0,Left Center Midfield,140,Juventus,224,['e93792a4-f515-48a7-b83d-9e7d1364433d'],24,,,,,,,,,,,,,,,Juventus,224,00:08:24.430,Pass,
,,,,,,,,,,,,,,,,,1.534961,,,,,,,,,,,,,b73e020a-a774-46b6-b1ed-fe8f1d53525c,2162,,,"[62.7, 12.5]",3879613,53,,,,,-2.9632504,,Right Foot,,"[39.4, 8.3]",,Ground Pass,,23.675514,,,Patrice Evra,20008.0,,,,,,2,Regular Play,Álvaro Borja Morata Martín,3477.0,Left Wing,140,Juventus,224,['f334ef89-5fc8-45e0-8474-268c24abcf0d'],25,,,,,,,,,,,,,,,Juventus,224,00:08:25.362,Pass,
,,,,,,,,,,,,,,,,,1.458291,,,,,,,,,,,,,4417aec7-fc1a-4655-9d22-5428e8940ea9,2165,,,"[37.7, 10.8]",3879613,53,,,,,1.9403827,,Left Foot,,"[33.4, 21.9]",,Ground Pass,,11.903781,,,Leonardo Bonucci,7173.0,,,,,,2,Regular Play,Patrice Evra,20008.0,Left Back,140,Juventus,224,['fec58826-c9d7-454a-9280-7d1fb292bc7c'],27,,,,,,,,,,,,,,,Juventus,224,00:08:27.828,Pass,
,,,,,,,,,,,,,,,,,2.175511,,,,,,,,,,,,,59be86a6-9d57-46a1-9365-b1515040df62,2169,,,"[32.7, 21.6]",3879613,53,,,,,1.1458538,,Right Foot,,"[40.8, 39.5]",,Low Pass,,19.647392,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Leonardo Bonucci,7173.0,Left Center Back,140,Juventus,224,"['2dcefdfe-a111-4a54-b4ba-b9e9a5142b60', 'a867eb13-2399-41c4-a7dd-fe1a29f5f4d0']",29,,,,,,,,,,,,,,,Juventus,224,00:08:29.907,Pass,True
,,,,,,,,,,,,,,,,,1.712653,,,,,,,,,,,,,ebf57c67-39fb-4a57-a6a0-0d883a2c9c80,2172,,,"[40.8, 40.9]",3879613,53,,,,,1.4453835,,Right Foot,,"[45.2, 75.8]",,Ground Pass,,35.17627,,,Stephan Lichtsteiner,5541.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,140,Juventus,224,['f11d2dd2-bf12-423e-9638-5a3ff50a4457'],32,,,,,,,,,,,,,,,Juventus,224,00:08:32.154,Pass,
,,,,,,,,,,,,,,,,,1.117168,,,,,,,,,,,,,6b8b3a4b-04f5-49b8-9cd5-435b2b00f650,2175,,,"[45.2, 75.8]",3879613,53,,,,,0.11519028,,Left Foot,,"[57.3, 77.2]",,Ground Pass,,12.180722,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,2,Regular Play,Stephan Lichtsteiner,5541.0,Right Back,140,Juventus,224,['939b734e-ffc0-4476-b4fd-4df675b74ad7'],35,,,,,,,,,,,,,,,Juventus,224,00:08:35.126,Pass,
,,,,,,,,,,,,,,,,,1.170789,,,,,,,,,,,,,a6bf5088-406e-4878-a0d3-ec103b7dce02,2178,,,"[57.3, 77.2]",3879613,53,,,,,-1.9266543,,Right Foot,,"[53.1, 65.9]",,Ground Pass,,12.055289,,,Claudio Marchisio,8294.0,,,,,,2,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,140,Juventus,224,['836824aa-4d86-491b-8d86-d934ae8f850b'],36,,,,,,,,,,,,,,,Juventus,224,00:08:36.403,Pass,
,,,,,,,,,,,,,,,,,0.806416,,,,,,,,,,,,,9e5a0302-f7f3-4376-82fe-62f31b9144e6,2183,,,"[60.4, 72.2]",3879613,53,,,,,-0.3149939,,Right Foot,,"[69.3, 69.3]",,Ground Pass,,9.360556,,,Sami Khedira,5566.0,,,,,,2,Regular Play,Claudio Marchisio,8294.0,Center Defensive Midfield,140,Juventus,224,"['50ecb926-4818-4b0c-9eee-e277bbd3bff4', 'bbf5c87f-18d6-4801-a3fc-db0032340a95']",38,,,,,,,,,,,,,,,Juventus,224,00:08:38.564,Pass,True
,,,,,,,,,,,,,,,,,2.308951,,,,,,,,,,,,,bbbfd7bd-be19-47bb-afb2-7e5c92a75700,2186,,,"[72.1, 69.8]",3879613,53,,,,,-0.19739556,,Right Foot,,"[101.6, 63.9]",,Ground Pass,,30.084215,,,Juan Guillermo Cuadrado Bello,5689.0,,,,,,2,Regular Play,Sami Khedira,5566.0,Right Center Midfield,140,Juventus,224,['a8b4d3db-4630-4d4b-b819-096724013e3b'],40,,,,,,,,,,,,,,,Juventus,224,00:08:40.237,Pass,
,,,,,,,,,,,,,,,,,0.316391,,,,,,,,,,,,,fb739f9e-91f1-4401-9886-772fb24d1a81,2189,,,"[117.2, 54.0]",3879613,53,,,,,-1.7046072,,Right Foot,True,"[116.5, 48.8]",,Ground Pass,,5.246904,Incomplete,,Mario Mandžukić,5472.0,,,,,,2,Regular Play,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,140,Juventus,224,"['396adfec-c25b-43a5-abf6-756912cd7abb', '96d623ae-44f6-47d2-9e5d-b14bfcafebd7']",44,,,,,,,,,,,,,,,Juventus,224,00:08:44.225,Pass,
,,,,,,,,,,,,,,,,,1.61308,,,,,,,,,,,,,d0ee7844-3957-4eba-b2a9-2dd325432f11,2192,,,"[120.0, 80.0]",3879613,54,,,,,-1.6824791,,Right Foot,,"[115.2, 37.2]",,High Pass,,43.068317,Incomplete,True,,,,True,Outswinging,,Corner,2,From Corner,Juan Guillermo Cuadrado Bello,5689.0,Right Wing,141,Juventus,224,['f86aca66-cab0-4ff6-9d6c-4e8e860897f0'],29,,,,,,,,,,,,,,,Juventus,224,00:09:29.009,Pass,
,,,,,,,,,,,,,,,,,1.889713,,,,,,,,,,,,,6bc82246-c983-4f6a-b1c1-5d342fb6440f,2198,,,"[31.5, 37.5]",3879613,54,,,,,0.7568345,,Right Foot,,"[42.3, 47.7]",,Ground Pass,,14.855302,Incomplete,,Manuel Pucciarelli,7054.0,,,,,,2,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,142,Empoli,290,"['4f9c6604-19fe-427d-920e-00af964b62e5', 'a0d6fd31-74f8-47da-a2dd-f0c266b93e0b']",35,,,,,,,,,,,,,,,Empoli,290,00:09:35.864,Pass,
,,,,,,,,,,,,,,,,,1.567187,,,,,,,,,,,,,4f9c6604-19fe-427d-920e-00af964b62e5,2200,,,"[77.8, 32.4]",3879613,54,,,,,2.9065804,,Right Foot,,"[63.6, 35.8]",,Ground Pass,,14.60137,Incomplete,,Claudio Marchisio,8294.0,,,,,Recovery,2,Regular Play,Mario Mandžukić,5472.0,Center Forward,142,Empoli,290,"['5a15bd53-8726-48fd-9362-7a309b6cca7e', '6bc82246-c983-4f6a-b1c1-5d342fb6440f', '771f30f6-c9c9-4bbc-b936-2f473cdc573e']",37,,,,,,,,,,,,,,,Juventus,224,00:09:37.753,Pass,
,,,,,,,,,,,,,,,,,3.365957,,,,,,,,,,,,,5a15bd53-8726-48fd-9362-7a309b6cca7e,2202,,,"[56.5, 44.3]",3879613,54,,,,,0.9439208,,Right Foot,,"[81.2, 78.4]",,High Pass,,42.10582,,,Piotr Zieliński,5660.0,,,,,Recovery,2,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,142,Empoli,290,"['4f9c6604-19fe-427d-920e-00af964b62e5', '6025431b-4cc3-4688-ab47-ec6087a7c9c6']",39,,,,,,,,,,,,,,,Empoli,290,00:09:39.321,Pass,
,,,,,,,,,,,,,,,,,2.980169,,,,,,,,,,,,,90455bd2-dc33-4374-aaec-55c09c3d78dc,2205,,,"[85.8, 67.3]",3879613,54,,,,,-1.2260236,,Left Foot,True,"[105.3, 13.0]",,High Pass,,57.695232,,,Massimo Maccarone,40252.0,,True,,,,2,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,142,Empoli,290,['c7cfff7f-b4a8-4f95-b9fb-06ac5fe41768'],46,,,,,,,,,,,,,,,Empoli,290,00:09:46.950,Pass,
,,,,,,,,,,,,,,,,,1.062361,,,,,,,,,,,,,7e262c31-89b2-433b-b847-40a516b31686,2208,,,"[111.9, 17.6]",3879613,54,,,,,1.3127891,,Right Foot,True,"[117.6, 39.2]",,Low Pass,,22.339428,Incomplete,,Manuel Pucciarelli,7054.0,,,,,,2,Regular Play,Massimo Maccarone,40252.0,Left Center Forward,142,Empoli,290,"['7044e97d-d681-40b0-a898-fd01367d5708', '779027c0-8767-4287-86e9-022e388889e3']",52,,,,,,,,,,,,,,,Empoli,290,00:09:52.469,Pass,
,,,,,,,,,,,,,,,,,3.724662,,,,,,,,,,,,,35fa0031-8ac5-4442-8d19-7088fe341bcf,2211,,,"[4.8, 42.3]",3879613,55,,True,,,-0.19846223,,Drop Kick,,"[76.9, 27.8]",,High Pass,,73.543594,Incomplete,,,,,,,,,2,From Keeper,Gianluigi Buffon,6949.0,Goalkeeper,143,Juventus,224,['82ca855e-c846-4c34-9fb0-7e1818f5106a'],11,,,,,,,,,,,,,,,Juventus,224,00:10:11.613,Pass,
,,,,,,,,,,,,,,,,,1.789415,,,,,,,,,,,,,fc77656a-8528-413f-951b-74ee407d9966,2214,,,"[38.4, 54.3]",3879613,55,,,,,-2.8663201,,Right Foot,,"[12.2, 46.9]",,Ground Pass,,27.224989,,,Łukasz Skorupski,11508.0,,,,,,2,Regular Play,Lorenzo Tonelli,7160.0,Right Center Back,144,Empoli,290,['9ee891c4-72ba-4bda-aa52-228267403f53'],17,,,,,,,,,,,,,,,Empoli,290,00:10:17.700,Pass,
,,,,,,,,,,,,,,,,,3.777232,,,,,,,,,,,,,33520cc1-c0b7-47fa-8dc5-f41b88fb1fc5,2218,,,"[11.6, 50.5]",3879613,55,,,,,0.51090455,,Right Foot,,"[62.8, 79.2]",,High Pass,,58.69523,Incomplete,,Manuel Pucciarelli,7054.0,,,,,,2,Regular Play,Łukasz Skorupski,11508.0,Goalkeeper,144,Empoli,290,"['32624a94-5dc3-463f-9255-21e22e6fd0c0', '353f7e09-cf06-4c73-820f-842238f1ef2d']",21,,,,,,,,,,,,,,,Empoli,290,00:10:21.529,Pass,
,,,,,,,,,,,,,,,,,1.324405,,,,,,,,,,,,,353f7e09-cf06-4c73-820f-842238f1ef2d,2220,,,"[57.3, 0.9]",3879613,55,,,,,0.7325374,,Left Foot,,"[77.2, 18.8]",,High Pass,,26.766024,Incomplete,,Mario Mandžukić,5472.0,,,,,Recovery,2,Regular Play,Patrice Evra,20008.0,Left Back,144,Empoli,290,"['22e238dd-59df-4311-8ffd-27fcff1b124d', '33520cc1-c0b7-47fa-8dc5-f41b88fb1fc5', 'be58ed25-937a-430f-a443-3c965a58bf81']",25,,,,,,,,,,,,,,,Juventus,224,00:10:25.306,Pass,
