50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.551963,,,,,,,,,,,,668b0cce-db36-4310-be70-0c11bcfeb49c,16,,,"[7.0, 36.1]",3879873,0,,,,,-1.5405025,,Right Foot,,,,"[7.5, 19.6]",,Ground Pass,,16.507574,,,,Emiliano Moretti,7476.0,,,,,,Goal Kick,1,From Goal Kick,Daniele Padelli,34881.0,Goalkeeper,3,Torino,241,['3e381a5f-72e8-4368-9819-da292f1c1340'],17,,,,,,,,,,,,,,,,Torino,241,00:00:17.178,Pass,
,,,,,,,,,,,,,,1.253008,,,,,,,,,,,,9a9305fa-7011-45e6-9f10-00f21938147a,19,,,"[7.5, 19.6]",3879873,0,,,,,-1.2643118,,Left Foot,,,,"[12.5, 3.8]",,Ground Pass,,16.572266,,,,Bruno da Silva Peres,6965.0,,,,,,,1,From Goal Kick,Emiliano Moretti,7476.0,Left Center Back,3,Torino,241,['507de819-43a2-45fe-bcd4-9d5f4763aee3'],19,,,,,,,,,,,,,,,,Torino,241,00:00:19.576,Pass,
,,,,,,,,,,,,,,2.228424,,,,,,,,,,,,50389a81-770e-4a3f-958b-8dc6f7e5fe66,24,,,"[7.3, 24.8]",3879873,0,,,,,0.8670194,,Right Foot,,,,"[34.8, 57.2]",,High Pass,,42.497177,,,,Daniele Baselli,7465.0,,,,,,,1,From Goal Kick,Bruno da Silva Peres,6965.0,Left Wing Back,3,Torino,241,"['388dff18-a672-4406-b7b0-acafef87d7a9', '6fec3574-b14b-4744-a2df-37a6312dbeb3']",26,,,,,,,,,,,,,,,,Torino,241,00:00:26.290,Pass,True
,,,,,,,,,,,,,,1.126585,,,,,,,,,,,,5edbb7de-cf73-46d0-9f2c-55d1bc056d7e,26,,,"[34.8, 57.2]",3879873,0,,,,,0.14270157,,Head,,,,"[52.2, 59.7]",,Low Pass,,17.57868,,,,Josef Alexander Martínez Mencia,12619.0,,,,,,,1,From Goal Kick,Daniele Baselli,7465.0,Right Center Midfield,3,Torino,241,['80cb767e-372e-493f-8283-334313cbc47d'],28,,,,,,,,,,,,,,,,Torino,241,00:00:28.518,Pass,
,,,,,,,,,,,,,,1.068852,,,,,,,,,,,,2659322c-83ac-4c53-9678-907e78b4ff75,30,,,"[63.4, 58.5]",3879873,0,,,,,-2.1879878,,Right Foot,,,,"[56.8, 49.2]",,Ground Pass,,11.403947,,,,Alessandro Gazzi,40351.0,,,,,,,1,From Goal Kick,Josef Alexander Martínez Mencia,12619.0,Right Center Forward,3,Torino,241,['e7ed7a38-f2a1-41f0-ab53-74f7d7ef802c'],36,,,,,,,,,,,,,,,,Torino,241,00:00:36.633,Pass,
,,,,,,,,,,,,,,1.243792,,,,,,,,,,,,8043e14a-6b13-4583-a33c-d07a67f16eb1,33,,,"[55.4, 46.8]",3879873,0,,,,,-2.1545913,,Left Foot,,,,"[44.5, 30.3]",,Ground Pass,,19.775236,,,,Emiliano Moretti,7476.0,,,,,,,1,From Goal Kick,Alessandro Gazzi,40351.0,Center Defensive Midfield,3,Torino,241,['f0d3bcd9-d90d-4ab3-ad08-027bfbb87647'],38,,,,,,,,,,,,,,,,Torino,241,00:00:38.868,Pass,
,,,,,,,,,,,,,,0.803593,,,,,,,,,,,,c71b05cc-9f8e-4e1b-8df0-8cd7ebe827a9,37,,,"[36.6, 21.5]",3879873,0,,,,,2.1327178,,Left Foot,,,,"[26.4, 37.7]",,Ground Pass,,19.143667,,,,Pontus Jansson,4709.0,,,,,,,1,From Goal Kick,Emiliano Moretti,7476.0,Left Center Back,3,Torino,241,['17e49e10-9e67-4aa9-8908-1922afd92e87'],42,,,,,,,,,,,,,,,,Torino,241,00:00:42.290,Pass,
,,,,,,,,,,,,,,1.028408,,,,,,,,,,,,747d9db8-f4bc-4a11-8e0d-b37af37f8e9e,41,,,"[35.5, 40.0]",3879873,0,,,,,-0.15488334,,Right Foot,,,,"[62.4, 35.8]",,Ground Pass,,27.225906,,,,Andrea Belotti,7471.0,,,,,,,1,From Goal Kick,Pontus Jansson,4709.0,Center Back,3,Torino,241,"['4acafc40-9435-40de-8a32-c6b7bbaf0780', 'd15a925b-5629-474c-8d63-f991890b3e05']",46,,,,,,,,,,,,,,,,Torino,241,00:00:46.212,Pass,True
,,,,,,,,,,,,,,1.459497,,,,,,,,,,,,e739fc37-0b74-4cf0-a930-1d7673c17f87,44,,,"[65.4, 29.7]",3879873,0,,,,,-1.4043187,,Right Foot,,,,"[69.5, 5.3]",,Ground Pass,,24.74207,,,,Bruno da Silva Peres,6965.0,,,,,,,1,From Goal Kick,Andrea Belotti,7471.0,Left Center Forward,3,Torino,241,['9f911524-5d6d-4f2e-9971-23b544edc3b2'],48,,,,,,,,,,,,,,,,Torino,241,00:00:48.734,Pass,
,,,,,,,,,,,,,,2.652389,,,,,,,,,,,,ef50b79a-8a78-4b5e-b944-0fec0ba32f1f,47,,,"[71.4, 17.2]",3879873,0,,,,,1.2442914,,Right Foot,,,,"[90.6, 73.9]",,High Pass,,59.86259,,Incomplete,,Davide Zappacosta,3660.0,,,True,,,,1,From Goal Kick,Bruno da Silva Peres,6965.0,Left Wing Back,3,Torino,241,"['08650111-f8f1-4d1c-9960-00f839338e2a', 'd0690826-231e-462f-9c83-7eca76f03404']",53,,,,,,,,,,,,,,,,Torino,241,00:00:53.517,Pass,
,,,,,,,,,,,,,,2.056427,,,,,,,,,,,,d0690826-231e-462f-9c83-7eca76f03404,49,,,"[29.5, 6.2]",3879873,0,,,,,0.3664492,,Head,,,,"[48.0, 13.3]",,High Pass,,19.81565,,Incomplete,,Daniele Croce,40251.0,,,,,,Interception,1,From Goal Kick,Mário Rui Silva Duarte,7151.0,Left Back,3,Torino,241,"['65155858-0a68-412a-9abc-3d655bde34df', 'db984701-0081-402c-adf6-92820cdb0be1', 'ef50b79a-8a78-4b5e-b944-0fec0ba32f1f']",56,,,,,,,,,,,,,,,,Empoli,290,00:00:56.169,Pass,
,,,,,,,,,,,,,,0.793775,,,,,,,,,,,,341680c4-6436-4e80-b13f-bca0d92919d9,52,,,"[69.5, 68.2]",3879873,0,,,,,-2.6719928,,Head,,,,"[62.8, 64.8]",,High Pass,,7.5133214,,,,Kamil Glik,3034.0,,,,,,,1,From Goal Kick,Daniele Baselli,7465.0,Right Center Midfield,3,Torino,241,['6b467aee-2b6a-4470-a64d-b85388afbd0e'],59,,,,,,,,,,,,,,,,Torino,241,00:00:59.322,Pass,
,,,,,,,,,,,,,,0.876335,,,,,,,,,,,,01d478eb-2f09-4b9d-a48f-06df4f444d08,54,,,"[62.8, 64.8]",3879873,1,,,,,-1.1332866,,Head,,,,"[65.7, 58.6]",,Low Pass,,6.844706,,,,Alessandro Gazzi,40351.0,,,,,,,1,From Goal Kick,Kamil Glik,3034.0,Right Center Back,3,Torino,241,['157eb34c-463a-4014-86cd-81fc9737aa59'],0,,,,,,,,,,,,,,,,Torino,241,00:01:00.116,Pass,
,,,,,,,,,,,,,,1.374965,,,,,,,,,,,,75867dde-5081-4285-bfa6-400e6133d916,58,,,"[65.1, 59.7]",3879873,1,,,,,-0.30508542,,Right Foot,,,,"[83.2, 54.0]",,High Pass,,18.976301,,Pass Offside,,Josef Alexander Martínez Mencia,12619.0,,,,,,,1,From Goal Kick,Alessandro Gazzi,40351.0,Center Defensive Midfield,3,Torino,241,"['c337cde6-fca0-43cc-927a-821337e21df6', 'f7ebd7f1-3cdd-456b-ae50-a14a5f6cd326']",1,,,,,,,,,,,,,,,,Torino,241,00:01:01.371,Pass,True
,,,,,,,,,,,,,,2.117144,,,,,,,,,,,,f33e38d7-d87f-4859-87e7-5ac12fd0e68e,60,,,"[38.2, 25.4]",3879873,1,,True,,,1.4089589,,Right Foot,,,,"[39.0, 30.3]",,Ground Pass,,4.9648767,,,,Uroš Ćosić,16061.0,,,,,,Free Kick,1,From Free Kick,Andrea Costa,8664.0,Left Center Back,4,Empoli,290,['ecb6380c-f845-468c-a5ad-9bdce41e826d'],16,,,,,,,,,,,,,,,,Empoli,290,00:01:16.017,Pass,
,,,,,,,,,,,,,,1.102249,,,,,,,,,,,,e9b9cf69-2e84-4f30-8ece-46ce9f305a28,62,,,"[46.8, 47.7]",3879873,1,,,,,-0.41750205,,Right Foot,,,,"[72.5, 36.3]",,Ground Pass,,28.114943,,,,Manuel Pucciarelli,7054.0,,,,,,,1,From Free Kick,Uroš Ćosić,16061.0,Right Center Back,4,Empoli,290,['bf20791b-3caf-495d-bff6-05b3f4609ba0'],20,,,,,,,,,,,,,,,,Empoli,290,00:01:20.225,Pass,
,,,,,,,,,,,,,,1.23894,,,,,,,,,,,,c22c8119-9e7f-4485-9dfa-f19fa3fabe6d,65,,,"[72.8, 36.3]",3879873,1,,,,,3.1077073,,Right Foot,,,,"[66.9, 36.5]",,Ground Pass,,5.903389,,Incomplete,,Leandro Daniel Paredes,16308.0,,,,,,,1,From Free Kick,Manuel Pucciarelli,7054.0,Right Center Forward,4,Empoli,290,"['4b85d27f-14ef-4a0f-a76e-277909f7504d', '9c449db9-47ee-4308-a851-b0b7b0bca1b6']",21,,,,,,,,,,,,,,,,Empoli,290,00:01:21.407,Pass,
,,,,,,,,,,,,,,1.738501,,,,,,,,,,,,8783ed69-149b-4b2a-86c0-cd904c16cf95,74,,,"[51.9, 42.6]",3879873,1,,,,,2.9186924,,Right Foot,,,,"[36.9, 46.0]",,Ground Pass,,15.380507,,,,Pontus Jansson,4709.0,,,,,,Free Kick,1,From Free Kick,Alessandro Gazzi,40351.0,Center Defensive Midfield,5,Torino,241,['effa9884-8951-41bc-89dd-22ee3d14ec28'],44,,,,,,,,,,,,,,,,Torino,241,00:01:44.955,Pass,
,,,,,,,,,,,,,,1.624543,,,,,,,,,,,,db5c7d30-f6ad-423b-97fd-f81feb860717,77,,,"[36.9, 46.0]",3879873,1,,,,,1.5471786,,Right Foot,,,,"[37.5, 71.4]",,Ground Pass,,25.407085,,,,Kamil Glik,3034.0,,,,,,,1,From Free Kick,Pontus Jansson,4709.0,Center Back,5,Torino,241,['edd95af3-de4f-42a7-bd90-d3635c5dd992'],47,,,,,,,,,,,,,,,,Torino,241,00:01:47.875,Pass,
,,,,,,,,,,,,,,1.652,,,,,,,,,,,,172c1b89-6003-4b79-af01-448695404346,80,,,"[37.5, 71.4]",3879873,1,,,,,-1.9393876,,Right Foot,,,,"[30.2, 52.5]",,Ground Pass,,20.2608,,,,Pontus Jansson,4709.0,,,,,,,1,From Free Kick,Kamil Glik,3034.0,Right Center Back,5,Torino,241,['66204740-ee1c-4437-95d2-a58d3bf7278e'],50,,,,,,,,,,,,,,,,Torino,241,00:01:50.184,Pass,
,,,,,,,,,,,,,,1.679324,,,,,,,,,,,,b26a4c4d-9c4e-4e72-a87b-70fda6fc8cc7,83,,,"[28.5, 50.2]",3879873,1,,,,,-0.4479421,,Right Foot,,,,"[43.9, 42.8]",,Ground Pass,,17.085667,,,,Alessandro Gazzi,40351.0,,,,,,,1,From Free Kick,Pontus Jansson,4709.0,Center Back,5,Torino,241,['61b998ca-7ea6-4eee-912f-7590f2112183'],52,,,,,,,,,,,,,,,,Torino,241,00:01:52.564,Pass,
,,,,,,,,,,,,,,0.458995,,,,,,,,,,,,810ea6a0-39bf-4f54-b9a5-cc44d6fd5080,86,,,"[43.9, 42.8]",3879873,1,,,,,-1.440393,,Left Foot,,,,"[45.5, 30.6]",,Low Pass,,12.304471,,Incomplete,,Bruno da Silva Peres,6965.0,,,,,,,1,From Free Kick,Alessandro Gazzi,40351.0,Center Defensive Midfield,5,Torino,241,"['dc454afe-202f-459c-a3df-a1a8defb2c34', 'f307e1b4-30b2-4b9c-954e-921443c79497']",55,,,,,,,,,,,,,,,,Torino,241,00:01:55.465,Pass,
,,,,,,,,,,,,,,0.37176,,,,,,,,,,,,c9773b95-ecdd-4ea4-873a-50c8f674471e,89,,,"[63.4, 0.1]",3879873,2,,True,,,2.0848598,,,,,,"[58.6, 8.6]",,Low Pass,,9.76166,,,,Joel Chukwuma Obi,7470.0,,,,,,Throw-in,1,From Throw In,Bruno da Silva Peres,6965.0,Left Wing Back,6,Torino,241,['7dcc466c-78fa-4bdf-8c90-ac3821f77470'],1,,,,,,,,,,,,,,,,Torino,241,00:02:01.537,Pass,
,,,,,,,,,,,,,,1.111263,,,,,,,,,,,,9d596cb3-73b4-48b0-be05-7215a755a396,91,,,"[58.6, 8.6]",3879873,2,,True,,,-2.0736396,,Right Foot,,,,"[56.4, 4.6]",,Ground Pass,,4.565085,,,,Bruno da Silva Peres,6965.0,,,,,,,1,From Throw In,Joel Chukwuma Obi,7470.0,Left Center Midfield,6,Torino,241,['bdefcbe3-212f-4152-8024-c4baf4cc0b7d'],3,,,,,,,,,,,,,,,,Torino,241,00:02:03.282,Pass,
,,,,,,,,,,,,,,1.528228,,,,,,,,,,,,31d9b8cb-cba8-4433-9a06-32a128b4332f,93,,,"[51.4, 6.2]",3879873,2,,,,,2.3896394,,Right Foot,,,,"[37.5, 19.2]",,Ground Pass,,19.031815,,,,Emiliano Moretti,7476.0,,,,,,,1,From Throw In,Bruno da Silva Peres,6965.0,Left Wing Back,6,Torino,241,['0740d3e0-5e1b-4165-a426-0ffd606f1c24'],6,,,,,,,,,,,,,,,,Torino,241,00:02:06.903,Pass,
,,,,,,,,,,,,,,1.48197,,,,,,,,,,,,4b808a47-49d9-4ad1-818a-4b33ae71bd0f,96,,,"[37.6, 18.6]",3879873,2,,,,,0.515839,,Right Foot,,,,"[63.7, 33.4]",,Ground Pass,,30.004166,,,,Josef Alexander Martínez Mencia,12619.0,,,,,,,1,From Throw In,Emiliano Moretti,7476.0,Left Center Back,6,Torino,241,"['7a78b4b0-5e6d-4be4-abce-7e18808fe851', '8b1d14de-0582-479f-a2d1-50f596a23180']",8,,,,,,,,,,,,,,,,Torino,241,00:02:08.432,Pass,True
,,,,,,,,,,,,,,2.448915,,,,,,,,,,,,97c9343a-c21c-4dfb-aca3-0ab163ba1438,99,,,"[63.7, 33.4]",3879873,2,,,,,1.467242,,Right Foot,,,,"[68.2, 76.7]",,High Pass,,43.533207,,,,Davide Zappacosta,3660.0,,,True,,,,1,From Throw In,Josef Alexander Martínez Mencia,12619.0,Right Center Forward,6,Torino,241,['797b5920-b854-43ed-9c14-5bc37add2001'],10,,,,,,,,,,,,,,,,Torino,241,00:02:10.662,Pass,
,,,,,,,,,,,,,,1.197464,,,,,,,,,,,,f2cefd71-1ded-4270-9217-23245e67bfd2,102,,,"[68.2, 76.7]",3879873,2,,,,,-1.4723501,,Right Foot,,,,"[69.0, 68.6]",,Ground Pass,,8.13941,,,,Daniele Baselli,7465.0,,,,,,,1,From Throw In,Davide Zappacosta,3660.0,Right Wing Back,6,Torino,241,['30448084-3047-4e07-8f28-c0fa202c524b'],16,,,,,,,,,,,,,,,,Torino,241,00:02:16.604,Pass,
,,,,,,,,,,,,,,0.831435,,,,,,,,,,,,3253080f-ccd9-4300-8d45-47799b36a634,105,,,"[94.4, 65.9]",3879873,2,,,,,-1.0974402,,Right Foot,True,,,"[102.8, 49.5]",,Ground Pass,,18.42607,,,,Andrea Belotti,7471.0,,,,,,,1,From Throw In,Daniele Baselli,7465.0,Right Center Midfield,6,Torino,241,['03e6986d-995a-4ccc-befb-2189fce308f8'],19,,,,,,,,,,,,,,,,Torino,241,00:02:19.639,Pass,
,,,,,,,,,,,,,,1.221091,,,,,,,,,,,,159a7aa1-9827-4c40-8009-071f11d88bab,107,,,"[102.8, 49.5]",3879873,2,,,,,-1.5798051,,Right Foot,,,,"[102.7, 38.4]",,Ground Pass,,11.1004505,,Incomplete,,Josef Alexander Martínez Mencia,12619.0,,,,,,,1,From Throw In,Andrea Belotti,7471.0,Left Center Forward,6,Torino,241,"['040e281d-9661-4f31-ab05-d4d502230dd3', '0e430f78-68c9-490f-8320-a8bd4c832345']",20,,,,,,,,,,,,,,,,Torino,241,00:02:20.471,Pass,
,,,,,,,,,,,,,,0.477751,,,,,,,,,,,,57c9d42f-8dfc-4eed-8796-131a16380f20,112,,,"[18.2, 41.9]",3879873,2,,,,,0.068386346,,Right Foot,,,,"[25.5, 42.4]",,Ground Pass,,7.3171034,,,,Piotr Zieliński,5660.0,,,,,,,1,From Throw In,Marco Zambelli,40250.0,Right Back,6,Torino,241,"['37e144fe-a734-49a2-aa46-7b8d7dcb2a78', '9e87a5e9-7817-4eeb-8967-ec74f6cb240e']",22,,,,,,,,,,,,,,,,Empoli,290,00:02:22.396,Pass,True
,,,,,,,,,,,,,,1.662618,,,,,,,,,,,,628d9b35-8363-4c31-acf8-82b7a7743347,116,,,"[92.0, 39.6]",3879873,2,,,,,2.0023694,289fbb93-8341-4a8f-bc22-fab2c7415cfc,Left Foot,,,,"[88.5, 47.2]",,Ground Pass,,8.367198,,,,Daniele Baselli,7465.0,True,,,,,Recovery,1,From Throw In,Alessandro Gazzi,40351.0,Center Defensive Midfield,6,Torino,241,['294aee38-5d8c-4c6d-9c5f-d7acbf5cb4d1'],24,,,,,,,,,,,,,,,,Torino,241,00:02:24.041,Pass,
,,,,,,,,,,,,,,3.889453,,,,,,,,,,,,21ed493b-edce-4947-af6b-8bd48b06823f,121,,,"[6.0, 36.0]",3879873,2,,,,,-0.14189705,,Right Foot,,,,"[68.3, 27.1]",,High Pass,,62.932503,,,,Massimo Maccarone,40252.0,,,,,,Goal Kick,1,From Goal Kick,Maurizio Pugliesi,41231.0,Goalkeeper,7,Empoli,290,['58c12a1f-2428-4c2e-be61-d692dbf362f6'],54,,,,,,,,,,,,,,,,Empoli,290,00:02:54.405,Pass,
