50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,e322d957-3569-4015-b5eb-fd27ef6e59ac,1,,,,3879797,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Carpi,1683,,0,,,,,,,,,,,,,,,,,"{'formation': 4141, 'lineup': [{'player': {'id': 8662, 'name': 'Vid Belec'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 27}, {'player': {'id': 7114, 'name': 'Gaetano Letizia'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 3}, {'player': {'id': 7172, 'name': 'Simone Romagnoli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 21}, {'player': {'id': 11499, 'name': 'Riccardo Gagliolo'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 6}, {'player': {'id': 32525, 'name': 'Fabrizio Poli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 13}, {'player': {'id': 387832, 'name': 'Filippo Porcari'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 7}, {'player': {'id': 387472, 'name': 'Lorenzo Pasciuti'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 19}, {'player': {'id': 7460, 'name': 'Isaac Cofie'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 352172, 'name': 'Raffaele Bianco'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 11502, 'name': 'Antonio Di Gaudio'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 11}, {'player': {'id': 15415, 'name': 'Matteo Mancosu'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 25}]}",Carpi,1683,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,afc13945-988c-4a58-bd78-053266a9c318,2,,,,3879797,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Carpi,1683,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 47}, {'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 13}, {'player': {'id': 387420, 'name': 'Alessandro Longhi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 10030, 'name': 'Davide Biondini'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 32}, {'player': {'id': 7131, 'name': 'Domenico Berardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 92}]}",Sassuolo,232,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,af182e1a-04d7-409a-92a9-d7b11f4d89c0,3,,,,3879797,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Carpi,1683,['f5dd1ab6-26c2-456f-8aca-38fe89b7a4d2'],0,,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f5dd1ab6-26c2-456f-8aca-38fe89b7a4d2,4,,,,3879797,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Carpi,1683,['af182e1a-04d7-409a-92a9-d7b11f4d89c0'],0,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d8bfd00d-2de7-4a6a-92b4-3d16ad5af277,1779,,,,3879797,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,103,Sassuolo,232,['c7219983-7c65-42e4-a5d5-b47a133780ef'],0,,,,,,,,,,,,,,,,,,Carpi,1683,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,c7219983-7c65-42e4-a5d5-b47a133780ef,1780,,,,3879797,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,103,Sassuolo,232,['d8bfd00d-2de7-4a6a-92b4-3d16ad5af277'],0,,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,0.325934,,,,,,,,,,,,13566616-d529-4e69-8751-97f1ba85019c,5,,,"[61.0, 40.1]",3879797,0,,True,,,-2.7367008,,Right Foot,,,"[58.2, 38.9]",,Ground Pass,,3.0463092,,,,Joseph Alfred Duncan,7698.0,,,,,Kick Off,1,From Kick Off,Gregoire Defrel,7457.0,Center Forward,2,Sassuolo,232,['913e6e34-ab96-441e-9dfa-a8278d0b2fd8'],0,,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:00.351,Pass,
,,,,,,,,,,,,,,,,,,1.043976,,,,,,,,,,,,c0886272-c401-467f-b7fa-03479531eb72,7,,,"[58.2, 39.5]",3879797,0,,,,,2.8730133,,Left Foot,,,"[47.3, 42.5]",,Ground Pass,,11.305308,,,,Francesco Magnanelli,7127.0,,,,,,1,From Kick Off,Joseph Alfred Duncan,7698.0,Left Center Midfield,2,Sassuolo,232,['0f583b12-39a2-4846-af46-b89fda86f03b'],1,,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:01.456,Pass,
,,,,,,,,,,,,,,,,,,1.857369,,,,,,,,,,,,689419a6-f7ed-4394-8c1d-3b2be58083af,10,,,"[47.3, 42.5]",3879797,0,,,,,1.6384349,,Right Foot,,,"[45.2, 73.5]",,Ground Pass,,31.071047,,,,Šime Vrsaljko,5461.0,,,,,,1,From Kick Off,Francesco Magnanelli,7127.0,Center Defensive Midfield,2,Sassuolo,232,['f876a22a-2344-4b5c-9ea4-58af963e7c78'],2,,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:02.917,Pass,
,,,,,,,,,,,,,,,,,,1.62737,,,,,,,,,,,,d9d0b3a1-c477-4450-8a7f-24f106e7d7c8,14,,,"[40.3, 70.3]",3879797,0,,,,,-1.8716295,,Right Foot,,,"[29.1, 34.2]",,Ground Pass,,37.797485,,,,Federico Peluso,7118.0,,,,,,1,From Kick Off,Šime Vrsaljko,5461.0,Right Back,2,Sassuolo,232,"['07f603f0-4501-4236-b74a-5dbfbe232fba', 'a7ef2476-7cb2-4c10-baae-600fea77e1df']",6,,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:06.904,Pass,True
