50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,b55de9d6-7c02-4c6d-88fb-851067d5dad1,1,,,,3879741,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chievo,231,,0,,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 7803, 'name': 'Albano Benjamín Bizzarri'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 23324, 'name': 'Nicolas Sebastian Frey'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 21}, {'player': {'id': 8278, 'name': 'Nicolás Federico Spolli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 2}, {'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 8645, 'name': 'Massimo Gobbi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 7042, 'name': 'Ivan Radovanović'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 386657, 'name': 'Giampiero Pinzi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 7041, 'name': 'Nicola Rigoni'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 7045, 'name': 'Valter Birsa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 7043, 'name': 'Roberto Inglese'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 45}, {'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 83}]}",Chievo,231,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,d064b3a3-8146-436a-9590-f6dbbd4aab1c,2,,,,3879741,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chievo,231,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 47}, {'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 28}, {'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 13}, {'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 7113, 'name': 'Simone Missiroli'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 7698, 'name': 'Joseph Alfred Duncan'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 32}, {'player': {'id': 7131, 'name': 'Domenico Berardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 6859, 'name': 'Nicola Sansone'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 8093, 'name': 'Diego Falcinelli'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Sassuolo,232,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,7198fa8b-a967-4004-979c-3ca5d9e6bfc1,3,,,,3879741,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chievo,231,['9027591b-effa-4c20-9a52-3fc798b586af'],0,,,,,,,,,,,,,,,,,Chievo,231,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,9027591b-effa-4c20-9a52-3fc798b586af,4,,,,3879741,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chievo,231,['7198fa8b-a967-4004-979c-3ca5d9e6bfc1'],0,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,c6e2b7e1-47ca-423d-a41a-1e80abc89afd,1586,,,,3879741,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,101,Chievo,231,['1ca6f2ce-fe9f-4607-9d1e-b8e6f23c884a'],0,,,,,,,,,,,,,,,,,Chievo,231,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,1ca6f2ce-fe9f-4607-9d1e-b8e6f23c884a,1587,,,,3879741,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,,,,101,Chievo,231,['c6e2b7e1-47ca-423d-a41a-1e80abc89afd'],0,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,2.426675,,,,,,,,,,,,,,,,3f949616-5c88-4344-a296-8b795bbe3a78,5,,,"[61.0, 40.1]",3879741,0,,,,3.1374774,,Right Foot,,,,"[36.7, 40.2]",,Ground Pass,,24.300205,,,Boštjan Cesar,8877.0,,,,,Kick Off,1,From Kick Off,Antonio Floro Flores,27110.0,Left Center Forward,2,Chievo,231,['c7c5c8af-9c7c-4c58-bf00-658d7b05dbfa'],0,,,,,,,,,,,,,,,,,Chievo,231,00:00:00.175,Pass,
,,,,,,,,,,,,,,,,,,,1.379809,,,,,,,,,,,,,,,,90c4a5cf-53b0-4e51-997c-96b2b7b19849,8,,,"[47.4, 38.3]",3879741,0,,,,0.50416595,,Left Foot,,,,"[70.6, 51.1]",,Low Pass,,26.496792,,,Valter Birsa,7045.0,,,,,,1,From Kick Off,Boštjan Cesar,8877.0,Left Center Back,2,Chievo,231,['6206b0ca-a2f1-4dd8-a222-8218bb74a88b'],3,,,,,,,,,,,,,,,,,Chievo,231,00:00:03.773,Pass,
,,,,,,,,,,,,,,,,,,,0.571577,,,,,,,,,,,,,,,,2cb674b6-d868-4b23-88e5-84b85585b6a9,11,,,"[70.6, 51.6]",3879741,0,,,,0.34302393,,Left Foot,,,,"[79.0, 54.6]",,Low Pass,,8.9196415,Incomplete,,Antonio Floro Flores,27110.0,,,,,,1,From Kick Off,Valter Birsa,7045.0,Center Attacking Midfield,2,Chievo,231,"['bf54dbff-2c9c-4c52-a54c-ac0d0accbc5d', 'c3bd620d-c571-46d4-b1e4-b9d876760a35']",5,,,,,,,,,,,,,,,,,Chievo,231,00:00:05.282,Pass,
,,,,,,,,,,,,,,,,,,,2.363376,,,,,,,,,,,,,,,,c3bd620d-c571-46d4-b1e4-b9d876760a35,13,,,"[41.1, 25.5]",3879741,0,,,,0.13568002,,Left Foot,,,,"[70.4, 29.5]",,High Pass,,29.571777,Unknown,,Diego Falcinelli,8093.0,,,,,Recovery,1,From Kick Off,Francesco Magnanelli,7127.0,Center Defensive Midfield,2,Chievo,231,"['2cb674b6-d868-4b23-88e5-84b85585b6a9', 'e35d29ef-ef8f-4d9a-9e6e-18f43b1b280a']",5,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:05.854,Pass,
,,,,,,,,,,,,,,,,,,,1.479748,,,,,,,,,,,,,,,,6a87c007-389a-4d4f-9958-128789009d11,17,,,"[75.8, 27.6]",3879741,0,,,,3.0828369,,Right Foot,,,,"[67.3, 28.1]",,Ground Pass,,8.514693,,,Francesco Acerbi,7119.0,,,,,Free Kick,1,From Free Kick,Francesco Magnanelli,7127.0,Center Defensive Midfield,3,Sassuolo,232,['1d043a53-2f0f-4063-8604-033577b7a706'],39,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:39.618,Pass,
,,,,,,,,,,,,,,,,,,,1.68424,,,,,,,,,,,,,,,,7375b6a7-6ee8-419e-9b95-1a8f67d4fd97,21,,,"[67.8, 35.0]",3879741,0,,,,2.3308191,,Left Foot,,,,"[48.6, 55.2]",,Ground Pass,,27.868979,,,Paolo Cannavaro,8848.0,,,,,,1,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,3,Sassuolo,232,"['6bf0a256-5cee-4cb1-a05a-2ef27d19780e', 'eed668c8-06d3-45ab-8da2-9b606f5bd7f6']",42,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:42.205,Pass,True
,,,,,,,,,,,,,,,,,,,1.529774,,,,,,,,,,,,,,,,1225d3eb-2c69-442d-849f-fb202d06f9e8,24,,,"[45.0, 60.6]",3879741,0,,,,0.7654008,,Right Foot,,,,"[55.2, 70.4]",,Ground Pass,,14.144964,,,Simone Missiroli,7113.0,,,,,,1,From Free Kick,Paolo Cannavaro,8848.0,Right Center Back,3,Sassuolo,232,['c507a209-6c86-491c-a4ae-96e8d53b8e53'],45,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:45.069,Pass,
,,,,,,,,,,,,,,,,,,,2.797581,,,,,,,,,,,,,,,,9e8421d3-0885-4e65-a4bb-ab304646c361,28,,,"[41.9, 72.8]",3879741,0,,,,-2.819842,,Right Foot,,,,"[21.5, 66.0]",,Ground Pass,,21.503489,,,Paolo Cannavaro,8848.0,,,,,,1,From Free Kick,Simone Missiroli,7113.0,Right Center Midfield,3,Sassuolo,232,"['35df0f16-e7a4-41fe-844c-170f4deeaf0c', '84f59c91-6f24-495a-987c-341f93fdbc77']",47,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:47.926,Pass,True
,,,,,,,,,,,,,,,,,,,2.039842,,,,,,,,,,,,,,,,0b7a255b-e339-49fa-9765-c7a8a8775384,31,,,"[17.9, 64.7]",3879741,0,,,,-2.3414896,,Left Foot,,,,"[4.5, 50.9]",,Ground Pass,,19.235384,,,Andrea Consigli,7132.0,,,,,,1,From Free Kick,Paolo Cannavaro,8848.0,Right Center Back,3,Sassuolo,232,['c161f437-5762-4ba5-a4f3-dfce797b1782'],51,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:51.049,Pass,
,,,,,,,,,,,,,,,,,,,2.535971,,,,,,,,,,,,,,,,271fa18b-e902-494f-8e18-587cd66eea1b,35,,,"[3.3, 50.0]",3879741,0,,,,0.19815256,,Right Foot,,,,"[54.1, 60.2]",,High Pass,,51.813896,Incomplete,,Domenico Berardi,7131.0,,,,,,1,From Free Kick,Andrea Consigli,7132.0,Goalkeeper,3,Sassuolo,232,"['23723580-6090-4254-a198-bd0548ff1eae', '4bd861dc-a8bf-4313-95f9-cc0878f3da9f', '6a44f687-6ba0-4983-b28b-3d5641d04d49']",53,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:53.329,Pass,True
,,,,,,,,,,,,,,,,,,,2.029594,,,,,,,,,,,,,,,,23723580-6090-4254-a198-bd0548ff1eae,37,,,"[66.0, 19.9]",3879741,0,,,,0.707574,,Head,,,,"[89.5, 40.0]",,High Pass,,30.923454,Incomplete,,Antonio Floro Flores,27110.0,,,,,Recovery,1,From Free Kick,Ivan Radovanović,7042.0,Center Defensive Midfield,3,Sassuolo,232,"['06f1637d-9178-43d8-93d8-8ac10a7f8148', '271fa18b-e902-494f-8e18-587cd66eea1b', '8cd9d7e0-137a-4e93-92e7-88c64ff2a36c']",55,,,,,,,,,,,,,,,,,Chievo,231,00:00:55.865,Pass,
