50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.643629,,,,,,,,,,,,,,,,c4c77ccc-5ff9-4060-bc83-fedf44cd6fa0,19,,"[42.5, 0.1]",3879617,0,,,,,0.29797247,,,,,,"[69.2, 8.3]",,High Pass,,27.930807,,,Edin Džeko,6973.0,,,,,Throw-in,1,From Throw In,Lucas Digne,6849.0,Left Back,3,AS Roma,229,['09e5e9ce-e5f5-4256-a6b5-c0b3d1d55cf3'],20,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:20.333,Pass,
,,,,,,,,,,,,,,,,,,,1.996364,,,,,,,,,,,,,,,,a2a06ff8-d525-4ced-8203-97dcac2a1208,21,,"[70.1, 8.3]",3879617,0,,,,,0.8473876,,Head,,,,"[76.9, 16.0]",,High Pass,,10.272779,Incomplete,,Juan Manuel Iturbe Arévalo,27949.0,,,,,,1,From Throw In,Edin Džeko,6973.0,Center Forward,3,AS Roma,229,"['27a281d5-9ca8-44e5-84f8-2d6db3377547', 'c9dac3ba-4130-429b-acb2-d8a0c1720912']",21,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:21.977,Pass,
,,,,,,,,,,,,,,,,,,,4.077457,,,,,,,,,,,,,,,,c9dac3ba-4130-429b-acb2-d8a0c1720912,23,,"[43.2, 64.1]",3879617,0,,,,,-0.013476273,,Right Foot,,,,"[80.3, 63.6]",,High Pass,,37.10337,Incomplete,,Mattia Destro,8103.0,,,,,Recovery,1,From Throw In,Godfred Donsah,8280.0,Right Center Midfield,3,AS Roma,229,"['10d8fa39-1657-474d-94ed-4858260f845e', '856933bc-6a7a-4c5c-99d8-ad42f15790d2', 'a2a06ff8-d525-4ced-8203-97dcac2a1208']",23,,,,,,,,,,,,,,,,,,Bologna,240,00:00:23.973,Pass,
,,,,,,,,,,,,,,,,,,,2.872106,,,,,,,,,,,,,,,,10d8fa39-1657-474d-94ed-4858260f845e,25,,"[39.8, 16.5]",3879617,0,,,,True,-1.3201786,,,,,,"[43.0, 4.0]",,High Pass,,12.9031,Incomplete,,Lucas Digne,6849.0,,,,,Recovery,1,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,3,AS Roma,229,"['3f8d258e-cb81-49ed-8bc5-23191abfc584', '4b8092f3-4eed-4d64-b783-c6ea9abe4b5c', 'c9dac3ba-4130-429b-acb2-d8a0c1720912', 'd8fcc053-1e03-4b8b-a671-7d692b5a0d0c']",28,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:28.050,Pass,True
,,,,,,,,,,,,,,,,,,,0.507442,,,,,,,,,,,,,,,,43876c59-31da-4843-b120-bb1df88841d5,33,,"[85.9, 80.0]",3879617,0,,True,,,-1.1882513,,,,,,"[92.7, 63.1]",,High Pass,,18.216751,,,Godfred Donsah,8280.0,,,,,Throw-in,1,From Throw In,Luca Rossettini,7142.0,Right Back,5,Bologna,240,['9fc3628c-35bb-43bd-85a7-31c7529ce5f4'],41,,,,,,,,,,,,,,,,,,Bologna,240,00:00:41.703,Pass,
,,,,,,,,,,,,,,,,,,,0.960561,,,,,,,,,,,,,,,,1e1037c2-e698-40b0-88c3-fdafa8cf9608,36,,"[92.1, 65.7]",3879617,0,,,,,-0.38050637,,Head,,,,"[98.6, 63.1]",,Low Pass,,7.0007143,,,Anthony Mounier,34565.0,,,,,,1,From Throw In,Godfred Donsah,8280.0,Right Center Midfield,5,Bologna,240,"['5bde6c25-c637-4cd6-954b-e866f03c2c3a', 'df2f5d55-a943-4ece-b67a-0d9fddad93c5']",43,,,,,,,,,,,,,,,,,,Bologna,240,00:00:43.343,Pass,True
,,,,,,,,,,,,,,,,,,,0.106521,,,,,,,,,,,,,,,,84f70c78-4ce9-49c7-8b0c-2211e378436e,44,,"[21.0, 6.6]",3879617,0,,,,,-0.23374318,,Left Foot,,,,"[23.1, 6.1]",,Low Pass,,2.1587033,Incomplete,,Miralem Pjanić,6947.0,,,,,,1,From Throw In,Lucas Digne,6849.0,Left Back,5,Bologna,240,"['200d271a-39f5-4ec5-bffb-e14313157950', '4a0bb61a-c8f7-46f6-bfcd-bb4f639dd3fd', 'e475623a-1f8c-49c0-994c-b50cda478d96']",47,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:47.593,Pass,True
,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,4bd0e2d2-72d5-4016-806f-e7ee369bf0ec,49,,"[97.0, 77.2]",3879617,0,,,,,-0.18311082,,Right Foot,,,,"[99.7, 76.7]",,Ground Pass,,2.745906,Incomplete,,,,,,,,Recovery,1,From Throw In,Godfred Donsah,8280.0,Right Center Midfield,5,Bologna,240,"['462f4442-962e-43aa-9239-e67346020150', 'eabfac7d-e5cd-4e90-93b1-643f56d52ae3']",49,,,,,,,,,,,,,,,,,,Bologna,240,00:00:49.355,Pass,True
,,,,,,,,,,,,,,,,,,,0.761624,,,,,,,,,,,,,,,,785e2312-0e17-42ce-9db0-4f5adc1de5cc,51,,"[99.9, 80.0]",3879617,0,,True,,,-1.7147927,,,,,,"[97.0, 60.0]",,High Pass,,20.209156,,,Mattia Destro,8103.0,,,,,Throw-in,1,From Throw In,Luca Rossettini,7142.0,Right Back,6,Bologna,240,['085dd816-e78e-4d4f-ac18-dee846526f5a'],54,,,,,,,,,,,,,,,,,,Bologna,240,00:00:54.556,Pass,
,,,,,,,,,,,,,,,,,,,0.206918,,,,,,,,,,,,,,,,5a96e923-c0dc-41ca-8843-df7c691a2e69,53,,"[97.0, 60.0]",3879617,0,,,,,-0.18311082,,Right Foot,,,,"[99.7, 59.5]",,Ground Pass,,2.745906,Incomplete,,Anthony Mounier,34565.0,,,,,,1,From Throw In,Mattia Destro,8103.0,Center Forward,6,Bologna,240,"['996d31c2-caa2-42b6-ae9d-7c599a173b7e', 'c863caaf-731d-4026-bb39-3cf28d88dc17']",55,,,,,,,,,,,,,,,,,,Bologna,240,00:00:55.404,Pass,
,,,,,,,,,,,,,,,,,,,1.55985,,,,,,,,,,,,,,,,816b1b6d-6705-4769-b5ea-af849e45363d,58,,"[15.4, 12.2]",3879617,0,,,,,-0.505849,,Left Foot,,,,"[35.8, 0.9]",,High Pass,,23.320591,Out,,Juan Manuel Iturbe Arévalo,27949.0,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,6,Bologna,240,['b66078e7-ac3c-4304-bf03-2e41975d9e6a'],58,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:58.514,Pass,
,,,,,,,,,,,,,,,,,,,1.461261,,,,,,,,,,,,,,,,f873419b-37b3-4ee7-8c04-0cea65dc7ac9,60,,"[90.2, 80.0]",3879617,1,,True,,,-1.0092261,,,,,,"[99.7, 64.9]",,Low Pass,,17.839844,,,Mattia Destro,8103.0,,,,,Throw-in,1,From Throw In,Luca Rossettini,7142.0,Right Back,7,Bologna,240,['5b6e6e5b-fb36-40f9-bfc2-9c64d41d48cd'],3,,,,,,,,,,,,,,,,,,Bologna,240,00:01:03.651,Pass,
,,,,,,,,,,,,,,,,,,,1.757769,,,,,,,,,,,,,,,,a9385c7e-f641-4d03-abe7-11a34fc539fc,65,,"[24.0, 16.3]",3879617,1,,,,,0.8890973,,Right Foot,,,,"[33.9, 28.5]",,Ground Pass,,15.711461,,,Radja Nainggolan,6962.0,,,,,Recovery,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,8,AS Roma,229,['ad2922e3-722d-4fac-a050-639eec61e909'],8,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:08.759,Pass,
,,,,,,,,,,,,,,,,,,,4.267169,,,,,,,,,,,,,,,,85524b02-f06b-4f49-acd5-d15961a021c6,68,,"[45.3, 45.4]",3879617,1,,,,,0.7129788,,Right Foot,,,,"[83.0, 78.0]",,Ground Pass,,49.840244,,,Alessandro Florenzi,6964.0,,,,,,1,Regular Play,Radja Nainggolan,6962.0,Right Center Midfield,8,AS Roma,229,['881300c3-7aab-403c-a663-fd7ed3bb1220'],12,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:12.183,Pass,
,,,,,,,,,,,,,,,,,,,1.552844,,,,,,,,,,,,,,,,b4455fc7-f6d7-4c5a-87c6-d4befaff8691,74,,"[109.0, 76.6]",3879617,1,,,,,3.10336,,Right Foot,,,,"[90.7, 77.3]",,Ground Pass,,18.313383,,,Maicon Douglas Sisenando,19299.0,,,,,Recovery,1,Regular Play,Alessandro Florenzi,6964.0,Right Wing,8,AS Roma,229,['18ce81f8-bc44-4210-b3e4-06fe40af1d13'],21,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:21.891,Pass,
,,,,,,,,,,,,,,,,,,,2.1325,,,,,,,,,,,,,,,,d7510db4-c6c8-4ed6-ad02-b7b946fc3764,77,,"[90.9, 76.7]",3879617,1,,,,,-1.2393776,,Right Foot,True,,,"[105.8, 33.4]",,High Pass,,45.79192,,,Edin Džeko,6973.0,,True,,,,1,Regular Play,Maicon Douglas Sisenando,19299.0,Right Back,8,AS Roma,229,['6d513ea1-3cc4-47dd-8b90-cfa02b5117da'],24,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:24.125,Pass,
,,,,,,,,,,,,,,,,,,,1.959857,,,,,,,,,,,,,,,,70414688-b381-4a8d-ac93-94833075ef0b,83,,"[104.9, 0.1]",3879617,1,,,,,1.4556825,,,True,,,"[108.6, 32.1]",,High Pass,,32.213196,Incomplete,,Miralem Pjanić,6947.0,,,,,Throw-in,1,From Throw In,Lucas Digne,6849.0,Left Back,9,AS Roma,229,"['3935bd18-c47f-4398-812c-1dcc1cec0017', '427e4655-f93a-4755-908c-70ba83ac9ef8']",47,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:47.913,Pass,
,,,,,,,,,,,,,,,,,,,0.977332,,,,,,,,,,,,,,,,44b3d17d-fed7-4260-9e7b-59b2cfd6028d,89,,"[86.6, 27.4]",3879617,1,,,,,3.0362153,,Right Foot,,,,"[65.8, 29.6]",,Ground Pass,,20.916023,,,Konstantinos Manolas,7048.0,,,,,Recovery,1,From Throw In,Antonio Rüdiger,3167.0,Left Center Back,9,AS Roma,229,"['150a6083-7356-4a60-9816-afab87046e8f', 'e9b2de02-4b7c-416e-bbed-c69f202c6bb7']",53,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:53.363,Pass,True
,,,,,,,,,,,,,,,,,,,3.207133,,,,,,,,,,,,,,,,a1d14a16-6ce0-4a4d-a2a7-38117a2d2e58,93,,"[70.3, 27.3]",3879617,1,,,,,-0.6000502,,Left Foot,,,,"[108.3, 1.3]",,High Pass,,46.043457,Out,,Lucas Digne,6849.0,,,,,,1,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,9,AS Roma,229,['8eb47245-26b4-413a-a83f-ef9c71487e6a'],55,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:55.711,Pass,
,,,,,,,,,,,,,,,,,,,1.137542,,,,,,,,,,,,,,,,4d17203d-cf8d-4914-b30d-7665a4db7959,95,,"[7.9, 80.0]",3879617,2,,,,,-1.5293999,,,,,,"[8.6, 63.1]",,Low Pass,,16.914492,,,Daniele Gastaldello,30745.0,,,,,Throw-in,1,From Throw In,Luca Rossettini,7142.0,Right Back,10,Bologna,240,['1aa7e59c-d275-4cd4-9626-a507f88aa74e'],6,,,,,,,,,,,,,,,,,,Bologna,240,00:02:06.876,Pass,
,,,,,,,,,,,,,,,,,,,2.197868,,,,,,,,,,,,,,,,88e058b1-ca64-4017-b200-f87b7af5d710,99,,"[11.5, 66.3]",3879617,2,,,,,-0.18515627,,Right Foot,,,,"[43.0, 60.4]",,High Pass,,32.047775,Incomplete,,Mattia Destro,8103.0,,,,,,1,From Throw In,Daniele Gastaldello,30745.0,Right Center Back,10,Bologna,240,"['7af084ef-5cf1-4576-821a-42b4991db532', '96548820-7905-4605-97cb-23715158b719', 'ffd0652c-7967-490f-88f5-95173367d8e9']",9,,,,,,,,,,,,,,,,,,Bologna,240,00:02:09.395,Pass,True
,,,,,,,,,,,,,,,,,,,1.376752,,,,,,,,,,,,,,,,ffd0652c-7967-490f-88f5-95173367d8e9,102,,"[77.1, 19.7]",3879617,2,,,,True,-0.45277846,,,,,,"[80.8, 17.9]",,Low Pass,,4.1146083,,,Seydou Kéita,20169.0,,,,,Recovery,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,11,AS Roma,229,"['5553b101-c792-409f-8547-9176b4b598ec', '5eb8595e-f878-4657-86cb-b85d662f782f', '88e058b1-ca64-4017-b200-f87b7af5d710']",11,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:11.593,Pass,True
,,,,,,,,,,,,,,,,,,,1.913089,,,,,,,,,,,,,,,,a0723572-3f68-431d-8df5-87e857627f41,106,,"[83.3, 17.0]",3879617,2,,,,,-0.5439698,,Left Foot,,,,"[95.7, 9.5]",,Ground Pass,,14.491722,,,Juan Manuel Iturbe Arévalo,27949.0,,,,,,1,Regular Play,Seydou Kéita,20169.0,Center Defensive Midfield,11,AS Roma,229,"['43385ddd-c39c-4b87-9047-ae87fc84ce14', '8c7b4c7c-f0b2-4228-b015-d624c86f81f9']",13,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:13.758,Pass,True
,,,,,,,,,,,,,,,,,,,1.211851,,,,,,,,,,,,,,,,89d06fe5-5e42-4d3f-819a-a4ff30a589cb,110,,"[86.9, 4.0]",3879617,2,,,,,2.043009,,Right Foot,,,,"[77.4, 22.6]",,Ground Pass,,20.885641,,,Radja Nainggolan,6962.0,,,,,,1,Regular Play,Juan Manuel Iturbe Arévalo,27949.0,Left Wing,11,AS Roma,229,['6484ae44-6687-47df-a8f1-82f4979b7e7f'],18,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:18.078,Pass,
,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,e48b8556-120b-4e36-bc02-a6e913b828d1,113,,"[77.4, 19.7]",3879617,2,,,,,-1.9870018,,Right Foot,,,,"[71.3, 5.9]",,Ground Pass,,15.088075,,,Antonio Rüdiger,3167.0,,,,,,1,Regular Play,Radja Nainggolan,6962.0,Right Center Midfield,11,AS Roma,229,"['2f05fd30-6dcc-4c2f-904d-2ef093a53416', 'dac66e81-c290-49d9-9181-18645a632735']",19,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:19.290,Pass,True
,,,,,,,,,,,,,,,,,,,2.048857,,,,,,,,,,,,,,,,b05442bc-0c61-4979-ade0-4e336e6d7f6a,116,,"[71.2, 5.9]",3879617,2,,,,,0.6558525,,Right Foot,,,,"[102.0, 29.6]",,High Pass,,38.862965,Incomplete,,Edin Džeko,6973.0,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,11,AS Roma,229,"['35588ac9-5426-42d7-878a-c7893b2d155b', 'bcf57a4d-4796-417c-9c48-cf922c511ad8']",22,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:22.463,Pass,
,,,,,,,,,,,,,,,,,,,2.09603,,,,,,,,,,,,,,,,bcf57a4d-4796-417c-9c48-cf922c511ad8,118,,"[18.1, 50.5]",3879617,2,,,,,0.7853982,,Head,,,,"[36.8, 69.2]",,High Pass,,26.445793,Incomplete,,Anthony Mounier,34565.0,,,,,Recovery,1,Regular Play,Daniele Gastaldello,30745.0,Right Center Back,11,AS Roma,229,"['2430629b-a2a4-4749-94bd-50dafc757631', '339f7bd2-b0ce-416e-974b-a2302bb33188', 'b05442bc-0c61-4979-ade0-4e336e6d7f6a']",24,,,,,,,,,,,,,,,,,,Bologna,240,00:02:24.511,Pass,
,,,,,,,,,,,,,,,,,,,1.712281,,,,,,,,,,,,,,,,339f7bd2-b0ce-416e-974b-a2302bb33188,121,,"[83.3, 10.9]",3879617,2,,,,True,-0.79063374,,,,,,"[92.8, 1.3]",,High Pass,,13.505924,Out,,Lucas Digne,6849.0,,,,,Recovery,1,Regular Play,Juan Manuel Iturbe Arévalo,27949.0,Left Wing,11,AS Roma,229,"['65072771-bc70-4ea6-8f1c-7add0992a251', 'bcf57a4d-4796-417c-9c48-cf922c511ad8', 'cec9f6b7-6822-45f2-b01f-f8a0b621f6e1']",26,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:26.607,Pass,True
,,,,,,,,,,,,,,,,,,,0.964939,,,,,,,,,,,,,,,,a7f15f89-da8c-42fc-91ce-1df8b0353597,123,,"[32.5, 80.0]",3879617,2,,,,,-1.6266822,,,,,,"[31.7, 65.7]",,Low Pass,,14.32236,,,Amadou Diawara,8284.0,,,,,Throw-in,1,From Throw In,Luca Rossettini,7142.0,Right Back,12,Bologna,240,['95882a2b-2760-4856-9763-dd4ab3ff8720'],35,,,,,,,,,,,,,,,,,,Bologna,240,00:02:35.671,Pass,
,,,,,,,,,,,,,,,,,,,1.476166,,,,,,,,,,,,,,,,8bbb4fa6-6fc6-4673-b660-8dbb9377ab50,126,,"[31.4, 65.7]",3879617,2,,,,,0.119957,,Right Foot,,,,"[53.8, 68.4]",,High Pass,,22.562136,Incomplete,,Anthony Mounier,34565.0,,,,,,1,From Throw In,Amadou Diawara,8284.0,Center Defensive Midfield,12,Bologna,240,"['3715cea5-8fad-4f48-b6ee-4442ff5d0551', '8f98d6f1-8414-4564-8911-0f08de996322']",36,,,,,,,,,,,,,,,,,,Bologna,240,00:02:36.707,Pass,
