50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fe5fd6e6-d93f-48a8-830d-230d0d81a62c,1,,,3879599,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Lazio,236,,0,,,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 12491, 'name': 'Federico Marchetti'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 22}, {'player': {'id': 8443, 'name': 'Dušan Basta'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 8}, {'player': {'id': 9939, 'name': 'Maurício dos Santos Nascimento'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 33}, {'player': {'id': 8847, 'name': 'Santiago Juan Gentiletti Selak'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 18}, {'player': {'id': 7785, 'name': 'Senad Lulić'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 33311, 'name': 'Ogenyi Eddy Onazi'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 23}, {'player': {'id': 5510, 'name': 'Lucas Rodrigo Biglia'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 7776, 'name': 'Antonio Candreva'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 87}, {'player': {'id': 5589, 'name': 'Sergej Milinković-Savić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 21}, {'player': {'id': 8172, 'name': 'Felipe Anderson Pereira Gomes'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 19286, 'name': 'Miroslav Klose'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 11}]}",Lazio,236,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,af91b3f0-3da3-4cca-9f2a-a04f0fca468e,2,,,3879599,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Lazio,236,,0,,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 99}, {'player': {'id': 6944, 'name': 'Mattia De Sciglio'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 2}, {'player': {'id': 40945, 'name': 'Alex Rodrigo Dias da Costa'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 33}, {'player': {'id': 7458, 'name': 'Alessio Romagnoli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 13}, {'player': {'id': 8874, 'name': 'Luca Antonelli'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 31}, {'player': {'id': 7166, 'name': 'Riccardo Montolivo'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 10919, 'name': 'Juraj Kucka'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 27}, {'player': {'id': 7147, 'name': 'Andrea Bertolacci'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 91}, {'player': {'id': 7702, 'name': 'Alessio Cerci'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 11}, {'player': {'id': 7026, 'name': 'Giacomo Bonaventura'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 28}, {'player': {'id': 5688, 'name': 'Carlos Arturo Bacca Ahumada'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 70}]}",AC Milan,243,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d5fec802-1a08-4d0b-86c2-7eb3ec7eac41,3,,,3879599,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Lazio,236,['2a180f7f-7b54-4850-8ecb-20d7f5df514e'],0,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2a180f7f-7b54-4850-8ecb-20d7f5df514e,4,,,3879599,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Lazio,236,['d5fec802-1a08-4d0b-86c2-7eb3ec7eac41'],0,,,,,,,,,,,,,,,,,,Lazio,236,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e60c7798-41a8-477f-873c-d4cb9d34043e,1760,,,3879599,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,105,Lazio,236,['1722811a-a80e-406a-af29-a0d10d67b5fe'],0,,,,,,,,,,,,,,,,,,Lazio,236,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1722811a-a80e-406a-af29-a0d10d67b5fe,1761,,,3879599,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,105,Lazio,236,['e60c7798-41a8-477f-873c-d4cb9d34043e'],0,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,1.488874,,,,,,,,,,,,,313b9cea-c158-4f22-aba9-1afa4e84621a,5,,"[61.0, 40.1]",3879599,0,,,,,3.0794506,,Right Foot,,,"[38.5, 41.5]",,Ground Pass,,22.543514,,,,Alessio Romagnoli,7458.0,,,,,Kick Off,1,From Kick Off,Riccardo Montolivo,7166.0,Center Defensive Midfield,2,AC Milan,243,['521e9894-cc62-4b2c-97bd-ebc6e548444c'],1,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:01.002,Pass,
,,,,,,,,,,,,,,,,,4.726877,,,,,,,,,,,,,4be0e4aa-982f-4a6b-b7f1-90fe3718cd41,8,,"[40.7, 37.5]",3879599,0,,,,,0.224416,,Left Foot,,,"[95.9, 50.1]",,High Pass,,56.619785,,Incomplete,,,,,,,,,1,From Kick Off,Alessio Romagnoli,7458.0,Left Center Back,2,AC Milan,243,['4c8761a4-8ddb-4281-a1e3-cef7618e67cb'],4,,,,,,,,,,,,,,,,,,AC Milan,243,00:00:04.010,Pass,
,,,,,,,,,,,,,,,,,1.924424,,,,,,,,,,,,,4c8761a4-8ddb-4281-a1e3-cef7618e67cb,9,,"[24.2, 30.0]",3879599,0,,,,,0.7123576,,Head,,,"[35.2, 39.5]",,High Pass,,14.534442,,,,Antonio Candreva,7776.0,,,,,Recovery,1,Regular Play,Senad Lulić,7785.0,Left Back,3,Lazio,236,"['4be0e4aa-982f-4a6b-b7f1-90fe3718cd41', '97123707-5010-4098-9684-39927cf2707f']",8,,,,,,,,,,,,,,,,,,Lazio,236,00:00:08.737,Pass,
,,,,,,,,,,,,,,,,,1.869861,,,,,,,,,,,,,a4de9bd1-894a-4512-95b6-a3ebe5d416f1,11,,"[34.8, 39.5]",3879599,0,,,,,0.22411212,,Head,,,"[48.4, 42.6]",,High Pass,,13.948835,,,,Sergej Milinković-Savić,5589.0,,,,,,1,Regular Play,Antonio Candreva,7776.0,Right Wing,3,Lazio,236,['39d95865-56e3-4105-8345-c68a20aae743'],10,,,,,,,,,,,,,,,,,,Lazio,236,00:00:10.662,Pass,
