50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.986766,,,,,,,,,,,,,75210d11-c03a-41e0-b71f-3bc839e0d61c,21,,,"[84.2, 80.0]",3879861,0,,,,-0.38289872,,,,,"[105.8, 71.3]",,Low Pass,,23.286263,,,,Domenico Berardi,7131.0,,,,,Throw-in,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,4,Sassuolo,232,['b8c43c37-66c9-4310-9f3a-833572ce8cc1'],31,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:31.113,Pass,
,,,,,,,,,,,,,,,,0.845446,,,,,,,,,,,,,42798d7f-d1fe-4d3e-8d81-e13b6e91a3ec,25,,,"[105.8, 69.5]",3879861,0,,,,1.357858,,Right Foot,,,"[107.4, 76.9]",,Low Pass,,7.570997,,Incomplete,,Šime Vrsaljko,5461.0,,,,,,1,From Throw In,Domenico Berardi,7131.0,Right Wing,4,Sassuolo,232,"['41c67901-f693-4094-87ed-86347b9f959b', '9f8e5b27-714a-490e-972e-71089e45a245']",32,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:32.383,Pass,
,,,,,,,,,,,,,,,,0.914077,,,,,,,,,,,,,127401f7-dd66-41c5-b49e-cc4bf41ce77e,29,,,"[98.1, 80.0]",3879861,0,,,,-1.6447353,,,,,"[97.5, 71.9]",,Low Pass,,8.122191,,,,Lorenzo Pellegrini,6963.0,,,,,Throw-in,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,5,Sassuolo,232,['4bc57747-3157-4def-9d08-785356d795b0'],46,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:46.168,Pass,
,,,,,,,,,,,,,,,,1.712443,,,,,,,,,,,,,4464dfb6-1717-44d5-91e9-97a4b72cc4bb,33,,,"[96.4, 72.2]",3879861,0,,,,0.06753001,,Right Foot,,,"[117.1, 73.6]",,Low Pass,,20.74729,,,,Šime Vrsaljko,5461.0,,,,,,1,From Throw In,Lorenzo Pellegrini,6963.0,Right Center Midfield,5,Sassuolo,232,"['423b78ff-44aa-49bb-983a-cf12b4b3caab', 'f8a7231c-a489-4016-aa10-045f00768a30']",47,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:47.915,Pass,True
,,,,,,,,,,,,,,,,1.499067,,,,,,,,,,,,,405be694-1f69-42a6-a078-4a8baff77784,36,,,"[116.8, 74.3]",3879861,0,,,,-1.580084,,Right Foot,True,,"[116.5, 42.0]",,High Pass,,32.30139,,Incomplete,,Nicola Sansone,6859.0,,,,,,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,5,Sassuolo,232,"['cbf92957-250d-438e-9a3a-2c96d1f1fc6e', 'f36a5559-bea5-4bfe-8021-57d0c01905af']",49,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:49.996,Pass,
,,,,,,,,,,,,,,,,2.707258,,,,,,,,,,,,,6fa318de-93f4-4735-9ba8-d0a7db193cb7,40,,,"[95.8, 12.1]",3879861,0,,,,2.6008215,,Right Foot,,,"[54.0, 37.2]",,Low Pass,,48.75705,,,,Francesco Acerbi,7119.0,,,,,Recovery,1,From Throw In,Joseph Alfred Duncan,7698.0,Left Center Midfield,5,Sassuolo,232,['dd19939e-0d07-4213-a5cc-c11e0b2fb0f7'],54,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:54.686,Pass,
,,,,,,,,,,,,,,,,1.749575,,,,,,,,,,,,,bb7f75dc-fde6-493f-876b-c498420c032a,43,,,"[55.2, 36.0]",3879861,0,,,,-1.1007522,,Left Foot,,,"[64.7, 17.3]",,Ground Pass,,20.974747,,,,Federico Peluso,7118.0,,,,,,1,From Throw In,Francesco Acerbi,7119.0,Left Center Back,5,Sassuolo,232,['33f1546f-3b83-4529-ad49-52581a91fc18'],57,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:57.629,Pass,
,,,,,,,,,,,,,,,,0.995247,,,,,,,,,,,,,7ac1d01a-1cd6-44c5-aba0-bc396460e7e4,46,,,"[64.7, 17.3]",3879861,1,,,,0.6641823,,Left Foot,,,"[84.5, 32.8]",,Low Pass,,25.145378,,,,Gregoire Defrel,7457.0,,,,,,1,From Throw In,Federico Peluso,7118.0,Left Back,5,Sassuolo,232,['945cce40-235f-4554-87f5-7c66005335c8'],1,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:01.256,Pass,
,,,,,,,,,,,,,,,,0.733394,,,,,,,,,,,,,34825447-43e1-407c-ad3a-694dc179a6f1,49,,,"[84.2, 33.0]",3879861,1,,,,-1.205049,,Left Foot,,,"[87.8, 23.6]",,Low Pass,,10.0657835,,,,Nicola Sansone,6859.0,,,,,,1,From Throw In,Gregoire Defrel,7457.0,Center Forward,5,Sassuolo,232,['3c02b155-0f59-4869-891b-27b56596b6ec'],2,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:02.480,Pass,
,,,,,,,,,,,,,,,,0.5363,,,,,,,,,,,,,8d3012ef-480f-4978-996d-281312d3becd,53,,,"[87.8, 28.3]",3879861,1,,,,0.43508396,,Right Foot,,,"[94.9, 31.6]",,Ground Pass,,7.8294315,,Incomplete,,Gregoire Defrel,7457.0,,,,,,1,From Throw In,Nicola Sansone,6859.0,Left Wing,5,Sassuolo,232,"['565ac25f-d0b9-49dd-be26-50a6fa5cadd3', 'c26459d6-fb22-4fe7-81e0-2f89a6e3ff0c', 'd81f5bb0-83f6-49ac-ac26-6342728f442e']",4,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:04.898,Pass,True
,,,,,,,,,,,,,,,,0.769644,,,,,,,,,,,,,bd093e4c-8cd0-43f1-9098-e4efaee60e53,58,,,"[26.2, 47.6]",3879861,1,,,,0.6794138,,Left Foot,,,"[31.4, 51.8]",,Ground Pass,,6.68431,,,,Paolo Sammarco,23349.0,,,,,,1,From Throw In,Arlind Afrim Ajeti,8291.0,Right Center Back,5,Sassuolo,232,['5d58f8d5-74dd-4a6c-8c1c-93736eba4b69'],6,,,,,,,,,,,,,,,,,Frosinone,291,00:01:06.265,Pass,
,,,,,,,,,,,,,,,,3.902999,,,,,,,,,,,,,84ae4893-b0c6-435e-bdf4-2ac6316aa308,61,,,"[35.3, 55.1]",3879861,1,,,,-0.13218862,,Right Foot,,,"[107.5, 45.5]",,High Pass,,72.835434,,Incomplete,,Daniel Ciofani,13613.0,,,,,,1,From Throw In,Paolo Sammarco,23349.0,Right Defensive Midfield,5,Sassuolo,232,"['659281df-9717-49cc-b92f-043254645708', 'a80e0bbd-121c-4359-a928-84fc683bcc7b']",8,,,,,,,,,,,,,,,,,Frosinone,291,00:01:08.555,Pass,
,,,,,,,,,,,,,,,,1.820344,,,,,,,,,,,,,c6ef12b4-8dd8-4b0d-942e-f7c3f2e2d033,65,,,"[15.3, 33.0]",3879861,1,,,,-0.14189705,,Keeper Arm,,,"[30.7, 30.8]",,Ground Pass,,15.556349,,,,Francesco Magnanelli,7127.0,,,,,,1,From Throw In,Andrea Consigli,7132.0,Goalkeeper,5,Sassuolo,232,['a96700c7-4be9-45a3-a14f-215ac68af917'],13,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:13.842,Pass,
,,,,,,,,,,,,,,,,1.258861,,,,,,,,,,,,,7d2ba965-b55c-4ae6-9b2e-41b0fb046cd7,67,,,"[33.5, 45.5]",3879861,1,True,,,1.8657334,,Right Foot,,,"[26.3, 69.2]",,Ground Pass,,24.769537,,,,Paolo Cannavaro,8848.0,,,,,,1,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,5,Sassuolo,232,['2bd1af72-2f38-46cb-a180-76b262b5c542'],15,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:15.860,Pass,
,,,,,,,,,,,,,,,,2.297732,,,,,,,,,,,,,b3a71b94-d5ea-4465-9427-8748c620753b,69,,,"[26.3, 69.2]",3879861,1,,,,-2.1353657,,Right Foot,,,"[11.1, 45.2]",,Ground Pass,,28.40845,,,,Andrea Consigli,7132.0,,,,,,1,From Throw In,Paolo Cannavaro,8848.0,Right Center Back,5,Sassuolo,232,['f886877e-1d85-4f6e-a1d7-6690d03444bc'],17,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:17.505,Pass,
,,,,,,,,,,,,,,,,1.01631,,,,,,,,,,,,,012b6555-9d26-46fe-9912-7746816d4aa9,72,,,"[12.0, 48.7]",3879861,1,,,,-0.012986283,,Right Foot,,,"[27.4, 48.5]",,Ground Pass,,15.4012985,,,,Francesco Magnanelli,7127.0,,,,,,1,From Throw In,Andrea Consigli,7132.0,Goalkeeper,5,Sassuolo,232,['deeb19d3-99fb-4438-b496-3c10cbed3e91'],21,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:21.123,Pass,
,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,d1d44c5e-708c-43ff-b51e-31bb94961244,75,,,"[27.7, 47.0]",3879861,1,,,,0.56822103,,Right Foot,,,"[40.7, 55.3]",,Ground Pass,,15.423683,,,,Lorenzo Pellegrini,6963.0,,,,,,1,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,5,Sassuolo,232,['4597a32f-02ac-4fb1-93f7-ce87111eb669'],23,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:23.680,Pass,
,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,cff8e56f-2fd4-4226-b911-0ae7ae9b64dd,78,,,"[40.7, 55.3]",3879861,1,,,,2.204819,,Right Foot,,,"[30.7, 68.9]",,Ground Pass,,16.880758,,,,Paolo Cannavaro,8848.0,,,,,,1,From Throw In,Lorenzo Pellegrini,6963.0,Right Center Midfield,5,Sassuolo,232,['0b5a7693-cc71-4191-a0c1-01f763e97cb5'],24,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:24.960,Pass,
,,,,,,,,,,,,,,,,1.492875,,,,,,,,,,,,,f33e845c-25c7-433b-80d0-b760353d31e5,81,,,"[33.5, 68.0]",3879861,1,,,,-0.008064342,,Right Foot,,,"[70.7, 67.7]",,High Pass,,37.20121,,,,Domenico Berardi,7131.0,,,,,,1,From Throw In,Paolo Cannavaro,8848.0,Right Center Back,5,Sassuolo,232,['ea90bef8-d903-40c1-97c1-3f9f884183e5'],29,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:29.133,Pass,
,,,,,,,,,,,,,,,,1.944344,,,,,,,,,,,,,bc703e50-03b4-4a69-bfd6-de74a7daba3f,83,,,"[70.7, 67.7]",3879861,1,,,,-1.674321,,Head,,,"[69.1, 52.3]",,High Pass,,15.482894,,,,Lorenzo Pellegrini,6963.0,,,,,,1,From Throw In,Domenico Berardi,7131.0,Right Wing,5,Sassuolo,232,['72d15f5d-5633-477e-b58a-597c29f48bb3'],30,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:30.755,Pass,
,,,,,,,,,,,,,,,,2.159613,,,,,,,,,,,,,68bbd09c-8bda-43fa-b5d3-c61e0b9677a9,89,,,"[42.7, 21.8]",3879861,1,,,,2.4495187,,Right Foot,,,"[20.5, 40.2]",,High Pass,,28.834007,,,,Arlind Afrim Ajeti,8291.0,,,,,Recovery,1,Regular Play,Robert Gucher,30911.0,Left Defensive Midfield,6,Frosinone,291,['5019838c-010d-4cae-90c8-aaabb60d8a29'],35,,,,,,,,,,,,,,,,,Frosinone,291,00:01:35.336,Pass,
,,,,,,,,,,,,,,,,2.623744,,,,,,,,,,,,,0a36e02a-c5c6-41d1-ae18-85a4453d5dc3,92,,,"[20.7, 40.5]",3879861,1,,,,1.324173,,Right Foot,,,"[24.3, 54.8]",,High Pass,,14.746186,,,,Matteo Ciofani,31721.0,,,,,,1,Regular Play,Arlind Afrim Ajeti,8291.0,Right Center Back,6,Frosinone,291,"['3c712626-7398-4240-ad16-85ba8e3cc8f0', 'd3c5f77f-379c-41d7-8380-b4f4ffe47af0']",37,,,,,,,,,,,,,,,,,Frosinone,291,00:01:37.496,Pass,True
,,,,,,,,,,,,,,,,1.061963,,,,,,,,,,,,,c8606d9a-2b65-435d-bc53-cc4f2bc63921,96,,,"[66.1, 0.1]",3879861,1,,,,1.1225321,,,,,"[72.4, 13.2]",,Low Pass,,14.536161,,,,Nicola Sansone,6859.0,,,,,Throw-in,1,From Throw In,Federico Peluso,7118.0,Left Back,7,Sassuolo,232,['cffc3abf-a91b-4922-8618-2c2f3facdab5'],55,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:55.380,Pass,
,,,,,,,,,,,,,,,,0.763737,,,,,,,,,,,,,07d38d46-322e-4852-b85c-a4f8d3843e4e,100,,,"[69.4, 11.8]",3879861,1,,,,-2.158799,,Right Foot,,,"[65.2, 5.5]",,Ground Pass,,7.5716577,,,,Federico Peluso,7118.0,,,,,,1,From Throw In,Nicola Sansone,6859.0,Left Wing,7,Sassuolo,232,"['42a3b9b5-ddfc-485e-a680-ce904f5826d4', '62510bcf-2259-4f47-9f4a-0dd124c17883']",57,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:57.328,Pass,True
,,,,,,,,,,,,,,,,1.563697,,,,,,,,,,,,,48f581f4-d07a-4c35-bc75-7a3f4a6b199c,104,,,"[65.0, 6.5]",3879861,1,,,,0.7693812,,Left Foot,,,"[87.2, 28.0]",,High Pass,,30.90453,,,,Gregoire Defrel,7457.0,,,,,,1,From Throw In,Federico Peluso,7118.0,Left Back,7,Sassuolo,232,"['10189430-2b3d-495c-bfe0-9e7d75250d95', 'dde0af88-4b5a-462b-a609-276041a18ed5']",58,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:58.377,Pass,True
,,,,,,,,,,,,,,,,3.209868,,,,,,,,,,,,,a2ead9b5-e47d-49b1-9b76-c1b1d877c10b,107,,,"[86.9, 28.9]",3879861,2,,,True,0.27829966,,,,,"[105.8, 34.3]",,Low Pass,,19.656296,,Incomplete,,,,,,,,,1,From Throw In,Gregoire Defrel,7457.0,Center Forward,7,Sassuolo,232,"['505d1f11-01b0-4e0e-863e-8921aaa0ee5a', 'f5f4f746-0f27-463b-b158-c96b163de708']",0,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:00.098,Pass,True
,,,,,,,,,,,,,,,,1.530454,,,,,,,,,,,,,164fb3b8-4923-4359-93e6-c62feda90057,110,,,"[11.6, 46.1]",3879861,2,,,,1.056345,,Keeper Arm,,,"[22.0, 64.5]",,Ground Pass,,21.135752,,,,Arlind Afrim Ajeti,8291.0,,,,,,1,Regular Play,Francesco Bardi,13614.0,Goalkeeper,8,Frosinone,291,['d438c9f3-6ee4-4157-b6ea-c06d46105aca'],7,,,,,,,,,,,,,,,,,Frosinone,291,00:02:07.493,Pass,
,,,,,,,,,,,,,,,,1.801767,,,,,,,,,,,,,443b0a89-6d1c-4f44-bfee-da5f5c56fc04,114,,,"[26.7, 57.3]",3879861,2,,,,-0.03844259,,Right Foot,,,"[63.1, 55.9]",,Ground Pass,,36.426914,,,,Daniel Ciofani,13613.0,,,,,,1,Regular Play,Arlind Afrim Ajeti,8291.0,Right Center Back,8,Frosinone,291,['626eb34c-c455-406c-844b-8a390abd1f0b'],12,,,,,,,,,,,,,,,,,Frosinone,291,00:02:12.925,Pass,
,,,,,,,,,,,,,,,,0.747725,,,,,,,,,,,,,2f1dd348-f474-48b6-81a4-a96d8eed394a,118,,,"[63.7, 55.9]",3879861,2,,,,2.2565258,,Right Foot,,,"[57.4, 63.6]",,Low Pass,,9.94887,,,,Massimiliano Carlini,30927.0,,,,,,1,Regular Play,Daniel Ciofani,13613.0,Right Center Forward,8,Frosinone,291,"['78751029-1726-4001-b2b5-406fb71a8cfe', 'e14d8caa-15e4-489a-ae30-41ce6a929501']",14,,,,,,,,,,,,,,,,,Frosinone,291,00:02:14.876,Pass,True
,,,,,,,,,,,,,,,,1.056922,,,,,,,,,,,,,1a4fc07c-d59d-4981-ae0b-bcb00e6fa1f5,121,,,"[57.4, 63.6]",3879861,2,,,,0.50113004,,Right Foot,,,"[73.1, 72.2]",,Low Pass,,17.901117,,,,Federico Dionisi,24235.0,,,,,,1,Regular Play,Massimiliano Carlini,30927.0,Right Midfield,8,Frosinone,291,['cca5611f-43ad-4af7-b0ab-34303a22c417'],16,,,,,,,,,,,,,,,,,Frosinone,291,00:02:16.284,Pass,
,,,,,,,,,,,,,,,,0.859038,,,,,,,,,,,,,3d4b6a7f-55ab-4100-93ea-83c9a91e4c88,128,,,"[5.4, 9.1]",3879861,2,,,,1.6105106,,Right Foot,,,"[4.8, 24.2]",,Ground Pass,,15.111916,,,,Lorenzo Pellegrini,6963.0,,,,,,1,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,9,Sassuolo,232,['b53b2822-a434-4db7-aa83-9a06e4123c4b'],26,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:26.061,Pass,
,,,,,,,,,,,,,,,,2.113564,,,,,,,,,,,,,dc40be86-a757-462e-b366-4456e31fe24d,132,,,"[4.3, 22.5]",3879861,2,,,,0.22463818,,Left Foot,,,"[41.5, 31.0]",,High Pass,,38.15875,,,,Gregoire Defrel,7457.0,,,,,,1,Regular Play,Lorenzo Pellegrini,6963.0,Right Center Midfield,9,Sassuolo,232,"['549bc400-9833-4771-93ee-bc42de2d8c08', 'f3b73f10-ccf2-465c-a110-6f473febd4da']",29,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:29.984,Pass,True
,,,,,,,,,,,,,,,,1.035474,,,,,,,,,,,,,702568ec-104a-445f-9878-f5a71c81fca7,141,,,"[55.4, 41.9]",3879861,2,,,,0.87172157,,Left Foot,,,"[64.9, 53.2]",,Ground Pass,,14.762791,,,,Paolo Sammarco,23349.0,,,,,,1,Regular Play,Vasyl Pryyma,398941.0,Left Center Back,10,Frosinone,291,['60a5828f-5273-4bb7-a2f6-98ff6f0b9f19'],36,,,,,,,,,,,,,,,,,Frosinone,291,00:02:36.849,Pass,
