50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,89211b4b-02b3-4820-a12b-d44a12634223,1,,,3879872,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chievo,231,,0,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 11426, 'name': 'Andrea Seculin'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 90}, {'player': {'id': 40447, 'name': 'Gennaro Sardo'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 20}, {'player': {'id': 7052, 'name': 'Alessandro Gamberini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 8278, 'name': 'Nicolás Federico Spolli'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 2}, {'player': {'id': 7050, 'name': 'Fabrizio Cacciatore'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 29}, {'player': {'id': 386657, 'name': 'Giampiero Pinzi'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 7041, 'name': 'Nicola Rigoni'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 4}, {'player': {'id': 7046, 'name': 'Perparim Hetemaj'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 56}, {'player': {'id': 18946, 'name': ""Paul-José M''Poku Ebunge""}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 40}, {'player': {'id': 8644, 'name': 'Sergio Pellissier'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 31}, {'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 83}]}",Chievo,231,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,a2f5097d-3b9a-4046-b1c7-46b36ba176ec,2,,,3879872,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chievo,231,,0,,,,,,,,,,,,,,,"{'formation': 4231, 'lineup': [{'player': {'id': 7174, 'name': 'Antonio Mirante'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 83}, {'player': {'id': 6358, 'name': 'Emil Krafth'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 4}, {'player': {'id': 7142, 'name': 'Luca Rossettini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 13}, {'player': {'id': 7704, 'name': 'Alex Ferrari'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 7169, 'name': 'Adam Masina'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 25}, {'player': {'id': 7965, 'name': 'Lorenzo Crisetig'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'jersey_number': 6}, {'player': {'id': 18027, 'name': 'Matteo Brighi'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'jersey_number': 33}, {'player': {'id': 34565, 'name': 'Anthony Mounier'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 26}, {'player': {'id': 45591, 'name': 'Franco Brienza'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 7775, 'name': 'Emanuele Giaccherini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 17}, {'player': {'id': 6948, 'name': 'Sergio Floccari'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 99}]}",Bologna,240,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,423743cb-181e-4f59-9d19-fe3e6feaef19,3,,,3879872,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chievo,231,['07807f5e-6cac-4dbd-b960-89b51bdf5973'],0,,,,,,,,,,,,,,,,Bologna,240,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,07807f5e-6cac-4dbd-b960-89b51bdf5973,4,,,3879872,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chievo,231,['423743cb-181e-4f59-9d19-fe3e6feaef19'],0,,,,,,,,,,,,,,,,Chievo,231,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,671df918-1e40-497e-9aae-6ef3a7ea2c8c,1928,,,3879872,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,,,,88,Chievo,231,['7b3fb133-800d-4ee2-ab88-8d48982b7754'],0,,,,,,,,,,,,,,,,Bologna,240,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,7b3fb133-800d-4ee2-ab88-8d48982b7754,1929,,,3879872,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,,,,88,Chievo,231,['671df918-1e40-497e-9aae-6ef3a7ea2c8c'],0,,,,,,,,,,,,,,,,Chievo,231,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,0.130367,,,,,,,,,,,cdf2529f-a7e6-4186-aa33-76cc6c5c657e,5,,"[61.0, 40.1]",3879872,0,,True,,,1.4464413,,Right Foot,,,"[61.1, 40.9]",Ground Pass,,0.8062258,,,,Franco Brienza,45591.0,,,,,Kick Off,1,From Kick Off,Sergio Floccari,6948.0,Center Forward,2,Bologna,240,['e5e53746-9a4a-4bf6-af8c-2a11a137c268'],0,,,,,,,,,,,,,,,,Bologna,240,00:00:00.359,Pass,
,,,,,,,,,,,,,,,1.597578,,,,,,,,,,,50d3b769-6767-4ad8-94f3-2f071c6cdbe1,7,,"[61.1, 40.9]",3879872,0,,,,,3.1060746,,Left Foot,,,"[41.4, 41.6]",Ground Pass,,19.712433,,,,Matteo Brighi,18027.0,,,,,,1,From Kick Off,Franco Brienza,45591.0,Center Attacking Midfield,2,Bologna,240,['0989cf20-ba26-4ec7-888c-320d96ff868d'],0,,,,,,,,,,,,,,,,Bologna,240,00:00:00.658,Pass,
,,,,,,,,,,,,,,,0.648566,,,,,,,,,,,30936eba-f680-49e1-b8fc-c500ac5fa845,10,,"[41.4, 41.6]",3879872,0,,,,,-2.1401095,,Left Foot,,,"[39.8, 39.1]",Ground Pass,,2.9681644,,,,Alex Ferrari,7704.0,,,,,,1,From Kick Off,Matteo Brighi,18027.0,Left Defensive Midfield,2,Bologna,240,['fc48e4fc-7c50-4706-9670-fc79e5024c0f'],2,,,,,,,,,,,,,,,,Bologna,240,00:00:02.720,Pass,
,,,,,,,,,,,,,,,3.555578,,,,,,,,,,,40b84eea-45a4-4724-bb5f-9f652f2f6dd3,12,,"[41.6, 41.6]",3879872,0,,,,,0.6312523,,Right Foot,,,"[85.1, 73.4]",High Pass,,53.88404,,,,Sergio Floccari,6948.0,,,,,,1,From Kick Off,Alex Ferrari,7704.0,Left Center Back,2,Bologna,240,['2dbce88a-67c7-4782-a555-7199189db2e2'],3,,,,,,,,,,,,,,,,Bologna,240,00:00:03.368,Pass,
