50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.609198,,,,,,,,,,,,,d3a18682-0675-4b41-a2f3-c09b2806028d,1170,,"[35.9, 29.2]",3878601,28,,,,,-0.64436543,,Left Foot,,,,"[54.4, 15.3]",,Ground Pass,,23.140009,,,,,Luca Rizzo,11729.0,,,,,,1,Regular Play,Adam Masina,7169.0,Left Back,59,Bologna,240,['8a9c2ece-1ebf-446a-9f0e-01b1f773b2c3'],10,,,,,,,,,,,,,,,,Bologna,240,00:28:10.596,Pass,
,,,,,,,,,,,,,,,,,,0.874961,,,,,,,,,,,,,71b0d3fd-f01d-40e3-ba44-9dd0dc7569e6,1177,,"[73.8, 16.1]",3878601,28,,,,,2.094481,,Right Foot,,,,"[69.7, 23.2]",,Ground Pass,,8.19878,,,,,Godfred Donsah,8280.0,,,,,Recovery,1,Regular Play,Mattia Destro,8103.0,Left Center Forward,59,Bologna,240,"['5af4c589-b198-40da-a2b8-221fce05d3c1', 'c7aa132c-d992-4f2c-a065-5a3db004df5b']",15,,,,,,,,,,,,,,,,Bologna,240,00:28:15.673,Pass,True
,,,,,,,,,,,,,,,,,,2.014093,,,,,,,,,,,,,8b34b9f3-1db5-4f7c-8a2d-c0fdc2e483b3,1181,,"[71.5, 25.0]",3878601,28,,,,,1.7907802,,Right Foot,,,,"[67.9, 41.1]",,Ground Pass,,16.497576,,,,,Saphir Sliti Taïder,8851.0,,,,,,1,Regular Play,Godfred Donsah,8280.0,Left Defensive Midfield,59,Bologna,240,"['1e084395-25b6-42f0-acf1-f61bb78274c5', 'b58cd1d5-49a4-4d7e-9b88-1458b00f2169']",17,,,,,,,,,,,,,,,,Bologna,240,00:28:17.590,Pass,True
,,,,,,,,,,,,,,,,,,1.447991,,,,,,,,,,,,,8b2c48ab-c08e-4d49-8531-901e67ebabac,1183,,"[67.7, 41.1]",3878601,28,,,,,0.97095215,,Right Foot,,,,"[79.6, 58.5]",,Ground Pass,,21.080086,,,,,Anthony Mounier,34565.0,,,,,,1,Regular Play,Saphir Sliti Taïder,8851.0,Right Defensive Midfield,59,Bologna,240,['3448e1af-24e8-490f-95c1-cb69ea28a9a0'],19,,,,,,,,,,,,,,,,Bologna,240,00:28:19.604,Pass,
,,,,,,,,,,,,,,,,,,0.173404,,,,,,,,,,,,,d5239400-f045-460d-81ae-5bb075b883a3,1194,,"[98.2, 52.9]",3878601,28,,,,,-0.8567056,,Left Foot,,,,"[99.5, 51.4]",,Ground Pass,,1.9849433,,,Incomplete,,Mattia Destro,8103.0,,,,,,1,Regular Play,Anthony Mounier,34565.0,Right Midfield,59,Bologna,240,"['5ad4eb81-3d5b-4b73-9256-c2f2298eaabb', 'bf9866b0-6fe6-4c66-9c86-7bff4cd6ce7b']",28,,,,,,,,,,,,,,,,Bologna,240,00:28:28.636,Pass,
,,,,,,,,,,,,,,,,,,1.055856,,,,,,,,,,,,,a2cd755d-fb34-4e2c-9c2d-6310e05d5786,1199,,"[26.6, 22.1]",3878601,28,,,,,0.10362746,,Right Foot,,,,"[51.6, 24.7]",,Ground Pass,,25.134836,,,,,Luis Fernando Muriel Fruto,6334.0,,,,,,1,Regular Play,Édgar Osvaldo Barreto Cáceres,7009.0,Left Center Midfield,59,Bologna,240,['a61d55d4-8e54-4ee7-84e8-3ed4aed9e3ce'],31,,,,,,,,,,,,,,,,Sampdoria,234,00:28:31.059,Pass,
,,,,,,,,,,,,,,,,,,2.570981,,,,,,,,,,,,,3b77e461-d1c1-42bd-9b4d-be484c1bc55d,1203,,"[42.3, 24.4]",3878601,28,,,,,1.7380044,,Right Foot,,,,"[33.0, 79.5]",,High Pass,,55.879333,,,Out,,Pedro Miguel Almeida Lopes Pereira,8423.0,,True,,,,1,Regular Play,Luis Fernando Muriel Fruto,6334.0,Left Wing,59,Bologna,240,['7e324a1b-64ed-4130-a190-77600ea9eb40'],34,,,,,,,,,,,,,,,,Sampdoria,234,00:28:34.013,Pass,
,,,,,,,,,,,,,,,,,,1.294256,,,,,,,,,,,,,56deb66d-2325-4f6a-a401-2e028f08f2b5,1205,,"[85.9, 0.1]",3878601,28,,True,,,1.8741763,,,,,,"[82.3, 11.6]",,Low Pass,,12.050311,,,,,Godfred Donsah,8280.0,,,,,Throw-in,1,From Throw In,Adam Masina,7169.0,Left Back,60,Bologna,240,['bbdb5e8e-0fe7-4436-ba7f-ed8a6cacc60e'],46,,,,,,,,,,,,,,,,Bologna,240,00:28:46.775,Pass,
,,,,,,,,,,,,,,,,,,0.653184,,,,,,,,,,,,,4bc3382b-e9e8-4db6-a29f-a4b2276ac43e,1208,,"[86.7, 8.5]",3878601,28,,,,,0.0391956,,Right Foot,,,,"[96.9, 8.9]",,Ground Pass,,10.20784,,,,,Mattia Destro,8103.0,,,,,,1,From Throw In,Godfred Donsah,8280.0,Left Defensive Midfield,60,Bologna,240,"['15475a96-4b27-4678-ad36-ffd1657de932', 'b158fe5e-65c6-415c-bfb9-0aee171c0f6b']",50,,,,,,,,,,,,,,,,Bologna,240,00:28:50.408,Pass,True
,,,,,,,,,,,,,,,,,,1.395889,,,,,,,,,,,,,df69cf7a-9911-4f25-8d49-0ddffe98d75a,1211,,"[98.0, 9.5]",3878601,28,,,,,-2.268187,,Right Foot,,,,"[94.9, 5.8]",,Ground Pass,,4.8270073,,,Incomplete,,Luca Rizzo,11729.0,,,,,,1,From Throw In,Mattia Destro,8103.0,Left Center Forward,60,Bologna,240,"['2de9c499-8ff1-4f00-a059-e12552563125', '652ccfc2-1b0b-4da0-8ad7-e50b2ae717b0', '7cc3e6e1-ccf6-49a1-b91a-2d9d59928483']",51,,,,,,,,,,,,,,,,Bologna,240,00:28:51.061,Pass,True
,,,,,,,,,,,,,,,,,,1.269901,,,,,,,,,,,,,652ccfc2-1b0b-4da0-8ad7-e50b2ae717b0,1215,,"[25.2, 74.3]",3878601,28,,,,,-2.6464593,,Left Foot,,,,"[20.2, 71.6]",,Ground Pass,,5.682429,,,,,Pedro Miguel Almeida Lopes Pereira,8423.0,,,,,Recovery,1,From Throw In,Dávid Ivan,36364.0,Right Center Midfield,60,Bologna,240,"['0e9549c1-e07a-4d36-9e9b-1e32c4eee62d', '1facc02c-7aa3-4392-ac83-0457ea228af8', '20fa15d5-8a9a-4395-8fa9-4e1da8a51c47', 'df69cf7a-9911-4f25-8d49-0ddffe98d75a']",52,,,,,,,,,,,,,,,,Sampdoria,234,00:28:52.457,Pass,True
,,,,,,,,,,,,,,,,,,1.31929,,,,,,,,,,,,,b46a0f50-0b73-4d96-92d3-479f853cfb31,1219,,"[18.7, 70.0]",3878601,28,,,,,0.051678084,,Left Foot,,,,"[41.9, 71.2]",,High Pass,,23.231014,,,Incomplete,,Eder Citadin Martins,7000.0,,,,,,1,From Throw In,Pedro Miguel Almeida Lopes Pereira,8423.0,Right Back,60,Bologna,240,"['a5b23b6d-359a-4982-ba39-eb735315d455', 'bcf9046a-d463-47fa-931a-543e0b010627', 'be83e50b-65a1-4d81-930b-da6b2d3e46da']",54,,,,,,,,,,,,,,,,Sampdoria,234,00:28:54.698,Pass,True
,,,,,,,,,,,,,,,,,,1.21092,,,,,,,,,,,,,bcf9046a-d463-47fa-931a-543e0b010627,1221,,"[78.2, 8.9]",3878601,28,,,,,1.3013237,,Left Foot,,,,"[81.1, 19.4]",,Ground Pass,,10.893117,,,,,Godfred Donsah,8280.0,,,,,Recovery,1,From Throw In,Adam Masina,7169.0,Left Back,60,Bologna,240,"['b46a0f50-0b73-4d96-92d3-479f853cfb31', 'f31b898f-f1f9-4a99-b49c-127db79b4390']",56,,,,,,,,,,,,,,,,Bologna,240,00:28:56.018,Pass,
,,,,,,,,,,,,,,,,,,2.393261,,,,,,,,,,,,,3a23916a-7949-4d63-a1ce-9c077d3d3885,1225,,"[79.2, 21.1]",3878601,28,,,,,1.8575127,,Right Foot,,,,"[67.2, 61.8]",,High Pass,,42.432182,,,,,Alex Ferrari,7704.0,,True,,,,1,From Throw In,Godfred Donsah,8280.0,Left Defensive Midfield,60,Bologna,240,['e1c0c9fa-c8c0-4dd2-b8cf-5f7c4ac8af2b'],58,,,,,,,,,,,,,,,,Bologna,240,00:28:58.233,Pass,
,,,,,,,,,,,,,,,,,,0.696693,,,,,,,,,,,,,59eb63c0-ef99-4eac-b1d3-4b30673b7a94,1228,,"[76.3, 70.4]",3878601,29,,,,,-0.844154,,Right Foot,,,,"[82.7, 63.2]",,Ground Pass,,9.633276,,,,,Mattia Destro,8103.0,,,,,,1,From Throw In,Alex Ferrari,7704.0,Right Back,60,Bologna,240,['73c96f33-3cf5-4316-a28c-44a96a8209c0'],4,,,,,,,,,,,,,,,,Bologna,240,00:29:04.108,Pass,
,,,,,,,,,,,,,,,,,,0.908957,,,,,,,,,,,,,04cf432e-3bdb-4b1e-b0c8-42eb02bd74a5,1231,,"[83.2, 53.1]",3878601,29,,,,,-1.6030432,,Left Foot,,,,"[82.8, 40.7]",,Ground Pass,,12.40645,,,,,Godfred Donsah,8280.0,,,,,,1,From Throw In,Mattia Destro,8103.0,Left Center Forward,60,Bologna,240,['6deef0cc-03ae-4254-80d3-41947a07719e'],7,,,,,,,,,,,,,,,,Bologna,240,00:29:07.933,Pass,
,,,,,,,,,,,,,,,,,,2.718743,,,,,,,,,,,,,c79751f7-2d4c-47fe-9f5d-f9511c99e98e,1234,,"[82.3, 38.8]",3878601,29,,,,,-1.0726796,,Right Foot,,,,"[97.8, 10.3]",,Ground Pass,,32.442257,,,,,Adam Masina,7169.0,,,,,,1,From Throw In,Godfred Donsah,8280.0,Left Defensive Midfield,60,Bologna,240,['8085d045-4018-499d-87c4-728071d9ebd2'],9,,,,,,,,,,,,,,,,Bologna,240,00:29:09.885,Pass,
,,,,,,,,,,,,,,,,,,1.039909,,,,,,,,,,,,,1aab868f-6a04-4324-81c2-477670c2b4d6,1237,,"[105.7, 21.3]",3878601,29,,,,,0.9634911,,Left Foot,,,,"[113.9, 33.1]",,Ground Pass,,14.369412,,,Incomplete,,Luca Rizzo,11729.0,,,,,,1,From Throw In,Adam Masina,7169.0,Left Back,60,Bologna,240,"['b05e7cd8-d499-4867-9f77-20c64794252a', 'c7db3c9a-a8fb-49a2-9d36-e379e80eb271']",14,,,,,,,,,,,,,,,,Bologna,240,00:29:14.731,Pass,
,,,,,,,,,,,,,,,,,,1.146434,,,,,,,,,,,,,adde0656-a8ac-4eaa-9111-6f597771fdd7,1240,,"[120.0, 0.1]",3878601,29,,,,,1.6903436,,Left Foot,,,,"[116.0, 33.4]",,High Pass,,33.53938,,,Incomplete,True,Luca Rossettini,7142.0,,,Outswinging,,Corner,1,From Corner,Franco Brienza,45591.0,Right Center Forward,61,Bologna,240,"['a68de06d-aa07-41af-bdc5-f61f30c7834a', 'e1ba891b-90a6-428c-81ff-7df555bba282']",44,,,,,,,,,,,,,,,,Bologna,240,00:29:44.619,Pass,
,,,,,,,,,,,,,,,,,,2.80638,,,,,,,,,,,,,7cc126ca-d96c-4fe0-a1c8-84a0d3921b91,1247,,"[23.6, 10.9]",3878601,29,,,,,0.41482905,,Right Foot,,,,"[75.6, 33.8]",,High Pass,,56.8191,,,Incomplete,,Luis Fernando Muriel Fruto,6334.0,,,,,,1,From Corner,Pedro Miguel Almeida Lopes Pereira,8423.0,Right Back,61,Bologna,240,"['4374e829-26a1-4989-8bdb-0ed9a0e722ee', 'c2020a4a-50a2-4b7e-9a38-daf04a21f5b1', 'fc38cabd-6120-487e-8ea9-b0ca552cb5d0']",53,,,,,,,,,,,,,,,,Sampdoria,234,00:29:53.989,Pass,True
,,,,,,,,,,,,,,,,,,2.165273,,,,,,,,,,,,,c2020a4a-50a2-4b7e-9a38-daf04a21f5b1,1249,,"[44.5, 46.3]",3878601,29,,,,,-2.9335732,,Right Foot,,,,"[15.6, 40.2]",,Ground Pass,,29.536757,,,,,Antonio Mirante,7174.0,,,,,Recovery,1,From Corner,Adam Masina,7169.0,Left Back,61,Bologna,240,"['7cc126ca-d96c-4fe0-a1c8-84a0d3921b91', 'a6951ce5-bf2b-42c4-99ce-853768a4c8b0']",56,,,,,,,,,,,,,,,,Bologna,240,00:29:56.795,Pass,
,,,,,,,,,,,,,,,,,,1.502967,,,,,,,,,,,,,19c83afc-7678-4cf7-9643-d348926d1df6,1252,,"[15.1, 43.0]",3878601,30,,,,,0.71211195,,Right Foot,,,,"[36.3, 61.3]",,Ground Pass,,28.005892,,,,,Saphir Sliti Taïder,8851.0,,,,,,1,From Corner,Antonio Mirante,7174.0,Goalkeeper,61,Bologna,240,['d859ae01-9144-49f4-846c-7ac4aff03b8c'],0,,,,,,,,,,,,,,,,Bologna,240,00:30:00.647,Pass,
,,,,,,,,,,,,,,,,,,1.943502,,,,,,,,,,,,,55b0d5be-1d49-4347-85f8-ef353573c2ed,1255,,"[42.9, 69.6]",3878601,30,,,,,0.38942024,,Right Foot,,,,"[64.1, 78.3]",,Ground Pass,,22.915714,,,,,Alex Ferrari,7704.0,,,,,,1,From Corner,Saphir Sliti Taïder,8851.0,Right Defensive Midfield,61,Bologna,240,['57bc7196-0167-4ca9-8a2c-eca5bcdb07c5'],5,,,,,,,,,,,,,,,,Bologna,240,00:30:05.024,Pass,
,,,,,,,,,,,,,,,,,,3.991514,,,,,,,,,,,,,71f7fca5-c856-4e9d-8ef5-b652faaddd10,1258,,"[68.3, 76.8]",3878601,30,,,,,-0.7550337,,Right Foot,,,,"[112.4, 35.3]",,High Pass,,60.556255,,,Incomplete,,Mattia Destro,8103.0,,True,,,,1,From Corner,Alex Ferrari,7704.0,Right Back,61,Bologna,240,"['b725ef7d-991f-4c5f-b053-814422898346', 'db58714d-c4f6-4d77-a97c-3212e06141d4']",8,,,,,,,,,,,,,,,,Bologna,240,00:30:08.440,Pass,
,,,,,,,,,,,,,,,,,,3.526928,,,,,,,,,,,,,3cc07ff7-8a9d-4e72-ba3b-3b6608ce299e,1262,,"[10.1, 44.5]",3878601,30,,,,,0.7042371,,Keeper Arm,,,,"[21.4, 54.1]",,Ground Pass,,14.827339,,,,,Matías Agustín Silvestre,7019.0,,,,,,1,Regular Play,Emiliano Viviano,7018.0,Goalkeeper,62,Sampdoria,234,['0b2b1d13-1fb2-4f76-b067-7a0d1712de2b'],13,,,,,,,,,,,,,,,,Sampdoria,234,00:30:13.347,Pass,
,,,,,,,,,,,,,,,,,,1.333241,,,,,,,,,,,,,2dacd2ae-1d23-4584-aea5-a849060149f9,1265,,"[33.9, 49.3]",3878601,30,,,,,1.4083743,,Right Foot,,,,"[37.8, 73.1]",,Ground Pass,,24.11742,,,,,Pedro Miguel Almeida Lopes Pereira,8423.0,,,,,,1,Regular Play,Matías Agustín Silvestre,7019.0,Right Center Back,62,Sampdoria,234,['4eee83a2-091f-49e5-a8d7-7b1caaee8a8e'],20,,,,,,,,,,,,,,,,Sampdoria,234,00:30:20.898,Pass,
,,,,,,,,,,,,,,,,,,1.950688,,,,,,,,,,,,,d3249acf-d3f8-4b1c-a09f-b2cc014a3307,1268,,"[52.8, 65.2]",3878601,30,,,,,-2.766322,,Right Foot,,,,"[29.7, 56.1]",,Ground Pass,,24.827806,,,,,Matías Agustín Silvestre,7019.0,,,,,,1,Regular Play,Pedro Miguel Almeida Lopes Pereira,8423.0,Right Back,62,Sampdoria,234,['61390c0d-332e-408c-b625-e3ad99945e2d'],26,,,,,,,,,,,,,,,,Sampdoria,234,00:30:26.465,Pass,
,,,,,,,,,,,,,,,,,,1.996786,,,,,,,,,,,,,65366433-0784-4ba1-a2a6-efd802a6645c,1271,,"[29.7, 56.1]",3878601,30,,,,,-1.4945326,,Right Foot,,,,"[32.0, 26.0]",,Ground Pass,,30.187746,,,,,Niklas Moisander,9884.0,,,,,,1,Regular Play,Matías Agustín Silvestre,7019.0,Right Center Back,62,Sampdoria,234,['36c69820-ca51-47a8-a7ba-3242094f5e32'],29,,,,,,,,,,,,,,,,Sampdoria,234,00:30:29.410,Pass,
,,,,,,,,,,,,,,,,,,1.544746,,,,,,,,,,,,,802db07f-12bd-4fde-ab40-c7528f9b5c54,1274,,"[35.3, 16.5]",3878601,30,,,,,-0.6929472,,Left Foot,,,,"[51.8, 2.8]",,Ground Pass,,21.44621,,,,,Vasco Regini,7012.0,,,,,,1,Regular Play,Niklas Moisander,9884.0,Left Center Back,62,Sampdoria,234,['ead8741f-037f-4ae6-ad33-272c5e7b432d'],32,,,,,,,,,,,,,,,,Sampdoria,234,00:30:32.680,Pass,
,,,,,,,,,,,,,,,,,,2.339596,,,,,,,,,,,,,0a4a20d7-f34c-4a8d-a4b2-dc05ef51e44d,1276,,"[51.8, 2.8]",3878601,30,,,,,2.4932606,,Left Foot,,,,"[38.6, 12.8]",,Ground Pass,,16.560194,,,,,Niklas Moisander,9884.0,,,,,,1,Regular Play,Vasco Regini,7012.0,Left Back,62,Sampdoria,234,['6ff5ae05-be7b-4b5c-8490-d975f067a302'],34,,,,,,,,,,,,,,,,Sampdoria,234,00:30:34.225,Pass,
,,,,,,,,,,,,,,,,,,2.236475,,,,,,,,,,,,,1ea48132-250b-4023-8034-c770af7834b6,1279,,"[40.5, 18.1]",3878601,30,,,,,1.5863853,,Left Foot,,,,"[39.8, 63.0]",,Ground Pass,,44.905457,,,,,Pedro Miguel Almeida Lopes Pereira,8423.0,,True,,,,1,Regular Play,Niklas Moisander,9884.0,Left Center Back,62,Sampdoria,234,['1ff99661-6bde-471c-8353-72d25dcc4c46'],38,,,,,,,,,,,,,,,,Sampdoria,234,00:30:38.084,Pass,
,,,,,,,,,,,,,,,,,,1.339935,,,,,,,,,,,,,39dd73ca-2fb2-4005-a36f-4c39780daa41,1282,,"[50.2, 66.7]",3878601,30,,,,,1.0472206,,Left Foot,,,,"[55.8, 76.4]",,Ground Pass,,11.200446,,,,,Roberto Soriano,6759.0,,,,,,1,Regular Play,Pedro Miguel Almeida Lopes Pereira,8423.0,Right Back,62,Sampdoria,234,['cf563184-0724-4464-9489-4c6378d3fdf2'],43,,,,,,,,,,,,,,,,Sampdoria,234,00:30:43.236,Pass,
,,,,,,,,,,,,,,,,,,0.684682,,,,,,,,,,,,,fda12edf-7372-405f-91c3-8d01d4871f92,1285,,"[56.4, 71.6]",3878601,30,,,,,-0.9910808,,Right Foot,,,,"[61.9, 63.2]",,Ground Pass,,10.040419,,,,,Fernando Lucas Martins,16586.0,,,,,,1,Regular Play,Roberto Soriano,6759.0,Center Forward,62,Sampdoria,234,['50a0073b-ab35-4fdc-a469-43f2b08de20b'],45,,,,,,,,,,,,,,,,Sampdoria,234,00:30:45.619,Pass,
,,,,,,,,,,,,,,,,,,1.944896,,,,,,,,,,,,,d3a88f07-3b7f-4f60-85ef-059840d2cb96,1291,,"[61.9, 63.8]",3878601,30,,True,,,-0.4013781,,Right Foot,,,,"[79.1, 56.5]",,Ground Pass,,18.68502,,,,,Eder Citadin Martins,7000.0,,,,,Free Kick,1,From Free Kick,Roberto Soriano,6759.0,Center Forward,63,Sampdoria,234,['7593c96a-7b5b-4edc-a0d0-2c6ac96cff82'],52,,,,,,,,,,,,,,,,Sampdoria,234,00:30:52.640,Pass,
,,,,,,,,,,,,,,,,,,1.313707,,,,,,,,,,,,,3b8e573b-d1e6-43ae-b0d1-6ac679e4ab85,1298,,"[73.7, 53.1]",3878601,31,,,,,-1.5591238,,Right Foot,,,,"[74.0, 27.4]",,Ground Pass,,25.701752,,,,,Édgar Osvaldo Barreto Cáceres,7009.0,,,,,Free Kick,1,From Free Kick,Fernando Lucas Martins,16586.0,Center Defensive Midfield,64,Sampdoria,234,['ad506535-6aa3-4343-ad0d-41cc343fd9e0'],14,,,,,,,,,,,,,,,,Sampdoria,234,00:31:14.553,Pass,
,,,,,,,,,,,,,,,,,,1.814135,,,,,,,,,,,,,d5ab0154-45bf-40cd-bf7f-997a2d581915,1301,,"[78.6, 24.7]",3878601,31,,,,,-1.1186424,,Right Foot,,,,"[88.8, 3.7]",,Ground Pass,,23.346092,,,,,Vasco Regini,7012.0,,,,,,1,From Free Kick,Édgar Osvaldo Barreto Cáceres,7009.0,Left Center Midfield,64,Sampdoria,234,['49e3a149-96bd-4f72-8f7a-f5722b2a5b36'],16,,,,,,,,,,,,,,,,Sampdoria,234,00:31:16.662,Pass,
,,,,,,,,,,,,,,,,,,2.433829,,,,,,,,,,,,,ba3709df-020a-467d-9481-e969fb8ae582,1304,,"[83.2, 9.3]",3878601,31,,,,,2.7100701,,Left Foot,,,,"[61.7, 19.2]",,Ground Pass,,23.669811,,,,,Niklas Moisander,9884.0,,,,,,1,From Free Kick,Vasco Regini,7012.0,Left Back,64,Sampdoria,234,['bad16c6a-2197-4256-8d56-6f85fe126e5c'],20,,,,,,,,,,,,,,,,Sampdoria,234,00:31:20.659,Pass,
,,,,,,,,,,,,,,,,,,1.59196,,,,,,,,,,,,,2fdef7f6-6c62-44b8-85ae-95c2ffde6fae,1306,,"[61.7, 19.2]",3878601,31,,,,,1.9530789,,Left Foot,,,,"[53.9, 38.6]",,Ground Pass,,20.909328,,,,,Matías Agustín Silvestre,7019.0,,,,,,1,From Free Kick,Niklas Moisander,9884.0,Left Center Back,64,Sampdoria,234,['fe37cc28-495f-4ce4-a9f5-866351bcfec7'],23,,,,,,,,,,,,,,,,Sampdoria,234,00:31:23.093,Pass,
,,,,,,,,,,,,,,,,,,1.743724,,,,,,,,,,,,,796779c5-e770-4e0d-b1f0-5ab284c2bb51,1309,,"[55.8, 42.5]",3878601,31,,,,,1.2188174,,Left Foot,,,,"[65.9, 70.0]",,Ground Pass,,29.296074,,,,,Pedro Miguel Almeida Lopes Pereira,8423.0,,,,,,1,From Free Kick,Matías Agustín Silvestre,7019.0,Right Center Back,64,Sampdoria,234,['ca8c6144-f130-49c4-92ab-a558fcb38719'],26,,,,,,,,,,,,,,,,Sampdoria,234,00:31:26.015,Pass,
,,,,,,,,,,,,,,,,,,0.694966,,,,,,,,,,,,,b0709087-f901-4fe6-8d27-61a3a3934568,1313,,"[75.1, 56.6]",3878601,31,,,,,0.117872104,,Left Foot,,,,"[90.3, 58.4]",,Ground Pass,,15.306208,,,,,Eder Citadin Martins,7000.0,,,,,,1,From Free Kick,Pedro Miguel Almeida Lopes Pereira,8423.0,Right Back,64,Sampdoria,234,['134efa8b-4782-4d55-b5a2-a6389c2eb094'],30,,,,,,,,,,,,,,,,Sampdoria,234,00:31:30.800,Pass,
,,,,,,,,,,,,,,,,,,1.700775,,,,,,,,,,,,,aa1656fd-abbc-4288-906e-41ec1445185a,1317,,"[89.4, 63.6]",3878601,31,,,,,1.7211678,,Right Foot,,,,"[87.4, 76.8]",,Ground Pass,,13.350656,,,,,Dávid Ivan,36364.0,,,,,,1,From Free Kick,Eder Citadin Martins,7000.0,Right Wing,64,Sampdoria,234,['3632625c-4de6-4b35-a601-74dffd51cb7d'],32,,,,,,,,,,,,,,,,Sampdoria,234,00:31:32.618,Pass,
,,,,,,,,,,,,,,,,,,1.1701,,,,,,,,,,,,,e03578fa-600b-40dc-9e01-5ffe165c3a24,1320,,"[87.4, 76.8]",3878601,31,,,,,-0.26466978,,Right Foot,,,,"[98.1, 73.9]",,Ground Pass,,11.086027,,,,,Eder Citadin Martins,7000.0,,,,,,1,From Free Kick,Dávid Ivan,36364.0,Right Center Midfield,64,Sampdoria,234,['eedfa190-1967-4156-a97e-ff9a629a504c'],35,,,,,,,,,,,,,,,,Sampdoria,234,00:31:35.659,Pass,
,,,,,,,,,,,,,,,,,,2.915121,,,,,,,,,,,,,013a8930-831a-4143-ba1a-62ea47880de0,1324,,"[91.5, 71.2]",3878601,31,,,,,-0.4007386,,Left Foot,,,,"[117.7, 60.1]",,Ground Pass,,28.45435,,,,,Roberto Soriano,6759.0,,,,,,1,From Free Kick,Eder Citadin Martins,7000.0,Right Wing,64,Sampdoria,234,['9c2b4feb-3921-402f-8921-d27c1720677f'],40,,,,,,,,,,,,,,,,Sampdoria,234,00:31:40.174,Pass,
,,,,,,,,,,,,,,,,,,1.098063,,,,,,,,,,,,,3f161dc4-bcf4-4eb2-8cb6-8f87783f5646,1328,,"[111.1, 69.4]",3878601,31,,,,,-1.5861208,,Left Foot,True,,,"[110.7, 43.3]",,High Pass,,26.103065,,,Incomplete,,,,,,,,,1,From Free Kick,Roberto Soriano,6759.0,Center Forward,64,Sampdoria,234,['5300c888-8304-42fe-89f2-8e44eee6089d'],47,,,,,,,,,,,,,,,,Sampdoria,234,00:31:47.209,Pass,
,,,,,,,,,,,,,,,,,,0.86149,,,,,,,,,,,,,670ad751-e367-45d0-ba56-3154ebcfdeb5,1334,,"[86.5, 37.6]",3878601,31,,,,,-0.848605,,Right Foot,,,,"[90.2, 33.4]",,Ground Pass,,5.5973206,,,,,Édgar Osvaldo Barreto Cáceres,7009.0,,,,,,1,From Free Kick,Fernando Lucas Martins,16586.0,Center Defensive Midfield,64,Sampdoria,234,"['a76ebb29-986f-4dd3-afe6-0d450b30348b', 'dee58df0-824b-436d-a63d-f6f15100cbcf']",52,,,,,,,,,,,,,,,,Sampdoria,234,00:31:52.951,Pass,True
,,,,,,,,,,,,,,,,,,2.414351,,,,,,,,,,,,,b40ad4e8-b1f6-40cd-818e-783908650d2e,1338,,"[90.6, 32.0]",3878601,31,,,,,-2.6464593,,Right Foot,,,,"[75.6, 23.9]",,Ground Pass,,17.047287,,,,,Vasco Regini,7012.0,,,,,,1,From Free Kick,Édgar Osvaldo Barreto Cáceres,7009.0,Left Center Midfield,64,Sampdoria,234,['6bcbfc1c-f396-46df-839a-23e0d9627ea5'],54,,,,,,,,,,,,,,,,Sampdoria,234,00:31:54.168,Pass,
,,,,,,,,,,,,,,,,,,1.386945,,,,,,,,,,,,,f39032ed-e3f8-4f0e-af00-a5de83bee5d7,1341,,"[75.6, 23.9]",3878601,31,,,,,2.8797073,,Right Foot,,,,"[56.2, 29.1]",,Ground Pass,,20.08482,,,,,Niklas Moisander,9884.0,,,,,,1,From Free Kick,Vasco Regini,7012.0,Left Back,64,Sampdoria,234,['089e8a8c-2395-48fd-bdae-e2da8f990fc9'],56,,,,,,,,,,,,,,,,Sampdoria,234,00:31:56.650,Pass,
