50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,2.601626,,,,,,,,,,,,,,d50aeeb2-57a4-4597-8305-837aa21ef562,15,,"[49.2, 10.4]",3879743,0,,,,,2.4066567,,Left Foot,,,"[38.8, 19.8]",,Low Pass,,14.018559,,,,Danilo Larangeira,7799.0,,,,Recovery,1,Regular Play,Pablo Estífer Armero,29312.0,Left Wing Back,3,Udinese,230,"['43a304db-dbfd-47d7-a6f8-c43c502be558', '503fbd17-f923-4c16-9e43-c2a956a61307']",8,,,,,,,,,,,,,,,,,,,Udinese,230,00:00:08.655,Pass,
,,,,,,,,,,,,,,,,,,1.743742,,,,,,,,,,,,,,f1348534-c82e-421d-b48f-c3d69200d4cd,17,,"[38.8, 21.3]",3879743,0,,,,,0.062050417,,Right Foot,,,"[72.6, 23.4]",,High Pass,,33.865173,,,,Cyril Théréau,8272.0,,,,,1,Regular Play,Danilo Larangeira,7799.0,Center Back,3,Udinese,230,['2d6fcd27-0a54-4084-a2fb-a68ed88d026e'],11,,,,,,,,,,,,,,,,,,,Udinese,230,00:00:11.257,Pass,
,,,,,,,,,,,,,,,,,,1.587027,,,,,,,,,,,,,,e5d3074e-d785-4dd0-ad15-f94d70fb3215,20,,"[72.8, 24.1]",3879743,0,,,,,2.460418,,Other,,,"[59.6, 34.8]",,High Pass,,16.992058,,,,Francesco Lodi,40367.0,,,,,1,Regular Play,Cyril Théréau,8272.0,Left Center Forward,3,Udinese,230,['0d7277aa-8218-4433-bd5f-a948b421b398'],13,,,,,,,,,,,,,,,,,,,Udinese,230,00:00:13.073,Pass,
,,,,,,,,,,,,,,,,,,2.499618,,,,,,,,,,,,,,155a51a1-486b-4c75-ba62-45681e6bdf2e,23,,"[61.7, 33.4]",3879743,0,,,,,-0.8805051,,Left Foot,,,"[89.2, 0.1]",,Ground Pass,,43.187267,,Out,,Pablo Estífer Armero,29312.0,,,,,1,Regular Play,Francesco Lodi,40367.0,Center Defensive Midfield,3,Udinese,230,['8987b060-10b3-41b4-96e0-75eb6ff73eb7'],15,,,,,,,,,,,,,,,,,,,Udinese,230,00:00:15.900,Pass,
,,,,,,,,,,,,,,,,,,1.608302,,,,,,,,,,,,,,738140f9-965f-4539-b476-3ff16a4bc6ed,25,,"[32.4, 80.0]",3879743,0,,,,,-0.39369822,,,,,"[45.4, 74.6]",,High Pass,,14.076932,,Incomplete,,Mattia Destro,8103.0,,,,Throw-in,1,From Throw In,Ibrahima Mbaye,7164.0,Right Back,4,Bologna,240,"['18a6235b-6d9f-459c-bdc4-446f9fb34069', '351548dc-80b1-436f-b23c-d61e77863e66']",29,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:29.562,Pass,
,,,,,,,,,,,,,,,,,,1.506663,,,,,,,,,,,,,,18a6235b-6d9f-459c-bdc4-446f9fb34069,27,,"[74.7, 5.5]",3879743,0,,,,,0.15935165,,Head,,,"[85.9, 7.3]",,High Pass,,11.34372,,Incomplete,,Cyril Théréau,8272.0,,,,Recovery,1,From Throw In,Emil Hallfreðsson,5512.0,Left Center Midfield,4,Bologna,240,"['738140f9-965f-4539-b476-3ff16a4bc6ed', '8ac1be15-0283-48fa-9298-c702570bc66f', 'aba49ef4-9645-4d0d-a438-9f06b0e3c600']",31,,,,,,,,,,,,,,,,,,,Udinese,230,00:00:31.170,Pass,
,,,,,,,,,,,,,,,,,,0.832066,,,,,,,,,,,,,,98297748-38dd-4600-8fd8-da2969c613ae,38,,"[27.6, 72.6]",3879743,0,,,,,-0.42857426,,Right Foot,,,"[39.2, 67.3]",,Ground Pass,,12.753431,,,,Mattia Destro,8103.0,,,,Recovery,1,From Throw In,Amadou Diawara,8284.0,Center Defensive Midfield,4,Bologna,240,['9bb0d192-acc0-4747-bc7b-98b79b301f29'],38,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:38.882,Pass,
,,,,,,,,,,,,,,,,,,1.071383,,,,,,,,,,,,,,dd2427dc-8186-467a-9db3-dbb2134f699c,41,,"[39.2, 67.3]",3879743,0,,,,,2.029727,,Right Foot,,,"[35.0, 75.8]",,Ground Pass,,9.481033,,,,Godfred Donsah,8280.0,,,,,1,From Throw In,Mattia Destro,8103.0,Center Forward,4,Bologna,240,"['1d6e559b-fd72-48a1-8c58-d374ce91a73b', 'ee0209f4-eab8-43fa-adab-43225d4b657f']",39,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:39.714,Pass,True
,,,,,,,,,,,,,,,,,,0.991835,,,,,,,,,,,,,,09ad1c5f-8a1b-4e30-ba21-b32c8ac4b00d,45,,"[38.7, 77.5]",3879743,0,,,,,-2.8767753,,Right Foot,,,"[32.8, 75.9]",,Ground Pass,,6.1131005,,,,Ibrahima Mbaye,7164.0,,,,,1,From Throw In,Godfred Donsah,8280.0,Right Center Midfield,4,Bologna,240,['c95c5abc-4acb-4e6c-94e7-4045aa835b2b'],43,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:43.247,Pass,
,,,,,,,,,,,,,,,,,,3.6776,,,,,,,,,,,,,,38873d52-19c3-4272-90fa-06a9d9b84114,49,,"[32.9, 76.5]",3879743,0,,,,,-0.13267465,,Right Foot,,,"[86.1, 69.4]",,High Pass,,53.671688,,Incomplete,,,,,,,,1,From Throw In,Ibrahima Mbaye,7164.0,Right Back,4,Bologna,240,"['f1056ee1-336e-420e-b532-4abdb0c578a3', 'fb0a2d23-6490-4b54-842c-34e2d1a35253']",44,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:44.322,Pass,True
,,,,,,,,,,,,,,,,,,3.332409,,,,,,,,,,,,,,f1056ee1-336e-420e-b532-4abdb0c578a3,50,,"[34.0, 10.7]",3879743,0,,,,,-0.69094324,,Head,,,"[44.4, 2.1]",,High Pass,,13.495184,,Incomplete,,Pablo Estífer Armero,29312.0,,,,Recovery,1,From Throw In,Thomas Heurtaux,8852.0,Right Center Back,4,Bologna,240,"['07c77f37-bc26-40ac-92ec-8b0c4d35d88c', '38873d52-19c3-4272-90fa-06a9d9b84114', 'f4bded72-b352-411f-9de1-93777539cecf']",47,,,,,,,,,,,,,,,,,,,Udinese,230,00:00:47.999,Pass,
,,,,,,,,,,,,,,,,,,1.449863,,,,,,,,,,,,,,07c77f37-bc26-40ac-92ec-8b0c4d35d88c,53,,"[75.7, 78.0]",3879743,0,,,,True,-0.28950366,,,,,"[80.4, 76.6]",,High Pass,,4.90408,,,,Anthony Mounier,34565.0,,,,Recovery,1,From Throw In,Godfred Donsah,8280.0,Right Center Midfield,4,Bologna,240,"['2faabec8-aa5c-4ad6-afa8-1ae37a24d972', '6471677c-2f36-4e61-819b-81a9299d9e23', 'f1056ee1-336e-420e-b532-4abdb0c578a3']",51,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:51.332,Pass,True
,,,,,,,,,,,,,,,,,,0.831939,,,,,,,,,,,,,,a986499b-5de1-405d-bcc7-ace6ddf84413,57,,"[80.2, 72.0]",3879743,0,,,,,-0.45799795,,Left Foot,,,"[94.4, 65.0]",,Ground Pass,,15.831614,,,,Mattia Destro,8103.0,,,,,1,From Throw In,Anthony Mounier,34565.0,Right Wing,4,Bologna,240,"['3694a941-ab31-4275-8395-3a17ad454aac', 'dfd4cbb1-f605-4c0a-bd12-d54e671486f8']",53,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:53.382,Pass,True
,,,,,,,,,,,,,,,,,,1.874728,,,,,,,,,,,,,,fb1d02d5-2633-4edf-b366-43de174d61e9,61,,"[90.8, 59.0]",3879743,0,,,,,-1.7885972,,Right Foot,,,"[82.7, 22.4]",,Low Pass,,37.485596,,,,Archimede Morleo,40428.0,,,,,1,From Throw In,Mattia Destro,8103.0,Center Forward,4,Bologna,240,['051b61f5-909a-43b5-8766-b3bd2aca0cdf'],58,,,,,,,,,,,,,,,,,,,Bologna,240,00:00:58.023,Pass,
,,,,,,,,,,,,,,,,,,0.771666,,,,,,,,,,,,,,e765a199-63cd-4caa-b817-9e5c810f7a13,64,,"[87.2, 18.2]",3879743,1,,,,,-1.0993364,,Left Foot,,,"[92.4, 8.0]",,Ground Pass,,11.449018,,,,Emanuele Giaccherini,7775.0,,,,,1,From Throw In,Archimede Morleo,40428.0,Left Back,4,Bologna,240,['07945043-a847-4fb3-9f47-22bc97cd111f'],3,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:03.167,Pass,
,,,,,,,,,,,,,,,,,,1.373191,,,,,,,,,,,,,,cc02646f-63ef-4e37-8369-76382c54548d,68,,"[83.7, 7.3]",3879743,1,,,,,2.9489894,,Right Foot,,,"[59.6, 12.0]",,Ground Pass,,24.554022,,,,Domenico Maietta,8849.0,,,,,1,From Throw In,Emanuele Giaccherini,7775.0,Left Wing,4,Bologna,240,['4aba503e-8b51-4345-8147-7919cc94b420'],6,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:06.545,Pass,
,,,,,,,,,,,,,,,,,,1.973224,,,,,,,,,,,,,,94b9330a-dec2-45cc-b105-ba111abd29ea,72,,"[45.1, 12.2]",3879743,1,,,,,2.6386251,,Right Foot,,,"[14.2, 29.2]",,Ground Pass,,35.26769,,,,Angelo Esmael da Costa Júnior,12475.0,,,,,1,From Throw In,Domenico Maietta,8849.0,Left Center Back,4,Bologna,240,"['5312c06f-1611-41dd-8dc4-a2bbceec3d81', 'b8296d8e-c5c6-4076-8323-83564a7de9be']",9,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:09.834,Pass,True
,,,,,,,,,,,,,,,,,,3.82857,,,,,,,,,,,,,,df10aef9-3bbd-4ad3-8aac-bb63a3d6cd8b,75,,"[29.7, 55.7]",3879743,1,,,,,-0.10181391,,Right Foot,,,"[94.3, 49.1]",,High Pass,,64.93628,,Incomplete,,Mattia Destro,8103.0,,,,,1,From Throw In,Angelo Esmael da Costa Júnior,12475.0,Goalkeeper,4,Bologna,240,"['e5c46b36-ae06-4e3c-99d1-219944bc5ca2', 'f96eff1e-de6d-4480-85a2-538422e458be']",33,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:33.496,Pass,
,,,,,,,,,,,,,,,,,,1.470061,,,,,,,,,,,,,,f96eff1e-de6d-4480-85a2-538422e458be,78,,"[25.8, 31.0]",3879743,1,,,,True,-0.39479113,,,,,"[40.2, 25.0]",,High Pass,,15.6,,Incomplete,,,,,,,Recovery,1,From Throw In,Danilo Larangeira,7799.0,Center Back,4,Bologna,240,"['617ead84-f3e5-477c-8b16-c61f7c1a8dfd', '7405c57d-30de-4590-b189-0c2da82cee41', 'df10aef9-3bbd-4ad3-8aac-bb63a3d6cd8b']",37,,,,,,,,,,,,,,,,,,,Udinese,230,00:01:37.325,Pass,True
,,,,,,,,,,,,,,,,,,2.053561,,,,,,,,,,,,,,7405c57d-30de-4590-b189-0c2da82cee41,79,,"[79.9, 55.1]",3879743,1,,,,,-0.6913369,,Head,,,"[88.6, 47.9]",,High Pass,,11.292918,,,,Emanuele Giaccherini,7775.0,,,,Recovery,1,From Throw In,Godfred Donsah,8280.0,Right Center Midfield,4,Bologna,240,"['a6f786b4-a787-4880-981b-b077c058a43c', 'f96eff1e-de6d-4480-85a2-538422e458be']",38,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:38.795,Pass,
,,,,,,,,,,,,,,,,,,0.942021,,,,,,,,,,,,,,3b850f59-e8c3-4d99-a27d-4d3981e81cc1,83,,"[80.9, 46.3]",3879743,1,,,,,1.5978168,,Right Foot,,,"[80.6, 57.4]",,Ground Pass,,11.1040535,,,,Godfred Donsah,8280.0,,,,,1,From Throw In,Emanuele Giaccherini,7775.0,Left Wing,4,Bologna,240,['05653f49-82f6-44fc-9578-e72e1fa72474'],44,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:44.182,Pass,
,,,,,,,,,,,,,,,,,,0.812404,,,,,,,,,,,,,,9e346eee-40f1-4a96-aff2-da40c8f68573,87,,"[85.8, 58.8]",3879743,1,,,,,-0.12062367,,Right Foot,,,"[99.0, 57.2]",,Ground Pass,,13.296617,,Incomplete,,Anthony Mounier,34565.0,,,,,1,From Throw In,Godfred Donsah,8280.0,Right Center Midfield,4,Bologna,240,"['20229c41-c435-40a4-8806-64614abcd2ab', '2974f106-da10-4f91-8294-e32370d34027', '96ca6de8-58fc-4dce-9f99-ec5d449a9e7c']",45,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:45.866,Pass,True
,,,,,,,,,,,,,,,,,,1.527706,,,,,,,,,,,,,,8d10b26e-0395-46a5-9561-828265f00a06,91,,"[23.9, 20.3]",3879743,1,,,,,-0.16731006,,Left Foot,,,"[46.4, 16.5]",,Low Pass,,22.818632,,,,Cyril Théréau,8272.0,,,,,1,Regular Play,Felipe Dias da Silva dal Belo,6938.0,Left Center Back,5,Udinese,230,['8baee6b2-f3ee-4887-8943-0c0d524a07dc'],47,,,,,,,,,,,,,,,,,,,Udinese,230,00:01:47.791,Pass,
,,,,,,,,,,,,,,,,,,1.339244,,,,,,,,,,,,,,789807c8-dfa7-4509-903e-f06957208160,95,,"[44.5, 15.4]",3879743,1,,,,,-1.8023401,,Right Foot,,,"[41.6, 3.1]",,High Pass,,12.637246,,,,Pablo Estífer Armero,29312.0,,,,,1,Regular Play,Cyril Théréau,8272.0,Left Center Forward,5,Udinese,230,"['42ad51f3-b8de-4752-915e-a1c1d43d7af4', '9a1d4ace-2aae-4b13-8deb-6203d4c3f4c4']",49,,,,,,,,,,,,,,,,,,,Udinese,230,00:01:49.756,Pass,True
,,,,,,,,,,,,,,,,,,3.704845,,,,,,,,,,,,,,1e935c89-2fbe-40a1-955d-c1425ce28370,98,,"[41.6, 3.5]",3879743,1,,,,,0.2685615,,Left Foot,,,"[89.2, 16.6]",,Ground Pass,,49.369728,,Incomplete,,Ryder Matos Santos,7696.0,,,,,1,Regular Play,Pablo Estífer Armero,29312.0,Left Wing Back,5,Udinese,230,"['181219e7-479d-41cd-a5c4-3298b79b022c', 'ae9a587a-cdf0-4af2-ab6d-da09dedc05c5']",51,,,,,,,,,,,,,,,,,,,Udinese,230,00:01:51.421,Pass,
,,,,,,,,,,,,,,,,,,1.806561,,,,,,,,,,,,,,ae9a587a-cdf0-4af2-ab6d-da09dedc05c5,101,,"[30.9, 63.5]",3879743,1,,,,,-2.5688903,,Left Foot,,,"[5.0, 46.8]",,Ground Pass,,30.817204,,,,Angelo Esmael da Costa Júnior,12475.0,,,,Recovery,1,Regular Play,Ibrahima Mbaye,7164.0,Right Back,6,Bologna,240,"['1e935c89-2fbe-40a1-955d-c1425ce28370', '2bcf382d-1bad-4a4e-b364-e05c348bbc0a']",55,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:55.126,Pass,
,,,,,,,,,,,,,,,,,,1.279509,,,,,,,,,,,,,,24d38731-c21d-4952-9dba-d4ba0e545f19,105,,"[4.4, 47.9]",3879743,1,,,,,1.319214,,Right Foot,,,"[10.8, 72.8]",,Low Pass,,25.709337,,,,Ibrahima Mbaye,7164.0,,,,,1,Regular Play,Angelo Esmael da Costa Júnior,12475.0,Goalkeeper,6,Bologna,240,['9dfb115f-7530-437d-9f75-f14a555ccb89'],57,,,,,,,,,,,,,,,,,,,Bologna,240,00:01:57.839,Pass,
,,,,,,,,,,,,,,,,,,2.302409,,,,,,,,,,,,,,3ee73491-d565-4106-9164-eeda22230eec,108,,"[34.5, 76.5]",3879743,2,,,,,-0.3142319,,Right Foot,,,"[78.5, 62.2]",,High Pass,,46.26543,,Incomplete,,Mattia Destro,8103.0,,,,,1,Regular Play,Ibrahima Mbaye,7164.0,Right Back,6,Bologna,240,"['07d0c493-ccbd-4491-b2ac-d39016e704b4', '69a416fb-be17-4eab-bbe9-a6043032749c']",5,,,,,,,,,,,,,,,,,,,Bologna,240,00:02:05.868,Pass,
,,,,,,,,,,,,,,,,,,2.924649,,,,,,,,,,,,,,07d0c493-ccbd-4491-b2ac-d39016e704b4,111,,"[41.6, 17.9]",3879743,2,,,,True,0.81961906,,,,,"[68.4, 46.6]",,Low Pass,,39.267418,,Incomplete,,,,,,,Recovery,1,Regular Play,Danilo Larangeira,7799.0,Center Back,6,Bologna,240,"['1384f841-0600-41b1-83f5-add22e23535f', '3ee73491-d565-4106-9164-eeda22230eec', '496a240a-b2f5-467b-b265-c2898656d5bf']",8,,,,,,,,,,,,,,,,,,,Udinese,230,00:02:08.170,Pass,True
,,,,,,,,,,,,,,,,,,0.968207,,,,,,,,,,,,,,6427c1fe-a0d1-4480-932b-7e18a6e9a799,114,,"[56.5, 29.0]",3879743,2,,,,,-0.7895475,,Left Foot,,,"[68.5, 16.9]",,Ground Pass,,17.04142,,,,Emanuele Giaccherini,7775.0,,,,,1,Regular Play,Domenico Maietta,8849.0,Left Center Back,6,Bologna,240,['71e3e2aa-94b6-4cd0-9b8b-ce3d51904bc8'],12,,,,,,,,,,,,,,,,,,,Bologna,240,00:02:12.305,Pass,
,,,,,,,,,,,,,,,,,,0.173388,,,,,,,,,,,,,,f5765f7d-b5db-4b31-92bf-f0d66a22bb51,116,,"[65.0, 14.3]",3879743,2,,,,,0.5247958,,Right Foot,,,"[68.8, 16.5]",,Low Pass,,4.3908997,,Incomplete,,,,,,,,1,Regular Play,Emanuele Giaccherini,7775.0,Left Wing,6,Bologna,240,['47d9d12b-e1a3-4a1d-8fe0-9b46749dd402'],13,,,,,,,,,,,,,,,,,,,Bologna,240,00:02:13.273,Pass,
,,,,,,,,,,,,,,,,,,1.18391,,,,,,,,,,,,,,e8caf47a-cc01-4914-8741-2d185e6ace95,118,,"[67.8, 0.1]",3879743,2,,,,,1.8704375,,,,,"[64.0, 12.4]",,Low Pass,,12.873616,,,,Amadou Diawara,8284.0,,,,Throw-in,1,From Throw In,Archimede Morleo,40428.0,Left Back,7,Bologna,240,['4c2b273a-f7ef-409f-b4aa-58bef4bf3c5a'],20,,,,,,,,,,,,,,,,,,,Bologna,240,00:02:20.652,Pass,
