50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.99935,,,,,,,,,,,,,,,bd8ab30c-6bfb-4e95-bd6f-3b755248a2f4,1175,,"[74.9, 5.4]",3879687,34,,,,,-0.9197196,,Right Foot,,,,"[78.1, 1.2]",,Ground Pass,,5.2801514,,,Cristian Molinaro,7479.0,,,,,,,1,Regular Play,Giuseppe Vives,40430.0,Center Defensive Midfield,73,Torino,241,"['813a6134-5c45-46ca-9cc3-9adb56385fa9', '8a282742-3986-4004-8ad6-491641dbe3e2']",56,,,,,,,,,,,,,,,,,Torino,241,00:34:56.756,Pass,True
,,,,,,,,,,,,,,,,0.868132,,,,,,,,,,,,,,,2ff62de4-7c7e-488d-9a4d-6d11633c7464,1178,,"[78.8, 1.4]",3879687,34,,,,,0.02352507,,Left Foot,,,,"[87.3, 1.6]",,Ground Pass,,8.502353,,,Ciro Immobile,7788.0,,,,,,,1,Regular Play,Cristian Molinaro,7479.0,Left Wing Back,73,Torino,241,['1b4d84bd-7502-4fc0-be16-dbf579c7ff9b'],58,,,,,,,,,,,,,,,,,Torino,241,00:34:58.486,Pass,
,,,,,,,,,,,,,,,,0.227189,,,,,,,,,,,,,,,8f72fad6-5978-46b9-8d49-0ef1c2254cd8,1181,,"[87.3, 1.9]",3879687,34,,,,,0.3045109,,Right Foot,,,,"[90.8, 3.0]",,Low Pass,,3.6687872,Incomplete,,Giuseppe Vives,40430.0,,,,,,,1,Regular Play,Ciro Immobile,7788.0,Left Center Forward,73,Torino,241,"['6f3d0585-55d6-4fe8-b99e-4539d0ef8280', '6fc4e579-4303-4296-a626-1863a2775fa2']",59,,,,,,,,,,,,,,,,,Torino,241,00:34:59.689,Pass,
,,,,,,,,,,,,,,,,1.666288,,,,,,,,,,,,,,,52c74122-09cf-493f-a80b-8e15c9282925,1186,,"[28.8, 77.7]",3879687,35,,,,,0.06401498,,Right Foot,,,,"[36.6, 78.2]",,High Pass,,7.816009,Incomplete,,Aleandro Rosi,7462.0,,,,,,,1,Regular Play,Danilo Soddimo,11608.0,Left Wing,73,Torino,241,"['a330890b-437e-4ba8-a46f-fb6e667a902c', 'fc33d787-e2dd-4a0b-96e8-ee22765a87fa']",1,,,,,,,,,,,,,,,,,Frosinone,291,00:35:01.572,Pass,
,,,,,,,,,,,,,,,,1.028092,,,,,,,,,,,,,,,fc33d787-e2dd-4a0b-96e8-ee22765a87fa,1189,,"[83.5, 1.9]",3879687,35,,,,True,0.7853982,,,,,,"[90.8, 9.2]",,High Pass,,10.323759,,,Giuseppe Vives,40430.0,,,,,,Recovery,1,Regular Play,Cristian Molinaro,7479.0,Left Wing Back,73,Torino,241,"['1b5f1432-726d-42de-94c6-a0da89de0770', '52c74122-09cf-493f-a80b-8e15c9282925', 'b7e5a6cf-c612-4db7-806d-484e02ad00ea']",3,,,,,,,,,,,,,,,,,Torino,241,00:35:03.239,Pass,True
,,,,,,,,,,,,,,,,2.035185,,,,,,,,,,,,,,,9df3b1cb-2088-4183-ba8c-651b4436344d,1193,,"[90.6, 8.7]",3879687,35,,,,,-0.946386,,Right Foot,,,,"[95.5, 1.9]",,Low Pass,,8.381527,,,Ciro Immobile,7788.0,,,,,,,1,Regular Play,Giuseppe Vives,40430.0,Center Defensive Midfield,73,Torino,241,['1909491f-917d-4d4a-80db-a5b541a91b4a'],4,,,,,,,,,,,,,,,,,Torino,241,00:35:04.337,Pass,
,,,,,,,,,,,,,,,,1.746745,,,,,,,,,,,,,,,1f6eabb7-73fb-4c7b-94b1-ec922f29d667,1198,,"[19.6, 80.0]",3879687,35,,,,,-0.11438107,,,,,,"[57.9, 75.6]",,High Pass,,38.551914,Incomplete,,Federico Dionisi,24235.0,,,,,,Throw-in,1,From Throw In,Aleandro Rosi,7462.0,Right Back,74,Frosinone,291,"['41afc6cf-4537-4c1e-a55b-2894657b0034', '9a03fd4d-3d4b-4b3d-a2ea-3923c3ed97d7']",27,,,,,,,,,,,,,,,,,Frosinone,291,00:35:27.616,Pass,
,,,,,,,,,,,,,,,,0.856204,,,,,,,,,,,,,,,344dd502-c8aa-4e27-8f7c-c2119bba657a,1202,,"[50.6, 80.0]",3879687,35,,,,,-1.6169175,,,,,,"[50.3, 73.5]",,Low Pass,,6.5069194,,,Robert Gucher,30911.0,,,,,,Throw-in,1,From Throw In,Aleandro Rosi,7462.0,Right Back,75,Frosinone,291,['089d1672-aca2-4b3f-b62e-d1d6132e5cb4'],39,,,,,,,,,,,,,,,,,Frosinone,291,00:35:39.494,Pass,
,,,,,,,,,,,,,,,,0.619665,,,,,,,,,,,,,,,385515dd-7778-4352-a5e4-4a6df43d4850,1204,,"[50.4, 71.4]",3879687,35,,,,,1.5434059,,Other,,,,"[50.6, 78.7]",,Low Pass,,7.302739,,,Aleandro Rosi,7462.0,,,,,,,1,From Throw In,Robert Gucher,30911.0,Center Defensive Midfield,75,Frosinone,291,['8fb65efa-11e6-49c2-8b44-6c31abbcd3ce'],40,,,,,,,,,,,,,,,,,Frosinone,291,00:35:40.351,Pass,
,,,,,,,,,,,,,,,,3.169099,,,,,,,,,,,,,,,693d11d0-b5cf-438a-a99c-0dba167f39e2,1208,,"[50.3, 79.6]",3879687,35,,,,,-0.42951453,,Right Foot,,,,"[92.0, 60.5]",,High Pass,,45.866108,Incomplete,,Federico Dionisi,24235.0,,,,,,,1,From Throw In,Aleandro Rosi,7462.0,Right Back,75,Frosinone,291,"['06909917-0be9-4cf4-aeb0-bf83ceae7f1e', '0a2acb63-c4af-463f-b38e-25f9ba8d4bbe', '38dcd13a-2a94-4c20-b68e-3f304307f6ea']",41,,,,,,,,,,,,,,,,,Frosinone,291,00:35:41.025,Pass,True
,,,,,,,,,,,,,,,,1.266385,,,,,,,,,,,,,,,38dcd13a-2a94-4c20-b68e-3f304307f6ea,1210,,"[28.1, 19.6]",3879687,35,,,,True,0.42087215,,,,,,"[38.6, 24.3]",,Low Pass,,11.503912,Incomplete,,Giuseppe Vives,40430.0,,,,,,Recovery,1,From Throw In,Kamil Glik,3034.0,Center Back,75,Frosinone,291,"['19f2c061-5adc-4a9d-bf61-d78e75f17226', '693d11d0-b5cf-438a-a99c-0dba167f39e2', '84bc2787-b2cd-46d1-ade9-3793d81a11fa', 'a42f8254-22df-4ba5-b665-67816d7966ee']",44,,,,,,,,,,,,,,,,,Torino,241,00:35:44.194,Pass,True
,,,,,,,,,,,,,,,,2.45258,,,,,,,,,,,,,,,159f62d3-2cd6-4414-ad5c-8f97983c3e97,1220,,"[36.4, 28.2]",3879687,35,,,,,1.837657,,Right Foot,,,,"[28.8, 56.0]",,High Pass,,28.820131,,,Bruno da Silva Peres,6965.0,,,,,,,1,From Throw In,Daniele Baselli,7465.0,Left Center Midfield,75,Frosinone,291,['1e5eb614-5768-42dd-990f-6dcf078d3529'],48,,,,,,,,,,,,,,,,,Torino,241,00:35:48.748,Pass,
,,,,,,,,,,,,,,,,1.767432,,,,,,,,,,,,,,,e54a676a-f38d-433c-a363-39b1cc45ef56,1224,,"[35.5, 56.5]",3879687,35,,,,,-0.7631796,,Right Foot,,,,"[51.6, 41.1]",,Ground Pass,,22.279362,Incomplete,,Daniele Baselli,7465.0,,,,,,,1,From Throw In,Bruno da Silva Peres,6965.0,Right Wing Back,75,Frosinone,291,"['a88412c9-20f7-43c0-80f0-fd11fdc809c1', 'f1e9ee79-b5a5-4c62-abbe-196948f1df05']",52,,,,,,,,,,,,,,,,,Torino,241,00:35:52.469,Pass,
,,,,,,,,,,,,,,,,1.145306,,,,,,,,,,,,,,,55d4beb4-cb87-42e3-9171-14c8e6e36301,1229,,"[75.4, 40.1]",3879687,35,,,,,-1.1583859,,Left Foot,,,,"[78.9, 32.1]",,Ground Pass,,8.732124,,,Federico Dionisi,24235.0,,,,,,,1,From Throw In,Robert Gucher,30911.0,Center Defensive Midfield,75,Frosinone,291,['cd4689b7-633b-4d0b-892d-84d4ef3f3ed4'],55,,,,,,,,,,,,,,,,,Frosinone,291,00:35:55.679,Pass,
,,,,,,,,,,,,,,,,0.992607,,,,,,,,,,,,,,,7cd05c70-169b-49e0-94bd-dc84d2a4ccf6,1232,,"[81.8, 31.1]",3879687,35,,,,,3.0961695,,Right Foot,,,,"[75.2, 31.4]",,Ground Pass,,6.606815,,,Oliver Kragl,8793.0,,,,,,,1,From Throw In,Federico Dionisi,24235.0,Center Forward,75,Frosinone,291,['89fdb581-49a5-4cee-8743-4ac837268d34'],57,,,,,,,,,,,,,,,,,Frosinone,291,00:35:57.851,Pass,
,,,,,,,,,,,,,,,,0.837319,,,,,,,,,,,,,,,7fe10b03-6743-4aed-ad95-813bf41c2054,1239,,"[96.5, 25.5]",3879687,36,,,,,-1.6055046,,Left Foot,,,,"[96.0, 11.1]",,Ground Pass,,14.408678,,,Federico Dionisi,24235.0,,,,,,,1,From Throw In,Oliver Kragl,8793.0,Left Center Midfield,75,Frosinone,291,['4b56ccee-b744-418e-a818-836520652d25'],2,,,,,,,,,,,,,,,,,Frosinone,291,00:36:02.284,Pass,
,,,,,,,,,,,,,,,,0.740851,,,,,,,,,,,,,,,07442d7d-999c-4a57-8db0-3283da9ef4d8,1242,,"[95.1, 14.8]",3879687,36,,,,,1.9476093,fcef51de-bc60-405d-adcb-9623ff0b8063,Right Foot,,,,"[87.7, 33.5]",,Ground Pass,,20.110943,,,Robert Gucher,30911.0,True,,,,,,1,From Throw In,Federico Dionisi,24235.0,Center Forward,75,Frosinone,291,['9a9235d1-30d6-4a5e-a6b9-356d8497f7d5'],5,,,,,,,,,,,,,,,,,Frosinone,291,00:36:05.171,Pass,
,,,,,,,,,,,,,,,,2.105395,,,,,,,,,,,,,,,396c8352-e166-44c9-a781-a8d5510ae3ad,1247,,"[7.5, 35.2]",3879687,36,,,,,-0.8488965,,Keeper Arm,,,,"[23.7, 16.8]",,Low Pass,,24.5153,,,Cristian Molinaro,7479.0,,,,,,,1,From Keeper,Salvador Ichazo Fernández,22271.0,Goalkeeper,77,Torino,241,['0ef5a972-884d-475b-a101-972954a3bde9'],10,,,,,,,,,,,,,,,,,Torino,241,00:36:10.269,Pass,
,,,,,,,,,,,,,,,,1.227571,,,,,,,,,,,,,,,57bd0068-8771-4371-aeab-60517cd339bd,1251,,"[71.9, 13.0]",3879687,36,,,,,-0.5423027,,Left Foot,,,,"[87.5, 3.6]",,Ground Pass,,18.213182,,,Ciro Immobile,7788.0,,,,,,,1,From Keeper,Cristian Molinaro,7479.0,Left Wing Back,77,Torino,241,['6f6633d4-2dc7-4b0c-9a94-af0595e54fd2'],18,,,,,,,,,,,,,,,,,Torino,241,00:36:18.517,Pass,
,,,,,,,,,,,,,,,,2.62865,,,,,,,,,,,,,,,343a6430-bf0e-4a33-a7ea-4aed6ec10f2a,1262,,"[12.2, 58.4]",3879687,36,,,,,0.24929696,,Right Foot,,,,"[50.3, 68.1]",,Low Pass,,39.31539,Incomplete,,Paolo Sammarco,23349.0,,,,,,,1,From Keeper,Aleksandar Tonev,9898.0,Right Wing,77,Torino,241,"['33a5478b-f5b6-43a7-b33a-f43c9d9778e0', 'e52a8b8c-165d-4bdc-9a7b-9e0715980cb0']",26,,,,,,,,,,,,,,,,,Frosinone,291,00:36:26.723,Pass,
,,,,,,,,,,,,,,,,1.267313,,,,,,,,,,,,,,,bf493871-7278-423a-b419-ffc2c2c31278,1266,,"[72.8, 14.0]",3879687,36,,,,,1.5271559,,Left Foot,,,,"[73.8, 36.9]",,Ground Pass,,22.921824,,,Giuseppe Vives,40430.0,,,,,,,1,From Keeper,Emiliano Moretti,7476.0,Left Center Back,77,Torino,241,['c273d60e-0bb1-4007-a5a6-044adf1f3d67'],30,,,,,,,,,,,,,,,,,Torino,241,00:36:30.325,Pass,
,,,,,,,,,,,,,,,,2.019053,,,,,,,,,,,,,,,5680ef6b-73f8-422b-ad13-b21156f2cd76,1269,,"[72.1, 39.5]",3879687,36,,,,,1.242394,,Right Foot,,,,"[81.3, 66.5]",,Ground Pass,,28.524376,,,Bruno da Silva Peres,6965.0,,,,,,,1,From Keeper,Giuseppe Vives,40430.0,Center Defensive Midfield,77,Torino,241,['51ddc68d-6be1-4c92-9255-50fe70c75b23'],32,,,,,,,,,,,,,,,,,Torino,241,00:36:32.357,Pass,
,,,,,,,,,,,,,,,,1.478378,,,,,,,,,,,,,,,7b9edddd-5d7a-4984-ba92-9f5cd2b6437d,1272,,"[109.0, 63.8]",3879687,36,,,,,-1.542578,0d9ecfd8-ca80-48ce-aa98-44d8721041e9,Right Foot,True,,,"[109.7, 39.0]",,High Pass,,24.809877,,,Ciro Immobile,7788.0,True,,,,,,1,From Keeper,Bruno da Silva Peres,6965.0,Right Wing Back,77,Torino,241,['a2b90415-07e5-4e0e-9388-f280780a11d2'],39,,,,,,,,,,,,,,,,,Torino,241,00:36:39.227,Pass,
,,,,,,,,,,,,,,,,1.310059,,,,,,,,,,,,,,,778a59e1-e84b-4132-afae-59813f8da266,1280,,"[61.0, 40.1]",3879687,37,,True,,,-3.0769348,,Right Foot,,,,"[47.1, 39.2]",,Ground Pass,,13.929106,,,Robert Gucher,30911.0,,,,,,Kick Off,1,From Kick Off,Aleksandar Tonev,9898.0,Right Wing,78,Frosinone,291,['e1053105-2aa6-4686-964b-96d0d8d8f12c'],33,,,,,,,,,,,,,,,,,Frosinone,291,00:37:33.819,Pass,
,,,,,,,,,,,,,,,,0.759103,,,,,,,,,,,,,,,f777d82f-e482-4e2f-922c-b0d76a87a240,1282,,"[48.7, 38.5]",3879687,37,,,,,-1.5170846,,Right Foot,,,,"[49.2, 29.2]",,Ground Pass,,9.313431,,,Oliver Kragl,8793.0,,,,,,,1,From Kick Off,Robert Gucher,30911.0,Center Defensive Midfield,78,Frosinone,291,['39bd3b95-0a45-43a2-80c6-a0fed637983b'],36,,,,,,,,,,,,,,,,,Frosinone,291,00:37:36.371,Pass,
,,,,,,,,,,,,,,,,0.726124,,,,,,,,,,,,,,,94c0d2d4-c08b-4f68-a0fd-99c2880f2b25,1285,,"[49.2, 29.2]",3879687,37,,,,,1.8897921,,Left Foot,,,,"[45.6, 40.1]",,Ground Pass,,11.479112,,,Robert Gucher,30911.0,,,,,,,1,From Kick Off,Oliver Kragl,8793.0,Left Center Midfield,78,Frosinone,291,['1d9a9ca3-cf5d-49b8-b1ac-14e1fb9da6b4'],38,,,,,,,,,,,,,,,,,Frosinone,291,00:37:38.136,Pass,
,,,,,,,,,,,,,,,,0.64374,,,,,,,,,,,,,,,10613ac0-fe88-43ae-9dc2-e9417750021b,1288,,"[45.6, 40.1]",3879687,37,,,,,-1.1636921,,Right Foot,,,,"[50.3, 29.2]",,Ground Pass,,11.870131,,,Oliver Kragl,8793.0,,,,,,,1,From Kick Off,Robert Gucher,30911.0,Center Defensive Midfield,78,Frosinone,291,['4194fb3c-0bae-4bf1-a96e-7467887fc8fa'],38,,,,,,,,,,,,,,,,,Frosinone,291,00:37:38.923,Pass,
,,,,,,,,,,,,,,,,1.325393,,,,,,,,,,,,,,,a8b9a2d9-6da2-4ce7-adcd-ff5714551f9c,1291,,"[51.7, 24.8]",3879687,37,,,,,-1.2041081,,Right Foot,,,,"[57.0, 11.0]",,Ground Pass,,14.782761,,,Danilo Soddimo,11608.0,,,,,,,1,From Kick Off,Oliver Kragl,8793.0,Left Center Midfield,78,Frosinone,291,['73c3be55-a554-4bed-a00e-52f47c7dad93'],41,,,,,,,,,,,,,,,,,Frosinone,291,00:37:41.474,Pass,
,,,,,,,,,,,,,,,,0.463909,,,,,,,,,,,,,,,9b381caf-b1b8-4759-affe-08ec8765dff7,1294,,"[70.4, 6.8]",3879687,37,,,,,1.4222391,,Left Foot,,,,"[72.6, 21.5]",,Ground Pass,,14.863714,,,Paolo Sammarco,23349.0,,,,,,,1,From Kick Off,Danilo Soddimo,11608.0,Left Wing,78,Frosinone,291,['2378ba0b-6c9e-4e53-a236-edec7ca46552'],45,,,,,,,,,,,,,,,,,Frosinone,291,00:37:45.780,Pass,
,,,,,,,,,,,,,,,,1.47407,,,,,,,,,,,,,,,792ba80e-2de3-4af5-9c24-c1a46190503c,1297,,"[73.3, 19.8]",3879687,37,,,,,-2.523727,,Right Foot,,,,"[57.4, 8.5]",,Ground Pass,,19.506409,,,Oliver Kragl,8793.0,,,,,,,1,From Kick Off,Paolo Sammarco,23349.0,Right Center Midfield,78,Frosinone,291,['6b62081b-11c5-43f9-b793-2c346858744c'],46,,,,,,,,,,,,,,,,,Frosinone,291,00:37:46.442,Pass,
,,,,,,,,,,,,,,,,2.483017,,,,,,,,,,,,,,,bb81499e-3f45-4430-8182-33efa982c2c7,1301,,"[58.1, 9.4]",3879687,37,,,,,1.6782526,,Left Foot,,,,"[54.4, 43.7]",,Ground Pass,,34.498985,,,Davide Bertoncini,49440.0,,,,,,,1,From Kick Off,Oliver Kragl,8793.0,Left Center Midfield,78,Frosinone,291,['aa46c954-64ef-49af-b91f-09a97704806f'],49,,,,,,,,,,,,,,,,,Frosinone,291,00:37:49.407,Pass,
,,,,,,,,,,,,,,,,1.359096,,,,,,,,,,,,,,,b117aa77-82d3-4b52-99e1-2169543e5135,1304,,"[62.2, 53.9]",3879687,37,,,,,-0.029577171,,Right Foot,,,,"[96.0, 52.9]",,High Pass,,33.81479,Incomplete,,Federico Dionisi,24235.0,,,,,,,1,From Kick Off,Davide Bertoncini,49440.0,Right Center Back,78,Frosinone,291,"['53d70f09-19c2-492b-b707-42b9148bb8c8', 'fe973750-9a38-424f-b53d-4ba75a87d0ec']",54,,,,,,,,,,,,,,,,,Frosinone,291,00:37:54.643,Pass,
,,,,,,,,,,,,,,,,0.897544,,,,,,,,,,,,,,,deb78456-32e4-43ba-a467-cf14a2e9254a,1313,,"[76.1, 58.1]",3879687,37,,,,,2.0344439,,Right Foot,,,,"[70.2, 69.9]",,Ground Pass,,13.192801,,,Aleandro Rosi,7462.0,,,,,,,1,From Kick Off,Paolo Sammarco,23349.0,Right Center Midfield,78,Frosinone,291,['bb8cdb40-b2a0-40ed-bf0a-d134b53fafb5'],58,,,,,,,,,,,,,,,,,Frosinone,291,00:37:58.464,Pass,
,,,,,,,,,,,,,,,,1.586368,,,,,,,,,,,,,,,01d76f05-e757-4a2a-b7c6-dbb5fdbe7f63,1316,,"[71.6, 69.2]",3879687,37,,,,,-2.6351142,,Right Foot,,,,"[57.9, 61.6]",,Ground Pass,,15.666844,,,Davide Bertoncini,49440.0,,,,,,,1,From Kick Off,Aleandro Rosi,7462.0,Right Back,78,Frosinone,291,['9e37eecd-efaa-40bd-9aae-51402c0188c9'],59,,,,,,,,,,,,,,,,,Frosinone,291,00:37:59.431,Pass,
,,,,,,,,,,,,,,,,1.362889,,,,,,,,,,,,,,,cca6369e-22a9-4849-92b5-68385519b731,1319,,"[57.9, 61.6]",3879687,38,,,,,-2.06501,,Right Foot,,,,"[46.1, 39.7]",,Ground Pass,,24.876696,,,Arlind Afrim Ajeti,8291.0,,,,,,,1,From Kick Off,Davide Bertoncini,49440.0,Right Center Back,78,Frosinone,291,['b5fb3898-2e7c-42ad-a639-362e921f4b26'],2,,,,,,,,,,,,,,,,,Frosinone,291,00:38:02.208,Pass,
,,,,,,,,,,,,,,,,0.996908,,,,,,,,,,,,,,,56113495-ef9b-4ae3-abc5-e5e012241146,1322,,"[48.0, 35.6]",3879687,38,,,,,-1.0803993,,Right Foot,,,,"[54.3, 23.8]",,Ground Pass,,13.3764715,,,Oliver Kragl,8793.0,,,,,,,1,From Kick Off,Arlind Afrim Ajeti,8291.0,Left Center Back,78,Frosinone,291,['2eada73a-292f-4c02-b486-5145c70fa642'],5,,,,,,,,,,,,,,,,,Frosinone,291,00:38:05.473,Pass,
,,,,,,,,,,,,,,,,3.269247,,,,,,,,,,,,,,,dcf61342-1737-4254-8e34-5dfc7f6b8b2c,1325,,"[49.4, 29.0]",3879687,38,,,,,2.8058896,,Left Foot,,,,"[17.3, 40.2]",,Ground Pass,,33.997795,,,Nicola Leali,32037.0,,,,,,,1,From Kick Off,Oliver Kragl,8793.0,Left Center Midfield,78,Frosinone,291,['644c458f-bd63-4172-958e-6e3c62b9076e'],9,,,,,,,,,,,,,,,,,Frosinone,291,00:38:09.102,Pass,
,,,,,,,,,,,,,,,,2.204203,,,,,,,,,,,,,,,f63a98e6-69e3-4501-a9b1-b4a4103dd268,1328,,"[19.9, 41.6]",3879687,38,,,,,0.8588588,,Right Foot,,,,"[41.3, 66.4]",,Ground Pass,,32.75668,,,Davide Bertoncini,49440.0,,,,,,,1,From Kick Off,Nicola Leali,32037.0,Goalkeeper,78,Frosinone,291,['bcfd71f3-ac18-45d9-ac47-5ac67db63dc3'],13,,,,,,,,,,,,,,,,,Frosinone,291,00:38:13.077,Pass,
,,,,,,,,,,,,,,,,2.828966,,,,,,,,,,,,,,,8524b5f4-4fdb-421b-9600-255f87589894,1331,,"[49.6, 64.5]",3879687,38,,,,,-0.15649238,248d5eb2-d486-4481-82e0-6b79662a9008,Right Foot,,,,"[96.5, 57.1]",,High Pass,,47.480206,,,Federico Dionisi,24235.0,True,,,,,,1,From Kick Off,Davide Bertoncini,49440.0,Right Center Back,78,Frosinone,291,['d806ed37-fde3-4e65-93d3-72e6258cfc0e'],17,,,,,,,,,,,,,,,,,Frosinone,291,00:38:17.624,Pass,
,,,,,,,,,,,,,,,,3.502081,,,,,,,,,,,,,,,691270c0-aad9-40d0-a700-eaf377e77f49,1343,,"[6.0, 36.0]",3879687,38,,True,,,0.194241,,Right Foot,,,,"[73.1, 49.2]",,High Pass,,68.38604,,,Andrea Belotti,7471.0,,,,,,Goal Kick,1,From Goal Kick,Salvador Ichazo Fernández,22271.0,Goalkeeper,79,Torino,241,['a93ae9bc-d73a-413e-9e1f-e6396dc3faad'],46,,,,,,,,,,,,,,,,,Torino,241,00:38:46.505,Pass,
,,,,,,,,,,,,,,,,1.327157,,,,,,,,,,,,,,,910d4a6f-b3aa-4127-9bed-bcfcd3bc4731,1346,,"[72.8, 49.2]",3879687,38,,,,True,-0.4567273,,,,,,"[84.4, 43.5]",,Low Pass,,12.924783,,,Ciro Immobile,7788.0,,,,,,,1,From Goal Kick,Andrea Belotti,7471.0,Right Center Forward,79,Torino,241,"['43176ba0-a03f-4dfa-885e-7a22d8c53311', 'db75ac22-5a37-4c10-ba0e-5e02af8a213e']",50,,,,,,,,,,,,,,,,,Torino,241,00:38:50.007,Pass,True
,,,,,,,,,,,,,,,,1.035455,,,,,,,,,,,,,,,53b04088-afc8-410b-b6ec-b053584415d0,1349,,"[100.7, 70.2]",3879687,38,,,,,-1.6381788,,Right Foot,,,,"[99.6, 53.9]",,Ground Pass,,16.337074,,,Marco Benassi,7149.0,,,,,,,1,From Goal Kick,Ciro Immobile,7788.0,Left Center Forward,79,Torino,241,['4e3d38f6-9dcd-43d9-9cae-497a649cd4d0'],55,,,,,,,,,,,,,,,,,Torino,241,00:38:55.193,Pass,
,,,,,,,,,,,,,,,,0.896485,,,,,,,,,,,,,,,a2333696-f090-4cc8-ac4b-cdbeb09874af,1352,,"[102.9, 54.6]",3879687,38,,,,,0.5597969,,Right Foot,,,,"[110.4, 59.3]",,Ground Pass,,8.850988,,,Ciro Immobile,7788.0,,,,,,,1,From Goal Kick,Marco Benassi,7149.0,Right Center Midfield,79,Torino,241,['45485e3c-35c9-4f1b-8e9a-e507cbe62ffb'],57,,,,,,,,,,,,,,,,,Torino,241,00:38:57.099,Pass,
,,,,,,,,,,,,,,,,2.201185,,,,,,,,,,,,,,,744aadc9-e82c-4089-9e61-98fe3b48f3c6,1355,,"[110.4, 57.7]",3879687,38,,,,,-2.902719,,Right Foot,,,,"[91.1, 53.0]",,Ground Pass,,19.864038,,,Bruno da Silva Peres,6965.0,,,,,,,1,From Goal Kick,Ciro Immobile,7788.0,Left Center Forward,79,Torino,241,['9547a967-24e1-43ce-8660-2142e3011989'],59,,,,,,,,,,,,,,,,,Torino,241,00:38:59.614,Pass,
,,,,,,,,,,,,,,,,1.10411,,,,,,,,,,,,,,,bc6f8b6e-bc13-42f7-9ac0-841e4857b63b,1358,,"[93.6, 52.3]",3879687,39,,,,,0.5760128,,Left Foot,,,,"[103.3, 58.6]",,Ground Pass,,11.566331,,,Ciro Immobile,7788.0,,,,,,,1,From Goal Kick,Bruno da Silva Peres,6965.0,Right Wing Back,79,Torino,241,['1091eeae-ba67-4def-82b6-064bc0f688c9'],2,,,,,,,,,,,,,,,,,Torino,241,00:39:02.517,Pass,
,,,,,,,,,,,,,,,,1.878339,,,,,,,,,,,,,,,4dfe13cc-759b-427a-b4e5-c327a9305121,1361,,"[103.8, 58.6]",3879687,39,,,,,-1.3152816,,Right Foot,,,,"[110.2, 34.1]",,High Pass,,25.322124,Incomplete,,Daniele Baselli,7465.0,,,,,,,1,From Goal Kick,Ciro Immobile,7788.0,Left Center Forward,79,Torino,241,"['9f181680-e4aa-455e-b057-81e4d464ed40', 'a179c9d1-4514-4dc1-a02c-0d03dd81af48']",5,,,,,,,,,,,,,,,,,Torino,241,00:39:05.211,Pass,
,,,,,,,,,,,,,,,,3.613514,,,,,,,,,,,,,,,daacb1c0-eda9-4d84-a5fc-8eb71c0f070f,1366,,"[15.3, 66.2]",3879687,39,,,,,0.24203005,,Right Foot,,,,"[71.2, 80.0]",,High Pass,,57.57821,Out,,Federico Dionisi,24235.0,,,,,,,1,From Goal Kick,Robert Gucher,30911.0,Center Defensive Midfield,79,Torino,241,"['1c28bd36-800c-43d9-858a-ef3237c5f085', '75ffeeb5-1d60-4dfb-90bc-aabff2a3e0b2']",11,,,,,,,,,,,,,,,,,Frosinone,291,00:39:11.201,Pass,True
,,,,,,,,,,,,,,,,1.116523,,,,,,,,,,,,,,,4835f7f0-e045-4cc2-9c4d-a04624c9cc8d,1368,,"[49.0, 0.1]",3879687,39,,True,,,2.705999,,,,,,"[33.1, 7.5]",,Low Pass,,17.537674,,,Emiliano Moretti,7476.0,,,,,,Throw-in,1,From Throw In,Cristian Molinaro,7479.0,Left Wing Back,80,Torino,241,['8dae1b99-16fd-4524-8f44-e31328f51e54'],24,,,,,,,,,,,,,,,,,Torino,241,00:39:24.419,Pass,
