50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,True,,,,,,1.255813,,,,,,,,,,,,373d33ea-0c15-47f2-a254-283f20afb89b,844,,"[15.9, 12.1]",3879593,17,,,,,0.07711948,,Left Foot,,,,"[37.9, 13.8]",,Low Pass,22.065584,,,,Alberto Gilardino,38389.0,,,,,Interception,1,Regular Play,Enzo Maresca,25954.0,Center Defensive Midfield,44,Palermo,2256,"['114dc9e3-513c-40c1-9d6e-f79cfe095a42', 'a8adb8d0-348e-4ba9-849a-c4a60d92a802']",44,,,,,,,,,,,,,,,,,Palermo,2256,00:17:44.503,Pass,
,,,,,,,,,,,,,,,,,,0.807778,,,,,,,,,,,,b6f03b5a-fb34-4c16-8b87-e6bedd99cea6,848,,"[37.7, 16.9]",3879593,17,,,,,2.2169151,,Right Foot,,,,"[33.1, 23.0]",,Ground Pass,7.640026,,,,Franco Damián Vázquez,6719.0,,,,,,1,Regular Play,Alberto Gilardino,38389.0,Center Forward,44,Palermo,2256,"['32333f5d-2b45-4d95-b51d-819c732517e1', '51db2e66-e1df-46c4-8933-71543c54cd91']",46,,,,,,,,,,,,,,,,,Palermo,2256,00:17:46.473,Pass,True
,,,,,,,,,,,,,,,,,,2.19242,,,,,,,,,,,,64000718-6c85-4e58-9717-458375a33753,852,,"[69.8, 29.0]",3879593,17,,,,,1.4325757,,Left Foot,,,,"[75.1, 67.1]",,Ground Pass,38.46687,,,,Luca Rigoni,7461.0,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Center Attacking Midfield,44,Palermo,2256,['12aed1f0-3585-4033-82e2-309e92d35a0a'],51,,,,,,,,,,,,,,,,,Palermo,2256,00:17:51.771,Pass,
,,,,,,,,,,,,,,,,,,2.504362,,,,,,,,,,,,17419d3d-85bf-467c-a8dd-76d13506eb5a,855,,"[87.1, 58.4]",3879593,17,,,,,0.968833,,Right Foot,,,,"[96.1, 71.5]",,Ground Pass,15.893709,,,,Andrea Rispoli,30769.0,,,,,,1,Regular Play,Luca Rigoni,7461.0,Right Center Midfield,44,Palermo,2256,['34c77eed-93ce-4e44-9670-a586a1f68dad'],56,,,,,,,,,,,,,,,,,Palermo,2256,00:17:56.127,Pass,
,,,,,,,,,,,,,,,,,,1.544352,,,,,,,,,,,,67de4f8e-1b2a-455b-a626-f8276ad9b14b,858,,"[99.7, 71.5]",3879593,17,,,,,-1.2136241,,Right Foot,True,,,"[112.5, 37.2]",,High Pass,36.61052,,Incomplete,,Oscar Hiljemark,5605.0,,,,,,1,Regular Play,Andrea Rispoli,30769.0,Right Wing Back,44,Palermo,2256,"['79244a4f-8380-412d-9558-3edaa3cee3cb', '8ee1b864-5f68-42e6-83b8-12be57ce9eeb']",58,,,,,,,,,,,,,,,,,Palermo,2256,00:17:58.711,Pass,
,,,,,,,,,,,,,,,,,,0.723984,,,,,,,,,,,,e55ac902-dd87-49c1-a86a-a411ef95bdcd,868,,"[5.5, 8.9]",3879593,18,,,,,1.8717166,,Right Foot,,,,"[2.8, 17.6]",,Ground Pass,9.109336,,,,Vlad Iulian Chiricheș,10736.0,,,,,Recovery,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,45,Napoli,227,"['95c4daee-3404-457b-872f-cbf349523a34', 'a30bc32f-9ad7-4dc1-b91e-83290aae292f']",6,,,,,,,,,,,,,,,,,Napoli,227,00:18:06.966,Pass,True
,,,,,,,,,,,,,,,,,,0.84975,,,,,,,,,,,,dfce3099-709c-4741-98c7-7bf4f0903c81,872,,"[11.7, 6.0]",3879593,18,,,,,0.5331557,,Right Foot,,,True,"[17.8, 9.6]",,Ground Pass,7.0830784,,,,Lorenzo Insigne,7037.0,,,,,,1,Regular Play,Vlad Iulian Chiricheș,10736.0,Left Center Back,45,Napoli,227,['d40e79d2-dbf0-4c2f-a315-4846546469db'],11,,,,,,,,,,,,,,,,,Napoli,227,00:18:11.691,Pass,
,,,,,,,,,,,,,,,,,,0.583764,,,,,,,,,,,,89b9dacc-e5bd-4a4c-a20a-e4291fc946c2,877,,"[18.0, 9.8]",3879593,18,,,,,-1.2993178,,Right Foot,,,,"[20.7, 0.1]",,Ground Pass,10.068764,,Out,,Vlad Iulian Chiricheș,10736.0,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,45,Napoli,227,"['62534fca-4e63-422e-a283-58e1581b31a9', '9007db2e-2337-4648-832f-5392774406df']",12,,,,,,,,,,,,,,,,,Napoli,227,00:18:12.603,Pass,True
,,,,,,,,,,,,,,,,,,0.722163,,,,,,,,,,,,07737550-f33b-4e39-9001-50dd7804a68c,879,,"[98.2, 80.0]",3879593,18,,,,,-1.066127,,,,,,"[104.0, 69.5]",,Low Pass,11.995416,,,,Franco Damián Vázquez,6719.0,,,,,Throw-in,1,From Throw In,Andrea Rispoli,30769.0,Right Wing Back,46,Palermo,2256,['f8199805-6e04-47cd-841e-40381e37bcca'],16,,,,,,,,,,,,,,,,,Palermo,2256,00:18:16.088,Pass,
,,,,,,,,,,,,,,,,,,0.656521,,,,,,,,,,,,0c748ad7-c04f-457f-b3a2-b753050ca01f,883,,"[103.5, 69.5]",3879593,18,,,,,1.2847449,,Left Foot,,,,"[105.5, 76.3]",,Low Pass,7.088018,,,,Alberto Gilardino,38389.0,,,,,,1,From Throw In,Franco Damián Vázquez,6719.0,Center Attacking Midfield,46,Palermo,2256,"['0c61a35d-89a0-48c8-acf6-ee6ad6b4ec6c', 'd8188633-f6a1-4d4f-89c2-b61ccab2d045']",17,,,,,,,,,,,,,,,,,Palermo,2256,00:18:17.002,Pass,True
,,,,,,,,,,,,,,,,,,0.807162,,,,,,,,,,,,b6e3a86f-a844-432e-82d3-fe4af5595eea,886,,"[105.5, 74.4]",3879593,18,,,,,-1.7415315,,Right Foot,,,,"[104.5, 68.6]",,Low Pass,5.885576,,,,Franco Damián Vázquez,6719.0,,,,,,1,From Throw In,Alberto Gilardino,38389.0,Center Forward,46,Palermo,2256,['f4290c3d-1219-48f4-9e02-9b4c0ad71f73'],17,,,,,,,,,,,,,,,,,Palermo,2256,00:18:17.659,Pass,
,,,,,,,,,,,,,,,,,,0.728657,,,,,,,,,,,,397825c2-1bdc-4b22-bdc8-3fe1837ad2d3,890,,"[102.6, 69.1]",3879593,18,,,,,1.1740876,,Left Foot,,,,"[105.7, 76.5]",,Low Pass,8.023091,,,,Andrea Rispoli,30769.0,,,,,,1,From Throw In,Franco Damián Vázquez,6719.0,Center Attacking Midfield,46,Palermo,2256,['ff59e471-4e70-42e7-a6f1-53e32eb6f19c'],18,,,,,,,,,,,,,,,,,Palermo,2256,00:18:18.466,Pass,
,,,,,,,,,,,,,,,,,,0.857789,,,,,,,,,,,,cdc9d546-03a1-4ef8-a06c-982debba0d55,896,,"[20.4, 0.1]",3879593,18,,,,,1.6788081,,,,,,"[19.5, 8.4]",,Low Pass,8.348653,,,,Jorge Luiz Frello Filho,7024.0,,,,,Throw-in,1,From Throw In,Faouzi Ghoulam,8876.0,Left Back,47,Napoli,227,['25c86ec7-c4dc-4ab8-9b6e-fa54bb4418b9'],27,,,,,,,,,,,,,,,,,Napoli,227,00:18:27.577,Pass,
,,,,,,,,,,,,,,,,,,0.720192,,,,,,,,,,,,41205f5c-fc5e-42b4-9f5c-52babaad50ad,898,,"[19.5, 8.4]",3879593,18,,,,,-0.56149364,,Right Foot,,,,"[25.7, 4.5]",,Ground Pass,7.324616,,,,Faouzi Ghoulam,8876.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,47,Napoli,227,['333c2ff1-abfb-48ab-bbf6-cdb5480414a0'],28,,,,,,,,,,,,,,,,,Napoli,227,00:18:28.435,Pass,
,,,,,,,,,,,,,,,,,,1.264294,,,,,,,,,,,,0fb60291-9209-405d-8169-cba50b011872,901,,"[25.7, 4.5]",3879593,18,,,,,3.093087,,Left Foot,,,,"[15.4, 5.0]",,Ground Pass,10.312129,,,,Vlad Iulian Chiricheș,10736.0,,,,,,1,From Throw In,Faouzi Ghoulam,8876.0,Left Back,47,Napoli,227,['fa901f33-caf1-44c0-aae0-3f13928d39ff'],31,,,,,,,,,,,,,,,,,Napoli,227,00:18:31.311,Pass,
,,,,,,,,,,,,,,,,,,0.912091,,,,,,,,,,,,1bce71f1-8c70-4fc6-91cd-d886f7ab9936,904,,"[19.0, 5.0]",3879593,18,,,,,0.23846833,,Right Foot,,,,"[37.1, 9.4]",,Ground Pass,18.62713,,,,Marek Hamšík,7025.0,,,,,,1,From Throw In,Vlad Iulian Chiricheș,10736.0,Left Center Back,47,Napoli,227,['9843fdcb-e15f-48e9-b06f-ec17dfc79692'],33,,,,,,,,,,,,,,,,,Napoli,227,00:18:33.561,Pass,
,,,,,,,,,,,,,,,,,,1.905597,,,,,,,,,,,,6d0106a5-f84f-4d3f-8b5c-3a55609e56d7,908,,"[37.1, 9.6]",3879593,18,,,,,2.4633522,,Right Foot,,,,"[9.3, 32.0]",,Ground Pass,35.70154,,,,José Manuel Reina Páez,7028.0,,,,,,1,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,47,Napoli,227,"['ceba8aa4-127c-4198-9c53-a6502777dc7c', 'dd33f063-dddc-410c-9aaa-916b9c7565ac']",34,,,,,,,,,,,,,,,,,Napoli,227,00:18:34.513,Pass,True
,,,,,,,,,,,,,,,,,,1.334399,,,,,,,,,,,,29b573b2-ca28-4339-89cb-15ce2b8c1333,911,,"[9.6, 37.8]",3879593,18,,,,,0.6155038,,Right Foot,,,,"[23.6, 47.7]",,Ground Pass,17.146719,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Throw In,José Manuel Reina Páez,7028.0,Goalkeeper,47,Napoli,227,['8bc47cb8-e464-4041-b967-cd1039e8de5c'],37,,,,,,,,,,,,,,,,,Napoli,227,00:18:37.936,Pass,
,,,,,,,,,,,,,,,,,,2.864379,,,,,,,,,,,,a7bf56c9-e36f-4d6f-a580-d2dd9103de5d,914,,"[29.1, 47.7]",3879593,18,,,,,0.895005,,Right Foot,,,,"[47.7, 70.9]",,Ground Pass,29.7355,,,,Elseid Hysaj,7031.0,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,47,Napoli,227,['b94e49f3-5729-40c0-8058-ee119885cbcd'],40,,,,,,,,,,,,,,,,,Napoli,227,00:18:40.374,Pass,
,,,,,,,,,,,,,,,,,,0.744453,,,,,,,,,,,,710f88c0-babd-48c4-a973-0bb8d3cfce6b,917,,"[67.2, 72.6]",3879593,18,,,,,0.0,,Right Foot,,,,"[81.2, 72.6]",,Ground Pass,14.0,,,,José María Callejón Bueno,7029.0,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,47,Napoli,227,['e7840d95-9279-4ac9-bd2d-55d28c3a0141'],45,,,,,,,,,,,,,,,,,Napoli,227,00:18:45.479,Pass,
,,,,,,,,,,,,,,,,,,1.243665,,,,,,,,,,,,d3102be7-c65a-420a-85b6-3f85b7f390c3,920,,"[81.2, 72.6]",3879593,18,,,,,-3.0723395,,Left Foot,,,,"[63.9, 71.4]",,Ground Pass,17.341568,,,,Elseid Hysaj,7031.0,,,,,,1,From Throw In,José María Callejón Bueno,7029.0,Right Wing,47,Napoli,227,['dcb8266f-9f4a-4de0-8707-cc3d53ba100c'],46,,,,,,,,,,,,,,,,,Napoli,227,00:18:46.325,Pass,
,,,,,,,,,,,,,,,,,,1.243664,,,,,,,,,,,,6bea693b-9203-4ad3-a8f7-d48539a0b4e3,924,,"[62.9, 72.6]",3879593,18,,,,,-2.5342875,,Right Foot,,,,"[51.1, 64.4]",,Ground Pass,14.369412,,,,Raúl Albiol i Tortajada,7030.0,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,47,Napoli,227,['2910852c-d203-465f-aa9b-e5a7dd2c040d'],48,,,,,,,,,,,,,,,,,Napoli,227,00:18:48.369,Pass,
,,,,,,,,,,,,,,,,,,1.103955,,,,,,,,,,,,fdde3e48-c5c6-4bae-845d-3145ec521ce2,927,,"[54.7, 65.6]",3879593,18,,,,,0.47835243,,Right Foot,,,,"[70.9, 74.0]",,Ground Pass,18.248287,,,,David López Silva,6754.0,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,47,Napoli,227,['2dcb04c9-1939-4f52-903a-3c2b2f793e6f'],52,,,,,,,,,,,,,,,,,Napoli,227,00:18:52.476,Pass,
,,,,,,,,,,,,,,,,,,1.042661,,,,,,,,,,,,da2fc046-d07c-4bea-bf3d-a68d26cba47b,930,,"[70.9, 74.0]",3879593,18,,,,,-3.0051901,,Right Foot,,,,"[60.7, 72.6]",,Ground Pass,10.29563,,,,Elseid Hysaj,7031.0,,,,,,1,From Throw In,David López Silva,6754.0,Right Center Midfield,47,Napoli,227,['fb1b00a1-7959-4255-a082-5cd634e0db08'],53,,,,,,,,,,,,,,,,,Napoli,227,00:18:53.615,Pass,
,,,,,,,,,,,,,,,,,,0.452822,,,,,,,,,,,,b4795cd6-ede2-4375-a5af-ec6b9c6c0969,939,,"[62.9, 75.0]",3879593,18,,,,,-0.47501075,,Right Foot,,,,"[69.9, 71.4]",,Ground Pass,7.8714676,,,,David López Silva,6754.0,,,,,,1,From Throw In,Elseid Hysaj,7031.0,Right Back,47,Napoli,227,['8403e5a8-3344-4383-abec-4a3ef1b4e459'],57,,,,,,,,,,,,,,,,,Napoli,227,00:18:57.534,Pass,
,,,,,,,,,,,,,,,,,,0.855306,,,,,,,,,,,,c7a4ad10-def6-441d-af03-0c57287c8703,942,,"[69.9, 71.4]",3879593,18,,,,,-2.1524498,,Right Foot,,,,"[65.1, 64.1]",,Ground Pass,8.736704,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Throw In,David López Silva,6754.0,Right Center Midfield,47,Napoli,227,['ca1dbe8e-345b-48f8-b23a-04ba05270010'],58,,,,,,,,,,,,,,,,,Napoli,227,00:18:58.796,Pass,
,,,,,,,,,,,,,,,,,,0.733266,,,,,,,,,,,,80d686ff-17e5-45a3-afdf-4f2bf7fc302c,945,,"[65.1, 64.1]",3879593,19,,,,,-0.74837804,,Right Foot,,,,"[79.1, 51.1]",,Ground Pass,19.104973,,,,José María Callejón Bueno,7029.0,,,,,,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,47,Napoli,227,['3c120521-b366-43e4-9d12-7122cd2d51d8'],0,,,,,,,,,,,,,,,,,Napoli,227,00:19:00.396,Pass,
,,,,,,,,,,,,,,,,,,5.278999,,,,,,,,,,,,f9ec5123-26b2-4c9c-8666-e4f5c37dc1f0,951,,"[67.2, 57.9]",3879593,19,,,,,0.13180712,,Right Foot,,,,"[120.0, 64.9]",,Low Pass,53.261993,,Out,,Lorenzo Insigne,7037.0,,,,,Recovery,1,From Throw In,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,47,Napoli,227,['1834d15d-8b49-4027-8f7f-6307dd07254b'],3,,,,,,,,,,,,,,,,,Napoli,227,00:19:03.288,Pass,
,,,,,,,,,,,,,,,,,,3.086921,,,,,,,,,,,,06a028d7-4b02-48a8-af9d-a9c4feadc2d8,955,,"[7.0, 44.1]",3879593,19,,,,,-0.41761872,,Right Foot,,,,"[68.3, 16.9]",,High Pass,67.06363,,Incomplete,,Oscar Hiljemark,5605.0,,,,,Goal Kick,1,From Goal Kick,Stefano Sorrentino,7055.0,Goalkeeper,48,Palermo,2256,"['4dd547cb-b5d7-478f-820b-28259082ebcf', 'caafd72d-241b-478b-9ced-f30fa25790f6']",37,,,,,,,,,,,,,,,,,Palermo,2256,00:19:37.070,Pass,
,,,,,,,,,,,,,,,,,,1.778271,,,,,,,,,,,,caafd72d-241b-478b-9ced-f30fa25790f6,957,,"[51.8, 63.2]",3879593,19,,,,True,-0.8017901,,,,,,"[66.8, 47.7]",,High Pass,21.569654,,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,Recovery,1,From Goal Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,48,Palermo,2256,"['06a028d7-4b02-48a8-af9d-a9c4feadc2d8', '18c02208-2d52-46dd-a577-85bae6cbe70c', '37985092-49a7-41c1-a903-7448e4d0dd34', 'b3979de1-0ba8-4671-a618-cad177555546']",40,,,,,,,,,,,,,,,,,Napoli,227,00:19:40.157,Pass,True
,,,,,,,,,,,,,,,,,,1.362006,,,,,,,,,,,,8be8d404-058f-4dd2-8338-47b154225656,962,,"[59.8, 39.8]",3879593,19,,,,,-1.4953098,,Left Foot,,,,"[60.7, 27.9]",,Ground Pass,11.933985,,,,Lorenzo Insigne,7037.0,,,,,Recovery,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,49,Napoli,227,"['49ea3314-11d3-4aa7-8f68-07b3b5cd6b73', 'f17e0077-ec30-439a-8bfe-3311dfe30d6b']",43,,,,,,,,,,,,,,,,,Napoli,227,00:19:43.153,Pass,True
,,,,,,,,,,,,,,,,,,0.714581,,,,,,,,,,,,d9c7524f-39b8-4621-9360-f08af831ff99,965,,"[60.7, 27.9]",3879593,19,,,,,2.2885015,,Right Foot,,,,"[55.2, 34.2]",,Ground Pass,8.363014,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,49,Napoli,227,['c6f8f0bf-30ff-483e-89bd-42785064ef76'],44,,,,,,,,,,,,,,,,,Napoli,227,00:19:44.930,Pass,
,,,,,,,,,,,,,,,,,,1.018815,,,,,,,,,,,,dd84d5f1-44c4-4356-88cb-27b7726ee80a,968,,"[60.0, 34.7]",3879593,19,,,,,-0.72576743,,Right Foot,,,,"[74.2, 22.1]",,Ground Pass,18.984203,,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,49,Napoli,227,"['02ddac76-edec-4f6e-9b5e-6dd45076c29e', '0cb9a584-ba42-4d01-b4dc-072dfe3af698']",46,,,,,,,,,,,,,,,,,Napoli,227,00:19:46.870,Pass,
,,,,,,,,,,,,,,,,,,0.860753,,,,,,,,,,,,02ddac76-edec-4f6e-9b5e-6dd45076c29e,970,,"[45.9, 58.0]",3879593,19,,,,,-0.9632233,,Right Foot,,,,"[54.8, 45.2]",,Ground Pass,15.590061,,,,Franco Damián Vázquez,6719.0,,,,,Recovery,1,Regular Play,Andrea Rispoli,30769.0,Right Wing Back,49,Napoli,227,"['5bc5197b-250b-4b38-b233-577c8aa86ea5', 'dd84d5f1-44c4-4356-88cb-27b7726ee80a']",47,,,,,,,,,,,,,,,,,Palermo,2256,00:19:47.888,Pass,
,,,,,,,,,,,,,,,,,,0.574902,,,,,,,,,,,,fb952cd1-2f0d-45ce-9f5a-c85ebc8583a6,978,,"[64.3, 35.9]",3879593,19,,,,,2.9060476,,Right Foot,,,,"[59.3, 37.1]",,Ground Pass,5.141984,,,,Jorge Luiz Frello Filho,7024.0,,,,,Recovery,1,Regular Play,David López Silva,6754.0,Right Center Midfield,49,Napoli,227,['966bf1bc-24d7-417e-9d11-9c3e288422f1'],52,,,,,,,,,,,,,,,,,Napoli,227,00:19:52.225,Pass,
,,,,,,,,,,,,,,,,,,0.737503,,,,,,,,,,,,39a6151f-c5d4-4aa4-8001-0b705f7a1954,981,,"[59.3, 37.1]",3879593,19,,,,,0.7705844,,Right Foot,,,,"[73.0, 50.4]",,Ground Pass,19.093979,,,,Marek Hamšík,7025.0,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,49,Napoli,227,['1151486e-eba4-4e27-b5d0-cac19d3471ac'],53,,,,,,,,,,,,,,,,,Napoli,227,00:19:53.332,Pass,
,,,,,,,,,,,,,,,,,,1.098461,,,,,,,,,,,,21f38ffd-e7a4-4e88-82b8-0e689dc861b4,984,,"[82.4, 41.2]",3879593,19,,,,,-0.7662922,1b49eb26-2a64-48db-8f26-67909ef83e1c,Left Foot,,,,"[98.4, 25.8]",,Ground Pass,22.207207,,,,Gonzalo Gerardo Higuaín,5497.0,True,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,49,Napoli,227,['afdc5246-e200-40a5-90ad-0d1256b34785'],56,,,,,,,,,,,,,,,,,Napoli,227,00:19:56.947,Pass,
,,,,,,,,,,,,,,,,,,2.269734,,,,,,,,,,,,2312b579-1c23-4a13-97ad-ae2e9d164119,990,,"[120.0, 80.0]",3879593,20,,,,,-1.8673421,,Right Foot,,,,"[105.7, 33.2]",,High Pass,48.935978,,,True,Elseid Hysaj,7031.0,,True,Outswinging,,Corner,1,From Corner,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,50,Napoli,227,['e48a83d8-0f70-4b2f-8f5a-33f31fc4f5ed'],34,,,,,,,,,,,,,,,,,Napoli,227,00:20:34.956,Pass,
,,,,,,,,,,,,,,,,,,0.821096,,,,,,,,,,,,861e0838-d2c0-4325-8ebe-f9ebdca8e6a3,997,,"[31.9, 42.3]",3879593,20,,,,,-2.0710769,,Right Foot,,,,"[27.8, 34.8]",,Low Pass,8.547514,,,,Achraf Lazaar,10032.0,,,,,,1,Regular Play,Alberto Gilardino,38389.0,Center Forward,51,Palermo,2256,"['b023bebf-400a-4dc0-9943-ac1228da1539', 'f8ff16fa-01eb-4364-93fa-450933ee9302']",40,,,,,,,,,,,,,,,,,Palermo,2256,00:20:40.092,Pass,True
,,,,,,,,,,,,,,,,,,1.600478,,,,,,,,,,,,c8834a7e-bb66-4d58-b668-d2e802bb04e5,1001,,"[29.5, 34.1]",3879593,20,,,,,1.2275316,,Right Foot,,,,"[38.9, 60.4]",,Low Pass,27.929375,,,,Luca Rigoni,7461.0,,,,,,1,Regular Play,Achraf Lazaar,10032.0,Left Wing Back,51,Palermo,2256,"['5221c9c0-0e63-4ebc-a192-e9741b8c1eb6', '7fcde0ae-f5fe-4935-be70-eb20c60b8996']",41,,,,,,,,,,,,,,,,,Palermo,2256,00:20:41.532,Pass,True
,,,,,,,,,,,,,,,,,,0.778054,,,,,,,,,,,,4eb47a6b-c735-491e-a648-5f9add085efc,1004,,"[48.0, 64.2]",3879593,20,,,,,-2.3421109,,Right Foot,,,,"[41.0, 57.0]",,Ground Pass,10.041912,,,,Franco Damián Vázquez,6719.0,,,,,,1,Regular Play,Luca Rigoni,7461.0,Right Center Midfield,51,Palermo,2256,['e103625b-cba9-45e1-a9be-6bf03e6e3b89'],45,,,,,,,,,,,,,,,,,Palermo,2256,00:20:45.176,Pass,
,,,,,,,,,,,,,,,,,,1.964995,,,,,,,,,,,,40c6d6fb-fb53-4251-9f9d-e15c5f7a93ab,1008,,"[43.0, 58.4]",3879593,20,,,,,0.865583,,Left Foot,,,,"[53.3, 70.5]",,Ground Pass,15.890248,,,,Andrea Rispoli,30769.0,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Center Attacking Midfield,51,Palermo,2256,"['56511906-8e75-499b-94df-8cde1e5cadfd', 'a445638c-bb63-454c-98f0-bd67a85afc07']",47,,,,,,,,,,,,,,,,,Palermo,2256,00:20:47.113,Pass,True
,,,,,,,,,,,,,,,,,,0.878609,,,,,,,,,,,,d620ccf2-8210-44e0-96b6-6ba695e5f19e,1011,,"[70.0, 72.7]",3879593,20,,,,,-1.3979357,,Right Foot,,,,"[72.2, 60.1]",,Ground Pass,12.790622,,,,Franco Damián Vázquez,6719.0,,,,,,1,Regular Play,Andrea Rispoli,30769.0,Right Wing Back,51,Palermo,2256,['7b2bdd65-539f-4d81-81bb-3d4f73d779e5'],52,,,,,,,,,,,,,,,,,Palermo,2256,00:20:52.424,Pass,
,,,,,,,,,,,,,,,,,,1.440208,,,,,,,,,,,,5233eb26-aa08-4329-b268-85449345d12a,1013,,"[72.2, 60.1]",3879593,20,,,,,0.3125765,,Left Foot,,,,"[88.6, 65.4]",,High Pass,17.235138,,Incomplete,,Luca Rigoni,7461.0,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Center Attacking Midfield,51,Palermo,2256,"['147eac49-4e93-41e1-aae8-370ee58d2068', '458cd49d-41ec-4521-b752-1f62fde3f461']",53,,,,,,,,,,,,,,,,,Palermo,2256,00:20:53.303,Pass,
,,,,,,,,,,,,True,,,,,,0.977794,,,,,,,,,,,,147eac49-4e93-41e1-aae8-370ee58d2068,1015,,"[31.5, 14.7]",3879593,20,,,,,-0.8299546,,Left Foot,,,,"[39.0, 6.5]",,Ground Pass,11.112605,,,,Faouzi Ghoulam,8876.0,,,,,Interception,1,Regular Play,Vlad Iulian Chiricheș,10736.0,Left Center Back,52,Napoli,227,"['50552f8c-00c7-4dd2-9dfb-ea8f0a905a13', '5233eb26-aa08-4329-b268-85449345d12a']",54,,,,,,,,,,,,,,,,,Napoli,227,00:20:54.743,Pass,
,,,,,,,,,,,,,,,,,,1.03876,,,,,,,,,,,,ae202f80-fff6-480e-88c7-a5cf07724090,1019,,"[44.3, 4.8]",3879593,20,,,,,0.70278406,,Right Foot,,,,"[52.8, 12.0]",,High Pass,11.139569,,,,Lorenzo Insigne,7037.0,,,,,,1,Regular Play,Faouzi Ghoulam,8876.0,Left Back,52,Napoli,227,"['13e7f2a6-6950-42fd-804e-47fe2674d390', '6f0f218e-3864-4bac-b449-091be52b20d1']",56,,,,,,,,,,,,,,,,,Napoli,227,00:20:56.938,Pass,True
,,,,,,,,,,,,,,,,,,0.894364,,,,,,,,,,,,2a63268f-7e3a-4862-82a9-1bf6970b92da,1022,,"[66.0, 28.2]",3879593,21,,,,,-3.0321417,,Right Foot,,,,"[56.9, 27.2]",,Ground Pass,9.15478,,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,52,Napoli,227,['1ad48152-39a0-4756-866f-a310d823ed45'],3,,,,,,,,,,,,,,,,,Napoli,227,00:21:03.447,Pass,
,,,,,,,,,,,,,,,,,,2.05374,,,,,,,,,,,,04741e0d-0be1-4c31-92a5-171a67b617ba,1025,,"[62.4, 25.8]",3879593,21,,,,,-0.9322916,,Right Foot,,,,"[79.1, 3.3]",,Ground Pass,28.02035,,,,Marek Hamšík,7025.0,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,52,Napoli,227,['cac6854f-faec-4254-85a7-966c13769b98'],5,,,,,,,,,,,,,,,,,Napoli,227,00:21:05.689,Pass,
