50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.659106,,,,,,,,,,,,,,,341729b9-6121-4e0d-80be-3f886234a28a,1126,,"[69.4, 36.0]",3879699,30,,,,,2.94529,,Right Foot,,,,"[51.8, 39.5]",,Ground Pass,,17.944637,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,,1,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Center Forward,73,Napoli,227,['894cdf96-0d34-46bb-abab-80daebca8c11'],2,,,,,,,,,,,,,,,,,Napoli,227,00:30:02.968,Pass,
,,,,,,,,,,,,,,,,,1.374615,,,,,,,,,,,,,,,77d9401e-c215-4520-9c88-76ff0aebafa3,1130,,"[51.5, 37.2]",3879699,30,,,,,-1.0783106,,Left Foot,,,,"[55.9, 29.0]",,Ground Pass,,9.305912,,,,,Marek Hamšík,7025.0,,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,73,Napoli,227,"['371a32dc-02d5-4950-b11c-8a5e4734c164', '9ec6fe37-2a2e-4f23-95f3-ec3c97f61f74']",4,,,,,,,,,,,,,,,,,Napoli,227,00:30:04.637,Pass,True
,,,,,,,,,,,,,,,,,1.517225,,,,,,,,,,,,,,,73634bac-26be-4582-9cff-725c8777d3b8,1132,,"[55.9, 28.8]",3879699,30,,,,,1.7340697,,Right Foot,,,,"[50.2, 63.4]",,High Pass,,35.066364,,,,,Elseid Hysaj,7031.0,,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,73,Napoli,227,['cd7d1b68-b241-4718-b4f9-e64583d988b6'],6,,,,,,,,,,,,,,,,,Napoli,227,00:30:06.011,Pass,
,,,,,,,,,,,,,,,,,1.283107,,,,,,,,,,,,,,,c6e2004d-0706-49bf-bd42-181d9c48db78,1136,,"[53.0, 66.4]",3879699,30,,,,,1.0647213,,Right Foot,,,,"[57.6, 74.7]",,Ground Pass,,9.489468,,,,,José María Callejón Bueno,7029.0,,,,,,,1,Regular Play,Elseid Hysaj,7031.0,Right Back,73,Napoli,227,"['97f3c80a-3ae5-42d0-a05f-bfc8da4c677d', 'e0a7e865-7ab8-4d42-a49a-0dbc5901c4ef']",8,,,,,,,,,,,,,,,,,Napoli,227,00:30:08.658,Pass,True
,,,,,,,,,,,,,,,,,2.340817,,,,,,,,,,,,,,,5b5798cd-35e9-42dd-9d89-cae510889983,1139,,"[57.6, 74.7]",3879699,30,,,,,-0.0058996365,,Right Foot,,,,"[91.5, 74.5]",,Low Pass,,33.90059,,,,,Allan Marques Loureiro,7035.0,,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,73,Napoli,227,['5968f237-525e-4eab-8d6f-7ff17f6f4f67'],11,,,,,,,,,,,,,,,,,Napoli,227,00:30:11.090,Pass,
,,,,,,,,,,,,,,,,,0.722521,,,,,,,,,,,,,,,165e617e-0524-400f-86c7-9777506cac2f,1146,,"[117.6, 52.9]",3879699,30,,,,,2.805625,fa888b55-6bb6-4a6a-a477-6c8e4409a931,Right Foot,,True,,"[111.3, 55.1]",,Ground Pass,,6.6730804,,,,,José María Callejón Bueno,7029.0,True,,,,,,1,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,73,Napoli,227,['e0b0107f-e2c8-4ca9-972b-5264914eb95a'],19,,,,,,,,,,,,,,,,,Napoli,227,00:30:19.405,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,4654e443-a260-4e54-9cbe-e24a00ded400,1150,,"[10.8, 38.0]",3879699,30,,True,,,0.44081306,,Keeper Arm,,,,"[35.6, 49.7]",,Ground Pass,,27.421343,,,,,Édgar Osvaldo Barreto Cáceres,7009.0,,,,,,,1,From Keeper,Emiliano Viviano,7018.0,Goalkeeper,75,Sampdoria,234,['1dd4d153-416f-42e8-b6b8-c58d3447d97c'],33,,,,,,,,,,,,,,,,,Sampdoria,234,00:30:33.463,Pass,
,,,,,,,,,,,,,,,,,0.877257,,,,,,,,,,,,,,,bcb455ba-9998-47f7-97d7-cdbc840d03bb,1152,,"[35.6, 49.2]",3879699,30,,True,,,-1.5432171,,Right Foot,,,,"[36.0, 34.7]",,Ground Pass,,14.505516,,,,,Fernando Lucas Martins,16586.0,,,,,,,1,Regular Play,Édgar Osvaldo Barreto Cáceres,7009.0,Right Defensive Midfield,76,Sampdoria,234,['15c2dbd2-81f3-47ad-9d84-9ebeeb1bd779'],37,,,,,,,,,,,,,,,,,Sampdoria,234,00:30:37.708,Pass,
,,,,,,,,,,,,,,,,,1.16355,,,,,,,,,,,,,,,31f11041-7c33-41ec-893b-97c60a7dd42d,1156,,"[35.6, 36.1]",3879699,30,,,,,-2.641152,,Right Foot,,,,"[29.2, 32.6]",,Ground Pass,,7.2945185,,,,,Ervin Zukanović,7137.0,,,,,,,1,Regular Play,Fernando Lucas Martins,16586.0,Left Defensive Midfield,77,Sampdoria,234,['dd96eaae-a87a-4ec4-bb67-d66ec9446506'],38,,,,,,,,,,,,,,,,,Sampdoria,234,00:30:38.728,Pass,
,,,,,,,,,,,,,,,,,2.693538,,,,,,,,,,,,,,,1eff0a23-5aca-4bbc-a827-269b45b0da8f,1159,,"[29.2, 32.6]",3879699,30,,,,,3.1327822,,Left Foot,,,,"[6.5, 32.8]",,Ground Pass,,22.700882,,,,,Emiliano Viviano,7018.0,,,,,,,1,Regular Play,Ervin Zukanović,7137.0,Left Center Back,78,Sampdoria,234,['5ea57a25-089c-40ae-bffa-ca6e2178e10d'],40,,,,,,,,,,,,,,,,,Sampdoria,234,00:30:40.012,Pass,
,,,,,,,,,,,,,,,,,2.988102,,,,,,,,,,,,,,,5ba0ae18-0fdb-4ea3-9eb6-2e24c76cd385,1162,,"[15.6, 30.0]",3879699,30,,,,,0.9333476,,Left Foot,,,,"[51.0, 77.8]",,High Pass,,59.48109,,,,,Carlos Mario Carbonero Mancilla,27595.0,,,True,,,,1,Regular Play,Emiliano Viviano,7018.0,Goalkeeper,79,Sampdoria,234,['59f90112-1740-4420-88b1-73220698c48f'],49,,,,,,,,,,,,,,,,,Sampdoria,234,00:30:49.082,Pass,
,,,,,,,,,,,,,,,,,1.393811,,,,,,,,,,,,,,,2ec39ed0-448c-45cd-a68c-3a816bdd3ede,1166,,"[50.1, 77.8]",3879699,30,,,,,-0.3851575,,Right Foot,,,,"[68.6, 70.3]",,Ground Pass,,19.962465,,,,,Carlos Joaquín Correa,6822.0,,,,,,,1,Regular Play,Carlos Mario Carbonero Mancilla,27595.0,Right Wing,80,Sampdoria,234,['fe21193d-020e-4fd8-982c-57ed384c8e1e'],53,,,,,,,,,,,,,,,,,Sampdoria,234,00:30:53.804,Pass,
,,,,,,,,,,,,,,,,,1.00211,,,,,,,,,,,,,,,2726bd03-a9ed-4ef6-8d05-712733fe19c6,1180,,"[72.2, 50.9]",3879699,31,,,,,-0.39431447,,Right Foot,,,,"[87.1, 44.7]",,Ground Pass,,16.138464,,,,,Antonio Cassano,19850.0,,,,,,,1,Regular Play,Carlos Mario Carbonero Mancilla,27595.0,Right Wing,80,Sampdoria,234,['65472af1-6d8e-4344-9ad6-d5654b6d307e'],1,,,,,,,,,,,,,,,,,Sampdoria,234,00:31:01.605,Pass,
,,,,,,,,,,,,,,,,,1.626011,,,,,,,,,,,,,,,a2e99293-dcc2-4dab-bd1c-f0b9f31d8742,1183,,"[93.7, 44.3]",3879699,31,,,,,-1.1022227,,Right Foot,,,,"[101.9, 28.1]",,Ground Pass,,18.157093,,,,,Eder Citadin Martins,7000.0,,,,,,,1,Regular Play,Antonio Cassano,19850.0,Center Forward,80,Sampdoria,234,['4e395354-01cf-470e-8085-f56b104dd91c'],3,,,,,,,,,,,,,,,,,Sampdoria,234,00:31:03.414,Pass,
,,,,,,,,,,,,,,,,,1.115505,,,,,,,,,,,,,,,cbab8274-8b50-45c9-921c-84eb88d92037,1186,,"[105.7, 25.8]",3879699,31,,,,,1.7278261,1ba9e75a-a539-4772-881d-60c5a5f88a8c,Right Foot,,,,"[103.8, 37.8]",,Ground Pass,,12.149486,,,,,Carlos Joaquín Correa,6822.0,True,,,,,,1,Regular Play,Eder Citadin Martins,7000.0,Left Wing,80,Sampdoria,234,['bc770e44-7b5c-4bac-8ba4-e3a359643428'],6,,,,,,,,,,,,,,,,,Sampdoria,234,00:31:06.608,Pass,
,,,,,,,,,,,,,,,,,1.973358,,,,,,,,,,,,,,,680db1a9-6e7b-4b58-ab2e-d4f5f0e4a97a,1198,,"[14.9, 33.7]",3879699,31,,True,,,-0.8899407,,Keeper Arm,,,,"[35.8, 7.9]",,Low Pass,,33.203163,,,,,Marek Hamšík,7025.0,,,,,,,1,Regular Play,José Manuel Reina Páez,7028.0,Goalkeeper,81,Napoli,227,['38ac8776-5b41-4818-90c5-05fe5e5b28b0'],17,,,,,,,,,,,,,,,,,Napoli,227,00:31:17.416,Pass,
,,,,,,,,,,,,,,,,,1.131629,,,,,,,,,,,,,,,3b79c0bf-9c75-46c5-8a40-67b9cb075166,1200,,"[51.7, 17.5]",3879699,31,,,,,0.6503037,,Right Foot,,,,"[63.4, 26.4]",,Ground Pass,,14.70034,,,,,Lorenzo Insigne,7037.0,,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,81,Napoli,227,['250834bd-7bcd-4ffb-9826-458be423985a'],23,,,,,,,,,,,,,,,,,Napoli,227,00:31:23.410,Pass,
,,,,,,,,,,,,,,,,,1.106529,,,,,,,,,,,,,,,c3c8a7dc-07f9-4b9f-9351-8a01fbcb93f6,1204,,"[62.7, 27.4]",3879699,31,,,,,1.3470217,,Right Foot,,,,"[66.0, 41.9]",,Low Pass,,14.870777,,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,81,Napoli,227,"['14e67c30-6bd2-4371-85ab-4ed9dc77f855', '397f809f-51a9-428a-952a-acf68d283635']",25,,,,,,,,,,,,,,,,,Napoli,227,00:31:25.090,Pass,True
,,,,,,,,,,,,,,,,,0.979045,,,,,,,,,,,,,,,3d38d69e-1c2f-4fe8-bda7-d3b485cc0b44,1207,,"[62.9, 44.5]",3879699,31,,,,,1.4940244,,Right Foot,,,,"[63.6, 53.6]",,Ground Pass,,9.1268835,,,,,José María Callejón Bueno,7029.0,,,,,,,1,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Center Forward,81,Napoli,227,['af4a5631-c8b1-464c-9ef9-f0a7ed808ce1'],27,,,,,,,,,,,,,,,,,Napoli,227,00:31:27.306,Pass,
,,,,,,,,,,,,,,,,,2.276263,,,,,,,,,,,,,,,900d1619-0573-4a40-abea-e176c9ca8191,1210,,"[63.9, 51.3]",3879699,31,,,,,-1.2447221,,Right Foot,,,,"[80.3, 2.8]",,High Pass,,51.197754,,,,,Lorenzo Insigne,7037.0,,,True,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,81,Napoli,227,['9680b1a5-b24d-432a-b9e6-a78a2cf17ecd'],29,,,,,,,,,,,,,,,,,Napoli,227,00:31:29.624,Pass,
,,,,,,,,,,,,,,,,,1.336476,,,,,,,,,,,,,,,f7aced61-4081-49ca-b1bd-9d70e3fd9cde,1214,,"[69.8, 3.0]",3879699,31,,,,,3.0894012,,Right Foot,,,,"[56.4, 3.7]",,Ground Pass,,13.418271,,,,,Faouzi Ghoulam,8876.0,,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,81,Napoli,227,"['6fa489cf-de71-41e1-a206-074f98ce2690', 'ea4cfdf8-4721-4d11-a18d-708cafa1bfe7']",33,,,,,,,,,,,,,,,,,Napoli,227,00:31:33.955,Pass,True
,,,,,,,,,,,,,,,,,1.247545,,,,,,,,,,,,,,,5f0e50ba-ee13-425f-8ec7-423181b6a1c6,1217,,"[56.4, 3.7]",3879699,31,,,,,0.5070985,,Left Foot,,,,"[62.7, 7.2]",,Ground Pass,,7.206941,,,,,Lorenzo Insigne,7037.0,,,,,,,1,Regular Play,Faouzi Ghoulam,8876.0,Left Back,81,Napoli,227,['88d61625-9f9a-4ff7-89cf-f56d53f1a561'],36,,,,,,,,,,,,,,,,,Napoli,227,00:31:36.580,Pass,
,,,,,,,,,,,,,,,,,1.017091,,,,,,,,,,,,,,,c3498cae-257f-4c25-aa9e-fb8c3e340dff,1220,,"[58.0, 8.6]",3879699,31,,,,,1.8558129,,Right Foot,,,,"[53.4, 24.3]",,Ground Pass,,16.360012,,,,,Kalidou Koulibaly,5675.0,,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,81,Napoli,227,['5d61590f-325e-4dd2-9c46-3e337a4d24d6'],38,,,,,,,,,,,,,,,,,Napoli,227,00:31:38.680,Pass,
,,,,,,,,,,,,,,,,,0.799785,,,,,,,,,,,,,,,877ff6dd-a237-46ff-8112-7a65bd861aff,1223,,"[53.6, 24.3]",3879699,31,,,,,-0.47569522,,Right Foot,,,,"[56.9, 22.6]",,Ground Pass,,3.7121422,,,,,Lorenzo Insigne,7037.0,,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,81,Napoli,227,['3ce83ac9-5345-4925-b0a8-560cc24acab5'],40,,,,,,,,,,,,,,,,,Napoli,227,00:31:40.049,Pass,
,,,,,,,,,,,,,,,,,1.108475,,,,,,,,,,,,,,,3c0c3df2-3458-4b74-a6a0-de0db04a727c,1226,,"[56.9, 22.6]",3879699,31,,,,,-0.6495494,,Right Foot,,,,"[64.8, 16.6]",,Ground Pass,,9.920181,,,,,Marek Hamšík,7025.0,,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,81,Napoli,227,['a10f9f9f-cf15-4dbc-94e5-0d2b80af6dfb'],41,,,,,,,,,,,,,,,,,Napoli,227,00:31:41.814,Pass,
,,,,,,,,,,,,,,,,,0.627732,,,,,,,,,,,,,,,e1f0e33d-7813-4b63-849e-a2809e40fe3c,1228,,"[64.8, 16.6]",3879699,31,,,,,2.3398025,,Right Foot,,,,"[61.8, 19.7]",,Ground Pass,,4.313931,,,,,Lorenzo Insigne,7037.0,,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,81,Napoli,227,['077399b1-d456-410b-b8e8-f862df0dde28'],42,,,,,,,,,,,,,,,,,Napoli,227,00:31:42.923,Pass,
,,,,,,,,,,,,,,,,,0.731709,,,,,,,,,,,,,,,bc9e4b49-caf6-4701-9a58-01646c811126,1231,,"[61.8, 19.7]",3879699,31,,,,,-1.7088023,,Right Foot,,,,"[61.3, 16.1]",,Ground Pass,,3.6345563,,,,,Marek Hamšík,7025.0,,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,81,Napoli,227,['c4a06535-5c48-4658-9f8e-d82ea47a4226'],43,,,,,,,,,,,,,,,,,Napoli,227,00:31:43.591,Pass,
,,,,,,,,,,,,,,,,,1.079919,,,,,,,,,,,,,,,88ac3ca9-5d40-4dc5-ad4b-9b7861ee5aca,1234,,"[59.6, 16.1]",3879699,31,,,,,2.586414,,Left Foot,,,,"[51.7, 21.0]",,Ground Pass,,9.296236,,,,,Kalidou Koulibaly,5675.0,,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,81,Napoli,227,['8352cf92-52af-4929-b58a-1c7754462c7a'],44,,,,,,,,,,,,,,,,,Napoli,227,00:31:44.333,Pass,
,,,,,,,,,,,,,,,,,0.761918,,,,,,,,,,,,,,,07d23c7c-c474-4e5d-b735-303392bf5ab8,1237,,"[51.7, 21.0]",3879699,31,,,,,0.33029735,,Right Foot,,,,"[55.2, 22.2]",,Ground Pass,,3.7,,,,,Marek Hamšík,7025.0,,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,81,Napoli,227,['cddcd323-9ffa-4052-b9a4-3662ff805d5d'],45,,,,,,,,,,,,,,,,,Napoli,227,00:31:45.484,Pass,
,,,,,,,,,,,,,,,,,1.111473,,,,,,,,,,,,,,,a6fab8af-3e1b-48ef-9645-b0192556e427,1240,,"[55.2, 22.2]",3879699,31,,,,,1.207973,,Right Foot,,,,"[63.4, 43.8]",,Ground Pass,,23.104113,,,,,José María Callejón Bueno,7029.0,,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,81,Napoli,227,['6c74383a-ac05-4f87-9166-33550679a2aa'],46,,,,,,,,,,,,,,,,,Napoli,227,00:31:46.593,Pass,
,,,,,,,,,,,,,,,,,0.851158,,,,,,,,,,,,,,,3b7ee1ca-e001-4ed1-8f08-3d559ea51355,1243,,"[62.7, 43.8]",3879699,31,,,,,-2.9041214,,Right Foot,,,,"[47.0, 40.0]",,Ground Pass,,16.153328,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,81,Napoli,227,['d68d8669-ae95-463a-b10a-86e9d4cd736c'],48,,,,,,,,,,,,,,,,,Napoli,227,00:31:48.336,Pass,
,,,,,,,,,,,,,,,,,0.844599,,,,,,,,,,,,,,,e227d98f-d9d7-4b22-a181-142082a3a344,1246,,"[46.8, 41.2]",3879699,31,,,,,0.36787167,,Right Foot,,,,"[56.4, 44.9]",,Ground Pass,,10.288342,,,,,José María Callejón Bueno,7029.0,,,,,,,1,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,81,Napoli,227,['f1e8aa93-0412-4403-a622-345ea7536771'],50,,,,,,,,,,,,,,,,,Napoli,227,00:31:50.455,Pass,
,,,,,,,,,,,,,,,,,1.529844,,,,,,,,,,,,,,,36b10de8-43ea-4235-ab9c-8446aadef7ea,1249,,"[54.8, 43.5]",3879699,31,,,,,-2.151269,,Left Foot,,,,"[44.7, 28.1]",,Ground Pass,,18.416569,,,,,Kalidou Koulibaly,5675.0,,,,,,,1,Regular Play,José María Callejón Bueno,7029.0,Right Wing,81,Napoli,227,['6246f2b0-5d8a-48d3-ba70-1136bb255d12'],52,,,,,,,,,,,,,,,,,Napoli,227,00:31:52.004,Pass,
,,,,,,,,,,,,,,,,,1.005971,,,,,,,,,,,,,,,fb8c66ba-6554-483f-b01f-d7d9ff796562,1252,,"[44.7, 26.4]",3879699,31,,,,,-0.47385132,,Right Foot,,,,"[56.4, 20.4]",,Ground Pass,,13.148765,,,,,Marek Hamšík,7025.0,,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,81,Napoli,227,['91a4041b-310d-4d63-bf1e-3c02b3330b5b'],53,,,,,,,,,,,,,,,,,Napoli,227,00:31:53.719,Pass,
,,,,,,,,,,,,,,,,,0.361128,,,,,,,,,,,,,,,06f273ac-5d84-4443-8bba-d9e69ed1c3ed,1255,,"[58.5, 15.7]",3879699,31,,,,,-0.3686959,,Right Foot,,,,"[62.9, 14.0]",,Ground Pass,,4.7169905,,,Incomplete,,Lorenzo Insigne,7037.0,,,,,,,1,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,81,Napoli,227,"['68d7fd9b-0f45-43a5-b26d-8791971942e8', '87995386-f951-4dc1-b39a-6af5652c4725']",55,,,,,,,,,,,,,,,,,Napoli,227,00:31:55.945,Pass,
,,,,,,,,,,,,,,,,,0.864897,,,,,,,,,,,,,,,a3c330ec-0fe1-4f6a-ad7c-11110480e050,1263,,"[75.9, 60.0]",3879699,32,,,,,-0.9595421,,Right Foot,,,,"[84.8, 47.3]",,Ground Pass,,15.508062,,,,,Carlos Joaquín Correa,6822.0,,,,,,,1,Regular Play,Édgar Osvaldo Barreto Cáceres,7009.0,Right Defensive Midfield,82,Sampdoria,234,"['0b205b6f-0ee9-40ce-8fb3-512c43dcda21', '5cdf1ab1-9d16-432d-bd7e-d68d14c58282']",0,,,,,,,,,,,,,,,,,Sampdoria,234,00:32:00.966,Pass,True
,,,,,,,,,,,,,,,,,1.238338,,,,,,,,,,,,,,,4016f76c-7422-4335-a9fc-7f20441a2c7d,1266,,"[90.9, 41.5]",3879699,32,,,,,-1.4352686,,Right Foot,,,,"[93.3, 23.9]",,Ground Pass,,17.762882,,,,,Eder Citadin Martins,7000.0,,,,,,,1,Regular Play,Carlos Joaquín Correa,6822.0,Center Attacking Midfield,82,Sampdoria,234,['a14e7f0a-f9f4-4fa1-aec5-07f9b04b6c8c'],3,,,,,,,,,,,,,,,,,Sampdoria,234,00:32:03.041,Pass,
,,,,,,,,,,,,,,,,,0.587568,,,,,,,,,,,,,,,a8b1dbf5-8130-4751-ad4a-9ae7f260b115,1270,,"[104.7, 22.3]",3879699,32,,,,,-1.4317003,,Right Foot,,,,"[105.4, 17.3]",,Ground Pass,,5.0487623,,,,,Antonio Cassano,19850.0,,,,,,,1,Regular Play,Eder Citadin Martins,7000.0,Left Wing,82,Sampdoria,234,['2374ffa5-8060-4812-88a4-d9d7ceffcb0d'],8,,,,,,,,,,,,,,,,,Sampdoria,234,00:32:08.796,Pass,
,,,,,,,,,,,,,,,,,1.135386,,,,,,,,,,,,,,,78c80397-84e2-42d1-aaf4-106410938454,1273,,"[105.9, 17.3]",3879699,32,,,,,0.6035224,,Right Foot,,,,"[116.2, 24.4]",,Ground Pass,,12.509996,,,,,Eder Citadin Martins,7000.0,,,,,,,1,Regular Play,Antonio Cassano,19850.0,Center Forward,82,Sampdoria,234,['afd442c5-4863-407a-bd92-b05cac57e6e2'],10,,,,,,,,,,,,,,,,,Sampdoria,234,00:32:10.769,Pass,
,,,,,,,,,,,,,,,,,2.271446,,,,,,,,,,,,,,,e3f00a8d-efa3-431a-8126-8b4677fa9ab3,1279,,"[4.6, 44.9]",3879699,32,,True,,,0.881468,,Right Foot,,,,"[33.2, 79.6]",,Low Pass,,44.96721,,,Out,,Elseid Hysaj,7031.0,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,82,Sampdoria,234,['c1814b42-ec0c-49b4-a39d-b9bfd83d36ea'],17,,,,,,,,,,,,,,,,,Napoli,227,00:32:17.032,Pass,
,,,,,,,,,,,,,,,,,1.086006,,,,,,,,,,,,,,,91ae09fa-16e7-4fce-9e7c-78c0f930aecd,1281,,"[84.8, 0.1]",3879699,32,,,,,2.4049363,,,,,,"[80.5, 4.0]",,High Pass,,5.80517,,,,,Fernando Lucas Martins,16586.0,,,,,,Throw-in,1,From Throw In,Carlos Joaquín Correa,6822.0,Center Attacking Midfield,83,Sampdoria,234,['9617e95e-6fe7-4835-bf05-123912b5a272'],22,,,,,,,,,,,,,,,,,Sampdoria,234,00:32:22.234,Pass,
,,,,,,,,,,,,,,,,,0.590202,,,,,,,,,,,,,,,0acfc85d-db31-4727-a6d2-0c2d4f4e6c70,1284,,"[80.5, 4.0]",3879699,32,,,,,0.7853982,,Right Foot,,,,"[82.9, 6.4]",,Ground Pass,,3.3941126,,,,,Carlos Joaquín Correa,6822.0,,,,,,,1,From Throw In,Fernando Lucas Martins,16586.0,Left Defensive Midfield,83,Sampdoria,234,['8da01fcb-d786-4952-963b-6eb2dce8eae7'],24,,,,,,,,,,,,,,,,,Sampdoria,234,00:32:24.207,Pass,
,,,,,,,,,,,,,,,,,1.651815,,,,,,,,,,,,,,,29dc6371-185c-48e1-81b5-fc802555a8e2,1287,,"[83.1, 10.5]",3879699,32,,,,,-2.9474866,,Right Foot,,,,"[71.4, 8.2]",,Ground Pass,,11.923925,,,,,Vasco Regini,7012.0,,,,,,,1,From Throw In,Carlos Joaquín Correa,6822.0,Center Attacking Midfield,83,Sampdoria,234,['3631046d-d88a-4349-b1aa-d969db7a5393'],27,,,,,,,,,,,,,,,,,Sampdoria,234,00:32:27.106,Pass,
,,,,,,,,,,,,,,,,,0.807671,,,,,,,,,,,,,,,2e6d3b92-7d6c-4afa-a898-7582daf41139,1290,,"[71.9, 8.2]",3879699,32,,,,,-1.3611565,,Right Foot,,,,"[72.9, 3.5]",,Ground Pass,,4.8052053,,,,,Fernando Lucas Martins,16586.0,,,,,,,1,From Throw In,Vasco Regini,7012.0,Left Back,83,Sampdoria,234,['b6bae7c2-96dc-4502-be72-df550951e1c3'],29,,,,,,,,,,,,,,,,,Sampdoria,234,00:32:29.229,Pass,
,,,,,,,,,,,,,,,,,2.649208,,,,,,,,,,,,,,,d51039ca-f715-4ac7-a119-62fe5e132b28,1293,,"[72.9, 5.4]",3879699,32,,,,,1.0705881,,Right Foot,,,,"[104.0, 62.3]",,High Pass,,64.84458,,,Incomplete,,Carlos Mario Carbonero Mancilla,27595.0,,,True,,,,1,From Throw In,Fernando Lucas Martins,16586.0,Left Defensive Midfield,83,Sampdoria,234,"['dcfb6d62-2545-4819-8a30-9b0106dc5bd2', 'f0ead44f-43d0-46f0-a4f2-787a331045aa']",33,,,,,,,,,,,,,,,,,Sampdoria,234,00:32:33.117,Pass,
,,,,,,,,,,,,,,,,,2.29497,,,,,,,,,,,,,,,9497cf5b-e995-4749-bfb4-745d8fa30a94,1296,,"[105.9, 68.7]",3879699,32,,True,,,-0.6769149,,Head,,,,"[117.1, 59.7]",,Low Pass,,14.36802,,,,,Carlos Mario Carbonero Mancilla,27595.0,,,,,,Recovery,1,Regular Play,Mattia Cassani,387417.0,Right Back,84,Sampdoria,234,['74a5ce2b-b32b-430b-b457-f9b6b274cc7a'],37,,,,,,,,,,,,,,,,,Sampdoria,234,00:32:37.924,Pass,
,,,,,,,,,,,,,,,,,0.085555,,,,,,,,,,,,,,,122b0991-d3d7-4f13-b313-a27f8a72e428,1298,,"[117.8, 59.1]",3879699,32,,,,,-1.7126933,,Right Foot,,,,"[117.6, 57.7]",,Low Pass,,1.4142135,,,Incomplete,,Eder Citadin Martins,7000.0,,,,,,,1,Regular Play,Carlos Mario Carbonero Mancilla,27595.0,Right Wing,84,Sampdoria,234,"['57cf547a-1983-414a-995c-85b45a27f4da', 'cc3c7350-b07e-4e8f-91ed-b1e9c7d9b22e']",40,,,,,,,,,,,,,,,,,Sampdoria,234,00:32:40.299,Pass,
,,,,,,,,,,,,,,,,,0.970395,,,,,,,,,,,,,,,9db395e2-fada-4633-8088-90e0436859d6,1301,,"[120.0, 80.0]",3879699,33,,True,,,-1.7645608,,Right Foot,,,,"[114.8, 53.5]",,High Pass,,27.00537,,,Incomplete,True,Carlos Mario Carbonero Mancilla,27595.0,,,,Outswinging,,Corner,1,From Corner,Eder Citadin Martins,7000.0,Left Wing,85,Sampdoria,234,"['73ce89c8-5ebc-4076-8364-de044e4fb080', 'f066af16-7d17-49b4-857e-6906b20a20b0']",9,,,,,,,,,,,,,,,,,Sampdoria,234,00:33:09.224,Pass,
