50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.101364,,,,,,,,,,,,,,,,cd26c93a-57fc-493d-80f7-78df415e5d74,1138,,"[112.6, 21.3]",3879766,28,,,,1.418147,,Left Foot,,,,"[113.0, 23.9]",,Ground Pass,,2.6305892,Incomplete,,Miroslav Klose,19286.0,,,,,,1,From Keeper,Antonio Candreva,7776.0,Left Wing,74,Lazio,236,"['71113dd4-883e-4963-9ba5-34211c07f724', 'df25e113-827e-4118-b890-9dedc4f04b4d']",51,,,,,,,,,,,,,,,,,Lazio,236,00:28:51.500,Pass,
,,,,,,,,,,,,,,,,,,0.870464,,,,,,,,,,,,,,,,ac42d163-2e80-45e0-8bfe-cfdf1f09cc12,1141,,"[120.0, 0.1]",3879766,29,,,,2.8308914,,Right Foot,,,,"[109.1, 3.6]",,Ground Pass,,11.448144,,,Antonio Candreva,7776.0,,,,,Corner,1,From Corner,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,75,Lazio,236,['6da6dd81-83cf-4b3e-b961-03b4b65429fe'],9,,,,,,,,,,,,,,,,,Lazio,236,00:29:09.579,Pass,
,,,,,,,,,,,,,,,,,,1.252317,,,,,,,,,,,,,,,,3b85a096-c1f6-4401-a9c6-9052993c571e,1144,,"[109.1, 3.6]",3879766,29,,,,2.1375256,,Right Foot,,,,"[104.2, 11.3]",,Ground Pass,,9.1268835,,,Lucas Rodrigo Biglia,5510.0,,,,,,1,From Corner,Antonio Candreva,7776.0,Left Wing,75,Lazio,236,['ee6c9d29-9578-4858-b49a-6e8f7d6c0b01'],12,,,,,,,,,,,,,,,,,Lazio,236,00:29:12.072,Pass,
,,,,,,,,,,,,,,,,,,0.168995,,,,,,,,,,,,,,,,1e10eabc-71b7-46d7-884a-b337a1db0d8f,1149,,"[96.5, 19.4]",3879766,29,,,,1.7681919,,Right Foot,,,,"[95.9, 22.4]",,Ground Pass,,3.0594118,Incomplete,,,,,,,,,1,From Corner,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,75,Lazio,236,"['9c2bb32d-0acb-4e53-bdbe-e2b4c741bdff', 'a5b02909-dba6-44de-9bf0-4e663e0c03fd']",15,,,,,,,,,,,,,,,,,Lazio,236,00:29:15.198,Pass,True
,,,,,,,,,,,,,,,,,,0.721653,,,,,,,,,,,,,,,,12a99f0f-42b6-49a7-be6b-31bf5b88a3ac,1155,,"[19.3, 73.7]",3879766,29,,,,-0.06746502,,Right Foot,,,,"[34.1, 72.7]",,Ground Pass,,14.833745,,,Gregoire Defrel,7457.0,,,,,,1,From Corner,Domenico Berardi,7131.0,Right Wing,75,Lazio,236,"['3ffe1136-08bf-4c8f-9e6a-55e8859af4a9', 'd11395ff-a742-4ef9-afa9-c659048369f7']",18,,,,,,,,,,,,,,,,,Sassuolo,232,00:29:18.199,Pass,True
,,,,,,,,,,,,,,,,,,2.128272,,,,,,,,,,,,,,,,36a1ce0a-c314-45a4-a3ae-58139a16798a,1158,,"[40.3, 76.3]",3879766,29,,,,-0.007936342,,Left Foot,,,,"[65.5, 76.1]",,Ground Pass,,25.200794,Incomplete,,Nicola Sansone,6859.0,,,,,,1,From Corner,Gregoire Defrel,7457.0,Center Forward,75,Lazio,236,"['62bd3265-590a-4593-8310-ed33370555ff', '74e610bc-86d5-4e60-86d8-04b62b432050']",20,,,,,,,,,,,,,,,,,Sassuolo,232,00:29:20.895,Pass,
,,,,,,,,,,,,,,,,,,1.158465,,,,,,,,,,,,,,,,7e7c3a9b-d27b-4e70-ae17-7f5241e05c66,1162,,"[74.5, 80.0]",3879766,29,,,,-0.39140514,,,,,,"[87.1, 74.8]",,High Pass,,13.630847,Incomplete,,Gregoire Defrel,7457.0,,,,,Throw-in,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,76,Sassuolo,232,"['7a1a96b6-aa09-49c2-8ecf-ea5f9bae6b89', '935be729-bca9-45f9-8212-090f96317362']",42,,,,,,,,,,,,,,,,,Sassuolo,232,00:29:42.953,Pass,
,,,,,,,,,,,,,,,,,,2.669342,,,,,,,,,,,,,,,,935be729-bca9-45f9-8212-090f96317362,1164,,"[33.0, 5.3]",3879766,29,,,,0.7266424,,Head,,,,"[50.1, 20.5]",,High Pass,,22.87903,,,Miroslav Klose,19286.0,,,,,Recovery,1,From Counter,Senad Lulić,7785.0,Left Back,77,Lazio,236,"['63adf75e-dd66-4543-93b0-3013b453bd06', '7e7c3a9b-d27b-4e70-ae17-7f5241e05c66']",44,,,,,,,,,,,,,,,,,Lazio,236,00:29:44.111,Pass,
,,,,,,,,,,,,,,,,,,1.014021,,,,,,,,,,,,,,,,b1a0fcbb-2bb3-434f-88aa-becad397f30c,1170,,"[51.2, 23.2]",3879766,29,True,,,1.2668432,,Right Foot,,,,"[62.9, 60.5]",,Ground Pass,,39.09194,,,Milan Biševac,3103.0,,,,,Free Kick,1,From Free Kick,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,78,Lazio,236,['1ea46fd0-6082-4df6-ba6d-67b6b48fd932'],58,,,,,,,,,,,,,,,,,Lazio,236,00:29:58.678,Pass,
,,,,,,,,,,,,,,,,,,0.85865,,,,,,,,,,,,,,,,121fd128-b1c8-4f71-af7b-fc2569cda520,1172,,"[63.4, 60.3]",3879766,30,,,,0.22280115,,Right Foot,,,,"[76.2, 63.2]",,Ground Pass,,13.124405,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,1,From Free Kick,Milan Biševac,3103.0,Right Center Back,78,Lazio,236,['73669641-fe98-480f-9542-e530f796c02f'],3,,,,,,,,,,,,,,,,,Lazio,236,00:30:03.111,Pass,
,,,,,,,,,,,,,,,,,,1.878983,,,,,,,,,,,,,,,,f9e8f182-78e0-4cf6-88e8-33f02eab012c,1175,,"[76.9, 64.5]",3879766,30,,,,0.64486724,,Right Foot,,,,"[88.6, 73.3]",,Ground Pass,,14.640014,,,Abdoulay Konko,26683.0,,,,,,1,From Free Kick,Felipe Anderson Pereira Gomes,8172.0,Right Wing,78,Lazio,236,['06098e92-52e0-437b-81a9-2545b83bf0ba'],4,,,,,,,,,,,,,,,,,Lazio,236,00:30:04.890,Pass,
,,,,,,,,,,,,,,,,,,1.38305,,,,,,,,,,,,,,,,ff4f5548-c485-4281-82df-4fae1dd94bb6,1179,,"[93.5, 74.6]",3879766,30,,,,-2.888404,,Right Foot,,,,"[79.2, 70.9]",,Ground Pass,,14.770917,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,1,From Free Kick,Abdoulay Konko,26683.0,Right Back,78,Lazio,236,"['880c7ed4-19f1-4894-8fef-268bbfa32955', 'df2739e5-cc4f-4f75-a3c0-e224cad3fc63']",7,,,,,,,,,,,,,,,,,Lazio,236,00:30:07.668,Pass,True
,,,,,,,,,,,,,,,,,,1.709046,,,,,,,,,,,,,,,,c6aa2dd2-b0fb-4c3a-afce-11b460fc2b90,1182,,"[79.2, 70.9]",3879766,30,,,,0.14057605,,Right Foot,,,,"[100.4, 73.9]",,Ground Pass,,21.411213,Pass Offside,,Sergej Milinković-Savić,5589.0,,,,,,1,From Free Kick,Felipe Anderson Pereira Gomes,8172.0,Right Wing,78,Lazio,236,['4157ccd6-2ff6-4aaa-9650-7be40af30feb'],10,,,,,,,,,,,,,,,,,Lazio,236,00:30:10.131,Pass,
,,,,,,,,,,,,,,,,,,3.317478,,,,,,,,,,,,,,,,43ff8855-8dd5-41c7-be84-8ed89311ffed,1184,,"[19.9, 13.6]",3879766,30,,,,0.15556511,,Right Foot,,,,"[84.3, 23.7]",,High Pass,,65.187195,Incomplete,,Gregoire Defrel,7457.0,,,,,Free Kick,1,From Free Kick,Andrea Consigli,7132.0,Goalkeeper,79,Sassuolo,232,"['c17f2242-8d48-4ed4-8fbd-a9ef75229d73', 'd7fb7f1a-cf90-4a3e-bb07-289de01a98f5']",43,,,,,,,,,,,,,,,,,Sassuolo,232,00:30:43.215,Pass,
,,,,,,,,,,,,,,,,,,0.750043,,,,,,,,,,,,,,,,d7fb7f1a-cf90-4a3e-bb07-289de01a98f5,1186,,"[35.8, 56.4]",3879766,30,,,,0.7804721,,Head,,,,"[46.0, 66.5]",,Low Pass,,14.354442,,,Sergej Milinković-Savić,5589.0,,,,,Recovery,1,Regular Play,Milan Biševac,3103.0,Right Center Back,80,Lazio,236,"['2df89dd6-a46e-4bea-a56b-d425315e3056', '43ff8855-8dd5-41c7-be84-8ed89311ffed']",46,,,,,,,,,,,,,,,,,Lazio,236,00:30:46.533,Pass,
,,,,,,,,,,,,,,,,,,1.259175,,,,,,,,,,,,,,,,fd18514a-df94-42a5-af12-de131c682398,1190,,"[36.9, 69.5]",3879766,30,,,,2.808973,,Right Foot,,,,"[25.9, 73.3]",,Ground Pass,,11.637869,,,Abdoulay Konko,26683.0,,,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Right Center Midfield,80,Lazio,236,"['6a30b45d-95d5-4a11-b4d2-97d72eca1f2e', '87ba797f-c40f-4d05-a01f-b625c7051492']",48,,,,,,,,,,,,,,,,,Lazio,236,00:30:48.826,Pass,True
,,,,,,,,,,,,,,,,,,3.399149,,,,,,,,,,,,,,,,d116cde5-7ad3-4de5-8682-98a50afe397a,1193,,"[25.9, 73.3]",3879766,30,,,,0.110439874,,Right Foot,,,,"[76.4, 78.9]",,High Pass,,50.809547,Out,,Miroslav Klose,19286.0,,,,,,1,Regular Play,Abdoulay Konko,26683.0,Right Back,80,Lazio,236,['1a57c573-ef44-4ede-a38d-0bc17875fc01'],50,,,,,,,,,,,,,,,,,Lazio,236,00:30:50.099,Pass,
,,,,,,,,,,,,,,,,,,1.2578,,,,,,,,,,,,,,,,5e905598-014a-42ea-82d6-284dc0ac7b3a,1195,,"[53.3, 0.1]",3879766,31,,,,0.23860933,,,,,,"[75.5, 5.5]",,High Pass,,22.847319,,,Gregoire Defrel,7457.0,,,,,Throw-in,1,From Throw In,Federico Peluso,7118.0,Left Back,81,Sassuolo,232,['322faeb1-6bc7-4bda-8f0c-3bd0bc01f4bc'],17,,,,,,,,,,,,,,,,,Sassuolo,232,00:31:17.235,Pass,
,,,,,,,,,,,,,,,,,,0.406399,,,,,,,,,,,,,,,,8af9a8be-abd8-4193-a9bf-e61d90c82e48,1199,,"[75.8, 5.9]",3879766,31,,,,-3.026716,,Right Foot,,,,"[70.6, 5.3]",,Low Pass,,5.234501,Incomplete,,Joseph Alfred Duncan,7698.0,,,,,,1,From Throw In,Gregoire Defrel,7457.0,Center Forward,81,Sassuolo,232,"['ab709035-4374-4177-918b-1ec3e08fe850', 'f7966108-e33e-4014-8a79-0b1fe53c9aba']",18,,,,,,,,,,,,,,,,,Sassuolo,232,00:31:18.532,Pass,
,,,,,,,,,,,,,,,,,,0.748115,,,,,,,,,,,,,,,,98722b8e-e123-464f-8ede-51805c69a05e,1208,,"[49.5, 72.9]",3879766,31,,,,0.24497867,,Right Foot,,,,"[55.5, 74.4]",,Ground Pass,,6.1846585,,,Sergej Milinković-Savić,5589.0,,,,,,1,From Throw In,Felipe Anderson Pereira Gomes,8172.0,Right Wing,81,Sassuolo,232,"['cee4dc40-fd52-4b16-8d6c-7fa0dff3eb17', 'd9a2a729-6355-4c35-97f7-1b78a42c3802']",22,,,,,,,,,,,,,,,,,Lazio,236,00:31:22.407,Pass,True
,,,,,,,,,,,,,,,,,,3.918588,,,,,,,,,,,,,,,,e7ace6ef-6e96-493c-9161-a1136d714d10,1212,,"[58.2, 74.2]",3879766,31,,,,-0.3158422,,Right Foot,,,,"[98.9, 60.9]",,High Pass,,42.817986,Incomplete,,Miroslav Klose,19286.0,,,,,,1,From Throw In,Sergej Milinković-Savić,5589.0,Right Center Midfield,81,Sassuolo,232,"['132c8c8b-8469-4a98-beb9-60434cc9bb8b', 'a831f74c-2980-4a3c-9779-2199b5c476bd', 'af10e194-442d-4bac-9c33-951b580a55e9']",24,,,,,,,,,,,,,,,,,Lazio,236,00:31:24.072,Pass,True
,,,,,,,,,,,,,,,,,,1.464731,,,,,,,,,,,,,,,,af10e194-442d-4bac-9c33-951b580a55e9,1214,,"[21.2, 19.2]",3879766,31,,,,2.6850708,,Left Foot,,,,"[4.3, 27.5]",,Ground Pass,,18.82817,,,Andrea Consigli,7132.0,,,,,Recovery,1,From Throw In,Francesco Acerbi,7119.0,Left Center Back,81,Sassuolo,232,"['a8556d1d-432e-4831-97c4-faa6da69c1af', 'e7ace6ef-6e96-493c-9161-a1136d714d10']",27,,,,,,,,,,,,,,,,,Sassuolo,232,00:31:27.991,Pass,
,,,,,,,,,,,,,,,,,,1.792931,,,,,,,,,,,,,,,,d8716b10-69d1-4815-b96c-78891e695c0f,1218,,"[4.7, 34.6]",3879766,31,,,,1.1008595,,Right Foot,,,,"[20.8, 66.3]",,Ground Pass,,35.554184,,,Šime Vrsaljko,5461.0,,,,,,1,From Throw In,Andrea Consigli,7132.0,Goalkeeper,81,Sassuolo,232,['2ddedac6-40ab-4bcd-bfd1-e8beb4853e09'],31,,,,,,,,,,,,,,,,,Sassuolo,232,00:31:31.239,Pass,
,,,,,,,,,,,,,,,,,,1.35806,,,,,,,,,,,,,,,,9e61cc4f-ac63-4361-a367-16b3330499df,1222,,"[31.1, 74.2]",3879766,31,,,,-1.3902445,,Right Foot,,,,"[33.4, 61.6]",,Ground Pass,,12.808201,,,Francesco Magnanelli,7127.0,,,,,,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,81,Sassuolo,232,"['1d57b12b-1ed8-4583-9472-47f56ed73f18', 'b45223dd-3e3b-49aa-aa58-bdd1490904c0']",37,,,,,,,,,,,,,,,,,Sassuolo,232,00:31:37.292,Pass,True
,,,,,,,,,,,,,,,,,,0.876239,,,,,,,,,,,,,,,,1039a573-8d04-43cf-a26f-bfb12c387ecf,1226,,"[32.8, 62.8]",3879766,31,,,,0.20454559,,Right Foot,,,,"[51.6, 66.7]",,Low Pass,,19.20026,,,Domenico Berardi,7131.0,,,,,,1,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,81,Sassuolo,232,['7539cf65-5374-467a-a3a2-a2c670deae5d'],38,,,,,,,,,,,,,,,,,Sassuolo,232,00:31:38.690,Pass,
,,,,,,,,,,,,,,,,,,1.3315,,,,,,,,,,,,,,,,a5bc3a87-c0c0-4795-b0d6-223241e4088f,1229,,"[54.4, 56.2]",3879766,31,,,,-0.47007838,,Left Foot,,,,"[79.2, 43.6]",,High Pass,,27.81726,Incomplete,,,,,,,,,1,From Throw In,Domenico Berardi,7131.0,Right Wing,81,Sassuolo,232,['dbbfba0f-2330-46dc-a762-838cf1d1bfa7'],41,,,,,,,,,,,,,,,,,Sassuolo,232,00:31:41.508,Pass,
,,,,,,,,,,,,,,,,,,2.226296,,,,,,,,,,,,,,,,72a82be0-44e1-4f36-923a-ab2c17c5811f,1231,,"[64.0, 50.4]",3879766,31,,,,1.3889205,,Left Foot,,,,"[67.2, 67.8]",,High Pass,,17.691807,,,Davide Biondini,10030.0,,,,,Recovery,1,From Throw In,Domenico Berardi,7131.0,Right Wing,81,Sassuolo,232,['edfa94ee-6be8-4caf-8b66-185b005596fa'],44,,,,,,,,,,,,,,,,,Sassuolo,232,00:31:44.282,Pass,
,,,,,,,,,,,,,,,,,,3.037264,,,,,,,,,,,,,,,,c5a07ecc-6cce-41f9-bb4c-e36892c81365,1234,,"[69.1, 77.6]",3879766,31,,,,-0.34849316,,Right Foot,,,,"[98.0, 67.1]",,High Pass,,30.748333,Incomplete,,Šime Vrsaljko,5461.0,,,,,,1,From Throw In,Davide Biondini,10030.0,Right Center Midfield,81,Sassuolo,232,"['43813466-c4e1-40e3-a310-a49e555da6cc', '9880fa2f-bfc4-4b37-9e84-33090d0c70fa']",48,,,,,,,,,,,,,,,,,Sassuolo,232,00:31:48.669,Pass,
,,,,,,,,,,,,,,,,,,0.916692,,,,,,,,,,,,,,,,f44e1c0e-4b9b-4d62-9bd9-1757aa0a4bcb,1239,,"[9.3, 3.8]",3879766,31,,,,-0.06852002,,Left Foot,,,,"[19.5, 3.1]",,Ground Pass,,10.223991,,,Senad Lulić,7785.0,,,,,,1,From Throw In,Marco Parolo,8173.0,Left Center Midfield,81,Sassuolo,232,['ea165e63-56db-4e1c-9a9e-4109f17b6fb9'],53,,,,,,,,,,,,,,,,,Lazio,236,00:31:53.514,Pass,
,,,,,,,,,,,,,,,,,,1.313435,,,,,,,,,,,,,,,,67c4fd17-816c-4378-8113-82a5a422dd86,1241,,"[19.7, 3.4]",3879766,31,,,,2.2508943,,Left Foot,,,,"[14.2, 10.2]",,Ground Pass,,8.745856,Incomplete,,Marco Parolo,8173.0,,,,,,1,From Throw In,Senad Lulić,7785.0,Left Back,81,Sassuolo,232,"['4c9e6d63-e651-4731-b50f-626c159e1dbd', '9354d3c6-0c99-4318-a222-918f9d998852']",54,,,,,,,,,,,,,,,,,Lazio,236,00:31:54.430,Pass,
,,,,,,,,,,,,,,,,,,1.06214,,,,,,,,,,,,,,,,20488dea-1646-4c87-8572-bb2993bc5c54,1249,,"[116.6, 69.5]",3879766,31,,,,-1.6066554,,Right Foot,True,,,"[115.8, 47.2]",,High Pass,,22.314344,Incomplete,,,,,,,,,1,From Throw In,Domenico Berardi,7131.0,Right Wing,81,Sassuolo,232,['03a27b6e-a907-4a49-8625-f98c43069c66'],57,,,,,,,,,,,,,,,,,Sassuolo,232,00:31:57.496,Pass,
,,,,,,,,,,,,,,,,,,1.431038,,,,,,,,,,,,,,,,7e652c05-85e3-4e10-b04e-9b9e8b1fd617,1254,,"[114.1, 8.7]",3879766,32,,,,-3.0172377,,Left Foot,,,,"[102.1, 7.2]",,Ground Pass,,12.093387,,,Federico Peluso,7118.0,,,,,,1,From Throw In,Gregoire Defrel,7457.0,Center Forward,81,Sassuolo,232,['d26f6e0f-0329-4f4e-91bc-d61bc9046d4a'],6,,,,,,,,,,,,,,,,,Sassuolo,232,00:32:06.073,Pass,
,,,,,,,,,,,,,,,,,,0.601755,,,,,,,,,,,,,,,,6cc79401-2897-4004-9660-48237bc7207e,1258,,"[101.6, 5.5]",3879766,32,,,,1.9890207,,Left Foot,,,,"[98.0, 13.6]",,Ground Pass,,8.863972,,,Joseph Alfred Duncan,7698.0,,,,,,1,From Throw In,Federico Peluso,7118.0,Left Back,81,Sassuolo,232,['68b8fea1-e78e-44be-822e-f6c80e7148f8'],8,,,,,,,,,,,,,,,,,Sassuolo,232,00:32:08.074,Pass,
,,,,,,,,,,,,,,,,,,1.091473,,,,,,,,,,,,,,,,ac9d3c21-255a-4517-8977-4669482a3d61,1261,,"[98.4, 14.1]",3879766,32,,,,-0.37433362,,Left Foot,,,,"[104.0, 11.9]",,Ground Pass,,6.0166435,,,Federico Peluso,7118.0,,,,,,1,From Throw In,Joseph Alfred Duncan,7698.0,Left Center Midfield,81,Sassuolo,232,['5ba495f6-0665-483d-bf7f-f3bebbab0394'],8,,,,,,,,,,,,,,,,,Sassuolo,232,00:32:08.696,Pass,
,,,,,,,,,,,,,,,,,,1.651408,,,,,,,,,,,,,,,,aeb62008-607e-46bf-b334-c7231b948efb,1269,,"[13.3, 76.5]",3879766,32,,,,-0.9550231,,Right Foot,,,,"[28.3, 55.3]",,Ground Pass,,25.969982,,,Miroslav Klose,19286.0,,,,,,1,From Throw In,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,81,Sassuolo,232,"['2d483fad-cc24-4e4a-98ee-836dcabfe7c7', '5d91cb91-5ba2-4773-a46e-33afa7bd284e']",12,,,,,,,,,,,,,,,,,Lazio,236,00:32:12.323,Pass,True
,,,,,,,,,,,,,,,,,,2.711263,,,,,,,,,,,,,,,,400ead9d-84a3-4080-ac63-7040264f322c,1271,,"[28.3, 55.3]",3879766,32,,,,0.5378988,,Right Foot,,,,"[69.2, 79.7]",,High Pass,,47.62531,Out,,Felipe Anderson Pereira Gomes,8172.0,,,,,,1,From Throw In,Miroslav Klose,19286.0,Center Forward,81,Sassuolo,232,['57cd5825-18aa-4d41-a745-acc9023b6dcc'],13,,,,,,,,,,,,,,,,,Lazio,236,00:32:13.974,Pass,
,,,,,,,,,,,,,,,,,,2.191589,,,,,,,,,,,,,,,,b54a769b-c371-4539-8474-bef1710d87dd,1273,,"[50.7, 0.1]",3879766,32,,,,1.9901799,,,,,,"[40.0, 24.1]",,Low Pass,,26.277176,,,Paolo Cannavaro,8848.0,,,,,Throw-in,1,From Throw In,Francesco Acerbi,7119.0,Left Center Back,82,Sassuolo,232,['b544d940-7c62-409c-b8a5-48c2ec4af3f6'],20,,,,,,,,,,,,,,,,,Sassuolo,232,00:32:20.112,Pass,
,,,,,,,,,,,,,,,,,,0.978138,,,,,,,,,,,,,,,,1711bfc0-b22d-428c-a3f6-046ca5954779,1276,,"[40.7, 23.7]",3879766,32,,,,0.30970293,,Right Foot,,,,"[50.7, 26.9]",,Ground Pass,,10.499524,,,Francesco Magnanelli,7127.0,,,,,,1,From Throw In,Paolo Cannavaro,8848.0,Right Center Back,82,Sassuolo,232,['965527d1-f4a5-44bd-8048-32c77876555c'],23,,,,,,,,,,,,,,,,,Sassuolo,232,00:32:23.224,Pass,
,,,,,,,,,,,,,,,,,,2.689896,,,,,,,,,,,,,,,,c68f8563-5d0f-488f-bc4e-1ab39ec9eaea,1279,,"[48.4, 29.7]",3879766,32,,,,1.1879778,,Right Foot,,,,"[66.4, 74.4]",,High Pass,,48.18807,,,Šime Vrsaljko,5461.0,,True,,,,1,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,82,Sassuolo,232,['42cf986b-2f1e-432f-88ab-768c6bbee6ac'],26,,,,,,,,,,,,,,,,,Sassuolo,232,00:32:26.762,Pass,
,,,,,,,,,,,,,,,,,,1.73704,,,,,,,,,,,,,,,,e8390248-a4d5-4c58-99e6-91c90a3f1f54,1282,,"[68.7, 74.2]",3879766,32,,,,-0.009523521,,Right Foot,,,,"[89.7, 74.0]",,Ground Pass,,21.000952,,,Davide Biondini,10030.0,,,,,,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,82,Sassuolo,232,['90c78691-a528-4ecd-8cb3-8bc7052e9614'],30,,,,,,,,,,,,,,,,,Sassuolo,232,00:32:30.332,Pass,
,,,,,,,,,,,,,,,,,,0.147049,,,,,,,,,,,,,,,,ef93953c-2aa3-42f6-a642-a49301b91888,1286,,"[88.6, 76.3]",3879766,32,,,,0.124354996,,Right Foot,,,,"[91.8, 76.7]",,Low Pass,,3.224903,Incomplete,,Šime Vrsaljko,5461.0,,,,,,1,From Throw In,Davide Biondini,10030.0,Right Center Midfield,82,Sassuolo,232,"['12139f3c-0cae-4543-a7a4-526c323cfcca', '50e7cb49-932b-44bc-8bd0-081f0e1a2f44']",33,,,,,,,,,,,,,,,,,Sassuolo,232,00:32:33.885,Pass,
,,,,,,,,,,,,,,,,,,5.791135,,,,,,,,,,,,,,,,3ff8cab2-1670-4ea2-a179-76999abe2de2,1290,,"[109.1, 77.2]",3879766,32,,,,-0.8301444,,Right Foot,,,,"[112.3, 73.7]",,High Pass,,4.7423625,Incomplete,,,,,,,,Recovery,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,82,Sassuolo,232,['227853e1-f869-4456-bcca-aa7e5dd2a07c'],37,,,,,,,,,,,,,,,,,Sassuolo,232,00:32:37.501,Pass,
,,,,,,,,,,,,,,,,,,1.953346,,,,,,,,,,,,,,,,bdc2c070-aea5-43ad-80d2-025ede7072e4,1294,,"[37.9, 67.7]",3879766,32,,,,0.29817656,,Right Foot,,,,"[59.7, 74.4]",,Ground Pass,,22.806358,Incomplete,,Felipe Anderson Pereira Gomes,8172.0,,,,,,1,From Throw In,Sergej Milinković-Savić,5589.0,Right Center Midfield,82,Sassuolo,232,"['32af705b-e165-4241-a21a-1a23e8d70217', 'bfcaae1f-efa4-4a6a-9905-f4ee7af3cac8', 'ccf39df2-e25f-4b28-a733-90e7ae00df71']",46,,,,,,,,,,,,,,,,,Lazio,236,00:32:46.167,Pass,True
,,,,,,,,,,,,,,,,,,1.035905,,,,,,,,,,,,,,,,7e1ee4a0-e7a8-4251-ba16-aa87677b9fa6,1299,,"[71.3, 4.9]",3879766,32,,,,0.02438541,,Left Foot,,,,"[87.7, 5.3]",,Ground Pass,,16.404877,,,Joseph Alfred Duncan,7698.0,,,,,,1,From Throw In,Francesco Acerbi,7119.0,Left Center Back,82,Sassuolo,232,"['29252f13-b706-472e-be62-0445af4b1b3d', '7d0a2fce-bd8b-4168-8611-c31431b755a6']",49,,,,,,,,,,,,,,,,,Sassuolo,232,00:32:49.685,Pass,True
,,,,,,,,,,,,,,,,,,0.614199,,,,,,,,,,,,,,,,7416fe2a-b7e6-48c2-aba2-50741b8b70ea,1305,,"[87.3, 5.1]",3879766,33,True,,,1.9832067,,Right Foot,,,,"[84.5, 11.5]",,Ground Pass,,6.9856997,,,Joseph Alfred Duncan,7698.0,,,,,Free Kick,1,From Free Kick,Nicola Sansone,6859.0,Left Wing,83,Sassuolo,232,['e69b63c0-2090-4253-b4fa-bba22d538739'],24,,,,,,,,,,,,,,,,,Sassuolo,232,00:33:24.117,Pass,
,,,,,,,,,,,,,,,,,,0.590502,,,,,,,,,,,,,,,,0bdfec2a-b6c5-4ef6-bc9d-80e339f1ce12,1307,,"[85.4, 10.4]",3879766,33,True,,,-1.6490675,,Right Foot,,,,"[85.0, 5.3]",,Ground Pass,,5.115662,,,Nicola Sansone,6859.0,,,,,,1,From Free Kick,Joseph Alfred Duncan,7698.0,Left Center Midfield,83,Sassuolo,232,['ac9f1aad-a883-42cb-ae8e-e78b1695d0ef'],24,,,,,,,,,,,,,,,,,Sassuolo,232,00:33:24.771,Pass,
,,,,,,,,,,,,,,,,,,3.416779,,,,,,,,,,,,,,,,a526550a-bc29-4171-b080-50cd4d8a3b48,1314,,"[6.0, 44.0]",3879766,33,,,,0.47180766,,Left Foot,,,,"[59.7, 71.4]",,High Pass,,60.2864,,,Sergej Milinković-Savić,5589.0,,,,,Goal Kick,1,From Goal Kick,Etrit Berisha,6991.0,Goalkeeper,84,Lazio,236,['2a03e806-c4e8-4dbd-91b2-5948e315c11c'],53,,,,,,,,,,,,,,,,,Lazio,236,00:33:53.779,Pass,
