50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,d59eba14-b942-4bf8-b987-9c533575da28,3464,,"[56.3, 63.3]",3879771,87,,,,1.0835543,,Right Foot,,,,"[63.4, 76.7]",,Ground Pass,,15.164762,,,,,Mattia De Sciglio,6944.0,,,,,,2,Regular Play,Juraj Kucka,10919.0,Right Defensive Midfield,197,AC Milan,243,['1b44f18e-f9e6-4521-ad4c-e00ac6c795c4'],59,,,,,,,,,,,,,,,,,AC Milan,243,00:42:59.743,Pass,
,,,,,,,,,,,,,,,,,2.869204,,,,,,,,,,,,,,76e99ff4-ea59-4cdb-9f27-b7cf07296c38,3467,,"[66.4, 76.4]",3879771,88,,,,0.0063965013,,Right Foot,,,,"[113.3, 76.7]",,Low Pass,,46.90096,,,Incomplete,,Kevin-Prince Boateng,8668.0,,,,,,2,Regular Play,Mattia De Sciglio,6944.0,Right Back,197,AC Milan,243,"['0939746d-2859-4fc9-8266-70c260c0a95b', 'c620654b-c5a7-4232-8772-59cb15035d88']",1,,,,,,,,,,,,,,,,,AC Milan,243,00:43:01.334,Pass,
,,,,,,,,,,,,,,,,,2.191611,,,,,,,,,,,,,,ef86f12e-291c-4f3b-8792-5690d994ab5f,3471,,"[4.4, 5.2]",3879771,88,,,,-0.06559917,,Left Foot,,,,"[31.8, 3.4]",,High Pass,,27.45906,,,Incomplete,,,,,,,,,2,Regular Play,Francesco Acerbi,7119.0,Left Center Back,198,Sassuolo,232,['7d4bbd0b-cc5f-421b-9327-8d4a5f33fe7b'],6,,,,,,,,,,,,,,,,,Sassuolo,232,00:43:06.951,Pass,
,,,,,,,,,,,,,,,,,2.574863,,,,,,,,,,,,,,7d4bbd0b-cc5f-421b-9327-8d4a5f33fe7b,3472,,"[88.3, 76.7]",3879771,88,,,,-0.7751596,,Head,,,,"[103.1, 62.2]",,High Pass,,20.719315,,,Incomplete,,,,,,,,Recovery,2,Regular Play,Mattia De Sciglio,6944.0,Right Back,198,Sassuolo,232,"['d3b0cb45-b1ef-48a9-b482-7238bc1e3779', 'ef86f12e-291c-4f3b-8792-5690d994ab5f']",9,,,,,,,,,,,,,,,,,AC Milan,243,00:43:09.142,Pass,
,,,,,,,,,,,,,,,,,0.871181,,,,,,,,,,,,,,840d1629-bc7f-43df-9b66-45c08b99d3f0,3476,,"[19.7, 13.8]",3879771,88,,,,-1.0385869,,Left Foot,,,,"[25.0, 4.8]",,Ground Pass,,10.444615,,,,,Nicola Sansone,6859.0,,,,,,2,Regular Play,Francesco Magnanelli,7127.0,Right Defensive Midfield,198,Sassuolo,232,"['a0e067f2-4492-4f77-84d8-02a55f8fa222', 'a8c2ccc4-ede1-4777-b0c5-3dc5ad84b329']",12,,,,,,,,,,,,,,,,,Sassuolo,232,00:43:12.411,Pass,True
,,,,,,,,,,,,,,,,,1.483229,,,,,,,,,,,,,,d15e55ac-ae18-47be-9e99-eed7943c2508,3480,,"[22.2, 6.4]",3879771,88,,,,2.9429069,,Right Foot,,,,"[7.3, 9.4]",,Ground Pass,,15.199013,,,,,Francesco Acerbi,7119.0,,,,,,2,Regular Play,Nicola Sansone,6859.0,Left Midfield,198,Sassuolo,232,"['f2b75da0-8ca3-4a88-8745-49a2cd3726e4', 'f44a1e04-762a-42f7-abb9-9989cd0b3b41']",14,,,,,,,,,,,,,,,,,Sassuolo,232,00:43:14.662,Pass,True
,,,,,,,,,,,,,,,,,3.856835,,,,,,,,,,,,,,6c64f82a-6739-4839-8264-258865749afc,3482,,"[9.5, 10.0]",3879771,88,,,,-0.12591262,,Left Foot,,,,"[49.0, 5.0]",,High Pass,,39.815197,,,Incomplete,,Diego Falcinelli,8093.0,,,,,,2,Regular Play,Francesco Acerbi,7119.0,Left Center Back,198,Sassuolo,232,"['6461d7ee-d7b5-4676-bc5d-185a0b824697', 'f124a154-d324-4672-9b90-429fb5c614a2']",16,,,,,,,,,,,,,,,,,Sassuolo,232,00:43:16.145,Pass,
,,,,,,,,,,,,,,,,,2.289966,,,,,,,,,,,,,,f124a154-d324-4672-9b90-429fb5c614a2,3485,,"[71.1, 75.1]",3879771,88,,,True,1.7234457,,,,,,"[70.9, 76.4]",,High Pass,,1.3152946,,,Incomplete,,Jérémy Ménez,20300.0,,,,,Recovery,2,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,198,Sassuolo,232,"['6c64f82a-6739-4839-8264-258865749afc', 'aa37d12a-9b77-4ee1-a5c1-23c7b2bd1ded', 'd48cbc61-d796-47f3-a2dc-948cc62297d7', 'ed974736-58f6-40bc-863d-c65e6fcad3c3']",20,,,,,,,,,,,,,,,,,AC Milan,243,00:43:20.002,Pass,True
,,,,,,,,,,,,,,,,,0.937682,,,,,,,,,,,,,,d954b5fd-551a-4b14-9b17-adc738612ed8,3489,,"[85.1, 80.0]",3879771,88,,,,-2.2416537,,,,,,"[80.1, 73.7]",,Low Pass,,8.04301,,,,,Juraj Kucka,10919.0,,,,,Throw-in,2,From Throw In,Mattia De Sciglio,6944.0,Right Back,199,AC Milan,243,['08c8db69-9d82-4daa-aeb5-911e9810aa90'],28,,,,,,,,,,,,,,,,,AC Milan,243,00:43:28.096,Pass,
,,,,,,,,,,,,,,,,,2.540831,,,,,,,,,,,,,,c29ac41e-8525-4561-8d8e-86011acfd9f1,3492,,"[78.3, 71.5]",3879771,88,,,,-1.9446735,,Left Foot,,,,"[65.0, 37.6]",,Ground Pass,,36.415657,,,,,Luca Antonelli,8874.0,,,,,,2,From Throw In,Juraj Kucka,10919.0,Right Defensive Midfield,199,AC Milan,243,['c782a1bc-3a05-44c4-97ad-4e6197e5dbdd'],31,,,,,,,,,,,,,,,,,AC Milan,243,00:43:31.556,Pass,
,,,,,,,,,,,,,,,,,1.460596,,,,,,,,,,,,,,caf7870d-35a2-4dac-a83a-a2686b58673d,3495,,"[65.6, 34.5]",3879771,88,,,,-0.98045456,,Left Foot,,,,"[78.8, 14.8]",,Ground Pass,,23.7135,,,,,Giacomo Bonaventura,7026.0,,,,,,2,From Throw In,Luca Antonelli,8874.0,Left Back,199,AC Milan,243,['ca882523-e412-4e18-9d07-17f59d7dc333'],35,,,,,,,,,,,,,,,,,AC Milan,243,00:43:35.744,Pass,
,,,,,,,,,,,,,,,,,1.112391,,,,,,,,,,,,,,e90a91c8-4d2c-4f3d-83d3-a9d04d7ee5a7,3498,,"[78.8, 14.8]",3879771,88,,,,3.0014908,,Right Foot,,,,"[63.2, 17.0]",,Ground Pass,,15.754364,,,,,Luca Antonelli,8874.0,,,,,,2,From Throw In,Giacomo Bonaventura,7026.0,Left Midfield,199,AC Milan,243,['32e2c655-f170-447e-83fd-32cfc3ce18ce'],37,,,,,,,,,,,,,,,,,AC Milan,243,00:43:37.371,Pass,
,,,,,,,,,,,,,,,,,2.19785,,,,,,,,,,,,,,e855b7c0-488a-43f9-bf79-8470c124b25f,3501,,"[71.1, 14.8]",3879771,88,,,,2.2548063,,Left Foot,,,,"[53.0, 37.0]",,Ground Pass,,28.643497,,,,,Alessio Romagnoli,7458.0,,,,,,2,From Throw In,Luca Antonelli,8874.0,Left Back,199,AC Milan,243,['31b17776-0824-43d6-b16f-73f1a6b2c9aa'],41,,,,,,,,,,,,,,,,,AC Milan,243,00:43:41.614,Pass,
,,,,,,,,,,,,,,,,,1.285642,,,,,,,,,,,,,,40251a10-b390-4797-b869-91833862a898,3503,,"[53.0, 37.3]",3879771,88,,,,1.4038261,,Left Foot,,,,"[56.0, 55.1]",,Ground Pass,,18.051039,,,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,2,From Throw In,Alessio Romagnoli,7458.0,Left Center Back,199,AC Milan,243,['3b8304c9-b25e-4b72-a8ca-3d7815bab772'],43,,,,,,,,,,,,,,,,,AC Milan,243,00:43:43.812,Pass,
,,,,,,,,,,,,,,,,,1.20112,,,,,,,,,,,,,,41267484-91cb-4412-a682-1d9c59181ebf,3506,,"[70.3, 62.5]",3879771,88,,,,1.5919199,,Left Foot,,,,"[70.0, 76.7]",,Ground Pass,,14.203169,,,,,Mattia De Sciglio,6944.0,,,,,,2,From Throw In,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,199,AC Milan,243,['4ff5b66c-7b5f-437c-8798-1ee8d476d03d'],48,,,,,,,,,,,,,,,,,AC Milan,243,00:43:48.314,Pass,
,,,,,,,,,,,,,,,,,1.372909,,,,,,,,,,,,,,d970d661-6709-4e8c-9a39-74a3f2f866cf,3509,,"[70.6, 75.1]",3879771,88,,,,-2.035799,,Right Foot,,,,"[55.8, 45.6]",,Ground Pass,,33.004395,,,,,Alessio Romagnoli,7458.0,,,,,,2,From Throw In,Mattia De Sciglio,6944.0,Right Back,199,AC Milan,243,['1ebf4cd0-3961-47fc-9187-86ab59282bf0'],51,,,,,,,,,,,,,,,,,AC Milan,243,00:43:51.310,Pass,
,,,,,,,,,,,,,,,,,1.084626,,,,,,,,,,,,,,199dfcd7-c5e4-4c94-be0d-e96e7525129b,3512,,"[56.0, 43.4]",3879771,88,,,,-0.18334796,,Left Foot,,,,"[71.1, 40.6]",,Ground Pass,,15.357409,,,,,Andrea Bertolacci,7147.0,,,,,,2,From Throw In,Alessio Romagnoli,7458.0,Left Center Back,199,AC Milan,243,['b4612e85-ab77-4bf6-9e66-2af97470acea'],53,,,,,,,,,,,,,,,,,AC Milan,243,00:43:53.935,Pass,
,,,,,,,,,,,,,,,,,1.279533,,,,,,,,,,,,,,f8b5f599-e4c6-4528-9c81-72520b2a5ff7,3515,,"[70.9, 39.5]",3879771,88,,,,-0.8180663,,Left Foot,,,,"[85.7, 23.7]",,Ground Pass,,21.64902,,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,2,From Throw In,Andrea Bertolacci,7147.0,Left Defensive Midfield,199,AC Milan,243,['1757cc25-7c9b-49cd-8e1d-171bb8b9d447'],55,,,,,,,,,,,,,,,,,AC Milan,243,00:43:55.488,Pass,
,,,,,,,,,,,,,,,,,1.329874,,,,,,,,,,,,,,5b51edcf-83fc-4504-bf90-5cb40766b774,3519,,"[83.5, 29.1]",3879771,88,,,,1.1731683,,Right Foot,,,,"[91.9, 49.1]",,Ground Pass,,21.692394,,,,,Juraj Kucka,10919.0,,,,,,2,From Throw In,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,199,AC Milan,243,['7e2f356b-39e1-4b24-a369-7b896422d325'],57,,,,,,,,,,,,,,,,,AC Milan,243,00:43:57.908,Pass,
,,,,,,,,,,,,,,,,,2.957103,,,,,,,,,,,,,,64ae4422-f17a-417f-af2e-e76c3a5be832,3522,,"[96.3, 52.1]",3879771,88,,,,0.50817263,,Right Foot,,,,"[120.0, 65.3]",,Ground Pass,,27.128029,,,Out,,Kevin-Prince Boateng,8668.0,,,,,,2,From Throw In,Juraj Kucka,10919.0,Right Defensive Midfield,199,AC Milan,243,['fa0c51c2-8a0c-442a-ac3d-f8b07b01a7c5'],59,,,,,,,,,,,,,,,,,AC Milan,243,00:43:59.848,Pass,
,,,,,,,,,,,,,,,,,3.107331,,,,,,,,,,,,,,34bfdd64-0929-468c-9881-1e352fa96f4c,3524,,"[6.0, 36.0]",3879771,89,,,,0.3575021,,Right Foot,,,,"[66.5, 58.6]",,High Pass,,64.58336,,,Incomplete,,Diego Falcinelli,8093.0,,,,,Goal Kick,2,From Goal Kick,Andrea Consigli,7132.0,Goalkeeper,200,Sassuolo,232,"['bf80d82b-816c-44dd-ad7b-d0157b6f9d28', 'c0ee7193-0658-49fb-836e-9601cd8712fb']",29,,,,,,,,,,,,,,,,,Sassuolo,232,00:44:29.459,Pass,
,,,,,,,,,,,,,,,,,2.708137,,,,,,,,,,,,,,44f4bb11-4430-461b-a924-7e71ef5b7d0f,3537,,"[70.8, 23.1]",3879771,89,,,,0.15125228,,Right Foot,,,,"[97.7, 27.2]",,Ground Pass,,27.210659,,,Pass Offside,,Carlos Arturo Bacca Ahumada,5688.0,,,Through Ball,True,Recovery,2,Regular Play,Giacomo Bonaventura,7026.0,Left Midfield,201,AC Milan,243,['d81cf101-d04f-451e-8bda-d9a219f7934c'],38,,,,,,,,,,,,,,,,,AC Milan,243,00:44:38.284,Pass,
,,,,,,,,,,,,,,,,,3.680982,,,,,,,,,,,,,,235718e0-13f4-42a5-a3dd-68270517910e,3539,,"[28.2, 51.6]",3879771,90,,,,-0.6539295,,Right Foot,,,,"[83.0, 9.6]",,High Pass,,69.043755,,,Incomplete,,Nicola Sansone,6859.0,,True,,,Free Kick,2,From Free Kick,Andrea Consigli,7132.0,Goalkeeper,202,Sassuolo,232,"['05ddfb5b-dc00-4523-9ae4-92e09c873f89', '487cb2e0-c86c-4b7e-a540-f0edaefc1c65']",1,,,,,,,,,,,,,,,,,Sassuolo,232,00:45:01.421,Pass,
,,,,,,,,,,,,,,,,,0.969721,,,,,,,,,,,,,,05ddfb5b-dc00-4523-9ae4-92e09c873f89,3542,,"[37.1, 70.5]",3879771,90,,,True,-0.5880026,,,,,,"[41.3, 67.7]",,Low Pass,,5.047772,,,,,Juraj Kucka,10919.0,,,,,Recovery,2,Regular Play,Mattia De Sciglio,6944.0,Right Back,203,AC Milan,243,"['235718e0-13f4-42a5-a3dd-68270517910e', 'c29ef4d3-8a67-47bc-ab39-355dac97e1d1', 'e2a4f368-7dd4-4701-836f-3a4028504cfb']",5,,,,,,,,,,,,,,,,,AC Milan,243,00:45:05.102,Pass,True
,,,,,,,,,,,,,,,,,2.102493,,,,,,,,,,,,,,047ffb74-23be-45ae-b6c4-5a94c79d4f3c,3549,,"[34.5, 8.9]",3879771,90,,,,0.57604665,,Left Foot,,,,"[55.9, 22.8]",,Ground Pass,,25.518032,,,Incomplete,,Diego Falcinelli,8093.0,,,,,Recovery,2,Regular Play,Federico Peluso,7118.0,Left Back,203,AC Milan,243,"['4a797564-2bd5-472d-bb25-ced5d7d7d9d6', 'ae6a2c81-0f52-49cc-bb47-5340aa7b0c6f']",13,,,,,,,,,,,,,,,,,Sassuolo,232,00:45:13.225,Pass,
,,,,,,,,,,,,,,,,,1.475727,,,,,,,,,,,,,,ae6a2c81-0f52-49cc-bb47-5340aa7b0c6f,3552,,"[64.2, 57.3]",3879771,90,,,,-2.834334,,Left Foot,,,,"[53.8, 54.0]",,Ground Pass,,10.911004,,,,,Alex Rodrigo Dias da Costa,40945.0,,,,,Recovery,2,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,203,AC Milan,243,"['047ffb74-23be-45ae-b6c4-5a94c79d4f3c', '9fbf204d-804a-4f91-898e-d1f9bd369534', 'bc5888c9-012b-4218-8eb9-73db650d17d3']",15,,,,,,,,,,,,,,,,,AC Milan,243,00:45:15.328,Pass,True
,,,,,,,,,,,,,,,,,2.12,,,,,,,,,,,,,,f6eb0241-402e-4e85-b210-ef9409a90699,3554,,"[53.6, 53.8]",3879771,90,,,,-1.394308,,Right Foot,,,,"[56.4, 38.1]",,Ground Pass,,15.947727,,,,,Alessio Romagnoli,7458.0,,,,,,2,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,203,AC Milan,243,['47ac3e17-9627-4793-8921-5ff6a6ba6234'],16,,,,,,,,,,,,,,,,,AC Milan,243,00:45:16.803,Pass,
,,,,,,,,,,,,,,,,,1.231722,,,,,,,,,,,,,,903df8fb-f006-401f-9f63-2a51c48e2059,3557,,"[56.0, 36.5]",3879771,90,,,,-0.99195844,,Left Foot,,,,"[70.9, 13.7]",,Ground Pass,,27.236923,,,,,Giacomo Bonaventura,7026.0,,,,,,2,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,203,AC Milan,243,['c53e97ba-e854-45d6-8aa2-5d6e32046f76'],19,,,,,,,,,,,,,,,,,AC Milan,243,00:45:19.506,Pass,
,,,,,,,,,,,,,,,,,2.01368,,,,,,,,,,,,,,4572792e-6ed7-4ff9-8d8b-9194654930e0,3560,,"[71.6, 12.7]",3879771,90,,,,-0.5504998,,Right Foot,,,,"[86.1, 3.8]",,Ground Pass,,17.013523,,,,,Luca Antonelli,8874.0,,,,,,2,Regular Play,Giacomo Bonaventura,7026.0,Left Midfield,203,AC Milan,243,['448daea9-adcd-4c1f-a64f-a28f9a77adae'],20,,,,,,,,,,,,,,,,,AC Milan,243,00:45:20.818,Pass,
,,,,,,,,,,,,,,,,,1.022114,,,,,,,,,,,,,,0b3777ba-879e-4621-9ec8-331ba7e3783b,3566,,"[98.3, 0.1]",3879771,90,True,,,2.6381934,,,,,,"[91.4, 3.9]",,Low Pass,,7.877182,,,,,Giacomo Bonaventura,7026.0,,,,,Throw-in,2,From Throw In,Luca Antonelli,8874.0,Left Back,204,AC Milan,243,['b4c11f41-dc59-49ea-94d4-d2b0b5dda7e4'],28,,,,,,,,,,,,,,,,,AC Milan,243,00:45:28.076,Pass,
,,,,,,,,,,,,,,,,,0.744949,,,,,,,,,,,,,,5af401bc-389a-4f35-a944-bc9f7b83db90,3568,,"[91.4, 3.8]",3879771,90,,,,1.7154107,,Right Foot,,,,"[89.9, 14.1]",,Low Pass,,10.40865,,,,,Jérémy Ménez,20300.0,,,,,,2,From Throw In,Giacomo Bonaventura,7026.0,Left Midfield,204,AC Milan,243,['dc1be4bb-3e41-4945-ae59-d8e7eb1b32cd'],29,,,,,,,,,,,,,,,,,AC Milan,243,00:45:29.462,Pass,
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,bd971172-6799-40e9-8724-0dcc2b8253a9,3571,,"[86.7, 12.9]",3879771,90,,,,2.0356302,,Right Foot,,,,"[69.8, 46.6]",,Ground Pass,,37.700134,,,,,Alex Rodrigo Dias da Costa,40945.0,,,,,,2,From Throw In,Jérémy Ménez,20300.0,Left Center Forward,204,AC Milan,243,['9919d77d-a1a6-4b17-8409-f6ebb5b82e24'],31,,,,,,,,,,,,,,,,,AC Milan,243,00:45:31.730,Pass,
,,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,9885aecd-d869-4988-9296-c325b3a597cd,3574,,"[75.2, 54.6]",3879771,90,,,,0.73625743,,Right Foot,,,,"[84.8, 63.3]",,Ground Pass,,12.955694,,,,,Juraj Kucka,10919.0,,,,,,2,From Throw In,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,204,AC Milan,243,['170e52c4-92e7-4f83-8697-236bede791b4'],35,,,,,,,,,,,,,,,,,AC Milan,243,00:45:35.265,Pass,
,,,,,,,,,,,,,,,,,1.282982,,,,,,,,,,,,,,ca60b7e7-2e8c-4454-8c90-646232a45906,3577,,"[95.8, 63.9]",3879771,90,,,,0.98692596,,Right Foot,,,,"[103.2, 75.1]",,Ground Pass,,13.42386,,,,,Mattia De Sciglio,6944.0,,,,,,2,From Throw In,Juraj Kucka,10919.0,Right Defensive Midfield,204,AC Milan,243,['e0a9e554-67cf-45ff-a247-355c92e43c86'],38,,,,,,,,,,,,,,,,,AC Milan,243,00:45:38.539,Pass,
,,,,,,,,,,,,,,,,,1.674199,,,,,,,,,,,,,,185d900a-7153-48ca-b96b-cb166ff6a0bf,3580,,"[104.8, 72.9]",3879771,90,,,,-1.3593172,,Right Foot,True,,,"[112.4, 37.5]",,High Pass,,36.20663,,,Incomplete,,Giacomo Bonaventura,7026.0,,,,,,2,From Throw In,Mattia De Sciglio,6944.0,Right Back,204,AC Milan,243,"['420a2075-a53f-4ab4-b3c8-7733233a4b88', '7baedc83-4e9f-4374-bc0a-ab6b6182a840']",41,,,,,,,,,,,,,,,,,AC Milan,243,00:45:41.097,Pass,
,,,,,,,,,,,,,,,,,1.382087,,,,,,,,,,,,,,140fb97a-60ff-404d-8274-5c660aafb982,3586,,"[104.3, 25.3]",3879771,90,,,,-0.67828286,,Left Foot,,,,"[114.6, 17.0]",,Ground Pass,,13.228001,,,,,Jérémy Ménez,20300.0,,,,,,2,From Throw In,Luca Antonelli,8874.0,Left Back,204,AC Milan,243,"['7af3deea-087a-4ec2-b03e-23264d00af96', 'be316a7a-ee7a-4bed-981f-75f20524895a']",45,,,,,,,,,,,,,,,,,AC Milan,243,00:45:45.969,Pass,True
,,,,,,,,,,,,,,,,,1.289477,,,,,,,,,,,,,,f63e5235-364e-4434-abe8-95efcd36c9f9,3589,,"[114.6, 16.7]",3879771,90,,,,1.6092389,,Left Foot,True,,,"[113.8, 37.5]",,High Pass,,20.815378,,,Incomplete,,,,,,,,,2,From Throw In,Jérémy Ménez,20300.0,Left Center Forward,204,AC Milan,243,['eb819ad0-8d28-4f65-a039-593b219651e4'],47,,,,,,,,,,,,,,,,,AC Milan,243,00:45:47.497,Pass,
,,,,,,,,,,,,,,,,,2.099157,,,,,,,,,,,,,,df018e2e-5ae0-45b9-8ff8-95e704289ca9,3591,,"[120.0, 0.1]",3879771,91,True,,,2.6360116,,Right Foot,,,,"[108.8, 6.3]",,Ground Pass,,12.801562,,,,,Jérémy Ménez,20300.0,,,,,Corner,2,From Corner,Giacomo Bonaventura,7026.0,Left Midfield,205,AC Milan,243,['94eeb93e-b23c-49ca-ace6-74a41d43088c'],0,,,,,,,,,,,,,,,,,AC Milan,243,00:46:00.669,Pass,
,,,,,,,,,,,,,,,,,1.65436,,,,,,,,,,,,,,c160b6bd-3650-4f6d-9073-bd0915fd4583,3596,,"[114.1, 13.1]",3879771,91,,,,1.5924648,,Left Foot,True,,,"[113.4, 45.4]",,High Pass,,32.307583,,,Incomplete,,,,,,,,,2,From Corner,Jérémy Ménez,20300.0,Left Center Forward,205,AC Milan,243,['ac7339da-4d82-4b7f-ba20-1f958adf0222'],8,,,,,,,,,,,,,,,,,AC Milan,243,00:46:08.101,Pass,
,,,,,,,,,,,,,,,,,1.290463,,,,,,,,,,,,,,b70d5ad1-a5a4-4f89-ba2c-b53450cc8d6f,3599,,"[85.9, 42.2]",3879771,91,,,,-2.933634,,Right Foot,,,,"[64.1, 37.6]",,Ground Pass,,22.280035,,,,,Mattia De Sciglio,6944.0,,,,,Recovery,2,From Corner,Juraj Kucka,10919.0,Right Defensive Midfield,205,AC Milan,243,"['11951a24-c077-43c9-a994-084fa36cc421', '4dae3bfb-0728-44ad-8d1c-fbb338e2881f']",13,,,,,,,,,,,,,,,,,AC Milan,243,00:46:13.798,Pass,True
,,,,,,,,,,,,,,,,,1.472519,,,,,,,,,,,,,,7d8c2125-c364-4133-b5fc-db12872bb57d,3602,,"[59.0, 48.1]",3879771,91,,,,0.8558962,,Right Foot,,,,"[79.4, 71.6]",,Ground Pass,,31.119287,,,,,Kevin-Prince Boateng,8668.0,,,,,,2,From Corner,Mattia De Sciglio,6944.0,Right Back,205,AC Milan,243,['e9dfd651-f385-4f40-a294-16abb411cc18'],17,,,,,,,,,,,,,,,,,AC Milan,243,00:46:17.695,Pass,
,,,,,,,,,,,,,,,,,0.997085,,,,,,,,,,,,,,eda40a98-db28-416d-b23b-be76bf2dffe0,3605,,"[76.9, 65.7]",3879771,91,,,,-1.5923758,,Right Foot,,,,"[76.6, 51.8]",,Ground Pass,,13.903237,,,,,Juraj Kucka,10919.0,,,,,,2,From Corner,Kevin-Prince Boateng,8668.0,Right Midfield,205,AC Milan,243,['35d989b7-cb7f-4401-a545-e1c9f7b5389f'],20,,,,,,,,,,,,,,,,,AC Milan,243,00:46:20.638,Pass,
,,,,,,,,,,,,,,,,,0.890899,,,,,,,,,,,,,,48e1b163-f886-40f8-8900-ba720b6df953,3616,,"[47.6, 8.4]",3879771,91,True,True,,-1.1315341,,Right Foot,,,,"[51.5, 0.1]",,Ground Pass,,9.170606,,,Injury Clearance,,,,,,,,,2,From Corner,Nicola Sansone,6859.0,Left Midfield,205,AC Milan,243,,34,,,,,,,,,,,,,,,,,Sassuolo,232,00:46:34.870,Pass,
,,,,,,,,,,,,,,,,,0.844576,,,,,,,,,,,,,,25c3b7d9-08c6-4e07-a424-097392497c4a,3620,,"[70.3, 80.0]",3879771,92,,,,-1.345338,,,,,,"[72.8, 69.1]",,Low Pass,,11.1830225,,,,,Kevin-Prince Boateng,8668.0,,,,,Throw-in,2,From Throw In,Mattia De Sciglio,6944.0,Right Back,206,AC Milan,243,['3d694738-a053-415c-9210-665483e80fb7'],30,,,,,,,,,,,,,,,,,AC Milan,243,00:47:30.688,Pass,
,,,,,,,,,,,,,,,,,1.366994,,,,,,,,,,,,,,5bfd2d03-1af4-4da4-8389-63d4c71fdef0,3623,,"[73.7, 68.9]",3879771,92,,,,0.92873824,,Left Foot,,,,"[82.0, 80.0]",,Ground Pass,,13.860014,,,Out,,,,,,,,,2,From Throw In,Kevin-Prince Boateng,8668.0,Right Midfield,206,AC Milan,243,,31,,,,,,,,,,,,,,,,,AC Milan,243,00:47:31.947,Pass,
,,,,,,,,,,,,,,,,,1.096626,,,,,,,,,,,,,,dbe20ab6-65f7-46a6-87e0-28104dbd390d,3625,,"[41.9, 0.1]",3879771,92,,,,0.40890783,,,,,,"[50.9, 4.0]",,Low Pass,,9.80867,,,,,Nicola Sansone,6859.0,,,,,Throw-in,2,From Throw In,Federico Peluso,7118.0,Left Back,207,Sassuolo,232,['40fdecfc-bfbb-40fe-938a-724233f11b2f'],43,,,,,,,,,,,,,,,,,Sassuolo,232,00:47:43.202,Pass,
,,,,,,,,,,,,,,,,,1.27225,,,,,,,,,,,,,,0b4c6ce1-541f-4f9d-bcd4-05d46315c6a8,3632,,"[59.4, 0.1]",3879771,92,,,,0.26533207,,,,,,"[77.8, 5.1]",,High Pass,,19.06725,,,Incomplete,,Diego Falcinelli,8093.0,,,,,Throw-in,2,From Throw In,Federico Peluso,7118.0,Left Back,208,Sassuolo,232,"['76f47fb6-3034-447b-b4a2-c0b2ca524f21', 'ae2c779f-8cc4-4a49-bcba-0d19d2684d9c']",55,,,,,,,,,,,,,,,,,Sassuolo,232,00:47:55.627,Pass,
,,,,,,,,,,,,,,,,,3.373236,,,,,,,,,,,,,,6f5b0540-ab59-4ce7-a67f-5d10f7ce9165,3635,,"[78.1, 0.1]",3879771,93,,,,0.17011881,,,,,,"[110.7, 5.7]",,High Pass,,33.077484,,,,,Joseph Alfred Duncan,7698.0,,,,,Throw-in,2,From Throw In,Federico Peluso,7118.0,Left Back,209,Sassuolo,232,['8765180e-a30a-4c32-9189-f55d07c4e1ca'],8,,,,,,,,,,,,,,,,,Sassuolo,232,00:48:08.235,Pass,
