50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.75374,,,,,,,,,,,,,,,49ea3d79-a7d9-4d8f-8311-4521fd9f19b0,1575,,,"[14.1, 71.4]",3879545,45,True,,,-0.5028432,,Right Foot,,,,"[32.1, 61.5]",,Ground Pass,,20.542883,,,Konstantinos Manolas,7048.0,,,,,Free Kick,2,From Free Kick,Morgan De Sanctis,40529.0,Goalkeeper,112,AS Roma,229,['b2cafee4-db86-4eb9-b435-667f029ab112'],43,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:43.606,Pass,
,,,,,,,,,,,,,,,,,,2.731959,,,,,,,,,,,,,,,e8159b8e-f0a5-4381-b8a5-ae88863c9493,1577,,,"[32.1, 61.5]",3879545,45,True,,,-1.5707964,,Left Foot,,,,"[32.1, 49.5]",,Ground Pass,,12.0,,,Alessandro Florenzi,6964.0,,,,,,2,From Free Kick,Konstantinos Manolas,7048.0,Right Center Back,112,AS Roma,229,['1f5ebd77-aca3-46db-b2a2-a926a6912248'],48,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:48.665,Pass,
,,,,,,,,,,,,,,,,,,1.768539,,,,,,,,,,,,,,,5f14211e-5d71-4cbc-b48e-8233c8ff74d1,1579,,,"[28.2, 56.0]",3879545,45,,,,-2.6358013,,Right Foot,,,,"[21.7, 52.4]",,Ground Pass,,7.430343,,,Konstantinos Manolas,7048.0,,,,,,2,From Free Kick,Alessandro Florenzi,6964.0,Right Back,112,AS Roma,229,['9fe051c4-05f7-4ead-a459-12078f9201f5'],52,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:52.049,Pass,
,,,,,,,,,,,,,,,,,,2.59865,,,,,,,,,,,,,,,cd5565ab-4f90-474a-9fd7-4dcb6cb2cb94,1582,,,"[22.3, 52.2]",3879545,45,,,,1.3935709,,Right Foot,,,,"[24.7, 65.6]",,Ground Pass,,13.613229,,,Alessandro Florenzi,6964.0,,,,,,2,From Free Kick,Konstantinos Manolas,7048.0,Right Center Back,112,AS Roma,229,['780a54cd-c058-4b4a-8c5d-675a113e5671'],54,,,,,,,,,,,,,,,,,,,AS Roma,229,00:00:54.541,Pass,
,,,,,,,,,,,,,,,,,,4.44571,,,,,,,,,,,,,,,6f38f13a-af34-438b-b96a-4f1e5fd56398,1585,,,"[50.5, 63.8]",3879545,46,,,,0.04535229,,Right Foot,,,,"[114.4, 66.7]",,High Pass,,63.96577,,,Edin Džeko,6973.0,,,,,,2,From Free Kick,Alessandro Florenzi,6964.0,Right Back,112,AS Roma,229,['c6852a59-db19-4623-9cd4-33334536a04f'],0,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:00.098,Pass,
,,,,,,,,,,,,,,,,,,2.662989,,,,,,,,,,,,,,,4a219c1d-67db-4f7d-ab52-cbba52117607,1591,,,"[15.1, 8.1]",3879545,46,,,,-0.28266433,,Left Foot,,,,"[42.3, 0.2]",,Low Pass,,28.324018,Out,,Eder Citadin Martins,7000.0,,,,,,2,From Free Kick,Ervin Zukanović,7137.0,Left Center Back,112,AS Roma,229,['cfccd8dd-0955-4951-825a-56f7da8ab2b6'],9,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:09.294,Pass,
,,,,,,,,,,,,,,,,,,1.360451,,,,,,,,,,,,,,,f3c3193b-1a97-4565-8f21-109fb1e3abe0,1593,,,"[63.5, 80.0]",3879545,46,True,,,-2.4878485,,,,,,"[51.1, 70.5]",,Low Pass,,15.620819,,,Konstantinos Manolas,7048.0,,,,,Throw-in,2,From Throw In,Alessandro Florenzi,6964.0,Right Back,113,AS Roma,229,['55feb052-7b6d-4ac8-a6a5-9f3287d06ad4'],18,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:18.378,Pass,
,,,,,,,,,,,,,,,,,,1.095064,,,,,,,,,,,,,,,5d8d8f3a-68b6-422b-a44a-6b121f576615,1595,,,"[50.9, 70.3]",3879545,46,,,,-0.31561565,,Right Foot,,,,"[60.7, 67.1]",,Ground Pass,,10.309219,,,Miralem Pjanić,6947.0,,,,,,2,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,113,AS Roma,229,['d94ce389-c1a6-41b2-938a-595f507f1e29'],21,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:21.085,Pass,
,,,,,,,,,,,,,,,,,,1.062314,,,,,,,,,,,,,,,ae109516-f902-44f0-a073-d9b34a009960,1598,,,"[60.1, 67.3]",3879545,46,,,,1.1321435,,Right Foot,,,,"[63.9, 75.4]",,Ground Pass,,8.947066,,,Alessandro Florenzi,6964.0,,,,,,2,From Throw In,Miralem Pjanić,6947.0,Right Center Midfield,113,AS Roma,229,['ae0d8271-678b-46c0-9469-d9aee556d788'],23,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:23.459,Pass,
,,,,,,,,,,,,,,,,,,2.062203,,,,,,,,,,,,,,,050f36af-d415-49bc-a8ef-a442437adf51,1600,,,"[63.9, 75.4]",3879545,46,,,,-2.5199327,,Right Foot,,,,"[50.5, 65.8]",,Ground Pass,,16.483932,,,Konstantinos Manolas,7048.0,,,,,,2,From Throw In,Alessandro Florenzi,6964.0,Right Back,113,AS Roma,229,['2cd3e6f5-6a71-4470-b581-9441bb9c99b0'],24,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:24.521,Pass,
,,,,,,,,,,,,,,,,,,0.852053,,,,,,,,,,,,,,,f3ebac5b-c2fa-4da0-833f-53539a364bed,1603,,,"[50.3, 65.0]",3879545,46,,,,-1.6697091,,Right Foot,,,,"[49.0, 51.9]",,Ground Pass,,13.164346,,,Seydou Kéita,20169.0,,,,,,2,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,113,AS Roma,229,['bcfe4ff8-f9bc-45b5-a54b-187c73f479ac'],27,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:27.529,Pass,
,,,,,,,,,,,,,,,,,,1.499308,,,,,,,,,,,,,,,c4e9d80c-8cd8-4127-8b27-b7aad31a74cf,1606,,,"[49.0, 51.9]",3879545,46,,,,-2.598115,,Left Foot,,,,"[29.8, 40.3]",,Ground Pass,,22.43212,,,Daniele De Rossi,7051.0,,,,,,2,From Throw In,Seydou Kéita,20169.0,Center Defensive Midfield,113,AS Roma,229,['70e986ed-6cbb-4f03-a438-4078bc1944d1'],31,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:31.376,Pass,
,,,,,,,,,,,,,,,,,,1.738641,,,,,,,,,,,,,,,4e672810-2c81-46e5-ae09-c802407c5a96,1609,,,"[29.8, 40.3]",3879545,46,,,,0.8787431,,Right Foot,,,,"[51.1, 66.0]",,Ground Pass,,33.379333,,,Konstantinos Manolas,7048.0,,,,,,2,From Throw In,Daniele De Rossi,7051.0,Left Center Back,113,AS Roma,229,['7d9828c1-0502-4888-8b81-7390f262e1a1'],33,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:33.908,Pass,
,,,,,,,,,,,,,,,,,,0.845657,,,,,,,,,,,,,,,4682abda-7b0e-4ad0-ae94-854cb8c55d20,1612,,,"[53.9, 66.0]",3879545,46,,,,0.56612426,,Left Foot,,,,"[64.6, 72.8]",,Ground Pass,,12.677934,,,Alessandro Florenzi,6964.0,,,,,,2,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,113,AS Roma,229,['2bac242d-3375-4d58-a76e-b9844bf23905'],38,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:38.998,Pass,
,,,,,,,,,,,,,,,,,,3.1991,,,,,,,,,,,,,,,82386142-4986-4061-b073-4e0528e6eff5,1616,,,"[58.0, 69.9]",3879545,46,,,,-1.6790669,,Left Foot,,,,"[51.5, 10.1]",,High Pass,,60.15222,,,Lucas Digne,6849.0,,True,,,,2,From Throw In,Alessandro Florenzi,6964.0,Right Back,113,AS Roma,229,"['39ddc1c1-a993-4536-b9ac-99d35384af1b', '51ed8840-f4a7-403a-a752-4d9eae2e0e96']",41,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:41.288,Pass,True
,,,,,,,,,,,,,,,,,,0.947252,,,,,,,,,,,,,,,5ea7d584-0d07-45b5-a411-3511d148f32f,1619,,,"[55.6, 9.9]",3879545,46,,,,-0.32719514,,Left Foot,,,,"[72.1, 4.3]",,Ground Pass,,17.424408,,,Iago Falqué Silva,7468.0,,,,,,2,From Throw In,Lucas Digne,6849.0,Left Back,113,AS Roma,229,['fb0038d2-8e85-472d-b707-4e86416dedb8'],46,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:46.075,Pass,
,,,,,,,,,,,,,,,,,,2.156763,,,,,,,,,,,,,,,384e776d-0be6-4bf3-a239-e924f3cf215f,1622,,,"[72.1, 4.3]",3879545,46,,,,2.4668517,,Left Foot,,,,"[49.6, 22.3]",,Ground Pass,,28.814058,,,Daniele De Rossi,7051.0,,,,,,2,From Throw In,Iago Falqué Silva,7468.0,Left Wing,113,AS Roma,229,['c64ea6aa-2d78-4ad5-a702-2c8153712b73'],48,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:48.898,Pass,
,,,,,,,,,,,,,,,,,,2.259924,,,,,,,,,,,,,,,2b071037-04f0-40ea-8637-d92c9d449ba1,1625,,,"[49.0, 24.4]",3879545,46,,,,1.152775,,Right Foot,,,,"[69.3, 70.1]",,High Pass,,50.0058,,,Alessandro Florenzi,6964.0,,True,,,,2,From Throw In,Daniele De Rossi,7051.0,Left Center Back,113,AS Roma,229,['ca22bd86-1258-43c5-adb5-3410912f4fbe'],52,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:52.396,Pass,
,,,,,,,,,,,,,,,,,,0.798321,,,,,,,,,,,,,,,5452d9d6-27c1-439a-9597-3036bac7027a,1628,,,"[81.7, 74.8]",3879545,46,,,,-0.39889187,,Right Foot,,,,"[93.8, 69.7]",,Ground Pass,,13.130879,,,Mohamed Salah,3531.0,,,,,,2,From Throw In,Alessandro Florenzi,6964.0,Right Back,113,AS Roma,229,['73cf9a30-fadc-414f-83c2-4c9ca0c1c644'],56,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:56.736,Pass,
,,,,,,,,,,,,,,,,,,0.985987,,,,,,,,,,,,,,,1e93ffd2-9fed-4130-85fd-023300fcd576,1631,,,"[93.8, 69.7]",3879545,46,,,,-2.002197,,Left Foot,,,,"[88.0, 57.1]",,Ground Pass,,13.870832,,,Miralem Pjanić,6947.0,,,,,,2,From Throw In,Mohamed Salah,3531.0,Right Wing,113,AS Roma,229,['8ac3ebbb-3df8-49f2-98bb-7e4f00a1c864'],57,,,,,,,,,,,,,,,,,,,AS Roma,229,00:01:57.614,Pass,
,,,,,,,,,,,,,,,,,,1.017157,,,,,,,,,,,,,,,f2b37afe-9855-4067-91ae-7fb8251d33ae,1634,,,"[88.0, 57.1]",3879545,47,,,,0.2937205,,Right Foot,,,,"[104.2, 62.0]",,Ground Pass,,16.924833,,,Mohamed Salah,3531.0,,,,,,2,From Throw In,Miralem Pjanić,6947.0,Right Center Midfield,113,AS Roma,229,['19c7600a-da49-401b-b6db-8525c63f867b'],0,,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:00.944,Pass,
,,,,,,,,,,,,,,,,,,1.189453,,,,,,,,,,,,,,,7d2f8d3d-93d4-4546-8bd9-e1af09d6625a,1638,,,"[104.2, 62.0]",3879545,47,,,,1.3302621,,Left Foot,,,,"[106.8, 72.6]",,Ground Pass,,10.914211,,,Alessandro Florenzi,6964.0,,,,,,2,From Throw In,Mohamed Salah,3531.0,Right Wing,113,AS Roma,229,"['36b4ed13-a0ba-4bd8-8489-03d13ff86fab', 'fcbcae4f-5ab3-42d1-803f-746dea0ecf6f']",2,,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:02.041,Pass,True
,,,,,,,,,,,,,,,,,,1.574151,,,,,,,,,,,,,,,98bc7ee1-8f81-4546-b91b-7e039e1fc345,1641,,,"[106.8, 72.6]",3879545,47,,,,-1.5096482,,Right Foot,True,,,"[108.3, 48.1]",,High Pass,,24.545876,,,Miralem Pjanić,6947.0,,,,,,2,From Throw In,Alessandro Florenzi,6964.0,Right Back,113,AS Roma,229,['4a1467c4-586b-472f-97d8-b23a4c087ede'],3,,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:03.310,Pass,
,,,,,,,,,,,,,,,,,,0.255273,,,,,,,,,,,,,,,e9ed13fc-9c1a-41c3-9f9f-44cc9ff27497,1645,,,"[106.4, 49.1]",3879545,47,,,,-1.5707964,,Right Foot,,,,"[106.4, 47.5]",,Low Pass,,1.6,Incomplete,,Edin Džeko,6973.0,,,,,,2,From Throw In,Miralem Pjanić,6947.0,Right Center Midfield,113,AS Roma,229,"['255041f5-dfd1-4d90-93d4-0a976ca890e7', 'a4684445-0553-460e-8398-c81cadacec20']",5,,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:05.315,Pass,
,,,,,,,,,,,,,,,,,,2.367958,,,,,,,,,,,,,,,71dcecb3-e915-44c6-a348-cba734f16ade,1651,,,"[95.8, 36.0]",3879545,47,,,,-2.0160973,,Right Foot,,,,"[87.4, 18.4]",,Ground Pass,,19.501795,,,Lucas Digne,6849.0,,,,,,2,From Throw In,Radja Nainggolan,6962.0,Left Center Midfield,113,AS Roma,229,['09ac446a-633d-4745-8719-a9a2400591fd'],8,,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:08.053,Pass,
,,,,,,,,,,,,,,,,,,1.094767,,,,,,,,,,,,,,,2cfe78e3-2e94-4c01-9539-32efdbc14adf,1653,,,"[87.4, 18.4]",3879545,47,,,,-0.48182744,be47fd18-0982-46c2-acc0-dc282e74374a,Left Foot,,,,"[98.3, 12.7]",,Ground Pass,,12.300406,,,Iago Falqué Silva,7468.0,True,,,,,2,From Throw In,Lucas Digne,6849.0,Left Back,113,AS Roma,229,['bf11ecc5-15d9-40a0-97fe-d9524d866351'],10,,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:10.421,Pass,
,,,,,,,,,,,,,,,,,,1.048674,,,,,,,,,,,,,,,1ff348c3-8a8d-4916-bb42-07095037b2b5,1662,,,"[67.2, 9.5]",3879545,47,,,,-0.04887409,,Left Foot,,,,"[85.6, 8.6]",,Ground Pass,,18.421997,,,Lucas Digne,6849.0,,,,,,2,From Throw In,Daniele De Rossi,7051.0,Left Center Back,113,AS Roma,229,['c9fb1352-7c95-4425-82e8-e5cdd7b1b34f'],20,,,,,,,,,,,,,,,,,,,AS Roma,229,00:02:20.731,Pass,
,,,,,,,,,,,,,,,,,,1.182364,,,,,,,,,,,,,,,6b435571-2751-4e1b-abaf-bae6702ffca2,1672,,,"[20.2, 72.5]",3879545,47,True,,,-1.5752805,,Right Foot,,,,"[20.0, 27.9]",,Ground Pass,,44.60045,,,Ervin Zukanović,7137.0,,True,,,Free Kick,2,From Free Kick,Niklas Moisander,9884.0,Right Center Back,115,Sampdoria,234,['232b0cd3-99c1-4018-a8a9-6561d71d88fd'],42,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:42.179,Pass,
,,,,,,,,,,,,,,,,,,0.929312,,,,,,,,,,,,,,,51904d73-da72-4339-b9a0-519ddea17725,1674,,,"[21.0, 28.6]",3879545,47,,,,0.9780989,,Left Foot,,,,"[27.6, 38.4]",,Ground Pass,,11.815245,,,Fernando Lucas Martins,16586.0,,,,,,2,From Free Kick,Ervin Zukanović,7137.0,Left Center Back,115,Sampdoria,234,['66e2ce6a-286a-46eb-8ef0-1743a6ffdc87'],45,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:45.879,Pass,
,,,,,,,,,,,,,,,,,,1.009648,,,,,,,,,,,,,,,3ebeac2d-c843-401b-9994-bfcc0b53f484,1678,,,"[25.1, 40.0]",3879545,47,,,,2.0424652,,Right Foot,,,,"[17.5, 54.9]",,Ground Pass,,16.726326,,,Niklas Moisander,9884.0,,,,,,2,From Free Kick,Fernando Lucas Martins,16586.0,Center Defensive Midfield,115,Sampdoria,234,['ed32af82-386f-4f74-a432-143dee47fc1d'],47,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:47.822,Pass,
,,,,,,,,,,,,,,,,,,0.72198,,,,,,,,,,,,,,,04086862-4480-463a-854f-3e2eef0c5cf4,1681,,,"[19.4, 54.1]",3879545,47,,,,-0.52440923,,Left Foot,,,,"[29.6, 48.2]",,Ground Pass,,11.783463,,,Fernando Lucas Martins,16586.0,,,,,,2,From Free Kick,Niklas Moisander,9884.0,Right Center Back,115,Sampdoria,234,['08df34e0-c97a-428a-831d-f202e826a8b2'],49,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:49.454,Pass,
,,,,,,,,,,,,,,,,,,1.190816,,,,,,,,,,,,,,,108b117e-e3d3-4eef-a112-62324e218431,1684,,,"[34.5, 46.9]",3879545,47,,,,-0.48778522,,Right Foot,,,,"[65.6, 30.4]",,Low Pass,,35.205967,,,Carlos Joaquín Correa,6822.0,,,,,,2,From Free Kick,Fernando Lucas Martins,16586.0,Center Defensive Midfield,115,Sampdoria,234,['d4ef4511-ac09-4ae3-a2c1-1026992f6cb2'],51,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:51.596,Pass,
,,,,,,,,,,,,,,,,,,1.027832,,,,,,,,,,,,,,,c2288541-1dbb-4974-8663-148c2c690ece,1690,,,"[63.5, 27.9]",3879545,48,,,,2.7996428,,Left Foot,,,,"[57.6, 30.0]",,Ground Pass,,6.2625875,,,Fernando Lucas Martins,16586.0,,,,,Free Kick,2,From Free Kick,Carlos Joaquín Correa,6822.0,Center Attacking Midfield,116,Sampdoria,234,['b2a1e3b9-3d9c-4b7c-a392-123db301d3d5'],1,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:01.338,Pass,
,,,,,,,,,,,,,,,,,,1.102414,,,,,,,,,,,,,,,ed125450-6c9f-4212-a189-1066df4abf99,1693,,,"[57.6, 30.0]",3879545,48,,,,-0.9848946,,Right Foot,,,,"[64.9, 19.0]",,Ground Pass,,13.201894,,,Carlos Joaquín Correa,6822.0,,,,,,2,From Free Kick,Fernando Lucas Martins,16586.0,Center Defensive Midfield,116,Sampdoria,234,['be2b04d8-fddb-4914-9617-a8a481e01c0e'],2,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:02.916,Pass,
,,,,,,,,,,,,,,,,,,0.464317,,,,,,,,,,,,,,,9b5e87e1-96f0-41d0-ab3e-04e3f2c376bd,1701,,,"[96.4, 32.4]",3879545,49,,,,1.423718,,Right Foot,,,,"[96.8, 35.1]",,Ground Pass,,2.7294688,,,Fernando Lucas Martins,16586.0,,,,,Free Kick,2,From Free Kick,Eder Citadin Martins,7000.0,Left Center Forward,117,Sampdoria,234,['094f52c4-4307-49a7-ab51-a0961c15e3d7'],12,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:04:12.496,Pass,
,,,,,,,,,,,,,,,,,,0.490345,,,,,,,,,,,,,,,ca4e6b6d-4d22-49c1-b7ab-0a8738dc4140,1703,,,"[92.9, 32.4]",3879545,49,,,,-1.8662372,bc4b0389-e34e-46c4-808c-8562990854b9,Right Foot,,,,"[92.2, 30.1]",True,Ground Pass,,2.4041631,,,Eder Citadin Martins,7000.0,,,,,,2,From Free Kick,Fernando Lucas Martins,16586.0,Center Defensive Midfield,117,Sampdoria,234,['462c6f21-7eb2-4d41-9c48-8dfc3e718cb2'],12,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:04:12.960,Pass,
,,,,,,,,,,,,,,,,,,0.465637,,,,,,,,,,,,,,,adadaea6-6d67-4c20-ab12-e0b2217b48c9,1707,,,"[60.0, 40.0]",3879545,49,,,,2.7468016,,Right Foot,,,,"[58.8, 40.5]",,Ground Pass,,1.3,,,Edin Džeko,6973.0,,,,,Kick Off,2,From Kick Off,Miralem Pjanić,6947.0,Right Center Midfield,118,AS Roma,229,['f3a4e5ee-7bee-4abf-b3d5-0b90e9106486'],58,,,,,,,,,,,,,,,,,,,AS Roma,229,00:04:58.645,Pass,
,,,,,,,,,,,,,,,,,,1.184193,,,,,,,,,,,,,,,f83867d9-6d72-4191-9924-46d163a3dd99,1710,,,"[58.8, 40.5]",3879545,49,,,,3.0934372,,Right Foot,,,,"[50.5, 40.9]",,Ground Pass,,8.309633,,,Seydou Kéita,20169.0,,,,,,2,From Kick Off,Edin Džeko,6973.0,Center Forward,118,AS Roma,229,['b6fdefc0-cb25-482a-8d02-ca7af24fff8e'],59,,,,,,,,,,,,,,,,,,,AS Roma,229,00:04:59.150,Pass,
,,,,,,,,,,,,,,,,,,1.120285,,,,,,,,,,,,,,,fe68e8ad-83cb-4435-b05c-cc14772d3138,1713,,,"[50.5, 40.9]",3879545,50,,,,-1.3825748,,Left Foot,,,,"[52.1, 32.5]",,Ground Pass,,8.5510235,,,Radja Nainggolan,6962.0,,,,,,2,From Kick Off,Seydou Kéita,20169.0,Center Defensive Midfield,118,AS Roma,229,['e40e9012-2760-4672-83ad-f0cd018ef324'],0,,,,,,,,,,,,,,,,,,,AS Roma,229,00:05:00.414,Pass,
,,,,,,,,,,,,,,,,,,1.881736,,,,,,,,,,,,,,,ff7fcd7c-526b-4822-854d-b47c22d826b0,1716,,,"[52.3, 34.8]",3879545,50,,,,1.6531782,,Right Foot,,,,"[49.6, 67.5]",,Low Pass,,32.81128,,,Alessandro Florenzi,6964.0,,,,,,2,From Kick Off,Radja Nainggolan,6962.0,Left Center Midfield,118,AS Roma,229,['30ef1e28-d62f-4dff-9320-1935e1c18dd3'],2,,,,,,,,,,,,,,,,,,,AS Roma,229,00:05:02.520,Pass,
,,,,,,,,,,,,,,,,,,1.622525,,,,,,,,,,,,,,,436b8d79-cd6d-41f4-856e-e606c7f5b9f3,1719,,,"[49.8, 67.9]",3879545,50,,,,-1.7213081,,Right Foot,,,,"[46.6, 46.8]",,Ground Pass,,21.341274,,,Seydou Kéita,20169.0,,,,,,2,From Kick Off,Alessandro Florenzi,6964.0,Right Back,118,AS Roma,229,['ba134157-0f46-4c61-a6e0-7b7bd49ae5fe'],7,,,,,,,,,,,,,,,,,,,AS Roma,229,00:05:07.783,Pass,
,,,,,,,,,,,,,,,,,,3.167019,,,,,,,,,,,,,,,89e7babe-fcb0-4c38-b70a-8add550685ca,1723,,,"[48.8, 44.4]",3879545,50,,,,-0.78918123,,Left Foot,,,,"[88.3, 4.6]",,Low Pass,,56.07397,,,Iago Falqué Silva,7468.0,,,,,,2,From Kick Off,Seydou Kéita,20169.0,Center Defensive Midfield,118,AS Roma,229,"['2bed9a07-b831-4c97-af3e-f1e2656a4a05', 'c7de0912-2c02-47a3-b075-808740e2d62f']",10,,,,,,,,,,,,,,,,,,,AS Roma,229,00:05:10.654,Pass,True
,,,,,,,,,,,,,,,,,,1.425668,,,,,,,,,,,,,,,b56829b0-73f5-4201-8e4a-deae658b34b6,1727,,,"[87.6, 13.7]",3879545,50,,,,-1.0516502,,Right Foot,,,,"[94.0, 2.5]",,Ground Pass,,12.899612,,,Lucas Digne,6849.0,,,,,,2,From Kick Off,Iago Falqué Silva,7468.0,Left Wing,118,AS Roma,229,['167e3237-bb6d-4c25-bff1-13a38e66c27b'],18,,,,,,,,,,,,,,,,,,,AS Roma,229,00:05:18.009,Pass,
,,,,,,,,,,,,,,,,,,0.923663,,,,,,,,,,,,,,,5fba90fc-22d1-49bc-8bd5-4702adaca0a8,1731,,,"[93.2, 8.6]",3879545,50,,,,1.8321223,,Left Foot,,,,"[90.9, 17.2]",,Ground Pass,,8.902246,,,Radja Nainggolan,6962.0,,,,,,2,From Kick Off,Lucas Digne,6849.0,Left Back,118,AS Roma,229,"['582f2b9c-4bde-4f69-a971-85f038e008f3', '5abaa54d-30bc-4108-b968-bb52c01ecb3d']",21,,,,,,,,,,,,,,,,,,,AS Roma,229,00:05:21.834,Pass,True
,,,,,,,,,,,,,,,,,,2.282207,,,,,,,,,,,,,,,1a26979f-9653-4f96-ad30-531dbef62e8c,1734,,,"[90.9, 17.2]",3879545,50,,,,-0.5621867,,Right Foot,,,,"[110.9, 4.6]",,Ground Pass,,23.638105,,,Lucas Digne,6849.0,,,,,,2,From Kick Off,Radja Nainggolan,6962.0,Left Center Midfield,118,AS Roma,229,['500682bc-28e6-4384-9ac2-d9061bd11abd'],22,,,,,,,,,,,,,,,,,,,AS Roma,229,00:05:22.797,Pass,
,,,,,,,,,,,,,,,,,,2.373536,,,,,,,,,,,,,,,16caaa98-5c9d-4c49-a5b3-5e8aea875e93,1737,,,"[110.9, 4.6]",3879545,50,,,,1.6210053,,Left Foot,True,,,"[108.9, 44.4]",,High Pass,,39.85022,,,Mohamed Salah,3531.0,,,,,,2,From Kick Off,Lucas Digne,6849.0,Left Back,118,AS Roma,229,['f7213da7-7571-4d57-af8a-081f24700a6f'],25,,,,,,,,,,,,,,,,,,,AS Roma,229,00:05:25.159,Pass,
,,,,,,,,,,,,,,,,,,1.239903,,,,,,,,,,,,,,,cf20b5dc-d0cd-42ed-9435-5e4c7e541973,1740,,,"[108.9, 44.4]",3879545,50,,,True,-1.8013182,,,,,,"[106.6, 34.6]",,High Pass,,10.06628,,,Edin Džeko,6973.0,,,,,,2,From Kick Off,Mohamed Salah,3531.0,Right Wing,118,AS Roma,229,"['af98950a-1b59-42b7-8820-547ac6b2b5c4', 'c15cde2c-234d-491c-8339-8e799da9f8c2']",27,,,,,,,,,,,,,,,,,,,AS Roma,229,00:05:27.573,Pass,True
,,,,,,,,,,,,,,,,,,0.477393,,,,,,,,,,,,,,,96940acb-029a-47d4-bd58-f97698cf7c22,1744,,,"[106.6, 34.6]",3879545,50,,,,0.0,,Right Foot,,,,"[106.6, 34.6]",,Ground Pass,,0.0,,,Iago Falqué Silva,7468.0,,,,,,2,From Kick Off,Edin Džeko,6973.0,Center Forward,118,AS Roma,229,"['f5a5db2f-e0fe-42c2-9d92-865420cb471f', 'f9b0f2a4-a741-42f7-a9d9-043b50d7f423']",29,,,,,,,,,,,,,,,,,,,AS Roma,229,00:05:29.240,Pass,True
