50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.784716,,,,,,,,,,36da7176-da6a-440b-af97-0a2f8308a030,2273,,,"[51.6, 0.1]",3879644,55,,True,,,0.119957,,,,,"[74.0, 2.8]",,High Pass,,22.562136,,,,,Aleksandar Trajkovski,30512.0,,,,,Throw-in,2,From Throw In,Achraf Lazaar,10032.0,Left Back,134,Palermo,2256,['4d6ded69-4f4d-4c32-b0e6-7e26b32c3c89'],13,,,,,,,,,,,,,,,,,Palermo,2256,00:10:13.095,Pass,
,,,,,,,,,,,,,,,,,0.976072,,,,,,,,,,e55b7274-fdaa-4aa2-a818-658c97727923,2275,,,"[74.0, 2.8]",3879644,55,,,,True,0.18534794,,,,,"[83.6, 4.6]",,High Pass,,9.767292,,,Incomplete,,Alberto Gilardino,38389.0,,,,,,2,From Throw In,Aleksandar Trajkovski,30512.0,Left Wing,134,Palermo,2256,"['1aa0fe6b-09ea-459b-aee1-58b34a722b43', 'cde5ca41-fbbe-4310-bcb5-fe8043aa9085', 'd65a3933-370d-4e0e-af51-f46eee3a33c3']",14,,,,,,,,,,,,,,,,,Palermo,2256,00:10:14.879,Pass,True
,,,,,,,,,,,,,,,,,0.577191,,,,,,,,,,33d43b3b-8c4a-432b-8a6f-0086e71711c4,2283,,,"[38.4, 67.9]",3879644,55,,,,,-2.8265986,,Left Foot,,,"[29.5, 65.0]",,Ground Pass,,9.360556,,,,,Marten de Roon,6994.0,,,,,Recovery,2,Regular Play,Cristian Raimondi,40333.0,Right Back,135,Atalanta,228,"['a8f4c700-0b44-4228-bb52-a323f1a6e26c', 'ffe357e0-6d71-49e2-9c41-0233298bbddd']",19,,,,,,,,,,,,,,,,,Atalanta,228,00:10:19.127,Pass,True
,,,,,,,,,,,,,,,,,0.737797,,,,,,,,,,bc7de1a4-dd8d-4a2f-ac31-198c51fbd210,2287,,,"[27.7, 73.5]",3879644,55,,,,,0.27829966,,Right Foot,,,"[37.5, 76.3]",,Ground Pass,,10.192154,,,,,Luca Cigarini,8420.0,,,,,,2,Regular Play,Marten de Roon,6994.0,Center Defensive Midfield,135,Atalanta,228,"['658d9081-f8fe-46d6-84b7-9a58d9ed13bf', '88169dbe-22eb-4196-b190-91ce7ca3a98f']",22,,,,,,,,,,,,,,,,,Atalanta,228,00:10:22.735,Pass,True
,,,,,,,,,,,,,,,,,0.459679,,,,,,,,,,8c3d83ea-369f-4311-8ece-7f8a168792fc,2291,,,"[36.8, 77.0]",3879644,55,,,,,-2.3561945,,Right Foot,,,"[33.7, 73.9]",,Ground Pass,,4.384062,,,,,Cristian Raimondi,40333.0,,,,,,2,Regular Play,Luca Cigarini,8420.0,Right Center Midfield,135,Atalanta,228,"['2c665cca-4edc-4348-8321-d4749b20bfd8', 'c9ebb184-7d7b-4e9d-969f-5f18f9f91939']",24,,,,,,,,,,,,,,,,,Atalanta,228,00:10:24.281,Pass,True
,,,,,,,,,,,,,,,,,0.97495,,,,,,,,,,4c857c83-0664-44d7-94fc-ecb4dac03c32,2294,,,"[33.7, 73.9]",3879644,55,,,,,-0.23684876,,Right Foot,,,"[51.1, 69.7]",,Ground Pass,,17.899721,,,Incomplete,,Maximiliano Nicol Moralez,12759.0,,,,,,2,Regular Play,Cristian Raimondi,40333.0,Right Back,135,Atalanta,228,"['18e3f67a-4b51-49b2-8c6e-e3e7aa2ee727', '7a1fdee1-3ce4-43e3-b5b5-6ec6e1246f2a']",24,,,,,,,,,,,,,,,,,Atalanta,228,00:10:24.987,Pass,
,,,,,,,,,,,,,,,,,0.625942,,,,,,,,,,35fd95c8-b3b8-4c22-b3a2-f0d8408a1629,2299,,,"[70.7, 12.7]",3879644,55,,,,,1.581907,,Left Foot,,,"[70.6, 21.7]",,Ground Pass,,9.000556,,,,,Mato Jajalo,30735.0,,,,,,2,Regular Play,Gastón Brugman,30704.0,Center Defensive Midfield,136,Palermo,2256,['2eeaa219-a3af-483a-befe-b9cd55c9bdbd'],27,,,,,,,,,,,,,,,,,Palermo,2256,00:10:27.246,Pass,
,,,,,,,,,,,,,,,,,0.878011,,,,,,,,,,e28fc2dd-d32b-405e-b97d-c73594f2d075,2302,,,"[64.7, 34.3]",3879644,55,,,,,-0.06807646,,Right Foot,,,"[77.9, 33.4]",,Ground Pass,,13.230646,,,,,Ivaylo Chochev,40349.0,,,,,,2,Regular Play,Mato Jajalo,30735.0,Right Center Midfield,136,Palermo,2256,['6ff32fa3-d597-48e7-bdf0-a8bb05af1fae'],31,,,,,,,,,,,,,,,,,Palermo,2256,00:10:31.224,Pass,
,,,,,,,,,,,,,,,,,3.322944,,,,,,,,,,8fc1ed58-459c-4264-bb29-d82cdd7bc1e5,2306,,,"[76.3, 38.2]",3879644,55,,,,,0.9625003,,Left Foot,,,"[105.2, 79.7]",,Ground Pass,,50.571335,,,Out,,Robin Quaison,8552.0,,True,,,,2,Regular Play,Ivaylo Chochev,40349.0,Left Center Midfield,136,Palermo,2256,['636d4de1-cd68-4a6d-ad5f-69d7dee1d217'],33,,,,,,,,,,,,,,,,,Palermo,2256,00:10:33.056,Pass,
,,,,,,,,,,,,,,,,,1.872079,,,,,,,,,,c629a7be-c7db-424c-af8e-d94efe1385ea,2308,,,"[16.2, 0.1]",3879644,55,,,,,0.19055305,,,,,"[35.9, 3.9]",,High Pass,,20.06315,,,,,Germán Gustavo Denis,49439.0,,,,,Throw-in,2,From Throw In,Davide Brivio,31231.0,Left Back,137,Atalanta,228,['bec855bc-4153-492f-abe2-976879d922f2'],52,,,,,,,,,,,,,,,,,Atalanta,228,00:10:52.734,Pass,
,,,,,,,,,,,,,,,,,1.18489,,,,,,,,,,30c48dee-96ee-4918-9190-0d2fa4b9f815,2312,,,"[83.5, 80.0]",3879644,55,,,,,-0.70811135,,,,,"[99.5, 66.3]",,High Pass,,21.06395,,,Incomplete,,Alberto Gilardino,38389.0,,,,,Throw-in,2,From Throw In,Michel Morganella,31268.0,Right Back,138,Palermo,2256,"['71c8fc77-21c4-4448-a4d9-a4fc0574830c', '83be1ed3-3862-481e-8b9b-7db883faa099']",59,,,,,,,,,,,,,,,,,Palermo,2256,00:10:59.709,Pass,
,,,,,,,,,,,,,,,,,1.738588,,,,,,,,,,3cefd353-2df2-49a9-ab46-3115b4185990,2316,,,"[85.5, 80.0]",3879644,56,,True,,,-1.9055332,,,,,"[77.5, 57.0]",,Low Pass,,24.351591,,,,,Gastón Brugman,30704.0,,,,,Throw-in,2,From Throw In,Michel Morganella,31268.0,Right Back,139,Palermo,2256,['5b85f2d3-4abc-4cde-aba6-2d4c6ff506ea'],6,,,,,,,,,,,,,,,,,Palermo,2256,00:11:06.744,Pass,
,,,,,,,,,,,,,,,,,1.648078,,,,,,,,,,acd144a5-8002-4d69-834d-1a459536f736,2319,,,"[71.8, 50.3]",3879644,56,,,,,-1.0633701,,Left Foot,,,"[86.2, 24.4]",,Ground Pass,,29.633934,,,,,Aleksandar Trajkovski,30512.0,,,,,,2,From Throw In,Gastón Brugman,30704.0,Center Defensive Midfield,139,Palermo,2256,"['c24c48d2-1506-4464-9344-20c5f995367e', 'ddd961ff-f4d8-456d-8840-51b2b79be8aa']",9,,,,,,,,,,,,,,,,,Palermo,2256,00:11:09.883,Pass,True
,,,,,,,,,,,,,,,,,2.770553,,,,,,,,,,1d0ca9ff-e6ef-45cf-94ab-805f62054746,2326,,,"[40.8, 57.9]",3879644,56,,,,,0.07393904,,Right Foot,,,"[65.1, 59.7]",,Ground Pass,,24.366575,,,Incomplete,,Luca Cigarini,8420.0,,,,,,2,From Throw In,Cristian Raimondi,40333.0,Right Back,139,Palermo,2256,"['812a1a3f-4b7b-46f5-b13d-33b20e4a4de4', 'a91cb8a8-8400-4202-9657-3fa927737f13']",13,,,,,,,,,,,,,,,,,Atalanta,228,00:11:13.814,Pass,
,,,,,,,,,,,,,,,,,2.294556,,,,,,,,,,1fef7ecb-6787-48ef-99ed-85f983f1bfe9,2338,,,"[63.1, 35.4]",3879644,56,,,,,2.3279002,,Left Foot,,,"[52.8, 46.3]",,Ground Pass,,14.996666,,,,,Mato Jajalo,30735.0,,,,,,2,From Throw In,Ivaylo Chochev,40349.0,Left Center Midfield,139,Palermo,2256,['7ea84b10-9700-451d-9258-a7828bcbf434'],21,,,,,,,,,,,,,,,,,Palermo,2256,00:11:21.024,Pass,
,,,,,,,,,,,,,,,,,0.700295,,,,,,,,,,95456a6d-ae3c-400e-9b56-06e8044b13e1,2342,,,"[53.0, 44.7]",3879644,56,,,,,2.0911517,,Right Foot,,,"[47.9, 53.6]",,Ground Pass,,10.25768,,,,,Michel Morganella,31268.0,,,,,,2,From Throw In,Mato Jajalo,30735.0,Right Center Midfield,139,Palermo,2256,['b4e153bc-4a30-46e4-a9c1-f532cf4c7a67'],23,,,,,,,,,,,,,,,,,Palermo,2256,00:11:23.319,Pass,
,,,,,,,,,,,,,,,,,4.057168,,,,,,,,,,1f3cc8cc-7e81-4dd2-a8fd-807c7221b910,2344,,,"[47.9, 53.6]",3879644,56,,,,,-2.780221,,Right Foot,,,"[1.6, 36.1]",,Ground Pass,,49.49687,,,,,Stefano Sorrentino,7055.0,,,,,,2,From Throw In,Michel Morganella,31268.0,Right Back,139,Palermo,2256,['b52e1db3-8cca-4723-80e2-0a3ba341db8f'],24,,,,,,,,,,,,,,,,,Palermo,2256,00:11:24.019,Pass,
,,,,,,,,,,,,,,,,,2.787784,,,,,,,,,,b1f3a1fb-ae1c-4fef-85b5-a1da45a739ec,2347,,,"[3.1, 37.4]",3879644,56,,,,,1.299292,,Right Foot,,,"[13.4, 74.4]",,Ground Pass,,38.406902,,,,,Edoardo Goldaniga,8102.0,,,,,,2,From Throw In,Stefano Sorrentino,7055.0,Goalkeeper,139,Palermo,2256,['55bfda15-c567-4952-987f-431b1f6170fe'],28,,,,,,,,,,,,,,,,,Palermo,2256,00:11:28.272,Pass,
,,,,,,,,,,,,,,,,,2.573382,,,,,,,,,,dde9c38e-7d27-41a5-8327-0372d4a3ab63,2350,,,"[13.4, 74.2]",3879644,56,,,,,-0.24283849,,Right Foot,,,"[57.4, 63.3]",,High Pass,,45.330013,,,Incomplete,,,,,,,,,2,From Throw In,Edoardo Goldaniga,8102.0,Right Center Back,139,Palermo,2256,['ef614269-bb48-42cf-be6c-fb029abe7db1'],31,,,,,,,,,,,,,,,,,Palermo,2256,00:11:31.801,Pass,
,,,,,,,,,,,,,,,,,1.841271,,,,,,,,,,ef614269-bb48-42cf-be6c-fb029abe7db1,2351,,,"[62.7, 16.8]",3879644,56,,,,,-0.8637713,,Head,,,"[71.5, 6.5]",,Low Pass,,13.547324,,,,,Germán Gustavo Denis,49439.0,,,,,Recovery,2,Regular Play,Jasmin Kurtič,6941.0,Left Center Midfield,140,Atalanta,228,"['25611f69-9a0c-4a31-917f-98997af1c5fa', 'dde9c38e-7d27-41a5-8327-0372d4a3ab63']",34,,,,,,,,,,,,,,,,,Atalanta,228,00:11:34.375,Pass,
,,,,,,,,,,,,,,,,,1.658139,,,,,,,,,,78369dd6-7544-45c4-8aae-287b281b2a7a,2355,,,"[74.6, 7.5]",3879644,56,,,,,0.07677189,,Right Foot,,,"[79.8, 7.9]",,High Pass,,5.215362,,,,,Marten de Roon,6994.0,,,,,,2,Regular Play,Germán Gustavo Denis,49439.0,Center Forward,140,Atalanta,228,['48c92352-3283-457b-87ce-33f6acfd88f2'],36,,,,,,,,,,,,,,,,,Atalanta,228,00:11:36.263,Pass,
,,,,,,,,,,,,,,,,,3.28408,,,,,,,,,,06c00491-7c82-4d08-bc8e-b15f907e7fd6,2358,,,"[79.8, 7.9]",3879644,56,,,,,0.62548506,,Right Foot,,,"[110.4, 30.0]",,Low Pass,,37.746124,,,Incomplete,,Maximiliano Nicol Moralez,12759.0,,,,,,2,Regular Play,Marten de Roon,6994.0,Center Defensive Midfield,140,Atalanta,228,"['de56507d-eb57-4804-a1e6-c548c8ff85b9', 'fed47898-ce85-4f6f-8b3f-48e140605c99']",38,,,,,,,,,,,,,,,,,Atalanta,228,00:11:38.084,Pass,
,,,,,,,,,,,,,,,,,1.878264,,,,,,,,,,de56507d-eb57-4804-a1e6-c548c8ff85b9,2360,,,"[9.7, 50.1]",3879644,56,,,,,0.1045556,,Right Foot,,,"[25.9, 51.8]",,Ground Pass,,16.288954,,,,,Gastón Brugman,30704.0,,,,,Recovery,2,Regular Play,Stefano Sorrentino,7055.0,Goalkeeper,141,Palermo,2256,"['06c00491-7c82-4d08-bc8e-b15f907e7fd6', 'f07cba62-47fe-42e9-a69e-e2e66da525e7']",41,,,,,,,,,,,,,,,,,Palermo,2256,00:11:41.368,Pass,
,,,,,,,,,,,,,,,,,3.743307,,,,,,,,,,2883f57a-ad6d-485d-9287-5b7b2b997141,2363,,,"[27.9, 48.5]",3879644,56,,,,,-0.8240153,,Right Foot,,,"[70.2, 2.8]",,High Pass,,62.271824,,,,,Achraf Lazaar,10032.0,,True,,,,2,Regular Play,Gastón Brugman,30704.0,Center Defensive Midfield,141,Palermo,2256,['cd251692-158a-44b4-bfb4-19b02322bb50'],44,,,,,,,,,,,,,,,,,Palermo,2256,00:11:44.997,Pass,
,,,,,,,,,,,,,,,,,1.406705,,,,,,,,,,68a3348f-6056-4b34-be7d-4d58baf7e77e,2366,,,"[88.8, 15.3]",3879644,56,,,,,1.0014831,,Left Foot,True,,"[104.8, 40.3]",,High Pass,,29.681644,,,Incomplete,,Alberto Gilardino,38389.0,,,,,,2,Regular Play,Achraf Lazaar,10032.0,Left Back,141,Palermo,2256,"['328bea71-0aa2-46fb-9d72-2dbda74c3349', '66e91e5b-8443-4e14-b0d5-dd18cc20e2d6']",52,,,,,,,,,,,,,,,,,Palermo,2256,00:11:52.602,Pass,
,,,,,,,,,,,,,,,,,1.907319,,,,,,,,,,0a837ae4-caef-41a3-a7d0-02cb190880e7,2371,,,"[79.1, 30.3]",3879644,56,,,,,0.9202531,,Right Foot,,,"[96.3, 52.9]",,High Pass,,28.400703,,,Incomplete,,Robin Quaison,8552.0,,,,,,2,Regular Play,Gastón Brugman,30704.0,Center Defensive Midfield,141,Palermo,2256,"['807d53c1-9e35-4a69-859d-9eca691b8475', 'bdfdc1f6-8e73-4ac3-aad0-133d397f409b']",57,,,,,,,,,,,,,,,,,Palermo,2256,00:11:57.789,Pass,
,,,,,,,,,,,,,,,,,3.7555,,,,,,,,,,807d53c1-9e35-4a69-859d-9eca691b8475,2373,,,"[23.8, 27.2]",3879644,56,,,,,0.6204465,,Left Foot,,,"[71.8, 61.5]",,High Pass,,58.995678,,,Incomplete,,Maximiliano Nicol Moralez,12759.0,,,,,Interception,2,Regular Play,Davide Brivio,31231.0,Left Back,141,Palermo,2256,"['0a837ae4-caef-41a3-a7d0-02cb190880e7', '361ce4c1-6688-4e13-be99-d561572196dd', 'b81dadfc-85e8-46fe-a49d-02a2be08891d']",59,,,,,,,,,,,,,,,,,Atalanta,228,00:11:59.696,Pass,
,,,,,,,,,,,,,,,,,2.333789,,,,,,,,,,3aa63373-934a-4e17-a8d4-0d0d003535da,2377,,,"[48.8, 32.5]",3879644,57,,,,,1.021584,,Right Foot,,,"[71.2, 69.1]",,Ground Pass,,42.910606,,,,,Michel Morganella,31268.0,,,,,,2,Regular Play,Giancarlo González Castro,5584.0,Left Center Back,141,Palermo,2256,['73df7507-80b2-4814-94e9-709df8ddb0a4'],6,,,,,,,,,,,,,,,,,Palermo,2256,00:12:06.570,Pass,
,,,,,,,,,,,,,,,,,1.612338,,,,,,,,,,9744f501-e407-4818-9a1a-512c58463f89,2380,,,"[70.2, 67.8]",3879644,57,,,,,-0.38126567,,Right Foot,,,"[92.9, 58.7]",,Ground Pass,,24.456083,,,,,Alberto Gilardino,38389.0,,,,,,2,Regular Play,Michel Morganella,31268.0,Right Back,141,Palermo,2256,['b50417de-dbab-44c9-a105-078de1156dd9'],9,,,,,,,,,,,,,,,,,Palermo,2256,00:12:09.999,Pass,
,,,,,,,,,,,,,,,,,1.11023,,,,,,,,,,82bf6e6f-81a8-44c1-b7d1-148cd25b8cbc,2384,,,"[116.5, 69.5]",3879644,57,,,,,-2.7967248,,Right Foot,,,"[106.2, 65.8]",,Ground Pass,,10.944405,,,,,Robin Quaison,8552.0,,,,,,2,Regular Play,Alberto Gilardino,38389.0,Center Forward,141,Palermo,2256,['97b32a49-f7cb-48bd-8013-fb1468a4b35e'],17,,,,,,,,,,,,,,,,,Palermo,2256,00:12:17.264,Pass,
,,,,,,,,,,,,,,,,,0.816213,,,,,,,,,,4d007234-2ade-4456-9e85-8bd44df491a5,2388,,,"[104.4, 66.9]",3879644,57,,,,,-2.932911,,Right Foot,,,"[95.9, 65.1]",,Ground Pass,,8.6884985,,,,,Michel Morganella,31268.0,,,,,,2,Regular Play,Robin Quaison,8552.0,Right Wing,141,Palermo,2256,"['19c1f835-81fe-4a9e-b6d0-3d2b87135901', '939ea9e6-6a52-4a22-a0d3-52c5cb55db6d']",18,,,,,,,,,,,,,,,,,Palermo,2256,00:12:18.983,Pass,True
,,,,,,,,,,,,,,,,,0.998663,,,,,,,,,,05619403-4068-4fe3-a712-06657e8390c1,2392,,,"[98.3, 64.5]",3879644,57,,,,,-1.6606438,,Left Foot,,,"[97.3, 53.4]",,Ground Pass,,11.144954,,,,,Mato Jajalo,30735.0,,,,,,2,Regular Play,Michel Morganella,31268.0,Right Back,141,Palermo,2256,"['0ac29044-586e-490f-a809-9a598c40d0ea', 'fa6a64f0-ce93-4fe8-a6fa-8f4e59303652']",20,,,,,,,,,,,,,,,,,Palermo,2256,00:12:20.545,Pass,True
,,,,,,,,,,,,,,,,,2.795955,,,,,,,,,,73f9c343-d774-4074-bc03-a8d875467287,2396,,,"[96.9, 54.0]",3879644,57,,,,,0.6128202,,Right Foot,,,"[116.1, 67.5]",,Low Pass,,23.471046,,,,,Robin Quaison,8552.0,,,,,,2,Regular Play,Mato Jajalo,30735.0,Right Center Midfield,141,Palermo,2256,['d284af92-bfb1-44cd-99c7-99cb2e93696b'],22,,,,,,,,,,,,,,,,,Palermo,2256,00:12:22.778,Pass,
,,,,,,,,,,,,,,,,,1.475769,,,,,,,,,,f928be2c-e668-4e7d-ad66-794baf1b3abd,2398,,,"[116.1, 67.5]",3879644,57,,,,,-1.7043253,a69c1251-fdce-41e6-813a-63ecc1a7318a,Right Foot,True,,"[112.5, 40.7]",,High Pass,,27.04071,,,,,Ivaylo Chochev,40349.0,True,,,,,2,Regular Play,Robin Quaison,8552.0,Right Wing,141,Palermo,2256,['cd90d434-b033-4790-928b-e92313da4bbf'],25,,,,,,,,,,,,,,,,,Palermo,2256,00:12:25.574,Pass,
,,,,,,,,,,,,,,,,,3.669438,,,,,,,,,,67c3f559-4f7d-47d4-b395-714c25435f03,2403,,,"[7.0, 44.1]",3879644,57,,,,,-0.2280448,,Right Foot,,,"[65.6, 30.5]",,High Pass,,60.15746,,,,,Germán Gustavo Denis,49439.0,,,,,Goal Kick,2,From Goal Kick,Marco Sportiello,7157.0,Goalkeeper,142,Atalanta,228,['cb4f6cee-a996-46be-9ecf-e2029cd19f98'],53,,,,,,,,,,,,,,,,,Atalanta,228,00:12:53.970,Pass,
,,,,,,,,,,,,,,,,,1.440885,,,,,,,,,,1cec79ca-7732-4bb4-b4f4-b57786ef3b09,2405,,,"[65.6, 30.5]",3879644,57,,,,,0.521017,,Head,,,"[77.1, 37.1]",,High Pass,,13.259336,,,Incomplete,,,,,,,,,2,From Goal Kick,Germán Gustavo Denis,49439.0,Center Forward,142,Atalanta,228,['0ff7c948-6277-4ca3-aadb-16106ff90bd3'],57,,,,,,,,,,,,,,,,,Atalanta,228,00:12:57.640,Pass,
,,,,,,,,,,,,,,,,,0.887125,,,,,,,,,,0ff7c948-6277-4ca3-aadb-16106ff90bd3,2406,,,"[43.0, 43.0]",3879644,57,,,,,0.45881674,,Right Foot,,,"[59.6, 51.2]",,Low Pass,,18.514858,,,Incomplete,,Robin Quaison,8552.0,,,,,Recovery,2,From Goal Kick,Giancarlo González Castro,5584.0,Left Center Back,142,Atalanta,228,"['1cec79ca-7732-4bb4-b4f4-b57786ef3b09', '74816820-2918-4c9c-8401-5a1c078a664e', 'c91f4bbf-b112-4560-a584-c0190c97fe6e']",59,,,,,,,,,,,,,,,,,Palermo,2256,00:12:59.081,Pass,
,,,,,,,,,,,,,,,,,0.919845,,,,,,,,,,74a4a922-d7e1-45ad-999d-a7daa38c86e6,2411,,,"[59.8, 30.5]",3879644,58,,,,,2.9133189,,Right Foot,,,"[49.9, 32.8]",,Ground Pass,,10.163661,,,,,Marten de Roon,6994.0,,,,,,2,From Goal Kick,Jasmin Kurtič,6941.0,Left Center Midfield,142,Atalanta,228,"['4b2d31fa-d973-4738-beab-30c754429075', 'e099212b-c4f6-459c-b55d-fe9132c8b205']",1,,,,,,,,,,,,,,,,,Atalanta,228,00:13:01.767,Pass,True
,,,,,,,,,,,,,,,,,0.854368,,,,,,,,,,82a11eb3-06f8-47c1-b0f6-1c76525e0bdc,2415,,,"[50.9, 31.8]",3879644,58,,,,,-1.5707964,,Right Foot,,,"[50.9, 22.3]",,Ground Pass,,9.5,,,,,Davide Brivio,31231.0,,,,,,2,From Goal Kick,Marten de Roon,6994.0,Center Defensive Midfield,142,Atalanta,228,"['04d774ed-877d-4944-a9df-33e37adafbf2', 'c14d802d-1a04-4db6-99ce-b32d9fd00558']",2,,,,,,,,,,,,,,,,,Atalanta,228,00:13:02.879,Pass,True
,,,,,,,,,,,,,,,,,0.745468,,,,,,,,,,898d0ea8-1ed0-4887-80ab-b146668cd4e6,2418,,,"[50.5, 22.3]",3879644,58,,,,,-0.47305173,,Left Foot,,,"[63.2, 15.8]",,Ground Pass,,14.266745,,,,,Germán Gustavo Denis,49439.0,,,,,,2,From Goal Kick,Davide Brivio,31231.0,Left Back,142,Atalanta,228,['8ea7c094-e613-4152-8bb6-3f646de28264'],4,,,,,,,,,,,,,,,,,Atalanta,228,00:13:04.517,Pass,
,,,,,,,,,,,,,,,,,2.563505,,,,,,,,,,c39d18cb-6f0e-4409-a2ce-a9a246234ffb,2421,,,"[59.2, 16.4]",3879644,58,,,,,-0.47431794,,Right Foot,,,"[85.3, 3.0]",,Ground Pass,,29.338882,,,,,Alejandro Darío Gómez,7006.0,,,,,,2,From Goal Kick,Germán Gustavo Denis,49439.0,Center Forward,142,Atalanta,228,['31bab008-73e3-46fb-b859-fc41a71c5a19'],6,,,,,,,,,,,,,,,,,Atalanta,228,00:13:06.370,Pass,
,,,,,,,,,,,,,,,,,1.65131,,,,,,,,,,771e37a0-002e-4d4f-a222-35e4ca741534,2431,,,"[14.8, 71.4]",3879644,58,,True,,,-1.7785962,,Right Foot,,,"[11.3, 54.8]",,Ground Pass,,16.964964,,,,,Stefano Sorrentino,7055.0,,,,,Free Kick,2,From Free Kick,Edoardo Goldaniga,8102.0,Right Center Back,144,Palermo,2256,['91410249-886a-4e67-b3b9-f264b861465a'],22,,,,,,,,,,,,,,,,,Palermo,2256,00:13:22.212,Pass,
,,,,,,,,,,,,,,,,,1.020686,,,,,,,,,,4f8ced92-90e1-4b19-ad1d-b8b9873a1a57,2433,,,"[10.9, 53.2]",3879644,58,,,,,-0.12706502,,Right Foot,,,"[33.6, 50.3]",,High Pass,,22.884493,,,Incomplete,,Gastón Brugman,30704.0,,,,,,2,From Free Kick,Stefano Sorrentino,7055.0,Goalkeeper,144,Palermo,2256,"['c5e50197-f99c-47a6-87fc-3c2b77e82de6', 'e9fe9a49-465d-44b5-9dd8-0a37d05583ef']",23,,,,,,,,,,,,,,,,,Palermo,2256,00:13:23.963,Pass,
,,,,,,,,,,,,,,,,,1.050976,,,,,,,,,,bb6d1e15-3f18-4ea9-81e1-8b384f9e102a,2436,,,"[51.2, 42.1]",3879644,58,,,,,-1.1990874,,Left Foot,,,"[55.8, 30.3]",,High Pass,,12.664912,,,,,Aleksandar Trajkovski,30512.0,,,,,Recovery,2,From Free Kick,Ivaylo Chochev,40349.0,Left Center Midfield,144,Palermo,2256,['e1c389f0-2b67-499e-9dce-5f2a89afb361'],27,,,,,,,,,,,,,,,,,Palermo,2256,00:13:27.427,Pass,
,,,,,,,,,,,,,,,,,0.514955,,,,,,,,,,593d8914-1b62-4484-a555-28deb6e5b05c,2439,,,"[57.2, 64.8]",3879644,58,,,,,0.09306373,,Right Foot,,,"[64.7, 65.5]",,Low Pass,,7.5325956,,,Incomplete,,Maximiliano Nicol Moralez,12759.0,,,,,Recovery,2,From Free Kick,Cristian Raimondi,40333.0,Right Back,144,Palermo,2256,"['6b1e7394-f5bc-432f-a630-55ed456c17b0', 'c0a46b7c-9a87-4f4e-9e23-b0afc20fb073']",29,,,,,,,,,,,,,,,,,Atalanta,228,00:13:29.933,Pass,
,,,,,,,,,,,,,,,,,0.182496,,,,,,,,,,f7c57b58-75c0-4a2f-83cc-37de37e8b200,2443,,,"[61.4, 64.8]",3879644,58,,,,,0.23684876,,Right Foot,,,"[64.3, 65.5]",,Ground Pass,,2.9832869,,,Incomplete,,,,,,,,Recovery,2,From Free Kick,Marten de Roon,6994.0,Center Defensive Midfield,144,Palermo,2256,"['13d43202-dbc9-49f8-a728-0c4741aba87b', 'ebf90c80-013a-4865-a418-63569847efe4']",31,,,,,,,,,,,,,,,,,Atalanta,228,00:13:31.455,Pass,True
,,,,,,,,,,,,,,,,,0.28066,,,,,,,,,,df46022b-84b1-4e9d-8eca-b3453ba43b48,2448,,,"[58.7, 8.2]",3879644,58,,,,,0.3332443,,Right Foot,,,"[61.3, 9.1]",,Low Pass,,2.7513633,,,Incomplete,,Achraf Lazaar,10032.0,,,,,,2,From Free Kick,Aleksandar Trajkovski,30512.0,Left Wing,144,Palermo,2256,"['263551d5-87a3-4e03-8e5f-30f0a65d9598', '32dc614b-b9c7-47eb-abf7-d1977452e730', '946f8156-4971-4d76-81e0-b09516ba4022']",32,,,,,,,,,,,,,,,,,Palermo,2256,00:13:32.897,Pass,True
,,,,,,,,,,,,,,,,,0.918041,,,,,,,,,,274a2641-4c5e-44ce-a9b7-ee61c33d79f0,2451,,,"[56.3, 23.7]",3879644,58,,,,,-2.383965,,Head,,,"[52.6, 20.2]",,High Pass,,5.0931325,,,,,Gastón Brugman,30704.0,,,,,Recovery,2,From Free Kick,Ivaylo Chochev,40349.0,Left Center Midfield,144,Palermo,2256,['0f19044a-4b73-4c68-9cf1-f05aa9c7aae9'],34,,,,,,,,,,,,,,,,,Palermo,2256,00:13:34.515,Pass,
