50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.924561,,,,,,,,,,,761228c9-a62d-4dab-9521-c71d7d24465a,18,,"[57.8, 48.8]",3879554,0,,,,,0.096253365,,Head,,,"[72.3, 50.2]",,High Pass,14.56743,,Incomplete,,Oscar Hiljemark,5605.0,,,,,Recovery,1,From Kick Off,Ivaylo Chochev,40349.0,Left Defensive Midfield,2,Palermo,2256,"['5ce388fb-021c-45eb-b96b-cff330870127', 'd5c300ed-de42-41df-82cf-afedd516139a', 'd74aec61-afc1-48da-8de3-770bb96d1da5']",12,,,,,,,,,,,,,,,,Palermo,2256,00:00:12.230,Pass,
,,,,,,,,,,,,,,,,1.298769,,,,,,,,,,,d5c300ed-de42-41df-82cf-afedd516139a,20,,"[47.8, 29.9]",3879554,0,,,,True,-1.262032,,,,,"[51.5, 18.3]",,High Pass,12.175796,,Incomplete,,Daniele Baselli,7465.0,,,,,Recovery,1,From Kick Off,Giuseppe Vives,40430.0,Center Defensive Midfield,2,Palermo,2256,"['1dfff90d-6983-48d8-aacb-020b667cd865', '761228c9-a62d-4dab-9521-c71d7d24465a', '8727488c-9151-4da8-aa5a-0d7a4c713487', 'e8ab8aaf-a883-4742-8c52-5ce9fd72e86f']",14,,,,,,,,,,,,,,,,Torino,241,00:00:14.155,Pass,True
,,,,,,,,,,,,,,,,0.724165,,,,,,,,,,,8727488c-9151-4da8-aa5a-0d7a4c713487,23,,"[68.6, 61.8]",3879554,0,,,,,-0.48995733,,Head,,,"[77.6, 57.0]",,Low Pass,10.2,,,,Aleksandar Trajkovski,30512.0,,,,,Recovery,1,From Kick Off,Andrea Rispoli,30769.0,Right Wing Back,2,Palermo,2256,"['b06a58b5-18a8-40ff-a3fe-17757c06f9d5', 'd5c300ed-de42-41df-82cf-afedd516139a']",15,,,,,,,,,,,,,,,,Palermo,2256,00:00:15.453,Pass,
,,,,,,,,,,,,,,,,1.585798,,,,,,,,,,,e22caf11-d596-4da6-b3c4-e4c1214c68c7,30,,"[41.4, 13.5]",3879554,0,,,,,2.6371515,,Right Foot,,,"[22.2, 24.1]",,Ground Pass,21.931713,,,,Kamil Glik,3034.0,,,,,,1,Regular Play,Daniele Baselli,7465.0,Left Center Midfield,3,Torino,241,['a69d01c9-602d-4c14-8f5a-3acb4ff5f4d5'],18,,,,,,,,,,,,,,,,Torino,241,00:00:18.978,Pass,
,,,,,,,,,,,,,,,,1.639552,,,,,,,,,,,384f340f-826c-4d60-adda-4966bccdfd10,33,,"[21.5, 24.9]",3879554,0,,,,,1.4597683,,Right Foot,,,"[24.8, 54.5]",,Ground Pass,29.783384,,,,Cesare Bovo,40427.0,,,,,,1,Regular Play,Kamil Glik,3034.0,Center Back,3,Torino,241,['b6c34eca-69fa-47fa-a22a-76775bbf4963'],22,,,,,,,,,,,,,,,,Torino,241,00:00:22.352,Pass,
,,,,,,,,,,,,,,,,2.09946,,,,,,,,,,,fb2c3f7e-11b1-4d29-ad46-b3f87b95bec2,36,,"[25.0, 54.5]",3879554,0,,,,,-1.5397183,,Right Foot,,,"[25.6, 35.2]",,Ground Pass,19.309324,,,,Kamil Glik,3034.0,,,,,,1,Regular Play,Cesare Bovo,40427.0,Right Center Back,3,Torino,241,['52e83126-02b1-4188-b83c-2e0fe3776d41'],25,,,,,,,,,,,,,,,,Torino,241,00:00:25.062,Pass,
,,,,,,,,,,,,,,,,1.551745,,,,,,,,,,,1e96ba23-f204-48c3-ab81-598fe72df2d0,39,,"[28.2, 34.5]",3879554,0,,,,,-1.3676454,,Right Foot,,,"[33.7, 7.8]",,Ground Pass,27.260593,,,,Emiliano Moretti,7476.0,,,,,,1,Regular Play,Kamil Glik,3034.0,Center Back,3,Torino,241,['53af031c-a658-411f-9416-1ce7f26dae6d'],28,,,,,,,,,,,,,,,,Torino,241,00:00:28.590,Pass,
,,,,,,,,,,,,,,,,2.342718,,,,,,,,,,,821d6992-d818-44d6-bad8-0465fea35419,42,,"[35.9, 8.1]",3879554,0,,,,,2.2045298,,Left Foot,,,"[26.2, 21.3]",,Ground Pass,16.380781,,,,Kamil Glik,3034.0,,,,,,1,Regular Play,Emiliano Moretti,7476.0,Left Center Back,3,Torino,241,['897f2fa4-c007-4ef9-a618-1721065aa5ae'],31,,,,,,,,,,,,,,,,Torino,241,00:00:31.939,Pass,
,,,,,,,,,,,,,,,,1.592887,,,,,,,,,,,5e13124e-62e5-4545-9375-cb0aa8624b39,45,,"[25.7, 23.5]",3879554,0,,,,,1.4108832,,Right Foot,,,"[30.7, 54.5]",,Ground Pass,31.400637,,,,Cesare Bovo,40427.0,,,,,,1,Regular Play,Kamil Glik,3034.0,Center Back,3,Torino,241,['7b4c24e1-f5be-4bf6-b585-b7186e4ec4f9'],35,,,,,,,,,,,,,,,,Torino,241,00:00:35.259,Pass,
,,,,,,,,,,,,,,,,2.741569,,,,,,,,,,,d23fb30f-0957-409f-9d7e-d51d123227da,48,,"[32.8, 62.0]",3879554,0,,,,,0.21420635,,Right Foot,,,"[89.8, 74.4]",,High Pass,58.33318,,Incomplete,,Marco Benassi,7149.0,,,,,,1,Regular Play,Cesare Bovo,40427.0,Right Center Back,3,Torino,241,"['2d382b32-7f64-4cf7-ae76-3e35d5876c9b', '43903675-3800-40ec-8747-6442aab5739e']",38,,,,,,,,,,,,,,,,Torino,241,00:00:38.310,Pass,
,,,,,,,,,,,,,,,,1.201418,,,,,,,,,,,6b2d16a3-ed68-436b-9f94-a8dc2580aa9b,53,,"[25.9, 5.9]",3879554,0,,,,,0.52629614,,Left Foot,,,"[36.4, 12.0]",,Ground Pass,12.143311,,,,Ivaylo Chochev,40349.0,,,,,,1,Regular Play,Abdelhamid El Kaoutari,23329.0,Left Center Back,4,Palermo,2256,"['530a893d-9d9e-4be2-91f1-d6ddb7ef3a02', 'bc0de07d-8982-4b3a-9954-7cf186537c90']",42,,,,,,,,,,,,,,,,Palermo,2256,00:00:42.525,Pass,True
,,,,,,,,,,,,,,,,1.240757,,,,,,,,,,,7a26148c-c1fc-4c18-b474-06497d414ff8,56,,"[35.9, 12.9]",3879554,0,,,,,-0.62548506,,Left Foot,,,"[46.7, 5.1]",,Ground Pass,13.322162,,,,Fabio Daprelà,28974.0,,,,,,1,Regular Play,Ivaylo Chochev,40349.0,Left Defensive Midfield,4,Palermo,2256,['ddf43fc3-8c8f-4b76-ab2b-6b6d0e6f7e3f'],44,,,,,,,,,,,,,,,,Palermo,2256,00:00:44.216,Pass,
,,,,,,,,,,,,,,,,2.366431,,,,,,,,,,,9da3f24d-9ef4-4e6f-960d-49100592f51a,72,,"[42.8, 15.6]",3879554,0,,True,,,1.747216,,Left Foot,,,"[36.4, 51.5]",,Ground Pass,36.46601,,,,Giancarlo González Castro,5584.0,,,,,Free Kick,1,From Free Kick,Ivaylo Chochev,40349.0,Left Defensive Midfield,5,Palermo,2256,['8558ce52-603c-4881-829a-ae4308d89118'],56,,,,,,,,,,,,,,,,Palermo,2256,00:00:56.578,Pass,
,,,,,,,,,,,,,,,,1.391254,,,,,,,,,,,53ff43e1-2c7c-4fc4-966d-16cea26a5af0,74,,"[36.9, 54.6]",3879554,1,,,,,1.1726577,,Left Foot,,,"[46.7, 77.9]",,Ground Pass,25.277065,,,,Aljaž Struna,24061.0,,,,,,1,From Free Kick,Giancarlo González Castro,5584.0,Center Back,5,Palermo,2256,['1fdfd004-3d2c-4cf1-be1e-07557e804e59'],0,,,,,,,,,,,,,,,,Palermo,2256,00:01:00.278,Pass,
,,,,,,,,,,,,,,,,1.393836,,,,,,,,,,,dc061968-bb05-4320-992c-091aaa608e85,77,,"[50.3, 77.3]",3879554,1,,,,,-2.8438923,,Right Foot,,,"[41.5, 74.6]",,Ground Pass,9.20489,,,,Giancarlo González Castro,5584.0,,,,,,1,From Free Kick,Aljaž Struna,24061.0,Right Center Back,5,Palermo,2256,['e2f62716-0663-4428-9276-cc0c22611bed'],3,,,,,,,,,,,,,,,,Palermo,2256,00:01:03.834,Pass,
,,,,,,,,,,,,,,,,0.608675,,,,,,,,,,,5c694d2f-892e-4423-bde3-1d4df11e1320,80,,"[62.3, 72.3]",3879554,1,,,,,-0.15394467,,Right Foot,,,"[79.7, 69.6]",,Ground Pass,17.608236,,,,Aleksandar Trajkovski,30512.0,,,,,,1,From Free Kick,Giancarlo González Castro,5584.0,Center Back,5,Palermo,2256,['a89be762-af6c-401f-b34d-1cf6b70fe6bd'],9,,,,,,,,,,,,,,,,Palermo,2256,00:01:09.732,Pass,
,,,,,,,,,,,,,,,,0.923783,,,,,,,,,,,47c9c5bf-d5d1-471a-baa9-602570ad1661,86,,"[52.5, 8.9]",3879554,1,,,,,2.2571049,,Right Foot,,,"[44.8, 18.3]",,Ground Pass,12.151132,,,,Daniele Baselli,7465.0,,,,,Recovery,1,Regular Play,Fabio Quagliarella,7011.0,Right Center Forward,6,Torino,241,['70b0a141-9e71-47b0-9e66-fe7438fc5805'],12,,,,,,,,,,,,,,,,Torino,241,00:01:12.408,Pass,
,,,,,,,,,,,,,,,,1.127561,,,,,,,,,,,cb6dfc29-961b-4ea6-b413-3e18e4cf7748,89,,"[45.9, 20.6]",3879554,1,,,,,1.1311579,,Right Foot,,,"[57.0, 44.2]",,Ground Pass,26.080069,,,,Marco Benassi,7149.0,,,,,,1,Regular Play,Daniele Baselli,7465.0,Left Center Midfield,6,Torino,241,['c9c484b8-e67f-47fe-bb7c-ac3e9c37dcad'],14,,,,,,,,,,,,,,,,Torino,241,00:01:14.800,Pass,
,,,,,,,,,,,,,,,,1.852357,,,,,,,,,,,fdda7a4a-566a-45ef-a5df-9d3c5207e799,92,,"[67.0, 51.9]",3879554,1,,,,,1.7175596,,Right Foot,,,"[63.6, 74.9]",,Ground Pass,23.249947,,,,Davide Zappacosta,3660.0,,,,,,1,Regular Play,Marco Benassi,7149.0,Right Center Midfield,6,Torino,241,['78b6b6c6-34fa-47da-a179-5192d1003d43'],17,,,,,,,,,,,,,,,,Torino,241,00:01:17.635,Pass,
,,,,,,,,,,,,,,,,1.455096,,,,,,,,,,,c6fc064c-3ba0-41c5-a7b8-1c229b5258e4,95,,"[63.6, 74.7]",3879554,1,,,,,-2.551817,,Right Foot,,,"[50.6, 66.0]",,Ground Pass,15.6425705,,,,Cesare Bovo,40427.0,,,,,,1,Regular Play,Davide Zappacosta,3660.0,Right Wing Back,6,Torino,241,['6ddcf243-2ee4-41f6-898a-07b5500a97da'],20,,,,,,,,,,,,,,,,Torino,241,00:01:20.800,Pass,
,,,,,,,,,,,,,,,,2.131588,,,,,,,,,,,0eca452b-b73d-47e4-9a65-cf7a0e7dbd26,98,,"[46.7, 62.5]",3879554,1,,,,,-1.9198749,,Right Foot,,,"[37.2, 36.4]",,Ground Pass,27.77517,,,,Kamil Glik,3034.0,,,,,,1,Regular Play,Cesare Bovo,40427.0,Right Center Back,6,Torino,241,['8d381bd9-a7ba-431f-bde8-a634bef60c8d'],23,,,,,,,,,,,,,,,,Torino,241,00:01:23.051,Pass,
,,,,,,,,,,,,,,,,1.087847,,,,,,,,,,,9ddc9172-21a9-40bb-8815-54180d4db58b,101,,"[47.3, 29.7]",3879554,1,,,,,-1.2888918,,Right Foot,,,"[52.6, 11.4]",,Ground Pass,19.052034,,,,Emiliano Moretti,7476.0,,,,,,1,Regular Play,Kamil Glik,3034.0,Center Back,6,Torino,241,['887b0b4f-a5b5-474a-9390-4be950141160'],26,,,,,,,,,,,,,,,,Torino,241,00:01:26.611,Pass,
,,,,,,,,,,,,,,,,1.561469,,,,,,,,,,,51dde728-7b2c-497a-b13a-255564fc97e6,104,,"[52.6, 11.4]",3879554,1,,,,,2.1937053,,Left Foot,,,"[37.3, 32.7]",,Ground Pass,26.22556,,,,Kamil Glik,3034.0,,,,,,1,Regular Play,Emiliano Moretti,7476.0,Left Center Back,6,Torino,241,['407ff0c1-5ba6-4d77-b68d-0fea6378c54c'],28,,,,,,,,,,,,,,,,Torino,241,00:01:28.662,Pass,
,,,,,,,,,,,,,,,,1.208235,,,,,,,,,,,a5ec6950-139a-4463-aa66-90c037ecfeec,107,,"[37.3, 33.9]",3879554,1,,,,,1.5707964,,Right Foot,,,"[37.3, 53.9]",,Ground Pass,20.0,,,,Cesare Bovo,40427.0,,,,,,1,Regular Play,Kamil Glik,3034.0,Center Back,6,Torino,241,['d9617e50-29cc-446d-970f-a12b7bf5f1e8'],31,,,,,,,,,,,,,,,,Torino,241,00:01:31.757,Pass,
,,,,,,,,,,,,,,,,1.236549,,,,,,,,,,,5e5b5837-c411-4414-84a0-b5a99e055839,111,,"[38.2, 57.4]",3879554,1,,,,,0.297905,,Right Foot,,,"[73.7, 68.3]",,Low Pass,37.135696,,,,Marco Benassi,7149.0,,,,,,1,Regular Play,Cesare Bovo,40427.0,Right Center Back,6,Torino,241,['fe066915-7d3d-40b0-bcba-c49a594fa402'],34,,,,,,,,,,,,,,,,Torino,241,00:01:34.080,Pass,
,,,,,,,,,,,,,,,,1.2448,,,,,,,,,,,fd40474f-fa2c-4733-8345-249a00522e06,115,,"[73.9, 69.1]",3879554,1,,,,,2.7958171,,Left Foot,,,"[57.8, 74.9]",,Low Pass,17.11286,,Incomplete,,Davide Zappacosta,3660.0,,,,,,1,Regular Play,Marco Benassi,7149.0,Right Center Midfield,6,Torino,241,"['24002a2a-519a-4ba1-a1d6-af6a461b86e3', 'ef04f5b2-7792-4291-aadc-34b980d73bb9']",36,,,,,,,,,,,,,,,,Torino,241,00:01:36.678,Pass,
,,,,,,,,,,,,,,,,1.561046,,,,,,,,,,,ea9d069c-f8e4-4e25-83f6-e47e3c257a63,119,,"[61.9, 5.9]",3879554,1,,,,,-1.9513026,,Right Foot,,,"[61.7, 5.4]",,Ground Pass,0.53851646,,,,Fabio Daprelà,28974.0,,,,,,1,Regular Play,Robin Quaison,8552.0,Left Center Forward,7,Palermo,2256,['13041d96-4a71-434e-a88f-cf3134304675'],38,,,,,,,,,,,,,,,,Palermo,2256,00:01:38.302,Pass,
,,,,,,,,,,,,,,,,1.024603,,,,,,,,,,,938eaf93-feca-4578-a225-398f0c40c46c,123,,"[57.2, 12.4]",3879554,1,,,,,0.22679885,,Right Foot,,,"[67.6, 14.8]",,Ground Pass,10.673331,,,,Franco Damián Vázquez,6719.0,,,,,,1,Regular Play,Fabio Daprelà,28974.0,Left Wing Back,7,Palermo,2256,"['7d1ee29c-6327-47ae-bdfd-e8e1801bee96', '94e05543-f75e-4d2d-9cd6-2839467f008d']",39,,,,,,,,,,,,,,,,Palermo,2256,00:01:39.864,Pass,True
,,,,,,,,,,,,,,,,1.988604,,,,,,,,,,,e26b9b54-f2ec-40ff-88a3-a2ed3a79af51,130,,"[52.3, 67.2]",3879554,1,,,,,-2.690017,,Right Foot,,,"[32.3, 57.5]",,Ground Pass,22.228136,,,,Cesare Bovo,40427.0,,,,,,1,Regular Play,Marco Benassi,7149.0,Right Center Midfield,8,Torino,241,['30ef307f-90aa-4b57-ac6d-a28f22d53e9f'],43,,,,,,,,,,,,,,,,Torino,241,00:01:43.283,Pass,
,,,,,,,,,,,,,,,,1.881176,,,,,,,,,,,0e7cfc59-295d-49c1-8f73-d78149a2ebfa,133,,"[30.7, 55.5]",3879554,1,,,,,-1.55228,,Right Foot,,,"[31.4, 17.7]",,Ground Pass,37.80648,,,,Emiliano Moretti,7476.0,,,,,,1,Regular Play,Cesare Bovo,40427.0,Right Center Back,8,Torino,241,['8f6dd8d4-9cea-46c5-875b-bf16a38d3168'],46,,,,,,,,,,,,,,,,Torino,241,00:01:46.018,Pass,
,,,,,,,,,,,,,,,,0.910648,,,,,,,,,,,cda22c25-b7b5-4291-b71c-4bf549b930bc,136,,"[36.1, 18.0]",3879554,1,,,,,-0.06504223,,Left Foot,,,"[62.2, 16.3]",,Ground Pass,26.155306,,,,Daniele Baselli,7465.0,,,,,,1,Regular Play,Emiliano Moretti,7476.0,Left Center Back,8,Torino,241,['acc13a5b-ee90-4f69-a604-c7953d3e75c8'],49,,,,,,,,,,,,,,,,Torino,241,00:01:49.391,Pass,
,,,,,,,,,,,,,,,,0.495379,,,,,,,,,,,0a5a94e7-0929-47af-bf5e-31a730e5de1f,144,,"[62.9, 70.6]",3879554,1,,,,,2.4227626,,Right Foot,,,"[56.5, 76.2]",,Ground Pass,8.504117,,,,Andrea Rispoli,30769.0,,,,,,1,Regular Play,Aleksandar Trajkovski,30512.0,Right Center Forward,9,Palermo,2256,"['05056123-e640-4ea5-bfc1-56e9cd5f2728', '0e633b24-77f9-4ee9-a2a2-5e23f6043c42']",52,,,,,,,,,,,,,,,,Palermo,2256,00:01:52.175,Pass,True
,,,,,,,,,,,,,,,,0.901611,,,,,,,,,,,4a833e48-40e8-4243-8e50-65dae7ee43e1,147,,"[56.5, 76.2]",3879554,1,,,,,-1.4263548,,Right Foot,,,"[57.3, 70.7]",,Low Pass,5.557877,,,,Oscar Hiljemark,5605.0,,,,,,1,Regular Play,Andrea Rispoli,30769.0,Right Wing Back,9,Palermo,2256,"['05056123-e640-4ea5-bfc1-56e9cd5f2728', 'aad20c8f-b61f-4721-aa9d-f43ef0bca774']",53,,,,,,,,,,,,,,,,Palermo,2256,00:01:53.280,Pass,True
,,,,,,,,,,,,,,,,1.051833,,,,,,,,,,,7da4f67a-ab83-4bcd-88ac-9f49c5f4823b,150,,"[57.5, 70.7]",3879554,1,,,,,2.7425318,,Right Foot,,,"[40.9, 77.7]",,Low Pass,18.015549,,,,Aljaž Struna,24061.0,,,,,,1,Regular Play,Oscar Hiljemark,5605.0,Right Defensive Midfield,9,Palermo,2256,['b1354363-acf6-4ac8-a0b9-ad9f33ad163c'],54,,,,,,,,,,,,,,,,Palermo,2256,00:01:54.262,Pass,
