50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.226661,,,,,,,,,,,919be8a8-0c09-4683-984e-2aadd5867104,16,,"[31.8, 31.6]",3879675,0,,,,,-0.2104302,,Head,,,"[52.4, 27.2]",High Pass,,21.064663,,Incomplete,,Luca Marrone,31572.0,,,,,,Recovery,1,From Kick Off,Simone Romagnoli,7172.0,Center Back,2,Lazio,236,"['348f9e2b-52ec-4303-a4da-ce9b9ddc27bb', '57222706-46a4-447b-9368-f2ab122e6aee', 'f52106f5-70ba-4932-a2df-4b39e242a69e']",14,,,,,,,,,,,,,,,,,Carpi,1683,00:00:14.151,Pass,
,,,,,,,,,,,,,,,,0.908532,,,,,,,,,,,57222706-46a4-447b-9368-f2ab122e6aee,18,,"[67.7, 52.9]",3879675,0,,,,,-0.2814793,,Right Foot,,,"[76.0, 50.5]",Low Pass,,8.640023,,,,Marco Parolo,8173.0,,,,,,Recovery,1,From Kick Off,Danilo Cataldi,7107.0,Right Center Midfield,2,Lazio,236,"['919be8a8-0c09-4683-984e-2aadd5867104', 'adcbee22-40bb-4680-a3a8-745042283625']",15,,,,,,,,,,,,,,,,,Lazio,236,00:00:15.377,Pass,
,,,,,,,,,,,,,,,,1.625356,,,,,,,,,,,e454962d-f111-420a-a5c8-6eda51c0875e,21,,"[76.0, 50.5]",3879675,0,,,,,0.41590235,,Right Foot,,,"[88.0, 55.8]",High Pass,,13.118308,,Incomplete,,Antonio Candreva,7776.0,,,,,,,1,From Kick Off,Marco Parolo,8173.0,Left Center Midfield,2,Lazio,236,"['15fa0bcb-6442-4b8e-b723-8f8e990a5376', '198a200b-7189-4492-b051-4a4c98dc13c7']",16,,,,,,,,,,,,,,,,,Lazio,236,00:00:16.399,Pass,
,,,,,,,,,,,,,,,,4.0565,,,,,,,,,,,15fa0bcb-6442-4b8e-b723-8f8e990a5376,23,,"[32.1, 24.3]",3879675,0,,,,,-1.6837587,,Head,,,"[29.4, 0.5]",Low Pass,,23.952662,,Out,,Gaetano Letizia,7114.0,,,,,,Recovery,1,From Kick Off,Riccardo Gagliolo,11499.0,Left Center Back,2,Lazio,236,"['aef39292-517f-4e0f-8592-e62b53c68012', 'e454962d-f111-420a-a5c8-6eda51c0875e']",18,,,,,,,,,,,,,,,,,Carpi,1683,00:00:18.024,Pass,
,,,,,,,,,,,,,,,,1.65641,,,,,,,,,,,51ef429e-034b-4897-987a-fe7b41adb454,25,,"[96.8, 80.0]",3879675,0,,,,,-0.82919484,,,,,"[108.8, 66.9]",Low Pass,,17.765415,,,,Alessandro Matri,8296.0,,,,,,Throw-in,1,From Throw In,Abdoulay Konko,26683.0,Right Back,3,Lazio,236,['fae51f73-fbf9-4606-9481-5e44ad0fe1e3'],35,,,,,,,,,,,,,,,,,Lazio,236,00:00:35.032,Pass,
,,,,,,,,,,,,,,,,2.118194,,,,,,,,,,,cbc957e8-cfff-4d27-9514-89aa88586c40,30,,"[116.8, 73.8]",3879675,0,,,,,-1.5213667,,Right Foot,True,,"[118.2, 45.5]",Low Pass,,28.334608,,Incomplete,,Marco Parolo,8173.0,,,,,,,1,From Throw In,Alessandro Matri,8296.0,Center Forward,3,Lazio,236,"['278659c7-80c4-485d-8a5a-01a20bc63b5f', '6369c06c-51da-4429-8fa6-b14dff651d89']",40,,,,,,,,,,,,,,,,,Lazio,236,00:00:40.238,Pass,
,,,,,,,,,,,,,,,,1.74204,,,,,,,,,,,2d9546c9-f963-4115-b97f-a99bb5c3c98d,36,,"[18.0, 0.1]",3879675,1,,,,,0.39833614,,,,,"[42.0, 10.2]",High Pass,,26.038626,,Incomplete,,Gaetano Letizia,7114.0,,,,,,Throw-in,1,From Throw In,Riccardo Gagliolo,11499.0,Left Center Back,4,Carpi,1683,"['a7134a68-167c-4358-999e-17189f33c300', 'c1431264-e034-4aa1-bf63-2da6e31fd454']",1,,,,,,,,,,,,,,,,,Carpi,1683,00:01:01.329,Pass,
,,,,,,,,,,,,,,,,1.152468,,,,,,,,,,,c1431264-e034-4aa1-bf63-2da6e31fd454,38,,"[78.1, 69.9]",3879675,1,,,,True,-0.3775302,,,,,"[83.9, 67.6]",High Pass,,6.239391,,Incomplete,,Antonio Candreva,7776.0,,,,,,Recovery,1,From Throw In,Danilo Cataldi,7107.0,Right Center Midfield,4,Carpi,1683,"['1f7a6776-0810-4bf0-a69d-434a555fda13', '2d9546c9-f963-4115-b97f-a99bb5c3c98d', '3c90bdef-ab13-4642-b442-991937536bfb', 'ee0e9090-d016-467e-983b-1b861b3b4048']",3,,,,,,,,,,,,,,,,,Lazio,236,00:01:03.071,Pass,True
,,,,,,,,,,,,,,,,1.651776,,,,,,,,,,,ee0e9090-d016-467e-983b-1b861b3b4048,41,,"[36.2, 12.5]",3879675,1,,,,,0.7551044,,Head,,,"[37.9, 14.1]",High Pass,,2.3345234,,,,Gaetano Letizia,7114.0,,,,,,Recovery,1,From Throw In,Luca Marrone,31572.0,Center Defensive Midfield,4,Carpi,1683,"['1885f2b1-108e-4a67-bbe7-5c753b8d3304', 'c1431264-e034-4aa1-bf63-2da6e31fd454']",4,,,,,,,,,,,,,,,,,Carpi,1683,00:01:04.224,Pass,
,,,,,,,,,,,,,,,,2.152608,,,,,,,,,,,edbcba84-d69b-4f4d-8227-e057465bb0c5,43,,"[37.9, 14.1]",3879675,1,,,,,-0.51853746,,Head,,,"[55.6, 4.0]",High Pass,,20.37891,,,,Antonio Di Gaudio,11502.0,,,,,,,1,From Throw In,Gaetano Letizia,7114.0,Left Wing Back,4,Carpi,1683,['30b333e9-d221-4976-9548-bed224659382'],5,,,,,,,,,,,,,,,,,Carpi,1683,00:01:05.881,Pass,
,,,,,,,,,,,,,,,,2.836375,,,,,,,,,,,81b23c65-74f7-4b5c-bbdb-282614064370,46,,"[55.6, 4.0]",3879675,1,,,,,1.4801364,,Right Foot,,,"[57.9, 29.3]",High Pass,,25.404331,,,,Lorenzo Lollo,30829.0,,,,,,,1,From Throw In,Antonio Di Gaudio,11502.0,Left Center Forward,4,Carpi,1683,['8deac411-c81e-4348-a5ac-091a0cab0c20'],8,,,,,,,,,,,,,,,,,Carpi,1683,00:01:08.194,Pass,
,,,,,,,,,,,,,,,,2.830208,,,,,,,,,,,67072be9-344c-4605-8cf4-f9da83a65177,51,,"[55.8, 23.1]",3879675,1,,,,,-0.5274332,,Right Foot,,,"[94.6, 0.5]",High Pass,,44.902115,,Out,,Antonio Di Gaudio,11502.0,,,,,,,1,From Throw In,Lorenzo Lollo,30829.0,Left Center Midfield,4,Carpi,1683,['f3263295-7f38-4469-90ee-ba579fdb52d1'],11,,,,,,,,,,,,,,,,,Carpi,1683,00:01:11.136,Pass,
,,,,,,,,,,,,,,,,1.031168,,,,,,,,,,,b87c38be-b4c3-4131-96c7-0ee3053addb2,53,,"[27.4, 80.0]",3879675,1,,,,,-0.7684506,,,,,"[36.4, 71.3]",Low Pass,,12.517588,,,,Antonio Candreva,7776.0,,,,,,Throw-in,1,From Throw In,Abdoulay Konko,26683.0,Right Back,5,Lazio,236,['5240d4d1-31a4-4abb-8b92-7a6b585afa22'],24,,,,,,,,,,,,,,,,,Lazio,236,00:01:24.551,Pass,
,,,,,,,,,,,,,,,,1.095667,,,,,,,,,,,ef71cd5a-f2ba-43f0-b466-629dcaec1406,57,,"[30.8, 68.7]",3879675,1,,,,,1.2014626,,Right Foot,,,"[33.2, 74.9]",Ground Pass,,6.6483083,,,,Abdoulay Konko,26683.0,,,,,,,1,From Throw In,Antonio Candreva,7776.0,Right Wing,5,Lazio,236,"['56feac8e-79a4-40eb-b7ec-385ff3ae55f5', '9b8a96a1-2687-4976-a9cb-2dc392724d11']",28,,,,,,,,,,,,,,,,,Lazio,236,00:01:28.318,Pass,True
,,,,,,,,,,,,,,,,0.614012,,,,,,,,,,,d84d8e45-066d-47e4-9740-b83dca104ac4,66,,"[98.0, 11.6]",3879675,1,,,,,-0.48745263,,Right Foot,,,"[106.3, 7.2]",Ground Pass,,9.394147,,,,Antonio Di Gaudio,11502.0,,,,,,,1,Regular Play,Lorenzo Lollo,30829.0,Left Center Midfield,6,Carpi,1683,"['652ad9cd-83ea-4ae2-a991-824fef55c5db', '97f5413f-fcba-4232-b79c-91548c040245']",33,,,,,,,,,,,,,,,,,Carpi,1683,00:01:33.309,Pass,True
,,,,,,,,,,,,,,,,0.11411,,,,,,,,,,,3ed1a84f-797f-406d-8a8a-26c40692ee8d,69,,"[106.3, 7.2]",3879675,1,,,,,1.8313987,,Right Foot,,,"[104.7, 13.2]",Low Pass,,6.20967,,Incomplete,,,,,,,,,,1,Regular Play,Antonio Di Gaudio,11502.0,Left Center Forward,6,Carpi,1683,['b847a74c-3fb6-43db-8c3a-4706175daf35'],35,,,,,,,,,,,,,,,,,Carpi,1683,00:01:35.803,Pass,
,,,,,,,,,,,,,,,,1.244221,,,,,,,,,,,85993fbc-ec58-4ca1-b4ec-5633eeafe61f,71,,"[108.0, 0.1]",3879675,1,,,,,1.2490457,,,,,"[113.9, 17.8]",High Pass,,18.657438,,,,Lorenzo Lollo,30829.0,,,,,,Throw-in,1,From Throw In,Gaetano Letizia,7114.0,Left Wing Back,7,Carpi,1683,['2479698a-6fc6-4f48-a68a-6138ccec009d'],55,,,,,,,,,,,,,,,,,Carpi,1683,00:01:55.205,Pass,
,,,,,,,,,,,,,,,,1.416037,,,,,,,,,,,d01b41a8-ada3-4f8e-aa8a-4f0bccdca7ce,74,,"[113.9, 17.8]",3879675,1,,,,True,2.2641478,,,,,"[108.0, 24.9]",Low Pass,,9.231468,,Incomplete,,Antonio Di Gaudio,11502.0,,,,,,,1,From Throw In,Lorenzo Lollo,30829.0,Left Center Midfield,7,Carpi,1683,"['3e68e518-a2b4-4065-a1b0-fcb487e46435', '89100c61-9f52-4fd7-b96d-5af5898bf29c', 'c71b5ea8-fc0c-4d83-a417-f31b550ac944']",56,,,,,,,,,,,,,,,,,Carpi,1683,00:01:56.598,Pass,True
,,,,,,,,,,,,,,,,1.735587,,,,,,,,,,,60d78891-66bd-45eb-92ab-d372687d6fee,78,,"[55.8, 57.7]",3879675,2,,,,,1.0135008,,Right Foot,,,"[64.4, 71.5]",Low Pass,,16.260382,,,,Lorenzo Pasciuti,387472.0,,,,,,Recovery,1,From Throw In,Cristian Zaccardo,387300.0,Right Center Back,7,Carpi,1683,['bc8ec566-f3e5-4642-a94e-0823b7d56c17'],2,,,,,,,,,,,,,,,,,Carpi,1683,00:02:02.213,Pass,
,,,,,,,,,,,,,,,,5.19973,,,,,,,,,,,cd0d3640-4268-4c66-bf5f-794549b6564f,81,,"[70.2, 74.7]",3879675,2,,,,,-0.0104708215,,Right Foot,,,"[108.4, 74.3]",High Pass,,38.202095,,Incomplete,,Antonio Di Gaudio,11502.0,,,,,,,1,From Throw In,Lorenzo Pasciuti,387472.0,Right Wing Back,7,Carpi,1683,"['6bb90d02-94ba-4679-a8ad-c4a7399c88ef', '81a6ebb7-b811-4d58-bb3b-b1bfbdc8e8d2']",4,,,,,,,,,,,,,,,,,Carpi,1683,00:02:04.338,Pass,
,,,,,,,,,,,,,,,,1.957622,,,,,,,,,,,81a6ebb7-b811-4d58-bb3b-b1bfbdc8e8d2,83,,"[11.7, 5.8]",3879675,2,,,,,1.9568224,,Right Foot,,,"[4.1, 24.5]",Ground Pass,,20.18539,,,,Etrit Berisha,6991.0,,,,,,Recovery,1,From Throw In,Ştefan Daniel Radu,7778.0,Left Back,7,Carpi,1683,"['cd0d3640-4268-4c66-bf5f-794549b6564f', 'd4c30e80-ba33-4431-9e4b-17d12e8843fd']",9,,,,,,,,,,,,,,,,,Lazio,236,00:02:09.538,Pass,
,,,,,,,,,,,,,,,,2.570139,,,,,,,,,,,8509697a-0394-422c-8b13-0a6b809b5542,85,,"[4.1, 24.5]",3879675,2,,,,,0.022537166,,Left Foot,,,"[52.9, 25.6]",High Pass,,48.812397,,Incomplete,,Alessandro Matri,8296.0,,,,,,,1,From Throw In,Etrit Berisha,6991.0,Goalkeeper,7,Carpi,1683,"['14dbd0d4-0f09-491d-be88-9dc26a169808', 'cb4ec81a-2e60-41fb-97f4-189c788562fc']",11,,,,,,,,,,,,,,,,,Lazio,236,00:02:11.495,Pass,
,,,,,,,,,,,,,,,,1.80963,,,,,,,,,,,14dbd0d4-0f09-491d-be88-9dc26a169808,87,,"[67.2, 54.5]",3879675,2,,,,,-0.38211668,,Head,,,"[88.6, 45.9]",High Pass,,23.06339,,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,,Recovery,1,From Throw In,Simone Romagnoli,7172.0,Center Back,7,Carpi,1683,"['3b61618c-e17a-4bbb-83bc-12f2cd6bdb81', '8509697a-0394-422c-8b13-0a6b809b5542', 'd92b7b17-569c-4e1d-90ec-09473d91854d']",14,,,,,,,,,,,,,,,,,Carpi,1683,00:02:14.065,Pass,
,,,,,,,,,,,,,,,,1.50627,,,,,,,,,,,f6728158-4674-4040-b130-c15110ebdfbb,92,,"[78.2, 30.5]",3879675,2,,,,,-2.1926205,,Right Foot,,,"[65.3, 12.5]",Low Pass,,22.145203,,,,Gaetano Letizia,7114.0,,,,,,Recovery,1,From Throw In,Lorenzo Lollo,30829.0,Left Center Midfield,7,Carpi,1683,"['0820f7b4-4d1a-473a-a2fe-918585e3b6d8', '5e0c4fba-d143-43d6-8293-b5507e39c612']",17,,,,,,,,,,,,,,,,,Carpi,1683,00:02:17.872,Pass,True
,,,,,,,,,,,,,,,,0.124457,,,,,,,,,,,87c8215e-3008-4432-bfd8-532720c207ae,96,,"[65.8, 5.6]",3879675,2,,,,,0.0,,Left Foot,,,"[68.7, 5.6]",Low Pass,,2.9,,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,,,1,From Throw In,Gaetano Letizia,7114.0,Left Wing Back,7,Carpi,1683,"['00fe09c2-b7e4-4e67-b847-103aad2c57cd', '36f9d4ee-29cc-4d2b-9288-ba33efe3da82']",21,,,,,,,,,,,,,,,,,Carpi,1683,00:02:21.137,Pass,
,,,,,,,,,,,,,,,,0.586152,,,,,,,,,,,5a619607-f9b3-45e9-9ee2-7dc74e2e2325,105,,"[85.4, 27.2]",3879675,2,,,,,0.43750978,,Right Foot,,,"[97.8, 33.0]",Ground Pass,,13.689412,,,,Antonio Di Gaudio,11502.0,,,,,,,1,From Throw In,Lorenzo Lollo,30829.0,Left Center Midfield,7,Carpi,1683,['c11d26b8-3d09-4baf-8eb4-39a594b803f3'],26,,,,,,,,,,,,,,,,,Carpi,1683,00:02:26.907,Pass,
,,,,,,,,,,,,,,,,1.358883,,,,,,,,,,,31546f85-f0c1-4892-badb-94ebaa5b05d0,111,,"[96.9, 30.7]",3879675,2,,,,,-0.55241895,,Right Foot,,,"[111.5, 21.7]",Ground Pass,,17.151093,,,,Jerry Uche Mbakogu,32608.0,,,,,,Recovery,1,From Throw In,Lorenzo Lollo,30829.0,Left Center Midfield,7,Carpi,1683,['4a49bd60-f75f-4775-abf8-f4be94db1b42'],30,,,,,,,,,,,,,,,,,Carpi,1683,00:02:30.744,Pass,
,,,,,,,,,,,,,,,,0.116491,,,,,,,,,,,20672dce-513f-4373-8ca9-59d72fbf42fd,115,,"[118.6, 21.9]",3879675,2,,,,,1.8622531,,Left Foot,,,"[117.7, 24.9]",Ground Pass,,3.132092,,Incomplete,,,,,,,,,,1,From Throw In,Jerry Uche Mbakogu,32608.0,Right Center Forward,7,Carpi,1683,['79468edb-98f2-4758-8327-1837be5e8de3'],35,,,,,,,,,,,,,,,,,Carpi,1683,00:02:35.400,Pass,
,,,,,,,,,,,,,,,,1.381325,,,,,,,,,,,77409ff1-58ff-427b-b3b1-c55cef610a88,117,,"[120.0, 0.1]",3879675,3,,,,,1.911445,,Right Foot,,,"[107.7, 34.8]",Low Pass,,36.815487,,,,Simone Romagnoli,7172.0,,True,,Straight,,Corner,1,From Corner,Lorenzo Pasciuti,387472.0,Right Wing Back,8,Carpi,1683,['985badfc-2656-48c8-a7ed-831fa2031daa'],1,,,,,,,,,,,,,,,,,Carpi,1683,00:03:01.400,Pass,
,,,,,,,,,,,,,,,,1.224293,,,,,,,,,,,a78adad5-b84f-4e1a-a6a2-038dcc383322,120,,"[103.3, 31.0]",3879675,3,,,,,0.6603063,,Left Foot,,,"[112.7, 38.3]",High Pass,,11.901681,,Pass Offside,,Cristian Zaccardo,387300.0,,,,,,,1,From Corner,Simone Romagnoli,7172.0,Center Back,8,Carpi,1683,['65d651fc-9fcb-4958-b068-0b9c374d1819'],4,,,,,,,,,,,,,,,,,Carpi,1683,00:03:04.259,Pass,
,,,,,,,,,,,,,,,,3.407149,,,,,,,,,,,25e55c2d-fd0d-4100-8642-f92a194bfd73,122,,"[10.3, 41.5]",3879675,3,,,,,-0.36945304,,Left Foot,,,"[57.3, 23.3]",High Pass,,50.400795,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,Free Kick,1,From Free Kick,Etrit Berisha,6991.0,Goalkeeper,9,Lazio,236,['e32b87fd-85f7-4145-aff3-64e75da23cec'],36,,,,,,,,,,,,,,,,,Lazio,236,00:03:36.222,Pass,
,,,,,,,,,,,,,,,,1.134868,,,,,,,,,,,7ddf128b-10ec-4d05-bddd-3c62f60abb2b,124,,"[57.5, 22.7]",3879675,3,,,,,-2.480055,,Head,,,"[43.5, 11.8]",Low Pass,,17.742886,,,,Ştefan Daniel Radu,7778.0,,,,,,,1,From Free Kick,Felipe Anderson Pereira Gomes,8172.0,Left Wing,9,Lazio,236,['d8bc6596-0912-421c-98c8-9e6e18ba730f'],39,,,,,,,,,,,,,,,,,Lazio,236,00:03:39.669,Pass,
,,,,,,,,,,,,,,,,1.060168,,,,,,,,,,,7b1b0163-79f4-435f-a9ce-00f3b64a2ec0,127,,"[43.5, 11.8]",3879675,3,,,,,0.7853982,,Left Foot,,,"[51.1, 19.4]",Ground Pass,,10.748023,,,,Ogenyi Eddy Onazi,33311.0,,,,,,,1,From Free Kick,Ştefan Daniel Radu,7778.0,Left Back,9,Lazio,236,['e187edc9-fa24-445c-b9b9-fbc8ce8eb853'],42,,,,,,,,,,,,,,,,,Lazio,236,00:03:42.902,Pass,
