bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.982928,,,,,,,,,,,6ebd688e-2007-4723-ac38-4ec65f61b598,17,,"[9.5, 34.4]",3879544,0,,,,-1.5317101,,Keeper Arm,,,,"[10.2, 16.5]",,Ground Pass,,17.913681,,,,Francesco Acerbi,7119.0,,,,,,1,Regular Play,Andrea Consigli,7132.0,Goalkeeper,3,Sassuolo,232,['6056b95c-cf83-4be0-ac21-20fc6e2da756'],19,,,,,,,,,,,,,,,,Sassuolo,232,00:00:19.020,Pass,
,,,,,,,,,,,,,,,,,2.23255,,,,,,,,,,,3fd059c1-1113-418a-8468-8f5a6a4ab5c2,20,,"[12.7, 19.8]",3879544,0,,,,2.249623,,Left Foot,,,,"[3.1, 31.7]",,Ground Pass,,15.289539,,,,Andrea Consigli,7132.0,,,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,3,Sassuolo,232,['4c916556-cf8b-4489-a8ae-1530e5e981fa'],22,,,,,,,,,,,,,,,,Sassuolo,232,00:00:22.878,Pass,
,,,,,,,,,,,,,,,,,3.265999,,,,,,,,,,,73af6328-8b03-418e-ad28-de5e6fda94e4,24,,"[2.2, 32.3]",3879544,0,,,,-0.71883,,Right Foot,,,,"[37.4, 1.5]",,High Pass,,46.77264,,,,Simone Missiroli,7113.0,,,,,,1,Regular Play,Andrea Consigli,7132.0,Goalkeeper,3,Sassuolo,232,['31e283c1-9ffa-47b5-b734-c50be96278bc'],25,,,,,,,,,,,,,,,,Sassuolo,232,00:00:25.146,Pass,
,,,,,,,,,,,,,,,,,1.552022,,,,,,,,,,,6aacf7f6-d683-480b-a1b0-8839faf79316,28,,"[34.4, 1.5]",3879544,0,,,,1.5569084,,Right Foot,,,,"[34.6, 15.9]",,High Pass,,14.401389,,,,Francesco Magnanelli,7127.0,,,,,,1,Regular Play,Simone Missiroli,7113.0,Left Center Midfield,3,Sassuolo,232,"['66430ed7-924b-4637-83c5-9c64c5bfe4e7', 'a2e60f2d-8691-4750-8ddd-6d41164f8fbb']",29,,,,,,,,,,,,,,,,Sassuolo,232,00:00:29.005,Pass,True
,,,,,,,,,,,,,,,,,1.143539,,,,,,,,,,,81befeb7-aa18-4c45-81db-23cdfdd0be56,30,,"[34.6, 15.9]",3879544,0,,,,-0.5083938,,Right Foot,,,,"[47.7, 8.6]",,Low Pass,,14.996666,,,,Nicola Sansone,6859.0,,,,,,1,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,3,Sassuolo,232,['15538add-f6e2-40a8-9608-6a8e5c94d0c0'],30,,,,,,,,,,,,,,,,Sassuolo,232,00:00:30.557,Pass,
,,,,,,,,,,,,,,,,,0.991306,,,,,,,,,,,3567ec58-f65e-4925-83a7-0e90ddf9f76d,36,,"[50.7, 17.4]",3879544,0,,,,-2.8592649,,Right Foot,,,,"[37.6, 13.6]",,Ground Pass,,13.640015,,,,Francesco Acerbi,7119.0,,,,,Free Kick,1,From Free Kick,Francesco Magnanelli,7127.0,Center Defensive Midfield,4,Sassuolo,232,['29616942-cfe4-41d1-8072-6e03973cd6b0'],41,,,,,,,,,,,,,,,,Sassuolo,232,00:00:41.719,Pass,
,,,,,,,,,,,,,,,,,1.919859,,,,,,,,,,,6014a568-82c2-4bf6-8835-7269d23faf3c,40,,"[37.8, 13.8]",3879544,0,,,,1.9930475,,Left Foot,,,,"[22.3, 48.3]",,Low Pass,,37.821953,,,,Paolo Cannavaro,8848.0,,,,,,1,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,4,Sassuolo,232,['9d3eed73-7533-44f8-a5bb-c661f358696d'],44,,,,,,,,,,,,,,,,Sassuolo,232,00:00:44.703,Pass,
,,,,,,,,,,,,,,,,,1.952763,,,,,,,,,,,a214b50d-c5f1-41c3-8a37-d1948ec3a5a0,44,,"[23.0, 50.4]",3879544,0,,,,1.2358694,,Right Foot,,,,"[30.1, 70.8]",,Ground Pass,,21.600231,,,,Šime Vrsaljko,5461.0,,,,,,1,From Free Kick,Paolo Cannavaro,8848.0,Right Center Back,4,Sassuolo,232,['11585db3-407f-491f-90c4-2edf2a51fc9c'],47,,,,,,,,,,,,,,,,Sassuolo,232,00:00:47.395,Pass,
,,,,,,,,,,,,,,,,,1.158191,,,,,,,,,,,9194a870-528d-4a4d-b0ce-39be0859a5eb,47,,"[30.1, 70.8]",3879544,0,,,,-0.8537845,,Right Foot,,,,"[36.9, 63.0]",,Ground Pass,,10.347947,,,,Francesco Magnanelli,7127.0,,,,,,1,From Free Kick,Šime Vrsaljko,5461.0,Right Back,4,Sassuolo,232,['57ae7d7b-8fbe-443f-b944-fcc05f140942'],49,,,,,,,,,,,,,,,,Sassuolo,232,00:00:49.484,Pass,
,,,,,,,,,,,,,,,,,0.79015,,,,,,,,,,,5e699333-7197-43ae-a385-5231cc81813d,49,,"[36.9, 63.0]",3879544,0,,,,0.83604604,,Right Foot,,,,"[47.2, 74.4]",,Ground Pass,,15.363918,,Incomplete,,Davide Biondini,10030.0,,,,,,1,From Free Kick,Francesco Magnanelli,7127.0,Center Defensive Midfield,4,Sassuolo,232,"['26f15bae-4854-4d77-8fb0-1ad8fdcef118', 'b39a400d-e1b3-47cc-aa78-03cfdd6fbb6d']",50,,,,,,,,,,,,,,,,Sassuolo,232,00:00:50.642,Pass,
,,,,,,,,,,,True,,,,,,1.458553,,,,,,,,,,,26f15bae-4854-4d77-8fb0-1ad8fdcef118,51,,"[72.9, 5.7]",3879544,0,,,,1.3258177,,Left Foot,,,,"[75.2, 14.9]",,Ground Pass,,9.483143,,,,Franco Damián Vázquez,6719.0,,,,,Interception,1,Regular Play,Achraf Lazaar,10032.0,Left Wing Back,5,Palermo,2256,"['186d5a15-be7b-4f9a-9b0f-0039b121c9ff', '5e699333-7197-43ae-a385-5231cc81813d']",51,,,,,,,,,,,,,,,,Palermo,2256,00:00:51.432,Pass,
,,,,,,,,,,,,,,,,,2.085135,,,,,,,,,,,ca2a286d-2029-4a7f-aa2f-07f63b18262d,57,,"[76.0, 15.1]",3879544,1,True,,,2.4918132,,Left Foot,,,,"[48.1, 36.3]",,Ground Pass,,35.04069,,,,Giancarlo González Castro,5584.0,,,,,Free Kick,1,From Free Kick,Abdelhamid El Kaoutari,23329.0,Left Center Back,6,Palermo,2256,['a7a25b84-9788-4efc-88d3-9d59a16f21fb'],6,,,,,,,,,,,,,,,,Palermo,2256,00:01:06.882,Pass,
,,,,,,,,,,,,,,,,,1.956384,,,,,,,,,,,36586dfa-8281-4d66-b4e6-646701004d90,59,,"[50.2, 34.0]",3879544,1,,,,-1.4439903,,Right Foot,,,,"[53.4, 8.9]",,Ground Pass,,25.303162,,,,Abdelhamid El Kaoutari,23329.0,,,,,,1,From Free Kick,Giancarlo González Castro,5584.0,Center Back,6,Palermo,2256,['63d42b60-b16a-4c33-82d3-d316cff37281'],9,,,,,,,,,,,,,,,,Palermo,2256,00:01:09.461,Pass,
,,,,,,,,,,,,,,,,,1.22729,,,,,,,,,,,a1ea9ea7-7143-49aa-963b-9fa8cd6eb238,62,,"[61.7, 8.2]",3879544,1,,,,0.15499674,,Left Foot,,,,"[80.9, 11.2]",,High Pass,,19.432962,,,,Oscar Hiljemark,5605.0,,,,,,1,From Free Kick,Abdelhamid El Kaoutari,23329.0,Left Center Back,6,Palermo,2256,['e82d4e56-feeb-4465-8555-5344dce06943'],13,,,,,,,,,,,,,,,,Palermo,2256,00:01:13.492,Pass,
,,,,,,,,,,,,,,,,,0.591069,,,,,,,,,,,8bf40493-1f24-4420-8aa3-4c460cfac621,64,,"[80.9, 11.2]",3879544,1,,,,0.096473776,,Head,,,,"[90.2, 12.1]",,Low Pass,,9.343447,,,,Alberto Gilardino,38389.0,,,,,,1,From Free Kick,Oscar Hiljemark,5605.0,Left Center Midfield,6,Palermo,2256,['9e823cb8-100c-4e19-9215-d1a4cc3f9a1e'],14,,,,,,,,,,,,,,,,Palermo,2256,00:01:14.720,Pass,
,,,,,,,,,,,,,,,,,0.990903,,,,,,,,,,,5ff8a23a-9525-441c-9434-984715329f20,67,,"[90.2, 12.1]",3879544,1,,,,-2.016902,,Other,,,,"[88.0, 7.5]",,Low Pass,,5.0990195,,,,Oscar Hiljemark,5605.0,,,,,,1,From Free Kick,Alberto Gilardino,38389.0,Center Forward,6,Palermo,2256,['0ef5a08d-6c57-4c22-be35-0f22ed71ab71'],15,,,,,,,,,,,,,,,,Palermo,2256,00:01:15.455,Pass,
,,,,,,,,,,,,,,,,,0.40984,,,,,,,,,,,2f25987f-8fab-4bda-9fd0-074eb8d9b732,69,,"[88.0, 7.5]",3879544,1,,,,1.0656978,,Right Foot,,,,"[92.7, 16.0]",,Ground Pass,,9.712878,,,,Alberto Gilardino,38389.0,,,,,,1,From Free Kick,Oscar Hiljemark,5605.0,Left Center Midfield,6,Palermo,2256,['10e8e8b9-c3d3-4e9f-b2ac-8562b8aaca1b'],16,,,,,,,,,,,,,,,,Palermo,2256,00:01:16.446,Pass,
,,,,,,,,,,,,,,,,,1.340704,,,,,,,,,,,a30967a4-e2d2-4d37-9a9f-b49a59ff4fdf,74,,"[72.4, 61.4]",3879544,1,,,,0.74955696,,Left Foot,,,,"[85.4, 73.5]",,Ground Pass,,17.759787,,,,Matteo Politano,7109.0,,,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,7,Sassuolo,232,['66b921d4-9c56-4b60-b156-95bf588137c4'],23,,,,,,,,,,,,,,,,Sassuolo,232,00:01:23.907,Pass,
,,,,,,,,,,,,,,,,,1.690385,,,,,,,,,,,9d1b0e42-ce4f-4ab8-b3dc-2317326844fe,77,,"[94.3, 69.4]",3879544,1,,,,-0.117872104,,Left Foot,,,,"[109.5, 67.6]",,Ground Pass,,15.306208,,,,Francesco Acerbi,7119.0,,,,,,1,Regular Play,Matteo Politano,7109.0,Right Wing,7,Sassuolo,232,['f45eed94-6308-4cca-89b2-e63bb808918a'],26,,,,,,,,,,,,,,,,Sassuolo,232,00:01:26.951,Pass,
,,,,,,,,,,,,,,,,,1.354697,,,,,,,,,,,9cb65fb5-9bc7-4fc6-984b-f28997eeacb6,82,,"[109.2, 72.1]",3879544,1,,,,2.9425108,,Right Foot,,,,"[97.8, 74.4]",,Ground Pass,,11.6297035,,,,Davide Biondini,10030.0,,,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,7,Sassuolo,232,['dae1de84-b052-4f03-9986-084a52b51110'],32,,,,,,,,,,,,,,,,Sassuolo,232,00:01:32.541,Pass,
,,,,,,,,,,,,,,,,,1.920484,,,,,,,,,,,5bbae0f1-5a64-429d-9fe7-1c056cbe4621,91,,"[28.3, 8.2]",3879544,1,,,,1.9421955,,Left Foot,,,,"[20.9, 27.2]",,Ground Pass,,20.390194,,,,Giancarlo González Castro,5584.0,,,,,Free Kick,1,From Free Kick,Abdelhamid El Kaoutari,23329.0,Left Center Back,9,Palermo,2256,['92c11a8c-36eb-4dcf-a9a4-15d9a9666804'],50,,,,,,,,,,,,,,,,Palermo,2256,00:01:50.096,Pass,
,,,,,,,,,,,,,,,,,1.491494,,,,,,,,,,,6ae0a762-2df9-4b27-9d58-36341f8b6f09,94,,"[25.8, 44.8]",3879544,1,,,,-0.95498633,,Right Foot,,,,"[37.9, 27.7]",,Ground Pass,,20.94803,,,,Mato Jajalo,30735.0,,,,,,1,From Free Kick,Giancarlo González Castro,5584.0,Center Back,9,Palermo,2256,['b07a2a1c-ce05-419f-9db2-3968a0ec9f14'],57,,,,,,,,,,,,,,,,Palermo,2256,00:01:57.869,Pass,
,,,,,,,,,,,,,,,,,1.525964,,,,,,,,,,,271b1964-3c95-4f2b-a4c0-3fbc0b1682d6,97,,"[38.8, 28.1]",3879544,1,,,,2.5471177,,Right Foot,,,,"[24.6, 37.7]",,Ground Pass,,17.140594,,,,Giancarlo González Castro,5584.0,,,,,,1,From Free Kick,Mato Jajalo,30735.0,Center Defensive Midfield,9,Palermo,2256,"['3bdce4f3-3421-4e42-baae-b56ffc61e34a', '5160e846-b42c-45f5-8196-d87da558acba']",59,,,,,,,,,,,,,,,,Palermo,2256,00:01:59.361,Pass,True
,,,,,,,,,,,,,,,,,2.038958,,,,,,,,,,,e1b657d9-5822-46d7-8f6b-e5826b5fa011,100,,"[27.8, 55.1]",3879544,2,,,,-0.8292297,,Right Foot,,,,"[60.5, 19.4]",,High Pass,,48.4126,,,,Oscar Hiljemark,5605.0,,,,,,1,From Free Kick,Giancarlo González Castro,5584.0,Center Back,9,Palermo,2256,['759109c7-5199-4fbb-9a80-46bba732befd'],5,,,,,,,,,,,,,,,,Palermo,2256,00:02:05.572,Pass,
,,,,,,,,,,,,,,,,,1.642661,,,,,,,,,,,32444a19-0f9e-4ddc-b94b-279d99a350bd,102,,"[60.5, 19.4]",3879544,2,,,,-1.1740876,,Right Foot,,,,"[66.7, 4.6]",,Low Pass,,16.046183,,,,Achraf Lazaar,10032.0,,,,,,1,From Free Kick,Oscar Hiljemark,5605.0,Left Center Midfield,9,Palermo,2256,['d93663b2-9e03-4b34-944f-ab44a01b7e43'],7,,,,,,,,,,,,,,,,Palermo,2256,00:02:07.611,Pass,
,,,,,,,,,,,,,,,,,1.694373,,,,,,,,,,,c74fadfc-efd9-4a4c-9cfe-43cb815f5783,106,,"[61.7, 2.7]",3879544,2,,,,2.6363935,,Left Foot,,,,"[43.8, 12.6]",,Ground Pass,,20.455317,,,,Abdelhamid El Kaoutari,23329.0,,,,,,1,From Free Kick,Achraf Lazaar,10032.0,Left Wing Back,9,Palermo,2256,"['198251b1-97e5-4c48-952b-673ce95b87b4', '4bc5fbf1-bd86-478f-9b81-7d5188d1c443']",12,,,,,,,,,,,,,,,,Palermo,2256,00:02:12.065,Pass,True
,,,,,,,,,,,,,,,,,1.79816,,,,,,,,,,,21ec6bc2-6515-42b0-8e1f-c445e0a40aa8,109,,"[43.3, 14.1]",3879544,2,,,,1.8736812,,Left Foot,,,,"[39.3, 26.9]",,Ground Pass,,13.410443,,,,Giancarlo González Castro,5584.0,,,,,,1,From Free Kick,Abdelhamid El Kaoutari,23329.0,Left Center Back,9,Palermo,2256,['9a38e01b-5a35-4625-ad1b-2227970ddbdc'],15,,,,,,,,,,,,,,,,Palermo,2256,00:02:15.014,Pass,
,,,,,,,,,,,,,,,,,1.433653,,,,,,,,,,,c60981d1-83e9-4a43-a391-43ee1609b764,112,,"[40.8, 29.9]",3879544,2,,,,0.8150924,,Right Foot,,,,"[55.5, 45.5]",,Ground Pass,,21.434784,,,,Franco Damián Vázquez,6719.0,,,,,,1,From Free Kick,Giancarlo González Castro,5584.0,Center Back,9,Palermo,2256,['edf19b0a-b4cf-417f-a45d-e53e4d1921c1'],18,,,,,,,,,,,,,,,,Palermo,2256,00:02:18.203,Pass,
,,,,,,,,,,,,,,,,,1.55374,,,,,,,,,,,d6a3b1e7-89a1-41a5-9f4f-1f4d20363e85,115,,"[57.5, 46.2]",3879544,2,,,,-2.8942387,,Left Foot,,,,"[37.7, 41.2]",,Ground Pass,,20.421556,,,,Giancarlo González Castro,5584.0,,,,,,1,From Free Kick,Franco Damián Vázquez,6719.0,Center Attacking Midfield,9,Palermo,2256,"['099c3a8b-eb9d-470b-9a34-596a712a3d42', 'f4c97d47-3c2b-4ae6-bd02-091d8ce33bdd']",19,,,,,,,,,,,,,,,,Palermo,2256,00:02:19.637,Pass,True
,,,,,,,,,,,,,,,,,2.629659,,,,,,,,,,,c37addba-dee5-4aa0-add4-d5237ebd07af,119,,"[34.6, 37.9]",3879544,2,,,,3.1363842,,Right Foot,,,,"[15.4, 38.0]",,Ground Pass,,19.20026,,,,Simone Colombi,34315.0,,,,,,1,From Free Kick,Giancarlo González Castro,5584.0,Center Back,9,Palermo,2256,"['9e7c1f79-d969-4d3d-ac3b-4ee876c31d68', 'b9e7626e-a816-4307-a3b3-71d1c861184e']",22,,,,,,,,,,,,,,,,Palermo,2256,00:02:22.634,Pass,True
,,,,,,,,,,,,,,,,,4.061713,,,,,,,,,,,64b14a11-8e5f-42a5-b0a3-22b051d0e781,122,,"[15.0, 35.4]",3879544,2,,,,-0.36596093,,Right Foot,,,,"[75.8, 12.1]",,High Pass,,65.11167,,Incomplete,,,,,,,,,1,From Free Kick,Simone Colombi,34315.0,Goalkeeper,9,Palermo,2256,"['7b68d2c8-6bb9-4ba2-b777-c5e1e426fcf7', 'd516e8a7-c995-42cc-bf61-f5c1d04bdf65']",25,,,,,,,,,,,,,,,,Palermo,2256,00:02:25.264,Pass,True
,,,,,,,,,,,,,,,,,1.749483,,,,,,,,,,,d516e8a7-c995-42cc-bf61-f5c1d04bdf65,123,,"[44.3, 68.0]",3879544,2,,,,0.10801172,,Head,,,,"[69.2, 70.7]",,High Pass,,25.045958,,Incomplete,,Matteo Politano,7109.0,,,,,Recovery,1,From Free Kick,Šime Vrsaljko,5461.0,Right Back,9,Palermo,2256,"['64b14a11-8e5f-42a5-b0a3-22b051d0e781', 'c51462f1-a99b-4b53-b537-c9bb5742eeb7', 'f505db68-1540-474b-9720-42104c5c2762']",29,,,,,,,,,,,,,,,,Sassuolo,232,00:02:29.325,Pass,
,,,,,,,,,,,,,,,,,2.416765,,,,,,,,,,,c51462f1-a99b-4b53-b537-c9bb5742eeb7,126,,"[50.9, 9.4]",3879544,2,,,True,-0.050377507,,,,,,"[74.7, 8.2]",,High Pass,,23.830233,,Incomplete,,Alberto Gilardino,38389.0,,,,,Recovery,1,From Free Kick,Abdelhamid El Kaoutari,23329.0,Left Center Back,9,Palermo,2256,"['1bb74de2-9722-4fa3-a632-5c53523685f9', '1d15d008-c260-4a3a-8b9b-db523fdbbbc5', 'd516e8a7-c995-42cc-bf61-f5c1d04bdf65', 'df962f6c-2685-4ca3-bfd8-1c4c5f7111c5']",31,,,,,,,,,,,,,,,,Palermo,2256,00:02:31.075,Pass,True
