50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.519192,,,,,,,,,,,,4a450244-d573-4fbb-a5a3-b87c3db26e95,16,,"[63.8, 9.8]",3879688,0,,,,,2.918325,,Right Foot,,,"[43.1, 14.5]",Ground Pass,,21.22687,,,,Nicolò Cherubin,45590.0,,,,,,1,From Kick Off,Jasmin Kurtič,6941.0,Left Center Midfield,2,Atalanta,228,['1302b071-f39b-4ecf-ae4b-c90f612be993'],10,,,,,,,,,,,,,,,,Atalanta,228,00:00:10.355,Pass,
,,,,,,,,,,,,,,,,,1.939328,,,,,,,,,,,,771a5a35-035f-458a-bf76-9bd983ce4944,19,,"[43.3, 14.7]",3879688,0,,,,,1.8687688,,Left Foot,,,"[35.1, 41.4]",Ground Pass,,27.930807,,,,Andrea Masiello,6992.0,,,,,,1,From Kick Off,Nicolò Cherubin,45590.0,Left Center Back,2,Atalanta,228,['75630a95-9151-49f8-a6a5-091112faa136'],12,,,,,,,,,,,,,,,,Atalanta,228,00:00:12.991,Pass,
,,,,,,,,,,,,,,,,,1.940207,,,,,,,,,,,,86169675-3614-4e92-8aa4-617c893d268e,22,,"[31.1, 40.8]",3879688,0,,,,,1.6856729,,Right Foot,,,"[27.2, 74.6]",Ground Pass,,34.024258,,,,Rafael Tolói,7002.0,,,,,,1,From Kick Off,Andrea Masiello,6992.0,Center Back,2,Atalanta,228,['9e33b640-e1b0-4b9f-964d-48bc913c596c'],15,,,,,,,,,,,,,,,,Atalanta,228,00:00:15.275,Pass,
,,,,,,,,,,,,,,,,,2.749335,,,,,,,,,,,,2425228b-c836-4d5e-bc5f-98fb6bfd536c,25,,"[28.5, 74.8]",3879688,0,,,,,0.090280235,,Right Foot,,,"[76.0, 79.1]",High Pass,,47.694233,,Out,,Gaetano Monachello,31725.0,,,,,,1,From Kick Off,Rafael Tolói,7002.0,Right Center Back,2,Atalanta,228,['f4a73c2c-b3cb-4cb7-9c0e-4e0de986b5aa'],19,,,,,,,,,,,,,,,,Atalanta,228,00:00:19.843,Pass,
,,,,,,,,,,,,,,,,,1.104412,,,,,,,,,,,,f2e2943d-8baa-4b50-a82a-d277e342cd17,27,,"[61.9, 0.1]",3879688,0,,,,,0.66104317,,,,,"[73.6, 9.2]",Low Pass,,14.822281,,,,Stevan Jovetić,3434.0,,,,,Throw-in,1,From Throw In,Alex Nicolao Telles,11183.0,Left Back,3,Inter Milan,238,['1fa8d354-3bfc-4af7-a0e9-5ff195f9655e'],32,,,,,,,,,,,,,,,,Inter Milan,238,00:00:32.776,Pass,
,,,,,,,,,,,,,,,,,1.833015,,,,,,,,,,,,9294ca69-8f0d-447a-8ad9-54204e4cf66a,31,,"[71.5, 8.1]",3879688,0,,,,,2.290867,,Right Foot,,,"[56.5, 25.2]",Low Pass,,22.746649,,,,Fredy Alejandro Guarín Vásquez,32807.0,,,,,,1,From Throw In,Stevan Jovetić,3434.0,Left Center Forward,3,Inter Milan,238,"['97a831b4-5e8c-4b21-ad63-a47adf613254', 'cb319c86-ad20-4bc3-bd8d-60d9f5e980a1']",34,,,,,,,,,,,,,,,,Inter Milan,238,00:00:34.744,Pass,True
,,,,,,,,,,,,,,,,,5.470549,,,,,,,,,,,,4872abf9-87b7-45cf-a06c-7c36d33f4794,34,,"[56.5, 23.7]",3879688,0,,,,,0.02195256,,Left Foot,,,"[106.6, 24.8]",Low Pass,,50.112076,,Incomplete,,,,,,,,,1,From Throw In,Fredy Alejandro Guarín Vásquez,32807.0,Right Center Midfield,3,Inter Milan,238,['7b52205d-fe3e-4262-abe9-1dc5b63f5a6f'],36,,,,,,,,,,,,,,,,Inter Milan,238,00:00:36.641,Pass,
,,,,,,,,,,,,,,,,,2.794479,,,,,,,,,,,,1fc01263-40d3-4fc2-9038-683469fe72dd,37,,"[20.6, 50.6]",3879688,0,,,,,-0.2849251,,Right Foot,,,"[78.3, 33.7]",High Pass,,60.12404,,,,Gaetano Monachello,31725.0,,,,,,1,Regular Play,Marco Sportiello,7157.0,Goalkeeper,4,Atalanta,228,['6fa23efd-cfe2-4310-ab9a-b03da01091c3'],57,,,,,,,,,,,,,,,,Atalanta,228,00:00:57.478,Pass,
,,,,,,,,,,,,,,,,,1.649461,,,,,,,,,,,,f408e49f-344d-43b1-a02a-40bbf9eccca3,40,,"[77.7, 33.7]",3879688,1,,,,True,0.9272952,,,,,"[84.3, 42.5]",Low Pass,,11.0,,,,Luca Cigarini,8420.0,,,,,,1,Regular Play,Gaetano Monachello,31725.0,Right Center Forward,4,Atalanta,228,"['230e00a9-7673-47a6-b3e1-24cd9e0650b6', '75f47287-3071-4f32-9ee4-35675ddecf07']",0,,,,,,,,,,,,,,,,Atalanta,228,00:01:00.272,Pass,True
,,,,,,,,,,,,,,,,,2.733289,,,,,,,,,,,,7fd01c38-bfe9-49ea-afdb-71a1b7a7d965,45,,"[83.1, 35.4]",3879688,1,,,,,-1.1928918,,Right Foot,,,"[91.0, 15.5]",Ground Pass,,21.410746,,,,Boukary Dramé,11722.0,,,,,,1,Regular Play,Luca Cigarini,8420.0,Right Center Midfield,4,Atalanta,228,"['78035294-fdec-4558-84a4-4e125637ef5d', 'fd901e86-e30c-42c3-bfa1-59883fd8b6de']",3,,,,,,,,,,,,,,,,Atalanta,228,00:01:03.032,Pass,True
,,,,,,,,,,,,,,,,,2.045933,,,,,,,,,,,,38332a1e-fcb0-4c8e-b94b-a83f44d6197b,48,,"[91.0, 17.5]",3879688,1,,,,,0.99055153,,Left Foot,True,,"[110.6, 47.4]",High Pass,,35.751503,,Unknown,,,,,,,,,1,Regular Play,Boukary Dramé,11722.0,Left Wing Back,4,Atalanta,228,,6,,,,,,,,,,,,,,,,Atalanta,228,00:01:06.288,Pass,
,,,,,,,,,,,,,,,,,2.157972,,,,,,,,,,,,ee62f593-9dee-4aae-ad59-840dd9b413dc,51,,"[8.0, 40.6]",3879688,1,,,,,0.0,,Right Foot,,,"[20.4, 40.6]",Ground Pass,,12.4,,,,Gary Alexis Medel Soto,16453.0,,,,,Free Kick,1,From Free Kick,Samir Handanovič,7001.0,Goalkeeper,5,Inter Milan,238,['f3ebcde6-87d2-4c5f-8004-c5f9f21b51ce'],30,,,,,,,,,,,,,,,,Inter Milan,238,00:01:30.064,Pass,
,,,,,,,,,,,,,,,,,0.984661,,,,,,,,,,,,cf65a72c-5352-4f04-b8c1-5cc814313557,54,,"[20.4, 40.6]",3879688,1,,,,,0.24781151,,Right Foot,,,"[28.7, 42.7]",Ground Pass,,8.561542,,,,Fredy Alejandro Guarín Vásquez,32807.0,,,,,,1,From Free Kick,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,5,Inter Milan,238,['69dd4b03-2404-46a6-8ab2-928c61499590'],33,,,,,,,,,,,,,,,,Inter Milan,238,00:01:33.466,Pass,
,,,,,,,,,,,,,,,,,3.347484,,,,,,,,,,,,48664b37-35dd-4b29-938c-9f3f94cb4236,57,,"[33.6, 42.9]",3879688,1,,,,,-0.4636476,,Right Foot,,,"[91.2, 14.1]",High Pass,,64.39876,,,,Stevan Jovetić,3434.0,,,,,,1,From Free Kick,Fredy Alejandro Guarín Vásquez,32807.0,Right Center Midfield,5,Inter Milan,238,['74833363-3582-42c4-8ca0-90ed14c43237'],36,,,,,,,,,,,,,,,,Inter Milan,238,00:01:36.133,Pass,
,,,,,,,,,,,,,,,,,0.592083,,,,,,,,,,,,e57a8c27-ec28-43e7-a570-0c6c282e1139,61,,"[91.6, 9.8]",3879688,1,,,,,-2.9981403,,Right Foot,,,"[82.6, 8.5]",Ground Pass,,9.093404,,,,Adem Ljajić,5587.0,,,,,,1,From Free Kick,Stevan Jovetić,3434.0,Left Center Forward,5,Inter Milan,238,"['a43349ca-e826-41e7-8f6a-2fa8d5002897', 'efa7c4a5-954d-42b9-9292-c0966134637f']",40,,,,,,,,,,,,,,,,Inter Milan,238,00:01:40.647,Pass,True
,,,,,,,,,,,,,,,,,0.589344,,,,,,,,,,,,44a8e6c0-4087-44f9-8a07-8d927bb5d79e,65,,"[83.7, 9.6]",3879688,1,,,,,-1.5300026,,Right Foot,,,"[83.9, 4.7]",Ground Pass,,4.90408,,,,Stevan Jovetić,3434.0,,,,,,1,From Free Kick,Adem Ljajić,5587.0,Center Attacking Midfield,5,Inter Milan,238,"['0ffd4b04-3143-4628-a121-05cb03237a5c', '5f534722-ecfd-4347-93c9-e254ddb93d1d']",41,,,,,,,,,,,,,,,,Inter Milan,238,00:01:41.755,Pass,True
,,,,,,,,,,,,,,,,,0.984419,,,,,,,,,,,,203471a8-27ea-469c-aa52-a4f33c768837,68,,"[83.9, 4.7]",3879688,1,,,,,-3.116598,,Right Foot,,,"[71.9, 4.4]",Ground Pass,,12.00375,,,,Alex Nicolao Telles,11183.0,,,,,,1,From Free Kick,Stevan Jovetić,3434.0,Left Center Forward,5,Inter Milan,238,['db18c50a-e22e-4b5b-b2ee-5f05944d7c9f'],42,,,,,,,,,,,,,,,,Inter Milan,238,00:01:42.632,Pass,
,,,,,,,,,,,,,,,,,0.777043,,,,,,,,,,,,b64de9ac-1554-4398-a8f0-8bbe71bc5904,71,,"[71.5, 4.4]",3879688,1,,,,,1.6299378,,Left Foot,,,"[70.6, 19.6]",Ground Pass,,15.226622,,,,Marcelo Brozović,5469.0,,,,,,1,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,5,Inter Milan,238,['7bef3d6d-6428-47e1-acc4-ad0c421e0e69'],44,,,,,,,,,,,,,,,,Inter Milan,238,00:01:44.561,Pass,
,,,,,,,,,,,,,,,,,1.144802,,,,,,,,,,,,6e899430-ef0a-46cb-809e-d3a4ac9f1e61,74,,"[70.6, 24.1]",3879688,1,,,,,0.84539676,,Right Foot,,,"[83.9, 39.1]",Ground Pass,,20.047194,,,,Fredy Alejandro Guarín Vásquez,32807.0,,,,,,1,From Free Kick,Marcelo Brozović,5469.0,Left Center Midfield,5,Inter Milan,238,['b257c9b5-c806-4908-aced-25df62624149'],47,,,,,,,,,,,,,,,,Inter Milan,238,00:01:47.582,Pass,
,,,,,,,,,,,,,,,,,2.67633,,,,,,,,,,,,3c48b59c-3a63-4309-bdf6-0e3574392a6a,78,,"[83.2, 34.8]",3879688,1,,,,,-1.0127847,,Left Foot,,,"[102.3, 4.2]",Ground Pass,,36.071735,,,,Alex Nicolao Telles,11183.0,,,,,,1,From Free Kick,Fredy Alejandro Guarín Vásquez,32807.0,Right Center Midfield,5,Inter Milan,238,"['5cce5562-2dbf-4a4e-9383-996f566f28d2', '7207553b-8c1a-4706-a53a-7f4df405d7ce']",50,,,,,,,,,,,,,,,,Inter Milan,238,00:01:50.517,Pass,True
,,,,,,,,,,,,,,,,,1.635407,,,,,,,,,,,,874e2387-1592-4824-ae1e-f07775c0a9fe,80,,"[102.3, 4.2]",3879688,1,,,,,1.3688263,,Left Foot,,,"[106.6, 25.2]",Ground Pass,,21.435719,,Incomplete,,,,,,,,,1,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,5,Inter Milan,238,['5209bdd7-ccd3-4260-9ff5-d5edb88f313d'],53,,,,,,,,,,,,,,,,Inter Milan,238,00:01:53.193,Pass,
,,,,,,,,,,,,,,,,,1.542234,,,,,,,,,,,,5209bdd7-ccd3-4260-9ff5-d5edb88f313d,81,,"[13.5, 54.9]",3879688,1,,,,,1.0244364,,Left Foot,,,"[22.5, 69.7]",Ground Pass,,17.321663,,,,Luca Cigarini,8420.0,,,,,Recovery,1,From Free Kick,Rafael Tolói,7002.0,Right Center Back,5,Inter Milan,238,"['874e2387-1592-4824-ae1e-f07775c0a9fe', 'c47ec44c-0fc7-4d71-b0b6-bd2357ca9524']",54,,,,,,,,,,,,,,,,Atalanta,228,00:01:54.829,Pass,
,,,,,,,,,,,,,,,,,0.950205,,,,,,,,,,,,a4b3bfd5-9813-46d4-a0c2-d86dd7919acb,89,,"[98.4, 6.6]",3879688,1,,,,,2.226975,,Left Foot,,,"[90.7, 16.6]",Ground Pass,,12.621015,,,,Fredy Alejandro Guarín Vásquez,32807.0,,,,,,1,From Free Kick,Alex Nicolao Telles,11183.0,Left Back,5,Inter Milan,238,['07f02fec-dfb7-4b88-8c7a-31da572f291f'],58,,,,,,,,,,,,,,,,Inter Milan,238,00:01:58.313,Pass,
,,,,,,,,,,,,,,,,,1.064503,,,,,,,,,,,,844ae5d4-dbfb-4401-b68c-e5dd5cfe3510,97,,"[89.2, 25.4]",3879688,2,,,,,2.0693135,,Right Foot,,,"[80.0, 42.3]",Ground Pass,,19.241882,,,,Gary Alexis Medel Soto,16453.0,,,,,,1,From Free Kick,Fredy Alejandro Guarín Vásquez,32807.0,Right Center Midfield,5,Inter Milan,238,['034937eb-ac59-4a4c-88f4-2b6b02589c58'],3,,,,,,,,,,,,,,,,Inter Milan,238,00:02:03.830,Pass,
,,,,,,,,,,,,,,,,,1.007247,,,,,,,,,,,,7e79bdaa-1f71-4149-9ff8-9d6a8cd09dae,100,,"[80.0, 42.3]",3879688,2,,,,,1.6870214,,Right Foot,,,"[77.7, 62.0]",Ground Pass,,19.833809,,,,Danilo D''Ambrosio,6984.0,,,,,,1,From Free Kick,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,5,Inter Milan,238,['e6e2cba1-b1ca-4541-966f-6f1fe5e99206'],6,,,,,,,,,,,,,,,,Inter Milan,238,00:02:06.018,Pass,
,,,,,,,,,,,,,,,,,1.923611,,,,,,,,,,,,efc8d23b-80ac-4808-8a05-ee30b3693bf0,103,,"[77.7, 62.8]",3879688,2,,,,,0.4266275,,Left Foot,,,"[100.8, 73.3]",Low Pass,,25.374397,,,,Stevan Jovetić,3434.0,,,,,,1,From Free Kick,Danilo D''Ambrosio,6984.0,Right Back,5,Inter Milan,238,['d3a15440-a562-4e70-81e2-c04d08ef0d67'],8,,,,,,,,,,,,,,,,Inter Milan,238,00:02:08.567,Pass,
,,,,,,,,,,,,,,,,,1.100148,,,,,,,,,,,,4a184a7b-4bad-4462-a0cc-44b7347a60ca,107,,"[98.0, 77.8]",3879688,2,,,,,-3.0309355,,Right Foot,,,"[84.5, 76.3]",Low Pass,,13.583077,,,,Danilo D''Ambrosio,6984.0,,,,,,1,From Free Kick,Stevan Jovetić,3434.0,Left Center Forward,5,Inter Milan,238,"['0952b424-b5f5-410f-81f6-c3baf2c5ba13', '914e8bb7-6732-43d3-bf87-b5566b545731']",13,,,,,,,,,,,,,,,,Inter Milan,238,00:02:13.993,Pass,True
,,,,,,,,,,,,,,,,,2.444277,,,,,,,,,,,,7643a8f7-b074-4c84-9436-c759823830a8,115,,"[34.9, 7.2]",3879688,2,,,,,0.5514008,,Left Foot,,,"[78.8, 34.2]",High Pass,,51.538433,,Incomplete,,Gaetano Monachello,31725.0,,,,,Free Kick,1,From Free Kick,Nicolò Cherubin,45590.0,Left Center Back,6,Atalanta,228,"['7ae92255-05c4-4b97-a9b1-253dbafb8a33', 'fd1debbe-f9b3-4fa6-b8e9-0e7b500c1e2d']",54,,,,,,,,,,,,,,,,Atalanta,228,00:02:54.031,Pass,
,,,,,,,,,,,,,,,,,2.204259,,,,,,,,,,,,7ae92255-05c4-4b97-a9b1-253dbafb8a33,117,,"[41.3, 45.9]",3879688,2,,,,,-0.21282893,,Head,,,"[64.9, 40.8]",Low Pass,,24.144772,,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,Recovery,1,From Free Kick,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,6,Atalanta,228,"['7643a8f7-b074-4c84-9436-c759823830a8', '7b8b1690-ad42-465d-9598-0ce56b6786e8', '9ac9ce48-08ba-498f-afd7-0f21f4d800e2']",56,,,,,,,,,,,,,,,,Inter Milan,238,00:02:56.475,Pass,
,,,,,,,,,,,,,,,,,1.891564,,,,,,,,,,,,12c467e6-badb-4a60-8ded-f19323dc8863,122,,"[54.8, 27.5]",3879688,3,,,,,-1.5941839,,Right Foot,,,"[54.4, 10.4]",Ground Pass,,17.104677,,,,Boukary Dramé,11722.0,,,,,,1,From Free Kick,Rafael Tolói,7002.0,Right Center Back,6,Atalanta,228,"['52afd07c-181c-49a7-9904-6de9eb8195d2', '6b4acdf6-8566-4a4d-aa29-f858fbb052f1']",0,,,,,,,,,,,,,,,,Atalanta,228,00:03:00.016,Pass,True
,,,,,,,,,,,,,,,,,1.497679,,,,,,,,,,,,72c1d73d-028e-4a93-84d2-bb28f9cde72d,126,,"[75.1, 18.8]",3879688,3,,,,,-0.8606328,,Right Foot,,,"[84.3, 8.1]",Ground Pass,,14.111343,,,,Alejandro Darío Gómez,7006.0,,,,,,1,From Free Kick,Boukary Dramé,11722.0,Left Wing Back,6,Atalanta,228,"['0eec7e9f-22b5-4763-a148-e1ca56eea83c', '73063a97-fbab-47fc-a428-ae24527d6208']",5,,,,,,,,,,,,,,,,Atalanta,228,00:03:05.748,Pass,True
,,,,,,,,,,,,,,,,,1.07333,,,,,,,,,,,,8f1046e1-d904-4ddf-9243-2104451f1058,129,,"[105.5, 2.9]",3879688,3,,,,,2.9743388,,Right Foot,,,"[97.8, 4.2]",Ground Pass,,7.808969,,,,Jasmin Kurtič,6941.0,,,,,,1,From Free Kick,Alejandro Darío Gómez,7006.0,Left Center Forward,6,Atalanta,228,['3186ec59-57eb-43e6-96db-70c4e8126a96'],12,,,,,,,,,,,,,,,,Atalanta,228,00:03:12.151,Pass,
,,,,,,,,,,,,,,,,,1.306241,,,,,,,,,,,,9dff86e8-7304-45b5-9275-17173a7d882f,131,,"[97.8, 4.2]",3879688,3,,,,,1.1590855,,Left Foot,True,,"[110.9, 34.2]",High Pass,,32.735455,,Incomplete,,Boukary Dramé,11722.0,,,,,,1,From Free Kick,Jasmin Kurtič,6941.0,Left Center Midfield,6,Atalanta,228,"['24928754-3d64-412d-a7b4-74491e69de85', '3559bc5d-4d10-4158-adeb-1aed1d9b1883']",13,,,,,,,,,,,,,,,,Atalanta,228,00:03:13.225,Pass,
