50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,6e33a70e-3d6e-4900-acae-e2bea3bee03e,1,,,3879667,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sassuolo,232,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 7132, 'name': 'Andrea Consigli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 47}, {'player': {'id': 5461, 'name': 'Šime Vrsaljko'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 11}, {'player': {'id': 8848, 'name': 'Paolo Cannavaro'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 28}, {'player': {'id': 7119, 'name': 'Francesco Acerbi'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 15}, {'player': {'id': 7118, 'name': 'Federico Peluso'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 13}, {'player': {'id': 7127, 'name': 'Francesco Magnanelli'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 30941, 'name': 'Karim Laribi'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 6963, 'name': 'Lorenzo Pellegrini'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 7131, 'name': 'Domenico Berardi'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 25}, {'player': {'id': 27110, 'name': 'Antonio Floro Flores'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 83}, {'player': {'id': 7457, 'name': 'Gregoire Defrel'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 92}]}",Sassuolo,232,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,26ba0715-80ae-45f6-86bb-bc45a66899e5,2,,,3879667,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sassuolo,232,,0,,,,,,,,,,,,,,,,"{'formation': 433, 'lineup': [{'player': {'id': 32037, 'name': 'Nicola Leali'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 33}, {'player': {'id': 31721, 'name': 'Matteo Ciofani'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 13}, {'player': {'id': 174418, 'name': 'Modibo Diakité'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 24}, {'player': {'id': 8291, 'name': 'Arlind Afrim Ajeti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 93}, {'player': {'id': 8661, 'name': 'Daniel Pavlovic'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 20}, {'player': {'id': 30911, 'name': 'Robert Gucher'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 8}, {'player': {'id': 9903, 'name': 'Yussif Raman Chibsah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 22}, {'player': {'id': 23349, 'name': 'Paolo Sammarco'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 9898, 'name': 'Aleksandar Tonev'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 19}, {'player': {'id': 24235, 'name': 'Federico Dionisi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 18}, {'player': {'id': 13613, 'name': 'Daniel Ciofani'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]}",Frosinone,291,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,41086bae-fe21-4ccd-bb82-16fa9c595060,3,,,3879667,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sassuolo,232,['541108f7-b58b-4b8c-9718-a7f3fb456db5'],0,,,,,,,,,,,,,,,,,Frosinone,291,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,541108f7-b58b-4b8c-9718-a7f3fb456db5,4,,,3879667,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Sassuolo,232,['41086bae-fe21-4ccd-bb82-16fa9c595060'],0,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,fc24d589-f6d3-40fd-a40b-4975927c9851,1791,,,3879667,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,106,Frosinone,291,['dcd50ae3-c21b-4e73-9a65-cd553b0a2f92'],0,,,,,,,,,,,,,,,,,Frosinone,291,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,dcd50ae3-c21b-4e73-9a65-cd553b0a2f92,1792,,,3879667,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,,,,106,Frosinone,291,['fc24d589-f6d3-40fd-a40b-4975927c9851'],0,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.342399,,,,,,,,,,,eace6015-b055-4ff7-af16-4a00a80f89d9,5,,"[61.0, 40.1]",3879667,0,,,,1.9974238,,Right Foot,,,,"[60.5, 41.2]",,Ground Pass,,1.2083046,,,Robert Gucher,30911.0,,,,,Kick Off,1,From Kick Off,Paolo Sammarco,23349.0,Left Center Midfield,2,Frosinone,291,['5fcd4d55-bb40-4ab0-b245-c8b55903cef2'],0,,,,,,,,,,,,,,,,,Frosinone,291,00:00:00.598,Pass,
,,,,,,,,,,,,,,,,1.822491,,,,,,,,,,,417a0a07-2487-4ad8-a178-cb7ff3753e6a,8,,"[60.8, 39.4]",3879667,0,,,,-3.057348,,Right Foot,,,,"[38.3, 37.5]",,Ground Pass,,22.58008,,,Arlind Afrim Ajeti,8291.0,,,,,,1,From Kick Off,Robert Gucher,30911.0,Center Defensive Midfield,2,Frosinone,291,['803e7f0f-402d-49b7-9fe8-c90dbbc2a5d9'],1,,,,,,,,,,,,,,,,,Frosinone,291,00:00:01.007,Pass,
,,,,,,,,,,,,,,,,3.793035,,,,,,,,,,,b3e69177-03cc-4faf-bb32-247d1ddb4669,11,,"[39.6, 40.6]",3879667,0,,,,0.7790931,,Right Foot,,,,"[79.5, 80.0]",,High Pass,,56.074684,Out,,Daniel Ciofani,13613.0,,,,,,1,From Kick Off,Arlind Afrim Ajeti,8291.0,Left Center Back,2,Frosinone,291,['37726b5b-5387-46b5-885e-91831a64edf3'],3,,,,,,,,,,,,,,,,,Frosinone,291,00:00:03.890,Pass,
,,,,,,,,,,,,,,,,0.82766,,,,,,,,,,,8b82fc20-7574-4e46-84e4-a2fe539c6bf2,13,,"[43.2, 0.1]",3879667,0,,,,0.07796663,,,,,,"[56.0, 1.1]",,Low Pass,,12.839003,,,Antonio Floro Flores,27110.0,,,,,Throw-in,1,From Throw In,Federico Peluso,7118.0,Left Back,3,Sassuolo,232,['000ad939-2c0b-424a-b907-807d4f417fcb'],16,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:16.294,Pass,
,,,,,,,,,,,,,,,,0.888829,,,,,,,,,,,539e13d3-28bc-4923-a57a-78f077ec739e,17,,"[48.0, 1.1]",3879667,0,,,,1.27155,,Right Foot,,,,"[50.9, 10.5]",,Ground Pass,,9.837174,,,Francesco Magnanelli,7127.0,,,,,,1,From Throw In,Antonio Floro Flores,27110.0,Left Wing,3,Sassuolo,232,"['381627aa-edee-499f-a0e4-436e8b544575', 'f9ea62df-d45c-43b9-a2dc-a6b9c21acc2f']",18,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:18.344,Pass,True
,,,,,,,,,,,,,,,,1.425267,,,,,,,,,,,78edfdc2-6bcd-4222-a7ab-f057181619b2,20,,"[56.2, 11.7]",3879667,0,,,,-0.36947116,,Right Foot,,,,"[76.6, 3.8]",,Ground Pass,,21.876244,,,Antonio Floro Flores,27110.0,,,,,,1,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,3,Sassuolo,232,['a9f8fb1e-ac49-4995-a690-5bbee5252577'],20,,,,,,,,,,,,,,,,,Sassuolo,232,00:00:20.250,Pass,
