50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.876292,,,,,,,,,,,0964628f-0a79-4e52-b298-ab7f6c7c0531,17,,"[72.4, 75.6]",3879788,0,,,,,0.32670102,,Right Foot,,,"[84.5, 79.7]",Ground Pass,,12.775759,Out,,Robin Quaison,8552.0,,,,,,,1,From Kick Off,Aljaž Struna,24061.0,Right Back,2,Palermo,2256,['7e23428c-5a6a-4d68-9be9-fc59718156d1'],5,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:05.815,Pass,
,,,,,,,,,,,,,,,,0.892751,,,,,,,,,,,a09c3cad-9b45-41a2-b064-55ffc96e44cb,19,,"[28.5, 0.1]",3879788,0,,,,,2.2194388,,,,,"[19.1, 12.5]",Low Pass,,15.560205,,,Andrea Costa,8664.0,,,,,,Throw-in,1,From Throw In,Mário Rui Silva Duarte,7151.0,Left Back,3,Empoli,290,['02206a7f-a67e-487f-9a8d-8b31bb048d73'],14,,,,,,,,,,,,,,,,,,Empoli,290,00:00:14.619,Pass,
,,,,,,,,,,,,,,,,1.419459,,,,,,,,,,,a584405f-3ce3-4720-80a0-a38892798a15,22,,"[36.7, 26.8]",3879788,0,,,,,1.690657,,Left Foot,,,"[33.4, 54.2]",Ground Pass,,27.598007,,,Lorenzo Tonelli,7160.0,,,,,,,1,From Throw In,Andrea Costa,8664.0,Left Center Back,3,Empoli,290,['a14e732b-d699-4eed-a741-1ffc5e017c9f'],21,,,,,,,,,,,,,,,,,,Empoli,290,00:00:21.738,Pass,
,,,,,,,,,,,,,,,,1.015919,,,,,,,,,,,0b4414a6-d715-4424-8919-75834b0d2b05,25,,"[40.4, 56.8]",3879788,0,,,,,-1.4447709,,Right Foot,,,"[43.2, 34.7]",Ground Pass,,22.276669,,,Andrea Costa,8664.0,,,,,,,1,From Throw In,Lorenzo Tonelli,7160.0,Right Center Back,3,Empoli,290,['10158a39-cabe-443d-9144-8ba9c1265323'],25,,,,,,,,,,,,,,,,,,Empoli,290,00:00:25.178,Pass,
,,,,,,,,,,,,,,,,1.184001,,,,,,,,,,,f6839817-ceb4-4e49-8988-35da0aa42002,28,,"[43.2, 34.7]",3879788,0,,,,,1.7692368,,Left Foot,,,"[39.5, 53.1]",Ground Pass,,18.768324,,,Lorenzo Tonelli,7160.0,,,,,,,1,From Throw In,Andrea Costa,8664.0,Left Center Back,3,Empoli,290,['2ba01dc7-16f6-44c2-add1-31412f231784'],27,,,,,,,,,,,,,,,,,,Empoli,290,00:00:27.101,Pass,
,,,,,,,,,,,,,,,,1.189779,,,,,,,,,,,e650dcd1-10c1-4a87-9f0e-f68f5be35586,31,,"[39.5, 53.1]",3879788,0,,,,,-1.413975,,Right Foot,,,"[43.2, 29.7]",Ground Pass,,23.690716,,,Andrea Costa,8664.0,,,,,,,1,From Throw In,Lorenzo Tonelli,7160.0,Right Center Back,3,Empoli,290,['80c84c7c-e45d-4a9b-a50f-62f6aa0eb9fe'],28,,,,,,,,,,,,,,,,,,Empoli,290,00:00:28.992,Pass,
,,,,,,,,,,,,,,,,1.497067,,,,,,,,,,,734d3955-e895-454e-b281-67b2e714036c,34,,"[43.6, 29.8]",3879788,0,,,,,1.5800984,,Left Foot,,,"[43.4, 51.3]",Ground Pass,,21.50093,,,Lorenzo Tonelli,7160.0,,,,,,,1,From Throw In,Andrea Costa,8664.0,Left Center Back,3,Empoli,290,['ec0b1935-ab31-4af1-9234-c1dc43cbf97f'],32,,,,,,,,,,,,,,,,,,Empoli,290,00:00:32.536,Pass,
,,,,,,,,,,,,,,,,0.793754,,,,,,,,,,,ded58678-3c77-423e-91c5-6e82436856f9,37,,"[41.8, 51.9]",3879788,0,,,,,-0.5578307,,Right Foot,,,"[53.5, 44.6]",Ground Pass,,13.790577,,,Leandro Daniel Paredes,16308.0,,,,,,,1,From Throw In,Lorenzo Tonelli,7160.0,Right Center Back,3,Empoli,290,['d48b1cf6-a344-4463-a86b-7554d94db5b8'],34,,,,,,,,,,,,,,,,,,Empoli,290,00:00:34.946,Pass,
,,,,,,,,,,,,,,,,0.888611,,,,,,,,,,,f12f11e9-f355-4f3f-917b-2b8758ce9742,41,,"[51.8, 45.1]",3879788,0,,,,,1.2287326,,Left Foot,,,"[56.5, 58.3]",Ground Pass,,14.011781,,,Piotr Zieliński,5660.0,,,,,,,1,From Throw In,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,3,Empoli,290,"['55c93a36-2bf3-4766-a87d-c56a869b0227', 'bf43e244-4112-457f-b33a-fc1f4656a2d8']",36,,,,,,,,,,,,,,,,,,Empoli,290,00:00:36.600,Pass,True
,,,,,,,,,,,,,,,,0.950888,,,,,,,,,,,1144ba8a-aace-4ca2-89b2-693b89e01002,43,,"[56.5, 58.3]",3879788,0,,,,,-2.3790216,,Left Foot,,,"[45.3, 47.6]",Ground Pass,,15.489674,,,Lorenzo Tonelli,7160.0,,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,3,Empoli,290,['6760f1c3-4eb4-4a1b-8c23-db8caeb06b06'],37,,,,,,,,,,,,,,,,,,Empoli,290,00:00:37.489,Pass,
,,,,,,,,,,,,,,,,1.676696,,,,,,,,,,,66cf60a9-af18-4e76-999c-c0d01a435cf3,46,,"[48.6, 48.5]",3879788,0,,,,,-1.4232283,,Right Foot,,,"[50.8, 33.7]",Ground Pass,,14.96262,,,Andrea Costa,8664.0,,,,,,,1,From Throw In,Lorenzo Tonelli,7160.0,Right Center Back,3,Empoli,290,['a7925c25-9a12-4e29-8f4a-934607813eb1'],39,,,,,,,,,,,,,,,,,,Empoli,290,00:00:39.741,Pass,
,,,,,,,,,,,,,,,,0.775557,,,,,,,,,,,b6bbf74e-4e83-4987-aba2-5821fa8c6518,49,,"[51.0, 33.3]",3879788,0,,,,,0.5244699,,Left Foot,,,"[63.1, 40.3]",Ground Pass,,13.978912,,,Leandro Daniel Paredes,16308.0,,,,,,,1,From Throw In,Andrea Costa,8664.0,Left Center Back,3,Empoli,290,['700a59f9-f83a-477f-a4f3-a24336cb1876'],41,,,,,,,,,,,,,,,,,,Empoli,290,00:00:41.458,Pass,
,,,,,,,,,,,,,,,,0.696416,,,,,,,,,,,2761d9b7-f584-453d-8d10-171d94bd7f7d,51,,"[62.6, 40.3]",3879788,0,,,,,-1.6295521,,Right Foot,,,"[61.9, 28.4]",Ground Pass,,11.92057,,,Daniele Croce,40251.0,,,,,,,1,From Throw In,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,3,Empoli,290,['0feb995e-2f41-4c42-8dc1-d5ab365e2592'],42,,,,,,,,,,,,,,,,,,Empoli,290,00:00:42.233,Pass,
,,,,,,,,,,,,,,,,1.006552,,,,,,,,,,,b3b15a8c-a7f0-4de8-9f08-2ef2fd713bba,54,,"[61.9, 28.4]",3879788,0,,,,,0.7702478,,Right Foot,,,"[75.3, 41.4]",Low Pass,,18.669762,Incomplete,,Manuel Pucciarelli,7054.0,,,,,,,1,From Throw In,Daniele Croce,40251.0,Left Center Midfield,3,Empoli,290,"['5c17590a-062d-4034-9977-1e16feea7528', '7b09d822-950c-48a8-b9c6-90287c0367fc']",42,,,,,,,,,,,,,,,,,,Empoli,290,00:00:42.970,Pass,
,,,,,,,,,,,,,,,,0.58417,,,,,,,,,,,4d6967f5-63d1-4b43-b057-c2df0a29efb7,58,,"[52.2, 37.4]",3879788,0,,,,,-0.18863922,,Right Foot,,,"[63.2, 35.3]",Ground Pass,,11.198661,,,Franco Damián Vázquez,6719.0,,,,,,,1,Regular Play,Mato Jajalo,30735.0,Center Defensive Midfield,4,Palermo,2256,['491ee26c-5e85-4108-9f38-5a1aa738f20e'],45,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:45.593,Pass,
,,,,,,,,,,,,,,,,0.787148,,,,,,,,,,,a6e564b4-89f3-4587-9d09-6e900e4badde,61,,"[63.2, 35.3]",3879788,0,,,,,-1.8269477,,Left Foot,,,"[62.1, 31.1]",Ground Pass,,4.3416586,,,Gastón Brugman,30704.0,,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Center Forward,4,Palermo,2256,"['77228fb8-83c6-476d-8edc-8384d44f52d2', 'a12cbe0f-428f-4fd9-a901-f9cbd2467c15']",46,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:46.177,Pass,True
,,,,,,,,,,,,,,,,0.276022,,,,,,,,,,,97ead92d-d71b-4fe9-94aa-9add666bdf0b,63,,"[62.1, 31.1]",3879788,0,,,,,0.42976227,,Left Foot,,,"[66.9, 33.3]",Ground Pass,,5.2801514,Incomplete,,Aleksandar Trajkovski,30512.0,,,,,,,1,Regular Play,Gastón Brugman,30704.0,Left Center Midfield,4,Palermo,2256,"['5919ee70-27d3-4e6a-8378-910bdde828ae', '8368da08-f191-40a1-96dd-6d2255861c88']",46,,,,,,,,,,,,,,,,,,Palermo,2256,00:00:46.965,Pass,
,,,,,,,,,,,,,,,,1.26206,,,,,,,,,,,10c8bafa-1804-4a20-9718-6b9a75ab7862,70,,"[39.0, 58.4]",3879788,1,,,,,-1.5509313,,Right Foot,,,"[39.3, 43.3]",Ground Pass,,15.10298,,,Andrea Costa,8664.0,,,,,,Free Kick,1,From Free Kick,Lorenzo Tonelli,7160.0,Right Center Back,6,Empoli,290,['28d81740-a298-4737-a302-424dcdec5627'],1,,,,,,,,,,,,,,,,,,Empoli,290,00:01:01.277,Pass,
,,,,,,,,,,,,,,,,1.4236,,,,,,,,,,,0c344a02-6179-46a6-a9c3-09842ddc606f,73,,"[46.9, 32.9]",3879788,1,,,,,1.5316007,,Left Foot,,,"[47.7, 53.3]",Ground Pass,,20.41568,,,Lorenzo Tonelli,7160.0,,,,,,,1,From Free Kick,Andrea Costa,8664.0,Left Center Back,6,Empoli,290,['b2eb203f-acd2-402b-8595-3f1ac2a81ed6'],6,,,,,,,,,,,,,,,,,,Empoli,290,00:01:06.486,Pass,
,,,,,,,,,,,,,,,,1.138108,,,,,,,,,,,3dba982e-40bd-4ea7-8ed1-8d346c5fe12f,77,,"[50.8, 53.5]",3879788,1,,,,,1.2232378,,Right Foot,,,"[60.4, 80.0]",Ground Pass,,28.18528,Out,,Vincent Laurini,7155.0,,,,,,,1,From Free Kick,Lorenzo Tonelli,7160.0,Right Center Back,6,Empoli,290,"['115e47db-1169-4c13-ba86-b7a99f993981', 'db19db66-282d-44a3-8456-f4cb6835769d']",9,,,,,,,,,,,,,,,,,,Empoli,290,00:01:09.324,Pass,True
,,,,,,,,,,,,,,,,3.414721,,,,,,,,,,,694dc87d-ee84-4dfd-800d-d7328b82e813,79,,"[57.5, 0.1]",3879788,1,,,,,2.838438,,,,,"[36.4, 6.7]",Low Pass,,22.108143,,,Siniša Anđelković,40350.0,,,,,,Throw-in,1,From Throw In,Giuseppe Pezzella,7792.0,Left Back,7,Palermo,2256,['dddc2915-f260-4f8d-b0f8-206e4068a360'],18,,,,,,,,,,,,,,,,,,Palermo,2256,00:01:18.592,Pass,
,,,,,,,,,,,,,,,,3.083413,,,,,,,,,,,ae8745ca-2399-45a2-bc64-3aa347a812b3,82,,"[21.1, 12.8]",3879788,1,,,,,2.2118058,,Right Foot,,,"[6.7, 32.1]",Ground Pass,,24.080074,,,Stefano Sorrentino,7055.0,,,,,,,1,From Throw In,Siniša Anđelković,40350.0,Left Center Back,7,Palermo,2256,['5fba3adc-437a-4161-b797-36f12d03a65a'],22,,,,,,,,,,,,,,,,,,Palermo,2256,00:01:22.254,Pass,
,,,,,,,,,,,,,,,,2.956996,,,,,,,,,,,81ebef0b-5ad6-4cf8-be53-807f6ce85c0c,85,,"[8.2, 38.0]",3879788,1,,,,,0.2220819,,Right Foot,,,"[60.9, 49.9]",High Pass,,54.026844,Incomplete,,Robin Quaison,8552.0,,,,,,,1,From Throw In,Stefano Sorrentino,7055.0,Goalkeeper,7,Palermo,2256,"['4a681fe8-8b42-43f4-9adc-68f1c3e6d916', '68a84b25-983c-40ea-8ca1-fc7f88c7df73']",27,,,,,,,,,,,,,,,,,,Palermo,2256,00:01:27.313,Pass,
,,,,,,,,,,,,,,,,2.842957,,,,,,,,,,,fa19d520-0665-4b70-ba2b-2e1299236cc4,89,,"[33.2, 80.0]",3879788,1,,,,,-0.34058535,,,,,"[69.6, 67.1]",High Pass,,38.61826,,,Franco Damián Vázquez,6719.0,,,,,,Throw-in,1,From Throw In,Aljaž Struna,24061.0,Right Back,8,Palermo,2256,['a925ad4b-4f01-4ed0-bf73-7830c14ffe72'],46,,,,,,,,,,,,,,,,,,Palermo,2256,00:01:46.030,Pass,
,,,,,,,,,,,,,,,,1.49629,,,,,,,,,,,84758832-308e-4296-a7ed-89d39b335e07,94,,"[52.8, 10.4]",3879788,1,,,,,-1.9684243,,Right Foot,,,"[48.6, 0.4]",Ground Pass,,10.846197,Out,,Mário Rui Silva Duarte,7151.0,,,,,,Recovery,1,From Throw In,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,8,Palermo,2256,['e3cb20bb-8d60-4d96-b583-2dccd14fc7aa'],50,,,,,,,,,,,,,,,,,,Empoli,290,00:01:50.489,Pass,
,,,,,,,,,,,,,,,,1.632059,,,,,,,,,,,7ef6fbb1-7fdc-4671-9bcc-adf63e77d7b7,96,,"[80.6, 80.0]",3879788,2,,,,,-0.595918,,,,,"[106.7, 62.3]",High Pass,,31.535694,Incomplete,,Franco Damián Vázquez,6719.0,,,,,,Throw-in,1,From Throw In,Aljaž Struna,24061.0,Right Back,9,Palermo,2256,"['4ed52bbb-6ee3-4825-85db-1e751d2a89dd', 'f8009ee2-095b-43b0-8aeb-e8fb3b63d5bf']",4,,,,,,,,,,,,,,,,,,Palermo,2256,00:02:04.674,Pass,
,,,,,,,,,,,,,,,,1.762742,,,,,,,,,,,f8009ee2-095b-43b0-8aeb-e8fb3b63d5bf,98,,"[13.4, 17.8]",3879788,2,,,,,-0.1937415,,Head,,,"[29.2, 14.7]",Low Pass,,16.101242,Incomplete,,Daniele Croce,40251.0,,,,,,Interception,1,From Throw In,Andrea Costa,8664.0,Left Center Back,9,Palermo,2256,"['7914a8e5-fc4e-4409-9ca1-6670d6c5a16e', '7ef6fbb1-7fdc-4671-9bcc-adf63e77d7b7', 'f9e34b23-7957-4b1e-9777-ff2a455a4837']",6,,,,,,,,,,,,,,,,,,Empoli,290,00:02:06.307,Pass,
,,,,,,,,,,,,,,,,4.412949,,,,,,,,,,,865a370a-69af-44ee-b0ce-03e0eeb05ca4,105,,"[18.9, 22.2]",3879788,2,,,,,1.4002377,,Right Foot,,,"[28.7, 79.1]",High Pass,,57.73777,,,Vincent Laurini,7155.0,,,True,,,,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,10,Empoli,290,['1da875c5-3c2b-42a9-8743-9fff70041024'],11,,,,,,,,,,,,,,,,,,Empoli,290,00:02:11.241,Pass,
,,,,,,,,,,,,,,,,1.992205,,,,,,,,,,,6fe68771-22c7-41df-98eb-8ba5605e95d8,108,,"[29.5, 78.1]",3879788,2,,,,,-0.33609116,,Right Foot,,,"[52.4, 70.1]",High Pass,,24.257164,,,Riccardo Saponara,7150.0,,,,,,,1,Regular Play,Vincent Laurini,7155.0,Right Back,10,Empoli,290,['cc90cdf8-844e-497f-9213-b88289d32789'],15,,,,,,,,,,,,,,,,,,Empoli,290,00:02:15.694,Pass,
,,,,,,,,,,,,,,,,1.329421,,,,,,,,,,,bf49fe93-2321-4f4f-b922-7d7a755467e3,116,,"[64.7, 78.5]",3879788,2,,,,,-3.0584514,,Left Foot,,,"[56.3, 77.8]",Ground Pass,,8.429116,,,Vincent Laurini,7155.0,,,,,,,1,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,10,Empoli,290,"['daf3f007-b8cb-4bbf-bfff-a84ade1212b7', 'fec80fbb-e7ae-454c-bd7d-150ebb1fff3f']",21,,,,,,,,,,,,,,,,,,Empoli,290,00:02:21.556,Pass,True
,,,,,,,,,,,,,,,,0.720201,,,,,,,,,,,63d465f1-0203-47e5-ba69-e2535d11a787,124,,"[57.0, 4.6]",3879788,2,,,,,1.8131295,,Right Foot,,,"[54.8, 13.5]",Ground Pass,,9.167879,,,Gastón Brugman,30704.0,,,,,,,1,Regular Play,Mato Jajalo,30735.0,Center Defensive Midfield,11,Palermo,2256,"['521009d2-8782-40a9-9f20-bf4c5d1e071e', 'ef03aa6c-76d5-4fc9-acc5-cad7fadfdfca']",24,,,,,,,,,,,,,,,,,,Palermo,2256,00:02:24.681,Pass,True
,,,,,,,,,,,,,,,,0.940306,,,,,,,,,,,80d62a24-f36f-48c6-9512-f5d0a648f3f8,128,,"[56.4, 11.4]",3879788,2,,,,,-1.7661879,,Right Foot,,,"[54.5, 1.8]",Ground Pass,,9.786215,,,Aleksandar Trajkovski,30512.0,,,,,,,1,Regular Play,Gastón Brugman,30704.0,Left Center Midfield,11,Palermo,2256,"['6464839d-ac05-4616-93b9-9197f43191ca', 'af6dd07a-dce8-4a20-a24b-01f424001462']",25,,,,,,,,,,,,,,,,,,Palermo,2256,00:02:25.647,Pass,True
,,,,,,,,,,,,,,,,1.518238,,,,,,,,,,,90f165dd-26b0-418b-a7d0-b48963089ab5,131,,"[54.5, 1.8]",3879788,2,,,,,2.5571487,,Right Foot,,,"[35.0, 14.7]",Ground Pass,,23.380762,,,Siniša Anđelković,40350.0,,,,,,,1,Regular Play,Aleksandar Trajkovski,30512.0,Left Midfield,11,Palermo,2256,['495a7664-ca5c-464a-826c-962cb51899f4'],26,,,,,,,,,,,,,,,,,,Palermo,2256,00:02:26.627,Pass,
,,,,,,,,,,,,,,,,0.936823,,,,,,,,,,,3c7afad1-a248-4701-bcab-3622befc5a48,134,,"[37.4, 20.6]",3879788,2,,,,,0.2153577,,Right Foot,,,"[47.0, 22.7]",Ground Pass,,9.8270035,,,Gastón Brugman,30704.0,,,,,,,1,Regular Play,Siniša Anđelković,40350.0,Left Center Back,11,Palermo,2256,['506aa602-0ddc-4daf-a14f-a63d137776a1'],29,,,,,,,,,,,,,,,,,,Palermo,2256,00:02:29.363,Pass,
