50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a1b03d25-18c7-4e86-9281-91e55fb2818c,1,,,3879790,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Torino,241,,0,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 34881, 'name': 'Daniele Padelli'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 16202, 'name': 'Nikola Maksimović'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 19}, {'player': {'id': 3034, 'name': 'Kamil Glik'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 25}, {'player': {'id': 7476, 'name': 'Emiliano Moretti'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 6965, 'name': 'Bruno da Silva Peres'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 33}, {'player': {'id': 28289, 'name': 'Gastón Alexis Silva Perdomo'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 21}, {'player': {'id': 40430, 'name': 'Giuseppe Vives'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 20}, {'player': {'id': 7474, 'name': 'Afriyie Acquah'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 7149, 'name': 'Marco Benassi'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 7788, 'name': 'Ciro Immobile'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 10}, {'player': {'id': 7471, 'name': 'Andrea Belotti'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]}",Torino,241,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,6540b64a-281e-4828-82bc-52de7de630ac,2,,,3879790,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Torino,241,,0,,,,,,,,,,,,,,,"{'formation': 352, 'lineup': [{'player': {'id': 6949, 'name': 'Gianluigi Buffon'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6943, 'name': 'Andrea Barzagli'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 15}, {'player': {'id': 7173, 'name': 'Leonardo Bonucci'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 19}, {'player': {'id': 6953, 'name': 'Daniele Rugani'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 5541, 'name': 'Stephan Lichtsteiner'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 26}, {'player': {'id': 6945, 'name': 'Alex Sandro Lobo Silva'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 12}, {'player': {'id': 3951, 'name': 'Mario Lemina'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 18}, {'player': {'id': 5566, 'name': 'Sami Khedira'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 20004, 'name': 'Paul Pogba'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 5743, 'name': 'Paulo Bruno Exequiel Dybala'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 21}, {'player': {'id': 5472, 'name': 'Mario Mandžukić'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 17}]}",Juventus,224,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5a93c8fc-6595-4a6e-a8d6-2a00c9989359,3,,,3879790,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Torino,241,['7ee1fe8c-5d61-4442-baf8-02f2f893e265'],0,,,,,,,,,,,,,,,,Juventus,224,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7ee1fe8c-5d61-4442-baf8-02f2f893e265,4,,,3879790,0,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Torino,241,['5a93c8fc-6595-4a6e-a8d6-2a00c9989359'],0,,,,,,,,,,,,,,,,Torino,241,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,638c2ae7-a157-4fbb-996c-08dfbb60dfea,1611,,,3879790,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,100,Torino,241,['cec2f7ea-1660-4eed-889e-d56280eb7b06'],0,,,,,,,,,,,,,,,,Torino,241,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,cec2f7ea-1660-4eed-889e-d56280eb7b06,1612,,,3879790,45,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,,,,100,Torino,241,['638c2ae7-a157-4fbb-996c-08dfbb60dfea'],0,,,,,,,,,,,,,,,,Juventus,224,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,0.301774,,,,,,,,,,,,,,,a0f0d50b-df95-4559-a0d6-2d28a7af65d3,5,,"[61.0, 40.1]",3879790,0,,True,,,2.0131705,,Left Foot,,"[60.1, 42.0]",,Ground Pass,,2.1023796,,,,Sami Khedira,5566.0,,,,,Kick Off,1,From Kick Off,Paulo Bruno Exequiel Dybala,5743.0,Right Center Forward,2,Juventus,224,['7ebc2368-3330-4018-83b1-0abee5c61d6c'],0,,,,,,,,,,,,,,,,Juventus,224,00:00:00.563,Pass,
,,,,,,,,,,,,,,,,,1.76276,,,,,,,,,,,,,,,a73c637b-bc20-433d-b63d-c0e3ceb44831,7,,"[58.9, 42.9]",3879790,0,,,,,-2.7548807,,Right Foot,,"[39.5, 35.0]",,Ground Pass,,20.946838,,,,Leonardo Bonucci,7173.0,,,,,,1,From Kick Off,Sami Khedira,5566.0,Right Center Midfield,2,Juventus,224,['c8b4d18b-b306-4423-9540-a9a89c892faa'],0,,,,,,,,,,,,,,,,Juventus,224,00:00:00.865,Pass,
,,,,,,,,,,,,,,,,,1.61056,,,,,,,,,,,,,,,a36a9ac9-af0b-4664-bef1-4425ca7bf730,10,,"[39.5, 35.0]",3879790,0,,,,,-0.5164039,,Right Foot,,"[74.9, 14.9]",,High Pass,,40.70835,,Incomplete,,Mario Mandžukić,5472.0,,,,,,1,From Kick Off,Leonardo Bonucci,7173.0,Center Back,2,Juventus,224,"['0f1541bd-7c76-45ae-9ab0-c75dadd39461', '5584f484-bd3b-4fe7-95fb-436695c39cba']",3,,,,,,,,,,,,,,,,Juventus,224,00:00:03.503,Pass,
,,,,,,,,,,,,,,,,,0.879567,,,,,,,,,,,,,,,d50d522d-d2d1-4c7a-9f8b-ff0bcd1e81cc,14,,"[74.9, 12.6]",3879790,0,,,,,0.91444796,,Left Foot,,"[80.6, 20.0]",,Low Pass,,9.340771,,,,Mario Mandžukić,5472.0,,,,,Recovery,1,From Kick Off,Alex Sandro Lobo Silva,6945.0,Left Wing Back,2,Juventus,224,"['b65bbbb4-2216-480e-a12c-2774c30a8acb', 'd3d47dbe-6874-4176-9ec1-bded45502846']",6,,,,,,,,,,,,,,,,Juventus,224,00:00:06.469,Pass,True
,,,,,,,,,,,,,,,,,2.658396,,,,,,,,,,,,,,,3514a7c6-f18d-4f64-9b3a-5cc76ca33ff1,21,,"[44.5, 61.2]",3879790,0,,,,,0.012577953,,Right Foot,,"[92.2, 61.8]",,High Pass,,47.703773,,Incomplete,,Ciro Immobile,7788.0,,,,,,1,From Kick Off,Giuseppe Vives,40430.0,Center Defensive Midfield,2,Juventus,224,"['09375ce4-40d4-49f7-a12f-8cee07106b39', 'c29d44b9-d577-4228-8bc7-e8761d53b690']",10,,,,,,,,,,,,,,,,Torino,241,00:00:10.578,Pass,
,,,,,,,,,,,,,,,,,2.110625,,,,,,,,,,,,,,,c29d44b9-d577-4228-8bc7-e8761d53b690,24,,"[27.9, 18.3]",3879790,0,,,,,-1.0014831,,Right Foot,,"[29.5, 15.8]",,High Pass,,2.9681644,,,,Daniele Rugani,6953.0,,,,,Recovery,1,From Kick Off,Leonardo Bonucci,7173.0,Center Back,2,Juventus,224,"['3514a7c6-f18d-4f64-9b3a-5cc76ca33ff1', 'c5464bdf-9590-460e-a35c-14ea0021f986', 'f0c53ba1-1e8a-488b-8b15-bbc22c983596']",13,,,,,,,,,,,,,,,,Juventus,224,00:00:13.237,Pass,True
,,,,,,,,,,,,,,,,,1.403636,,,,,,,,,,,,,,,9244d5d7-3bca-4c35-a469-e146b52c3efb,26,,"[28.9, 14.8]",3879790,0,,,,,-1.3161716,,Head,,"[32.7, 0.2]",,High Pass,,15.086418,,Out,,,,,,,,,1,From Kick Off,Daniele Rugani,6953.0,Left Center Back,2,Juventus,224,,15,,,,,,,,,,,,,,,,Juventus,224,00:00:15.347,Pass,
,,,,,,,,,,,,,,,,,0.854555,,,,,,,,,,,,,,,cff65eea-cda7-488a-8294-177b4d2b8472,27,,"[83.3, 80.0]",3879790,0,,,,,-2.8605719,,,,"[73.6, 77.2]",,Low Pass,,10.096039,,,,Nikola Maksimović,16202.0,,,,,Throw-in,1,From Throw In,Bruno da Silva Peres,6965.0,Right Wing Back,3,Torino,241,['092fb0e9-a8a8-4f59-b080-a7dd453cf8ae'],28,,,,,,,,,,,,,,,,Torino,241,00:00:28.818,Pass,
,,,,,,,,,,,,,,,,,3.845884,,,,,,,,,,,,,,,b663ef92-49f6-43ec-88d0-786f39c32878,29,,"[75.0, 75.6]",3879790,0,,,,,-2.3178222,,Right Foot,,"[48.7, 47.2]",,High Pass,,38.707233,,,,Kamil Glik,3034.0,,,,,,1,From Throw In,Nikola Maksimović,16202.0,Right Center Back,3,Torino,241,['6b015661-7e0c-4949-9e0b-de4788fc743e'],29,,,,,,,,,,,,,,,,Torino,241,00:00:29.673,Pass,
,,,,,,,,,,,,,,,,,2.496458,,,,,,,,,,,,,,,a0e5a1ac-2833-4c6a-9d74-c00cf2921ded,31,,"[48.7, 47.2]",3879790,0,,,,,-1.5279654,,Head,,"[49.9, 19.2]",,Low Pass,,28.025703,,,,Emiliano Moretti,7476.0,,,,,,1,From Throw In,Kamil Glik,3034.0,Center Back,3,Torino,241,['a0038648-99e8-4ddf-ab7a-6d41943bea7c'],33,,,,,,,,,,,,,,,,Torino,241,00:00:33.518,Pass,
,,,,,,,,,,,,,,,,,2.546403,,,,,,,,,,,,,,,b623099b-f151-4b43-a692-0742ef67e346,33,,"[50.3, 19.2]",3879790,0,,,,,0.03404257,,Left Foot,,"[82.6, 20.3]",,High Pass,,32.318726,,Incomplete,,Andrea Belotti,7471.0,,,,,,1,From Throw In,Emiliano Moretti,7476.0,Left Center Back,3,Torino,241,"['76fe3f31-a203-4890-b104-df350c8d849c', '77c7c5f1-d420-4f3f-91ca-fa59ab32830e']",36,,,,,,,,,,,,,,,,Torino,241,00:00:36.015,Pass,
,,,,,,,,,,,,,,,,,2.083101,,,,,,,,,,,,,,,f60302e3-f092-47fa-b69a-6dc7bbe02440,37,,"[36.8, 60.2]",3879790,0,,,,,-0.10316189,,Right Foot,,"[79.3, 55.8]",,High Pass,,42.727158,,Incomplete,,Mario Mandžukić,5472.0,,,,,,1,From Throw In,Leonardo Bonucci,7173.0,Center Back,3,Torino,241,"['59c3342a-b249-4dd6-88d5-213d1f3c64d8', 'dc01332e-5ece-454f-a439-75d7bb0c95ea']",40,,,,,,,,,,,,,,,,Juventus,224,00:00:40.327,Pass,
,,,,,,,,,,,,,,,,,1.273642,,,,,,,,,,,,,,,dc01332e-5ece-454f-a439-75d7bb0c95ea,39,,"[40.8, 24.3]",3879790,0,,,,,-0.059928156,,Head,,"[55.8, 23.4]",,Low Pass,,15.026976,,,,Giuseppe Vives,40430.0,,,,,Recovery,1,From Throw In,Kamil Glik,3034.0,Center Back,3,Torino,241,"['87f3499d-68d0-4062-9833-b49dff89d2c4', 'f60302e3-f092-47fa-b69a-6dc7bbe02440']",42,,,,,,,,,,,,,,,,Torino,241,00:00:42.410,Pass,
,,,,,,,,,,,,,,,,,0.914225,,,,,,,,,,,,,,,e3eee3aa-3d1a-4ad8-9678-30f8758699ac,41,,"[55.8, 23.4]",3879790,0,,,,,0.21459287,,Right Foot,,"[71.4, 26.8]",,High Pass,,15.966214,,,,Andrea Belotti,7471.0,,,,,,1,From Throw In,Giuseppe Vives,40430.0,Center Defensive Midfield,3,Torino,241,['5fa93fe8-654e-452e-831f-6582ea27cf0b'],43,,,,,,,,,,,,,,,,Torino,241,00:00:43.684,Pass,
,,,,,,,,,,,,,,,,,1.510334,,,,,,,,,,,,,,,7df39c6a-65c1-4641-a4fe-3f0781daf93b,43,,"[71.4, 26.8]",3879790,0,,,,,-0.4006244,,Head,,"[79.9, 23.2]",,High Pass,,9.2309265,,Incomplete,,Ciro Immobile,7788.0,,,,,,1,From Throw In,Andrea Belotti,7471.0,Left Center Forward,3,Torino,241,"['3f986c94-3fbd-4e56-b2e0-f3a18225ad91', '514d21d7-5d8b-495b-8da8-1fc514776a4b']",44,,,,,,,,,,,,,,,,Torino,241,00:00:44.598,Pass,
,,,,,,,,,,,,True,,,,,2.309408,,,,,,,,,,,,,,,514d21d7-5d8b-495b-8da8-1fc514776a4b,45,,"[40.2, 56.9]",3879790,0,,,,,1.6290636,,Left Foot,,"[39.5, 68.9]",,Low Pass,,12.020399,,,,Andrea Barzagli,6943.0,,,,,Interception,1,Regular Play,Leonardo Bonucci,7173.0,Center Back,4,Juventus,224,"['7df39c6a-65c1-4641-a4fe-3f0781daf93b', '80a1953f-ed16-41fb-a281-0b4dbcc707fa']",46,,,,,,,,,,,,,,,,Juventus,224,00:00:46.108,Pass,
