ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.153179,,,,,,,,,,,,,06389aaa-8896-4dc1-b309-d0330f5b75fd,51,,,"[51.7, 4.1]",3878600,1,,,,,1.7690135,,Right Foot,,,"[47.0, 27.5]",,Ground Pass,,23.867342,,,,Riccardo Montolivo,7166.0,,,,,,1,From Throw In,Mattia De Sciglio,6944.0,Left Back,5,Inter Milan,238,"['27ef46e0-77b0-4dce-8948-195d72a1a243', '546d2df6-632f-4cb2-844a-fc6ae2c59652']",11,,,,,,,,,,,,,,,,,AC Milan,243,00:01:11.101,Pass,True
,,,,,,,,,,,,,,,,,2.335149,,,,,,,,,,,,,d02495d6-0fe5-46ce-ad0e-3a163396d06d,55,,,"[48.0, 26.2]",3878600,1,,,,,-0.05726217,,Right Foot,,,"[95.1, 23.5]",,High Pass,,47.177326,,Incomplete,,Luiz Adriano de Souza da Silva,21272.0,,,,,,1,From Throw In,Riccardo Montolivo,7166.0,Center Defensive Midfield,5,Inter Milan,238,"['1bb76df9-99cd-4afd-a845-eb06f733ea4c', '845839f4-06b9-4a97-aa36-7e607efffee5']",13,,,,,,,,,,,,,,,,,AC Milan,243,00:01:13.177,Pass,
,,,,,,,,,,,,,,,,,1.093919,,,,,,,,,,,,,845839f4-06b9-4a97-aa36-7e607efffee5,57,,,"[25.0, 56.6]",3878600,1,,,,,0.77390444,,Head,,,"[33.8, 65.2]",,High Pass,,12.304471,,,,Davide Santon,6999.0,,,,,Recovery,1,From Throw In,Gary Alexis Medel Soto,16453.0,Right Center Back,5,Inter Milan,238,"['260348de-633c-494f-bb67-649668d93e4a', 'd02495d6-0fe5-46ce-ad0e-3a163396d06d']",15,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:15.512,Pass,
,,,,,,,,,,,,,,,,,2.611621,,,,,,,,,,,,,14ece14a-5ebf-4e94-8679-13123b7bf20c,63,,,"[33.0, 64.2]",3878600,1,,,,,-0.14589475,,Right Foot,,,"[82.0, 57.0]",,High Pass,,49.526154,,Incomplete,,Ivan Perišić,5474.0,,,,,Free Kick,1,From Free Kick,Gary Alexis Medel Soto,16453.0,Right Center Back,6,Inter Milan,238,"['07164883-88ea-40de-8db8-c3cfbf5cd1d4', 'ffd64736-89a0-416a-9181-1d730fdfdb80']",40,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:40.324,Pass,
,,,,,,,,,,,,,,,,,2.066016,,,,,,,,,,,,,07164883-88ea-40de-8db8-c3cfbf5cd1d4,66,,,"[38.1, 23.1]",3878600,1,,,,True,0.16292647,,,,,"[45.4, 24.3]",,High Pass,,7.3979726,,,,Riccardo Montolivo,7166.0,,,,,Recovery,1,From Counter,Alessio Romagnoli,7458.0,Left Center Back,7,AC Milan,243,"['14ece14a-5ebf-4e94-8679-13123b7bf20c', '7ef1693f-e985-4e72-9d65-b893b48ee020', 'b0c8fde7-3966-4156-9824-c2f6e228fde4']",42,,,,,,,,,,,,,,,,,AC Milan,243,00:01:42.936,Pass,True
,,,,,,,,,,,,,,,,,1.014734,,,,,,,,,,,,,b5bbffc2-6996-431b-af92-2ff651ba5a61,69,,,"[48.4, 28.5]",3878600,1,,,,,0.011110654,,Right Foot,,,"[66.4, 28.7]",,Ground Pass,,18.001112,,,,Luiz Adriano de Souza da Silva,21272.0,,,,,,1,From Counter,Riccardo Montolivo,7166.0,Center Defensive Midfield,7,AC Milan,243,['3aec3246-85ae-483a-95f0-b4fe90a98030'],46,,,,,,,,,,,,,,,,,AC Milan,243,00:01:46.982,Pass,
,,,,,,,,,,,,,,,,,0.632793,,,,,,,,,,,,,63780b3a-4cfb-421e-be14-c225e186aa04,72,,,"[66.5, 27.3]",3878600,1,,,,,0.9103256,,Right Foot,,,"[75.9, 39.4]",,Ground Pass,,15.3222065,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,From Counter,Luiz Adriano de Souza da Silva,21272.0,Left Center Forward,7,AC Milan,243,"['211c7c59-623d-4cd4-bdad-9c0dd09b0622', 'c94a50af-6e90-41a2-b868-69c1828104ed']",48,,,,,,,,,,,,,,,,,AC Milan,243,00:01:48.121,Pass,
,,,,,,,,,,,,,,,,,1.281317,,,,,,,,,,,,,75b36895-9fef-428d-8099-701e84246ab6,76,,,"[38.4, 40.3]",3878600,1,,,,,1.5458015,,Right Foot,,,"[39.1, 68.3]",,Ground Pass,,28.008749,,,,Davide Santon,6999.0,,,,,,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,8,Inter Milan,238,['3b228e34-b757-4601-a8bb-377189b9d74a'],50,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:50.126,Pass,
,,,,,,,,,,,,,,,,,1.452889,,,,,,,,,,,,,e447cd3d-c468-4a55-8465-3aabfb77879e,79,,,"[39.1, 68.3]",3878600,1,,,,,-2.465348,,Right Foot,,,"[22.9, 55.3]",,Ground Pass,,20.771133,,,,Gary Alexis Medel Soto,16453.0,,,,,,1,Regular Play,Davide Santon,6999.0,Right Back,8,Inter Milan,238,['44072472-aa8a-4e87-a641-ec11012fec49'],53,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:53.271,Pass,
,,,,,,,,,,,,,,,,,1.912346,,,,,,,,,,,,,562bd4db-9d80-47fd-97a7-41ccd273e2f9,82,,,"[22.7, 56.2]",3878600,1,,,,,-2.2588024,,Right Foot,,,"[7.0, 37.1]",,Ground Pass,,24.724482,,,,Samir Handanovič,7001.0,,,,,,1,Regular Play,Gary Alexis Medel Soto,16453.0,Right Center Back,8,Inter Milan,238,['f3106cb5-16ea-4862-841f-929c45bd1786'],55,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:55.532,Pass,
,,,,,,,,,,,,,,,,,2.038408,,,,,,,,,,,,,6906c68e-08f1-4410-858b-e7b9d252e828,85,,,"[7.2, 37.1]",3878600,1,,,,,-1.2075471,,Right Foot,,,"[20.2, 2.9]",,Ground Pass,,36.58743,,,,Juan Guilherme Nunes Jesus,6969.0,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,8,Inter Milan,238,['8a351dd8-1356-4b10-9e91-1f2b6ba9905c'],57,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:57.517,Pass,
,,,,,,,,,,,,,,,,,1.368831,,,,,,,,,,,,,9ef0aae3-4a8b-4366-9164-46ff27836d56,88,,,"[26.2, 2.4]",3878600,2,,,,,0.29446205,,Left Foot,,,"[38.4, 6.1]",,Ground Pass,,12.748726,,,,Geoffrey Kondogbia,6589.0,,,,,,1,Regular Play,Juan Guilherme Nunes Jesus,6969.0,Left Back,8,Inter Milan,238,['6da90b79-3a0d-4e3c-8a02-7a2c0f8bf3a7'],1,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:01.811,Pass,
,,,,,,,,,,,,,,,,,1.204556,,,,,,,,,,,,,35662299-8097-4a27-939a-712c0f8d0026,91,,,"[35.1, 4.5]",3878600,2,,,,,2.3561945,,Left Foot,,,"[21.5, 18.1]",,Ground Pass,,19.233305,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,1,Regular Play,Geoffrey Kondogbia,6589.0,Left Center Midfield,8,Inter Milan,238,['df7cbf12-1150-4789-8b1c-11a98753d4e8'],3,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:03.759,Pass,
,,,,,,,,,,,,,,,,,0.6337,,,,,,,,,,,,,f9ddcea6-5efc-45c9-be9c-9089ed05a9ad,94,,,"[29.9, 17.1]",3878600,2,,,,,-0.6844764,,Right Foot,,,"[38.6, 10.0]",,High Pass,,11.229425,,Incomplete,,Juan Guilherme Nunes Jesus,6969.0,,,,,,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,8,Inter Milan,238,"['597d3694-4b54-495b-9639-09f79d9f3822', '668d1bee-7576-4f2e-8ff4-af1ca8e3a53d']",7,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:07.986,Pass,
,,,,,,,,,,,,,,,,,1.136067,,,,,,,,,,,,,35368125-0b41-4409-8d9b-95f815cfaa75,101,,,"[97.2, 53.3]",3878600,2,,,,,-0.56725085,b0cdfacf-e04a-4176-8a07-73c0b719cb98,Right Foot,,,"[109.6, 45.4]",,Ground Pass,,14.702721,,,,Luiz Adriano de Souza da Silva,21272.0,True,,Through Ball,True,,1,From Counter,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,9,AC Milan,243,['ad0b3c9e-301d-47b1-9a97-a3a10b16ff1d'],12,,,,,,,,,,,,,,,,,AC Milan,243,00:02:12.636,Pass,
,,,,,,,,,,,,,,,,,1.174884,,,,,,,,,,,,,cf6fbbeb-74eb-4628-a9f0-6691f909f795,108,,,"[31.8, 1.2]",3878600,2,,,,,0.2569877,,Left Foot,,,"[61.1, 8.9]",,Ground Pass,,30.294884,,,,Stevan Jovetić,3434.0,,,,,,1,Regular Play,Juan Guilherme Nunes Jesus,6969.0,Left Back,9,AC Milan,243,"['428e0c21-e59d-4b07-b905-8dafbfab0a23', 'a9b73711-7391-4c82-a195-01580403a6dd']",19,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:19.402,Pass,True
,,,,,,,,,,,,,,,,,3.00317,,,,,,,,,,,,,75b02d52-a11e-499e-abd6-30fdb81fe033,114,,,"[42.3, 76.6]",3878600,2,,,,,-2.5398715,,Left Foot,,,"[12.3, 56.0]",,Ground Pass,,36.391758,,,,Diego López Rodríguez,6768.0,,,,,,1,Regular Play,Cristian Eduardo Zapata Valencia,6360.0,Right Center Back,9,AC Milan,243,['efab4182-f53f-4f40-8602-0bafa675773b'],22,,,,,,,,,,,,,,,,,AC Milan,243,00:02:22.214,Pass,
,,,,,,,,,,,,,,,,,2.573031,,,,,,,,,,,,,240f18ed-49b8-4ba5-8a49-89c56a48775c,117,,,"[12.3, 56.0]",3878600,2,,,,,-0.28424582,,Right Foot,,,"[63.3, 41.1]",,High Pass,,53.132004,,Incomplete,,Keisuke Honda,5683.0,,,,,,1,Regular Play,Diego López Rodríguez,6768.0,Goalkeeper,9,AC Milan,243,"['0ab5ad6a-9111-4669-a686-48e198a92981', '6acd7c67-c566-48f8-a687-29692eeb5d37']",25,,,,,,,,,,,,,,,,,AC Milan,243,00:02:25.312,Pass,
,,,,,,,,,,,,,,,,,1.293076,,,,,,,,,,,,,0ab5ad6a-9111-4669-a686-48e198a92981,119,,,"[56.8, 39.0]",3878600,2,,,,,1.0024376,,Other,,,"[64.4, 50.9]",,Low Pass,,14.119844,,,,Fredy Alejandro Guarín Vásquez,32807.0,,,,,Recovery,1,Regular Play,Felipe Melo de Carvalho,25430.0,Center Defensive Midfield,10,Inter Milan,238,"['240f18ed-49b8-4ba5-8a49-89c56a48775c', '8578948f-9baa-47b1-8785-f907f0d142bf']",27,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:27.885,Pass,
,,,,,,,,,,,,,,,,,0.870414,,,,,,,,,,,,,6e516d35-2663-48ba-9abb-db57931c7815,122,,,"[73.9, 57.2]",3878600,2,,,,,2.091706,,Right Foot,,,"[66.9, 69.4]",,Ground Pass,,14.06556,,,,Davide Santon,6999.0,,,,,,1,Regular Play,Fredy Alejandro Guarín Vásquez,32807.0,Right Center Midfield,10,Inter Milan,238,['9cd0b1af-1006-459c-8267-ef1555b53b08'],31,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:31.127,Pass,
,,,,,,,,,,,,,,,,,1.273517,,,,,,,,,,,,,585b3f08-deaa-473f-a259-df745490f510,125,,,"[67.9, 68.3]",3878600,2,,,,,0.6015677,,Right Foot,,,"[79.7, 76.4]",,Ground Pass,,14.312582,,,,Fredy Alejandro Guarín Vásquez,32807.0,,,,,,1,Regular Play,Davide Santon,6999.0,Right Back,10,Inter Milan,238,['2d04dacf-5206-4d6e-a65d-ef1c0703ebd6'],33,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:33.200,Pass,
,,,,,,,,,,,,,,,,,1.872262,,,,,,,,,,,,,ca41ce7f-2988-4039-81f2-8bd68a9ce950,131,,,"[77.4, 80.0]",3878600,2,,True,,,-0.3938312,,,,,"[107.0, 67.7]",,High Pass,,32.05386,,Incomplete,,,,,,,,Throw-in,1,From Throw In,Davide Santon,6999.0,Right Back,11,Inter Milan,238,['aa222345-8a40-44a2-b9b1-b7e7c34d32c4'],45,,,,,,,,,,,,,,,,,Inter Milan,238,00:02:45.670,Pass,
,,,,,,,,,,,,,,,,,1.507672,,,,,,,,,,,,,aa222345-8a40-44a2-b9b1-b7e7c34d32c4,132,,,"[13.1, 12.4]",3878600,2,,,,,0.84124064,,Head,,,"[20.7, 20.9]",,High Pass,,11.402193,,,,Riccardo Montolivo,7166.0,,,,,Recovery,1,Regular Play,Mattia De Sciglio,6944.0,Left Back,12,AC Milan,243,"['6e920369-a078-4d53-99a9-b70a2d98e65a', 'ca41ce7f-2988-4039-81f2-8bd68a9ce950']",47,,,,,,,,,,,,,,,,,AC Milan,243,00:02:47.542,Pass,
,,,,,,,,,,,,,,,,,2.037983,,,,,,,,,,,,,ca963add-dd7f-475a-8070-1a569451f056,135,,,"[15.6, 14.9]",3878600,2,,,,,0.20560893,,Left Foot,,,"[53.0, 22.7]",,High Pass,,38.204712,,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,Regular Play,Riccardo Montolivo,7166.0,Center Defensive Midfield,12,AC Milan,243,['77a02f38-fe43-4172-95f2-5f7230b18a01'],49,,,,,,,,,,,,,,,,,AC Milan,243,00:02:49.949,Pass,
