ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.53286,,,,,,,,,,,,,100fcc61-4337-4bd0-9cc6-b21f38d54f06,17,,,"[31.7, 21.9]",3879664,0,,,,1.5652715,,Left Foot,,,,"[31.9, 58.1]",,Ground Pass,,36.200554,,,,,Niklas Moisander,9884.0,,,,,,,1,From Kick Off,Vasco Regini,7012.0,Left Center Back,2,Sampdoria,234,['c00aabc8-bb0c-4180-84af-f5117a8e6c9f'],8,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:08.099,Pass,
,,,,,,,,,,,,,,,,1.776006,,,,,,,,,,,,,a7dd5fa8-7051-428d-82be-5694f556d7c5,20,,,"[45.2, 56.2]",3879664,0,,,,-1.5295498,,Right Foot,,,,"[46.5, 24.7]",,Ground Pass,,31.526814,,,,,Vasco Regini,7012.0,,,,,,,1,From Kick Off,Niklas Moisander,9884.0,Right Center Back,2,Sampdoria,234,['a8e5dabf-b784-4145-a0a1-ef68fd23958d'],12,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:12.825,Pass,
,,,,,,,,,,,,,,,,1.766727,,,,,,,,,,,,,5dea12a7-488d-4ce6-a938-22461665c553,23,,,"[55.8, 26.9]",3879664,0,,,,1.7463884,,Left Foot,,,,"[50.3, 57.9]",,Ground Pass,,31.484123,,,,,Niklas Moisander,9884.0,,,,,,,1,From Kick Off,Vasco Regini,7012.0,Left Center Back,2,Sampdoria,234,['bed102e2-9915-4814-948a-b63ad0bf3ca1'],16,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:16.690,Pass,
,,,,,,,,,,,,,,,,1.159998,,,,,,,,,,,,,8521b89a-87a8-4148-8999-83ece9bb8778,26,,,"[49.2, 61.1]",3879664,0,,,,1.0478575,,Left Foot,,,,"[59.0, 78.1]",,Ground Pass,,19.622437,,,,,Lorenzo De Silvestri,7473.0,,,,,,,1,From Kick Off,Niklas Moisander,9884.0,Right Center Back,2,Sampdoria,234,['31d506d3-72b2-4c5e-95d6-242b3fc2db1d'],19,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:19.311,Pass,
,,,,,,,,,,,,,,,,1.65579,,,,,,,,,,,,,d131ebf4-705d-4792-bb86-9f7ce16abe1e,30,,,"[57.0, 77.9]",3879664,0,,,,-0.057813317,,Right Foot,,,,"[88.1, 76.1]",,High Pass,,31.152046,,,Incomplete,,Roberto Soriano,6759.0,,,,,,,1,From Kick Off,Lorenzo De Silvestri,7473.0,Right Back,2,Sampdoria,234,"['0b4da96e-feb1-4b51-9fa5-f353c20146b3', '8fa16d31-5275-464b-800f-3236958c1fd6', 'fc648a5f-d1e3-46bc-b9e3-da288fd7a2f9']",21,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:21.709,Pass,True
,,,,,,,,,,,,,,,,5.020141,,,,,,,,,,,,,64eaac0f-40da-4d1f-a355-732521f71fdb,35,,,"[44.3, 2.0]",3879664,0,,,,0.3956463,,Left Foot,,,,"[94.1, 22.8]",,High Pass,,53.96925,,,Incomplete,,Alberto Gilardino,38389.0,,,,,,,1,From Kick Off,Ivaylo Chochev,40349.0,Left Defensive Midfield,2,Sampdoria,234,"['196781fe-8f9f-4db3-86e1-e7140cb7563b', '6166f3ae-8f69-4cd4-a504-fd135c1a82e0']",26,,,,,,,,,,,,,,,,,Palermo,2256,00:00:26.048,Pass,
,,,,,,,,,,,,,,,,1.109547,,,,,,,,,,,,,5325ddf2-3550-4616-a741-45f661304cc7,39,,,"[33.1, 47.5]",3879664,0,,,,-0.31204212,,Left Foot,,,,"[51.7, 41.5]",,Ground Pass,,19.543797,,,,,Fernando Lucas Martins,16586.0,,,,,,,1,From Kick Off,Vasco Regini,7012.0,Left Center Back,2,Sampdoria,234,['2da0d131-18c9-4384-813d-0052eaf2b4ec'],34,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:34.971,Pass,
,,,,,,,,,,,,,,,,2.088874,,,,,,,,,,,,,cfdeb0b1-ea7c-4f07-8a07-ff1416fb69be,42,,,"[48.1, 36.5]",3879664,0,,,,-1.340892,,Right Foot,,,,"[53.6, 13.0]",,Ground Pass,,24.135036,,,,,Mattia Cassani,387417.0,,,,,,,1,From Kick Off,Fernando Lucas Martins,16586.0,Center Defensive Midfield,2,Sampdoria,234,['ae910e7e-0bed-4354-be52-70fe1778b7a5'],37,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:37.385,Pass,
,,,,,,,,,,,,,,,,0.595323,,,,,,,,,,,,,3ccf6ba0-2483-423f-b560-7b6f7fa1bb08,45,,,"[64.2, 5.5]",3879664,0,,,,0.23804636,,Right Foot,,,,"[77.8, 8.8]",,Ground Pass,,13.994642,,,,,Carlos Mario Carbonero Mancilla,27595.0,,,,,,,1,From Kick Off,Mattia Cassani,387417.0,Left Back,2,Sampdoria,234,['df5e1013-464f-4b49-ae7b-0ac24c7af951'],41,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:41.014,Pass,
,,,,,,,,,,,,,,,,0.900794,,,,,,,,,,,,,9c931fe1-bcdc-40e5-85cd-772c63672016,49,,,"[77.6, 8.8]",3879664,0,,,,-2.741058,,Right Foot,,,,"[66.5, 4.1]",,Ground Pass,,12.054045,,,,,Mattia Cassani,387417.0,,,,,,,1,From Kick Off,Carlos Mario Carbonero Mancilla,27595.0,Left Midfield,2,Sampdoria,234,['b672e7a8-d9d7-4c1e-b2d9-c94922ee5f50'],41,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:41.729,Pass,
,,,,,,,,,,,,,,,,1.611699,,,,,,,,,,,,,4539c791-2b9b-406c-a495-e57fdf5e5292,52,,,"[64.3, 3.9]",3879664,0,,,,1.9503057,,Right Foot,,,,"[57.4, 21.2]",,Ground Pass,,18.625252,,,,,Fernando Lucas Martins,16586.0,,,,,,,1,From Kick Off,Mattia Cassani,387417.0,Left Back,2,Sampdoria,234,['c6ee698c-ce94-4bd7-b3db-e2e7007bbd1c'],43,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:43.294,Pass,
,,,,,,,,,,,,,,,,2.186912,,,,,,,,,,,,,62eeefb2-5481-4bfe-a064-ce5c8d60a1b9,56,,,"[56.7, 17.2]",3879664,0,,,,1.5378134,,Right Foot,,,,"[58.0, 56.6]",,Ground Pass,,39.42144,,,,,Lorenzo De Silvestri,7473.0,,,,,,,1,From Kick Off,Fernando Lucas Martins,16586.0,Center Defensive Midfield,2,Sampdoria,234,['02692a09-fa19-416e-94d3-f736ec7c8482'],45,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:45.763,Pass,
,,,,,,,,,,,,,,,,4.454144,,,,,,,,,,,,,cf67f83c-2477-4150-a54b-1641a6dfc119,60,,,"[58.2, 56.2]",3879664,0,,,,-0.22617051,,Right Foot,,,,"[104.7, 45.5]",,High Pass,,47.7152,,,Incomplete,,Antonio Cassano,19850.0,,,,,,,1,From Kick Off,Lorenzo De Silvestri,7473.0,Right Back,2,Sampdoria,234,"['08a47efb-6a21-4b43-92f6-65475dab0b29', '993b1ffb-6f80-460f-9d84-8ba214c3bad1', 'c6140c16-5fd9-434b-901f-27afffd20257']",48,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:48.030,Pass,True
,,,,,,,,,,,,,,,,2.765146,,,,,,,,,,,,,f84581ea-64ff-4298-b180-fb7eb551f073,67,,,"[18.6, 45.2]",3879664,1,,,,-0.12051407,,Right Foot,,,,"[73.1, 38.6]",,High Pass,,54.89818,,,,,Alberto Gilardino,38389.0,,,,,,Free Kick,1,From Free Kick,Stefano Sorrentino,7055.0,Goalkeeper,3,Palermo,2256,['c7750c8e-b9ab-4e9f-9fa6-063213eadfe8'],29,,,,,,,,,,,,,,,,,Palermo,2256,00:01:29.325,Pass,
,,,,,,,,,,,,,,,,1.03271,,,,,,,,,,,,,9af8c75e-34c2-494e-bd3b-8997f54a0275,70,,,"[73.1, 38.6]",3879664,1,,,True,0.0,,,,,,"[84.0, 38.6]",,High Pass,,10.9,,,Incomplete,,Franco Damián Vázquez,6719.0,,,,,,,1,From Free Kick,Alberto Gilardino,38389.0,Left Center Forward,3,Palermo,2256,"['3a4f4612-fc33-4966-89a0-06aa89bec552', '5c321cd0-d630-4c10-b16d-c77c1bb1c990', '9335a9ff-c82f-4550-a9bf-ff0e6580e2a9']",32,,,,,,,,,,,,,,,,,Palermo,2256,00:01:32.091,Pass,True
,,,,,,,,,,,,,,,,2.290708,,,,,,,,,,,,,3a4f4612-fc33-4966-89a0-06aa89bec552,72,,,"[36.1, 41.5]",3879664,1,,,,-0.21336864,,Head,,,,"[48.1, 38.9]",,High Pass,,12.278437,,,Unknown,,Fernando Lucas Martins,16586.0,,,,,,Recovery,1,From Free Kick,Vasco Regini,7012.0,Left Center Back,3,Palermo,2256,"['9af8c75e-34c2-494e-bd3b-8997f54a0275', 'e6ff789f-c12d-469d-9700-ee07eae85cc8']",33,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:33.123,Pass,
,,,,,,,,,,,,,,,,1.557744,,,,,,,,,,,,,0c3db630-b2a2-4f55-8461-05abc48923ec,76,,,"[49.2, 33.0]",3879664,1,,,,1.6919943,,Left Foot,,,,"[45.4, 64.2]",,Ground Pass,,31.43056,,,,,Niklas Moisander,9884.0,,,,,,Free Kick,1,From Free Kick,Fernando Lucas Martins,16586.0,Center Defensive Midfield,4,Sampdoria,234,['95fe01a2-ed3e-469c-83a6-0be1144f4bc9'],48,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:48.495,Pass,
,,,,,,,,,,,,,,,,1.713265,,,,,,,,,,,,,624f923d-32b3-4109-a2ed-56d99e554413,79,,,"[53.9, 54.4]",3879664,1,,,,-1.6066784,,Right Foot,,,,"[53.2, 34.9]",,Ground Pass,,19.51256,,,,,Vasco Regini,7012.0,,,,,,,1,From Free Kick,Niklas Moisander,9884.0,Right Center Back,4,Sampdoria,234,['c7e8934e-decc-4e15-bb0e-255e16ca586b'],53,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:53.039,Pass,
,,,,,,,,,,,,,,,,0.675934,,,,,,,,,,,,,3aea73b6-56fc-4c39-bd58-c4b5722d7ef6,82,,,"[53.6, 38.3]",3879664,1,,,,0.0,,Left Foot,,,,"[66.5, 38.3]",,Ground Pass,,12.9,,,,,Fernando Lucas Martins,16586.0,,,,,,,1,From Free Kick,Vasco Regini,7012.0,Left Center Back,4,Sampdoria,234,['59e0ae19-b422-40d9-b3f6-ec53376ccf00'],55,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:55.136,Pass,
,,,,,,,,,,,,,,,,1.32024,,,,,,,,,,,,,9bcd752e-f0ff-490d-805f-d623a471d21c,85,,,"[66.1, 37.8]",3879664,1,,,,-2.4256015,,Right Foot,,,,"[56.1, 29.1]",,Ground Pass,,13.25481,,,,,Vasco Regini,7012.0,,,,,,,1,From Free Kick,Fernando Lucas Martins,16586.0,Center Defensive Midfield,4,Sampdoria,234,['41548921-148b-4386-ba6a-8027754818af'],55,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:55.852,Pass,
,,,,,,,,,,,,,,,,0.614219,,,,,,,,,,,,,b5abbb85-5cc4-4c9d-a302-c37a93b35987,89,,,"[64.9, 24.7]",3879664,1,,,,0.21147914,,Left Foot,,,,"[82.6, 28.5]",,Ground Pass,,18.103315,,,,,Antonio Cassano,19850.0,,,,,,,1,From Free Kick,Vasco Regini,7012.0,Left Center Back,4,Sampdoria,234,['0f00a870-8c54-4b3c-9402-b33f6f2b1f47'],59,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:59.313,Pass,
,,,,,,,,,,,,,,,,2.819074,,,,,,,,,,,,,721aecbe-9594-4bb0-b7b2-4bf01f92262a,93,,,"[82.7, 26.9]",3879664,2,,,,-1.7604535,,Right Foot,,,,"[78.4, 4.5]",,High Pass,,22.808989,,,,,Mattia Cassani,387417.0,,,,,,,1,From Free Kick,Antonio Cassano,19850.0,Center Forward,4,Sampdoria,234,['d0869c25-cc58-42e7-879b-bad809ee9ef5'],0,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:00.007,Pass,
,,,,,,,,,,,,,,,,0.940211,,,,,,,,,,,,,f4cf10aa-35b4-43ed-84fe-807371803dc0,96,,,"[78.4, 4.5]",3879664,2,,,,1.8072007,,Right Foot,,,,"[73.1, 26.5]",,Ground Pass,,22.629406,,,,,Fernando Lucas Martins,16586.0,,,,,,,1,From Free Kick,Mattia Cassani,387417.0,Left Back,4,Sampdoria,234,['2ced49d6-612f-4959-9bf3-1cf050c0166e'],4,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:04.069,Pass,
,,,,,,,,,,,,,,,,2.225864,,,,,,,,,,,,,53c0a67f-5f07-4340-ac72-100cbbce7b07,100,,,"[69.5, 28.9]",3879664,2,,,,1.8608115,,Right Foot,,,,"[63.8, 48.0]",,Ground Pass,,19.932386,,,,,Niklas Moisander,9884.0,,,,,,,1,From Free Kick,Fernando Lucas Martins,16586.0,Center Defensive Midfield,4,Sampdoria,234,"['962ac171-91f4-4831-88bc-65bea3fac99a', 'ef508edd-3257-4c5c-b063-e1624624a9a3']",7,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:07.486,Pass,True
,,,,,,,,,,,,,,,,0.71659,,,,,,,,,,,,,0016d5c5-a909-4591-87ed-0c32dfa9b6b3,104,,,"[72.9, 39.5]",3879664,2,,,,-0.4636476,,Left Foot,,,,"[83.5, 34.2]",,Ground Pass,,11.85116,,,Incomplete,,Édgar Osvaldo Barreto Cáceres,7009.0,,,,,,,1,From Free Kick,Niklas Moisander,9884.0,Right Center Back,4,Sampdoria,234,"['0f313fb1-292a-49d2-b75b-cbd72b4eedbf', 'aeb78f82-4b7f-4a0b-a74b-8b44ec1ea8cf', 'c4b32dd5-97a1-425e-9855-de723c8bf0ca']",11,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:11.562,Pass,True
,,,,,,,,,,,,,,,,2.793547,,,,,,,,,,,,,7a03d3c5-7494-4922-a977-31e67ecf2381,107,,,"[25.5, 39.8]",3879664,2,,,,0.39440724,,Right Foot,,,,"[62.5, 55.2]",,High Pass,,40.076927,,,Incomplete,,Alberto Gilardino,38389.0,,,,,,Recovery,1,From Free Kick,Edoardo Goldaniga,8102.0,Right Center Back,4,Sampdoria,234,"['8b710188-bc1b-4939-9ef7-6920461aaa79', 'a11c5e81-2b07-41d7-b421-7b67e34f2d93']",13,,,,,,,,,,,,,,,,,Palermo,2256,00:02:13.995,Pass,
,,,,,,,,,,,,,,,,2.399991,,,,,,,,,,,,,8b710188-bc1b-4939-9ef7-6920461aaa79,109,,,"[57.6, 24.9]",3879664,2,,,True,-0.8682406,,,,,,"[70.3, 9.9]",,High Pass,,19.654263,,,Incomplete,,Carlos Mario Carbonero Mancilla,27595.0,,,,,,Recovery,1,From Free Kick,Vasco Regini,7012.0,Left Center Back,4,Sampdoria,234,"['0c1601d9-4e50-4d5e-a8a6-c5024e5f5398', '4a3f5a7a-633c-4d97-a194-db65ea3a0b2f', '7a03d3c5-7494-4922-a977-31e67ecf2381', 'f7407361-4cf3-4fcf-9420-69bd7f727912']",16,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:16.789,Pass,True
,,,,,,,,,,,,,,,,2.23322,,,,,,,,,,,,,e19b63be-d705-4ef5-ae70-772b4e98d568,115,,,"[47.0, 76.9]",3879664,2,,,,-2.2520363,,Left Foot,,,,"[24.3, 48.9]",,Ground Pass,,36.045666,,,,,Edoardo Goldaniga,8102.0,,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Right Center Forward,5,Palermo,2256,['4a65fbe7-4b80-4c32-8d43-3f5396b0f8f0'],23,,,,,,,,,,,,,,,,,Palermo,2256,00:02:23.190,Pass,
,,,,,,,,,,,,,,,,2.077998,,,,,,,,,,,,,94ddd0be-bc38-4efe-89e1-22553524d9af,118,,,"[24.3, 27.5]",3879664,2,,,,-0.8148681,,Right Foot,,,,"[45.7, 4.8]",,Ground Pass,,31.196955,,,,,Achraf Lazaar,10032.0,,,,,,,1,Regular Play,Edoardo Goldaniga,8102.0,Right Center Back,5,Palermo,2256,['4b6abfbd-2c4e-4f72-9fcb-9083e4463e39'],29,,,,,,,,,,,,,,,,,Palermo,2256,00:02:29.429,Pass,
,,,,,,,,,,,,,,,,1.279927,,,,,,,,,,,,,eef56cf0-10e5-484a-9094-319720ca7ffd,122,,,"[47.0, 7.7]",3879664,2,,,,2.7383113,,Left Foot,,,,"[32.0, 14.1]",,Ground Pass,,16.30828,,,,,Giancarlo González Castro,5584.0,,,,,,,1,Regular Play,Achraf Lazaar,10032.0,Left Back,5,Palermo,2256,"['400a6439-c1d7-4f3c-83ac-47e5010af838', '708e0c61-5269-47da-be61-745eec5077d2']",34,,,,,,,,,,,,,,,,,Palermo,2256,00:02:34.550,Pass,True
,,,,,,,,,,,,,,,,2.115106,,,,,,,,,,,,,0abda460-dc26-4bd9-ac77-4edaea7cd07f,125,,,"[32.0, 14.4]",3879664,2,,,,1.4227815,,Right Foot,,,,"[39.5, 64.7]",,Ground Pass,,50.85607,,,,,Aljaž Struna,24061.0,,,True,,,,1,Regular Play,Giancarlo González Castro,5584.0,Left Center Back,5,Palermo,2256,['31a599f9-cde7-4920-975c-83e3d06b529d'],37,,,,,,,,,,,,,,,,,Palermo,2256,00:02:37.711,Pass,
