50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.992786,,,,,,,,,,,,0305660c-4fa3-4a8a-abe2-414dbcc2a7f7,16,,"[85.5, 14.2]",3879611,0,,,,True,-2.9357586,,,,,"[76.4, 12.3]",,High Pass,,9.296236,,,Ivaylo Chochev,40349.0,,,,,,1,From Kick Off,Franco Damián Vázquez,6719.0,Center Attacking Midfield,2,Palermo,2256,"['41aea28c-dadd-45a0-b826-046a41951f82', 'e842bd43-1bd9-49c9-a820-78a3fa63c42b']",13,,,,,,,,,,,,,,,,,Palermo,2256,00:00:13.436,Pass,True
,,,,,,,,,,,,,,,,,,1.174298,,,,,,,,,,,,2b68328c-3ff9-43e7-8fc7-fff258525e5a,18,,"[76.4, 12.3]",3879611,0,,,,,1.2812927,,Head,,,"[80.6, 26.4]",,High Pass,,14.71224,Incomplete,,,,,,,,,1,From Kick Off,Ivaylo Chochev,40349.0,Left Center Midfield,2,Palermo,2256,['7e0442f7-89d2-4db1-8955-d89fd49febd7'],14,,,,,,,,,,,,,,,,,Palermo,2256,00:00:14.429,Pass,
,,,,,,,,,,,,,,,,,,1.813701,,,,,,,,,,,,34f3c4c6-8fa6-40db-9ac3-6cdd6b390979,21,,"[37.7, 48.7]",3879611,0,,,,,-1.8560334,,Right Foot,,,"[29.9, 22.1]",,Ground Pass,,27.720028,,,Massimo Gobbi,8645.0,,,,,,1,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,3,Chievo,231,['f258bfb0-81ea-46cb-9573-338a4201389c'],16,,,,,,,,,,,,,,,,,Chievo,231,00:00:16.825,Pass,
,,,,,,,,,,,,,,,,,,0.788508,,,,,,,,,,,,36143d3f-7868-49ef-af51-1bd582b7eef6,24,,"[42.9, 17.9]",3879611,0,,,,,0.1764884,,Left Foot,,,"[58.6, 20.7]",,Ground Pass,,15.947727,,,Roberto Inglese,7043.0,,,,,,1,Regular Play,Massimo Gobbi,8645.0,Left Back,3,Chievo,231,['09d693dd-8a0e-4813-be5d-56efe691d10c'],21,,,,,,,,,,,,,,,,,Chievo,231,00:00:21.940,Pass,
,,,,,,,,,,,,,,,,,,1.515419,,,,,,,,,,,,c3b7016e-081e-4723-b0aa-b6d92d332e0c,28,,"[57.7, 25.1]",3879611,0,,,,,1.0947697,,Right Foot,,,"[72.6, 54.0]",,High Pass,,32.51492,Incomplete,,,,,,,,,1,Regular Play,Roberto Inglese,7043.0,Right Center Forward,3,Chievo,231,"['6a1568e6-c8f4-481a-9dcf-20ee1d27c9bd', '6fa41c86-b0c9-407d-9b59-d13e459601b3']",24,,,,,,,,,,,,,,,,,Chievo,231,00:00:24.054,Pass,True
,,,,,,,,,,,,,,,,,,1.741745,,,,,,,,,,,,6fa41c86-b0c9-407d-9b59-d13e459601b3,29,,"[47.5, 26.1]",3879611,0,,,,,0.5984189,,Head,,,"[58.5, 33.6]",,Low Pass,,13.313527,Incomplete,,Ivaylo Chochev,40349.0,,,,,Recovery,1,Regular Play,Achraf Lazaar,10032.0,Left Wing Back,3,Chievo,231,"['36f190a1-cf3f-41fc-92c3-3b39e06ec664', '4f0aa1ad-99bd-4a31-a0ed-b270184f4843', 'c3b7016e-081e-4723-b0aa-b6d92d332e0c']",25,,,,,,,,,,,,,,,,,Palermo,2256,00:00:25.569,Pass,
,,,,,,,,,,,,,,,,,,2.210536,,,,,,,,,,,,36f190a1-cf3f-41fc-92c3-3b39e06ec664,31,,"[61.6, 46.5]",3879611,0,,,,,1.9873773,,Right Foot,,,"[51.6, 69.1]",,Ground Pass,,24.713558,,,Fabrizio Cacciatore,7050.0,,,,,Recovery,1,Regular Play,Valter Birsa,7045.0,Center Attacking Midfield,3,Chievo,231,"['6fa41c86-b0c9-407d-9b59-d13e459601b3', 'fc97c1ae-0411-482b-b925-b1d1271cb818']",27,,,,,,,,,,,,,,,,,Chievo,231,00:00:27.311,Pass,
,,,,,,,,,,,,,,,,,,1.358879,,,,,,,,,,,,b5cb96fb-693d-4786-8fff-d63577816600,34,,"[53.0, 67.6]",3879611,0,,,,,-0.23089509,,Right Foot,,,"[81.5, 60.9]",,High Pass,,29.276953,,,Alberto Paloschi,6950.0,,,,,,1,Regular Play,Fabrizio Cacciatore,7050.0,Right Back,3,Chievo,231,['f4c546ca-0c7f-40ac-956a-f944d2f75275'],30,,,,,,,,,,,,,,,,,Chievo,231,00:00:30.457,Pass,
,,,,,,,,,,,,,,,,,,1.018828,,,,,,,,,,,,18338e34-2f89-443e-8213-2cdf7e54b378,37,,"[81.5, 60.9]",3879611,0,,,,,2.4825027,,Right Foot,,,"[74.4, 66.4]",,Ground Pass,,8.9810915,Incomplete,,Valter Birsa,7045.0,,,,,,1,Regular Play,Alberto Paloschi,6950.0,Left Center Forward,3,Chievo,231,"['0a917fcd-bda8-4e0b-ba2d-342506996580', '4ebcc3d8-bb07-49cf-b954-03ad7c123296']",32,,,,,,,,,,,,,,,,,Chievo,231,00:00:32.083,Pass,
,,,,,,,,,,,,,,,,,,1.353199,,,,,,,,,,,,2e497757-9f89-41b5-915c-ca10bf697beb,49,,"[68.5, 55.6]",3879611,0,,,,,-2.4648557,,Right Foot,,,"[62.4, 50.7]",,Ground Pass,,7.8243213,,,Perparim Hetemaj,7046.0,,,,,Recovery,1,Regular Play,Lucas Nahuel Castro,7049.0,Right Center Midfield,5,Chievo,231,['f588acd8-00f0-4b9b-88e8-4de1561d1311'],36,,,,,,,,,,,,,,,,,Chievo,231,00:00:36.319,Pass,
,,,,,,,,,,,,,,,,,,0.49235,,,,,,,,,,,,29b5210d-4a26-4e25-9355-18fa2a1fda40,52,,"[62.4, 50.7]",3879611,0,,,,,2.3561945,,Right Foot,,,"[59.1, 54.0]",,Ground Pass,,4.666905,,,Ivan Radovanović,7042.0,,,,,,1,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,5,Chievo,231,['00ddbffd-e629-4a89-ba18-7ba99368ba08'],37,,,,,,,,,,,,,,,,,Chievo,231,00:00:37.675,Pass,
,,,,,,,,,,,,,,,,,,2.805169,,,,,,,,,,,,012baeaf-8108-48f3-9969-dd82bc97c12a,55,,"[59.1, 54.0]",3879611,0,,,,,-2.0429988,,Right Foot,,,"[37.7, 12.1]",,Low Pass,,47.04859,,,Massimo Gobbi,8645.0,,True,,,,1,Regular Play,Ivan Radovanović,7042.0,Center Defensive Midfield,5,Chievo,231,['0c589849-eeef-4896-8059-382946d38169'],38,,,,,,,,,,,,,,,,,Chievo,231,00:00:38.294,Pass,
,,,,,,,,,,,,,,,,,,1.323792,,,,,,,,,,,,fecf96cf-1f60-448f-a87a-62222db22c2e,58,,"[37.9, 14.8]",3879611,0,,,,,2.1125162,,Left Foot,,,"[31.1, 26.1]",,Ground Pass,,13.188252,,,Boštjan Cesar,8877.0,,,,,,1,Regular Play,Massimo Gobbi,8645.0,Left Back,5,Chievo,231,['03f18ad4-6611-467d-91e2-0575b1d5c60f'],44,,,,,,,,,,,,,,,,,Chievo,231,00:00:44.147,Pass,
,,,,,,,,,,,,,,,,,,1.11737,,,,,,,,,,,,e23a857f-2be4-4ab1-b117-bdf8374661a5,61,,"[30.7, 35.2]",3879611,0,,,,,1.3667784,,Left Foot,,,"[34.3, 52.6]",,Ground Pass,,17.76851,,,Alessandro Gamberini,7052.0,,,,,,1,Regular Play,Boštjan Cesar,8877.0,Left Center Back,5,Chievo,231,['52bbb6f2-89d6-4021-a875-f1771d63d7f7'],46,,,,,,,,,,,,,,,,,Chievo,231,00:00:46.289,Pass,
,,,,,,,,,,,,,,,,,,1.416228,,,,,,,,,,,,52746fde-2692-4d4a-af36-6ba6d79c16af,64,,"[34.8, 54.0]",3879611,0,,,,,1.1397458,,Right Foot,,,"[43.4, 72.7]",,Ground Pass,,20.58276,,,Fabrizio Cacciatore,7050.0,,,,,,1,Regular Play,Alessandro Gamberini,7052.0,Right Center Back,5,Chievo,231,['476ad31b-61d4-4036-b048-cf4f20f73f49'],48,,,,,,,,,,,,,,,,,Chievo,231,00:00:48.541,Pass,
,,,,,,,,,,,,,,,,,,2.509568,,,,,,,,,,,,8651cb04-9058-4142-88d9-037189c938f8,68,,"[37.9, 68.9]",3879611,0,,,,,-2.1788855,,Left Foot,,,"[16.6, 38.3]",,Ground Pass,,37.283375,,,Albano Benjamín Bizzarri,7803.0,,,,,,1,Regular Play,Fabrizio Cacciatore,7050.0,Right Back,5,Chievo,231,"['4247338a-9332-4918-8876-fe3c9cac17c7', '815454a1-998e-4812-84f2-007934a861fd']",51,,,,,,,,,,,,,,,,,Chievo,231,00:00:51.630,Pass,True
,,,,,,,,,,,,,,,,,,2.649901,,,,,,,,,,,,e85c3090-18bb-4027-b551-00d3e4bf191d,71,,"[16.6, 40.5]",3879611,0,,,,,0.24943188,,Left Foot,,,"[64.1, 52.6]",,Low Pass,,49.016937,Incomplete,,,,,,,,,1,Regular Play,Albano Benjamín Bizzarri,7803.0,Goalkeeper,5,Chievo,231,['ce7b72b8-b723-44b0-8fde-4f66b3947d00'],57,,,,,,,,,,,,,,,,,Chievo,231,00:00:57.092,Pass,
,,,,,,,,,,,,,,,,,,3.798039,,,,,,,,,,,,ab32c3c1-e3b5-4952-914e-5a076e0ddbe6,74,,"[40.6, 5.7]",3879611,1,,,,,2.3461277,,Right Foot,,,"[11.1, 35.8]",,Ground Pass,,42.1457,,,Stefano Sorrentino,7055.0,,,,,Recovery,1,Regular Play,Achraf Lazaar,10032.0,Left Wing Back,6,Palermo,2256,['f77c7be9-f8b8-485b-8111-8cd2992b7492'],3,,,,,,,,,,,,,,,,,Palermo,2256,00:01:03.010,Pass,
,,,,,,,,,,,,,,,,,,1.605936,,,,,,,,,,,,f8b91439-2e50-4457-86d8-20102085aac1,77,,"[12.8, 37.8]",3879611,1,,,,,0.15991312,,Right Foot,,,"[22.1, 39.3]",,Ground Pass,,9.420191,,,Giancarlo González Castro,5584.0,,,,,,1,Regular Play,Stefano Sorrentino,7055.0,Goalkeeper,6,Palermo,2256,['0501fa53-518b-4e45-9a78-1631ec18a179'],12,,,,,,,,,,,,,,,,,Palermo,2256,00:01:12.749,Pass,
,,,,,,,,,,,,,,,,,,1.085149,,,,,,,,,,,,2848bbfd-5b0f-4b2b-ba34-12005e745f66,80,,"[23.8, 38.0]",3879611,1,,,,,-0.48631376,,Right Foot,,,"[39.5, 29.7]",,Ground Pass,,17.758942,,,Enzo Maresca,25954.0,,,,,,1,Regular Play,Giancarlo González Castro,5584.0,Center Back,6,Palermo,2256,['b72ff8b2-7954-4f25-872e-c1845d612a79'],15,,,,,,,,,,,,,,,,,Palermo,2256,00:01:15.172,Pass,
,,,,,,,,,,,,,,,,,,1.045767,,,,,,,,,,,,383fee6e-0b32-4d9c-88d8-6f1c1f21716d,83,,"[61.6, 29.7]",3879611,1,,,,,-0.44423258,,Right Foot,,,"[82.4, 19.8]",,Ground Pass,,23.035841,,,Alberto Gilardino,38389.0,,,,,,1,Regular Play,Enzo Maresca,25954.0,Center Defensive Midfield,6,Palermo,2256,['e6523a52-e720-4dbb-939d-3de64696eb7d'],20,,,,,,,,,,,,,,,,,Palermo,2256,00:01:20.517,Pass,
,,,,,,,,,,,,,,,,,,0.235486,,,,,,,,,,,,f97a0896-9eb1-48ef-a216-4e6e0e952926,86,,"[82.4, 20.1]",3879611,1,,,,,-3.0890095,,Right Foot,,,"[76.7, 19.8]",,Ground Pass,,5.707889,,,Ivaylo Chochev,40349.0,,,,,,1,Regular Play,Alberto Gilardino,38389.0,Center Forward,6,Palermo,2256,"['25cb36de-48af-4475-b55b-262babd540c4', 'cb1bc0a1-9cfe-4f21-81a2-43e18d0f7152']",21,,,,,,,,,,,,,,,,,Palermo,2256,00:01:21.563,Pass,True
,,,,,,,,,,,,,,,,,,0.495862,,,,,,,,,,,,637c8b8e-0cfe-4dde-97b7-544ccdf68f3a,90,,"[77.7, 28.7]",3879611,1,,,,,-2.3847582,,Left Foot,,,"[75.9, 27.0]",,Ground Pass,,2.4758837,,,Franco Damián Vázquez,6719.0,,,,,,1,Regular Play,Ivaylo Chochev,40349.0,Left Center Midfield,6,Palermo,2256,['e62f8ff8-42de-4f09-9350-4aa1cb0a05ac'],24,,,,,,,,,,,,,,,,,Palermo,2256,00:01:24.137,Pass,
,,,,,,,,,,,,,,,,,,1.29623,,,,,,,,,,,,c43bbdc2-bd41-4543-99a9-59abb024cdd9,93,,"[76.4, 14.8]",3879611,1,,,,,-0.6573153,,Left Foot,,,"[91.3, 3.3]",,Ground Pass,,18.821796,,,Achraf Lazaar,10032.0,,,,,,1,Regular Play,Franco Damián Vázquez,6719.0,Center Attacking Midfield,6,Palermo,2256,['9909b57f-d2e6-4849-83ef-7ef734bc7d69'],25,,,,,,,,,,,,,,,,,Palermo,2256,00:01:25.060,Pass,
,,,,,,,,,,,,,,,,,,0.191538,,,,,,,,,,,,29de31e0-2265-4e52-b01a-f779605af408,96,,"[101.0, 3.3]",3879611,1,,,,,1.1760052,,Left Foot,,,"[102.0, 5.7]",,Low Pass,,2.6,Incomplete,,,,,,,,,1,Regular Play,Achraf Lazaar,10032.0,Left Wing Back,6,Palermo,2256,['8f717443-83fc-4b12-ae7b-1ef93072cc56'],28,,,,,,,,,,,,,,,,,Palermo,2256,00:01:28.749,Pass,
,,,,,,,,,,,,,,,,,,1.172999,,,,,,,,,,,,31a15f00-19a1-4475-a0b0-eb536427af56,98,,"[120.0, 0.1]",3879611,1,,,,,1.7225263,,Right Foot,,,"[115.0, 32.8]",,High Pass,True,33.080055,Incomplete,,Alberto Gilardino,38389.0,,,Inswinging,,Corner,1,From Corner,Oscar Hiljemark,5605.0,Right Center Midfield,7,Palermo,2256,"['a8bc7d3f-5696-45f9-b328-22d345b25278', 'b3b61f5f-768f-4883-8763-24e918b317c5']",53,,,,,,,,,,,,,,,,,Palermo,2256,00:01:53.065,Pass,
,,,,,,,,,,,,,,,,,,1.705963,,,,,,,,,,,,44eee5b3-71dc-4df5-9dc0-8ef9f9666d4e,107,,"[89.0, 19.6]",3879611,1,,,,,-0.7853982,,Left Foot,,,"[104.0, 4.6]",,Ground Pass,,21.213203,,,Oscar Hiljemark,5605.0,,,,,,1,From Corner,Ivaylo Chochev,40349.0,Left Center Midfield,7,Palermo,2256,['89572bf9-fc32-45f7-935c-b68894bf6b59'],59,,,,,,,,,,,,,,,,,Palermo,2256,00:01:59.621,Pass,
,,,,,,,,,,,,,,,,,,0.994736,,,,,,,,,,,,5ac4eb85-89e4-4c22-8b35-ea0694680922,114,,"[22.0, 80.0]",3879611,2,,,,,-0.8991902,,,,,"[28.2, 72.2]",,Low Pass,,9.963935,,,Ivan Radovanović,7042.0,,,,,Throw-in,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,8,Chievo,231,['16c9146f-4157-4676-b97a-1485a744f4ad'],20,,,,,,,,,,,,,,,,,Chievo,231,00:02:20.386,Pass,
,,,,,,,,,,,,,,,,,,1.70431,,,,,,,,,,,,45483954-e0ba-4e70-a0b5-41c1259d699a,118,,"[28.6, 72.7]",3879611,2,,,,,2.9747374,,Left Foot,,,"[19.1, 74.3]",,Low Pass,,9.633795,,,Fabrizio Cacciatore,7050.0,,,,,,1,From Throw In,Ivan Radovanović,7042.0,Center Defensive Midfield,8,Chievo,231,"['c5747952-405a-4baf-9b98-e547e8817c15', 'e703588d-51ea-47f6-9f3f-383d7167264d']",21,,,,,,,,,,,,,,,,,Chievo,231,00:02:21.460,Pass,True
,,,,,,,,,,,,,,,,,,3.075682,,,,,,,,,,,,4bedf848-e3b1-4bb8-844b-3f576aea97bf,121,,"[19.1, 74.3]",3879611,2,,,,,-0.47188917,,Left Foot,,,"[62.6, 52.1]",,High Pass,,48.837383,,,Alberto Paloschi,6950.0,,,,,,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,8,Chievo,231,['04c9582e-3c96-434e-928a-bf1544627401'],23,,,,,,,,,,,,,,,,,Chievo,231,00:02:23.191,Pass,
,,,,,,,,,,,,,,,,,,2.685134,,,,,,,,,,,,fde22f6f-7522-4f4e-9167-8cb02b98a72d,124,,"[62.6, 52.1]",3879611,2,,,,True,0.77397007,,,,,"[80.3, 69.4]",,Low Pass,,24.750353,Incomplete,,,,,,,,,1,From Throw In,Alberto Paloschi,6950.0,Left Center Forward,8,Chievo,231,"['23f0c96d-cc58-42bd-b989-ee2467e0283c', 'a553cb9b-988a-4b3d-bdfb-16e9eb9e8ab4']",26,,,,,,,,,,,,,,,,,Chievo,231,00:02:26.306,Pass,True
,,,,,,,,,,,,,,,,,,1.151412,,,,,,,,,,,,7ff773ac-00bb-4bac-a146-d00970110a3a,127,,"[76.7, 80.0]",3879611,2,,,,,-2.629203,,,,,"[68.7, 75.5]",,Low Pass,,9.17878,,,Fabrizio Cacciatore,7050.0,,,,,Throw-in,1,From Throw In,Lucas Nahuel Castro,7049.0,Right Center Midfield,9,Chievo,231,['aaac5842-3b11-402a-a7bd-c6401eaad6d2'],33,,,,,,,,,,,,,,,,,Chievo,231,00:02:33.699,Pass,
,,,,,,,,,,,,,,,,,,0.724537,,,,,,,,,,,,bf451b23-7a0b-4219-b962-c5d8d646e429,132,,"[75.4, 65.6]",3879611,2,,,,,-0.07485985,,Left Foot,,,"[87.4, 64.7]",,Ground Pass,,12.033703,,,Lucas Nahuel Castro,7049.0,,,,,,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,9,Chievo,231,['f678b0ab-cf5a-40f7-8b35-9791fde55333'],40,,,,,,,,,,,,,,,,,Chievo,231,00:02:40.045,Pass,
