bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.993518,,,,,,,,,,,,,,,f567a60c-06d4-4ebb-99b2-adaebe47d10e,18,,"[63.9, 62.9]",3879659,0,,,,,0.0,,Right Foot,,,,"[78.2, 62.9]",,Low Pass,,14.3,,,,,Alessandro Matri,8296.0,,,,,Recovery,1,Regular Play,Marco Parolo,8173.0,Left Center Midfield,4,Lazio,236,['c79e5244-62f7-4b0b-82cd-8007e51527c0'],16,,,,,,,,,,,,,,,,,,Lazio,236,00:00:16.598,Pass,
,,,,,,,,,,,,,,,,0.86611,,,,,,,,,,,,,,,a532a80e-6649-4ad0-a686-0acb169e6d92,21,,"[79.6, 62.6]",3879659,0,,,,,2.557957,,Right Foot,,,,"[74.3, 66.1]",,Ground Pass,,6.351378,,,,,Sergej Milinković-Savić,5589.0,,,,,,1,Regular Play,Alessandro Matri,8296.0,Center Forward,4,Lazio,236,"['45a5442a-2588-4e6c-b284-8931c65705c0', '5de6fb74-03d3-41fc-bdb4-7eec31253e09']",17,,,,,,,,,,,,,,,,,,Lazio,236,00:00:17.591,Pass,True
,,,,,,,,,,,,,,,,3.701077,,,,,,,,,,,,,,,045f83bb-dac8-49bc-a4ca-da7c9ca316d7,23,,"[74.3, 66.1]",3879659,0,,,,,-0.61466295,,Right Foot,,,,"[111.7, 39.7]",,High Pass,,45.779034,,,Incomplete,,Felipe Anderson Pereira Gomes,8172.0,,,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Right Center Midfield,4,Lazio,236,"['600e2bb1-7f19-447d-95be-7329db0e9ac3', '91526efe-c0e9-4810-8ce5-46313d79e6cb']",18,,,,,,,,,,,,,,,,,,Lazio,236,00:00:18.457,Pass,
,,,,,,,,,,,,,,,,1.44224,,,,,,,,,,,,,,,cfbba2b0-2aba-47b5-afe3-c793615b445e,27,,"[14.7, 46.1]",3879659,0,,,,,1.5707964,,Keeper Arm,,,,"[14.7, 65.9]",,Ground Pass,,19.8,,,,,João Miranda de Souza Filho,5551.0,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,5,Inter Milan,238,['bb55079c-8201-4303-abe3-9d8f40a0ede2'],29,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:29.144,Pass,
,,,,,,,,,,,,,,,,2.373605,,,,,,,,,,,,,,,e22d3ebb-cc1b-41e1-990d-55f5c5b5f520,30,,"[15.3, 59.5]",3879659,0,,,,,-1.9169323,,Right Foot,,,,"[8.7, 41.2]",,Ground Pass,,19.45379,,,,,Samir Handanovič,7001.0,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,5,Inter Milan,238,['54029c9e-9f07-49af-84b1-b5d24640e1bf'],32,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:32.167,Pass,
,,,,,,,,,,,,,,,,2.433487,,,,,,,,,,,,,,,c3ce3087-c2e6-4344-ae0f-ad9f7449b6da,34,,"[9.8, 42.4]",3879659,0,,,,,-0.80654305,,Right Foot,,,,"[42.2, 8.6]",,High Pass,,46.820934,,,Incomplete,,Alex Nicolao Telles,11183.0,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,5,Inter Milan,238,"['6f38462f-f2e6-479f-bbd5-22ac8a0ee2f9', 'ba775e33-b016-4227-9b8a-4ba4dafcd297', 'be749244-1d4a-453f-8243-25a855faaf74']",34,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:34.883,Pass,True
,,,,,,,,,,,,,,,,1.808375,,,,,,,,,,,,,,,eb9a1aff-6825-4efa-9e8d-a0fd843e214e,39,,"[69.4, 62.9]",3879659,0,,,,,-3.0279899,,Right Foot,,,,"[54.5, 61.2]",,Ground Pass,,14.996666,,,,,Maurício dos Santos Nascimento,9939.0,,,,,,1,Regular Play,Antonio Candreva,7776.0,Right Midfield,6,Lazio,236,['72a88103-6325-43f1-a03c-fa7c3d488631'],40,,,,,,,,,,,,,,,,,,Lazio,236,00:00:40.972,Pass,
,,,,,,,,,,,,,,,,1.488177,,,,,,,,,,,,,,,6e828e15-eb4c-4eb5-845b-542caeb46e7a,42,,"[53.4, 60.6]",3879659,0,,,,,-2.1799598,,Right Foot,,,,"[38.4, 39.1]",,Ground Pass,,26.215454,,,,,Wesley Hoedt,3588.0,,,,,,1,Regular Play,Maurício dos Santos Nascimento,9939.0,Right Center Back,6,Lazio,236,['5e4cf720-101f-4710-b973-b220383681f8'],43,,,,,,,,,,,,,,,,,,Lazio,236,00:00:43.768,Pass,
,,,,,,,,,,,,,,,,1.473247,,,,,,,,,,,,,,,fe048e07-cece-4d95-8c86-473dd87b18f0,45,,"[36.4, 31.8]",3879659,0,,,,,-1.3490919,,Left Foot,,,,"[41.9, 7.4]",,Ground Pass,,25.012197,,,,,Ştefan Daniel Radu,7778.0,,,,,,1,Regular Play,Wesley Hoedt,3588.0,Left Center Back,6,Lazio,236,['58b5b38e-f82e-49af-90f3-fae66cca91a5'],46,,,,,,,,,,,,,,,,,,Lazio,236,00:00:46.616,Pass,
,,,,,,,,,,,,,,,,1.490696,,,,,,,,,,,,,,,428af405-0d3e-444d-ba0c-b6185991fa7a,48,,"[41.9, 7.4]",3879659,0,,,,,0.55127794,,Left Foot,,,,"[56.7, 16.5]",,Ground Pass,,17.37383,,,,,Lucas Rodrigo Biglia,5510.0,,,,,,1,Regular Play,Ştefan Daniel Radu,7778.0,Left Back,6,Lazio,236,['0e8721bf-1800-4536-b3f2-34403f16382e'],48,,,,,,,,,,,,,,,,,,Lazio,236,00:00:48.846,Pass,
,,,,,,,,,,,,,,,,0.873804,,,,,,,,,,,,,,,5b86ec54-4d33-4497-8cd1-351d5fd5a2b9,56,,"[55.0, 67.9]",3879659,0,,,,,-1.7419449,,Right Foot,,,,"[53.6, 59.8]",,Ground Pass,,8.220098,,,,,João Miranda de Souza Filho,5551.0,,,,,,1,Regular Play,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,7,Inter Milan,238,"['6c4e65ca-f09e-4293-908d-12c399358160', '9d21214d-ccee-4271-a781-f0e47f11c50f']",52,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:52.158,Pass,True
,,,,,,,,,,,,,,,,0.633138,,,,,,,,,,,,,,,8fb3d144-38e6-4dad-8ddd-017a9389059d,59,,"[52.7, 58.1]",3879659,0,,,,,-2.2318394,,Right Foot,,,,"[47.8, 51.8]",,Ground Pass,,7.981228,,,,,Felipe Melo de Carvalho,25430.0,,,,,,1,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,7,Inter Milan,238,['7d2cc072-9c4c-42cb-95eb-9d5ac8d177d8'],54,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:54.324,Pass,
,,,,,,,,,,,,,,,,2.632141,,,,,,,,,,,,,,,9e1a25d5-91b3-410e-97de-9fd5fede32d5,62,,"[47.8, 51.8]",3879659,0,,,,,2.1612115,,Right Foot,,,,"[35.0, 70.9]",,High Pass,,22.99239,,,,,Gary Alexis Medel Soto,16453.0,,,,,,1,Regular Play,Felipe Melo de Carvalho,25430.0,Left Defensive Midfield,7,Inter Milan,238,['a7674884-fc98-4f5e-8181-d14ff99d393a'],55,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:55.023,Pass,
,,,,,,,,,,,,,,,,0.962638,,,,,,,,,,,,,,,c9788d13-f4f2-42df-8266-1dab2914c0b8,65,,"[35.0, 70.9]",3879659,0,,,,,0.5596816,,Right Foot,,,,"[43.3, 76.1]",,Ground Pass,,9.794386,,,,,Martín Montoya Torralbo,6593.0,,,,,,1,Regular Play,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,7,Inter Milan,238,['853ae6b2-a02f-4c43-996f-a49f5fda2cbf'],58,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:58.714,Pass,
,,,,,,,,,,,,,,,,0.779903,,,,,,,,,,,,,,,ec4c5606-ad90-44ca-b3f7-fc26df76f824,68,,"[43.3, 76.1]",3879659,0,,,,,-2.7243252,,Right Foot,,,,"[33.6, 71.8]",,Ground Pass,,10.610373,,,,,Gary Alexis Medel Soto,16453.0,,,,,,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,7,Inter Milan,238,['84311fe9-ebd5-4796-9e20-ca2049f358b4'],59,,,,,,,,,,,,,,,,,,Inter Milan,238,00:00:59.717,Pass,
,,,,,,,,,,,,,,,,2.907409,,,,,,,,,,,,,,,27d6488c-b560-41e9-9488-f4b5d4be8970,71,,"[31.9, 69.8]",3879659,1,,,,,-2.3228736,,Right Foot,,,,"[8.7, 45.0]",,Ground Pass,,33.959976,,,,,Samir Handanovič,7001.0,,,,,,1,Regular Play,Gary Alexis Medel Soto,16453.0,Right Defensive Midfield,7,Inter Milan,238,['8eaad219-0786-4683-a3d3-f80976d2d3d0'],1,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:01.411,Pass,
,,,,,,,,,,,,,,,,1.442944,,,,,,,,,,,,,,,41ebc448-7302-49db-95cc-afcb3ddd920f,74,,"[8.7, 45.0]",3879659,1,,,,,-0.9156903,,Right Foot,,,,"[21.3, 28.6]",,Ground Pass,,20.681393,,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,7,Inter Milan,238,['8d87dccf-a712-4588-a387-63242da652d6'],4,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:04.517,Pass,
,,,,,,,,,,,,,,,,1.506065,,,,,,,,,,,,,,,c1fad29e-3481-4952-a064-19b5da201544,77,,"[25.5, 26.4]",3879659,1,,,,,-1.1724602,,Right Foot,,,,"[35.6, 2.4]",,Ground Pass,,26.038626,,,,,Alex Nicolao Telles,11183.0,,,,,,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,7,Inter Milan,238,['a2a441ad-0f8b-4cc8-b569-93e053620a4c'],7,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:07.557,Pass,
,,,,,,,,,,,,,,,,4.35049,,,,,,,,,,,,,,,8d36cf3c-7028-4a68-867b-e9e909bc362c,80,,"[35.6, 2.4]",3879659,1,,,,,0.14995915,,Left Foot,,,,"[85.9, 10.0]",,Ground Pass,,50.870914,,,Incomplete,,Ivan Perišić,5474.0,,,,,,1,Regular Play,Alex Nicolao Telles,11183.0,Left Back,7,Inter Milan,238,"['7f1f9144-c70b-44f3-a927-c99de43c709a', 'fd4efd61-7eda-4739-bea1-f66fbc57b487']",10,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:10.082,Pass,
,,,,,,,,,,,,,,,,1.317791,,,,,,,,,,,,,,,df3abb7b-b39e-4851-86ae-3ef62d4a0560,85,,"[32.8, 70.4]",3879659,1,,,,,-2.071969,,Right Foot,,,,"[26.5, 58.9]",,Ground Pass,,13.11259,,,,,Maurício dos Santos Nascimento,9939.0,,,,,,1,Regular Play,Abdoulay Konko,26683.0,Right Back,8,Lazio,236,"['9d6277ad-4781-4884-a4b7-6308bcd5de37', 'c25705df-494f-48e0-aa75-341410797aa9']",15,,,,,,,,,,,,,,,,,,Lazio,236,00:01:15.267,Pass,True
,,,,,,,,,,,,,,,,1.962725,,,,,,,,,,,,,,,8a8b6b72-f5a4-4972-8a24-a81add30dc56,88,,"[25.3, 61.2]",3879659,1,,,,,-0.14373867,,Right Foot,,,,"[63.3, 55.7]",,High Pass,,38.39596,,,Incomplete,,Alessandro Matri,8296.0,,,,,,1,Regular Play,Maurício dos Santos Nascimento,9939.0,Right Center Back,8,Lazio,236,"['1c4be8cd-cff2-4663-8750-57001cb8d245', 'fa1ac555-6bec-4a2c-9ef1-25dc9a1c418d']",16,,,,,,,,,,,,,,,,,,Lazio,236,00:01:16.585,Pass,
,,,,,,,,,,,,,,,,1.542916,,,,,,,,,,,,,,,fa1ac555-6bec-4a2c-9ef1-25dc9a1c418d,90,,"[56.8, 24.4]",3879659,1,,,,,-0.105243504,,Head,,,,"[71.0, 22.9]",,High Pass,,14.279006,,,Incomplete,,,,,,,,Recovery,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,8,Lazio,236,"['8a8b6b72-f5a4-4972-8a24-a81add30dc56', 'bb321486-d6fb-4326-a37b-c397c02d41cd']",18,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:18.548,Pass,
,,,,,,,,,,,,,,,,1.107606,,,,,,,,,,,,,,,9596b73d-f386-4566-83e1-4410446214b0,93,,"[55.6, 56.9]",3879659,1,,,,,0.4636476,,Right Foot,,,,"[64.8, 61.5]",,High Pass,,10.2859125,,,,,Sergej Milinković-Savić,5589.0,,,,,,1,Regular Play,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,8,Lazio,236,['4b4ba23b-382a-40c1-a653-e6fa78a3c182'],20,,,,,,,,,,,,,,,,,,Lazio,236,00:01:20.950,Pass,
,,,,,,,,,,,,,,,,2.500455,,,,,,,,,,,,,,,8684eea6-7c32-4918-a274-797757bd17cd,96,,"[69.1, 61.7]",3879659,1,,,,,0.46056595,,Left Foot,,,,"[95.1, 74.6]",,Ground Pass,,29.0243,,,Incomplete,,Antonio Candreva,7776.0,,,,,,1,Regular Play,Sergej Milinković-Savić,5589.0,Right Center Midfield,8,Lazio,236,"['071ebe57-faed-42e1-96e7-6c5a45e35c2f', '5cb1431f-2136-457e-b20b-013aaea6f6a7']",23,,,,,,,,,,,,,,,,,,Lazio,236,00:01:23.186,Pass,
,,,,,,,,,,,,,,,,0.09612,,,,,,,,,,,,,,,0b7d6dbd-452a-4a34-bd3e-9d5a32e87dc7,101,,"[16.4, 1.5]",3879659,1,,,,,0.0,,Left Foot,,,,"[18.7, 1.5]",,Low Pass,,2.3,,,Incomplete,,,,,,,,,1,Regular Play,Alex Nicolao Telles,11183.0,Left Back,9,Inter Milan,238,"['8dc82329-b8ea-49de-8514-660d28930439', 'e2aedc34-a769-4066-83a8-2b0b9e63362a']",28,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:28.419,Pass,True
,,,,,,,,,,,,,,,,1.880919,,,,,,,,,,,,,,,477fe812-6ed5-4945-98d7-ab63966667e4,104,,"[13.6, 23.2]",3879659,1,,,,,-0.7692183,,Head,,,,"[29.3, 8.0]",,High Pass,,21.852459,,,,,Ivan Perišić,5474.0,,,,,Recovery,1,Regular Play,João Miranda de Souza Filho,5551.0,Right Center Back,9,Inter Milan,238,['37180eb0-839e-48d4-8b1c-84973bf08d0f'],31,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:31.915,Pass,
,,,,,,,,,,,,,,,,1.717933,,,,,,,,,,,,,,,3c3e31d4-71e3-46fa-8cd1-01e08b83a262,107,,"[29.3, 8.0]",3879659,1,,,,True,0.93296623,,,,,,"[41.9, 25.0]",,High Pass,,21.16034,,,Incomplete,,,,,,,,,1,Regular Play,Ivan Perišić,5474.0,Left Wing,9,Inter Milan,238,"['44377495-ada0-45e9-821e-5f9bd654e470', 'b15e596c-8d61-43a3-b264-a0bd02099757']",33,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:33.836,Pass,True
,,,,,,,,,,,,,,,,0.064982,,,,,,,,,,,,,,,cd065ad6-b9b9-445d-9779-09bb7b9b5089,111,,"[79.9, 46.9]",3879659,1,,,,,-1.5707964,,Right Foot,,,,"[79.9, 44.3]",,Low Pass,,2.6,,,Incomplete,,Ştefan Daniel Radu,7778.0,,,,,,1,Regular Play,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,9,Inter Milan,238,"['073989e8-4405-49af-abcf-061ae330b28d', '2fda27a5-f91c-4448-8efe-9d8143c1c2be', '9d944e04-6799-47a6-aedd-6e9c23c40c5a']",37,,,,,,,,,,,,,,,,,,Lazio,236,00:01:37.407,Pass,True
,,,,,,,,,,,,,,,,1.179288,,,,,,,,,,,,,,,d0cf2850-227a-4572-85f5-a967da151231,115,,"[9.5, 57.5]",3879659,1,,,,,-2.2752905,,Left Foot,,,,"[1.0, 47.5]",,Ground Pass,,13.124405,,,,,Samir Handanovič,7001.0,,,,,Recovery,1,Regular Play,Martín Montoya Torralbo,6593.0,Right Back,9,Inter Milan,238,"['b1d2657e-cad8-43ea-bfb3-53776c1007fb', 'fb617fd1-b663-41ff-8269-59b0e31fc1c9']",40,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:40.415,Pass,True
,,,,,,,,,,,,,,,,2.368081,,,,,,,,,,,,,,,cca204f0-cdb6-4ab1-9863-44722ff9c34f,124,,"[11.3, 32.9]",3879659,1,,,,,-0.39530185,,Left Foot,,,,"[53.0, 15.5]",,High Pass,,45.18462,,,Unknown,,Stevan Jovetić,3434.0,,,,,,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,9,Inter Milan,238,"['e2b020df-f7d7-4f0d-8403-bff6d54ab1dc', 'eeee8d4b-8e9e-48b8-b8c7-bb0bd7a6acee']",47,,,,,,,,,,,,,,,,,,Inter Milan,238,00:01:47.550,Pass,True
,,,,,,,,,,,,,,,,0.761725,,,,,,,,,,,,,,,ec03cf77-a7ca-4247-b4f8-2004a1bb43a6,130,,"[47.0, 25.0]",3879659,3,,,,,-0.5750723,,Right Foot,,,,"[52.4, 21.5]",,Ground Pass,,6.43506,,,,,Felipe Melo de Carvalho,25430.0,,,,,Free Kick,1,From Free Kick,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,10,Inter Milan,238,['7f9aa502-b368-48d5-9bc2-cc06fa145070'],3,,,,,,,,,,,,,,,,,,Inter Milan,238,00:03:03.868,Pass,
