bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.079068,,,,,,,,,,,,,,ac8dec12-0847-4a71-ace2-fa7b58b163d5,644,,,"[104.9, 7.5]",3879681,18,,,,,2.5258193,,Right Foot,,,,"[94.3, 15.0]",Ground Pass,,12.984991,,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Adem Ljajić,5587.0,Right Wing,48,Inter Milan,238,['a15510d5-9092-4c10-9ec4-78fc9d5c2bb8'],4,,,,,,,,,,,,,,,,,Inter Milan,238,00:18:04.054,Pass,
,,,,,,,,,,,,,,,,,1.596851,,,,,,,,,,,,,,5dc9f421-aba0-4232-b2ee-9785c4a3e056,648,,,"[93.4, 5.9]",3879681,18,,,,,2.270282,,Right Foot,,,,"[74.3, 28.6]",High Pass,,29.66648,,,,Gary Alexis Medel Soto,16453.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Right Center Midfield,48,Inter Milan,238,"['0b01211e-5284-434a-92e1-1ad6b87cdca6', '75058eb1-41c9-4fab-ba56-2ac0697d99c4']",7,,,,,,,,,,,,,,,,,Inter Milan,238,00:18:07.675,Pass,True
,,,,,,,,,,,,,,,,,1.770979,,,,,,,,,,,,,,7ae69e72-3b08-451d-9bd8-8c5b1715ddf9,651,,,"[74.3, 28.6]",3879681,18,,,,,1.927016,,Right Foot,,,,"[67.9, 45.8]",Ground Pass,,18.352112,,,,Geoffrey Kondogbia,6589.0,,,,,,1,From Throw In,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,48,Inter Milan,238,['1a5fc6ec-20f2-4a2a-ba52-425bbd7c9bc9'],11,,,,,,,,,,,,,,,,,Inter Milan,238,00:18:11.837,Pass,
,,,,,,,,,,,,,,,,,0.852855,,,,,,,,,,,,,,67f5f2bc-8e89-43c7-8b9a-da44192cbdbf,655,,,"[68.6, 44.1]",3879681,18,,,,,-1.8446383,,Left Foot,,,,"[66.1, 35.2]",Ground Pass,,9.244458,,,,Gary Alexis Medel Soto,16453.0,,,,,,1,From Throw In,Geoffrey Kondogbia,6589.0,Left Center Midfield,48,Inter Milan,238,"['5a00b2c1-9fad-4a8f-80c7-4dd81c9aac9a', 'd95ccbad-ed44-4dfe-b281-f969dd6f5633']",14,,,,,,,,,,,,,,,,,Inter Milan,238,00:18:14.183,Pass,True
,,,,,,,,,,,,,,,,,1.817452,,,,,,,,,,,,,,84ac9e1e-0ecf-4cf8-b9cd-c8c2da334dc0,657,,,"[66.1, 35.2]",3879681,18,,,,,2.5136778,,Left Foot,,,,"[52.6, 45.0]",Ground Pass,,16.682026,,,,João Miranda de Souza Filho,5551.0,,,,,,1,From Throw In,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,48,Inter Milan,238,['f0291946-6db0-4b0f-ae32-64721a47f058'],15,,,,,,,,,,,,,,,,,Inter Milan,238,00:18:15.036,Pass,
,,,,,,,,,,,,,,,,,0.861116,,,,,,,,,,,,,,56b292d7-c78e-47b1-8892-71c310a5da5e,660,,,"[52.6, 45.0]",3879681,18,,,,,-0.34945127,,Right Foot,,,,"[64.4, 40.7]",Ground Pass,,12.55906,,,,Gary Alexis Medel Soto,16453.0,,,,,,1,From Throw In,João Miranda de Souza Filho,5551.0,Right Center Back,48,Inter Milan,238,['9e823427-3912-4814-937d-47ceb2276a4f'],17,,,,,,,,,,,,,,,,,Inter Milan,238,00:18:17.387,Pass,
,,,,,,,,,,,,,,,,,0.608487,,,,,,,,,,,,,,4aba5a85-9883-4382-8723-3c783c737db0,664,,,"[65.5, 41.4]",3879681,18,,,,,-1.091686,,Left Foot,,,,"[69.5, 33.7]",Ground Pass,,8.676981,,,,Marcelo Brozović,5469.0,,,,,,1,From Throw In,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,48,Inter Milan,238,"['6f7eabfa-59cc-4156-8f72-c5fbec21a7c1', '7b58dd81-ca92-4aaf-838a-bd67b0238a32']",19,,,,,,,,,,,,,,,,,Inter Milan,238,00:18:19.018,Pass,True
,,,,,,,,,,,,,,,,,2.750713,,,,,,,,,,,,,,8ec5732e-744e-4897-960d-9c117da88f1b,666,,,"[70.3, 33.0]",3879681,18,,,,,1.4593717,,Right Foot,,,,"[73.5, 61.6]",Low Pass,,28.778463,,,,Geoffrey Kondogbia,6589.0,,,,,,1,From Throw In,Marcelo Brozović,5469.0,Right Center Midfield,48,Inter Milan,238,['5346d919-19b7-43c1-8bce-6e1413a0dd10'],19,,,,,,,,,,,,,,,,,Inter Milan,238,00:18:19.626,Pass,
,,,,,,,,,,,,,,,,,1.146429,,,,,,,,,,,,,,a9a89585-5546-4e2c-b328-3e816944715d,669,,,"[101.6, 58.3]",3879681,18,,,,,1.0487047,,Left Foot,,,,"[110.0, 72.9]",Ground Pass,,16.84399,,,,Yuto Nagatomo,5690.0,,,,,,1,From Throw In,Geoffrey Kondogbia,6589.0,Left Center Midfield,48,Inter Milan,238,['8c4d9ce0-5428-4393-b7a7-cd42cb7ac392'],25,,,,,,,,,,,,,,,,,Inter Milan,238,00:18:25.796,Pass,
,,,,,,,,,,,,,,,,,1.438985,,,,,,,,,,,,,,e920eacb-ca9a-4833-8025-163a0c5c2651,672,,,"[110.0, 72.9]",3879681,18,,,,,-1.4591135,a6246820-48b1-4156-b403-633e93d0a026,Right Foot,True,,True,"[113.6, 40.8]",High Pass,,32.30124,,,,Adem Ljajić,5587.0,True,,,,,1,From Throw In,Yuto Nagatomo,5690.0,Right Back,48,Inter Milan,238,['56624db3-e745-4832-89df-b1ad7428c751'],27,,,,,,,,,,,,,,,,,Inter Milan,238,00:18:27.801,Pass,
,,,,,,,,,,,,,,,,,3.423686,,,,,,,,,,,,,,5081b419-b1e4-4827-87c2-84cc095bf706,676,,,"[6.0, 36.0]",3879681,18,,,,,-0.73738706,,Right Foot,,,,"[40.9, 4.3]",High Pass,,47.14764,,,,Federico Peluso,7118.0,,,,,Goal Kick,1,From Goal Kick,Andrea Consigli,7132.0,Goalkeeper,49,Sassuolo,232,['a2fe9890-3298-4f1b-8f57-0b0ef91b59d7'],54,,,,,,,,,,,,,,,,,Sassuolo,232,00:18:54.391,Pass,
,,,,,,,,,,,,,,,,,0.92979,,,,,,,,,,,,,,dedf0ebc-ee54-476c-946b-9392bd37ceae,683,,,"[67.0, 74.9]",3879681,19,,,,,-1.7226788,,Right Foot,,,,"[65.5, 65.1]",Ground Pass,,9.914131,,,,Gary Alexis Medel Soto,16453.0,,,,,,1,Regular Play,Adem Ljajić,5587.0,Right Wing,50,Inter Milan,238,['62dd7867-4588-4520-badf-f94735dcbdfe'],1,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:01.233,Pass,
,,,,,,,,,,,,,,,,,1.258442,,,,,,,,,,,,,,3b108748-6551-4652-9c83-602b13895858,686,,,"[65.9, 65.1]",3879681,19,,,,,-0.020509943,,Right Foot,,,,"[85.4, 64.7]",Ground Pass,,19.504103,,,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,1,Regular Play,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,50,Inter Milan,238,"['5c059a2f-eb5e-412a-a32b-2fd1a6ab641b', '6bda0f73-59ad-4dfd-9d85-c55eb60f4089']",2,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:02.163,Pass,True
,,,,,,,,,,,,,,,,,1.525243,,,,,,,,,,,,,,09e82e9b-3227-41d8-a240-441a15a6d040,692,,,"[71.0, 52.7]",3879681,19,,,,,-0.12365958,,Right Foot,,,,"[88.7, 50.5]",High Pass,,17.836199,,Incomplete,,Ivan Perišić,5474.0,,,,,Recovery,1,Regular Play,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,50,Inter Milan,238,"['638ffb7c-aa36-421d-ab91-808433fe1e51', '702b079f-e988-4503-93cf-93be2f96f7e0', 'a8e7585b-0359-403c-ac2e-739ceb307f9b']",5,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:05.368,Pass,True
,,,,,,,,,,,,,,,,,2.808627,,,,,,,,,,,,,,ef70c4df-8fd9-4f55-953d-256ee546d782,696,,,"[89.4, 51.4]",3879681,19,,,,,-1.4394329,,Right Foot,,,,"[94.5, 12.8]",Low Pass,,38.93546,,Incomplete,,,,,,,,Recovery,1,Regular Play,Gary Alexis Medel Soto,16453.0,Center Defensive Midfield,50,Inter Milan,238,"['e223ed8e-ed68-4636-999f-2dc407273795', 'ebad01d4-1ad9-44f8-82c2-abb2891e2a0a']",8,,,,,,,,,,,,,,,,,Inter Milan,238,00:19:08.828,Pass,True
,,,,,,,,,,,,,,,,,1.687547,,,,,,,,,,,,,,e223ed8e-ed68-4636-999f-2dc407273795,698,,,"[25.6, 67.3]",3879681,19,,,,,-0.3497806,,Right Foot,,,,"[41.5, 61.5]",Ground Pass,,16.924833,,,,Domenico Berardi,7131.0,,,,,Recovery,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,51,Sassuolo,232,"['2a9cf70f-6059-4125-948a-f6b9f2fb8d7b', '6f162a03-280e-4d58-9129-5c810e6c4550', 'ef70c4df-8fd9-4f55-953d-256ee546d782']",11,,,,,,,,,,,,,,,,,Sassuolo,232,00:19:11.637,Pass,True
,,,,,,,,,,,,,,,,,1.188288,,,,,,,,,,,,,,0a7d257d-2c96-4a3c-b26e-7166ba4e1887,704,,,"[40.9, 61.7]",3879681,20,,,,,-0.8723578,,Right Foot,,,,"[49.8, 51.1]",Ground Pass,,13.840881,,,,Francesco Magnanelli,7127.0,,,,,Free Kick,1,From Free Kick,Paolo Cannavaro,8848.0,Right Center Back,52,Sassuolo,232,['2b472215-a5e3-4a9b-9dda-356528242743'],0,,,,,,,,,,,,,,,,,Sassuolo,232,00:20:00.310,Pass,
,,,,,,,,,,,,,,,,,1.269793,,,,,,,,,,,,,,2c4cc108-85e5-43ef-901d-b47ed39bc663,707,,,"[51.3, 51.5]",3879681,20,,,,,2.1904924,,Left Foot,,,,"[39.1, 68.6]",Ground Pass,,21.00595,,,,Paolo Cannavaro,8848.0,,,,,,1,From Free Kick,Francesco Magnanelli,7127.0,Center Defensive Midfield,52,Sassuolo,232,['cb91788c-6b0c-494b-a23e-dd18d38ca037'],1,,,,,,,,,,,,,,,,,Sassuolo,232,00:20:01.675,Pass,
,,,,,,,,,,,,,,,,,0.445645,,,,,,,,,,,,,,5933fa99-8b33-4e90-95b6-fdd570a2ce66,711,,,"[40.7, 71.5]",3879681,20,,,,,-0.42892212,,Right Foot,,,,"[57.1, 64.0]",Ground Pass,,18.033579,,Incomplete,,Federico Peluso,7118.0,,,,,,1,From Free Kick,Paolo Cannavaro,8848.0,Right Center Back,52,Sassuolo,232,"['071fe90a-15fc-4061-a646-6e6b968d145c', '218faf53-5e85-4fa7-bf85-87682285d3a7', '92247797-72f2-418d-98d9-a32168a9c55b']",3,,,,,,,,,,,,,,,,,Sassuolo,232,00:20:03.104,Pass,True
,,,,,,,,,,,,,,,,,2.48745,,,,,,,,,,,,,,27ef1717-9d37-4b48-8528-d422b831533b,715,,,"[44.0, 60.2]",3879681,20,,,,,0.60145473,,Right Foot,,,,"[64.4, 74.2]",High Pass,,24.741867,,,,Šime Vrsaljko,5461.0,,,,,Interception,1,From Free Kick,Paolo Cannavaro,8848.0,Right Center Back,52,Sassuolo,232,"['73f0c4ed-c375-4a52-a540-f3a881725fbf', 'b637a2c1-43cc-4500-ab35-e79525583c81']",4,,,,,,,,,,,,,,,,,Sassuolo,232,00:20:04.435,Pass,True
,,,,,,,,,,,,,,,,,2.925108,,,,,,,,,,,,,,dcb7e77c-e538-490b-841d-576dab73db0d,719,,,"[65.1, 70.0]",3879681,20,,,,,-1.2229298,,Right Foot,,,,"[81.2, 25.6]",High Pass,,47.228912,,Incomplete,,Diego Falcinelli,8093.0,,True,,,,1,From Free Kick,Šime Vrsaljko,5461.0,Right Back,52,Sassuolo,232,"['695467e9-0860-475b-a1ef-ba37fce37f09', 'e52cf973-c468-4d2c-8ded-d3c63e2351b9']",7,,,,,,,,,,,,,,,,,Sassuolo,232,00:20:07.002,Pass,
,,,,,,,,,,,,,,,,,0.643304,,,,,,,,,,,,,,945fdb51-ad8c-419f-af33-8fa06550fb47,724,,,"[42.2, 53.8]",3879681,20,,,,,-0.4266275,,Right Foot,,,,"[49.9, 50.3]",Ground Pass,,8.458132,,,,Adem Ljajić,5587.0,,,,,,1,From Free Kick,João Miranda de Souza Filho,5551.0,Right Center Back,52,Sassuolo,232,"['79bc6f7a-7d5e-4a62-a6b0-bd836949b4e4', '8989759e-ccd3-4ace-9ba5-6df47a55678f']",10,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:10.723,Pass,True
,,,,,,,,,,,,,,,,,2.561841,,,,,,,,,,,,,,13b933a9-1ab8-4e36-ba1d-039fe2f028b8,732,,,"[82.1, 23.6]",3879681,20,,,,,-0.09217504,,Left Foot,,,,"[105.9, 21.4]",Ground Pass,,23.901464,,,,Nicola Sansone,6859.0,,,,,,1,From Free Kick,Joseph Alfred Duncan,7698.0,Left Center Midfield,52,Sassuolo,232,['84924e02-c508-4b0e-93bc-3fd74eae6f3b'],15,,,,,,,,,,,,,,,,,Sassuolo,232,00:20:15.898,Pass,
,,,,,,,,,,,,,,,,,0.224814,,,,,,,,,,,,,,e9e3bb33-f380-465c-8c18-e6ac3420efc9,735,,,"[105.9, 21.4]",3879681,20,,,,,1.2021004,,Left Foot,,,,"[107.6, 25.8]",Low Pass,,4.7169905,,Incomplete,,,,,,,,,1,From Free Kick,Nicola Sansone,6859.0,Left Wing,52,Sassuolo,232,['0aa82e3e-0767-4b73-a6ab-28d023d4d8e7'],18,,,,,,,,,,,,,,,,,Sassuolo,232,00:20:18.540,Pass,
,,,,,,,,,,,,,,,,,0.872155,,,,,,,,,,,,,,4904717e-51e4-4378-8f8e-01250ea6fc82,739,,,"[109.8, 15.2]",3879681,20,,,,,-2.5487475,,Right Foot,,,,"[100.3, 8.8]",Ground Pass,,11.454694,,,,Joseph Alfred Duncan,7698.0,,,,,,1,From Free Kick,Nicola Sansone,6859.0,Left Wing,52,Sassuolo,232,['f0cb72e4-4259-43ce-af69-19cf171bb878'],21,,,,,,,,,,,,,,,,,Sassuolo,232,00:20:21.499,Pass,
,,,,,,,,,,,,,,,,,1.230201,,,,,,,,,,,,,,9a4b634d-cbdf-4983-9237-8739daa557a8,742,,,"[100.3, 8.8]",3879681,20,,,,,1.1358293,1e4fc081-5d91-4309-b2ff-7a11f6f358eb,Left Foot,True,,,"[114.1, 38.5]",Low Pass,,32.749504,,,,Simone Missiroli,7113.0,True,,,,,1,From Free Kick,Joseph Alfred Duncan,7698.0,Left Center Midfield,52,Sassuolo,232,['b073e5ac-e382-4dc3-88e6-6f8043c13a88'],22,,,,,,,,,,,,,,,,,Sassuolo,232,00:20:22.451,Pass,
,,,,,,,,,,,,,,,,,1.248399,,,,,,,,,,,,,,d73aed32-db0f-4a06-89c6-f923b53aa8c4,748,,,"[6.5, 39.4]",3879681,20,,True,,,-1.0684272,,Keeper Arm,,,,"[15.4, 23.2]",Ground Pass,,18.483776,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,53,Inter Milan,238,['5066a77b-a6f2-4a86-89fa-de1b42a135ce'],41,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:41.197,Pass,
,,,,,,,,,,,,,,,,,2.463891,,,,,,,,,,,,,,29a4c416-7cd6-4b2f-be9e-01c87353e4fa,750,,,"[15.1, 23.5]",3879681,20,,True,,,1.9629151,,Left Foot,,,,"[9.6, 36.8]",Ground Pass,,14.392359,,,,Samir Handanovič,7001.0,,,,,,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,53,Inter Milan,238,['8addaf27-054e-46f6-bc91-9e9729804a5f'],43,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:43.856,Pass,
,,,,,,,,,,,,,,,,,3.612328,,,,,,,,,,,,,,9d3fb51b-10fe-449e-a283-431b81ae63a4,753,,,"[6.0, 45.4]",3879681,20,,,,,-0.33308795,,Right Foot,,,,"[71.9, 22.6]",High Pass,,69.732704,,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,53,Inter Milan,238,"['4fe3a3e8-9916-4a0b-8822-79d926a3bb3f', 'b2f66851-aeab-47e0-9e1a-bd9ed2a03c49', 'e523cb3a-bf62-4ef6-99ec-cff79513171c']",46,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:46.320,Pass,True
,,,,,,,,,,,,,,,,,2.326588,,,,,,,,,,,,,,e7b23365-afdc-4908-a081-7f9508f52598,757,,,"[32.2, 58.0]",3879681,20,,,,,-2.5032728,,Left Foot,,,,"[7.4, 39.6]",Ground Pass,,30.880415,,,,Andrea Consigli,7132.0,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,54,Sassuolo,232,['bf6f8288-450c-41cc-a342-7f8c53ea75eb'],52,,,,,,,,,,,,,,,,,Sassuolo,232,00:20:52.588,Pass,
,,,,,,,,,,,,,,,,,3.181446,,,,,,,,,,,,,,cd373368-d9db-430e-bcc1-91254c5168eb,760,,,"[7.0, 40.7]",3879681,20,,,,,0.037847668,,Right Foot,,,,"[65.1, 42.9]",High Pass,,58.141636,,Incomplete,,Domenico Berardi,7131.0,,,,,,1,Regular Play,Andrea Consigli,7132.0,Goalkeeper,54,Sassuolo,232,"['244f2349-0593-44c5-b3f4-aa107b44dad8', '5fcced78-2bbf-4403-a278-eeb6685e9032']",55,,,,,,,,,,,,,,,,,Sassuolo,232,00:20:55.035,Pass,
,,,,,,,,,,,,,,,,,3.031618,,,,,,,,,,,,,,5fcced78-2bbf-4403-a278-eeb6685e9032,762,,,"[55.0, 37.2]",3879681,20,,,,,0.43662715,,Head,,,,"[73.0, 45.6]",Low Pass,,19.863535,,Incomplete,,Mauro Emanuel Icardi Rivero,6987.0,,,,,Recovery,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,54,Sassuolo,232,"['1fb0e04f-545e-4af3-aaa5-d3f8cafa6201', '849a06a6-b84a-4189-a197-c5c9724e626a', 'cd373368-d9db-430e-bcc1-91254c5168eb']",58,,,,,,,,,,,,,,,,,Inter Milan,238,00:20:58.216,Pass,
,,,,,,,,,,,,,,,,,2.168876,,,,,,,,,,,,,,1fb0e04f-545e-4af3-aaa5-d3f8cafa6201,764,,,"[47.1, 34.5]",3879681,21,,,,,-1.0072492,,Left Foot,,,,"[67.7, 1.9]",Low Pass,,38.563194,,,,Nicola Sansone,6859.0,,,,,Recovery,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,54,Sassuolo,232,"['598707bc-bc28-4e8d-b29f-9fc0b9db3a23', '5fcced78-2bbf-4403-a278-eeb6685e9032']",1,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:01.248,Pass,
,,,,,,,,,,,,,,,,,1.138157,,,,,,,,,,,,,,c351b949-7d62-454b-8c1a-68d809575b3c,767,,,"[69.7, 7.4]",3879681,21,,,,,1.3096575,,Right Foot,,,,"[72.8, 19.0]",Ground Pass,,12.007081,,,,Joseph Alfred Duncan,7698.0,,,,,,1,Regular Play,Nicola Sansone,6859.0,Left Wing,54,Sassuolo,232,['6a5f821a-dd93-40f8-b8b1-b3b9bbd963bd'],7,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:07.887,Pass,
,,,,,,,,,,,,,,,,,0.616363,,,,,,,,,,,,,,69b227ee-e243-4549-9943-bbc57adfb81e,770,,,"[72.8, 19.0]",3879681,21,,,,,0.05919004,,Left Foot,,,,"[86.3, 19.8]",High Pass,,13.523683,,,,Nicola Sansone,6859.0,,,,,,1,Regular Play,Joseph Alfred Duncan,7698.0,Left Center Midfield,54,Sassuolo,232,['d776b174-cbba-44d0-a719-ebc8d6eba846'],9,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:09.105,Pass,
,,,,,,,,,,,,,,,,,0.727945,,,,,,,,,,,,,,6b9908c6-98ff-40c7-a448-b757552f6bf0,775,,,"[36.4, 58.5]",3879681,21,,,,,-1.296221,,Right Foot,,,,"[38.4, 51.4]",Ground Pass,,7.376313,,,,Geoffrey Kondogbia,6589.0,,,,,Recovery,1,Regular Play,Marcelo Brozović,5469.0,Right Center Midfield,55,Inter Milan,238,['3ed297b2-ba56-4458-bb68-70f8e6b31e5d'],11,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:11.015,Pass,
,,,,,,,,,,,,,,,,,2.591463,,,,,,,,,,,,,,42507265-9357-4d39-8245-bf9156b5aef4,779,,,"[40.6, 42.3]",3879681,21,,,,,-1.5014632,,Left Foot,,,,"[42.6, 13.5]",Ground Pass,,28.86936,,,,Ivan Perišić,5474.0,,,,,,1,Regular Play,Geoffrey Kondogbia,6589.0,Left Center Midfield,55,Inter Milan,238,"['41511900-0715-48dc-bea5-aa775e5701e1', 'eb269fe0-5b6f-48d2-944f-0faea2261767']",13,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:13.142,Pass,True
,,,,,,,,,,,,,,,,,2.172285,,,,,,,,,,,,,,3094352f-f4be-4c45-b175-83622ee98410,786,,,"[42.9, 10.6]",3879681,21,,,,,2.0331051,,Right Foot,,,,"[28.0, 40.5]",Ground Pass,,33.406887,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,1,Regular Play,Ivan Perišić,5474.0,Left Wing,55,Inter Milan,238,['cad89af7-d35f-4444-940d-96b405315745'],18,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:18.646,Pass,
,,,,,,,,,,,,,,,,,1.704762,,,,,,,,,,,,,,389ead45-36f0-43ed-9fdb-20321f2f7b39,789,,,"[28.0, 40.5]",3879681,21,,,,,0.44736552,,Right Foot,,,,"[70.1, 60.7]",Low Pass,,46.69529,,Incomplete,,Adem Ljajić,5587.0,,,,,,1,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,55,Inter Milan,238,"['57595d31-6c05-4bdd-bbef-ff749d0874cd', 'd01dc06a-25fa-413c-9519-2258ec391e49']",21,,,,,,,,,,,,,,,,,Inter Milan,238,00:21:21.730,Pass,
,,,,,,,,,,,,,,,,,1.535383,,,,,,,,,,,,,,d01dc06a-25fa-413c-9519-2258ec391e49,791,,,"[50.0, 19.4]",3879681,21,,,,,0.6644954,,Left Foot,,,,"[56.0, 24.1]",Low Pass,,7.62168,,,,Francesco Magnanelli,7127.0,,,,,Recovery,1,Regular Play,Federico Peluso,7118.0,Left Back,56,Sassuolo,232,"['2211006d-766d-4a1b-9def-dd301b8b230e', '389ead45-36f0-43ed-9fdb-20321f2f7b39']",23,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:23.435,Pass,
,,,,,,,,,,,,,,,,,1.525386,,,,,,,,,,,,,,f580de14-a742-4e28-a3df-c07891de03b7,794,,,"[63.1, 33.1]",3879681,21,,,,,0.7013476,,Right Foot,,,,"[77.9, 45.6]",Ground Pass,,19.372402,,,,Domenico Berardi,7131.0,,,,,,1,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,56,Sassuolo,232,['efd04fcb-4ab7-4932-a42b-b5c8d863e4e4'],26,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:26.495,Pass,
,,,,,,,,,,,,,,,,,0.744205,,,,,,,,,,,,,,c7cf8b8d-c557-4d32-a533-924a3fd481d7,798,,,"[80.1, 45.6]",3879681,21,,,,,-1.0156887,,Left Foot,,,,"[88.1, 32.7]",Low Pass,,15.179262,,,,Joseph Alfred Duncan,7698.0,,,,,,1,Regular Play,Domenico Berardi,7131.0,Right Wing,56,Sassuolo,232,"['011ed9b8-3aef-4171-8a25-f9ca79fc31ef', '6521845c-ee4c-405a-b509-964929552e5e']",28,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:28.890,Pass,True
,,,,,,,,,,,,,,,,,2.190025,,,,,,,,,,,,,,ceff44e9-8da5-4f1d-b907-1b22e19dad5e,801,,,"[88.1, 32.7]",3879681,21,,,,,2.5435147,,Left Foot,,,,"[69.9, 45.1]",High Pass,,22.022715,,,,Simone Missiroli,7113.0,,,,,,1,Regular Play,Joseph Alfred Duncan,7698.0,Left Center Midfield,56,Sassuolo,232,['541a0d7d-13c4-43be-bf87-f64e0ca35919'],29,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:29.714,Pass,
,,,,,,,,,,,,,,,,,3.949593,,,,,,,,,,,,,,3d6df866-46ba-4064-b0aa-ce1223426574,804,,,"[69.9, 45.1]",3879681,21,,,,,0.54685855,,Right Foot,,,,"[115.4, 72.8]",Ground Pass,,53.268566,,,,Šime Vrsaljko,5461.0,,,,,,1,Regular Play,Simone Missiroli,7113.0,Right Center Midfield,56,Sassuolo,232,['6a19ed30-eb86-4b72-99ba-181bcdd2ac1f'],32,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:32.767,Pass,
,,,,,,,,,,,,,,,,,0.13611,,,,,,,,,,,,,,46892dc1-341d-46e4-a4cb-48bf5867806f,808,,,"[116.5, 72.8]",3879681,21,,,,,-1.4994888,,Right Foot,,,,"[116.7, 70.0]",Low Pass,,2.8071337,,Incomplete,,,,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,56,Sassuolo,232,"['79697b69-0195-4b21-9c49-9b6c3a91784e', 'a1516a8d-6c76-4d3b-8c4a-fe98179d978c']",36,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:36.796,Pass,True
,,,,,,,,,,,,,,,,,1.567533,,,,,,,,,,,,,,3ffef8c7-dcc9-4ea7-b38a-4faccab0c0b9,810,,,"[120.0, 80.0]",3879681,22,,,,,-2.4531121,,Right Foot,,,,"[112.1, 73.5]",Ground Pass,,10.230347,,,,Domenico Berardi,7131.0,,,,,Corner,1,From Corner,Nicola Sansone,6859.0,Left Wing,57,Sassuolo,232,['30a543ae-13a1-4bf3-9508-824f55556f82'],3,,,,,,,,,,,,,,,,,Sassuolo,232,00:22:03.700,Pass,
,,,,,,,,,,,,,,,,,0.612904,,,,,,,,,,,,,,b57e8398-1784-4f27-ae71-5fd90b489ba8,813,,,"[112.3, 73.7]",3879681,22,,,,,-2.5737486,,Left Foot,,,,"[106.5, 70.0]",Ground Pass,,6.87968,,,,Šime Vrsaljko,5461.0,,,,,,1,From Corner,Domenico Berardi,7131.0,Right Wing,57,Sassuolo,232,['be423383-d89d-447e-a026-ea8ecea0c4ff'],5,,,,,,,,,,,,,,,,,Sassuolo,232,00:22:05.600,Pass,
