50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e153dbc8-9b23-4a7f-a968-b1511ecda6c0,1,,,3878611,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chievo,231,,0,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 7803, 'name': 'Albano Benjamín Bizzarri'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 23324, 'name': 'Nicolas Sebastian Frey'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 21}, {'player': {'id': 7052, 'name': 'Alessandro Gamberini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 5}, {'player': {'id': 8877, 'name': 'Boštjan Cesar'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 12}, {'player': {'id': 8645, 'name': 'Massimo Gobbi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 7041, 'name': 'Nicola Rigoni'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 4}, {'player': {'id': 7049, 'name': 'Lucas Nahuel Castro'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 7046, 'name': 'Perparim Hetemaj'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 56}, {'player': {'id': 7045, 'name': 'Valter Birsa'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 23}, {'player': {'id': 6950, 'name': 'Alberto Paloschi'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 43}, {'player': {'id': 11643, 'name': 'Riccardo Meggiorini'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 69}]}",Chievo,231,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c6c85a5e-9f08-4d5f-9300-90e0d59ac814,2,,,3878611,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chievo,231,,0,,,,,,,,,,,,,,,"{'formation': 41212, 'lineup': [{'player': {'id': 7001, 'name': 'Samir Handanovič'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 6999, 'name': 'Davide Santon'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 21}, {'player': {'id': 16453, 'name': 'Gary Alexis Medel Soto'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 17}, {'player': {'id': 6585, 'name': 'Jeison Fabián Murillo Cerón'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 24}, {'player': {'id': 11183, 'name': 'Alex Nicolao Telles'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 12}, {'player': {'id': 25430, 'name': 'Felipe Melo de Carvalho'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 83}, {'player': {'id': 32807, 'name': 'Fredy Alejandro Guarín Vásquez'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 13}, {'player': {'id': 6589, 'name': 'Geoffrey Kondogbia'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 7}, {'player': {'id': 5474, 'name': 'Ivan Perišić'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'jersey_number': 44}, {'player': {'id': 6987, 'name': 'Mauro Emanuel Icardi Rivero'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 9}, {'player': {'id': 3434, 'name': 'Stevan Jovetić'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Inter Milan,238,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9f5fcc2c-638d-40f5-8f15-2dc459551d47,3,,,3878611,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chievo,231,['71665082-2cd6-49ff-958c-3cdca6bbadc2'],0,,,,,,,,,,,,,,,,Inter Milan,238,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,71665082-2cd6-49ff-958c-3cdca6bbadc2,4,,,3878611,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Chievo,231,['9f5fcc2c-638d-40f5-8f15-2dc459551d47'],0,,,,,,,,,,,,,,,,Chievo,231,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d4237ff9-9a1a-4b6c-85fb-4b6bfe94a7d6,1694,,,3878611,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,102,Chievo,231,['b95cbf4a-92fe-44a1-a85c-a6c7a8dc3fcb'],0,,,,,,,,,,,,,,,,Inter Milan,238,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b95cbf4a-92fe-44a1-a85c-a6c7a8dc3fcb,1695,,,3878611,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,102,Chievo,231,['d4237ff9-9a1a-4b6c-85fb-4b6bfe94a7d6'],0,,,,,,,,,,,,,,,,Chievo,231,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,,,,0.782537,,,,,,,,,,,,,b6fcbdda-de34-4ec6-8d7a-9d224ae3f414,5,,"[60.0, 40.0]",3878611,0,,,,,3.0172377,,Right Foot,,,,"[55.2, 40.6]",Ground Pass,,4.8373547,,,,,Nicola Rigoni,7041.0,,,,,,Kick Off,1,From Kick Off,Alberto Paloschi,6950.0,Right Center Forward,2,Chievo,231,['8dd057d3-88e0-4c1d-883f-e172acb23b81'],0,,,,,,,,,,,,,,,,Chievo,231,00:00:00.252,Pass,
,,,,,,,,,,,,,,,,,,,1.341188,,,,,,,,,,,,,0710f5d7-0152-44f9-b21e-5f4f4a159136,9,,"[55.2, 40.6]",3878611,0,,,,,1.2924967,,Left Foot,,,,"[63.0, 67.9]",Ground Pass,,28.39243,,,,,Nicolas Sebastian Frey,23324.0,,,,,,,1,From Kick Off,Nicola Rigoni,7041.0,Center Defensive Midfield,2,Chievo,231,"['50060ef3-00fd-4687-8369-363babed08d9', 'd4eb865a-0671-431f-bc97-70fb1736ebc6']",1,,,,,,,,,,,,,,,,Chievo,231,00:00:01.518,Pass,True
,,,,,,,,,,,,,,,,,,,3.532336,,,,,,,,,,,,,402ccb9f-ab93-4747-9abe-2592a6eeed46,12,,"[65.0, 67.9]",3878611,0,,,,,-0.5603599,,Right Foot,,,,"[110.9, 39.1]",Low Pass,,54.187176,,,Incomplete,,Alberto Paloschi,6950.0,,,,,,,1,From Kick Off,Nicolas Sebastian Frey,23324.0,Right Back,2,Chievo,231,"['a44af6d7-9ad2-4031-b6d1-1df7dab0e2c1', 'b9ea3159-7718-41f4-8c3c-f442c4e2f773']",4,,,,,,,,,,,,,,,,Chievo,231,00:00:04.222,Pass,
,,,,,,,,,,,,,,,,,,,1.726671,,,,,,,,,,,,,233d888a-71b9-4fb5-a04f-3a72b054fd96,17,,"[20.5, 40.2]",3878611,0,,,,,-0.35621965,,Right Foot,,,,"[37.7, 33.8]",Ground Pass,,18.352112,,,,,Geoffrey Kondogbia,6589.0,,,,,,,1,Regular Play,Samir Handanovič,7001.0,Goalkeeper,3,Inter Milan,238,['5e04c480-4c1e-4a1c-8b21-8f82e6344af8'],17,,,,,,,,,,,,,,,,Inter Milan,238,00:00:17.982,Pass,
