50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.644982,,,,,,,,,,,,,,,a390c1ec-3baf-492f-8941-a9f7244b5834,16,,"[25.7, 5.1]",3879835,0,,,,,0.0,,Left Foot,,,,"[42.0, 5.1]",,High Pass,,16.3,,,,Perparim Hetemaj,7046.0,,,,,,Recovery,1,Regular Play,Boštjan Cesar,8877.0,Left Center Back,3,Chievo,231,"['06c2c32a-3358-401e-9651-50adcdb188b3', '83c6e39a-ddbb-4084-8f8d-eab9892a35d8']",10,,,,,,,,,,,,,,,,,,Chievo,231,00:00:10.864,Pass,
,,,,,,,,,,,,,,,,,,,0.718579,,,,,,,,,,,,,,,ef7c88d1-dca7-48ab-8ead-d1c9ffc6469f,19,,"[42.0, 4.4]",3879835,0,,,,,-2.8802667,,Right Foot,,,,"[33.4, 2.1]",,Ground Pass,,8.902246,,,,Massimo Gobbi,8645.0,,,,,,,1,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,3,Chievo,231,['2b65c9ba-f498-4791-a89f-c6d52f74fb08'],13,,,,,,,,,,,,,,,,,,Chievo,231,00:00:13.771,Pass,
,,,,,,,,,,,,,,,,,,,0.598416,,,,,,,,,,,,,,,c726c29e-5581-4b8f-922c-35cc1d16e2e7,22,,"[33.6, 1.9]",3879835,0,,,,,0.20963985,,Left Foot,,,,"[38.3, 2.9]",,Ground Pass,,4.8052053,,,,Perparim Hetemaj,7046.0,,,,,,,1,Regular Play,Massimo Gobbi,8645.0,Left Back,3,Chievo,231,['1ce61f98-beba-4e7e-95e5-87bec7479cea'],15,,,,,,,,,,,,,,,,,,Chievo,231,00:00:15.234,Pass,
,,,,,,,,,,,,,,,,,,,0.954701,,,,,,,,,,,,,,,d39dffac-cc99-4f76-8610-d8d879fde4a2,27,,"[80.3, 80.0]",3879835,0,,,,,-0.39777085,,,,,,"[92.2, 75.0]",,Low Pass,,12.907749,,,,Yussif Raman Chibsah,9903.0,,,,,,Throw-in,1,From Throw In,Matteo Ciofani,31721.0,Right Back,4,Frosinone,291,['81448331-34a4-4cc5-9c9b-b3d302694c0f'],25,,,,,,,,,,,,,,,,,,Frosinone,291,00:00:25.962,Pass,
,,,,,,,,,,,,,,,,,,,0.776405,,,,,,,,,,,,,,,0e54becb-5933-4203-96e4-3d3fca635d87,30,,"[93.5, 77.2]",3879835,0,,,,,3.009041,,Right Foot,,,,"[86.0, 78.2]",,Ground Pass,,7.566373,,,,Matteo Ciofani,31721.0,,,,,,,1,From Throw In,Yussif Raman Chibsah,9903.0,Right Center Midfield,4,Frosinone,291,['07821f96-5703-4bf1-82de-840397c73440'],26,,,,,,,,,,,,,,,,,,Frosinone,291,00:00:26.916,Pass,
,,,,,,,,,,,,,,,,,,,2.094893,,,,,,,,,,,,,,,f76cf57c-b1ad-474b-b6b6-a16a17c2a9d2,32,,"[86.0, 78.2]",3879835,0,,,,,-0.035540584,,Right Foot,,,,"[108.5, 77.4]",,Low Pass,,22.514217,,Incomplete,,Luca Paganini,23470.0,,,,,,,1,From Throw In,Matteo Ciofani,31721.0,Right Back,4,Frosinone,291,"['5ce06913-93ca-41d5-9291-c277a868946d', 'e63dad3e-2f0d-477d-9ee5-2d349a5a65ae']",27,,,,,,,,,,,,,,,,,,Frosinone,291,00:00:27.693,Pass,
,,,,,,,,,,,,,,,,,,,0.678326,,,,,,,,,,,,,,,3127a0e5-42df-4520-82e8-6e574716ec10,37,,"[4.3, 2.7]",3879835,0,,,,,0.0,,Left Foot,,,,"[9.7, 2.7]",,Ground Pass,,5.4,,,,Perparim Hetemaj,7046.0,,,,,,,1,Regular Play,Massimo Gobbi,8645.0,Left Back,5,Chievo,231,['40f2fcb5-b72b-46e6-a265-dfad266410f7'],32,,,,,,,,,,,,,,,,,,Chievo,231,00:00:32.354,Pass,
,,,,,,,,,,,,,,,,,,,1.105324,,,,,,,,,,,,,,,799ea990-9f3a-489c-a4c5-49fded057777,41,,"[6.5, 6.6]",3879835,0,,,,,1.133005,,Right Foot,,,,"[13.1, 20.7]",,Ground Pass,,15.568237,,,,Nicola Rigoni,7041.0,,,,,,,1,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,5,Chievo,231,['2499dbe8-ad46-4a67-80ad-6520e89b8747'],34,,,,,,,,,,,,,,,,,,Chievo,231,00:00:34.933,Pass,
,,,,,,,,,,,,,,,,,,,4.589254,,,,,,,,,,,,,,,cbf1a6b5-2815-46a0-8bba-79d93e4af3b5,49,,"[8.0, 1.6]",3879835,0,,,,,0.0908424,,Left Foot,,,,"[57.4, 6.1]",,High Pass,,49.604538,,Incomplete,,Antonio Floro Flores,27110.0,,,,,,Recovery,1,Regular Play,Massimo Gobbi,8645.0,Left Back,5,Chievo,231,"['491e0303-9c6f-4a7d-9bd3-29a05467916a', 'a459d407-e73e-4b47-84d3-071678ff9943']",43,,,,,,,,,,,,,,,,,,Chievo,231,00:00:43.386,Pass,
,,,,,,,,,,,,,,,,,,,1.123198,,,,,,,,,,,,,,,a459d407-e73e-4b47-84d3-071678ff9943,52,,"[62.7, 74.0]",3879835,0,,,,,0.16697016,,Right Foot,,,,"[80.5, 77.0]",,High Pass,,18.051039,,Incomplete,,,,,,,,,Recovery,1,Regular Play,Robert Gucher,30911.0,Center Defensive Midfield,5,Chievo,231,"['bcdd7d77-8e08-4c30-b2b8-c9fed52dffd1', 'cbf1a6b5-2815-46a0-8bba-79d93e4af3b5', 'f8d8a8c0-cec4-4e07-988a-38fe310bc2bf']",47,,,,,,,,,,,,,,,,,,Frosinone,291,00:00:47.975,Pass,True
,,,,,,,,,,,,,,,,,,,2.053776,,,,,,,,,,,,,,,53855471-7777-4c11-bfe6-a06c541fc0ed,58,,"[31.5, 0.1]",3879835,1,,True,,,0.51651555,,,,,,"[60.2, 16.4]",,High Pass,,33.005756,,Incomplete,,Sergio Pellissier,8644.0,,,,,,Throw-in,1,From Throw In,Massimo Gobbi,8645.0,Left Back,6,Chievo,231,"['637cecf1-31e2-43ad-abb5-6f511759c1c7', 'aa3e26ed-07cf-46b0-ac97-817670b53229']",8,,,,,,,,,,,,,,,,,,Chievo,231,00:01:08.361,Pass,
,,,,,,,,,,,,,,,,,,,1.110496,,,,,,,,,,,,,,,637cecf1-31e2-43ad-abb5-6f511759c1c7,60,,"[59.9, 63.7]",3879835,1,,,,,-0.0971293,,Right Foot,,,,"[79.4, 61.8]",,Low Pass,,19.592346,,,,Daniel Ciofani,13613.0,,,,,,Recovery,1,Regular Play,Robert Gucher,30911.0,Center Defensive Midfield,7,Frosinone,291,"['53855471-7777-4c11-bfe6-a06c541fc0ed', '8c452a52-e898-45b1-a673-9312d5b521bb']",10,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:10.415,Pass,
,,,,,,,,,,,,,,,,,,,0.869494,,,,,,,,,,,,,,,b5cb0a77-ceeb-4716-b7f1-cb03c1452439,63,,"[79.0, 62.0]",3879835,1,,,,,-1.8228923,,Right Foot,,,,"[77.3, 55.4]",,Ground Pass,,6.8154235,,,,Danilo Soddimo,11608.0,,,,,,,1,Regular Play,Daniel Ciofani,13613.0,Center Forward,7,Frosinone,291,['e6ce480f-d9ba-4c61-a46c-3391ec773876'],12,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:12.129,Pass,
,,,,,,,,,,,,,,,,,,,4.006161,,,,,,,,,,,,,,,8c6b4f77-9adf-47ff-99ad-62c6a796c6fd,66,,"[76.0, 53.6]",3879835,1,,,,,0.35877067,,Right Foot,,,,"[120.0, 70.1]",,High Pass,,46.99202,,Out,,Luca Paganini,23470.0,,,,,,,1,Regular Play,Danilo Soddimo,11608.0,Left Wing,7,Frosinone,291,"['0728cf72-0047-40ef-a981-2fbd13732088', 'a6e3d899-b929-43a1-bdec-a618a2a95722']",12,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:12.999,Pass,True
,,,,,,,,,,,,,,,,,,,2.05301,,,,,,,,,,,,,,,233813e4-67e0-4110-9506-540a3ecf03ab,68,,"[6.0, 36.0]",3879835,1,,,,,-0.4099867,,Right Foot,,,,"[58.0, 13.4]",,High Pass,,56.698853,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Albano Benjamín Bizzarri,7803.0,Goalkeeper,8,Chievo,231,['ff5c125d-5fd6-4386-9efd-a166046b708e'],36,,,,,,,,,,,,,,,,,,Chievo,231,00:01:36.301,Pass,
,,,,,,,,,,,,,,,,,,,0.849803,,,,,,,,,,,,,,,e3af616d-32cf-4f55-b7ca-c24e8f26b053,71,,"[54.2, 0.1]",3879835,1,,,,,0.6725788,,,,,,"[65.5, 9.1]",,High Pass,,14.446107,,Incomplete,,Sergio Pellissier,8644.0,,,,,,Throw-in,1,From Throw In,Massimo Gobbi,8645.0,Left Back,9,Chievo,231,"['ab6414ab-0853-4547-bcd7-8369cee9dc6c', 'e643e8b6-607f-4763-9c92-c40c06aa03a9']",45,,,,,,,,,,,,,,,,,,Chievo,231,00:01:45.662,Pass,
,,,,,,,,,,,,,,,,,,,1.44775,,,,,,,,,,,,,,,ab6414ab-0853-4547-bcd7-8369cee9dc6c,73,,"[54.6, 71.0]",3879835,1,,,,,0.15471686,,Head,,,,"[65.5, 72.7]",,High Pass,,11.031773,,,,Daniel Ciofani,13613.0,,,,,,Recovery,1,From Throw In,Robert Gucher,30911.0,Center Defensive Midfield,9,Chievo,231,"['6e558647-ab9f-4077-a0b6-c8355ec67092', 'e3af616d-32cf-4f55-b7ca-c24e8f26b053']",46,,,,,,,,,,,,,,,,,,Frosinone,291,00:01:46.512,Pass,
,,,,,,,,,,,,,,,,,,,3.577165,,,,,,,,,,,,,,,bd842594-2456-474c-bc05-aa55dd95705a,82,,"[50.8, 5.3]",3879835,1,,,,,0.5317241,,Left Foot,,,,"[55.9, 8.3]",,Ground Pass,,5.916925,,,,Antonio Floro Flores,27110.0,,,,,,,1,From Throw In,Massimo Gobbi,8645.0,Left Back,9,Chievo,231,['c8bbd2c4-0295-4d15-93f4-d20ffe094e90'],50,,,,,,,,,,,,,,,,,,Chievo,231,00:01:50.451,Pass,
,,,,,,,,,,,,,,,,,,,1.817258,,,,,,,,,,,,,,,442307f5-6fde-4345-98b5-0475736ca087,89,,"[66.8, 39.9]",3879835,2,,True,,,1.7429872,,Right Foot,,,,"[63.6, 58.3]",,Ground Pass,,18.676188,,,,Gennaro Sardo,40447.0,,,,,,Free Kick,1,From Free Kick,Nicola Rigoni,7041.0,Center Defensive Midfield,10,Chievo,231,['62fd6917-6d14-4370-b984-ddb28aafea1b'],3,,,,,,,,,,,,,,,,,,Chievo,231,00:02:03.885,Pass,
,,,,,,,,,,,,,,,,,,,0.871088,,,,,,,,,,,,,,,7b114fe1-abcd-4665-a788-cd5d9f1f17e7,91,,"[64.2, 58.3]",3879835,2,,,,,0.8023457,,Right Foot,,,,"[75.8, 70.3]",,Ground Pass,,16.690117,,,,Lucas Nahuel Castro,7049.0,,,,,,,1,From Free Kick,Gennaro Sardo,40447.0,Right Back,10,Chievo,231,['3b2d3c16-7749-42f0-9722-8a3e17aa4fdf'],5,,,,,,,,,,,,,,,,,,Chievo,231,00:02:05.776,Pass,
,,,,,,,,,,,,,,,,,,,0.844808,,,,,,,,,,,,,,,9064e573-7859-49ac-a0e9-0a0612bff8b7,95,,"[74.5, 70.9]",3879835,2,,,,,-2.5115588,,Right Foot,,,,"[64.9, 63.9]",,Ground Pass,,11.881078,,,,Gennaro Sardo,40447.0,,,,,,,1,From Free Kick,Lucas Nahuel Castro,7049.0,Right Center Midfield,10,Chievo,231,"['81b431cf-a9bf-40bb-804c-95b20187b061', 'f6721722-a420-43fc-82ad-1e7f6b21c3de']",7,,,,,,,,,,,,,,,,,,Chievo,231,00:02:07.688,Pass,True
,,,,,,,,,,,,,,,,,,,0.765936,,,,,,,,,,,,,,,e41c2638-5c85-4b8a-864f-8db66fe3864c,98,,"[64.0, 64.5]",3879835,2,,,,,-1.3623312,,Right Foot,,,,"[66.2, 54.1]",,Ground Pass,,10.630146,,,,Nicola Rigoni,7041.0,,,,,,,1,From Free Kick,Gennaro Sardo,40447.0,Right Back,10,Chievo,231,['a87d3dc1-dba9-4781-8976-952d57fbe704'],9,,,,,,,,,,,,,,,,,,Chievo,231,00:02:09.340,Pass,
,,,,,,,,,,,,,,,,,,,0.717019,,,,,,,,,,,,,,,ac1bb7d2-a314-4b9e-a5e6-b56697a74e27,102,,"[64.4, 55.5]",3879835,2,,,,,-0.12219517,,Right Foot,,,,"[75.8, 54.1]",,Ground Pass,,11.485643,,,,Simone Pepe,40247.0,,,,,,,1,From Free Kick,Nicola Rigoni,7041.0,Center Defensive Midfield,10,Chievo,231,['9f614c62-81bb-4b9c-9d57-32142efe4e7a'],11,,,,,,,,,,,,,,,,,,Chievo,231,00:02:11.250,Pass,
,,,,,,,,,,,,,,,,,,,0.726178,,,,,,,,,,,,,,,5baef1d1-49b1-4cb7-beb2-f1c480aad634,106,,"[74.3, 53.8]",3879835,2,,,,,1.1111972,,Right Foot,,,,"[79.2, 63.7]",,Low Pass,,11.046267,,,,Lucas Nahuel Castro,7049.0,,,,,,,1,From Free Kick,Simone Pepe,40247.0,Center Attacking Midfield,10,Chievo,231,"['07257805-927d-40b4-9ef9-42f9bc8533de', 'a538735a-d49b-4249-96af-b0a8716675dd']",12,,,,,,,,,,,,,,,,,,Chievo,231,00:02:12.621,Pass,True
,,,,,,,,,,,,,,,,,,,0.71727,,,,,,,,,,,,,,,8794b5d1-0840-4754-8e01-7c58e049b57f,110,,"[79.2, 64.7]",3879835,2,,,,,-0.3620874,,Right Foot,,,,"[85.8, 62.2]",,Low Pass,,7.05762,,,,Simone Pepe,40247.0,,,,,,,1,From Free Kick,Lucas Nahuel Castro,7049.0,Right Center Midfield,10,Chievo,231,['75079dfc-9b40-421d-93c2-df793c57a545'],13,,,,,,,,,,,,,,,,,,Chievo,231,00:02:13.975,Pass,
,,,,,,,,,,,,,,,,,,,0.137722,,,,,,,,,,,,,,,9ea6b2be-4ca2-4210-bc43-391726111899,113,,"[92.7, 70.9]",3879835,2,,,,,-1.9949907,,Right Foot,,,,"[89.9, 64.7]",,Ground Pass,,6.8029404,,Incomplete,,Perparim Hetemaj,7046.0,,,,,,,1,From Free Kick,Simone Pepe,40247.0,Center Attacking Midfield,10,Chievo,231,"['39124f2d-7606-481d-afdb-19fc75468305', 'a9aec967-1621-4025-82ab-59d6201a7b65']",18,,,,,,,,,,,,,,,,,,Chievo,231,00:02:18.068,Pass,
,,,,,,,,,,,,,,,,,,,1.269961,,,,,,,,,,,,,,,7809e26f-ba9d-4973-a994-37ee05d79390,116,,"[99.1, 80.0]",3879835,2,,,,,-1.5984391,,,,,,"[98.5, 58.3]",,High Pass,,21.708294,,,,Antonio Floro Flores,27110.0,,,,,,Throw-in,1,From Throw In,Gennaro Sardo,40447.0,Right Back,11,Chievo,231,['632cac34-ce7a-4c92-934c-d5b6c7a4d0d7'],26,,,,,,,,,,,,,,,,,,Chievo,231,00:02:26.134,Pass,
,,,,,,,,,,,,,,,,,,,0.84977,,,,,,,,,,,,,,,05156f65-8e96-4044-8621-9155d8c60a17,119,,"[99.3, 58.3]",3879835,2,,,,,-2.7656317,,Other,,,,"[95.5, 56.8]",,Low Pass,,4.0853395,,,,Lucas Nahuel Castro,7049.0,,,,,,,1,From Throw In,Antonio Floro Flores,27110.0,Right Center Forward,11,Chievo,231,"['5d678c76-bcb8-4d2c-b59c-9d07203c865e', 'c270b3e7-c5bd-45f4-a223-b6074fc94d42']",27,,,,,,,,,,,,,,,,,,Chievo,231,00:02:27.404,Pass,True
,,,,,,,,,,,,,,,,,,,0.851177,,,,,,,,,,,,,,,1864e2f5-5169-41be-9674-3e997bdc1663,124,,"[97.8, 51.5]",3879835,2,,,,,-2.107707,,Right Foot,,,,"[90.3, 38.9]",,Ground Pass,,14.663219,,Incomplete,,Perparim Hetemaj,7046.0,,,,,,,1,From Throw In,Lucas Nahuel Castro,7049.0,Right Center Midfield,11,Chievo,231,"['609bbfa8-9d78-425a-b7f0-f0a6ecc7edb4', '8d644999-ac69-4ef8-8e38-d2bb2afc7fe0', 'e2ecb87c-095f-4165-9abc-819a0df82d6e']",29,,,,,,,,,,,,,,,,,,Chievo,231,00:02:29.517,Pass,True
,,,,,,,,,,,,,,,,,,,1.202771,,,,,,,,,,,,,,,dba07567-29c3-4aa8-a0f3-77124b09ab46,128,,"[31.5, 40.8]",3879835,2,,,,,1.0433258,,Right Foot,,,,"[37.5, 51.1]",,Ground Pass,,11.920151,,,,Luca Paganini,23470.0,,,,,,,1,Regular Play,Yussif Raman Chibsah,9903.0,Right Center Midfield,12,Frosinone,291,['dcf60372-3ec7-4fa3-949f-9b3adad62d4f'],30,,,,,,,,,,,,,,,,,,Frosinone,291,00:02:30.886,Pass,
,,,,,,,,,,,,,,,,,,,0.718763,,,,,,,,,,,,,,,362bd7b7-c59a-4dac-b2f2-41d680d076d4,131,,"[38.8, 51.3]",3879835,2,,,,,-1.0427219,,Right Foot,,,,"[43.7, 42.9]",,Low Pass,,9.72471,,,,Yussif Raman Chibsah,9903.0,,,,,,,1,Regular Play,Luca Paganini,23470.0,Right Wing,12,Frosinone,291,"['bbdd1452-7b08-4e87-9db2-4b60157e1cd4', 'fc44b74f-5eb5-485f-8752-a83b23bff7bb']",32,,,,,,,,,,,,,,,,,,Frosinone,291,00:02:32.089,Pass,True
