ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.520063,,,,,,,,,,,,,81a5ae31-4018-41a0-8d35-460be74aac6a,2591,,"[72.8, 12.7]",3879860,67,,,,,-0.31852996,,Right Foot,,,"[110.1, 0.4]",High Pass,,39.275692,,Out,,Marcos Alonso Mendoza,3964.0,,,,,,2,From Throw In,Milan Badelj,6305.0,Right Defensive Midfield,137,Fiorentina,239,"['523c994b-d975-4a16-a41b-85059a221026', 'cec7e07f-4f4b-4948-a7ad-137101cf4826']",54,,,,,,,,,,,,,,,,Fiorentina,239,00:22:54.068,Pass,True
,,,,,,,,,,,,,,,,1.861682,,,,,,,,,,,,,290576d3-da89-4152-853b-47dbd14a661e,2593,,"[12.9, 80.0]",3879860,68,,True,,,-0.20275027,,,,,"[41.6, 74.1]",High Pass,,29.30017,,,,Alberto Gilardino,38389.0,,,,,Throw-in,2,From Throw In,Andrea Rispoli,30769.0,Right Wing Back,138,Palermo,2256,['796b13e7-1dbd-4194-93e1-662f057e1eb1'],11,,,,,,,,,,,,,,,,Palermo,2256,00:23:11.351,Pass,
,,,,,,,,,,,,,,,,1.415972,,,,,,,,,,,,,e8b7e53f-53ba-4ea0-875a-08ed99c82ea5,2596,,"[40.6, 73.5]",3879860,68,,,,True,-0.9075933,,,,,"[50.6, 60.7]",High Pass,,16.243153,,Incomplete,,Robin Quaison,8552.0,,,,,,2,From Throw In,Alberto Gilardino,38389.0,Center Forward,138,Palermo,2256,"['3f1a70d8-8423-4fab-a0df-6e615bcb246e', 'aa4c7f06-35fe-49a5-9347-fe3ade9b8420', 'f7418bc0-0be8-465e-8f87-d77e39f683f0']",13,,,,,,,,,,,,,,,,Palermo,2256,00:23:13.213,Pass,True
,,,,,,,,,,,,,,,,1.119519,,,,,,,,,,,,,03ac91dc-5be6-4c84-bf32-e1d8650a4a0d,2601,,"[70.3, 20.0]",3879860,68,,,,,-2.38793,,Right Foot,,,"[63.8, 13.9]",Ground Pass,,8.914034,,,,Davide Astori,8275.0,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Left Defensive Midfield,139,Fiorentina,239,['99b96491-aa4e-4c2d-9e67-622da48cdab4'],15,,,,,,,,,,,,,,,,Fiorentina,239,00:23:15.444,Pass,
,,,,,,,,,,,,,,,,1.926996,,,,,,,,,,,,,5c1ef56d-0897-4bca-885c-12460e3152a0,2604,,"[63.8, 14.1]",3879860,68,,,,,1.8857442,,Right Foot,,,"[56.6, 36.2]",Ground Pass,,23.243279,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,2,Regular Play,Davide Astori,8275.0,Left Center Back,139,Fiorentina,239,['ca091e49-b1e6-46bf-9185-25a587813af7'],16,,,,,,,,,,,,,,,,Fiorentina,239,00:23:16.607,Pass,
,,,,,,,,,,,,,,,,1.812046,,,,,,,,,,,,,168b2935-a7b0-4963-be3f-1b35a5f1cd94,2607,,"[56.4, 38.6]",3879860,68,,,,,-1.7975951,,Right Foot,,,"[54.0, 28.2]",Ground Pass,,10.673331,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,2,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Back,139,Fiorentina,239,['36b6c263-8d7f-4fa2-a1e4-cc84a3f650b1'],18,,,,,,,,,,,,,,,,Fiorentina,239,00:23:18.610,Pass,
,,,,,,,,,,,,,,,,1.132345,,,,,,,,,,,,,26a665c1-d681-4f93-8699-8b8b5e121dc9,2610,,"[53.6, 25.7]",3879860,68,,,,,-0.89421034,,Right Foot,,,"[64.2, 12.5]",Ground Pass,,16.929264,,,,Davide Astori,8275.0,,,,,,2,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,139,Fiorentina,239,['91b37014-84de-468f-98dc-c619add804fe'],20,,,,,,,,,,,,,,,,Fiorentina,239,00:23:20.622,Pass,
,,,,,,,,,,,,,,,,1.15537,,,,,,,,,,,,,337c69a0-dc4a-47b3-804a-eed032c86671,2613,,"[64.2, 13.5]",3879860,68,,,,,-0.46068025,,Left Foot,,,"[77.7, 6.8]",Ground Pass,,15.071164,,,,Marcos Alonso Mendoza,3964.0,,,,,,2,Regular Play,Davide Astori,8275.0,Left Center Back,139,Fiorentina,239,['6c7b5b83-f141-450f-b6b5-903a98a3e60c'],22,,,,,,,,,,,,,,,,Fiorentina,239,00:23:22.839,Pass,
,,,,,,,,,,,,,,,,0.92069,,,,,,,,,,,,,1b94fc30-ce0d-42f1-acd1-b775e0f86fab,2616,,"[77.7, 7.0]",3879860,68,,,,,1.7574106,,Left Foot,,,"[75.0, 21.3]",Ground Pass,,14.552663,,,,Milan Badelj,6305.0,,,,,,2,Regular Play,Marcos Alonso Mendoza,3964.0,Left Back,139,Fiorentina,239,['44955676-aa8b-45c2-8901-58fc3f15986c'],25,,,,,,,,,,,,,,,,Fiorentina,239,00:23:25.187,Pass,
,,,,,,,,,,,,,,,,0.815052,,,,,,,,,,,,,c39bebde-bd41-49d3-831d-32f479d2f001,2620,,"[76.6, 22.3]",3879860,68,,,,,0.22627336,,Right Foot,,,"[90.5, 25.5]",Ground Pass,,14.26359,,,,Mauro Matías Zárate,27853.0,,,,,,2,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,139,Fiorentina,239,['b1902efb-ad54-42dc-a7cc-87fcf8e7f0ac'],26,,,,,,,,,,,,,,,,Fiorentina,239,00:23:26.748,Pass,
,,,,,,,,,,,,,,,,3.055337,,,,,,,,,,,,,87787863-2fd1-4e69-ba3b-3488cae5f0ae,2629,,"[6.0, 44.0]",3879860,70,,True,,,0.24457084,,Right Foot,,,"[63.7, 58.4]",High Pass,,59.46974,,,,Alberto Gilardino,38389.0,,,,,Goal Kick,2,From Goal Kick,Stefano Sorrentino,7055.0,Goalkeeper,141,Palermo,2256,['695337b6-9b12-46f8-9675-08ac3a26fbdb'],4,,,,,,,,,,,,,,,,Palermo,2256,00:25:04.900,Pass,
,,,,,,,,,,,,,,,,0.925766,,,,,,,,,,,,,5aac3b54-3a96-41c8-921a-6eeb0c1026d7,2631,,"[64.7, 57.2]",3879860,70,,,,,-0.28139243,,Head,,,"[77.5, 53.5]",High Pass,,13.3240385,,Incomplete,,Robin Quaison,8552.0,,,,,,2,From Goal Kick,Alberto Gilardino,38389.0,Center Forward,141,Palermo,2256,"['d2deaf16-b33f-4e39-96cb-3767c06f2091', 'eafc825f-4b88-4f26-96a3-ab059265c059']",8,,,,,,,,,,,,,,,,Palermo,2256,00:25:08.035,Pass,
,,,,,,,,,,,,,,,,2.226934,,,,,,,,,,,,,11f4800b-6c41-4641-9026-f15f30b144f4,2635,,"[42.4, 28.4]",3879860,70,,,,,1.8304799,,Left Foot,,,"[35.2, 55.5]",High Pass,,28.04015,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,2,Regular Play,Davide Astori,8275.0,Left Center Back,142,Fiorentina,239,['18980fee-2619-4b5f-9623-c385a51a6a20'],10,,,,,,,,,,,,,,,,Fiorentina,239,00:25:10.271,Pass,
,,,,,,,,,,,,,,,,1.759122,,,,,,,,,,,,,c8e743e7-18b6-4ae6-9ff3-0318e13fb615,2637,,"[35.0, 55.9]",3879860,70,,,,,-2.7753952,,Head,,,"[14.4, 48.0]",Low Pass,,22.062864,,,,Anton Ciprian Tătărușanu,3112.0,,,,,,2,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Back,142,Fiorentina,239,['fca68ed7-9135-4a09-8543-a021a4827b1a'],12,,,,,,,,,,,,,,,,Fiorentina,239,00:25:12.498,Pass,
,,,,,,,,,,,,,,,,1.068039,,,,,,,,,,,,,1f00600d-1e48-4b7f-aff1-c3847f94cedd,2640,,"[14.6, 48.0]",3879860,70,,,,,-0.69719225,,Keeper Arm,,,"[22.6, 41.3]",Ground Pass,,10.435037,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,2,Regular Play,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,142,Fiorentina,239,['4577bb75-568a-4077-97a4-2e806a17c73c'],15,,,,,,,,,,,,,,,,Fiorentina,239,00:25:15.033,Pass,
,,,,,,,,,,,,,,,,1.274269,,,,,,,,,,,,,4eff61d1-36c9-4626-bf7c-a2c8f70922a3,2643,,"[26.0, 40.6]",3879860,70,,,,,-1.0660464,,Right Foot,,,"[36.0, 22.5]",Ground Pass,,20.678734,,,,Davide Astori,8275.0,,,,,,2,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,142,Fiorentina,239,['91c55b10-1c51-40d0-b3f9-22e9514725eb'],17,,,,,,,,,,,,,,,,Fiorentina,239,00:25:17.724,Pass,
,,,,,,,,,,,,,,,,1.423761,,,,,,,,,,,,,51084b52-9933-4c9c-9417-e4e53f44f97a,2646,,"[36.0, 20.2]",3879860,70,,,,,-0.68152624,,Left Foot,,,"[50.3, 8.6]",Ground Pass,,18.413311,,,,Marcos Alonso Mendoza,3964.0,,,,,,2,Regular Play,Davide Astori,8275.0,Left Center Back,142,Fiorentina,239,['7b3a2fdd-8c09-45dc-a0ad-8c5fa65a8344'],20,,,,,,,,,,,,,,,,Fiorentina,239,00:25:20.070,Pass,
,,,,,,,,,,,,,,,,1.369161,,,,,,,,,,,,,2e861263-dab5-4fbc-8ee6-3fe167258160,2649,,"[49.5, 7.0]",3879860,70,,,,,2.0643263,,Left Foot,,,"[41.7, 21.5]",Ground Pass,,16.464811,,,,Davide Astori,8275.0,,,,,,2,Regular Play,Marcos Alonso Mendoza,3964.0,Left Back,142,Fiorentina,239,['0c2cc3db-a40d-4072-a6c1-6ad63f34a650'],22,,,,,,,,,,,,,,,,Fiorentina,239,00:25:22.675,Pass,
,,,,,,,,,,,,,,,,1.668631,,,,,,,,,,,,,d1dc93b0-8eb0-409b-96b1-e4cb5e1fcc26,2652,,"[42.6, 23.1]",3879860,70,,,,,1.6871516,,Left Foot,,,"[39.9, 46.2]",Ground Pass,,23.257257,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,2,Regular Play,Davide Astori,8275.0,Left Center Back,142,Fiorentina,239,['f63666e1-85c7-419f-8fd6-d8fff736732e'],24,,,,,,,,,,,,,,,,Fiorentina,239,00:25:24.518,Pass,
,,,,,,,,,,,,,,,,1.424561,,,,,,,,,,,,,287ac6bd-866d-43b7-88ab-f1f310093b3b,2655,,"[42.4, 48.0]",3879860,70,,,,,0.44274473,,Right Foot,,,"[54.0, 53.5]",Ground Pass,,12.837834,,,,Borja Valero Iglesias,6997.0,,,,,,2,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,142,Fiorentina,239,['adeb4463-6093-4fa5-a786-e322745a9d08'],27,,,,,,,,,,,,,,,,Fiorentina,239,00:25:27.051,Pass,
,,,,,,,,,,,,,,,,1.792192,,,,,,,,,,,,,3c0a230a-03f5-4b8b-8c7e-1dcfbb16f1d2,2658,,"[52.8, 60.0]",3879860,70,,,,,0.5480948,,Right Foot,,,"[79.5, 76.3]",Ground Pass,,31.282263,,,,Federico Bernardeschi,7777.0,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Left Defensive Midfield,142,Fiorentina,239,['6b4e1e03-41a2-4323-bac6-5cd2bae152da'],30,,,,,,,,,,,,,,,,Fiorentina,239,00:25:30.106,Pass,
,,,,,,,,,,,,,,,,2.912933,,,,,,,,,,,,,c9d2ab52-69af-4d1c-af03-8f54bbc3825d,2662,,"[83.6, 67.4]",3879860,70,,,,,-1.2859505,37491353-e850-4888-82f6-b6c489991660,Left Foot,,,"[100.7, 9.0]",High Pass,,60.852036,,,,Marcos Alonso Mendoza,3964.0,True,True,,,,2,Regular Play,Federico Bernardeschi,7777.0,Right Wing,142,Fiorentina,239,"['07ab08ab-1e57-4c34-b944-9e2cf1ab14ce', '0bd416ca-d034-4dc2-8165-9afbace93d41']",36,,,,,,,,,,,,,,,,Fiorentina,239,00:25:36.176,Pass,True
,,,,,,,,,,,,,,,,5.095318,,,,,,,,,,,,,c29d9f17-56c3-4de7-89da-d35b22e0e776,2667,,"[16.5, 47.0]",3879860,71,,,,,0.26304898,,Drop Kick,,,"[82.6, 64.8]",High Pass,,68.45473,,Incomplete,,Alberto Gilardino,38389.0,,,,,,2,From Keeper,Stefano Sorrentino,7055.0,Goalkeeper,143,Palermo,2256,"['19ee01d3-e28b-49d8-a1ce-3fd09fcf6bd3', '52409c34-bb18-4e68-88f1-07fe6d4bf941']",0,,,,,,,,,,,,,,,,Palermo,2256,00:26:00.692,Pass,
,,,,,,,,,,,,,,,,2.6274,,,,,,,,,,,,,a7d070dd-a84a-4f19-8831-05d0e15e9117,2672,,"[27.7, 4.9]",3879860,71,,,,,2.3640995,,Right Foot,,,"[2.2, 30.0]",High Pass,,35.78072,,,,Anton Ciprian Tătărușanu,3112.0,,,,,,2,Regular Play,Davide Astori,8275.0,Left Center Back,144,Fiorentina,239,['a74f14f1-292a-4be3-8747-7463fbf485dc'],7,,,,,,,,,,,,,,,,Fiorentina,239,00:26:07.633,Pass,
,,,,,,,,,,,,,,,,4.042076,,,,,,,,,,,,,152c20f2-0063-4f3d-a9c2-9a0a9fdb6f3e,2676,,"[6.9, 35.3]",3879860,71,,,,,0.029151259,,Right Foot,,,"[65.2, 37.0]",High Pass,,58.32478,,,,Nikola Kalinić,7033.0,,,,,,2,Regular Play,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,144,Fiorentina,239,"['b623021f-94c0-463c-bb28-ade4e1502f8c', 'e53f7b80-37cb-4249-9c4f-6c91c7713b1c']",13,,,,,,,,,,,,,,,,Fiorentina,239,00:26:13.174,Pass,True
,,,,,,,,,,,,,,,,0.910472,,,,,,,,,,,,,0e706dd5-b87d-4475-a3f9-cc20fe46cfb4,2680,,"[65.2, 36.8]",3879860,71,,,,,2.9294488,,Other,,,"[58.7, 38.2]",Low Pass,,6.6490602,,,,Matías Ariel Fernández Fernández,26192.0,,,,,,2,Regular Play,Nikola Kalinić,7033.0,Center Forward,144,Fiorentina,239,"['59df86d3-2766-4697-a783-870cc037e899', '73d6c93b-5e21-4260-b7b0-304189e2d48b']",17,,,,,,,,,,,,,,,,Fiorentina,239,00:26:17.218,Pass,True
,,,,,,,,,,,,,,,,1.226668,,,,,,,,,,,,,25e9b7d9-fecd-4fb9-9790-1e37cabf056c,2683,,"[57.9, 28.4]",3879860,71,,,,,-1.2773607,,Right Foot,,,"[62.1, 14.5]",Ground Pass,,14.520675,,,,Marcos Alonso Mendoza,3964.0,,,,,,2,Regular Play,Matías Ariel Fernández Fernández,26192.0,Center Attacking Midfield,144,Fiorentina,239,['0b0cf50c-e92c-45b6-bfa2-7a07f01fd029'],19,,,,,,,,,,,,,,,,Fiorentina,239,00:26:19.627,Pass,
,,,,,,,,,,,,,,,,1.313626,,,,,,,,,,,,,60364fb6-d35b-487c-8dc9-1c6f2c1fd4e0,2687,,"[81.5, 13.9]",3879860,71,,,,,2.714965,,Left Foot,,,"[57.3, 24.9]",Ground Pass,,26.5827,,,,Davide Astori,8275.0,,,,,,2,Regular Play,Marcos Alonso Mendoza,3964.0,Left Back,144,Fiorentina,239,['b00d3241-22a7-4400-bc21-6a1831b2a56b'],26,,,,,,,,,,,,,,,,Fiorentina,239,00:26:26.415,Pass,
,,,,,,,,,,,,,,,,1.542868,,,,,,,,,,,,,ed75d140-8269-40c2-b172-310fe167ec4d,2690,,"[57.0, 27.0]",3879860,71,,,,,1.8432595,,Left Foot,,,"[53.2, 40.6]",Ground Pass,,14.120907,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,2,Regular Play,Davide Astori,8275.0,Left Center Back,144,Fiorentina,239,['08454d0a-ca56-4bdb-b9a5-30673a1875a9'],28,,,,,,,,,,,,,,,,Fiorentina,239,00:26:28.820,Pass,
,,,,,,,,,,,,,,,,1.641504,,,,,,,,,,,,,e5a37b81-774b-4d9d-a0ee-cef63ecc791b,2693,,"[53.2, 40.6]",3879860,71,,,,,0.59197086,,Right Foot,,,"[64.8, 48.4]",Ground Pass,,13.978555,,,,Borja Valero Iglesias,6997.0,,,,,,2,Regular Play,Gonzalo Javier Rodríguez,25931.0,Right Center Back,144,Fiorentina,239,['5c8d410b-a1f2-429f-badd-437cf799aa55'],30,,,,,,,,,,,,,,,,Fiorentina,239,00:26:30.416,Pass,
,,,,,,,,,,,,,,,,1.746121,,,,,,,,,,,,,2ed37ee1-2826-4cc8-9881-2cc98540510c,2696,,"[74.4, 64.1]",3879860,71,,,,,0.55676275,,Right Foot,,,"[94.0, 76.3]",Ground Pass,,23.086792,,,,Federico Bernardeschi,7777.0,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Left Defensive Midfield,144,Fiorentina,239,['edb7aa0e-8f48-413a-90d3-18e36d1a90ce'],35,,,,,,,,,,,,,,,,Fiorentina,239,00:26:35.277,Pass,
,,,,,,,,,,,,,,,,0.829312,,,,,,,,,,,,,009790ee-25d2-480f-9e17-dc2401536878,2699,,"[98.9, 76.3]",3879860,71,,,,,-2.7728968,,Left Foot,,,"[90.1, 72.9]",Ground Pass,,9.433981,,,,Matías Ariel Fernández Fernández,26192.0,,,,,,2,Regular Play,Federico Bernardeschi,7777.0,Right Wing,144,Fiorentina,239,['1fe785c2-a1c6-4628-a0f8-5a64572e8664'],38,,,,,,,,,,,,,,,,Fiorentina,239,00:26:38.782,Pass,
,,,,,,,,,,,,,,,,0.83509,,,,,,,,,,,,,5e29503e-b1e6-4183-9dd3-073769bcb93f,2702,,"[90.1, 72.9]",3879860,71,,,,,-2.1344674,,Right Foot,,,"[83.4, 62.3]",Ground Pass,,12.539936,,,,Borja Valero Iglesias,6997.0,,,,,,2,Regular Play,Matías Ariel Fernández Fernández,26192.0,Center Attacking Midfield,144,Fiorentina,239,['65b7521f-860a-45ad-b78f-effb3ebd474e'],40,,,,,,,,,,,,,,,,Fiorentina,239,00:26:40.243,Pass,
,,,,,,,,,,,,,,,,0.943361,,,,,,,,,,,,,da617e2c-4c98-405e-8732-1c0b2453841e,2705,,"[85.6, 63.3]",3879860,71,,,,,1.6224744,,Right Foot,,,"[85.0, 74.9]",Ground Pass,,11.615507,,,,Matías Ariel Fernández Fernández,26192.0,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Left Defensive Midfield,144,Fiorentina,239,['7e510495-2d28-4e08-bc87-bce111791651'],42,,,,,,,,,,,,,,,,Fiorentina,239,00:26:42.801,Pass,
,,,,,,,,,,,,,,,,0.994909,,,,,,,,,,,,,07403d2c-799e-4bc5-a507-84935b606eb0,2708,,"[85.0, 74.9]",3879860,71,,,,,-2.8414214,,Right Foot,,,"[76.6, 72.3]",Ground Pass,,8.7931795,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,2,Regular Play,Matías Ariel Fernández Fernández,26192.0,Center Attacking Midfield,144,Fiorentina,239,['c434dfeb-4bc4-4073-91b0-393ba7cf781b'],43,,,,,,,,,,,,,,,,Fiorentina,239,00:26:43.753,Pass,
,,,,,,,,,,,,,,,,0.871304,,,,,,,,,,,,,6e786590-6eab-4aca-992d-a35d609c4ce8,2711,,"[81.5, 70.8]",3879860,71,,,,,-2.1708465,,Right Foot,,,"[77.6, 65.1]",Ground Pass,,6.9065185,,,,Borja Valero Iglesias,6997.0,,,,,,2,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Back,144,Fiorentina,239,['5c9b99ce-cdee-4157-8fcf-ba09a5cb5449'],47,,,,,,,,,,,,,,,,Fiorentina,239,00:26:47.571,Pass,
,,,,,,,,,,,,,,,,1.265463,,,,,,,,,,,,,b234d0cc-7f2f-41eb-aae8-700435d3225f,2715,,"[77.4, 64.1]",3879860,71,,,,,-1.8113859,,Right Foot,,,"[69.5, 31.9]",Ground Pass,,33.154938,,,,Davide Astori,8275.0,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Left Defensive Midfield,144,Fiorentina,239,"['4eca205f-bf63-4b62-a1f9-1a1ad984c2a6', 'd198c029-76e6-4559-acfd-d87aee3d5791']",49,,,,,,,,,,,,,,,,Fiorentina,239,00:26:49.736,Pass,True
,,,,,,,,,,,,,,,,2.303684,,,,,,,,,,,,,396d36e1-4461-40b4-9f20-dd94e3433170,2718,,"[68.2, 31.7]",3879860,71,,,,,-1.2095029,,Right Foot,,,"[76.4, 10.0]",Ground Pass,,23.19763,,,,Milan Badelj,6305.0,,,,,,2,Regular Play,Davide Astori,8275.0,Left Center Back,144,Fiorentina,239,['734dbbd9-a5c0-487e-8cd9-2b8e97ec84c5'],51,,,,,,,,,,,,,,,,Fiorentina,239,00:26:51.758,Pass,
,,,,,,,,,,,,,,,,1.229737,,,,,,,,,,,,,8d7818b5-c051-443f-905f-9d1f9b900b1d,2721,,"[77.9, 9.2]",3879860,71,,,,,-0.4987769,,Right Foot,,,"[90.2, 2.5]",Ground Pass,,14.006427,,,,Marcos Alonso Mendoza,3964.0,,,,,,2,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,144,Fiorentina,239,['70620990-c7e5-407c-9e6a-5db8463d7a65'],54,,,,,,,,,,,,,,,,Fiorentina,239,00:26:54.983,Pass,
,,,,,,,,,,,,,,,,1.101991,,,,,,,,,,,,,49653870-94b3-42f9-aa43-40bd297ce72d,2724,,"[94.8, 12.5]",3879860,71,,,,,1.8879597,,Left Foot,,,"[90.5, 25.6]",Ground Pass,,13.787676,,,,Mauro Matías Zárate,27853.0,,,,,,2,Regular Play,Marcos Alonso Mendoza,3964.0,Left Back,144,Fiorentina,239,['b6b4ab33-9184-4ab3-8e4c-8744e94f6799'],59,,,,,,,,,,,,,,,,Fiorentina,239,00:26:59.203,Pass,
,,,,,,,,,,,,,,,,1.210634,,,,,,,,,,,,,0b5804c7-40cb-4c99-a691-b4a62a60af7a,2727,,"[90.2, 25.0]",3879860,72,,,,,-2.625035,,Right Foot,,,"[77.7, 17.9]",Ground Pass,,14.375674,,,,Davide Astori,8275.0,,,,,,2,Regular Play,Mauro Matías Zárate,27853.0,Left Wing,144,Fiorentina,239,"['92214662-dfee-48f2-adb5-e6f2b5a61629', 'b3da7c57-87f3-4a7a-bbad-29caed72db8c']",0,,,,,,,,,,,,,,,,Fiorentina,239,00:27:00.305,Pass,True
,,,,,,,,,,,,,,,,1.163504,,,,,,,,,,,,,65337679-d33f-4cec-9731-0e316bea273b,2729,,"[77.2, 17.9]",3879860,72,,,,,1.6113147,,Left Foot,,,"[76.6, 32.7]",Ground Pass,,14.812158,,,,Borja Valero Iglesias,6997.0,,,,,,2,Regular Play,Davide Astori,8275.0,Left Center Back,144,Fiorentina,239,['abe779a1-e55a-45d7-9298-cf4d2aac892f'],1,,,,,,,,,,,,,,,,Fiorentina,239,00:27:01.516,Pass,
,,,,,,,,,,,,,,,,1.401617,,,,,,,,,,,,,5d6e4352-41b0-42f0-be3a-6e462f63791c,2732,,"[77.2, 33.7]",3879860,72,,,,,1.1529303,,Right Foot,,,"[88.7, 59.6]",Ground Pass,,28.338314,,,,Federico Bernardeschi,7777.0,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Left Defensive Midfield,144,Fiorentina,239,['4a33b0e0-ef15-4e2a-ac28-af0afd68250b'],4,,,,,,,,,,,,,,,,Fiorentina,239,00:27:04.036,Pass,
,,,,,,,,,,,,,,,,0.61656,,,,,,,,,,,,,eaba3b92-7869-4493-af94-11513c93faba,2735,,"[92.0, 61.6]",3879860,72,,,,,-2.021866,,Left Foot,,,"[88.9, 55.2]",Ground Pass,,7.1112585,,,,Matías Ariel Fernández Fernández,26192.0,,,,,,2,Regular Play,Federico Bernardeschi,7777.0,Right Wing,144,Fiorentina,239,['7e758aec-f1fd-4fed-bb56-7d9b7fa0f469'],7,,,,,,,,,,,,,,,,Fiorentina,239,00:27:07.446,Pass,
,,,,,,,,,,,,,,,,1.312365,,,,,,,,,,,,,31fdb6fd-6e1e-45f3-9d10-26b73947bcdd,2738,,"[100.7, 64.4]",3879860,72,,,,,-2.612003,,Right Foot,,,"[92.5, 59.6]",Ground Pass,,9.501579,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,2,Regular Play,Matías Ariel Fernández Fernández,26192.0,Center Attacking Midfield,144,Fiorentina,239,['b2d54945-e03b-462f-8a6b-4a1076d34111'],12,,,,,,,,,,,,,,,,Fiorentina,239,00:27:12.830,Pass,
,,,,,,,,,,,,,,,,1.068699,,,,,,,,,,,,,7c73dcaf-b11d-4adf-845c-3f44bb376607,2741,,"[91.5, 58.8]",3879860,72,,,,,2.027145,,Right Foot,,,"[86.1, 69.8]",Ground Pass,,12.253979,,,,Borja Valero Iglesias,6997.0,,,,,,2,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Back,144,Fiorentina,239,['eb94b1f3-853f-479f-bc69-3c35f2bb3950'],14,,,,,,,,,,,,,,,,Fiorentina,239,00:27:14.369,Pass,
,,,,,,,,,,,,,,,,1.073944,,,,,,,,,,,,,8b5fec89-ec2e-40fa-bb78-1b6c7b5e1324,2744,,"[86.9, 68.8]",3879860,72,,,,,-1.7108136,,Right Foot,,,"[84.8, 53.9]",Ground Pass,,15.047259,,,,Federico Bernardeschi,7777.0,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Left Defensive Midfield,144,Fiorentina,239,['86ac16d9-293f-4a43-ad4f-3a2400752dcd'],16,,,,,,,,,,,,,,,,Fiorentina,239,00:27:16.007,Pass,
,,,,,,,,,,,,,,,,0.622955,,,,,,,,,,,,,9c4be91d-88f4-4eac-88df-fb3197470043,2747,,"[85.1, 53.2]",3879860,72,,,,,-2.185046,,Left Foot,,,"[78.4, 43.7]",Ground Pass,,11.624973,,,,Milan Badelj,6305.0,,,,,,2,Regular Play,Federico Bernardeschi,7777.0,Right Wing,144,Fiorentina,239,['199902fc-b0e5-481c-bdf8-761c99dc0c05'],18,,,,,,,,,,,,,,,,Fiorentina,239,00:27:18.095,Pass,
,,,,,,,,,,,,,,,,0.772031,,,,,,,,,,,,,aebd108d-ff30-4002-a958-e2b7128c80b6,2750,,"[78.7, 42.7]",3879860,72,,,,,-1.333184,cc9b4200-e21e-4d3e-b850-b7dab87d6d96,Left Foot,,,"[81.8, 29.9]",Ground Pass,,13.170042,,,,Davide Astori,8275.0,True,,,,,2,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,144,Fiorentina,239,['e5d18972-bac4-4b7a-aa1d-93e3be5b4426'],19,,,,,,,,,,,,,,,,Fiorentina,239,00:27:19.849,Pass,
