ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,3.910298,,,,,,,,,,,,,0fb419f8-e462-46be-8ad4-20802bf982f4,802,,"[7.0, 44.1]",3749465,20,,,,,-0.13621418,,Right Foot,,,,"[78.5, 34.3]",High Pass,,72.16848,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Brad Friedel,38464.0,Goalkeeper,58,Blackburn Rovers,98,['f35fd4b5-5588-4b70-8ef8-25f8cfcfabfc'],47,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:20:47.588,Pass,
,,,,,,,,,,,,,,,,,,1.664488,,,,,,,,,,,,,f35fd4b5-5588-4b70-8ef8-25f8cfcfabfc,804,,"[41.6, 45.8]",3749465,20,,,,True,-1.2594776,,,,,,"[48.1, 25.6]",High Pass,,21.220037,,,,Robert Pirès,19312.0,,,,,Recovery,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,59,Arsenal,1,"['0fb419f8-e462-46be-8ad4-20802bf982f4', '7b4f69de-2b44-4a94-9620-99a293c55c66', '7eda5579-3c27-4dcb-8b9a-8893ae1fd203']",51,,,,,,,,,,,,,,,,,,Arsenal,1,00:20:51.498,Pass,True
,,,,,,,,,,,,,,,,,,2.06679,,,,,,,,,,,,,d2549079-be2d-4ee5-8ad2-915a3a9bff01,807,,"[56.8, 12.4]",3749465,20,,,,,-0.6029022,,Right Foot,,,,"[70.6, 2.9]",Ground Pass,,16.753805,,,,Ashley Cole,12529.0,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,59,Arsenal,1,['57ea31ed-a449-4a2f-93ea-f93d98e9b1a7'],57,,,,,,,,,,,,,,,,,,Arsenal,1,00:20:57.087,Pass,
,,,,,,,,,,,,,,,,,,1.240852,,,,,,,,,,,,,60514751-c1d6-46cf-932e-db25d8947614,811,,"[70.2, 2.4]",3749465,20,,,,,1.5707964,,Left Foot,,,,"[70.2, 14.4]",Ground Pass,,12.0,,,,José Antonio Reyes Calderón,23816.0,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,59,Arsenal,1,"['09066f37-7a2c-4015-aeef-f13982e16317', '5832d97e-0126-4b57-88ae-fde231c4be80']",59,,,,,,,,,,,,,,,,,,Arsenal,1,00:20:59.885,Pass,True
,,,,,,,,,,,,,,,,,,0.768785,,,,,,,,,,,,,9b1dc503-7403-4c59-848d-ae6fdbe78917,815,,"[70.6, 13.0]",3749465,21,,,,,-0.60374933,,Left Foot,,,,"[79.3, 7.0]",Ground Pass,,10.568349,,Incomplete,,Ashley Cole,12529.0,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Left Center Forward,59,Arsenal,1,"['724b5d8e-032d-445f-b3ee-5456f29da9c1', 'bda09945-6b30-48ec-8883-1c82107f1d84', 'd220a3de-3ac7-4dbb-bb61-bd73831337b5']",1,,,,,,,,,,,,,,,,,,Arsenal,1,00:21:01.177,Pass,True
,,,,,,,,,,,,,,,,,,0.898165,,,,,,,,,,,,,f95acfe9-0935-42f0-b12d-988326cf86ad,818,,"[45.6, 78.3]",3749465,21,,,,,-0.816638,,Right Foot,,,,"[54.9, 68.4]",Ground Pass,,13.583077,,,,Tugay Kerimoğlu,15095.0,,,,,Recovery,1,Regular Play,Brett Emerton,40357.0,Right Midfield,60,Blackburn Rovers,98,['94601645-c84e-4b4f-8d50-350c52a81599'],3,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:21:03.995,Pass,
,,,,,,,,,,,,,,,,,,1.093032,,,,,,,,,,,,,0221e06a-115e-4ad6-bfec-00ccba99bd0a,822,,"[54.2, 70.3]",3749465,21,,,,,0.14273527,,Right Foot,,,,"[70.9, 72.7]",Ground Pass,,16.871574,,,,Matt Jansen,40396.0,,,,,,1,Regular Play,Tugay Kerimoğlu,15095.0,Right Defensive Midfield,60,Blackburn Rovers,98,"['2eee322d-29b1-413b-a22a-c410e94fd752', '570042b3-5a53-48fd-bb88-348131c29f65']",5,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:21:05.442,Pass,True
,,,,,,,,,,,,,,,,,,2.736542,,,,,,,,,,,,,c2eb43ce-1686-422d-ad53-9e12a3af18c4,825,,"[74.1, 78.5]",3749465,21,,,,,-2.9825695,,Right Foot,,,,"[63.5, 76.8]",Low Pass,,10.7354555,,,,Brett Emerton,40357.0,,,,,,1,Regular Play,Matt Jansen,40396.0,Right Center Forward,60,Blackburn Rovers,98,['1f812551-6f75-4e78-8a89-8ca445566018'],8,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:21:08.297,Pass,
,,,,,,,,,,,,,,,,,,1.822281,,,,,,,,,,,,,9d08961b-a318-4d85-9a95-c538c76aa38e,828,,"[62.4, 77.2]",3749465,21,,,,,-0.6682894,,Right Foot,,,,"[92.8, 53.2]",High Pass,,38.7319,,Incomplete,,,,,,,,,1,Regular Play,Brett Emerton,40357.0,Right Midfield,60,Blackburn Rovers,98,"['c4f89ccc-9ed6-41a4-adb6-890611f9368f', 'f6fc9e46-8102-4795-ac85-11eb0caca81c']",11,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:21:11.034,Pass,True
,,,,,,,,,,,,,,,,,,2.921514,,,,,,,,,,,,,2482e72e-cd64-46a6-9fa4-14f922a10133,837,,"[87.4, 39.6]",3749465,21,,,,,-1.2179998,,Right Foot,,,,"[96.2, 15.7]",Low Pass,,25.468609,,,,Michael Gray,40395.0,,,,,Recovery,1,Regular Play,Martin Andresen,40397.0,Left Defensive Midfield,60,Blackburn Rovers,98,['b7471574-8eec-4f34-8cd5-ae906dc3ea98'],18,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:21:18.323,Pass,
,,,,,,,,,,,,,,,,,,0.671204,,,,,,,,,,,,,1d975dbd-1f18-49f8-a9b6-d3f91f6099bd,841,,"[96.5, 16.2]",3749465,21,,,,,2.8134727,,Left Foot,,,,"[87.1, 19.4]",Ground Pass,,9.929753,,,,Martin Andresen,40397.0,,,,,,1,Regular Play,Michael Gray,40395.0,Left Back,60,Blackburn Rovers,98,"['3b4e608d-a0c9-49b4-8f54-de5a39fb6779', '919e6975-ecc2-41b5-b903-251525c60adb']",22,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:21:22.979,Pass,True
,,,,,,,,,,,,,,,,,,1.945565,,,,,,,,,,,,,c94de0aa-474e-4e22-8e23-07114c1a9bac,845,,"[86.7, 24.4]",3749465,21,,,,,0.6180963,,Right Foot,,,,"[117.5, 46.3]",High Pass,,37.792194,,Incomplete,,Matt Jansen,40396.0,,,,,,1,Regular Play,Martin Andresen,40397.0,Left Defensive Midfield,60,Blackburn Rovers,98,"['04e62bed-51db-4877-ad37-50034f31da0e', '1f7a0e3f-0133-487d-ab52-ea518a7720b8', 'cc6a11f2-78f8-4466-929a-ad565b12e227']",24,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:21:24.802,Pass,True
,,,,,,,,,,,,,,,,,,1.559891,,,,,,,,,,,,,0c55204c-b55f-4f46-b528-18cdcdb340c5,848,,"[13.2, 30.6]",3749465,21,,True,,,-1.0342852,,Keeper Arm,,,,"[28.9, 4.2]",Low Pass,,30.715631,,,,Robert Pirès,19312.0,,,,,,1,Regular Play,Jens Lehmann,20015.0,Goalkeeper,61,Arsenal,1,['f4209f93-a710-4b6c-b011-59f575519b0f'],30,,,,,,,,,,,,,,,,,,Arsenal,1,00:21:30.982,Pass,
,,,,,,,,,,,,,,,,,,0.742961,,,,,,,,,,,,,dad8066f-cf68-452a-a854-5a4921ab20c2,850,,"[37.9, 3.9]",3749465,21,,,,,-0.06340695,,Right Foot,,,,"[50.5, 3.1]",Ground Pass,,12.625371,,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,61,Arsenal,1,['868328b0-3219-4e35-826e-6d61deb9b187'],33,,,,,,,,,,,,,,,,,,Arsenal,1,00:21:33.800,Pass,
,,,,,,,,,,,,,,,,,,0.728987,,,,,,,,,,,,,dd1bf923-c6cd-4e6a-8b83-24a1ca4ab5dc,854,,"[47.2, 5.5]",3749465,21,,,,,-1.6352232,,No Touch,,,,"[47.0, 2.4]",Ground Pass,,3.1064448,True,,,Robert Pirès,19312.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Right Center Forward,61,Arsenal,1,['ac162a1e-be32-437d-967b-520290ece78e'],36,,,,,,,,,,,,,,,,,,Arsenal,1,00:21:36.803,Pass,
,,,,,,,,,,,,,,,,,,1.216186,,,,,,,,,,,,,3e990b80-9bd3-4e2e-b8d6-01b976933ba7,857,,"[47.0, 2.4]",3749465,21,,,,,1.2662854,,Right Foot,,,,"[49.2, 9.4]",Ground Pass,,7.3375745,,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,61,Arsenal,1,['d3bb0b50-1e8e-4819-b5c8-2652f89471a0'],37,,,,,,,,,,,,,,,,,,Arsenal,1,00:21:37.848,Pass,
,,,,,,,,,,,,,,,,,,0.893395,,,,,,,,,,,,,c70ba72b-1292-4dad-92ab-37986bd560f2,861,,"[55.5, 13.9]",3749465,21,,,,,1.6447353,,Right Foot,,,,"[53.7, 38.2]",Ground Pass,,24.366575,,,,Patrick Vieira,15515.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Right Center Forward,61,Arsenal,1,['3590eae1-9089-416f-b31a-4632e124f277'],40,,,,,,,,,,,,,,,,,,Arsenal,1,00:21:40.774,Pass,
,,,,,,,,,,,,,,,,,,1.282478,,,,,,,,,,,,,623b29bc-3d9d-4cd6-a74c-15c94ab9e791,864,,"[53.7, 38.2]",3749465,21,,,,,0.5070985,,Right Foot,,,,"[70.8, 47.7]",Ground Pass,,19.561697,,,,José Antonio Reyes Calderón,23816.0,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,61,Arsenal,1,['bcc8d0cf-e4ab-40e5-a073-3d43a69990ce'],42,,,,,,,,,,,,,,,,,,Arsenal,1,00:21:42.809,Pass,
,,,,,,,,,,,,,,,,,,1.420529,,,,,,,,,,,,,778f9a8f-b1c4-4864-96ef-3ec907ce39fe,868,,"[68.7, 48.3]",3749465,21,,,,,-2.4693456,,Left Foot,,,,"[58.9, 40.5]",Low Pass,,12.525175,,,,Patrick Vieira,15515.0,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Left Center Forward,61,Arsenal,1,['539ba5a7-aa49-426b-92b3-2d48cba8b2a6'],45,,,,,,,,,,,,,,,,,,Arsenal,1,00:21:45.484,Pass,
,,,,,,,,,,,,,,,,,,1.555897,,,,,,,,,,,,,34f5fc19-ffbf-424e-9149-de1a10cee723,871,,"[60.3, 41.4]",3749465,21,,,,,0.49555168,,Right Foot,,,,"[89.9, 57.4]",High Pass,,33.647587,,Incomplete,,,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,61,Arsenal,1,['48bdbb6f-9b96-402b-972b-3fb337f4a492'],48,,,,,,,,,,,,,,,,,,Arsenal,1,00:21:48.287,Pass,
,,,,,,,,,,,,,,,,,,1.881696,,,,,,,,,,,,,417e96bd-f549-4a0d-b310-76d9bc564b4a,876,,"[41.4, 13.1]",3749465,21,,,,,-0.26963353,,Left Foot,,,,"[68.9, 5.5]",High Pass,,28.53086,,Incomplete,,,,,,,,,1,Regular Play,Michael Gray,40395.0,Left Back,62,Blackburn Rovers,98,"['4cdf0d33-3fbf-4e39-a55a-a4f3ff283d17', '933162c0-9c48-4768-b065-f2aaa18e94f9']",56,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:21:56.298,Pass,True
,,,,,,,,,,,,,,,,,,1.449437,,,,,,,,,,,,,4cdf0d33-3fbf-4e39-a55a-a4f3ff283d17,877,,"[51.2, 74.6]",3749465,21,,,,,-0.4540016,,Right Foot,,,,"[63.7, 68.5]",Low Pass,,13.90899,,Incomplete,,Gilberto Aparecido da Silva,40221.0,,,,,Recovery,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,62,Blackburn Rovers,98,"['417e96bd-f549-4a0d-b310-76d9bc564b4a', '474afeb1-5e08-4dbc-9505-bf03a8373181', 'c61bb52f-46e1-4e90-a82b-70f3803f602d']",58,,,,,,,,,,,,,,,,,,Arsenal,1,00:21:58.180,Pass,
,,,,,,,,,,,,,,,,,,0.768394,,,,,,,,,,,,,c61bb52f-46e1-4e90-a82b-70f3803f602d,880,,"[56.4, 11.6]",3749465,21,,,,,-0.24233317,,Right Foot,,,,"[65.3, 9.4]",Low Pass,,9.167879,,Incomplete,,Jonathan Douglas,40398.0,,,,,Interception,1,Regular Play,Martin Andresen,40397.0,Left Defensive Midfield,62,Blackburn Rovers,98,"['0dcdb605-1140-4dbc-a545-143db62f0b93', '298bcf8d-be6c-4132-a5c0-e0ef1f0ab08d', '4cdf0d33-3fbf-4e39-a55a-a4f3ff283d17', 'e37002ee-3fe7-428b-a95f-66d4e86ca94f']",59,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:21:59.629,Pass,True
,,,,,,,,,,,,,,,,,,1.610607,,,,,,,,,,,,,6420b684-5bb4-4a39-b878-140ef16d76b0,883,,"[62.4, 0.1]",3749465,22,,True,,,0.7413091,,,,,,"[83.7, 19.6]",Low Pass,,28.87802,,,,Matt Jansen,40396.0,,,,,Throw-in,1,From Throw In,Michael Gray,40395.0,Left Back,63,Blackburn Rovers,98,['d11c3883-7888-40e0-8656-df88e3b71f45'],5,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:22:05.941,Pass,
,,,,,,,,,,,,,,,,,,1.580203,,,,,,,,,,,,,cc212a2a-ae1e-422e-8fb7-b84151318a0f,885,,"[83.7, 19.6]",3749465,22,,True,,,-2.5702553,,Right Foot,,,,"[65.5, 7.9]",Low Pass,,21.636312,,,,Michael Gray,40395.0,,,,,,1,From Throw In,Matt Jansen,40396.0,Right Center Forward,63,Blackburn Rovers,98,['c2d24c2a-9d74-4923-8690-8a83bfae2eee'],8,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:22:08.200,Pass,
,,,,,,,,,,,,,,,,,,2.20041,,,,,,,,,,,,,defbd3a1-cc4b-45cd-a7a5-c9f3862e7a29,887,,"[72.9, 7.5]",3749465,22,,,,,0.28662124,,Left Foot,,,,"[101.4, 15.9]",High Pass,,29.712118,,Incomplete,,,,,,,,,1,From Throw In,Michael Gray,40395.0,Left Back,63,Blackburn Rovers,98,['a64616b7-c331-435b-8ff2-28b56f17b463'],12,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:22:12.056,Pass,
,,,,,,,,,,,,,,,,,,4.171853,,,,,,,,,,,,,c943a0f7-bd91-477a-a25d-273f20b9076c,903,,"[82.8, 20.5]",3749465,22,,,,,-0.51869726,,Right Foot,,,,"[106.8, 6.8]",Low Pass,,27.634941,,Incomplete,,,,,,,,Recovery,1,From Throw In,Martin Andresen,40397.0,Left Defensive Midfield,63,Blackburn Rovers,98,['a8c43ce8-4129-4f23-8e71-de3c0f312d58'],20,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:22:20.312,Pass,
,,,,,,,,,,,,,,,,,,2.288882,,,,,,,,,,,,,a8c43ce8-4129-4f23-8e71-de3c0f312d58,904,,"[13.3, 73.3]",3749465,22,,,,,-2.057923,,Right Foot,,,,"[2.6, 53.1]",Ground Pass,,22.858915,,,,Jens Lehmann,20015.0,,,,,Recovery,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,64,Arsenal,1,"['133a560a-c0dc-4242-9893-3b66afe3d75a', 'c943a0f7-bd91-477a-a25d-273f20b9076c']",24,,,,,,,,,,,,,,,,,,Arsenal,1,00:22:24.484,Pass,
,,,,,,,,,,,,,,,,,,2.738734,,,,,,,,,,,,,edb3356c-924a-42b2-9f63-b709a766ed11,908,,"[3.9, 54.6]",3749465,22,,,,,0.09048944,,Right Foot,,,,"[56.8, 59.4]",High Pass,,53.117325,,Incomplete,,,,,,,,,1,Regular Play,Jens Lehmann,20015.0,Goalkeeper,64,Arsenal,1,['58a08261-ecc8-4ff0-ae46-b83fa117484e'],28,,,,,,,,,,,,,,,,,,Arsenal,1,00:22:28.314,Pass,
,,,,,,,,,,,,,,,,,,4.018581,,,,,,,,,,,,,58a08261-ecc8-4ff0-ae46-b83fa117484e,909,,"[63.3, 20.7]",3749465,22,,,,,-1.0888581,,Head,,,,"[73.5, 1.2]",High Pass,,22.00659,,Out,,Jonathan Douglas,40398.0,,,,,Recovery,1,Regular Play,Craig Short,40356.0,Left Center Back,64,Arsenal,1,"['aa9036fe-4ba1-4eb1-ab59-9eaab8595c0e', 'edb3356c-924a-42b2-9f63-b709a766ed11']",31,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:22:31.053,Pass,
,,,,,,,,,,,,,,,,,,2.188379,,,,,,,,,,,,,787fa712-6aad-4c09-aa67-450e1ff8db77,913,,"[48.1, 80.0]",3749465,22,,True,,,-2.4152806,,,,,,"[29.3, 63.3]",Low Pass,,25.146173,,,,Kolo Habib Touré,38412.0,,,,,Throw-in,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,65,Arsenal,1,['59d5bd9f-dbe0-4093-983b-126e02ccb6f0'],43,,,,,,,,,,,,,,,,,,Arsenal,1,00:22:43.945,Pass,
,,,,,,,,,,,,,,,,,,0.853665,,,,,,,,,,,,,5231c282-605e-4f83-9cfa-10c6f27bafc0,915,,"[48.3, 64.4]",3749465,22,,,,,-1.586924,,Right Foot,,,,"[48.1, 52.0]",Ground Pass,,12.401613,,,,Robert Pirès,19312.0,,,,,,1,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,65,Arsenal,1,['3e33f857-3e7c-4b9d-ae35-72cab9fcb114'],48,,,,,,,,,,,,,,,,,,Arsenal,1,00:22:48.139,Pass,
,,,,,,,,,,,,,,,,,,0.314335,,,,,,,,,,,,,93e765a4-ce0f-4f92-acab-2a3947d5a115,918,,"[64.1, 54.0]",3749465,22,,,,,-0.56012136,,Right Foot,,,,"[70.0, 50.3]",Ground Pass,,6.9641943,,Incomplete,,José Antonio Reyes Calderón,23816.0,,,,,,1,From Throw In,Robert Pirès,19312.0,Left Midfield,65,Arsenal,1,"['4cc23894-3eeb-4196-b6a4-31cf65c2f2ae', '743de65b-b3d0-4e69-9d6b-9b1d94184777']",53,,,,,,,,,,,,,,,,,,Arsenal,1,00:22:53.823,Pass,
,,,,,,,,,,,,,,,,,,0.71184,,,,,,,,,,,,,0419a5d5-f253-4e8a-8a89-3e61be670bf8,921,,"[55.7, 36.9]",3749465,22,,,,,-0.77476025,,Left Foot,,,,"[65.2, 27.6]",Ground Pass,,13.29436,,,,Patrick Vieira,15515.0,,,,,Recovery,1,From Throw In,Robert Pirès,19312.0,Left Midfield,65,Arsenal,1,['5e8735ca-983d-4866-820f-ec518d1be126'],56,,,,,,,,,,,,,,,,,,Arsenal,1,00:22:56.675,Pass,
,,,,,,,,,,,,,,,,,,1.164165,,,,,,,,,,,,,a55ba5cb-559d-46e0-9a91-96e6d40dcb4f,925,,"[56.6, 37.1]",3749465,23,,,,,1.8557537,,Left Foot,,,,"[53.7, 47.0]",Ground Pass,,10.316007,,,,Kolo Habib Touré,38412.0,,,,,,1,From Throw In,Patrick Vieira,15515.0,Left Defensive Midfield,65,Arsenal,1,['63375bc2-7003-404b-84d3-23a33d683813'],0,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:00.903,Pass,
,,,,,,,,,,,,,,,,,,0.990683,,,,,,,,,,,,,acecf0e1-cf67-48b3-bb1e-ba8797e860b6,928,,"[69.1, 30.8]",3749465,23,,,,,-1.4801364,,Right Foot,,,,"[70.0, 20.9]",Ground Pass,,9.9408245,,,,José Antonio Reyes Calderón,23816.0,,,,,,1,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,65,Arsenal,1,['62e266da-e9fb-47ee-aac2-40ceca3ffb43'],6,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:06.710,Pass,
,,,,,,,,,,,,,,,,,,1.767383,,,,,,,,,,,,,40a7296d-b122-49eb-a8e0-054fd160a15a,931,,"[70.0, 20.9]",3749465,23,,,,,-0.9254155,,Left Foot,,,,"[82.8, 3.9]",Ground Pass,,21.280037,,,,Thierry Henry,15516.0,,,,,,1,From Throw In,José Antonio Reyes Calderón,23816.0,Left Center Forward,65,Arsenal,1,['23814f46-7495-4b92-b0ff-84975dce9b89'],8,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:08.333,Pass,
,,,,,,,,,,,,,,,,,,4.602959,,,,,,,,,,,,,16fc6b64-12d4-4008-8b5c-b714244e8634,936,,"[7.0, 44.1]",3749465,23,,,,,-0.12323158,,Right Foot,,,,"[83.7, 34.6]",High Pass,,77.286095,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Brad Friedel,38464.0,Goalkeeper,66,Blackburn Rovers,98,['127a4763-7142-416e-9042-65e4df9f24c5'],56,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:23:56.776,Pass,
,,,,,,,,,,,,,,,,,,1.557114,,,,,,,,,,,,,e0680c63-b0ce-4560-bf2c-55c81e0e848e,940,,"[34.9, 43.4]",3749465,24,,,,,-1.7633275,,Right Foot,,,,"[29.5, 15.7]",Ground Pass,,28.221445,,,,Ashley Cole,12529.0,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,67,Arsenal,1,"['0b5118e1-5dad-43dd-9bda-12c20f8c3703', '470299ad-9c84-4b4d-b236-cac8a205a2c7']",2,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:02.101,Pass,True
,,,,,,,,,,,,,,,,,,2.351117,,,,,,,,,,,,,0f01435f-8d8e-4984-8015-97f344627cfc,943,,"[28.9, 15.2]",3749465,24,,,,,-0.4620527,,Left Foot,,,,"[54.0, 2.7]",Ground Pass,,28.040329,,,,Robert Pirès,19312.0,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,67,Arsenal,1,['dfd777f8-7b36-422f-8b3b-d3e61163b800'],4,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:04.983,Pass,
,,,,,,,,,,,,,,,,,,0.50603,,,,,,,,,,,,,a7510952-462e-4fd5-abb2-9cc852121dc4,951,,"[62.4, 72.0]",3749465,24,,,,,-0.05058971,,Right Foot,,,,"[70.3, 71.6]",Ground Pass,,7.91012,,,,Tugay Kerimoğlu,15095.0,,,,,,1,Regular Play,Brett Emerton,40357.0,Right Midfield,68,Blackburn Rovers,98,['f9427c22-2a6a-4272-bd33-db1c86ab1582'],12,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:24:12.426,Pass,
,,,,,,,,,,,,,,,,,,0.827505,,,,,,,,,,,,,af82c067-3731-4dc4-a97e-ee58c1f97f56,953,,"[70.5, 71.8]",3749465,24,,,,,-1.677532,,Right Foot,,,,"[69.6, 63.4]",Ground Pass,,8.448076,,,,Brett Emerton,40357.0,,,,,,1,Regular Play,Tugay Kerimoğlu,15095.0,Right Defensive Midfield,68,Blackburn Rovers,98,['dd168357-f86f-4e91-b346-bb7727b88fa7'],12,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:24:12.932,Pass,
,,,,,,,,,,,,,,,,,,0.921793,,,,,,,,,,,,,d287a85e-79f8-4e92-b748-84e427985376,956,,"[73.9, 60.1]",3749465,24,,,,,-0.8082253,,Right Foot,,,,"[84.6, 48.9]",Ground Pass,,15.489674,,,,Martin Andresen,40397.0,,,,,,1,Regular Play,Brett Emerton,40357.0,Right Midfield,68,Blackburn Rovers,98,['7887daec-9582-4b83-9327-d59e34b554a0'],15,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:24:15.059,Pass,
,,,,,,,,,,,,,,,,,,0.613485,,,,,,,,,,,,,319fde3c-f853-4996-8000-9e8897ccde3b,964,,"[37.3, 33.2]",3749465,24,,,,,-0.84028804,,Right Foot,,,,"[41.6, 28.4]",Ground Pass,,6.4443774,,,,Patrick Vieira,15515.0,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,69,Arsenal,1,['2a7cf9be-a338-4f38-8497-380bd08cda70'],17,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:17.630,Pass,
,,,,,,,,,,,,,,,,,,0.628755,,,,,,,,,,,,,3dac4fde-0fec-4582-a874-4befbad1981b,968,,"[54.0, 36.4]",3749465,24,,,,,1.476955,,Right Foot,,,,"[54.8, 44.9]",Ground Pass,,8.537564,,,,Gilberto Aparecido da Silva,40221.0,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,69,Arsenal,1,['14efca18-90a6-4b45-a158-79ab2beca1ea'],21,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:21.132,Pass,
,,,,,,,,,,,,,,,,,,2.589971,,,,,,,,,,,,,2727b464-5ebc-45ea-a2b1-18f996d65244,971,,"[54.8, 44.9]",3749465,24,,,,,-1.5110385,,Left Foot,,,,"[55.5, 33.2]",Low Pass,,11.7209215,,,,Robert Pirès,19312.0,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Midfield,69,Arsenal,1,['58fff333-fbd7-491a-8ab7-2fa4f973d241'],22,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:22.059,Pass,
,,,,,,,,,,,,,,,,,,1.376711,,,,,,,,,,,,,279b4e9d-e394-4f77-920c-8c3bc0285be4,973,,"[55.5, 33.2]",3749465,24,,,,,-1.1193433,,Right Foot,,,,"[63.5, 16.7]",Ground Pass,,18.33712,,,,Eduardo César Daude Gaspar,26014.0,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,69,Arsenal,1,['98467d5c-e19d-4428-8edb-1c8e8c002d6b'],24,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:24.649,Pass,
,,,,,,,,,,,,,,,,,,1.269819,,,,,,,,,,,,,13e2fcbc-857f-4a79-82dd-fc880f805b52,976,,"[67.6, 12.4]",3749465,24,,,,,-0.42848623,,Left Foot,,,,"[83.8, 5.0]",Low Pass,,17.81011,,,,José Antonio Reyes Calderón,23816.0,,,,,,1,Regular Play,Eduardo César Daude Gaspar,26014.0,Right Defensive Midfield,69,Arsenal,1,['4fd2fdf9-04a1-44a1-b1c5-852e7fc4b57b'],26,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:26.852,Pass,
