bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.565353,,,,,,,,,,,,,61ad4137-e01d-4f31-a633-cf1d3cd825ba,2756,,"[46.0, 13.6]",3749454,74,,,,True,-0.23992309,,,,,,"[69.3, 7.9]",,High Pass,,23.98708,Incomplete,,Danny Tiatto,40219.0,,,,,,Recovery,2,From Throw In,Michael Tarnat,24758.0,Left Back,200,Arsenal,1,"['30bbf708-03d7-4841-99b8-e014b6eb5396', '59fb950d-7c93-4df2-8401-edde8e7a09b0', 'd493e05f-c971-472c-a65f-3e5d9ce1de77', 'e4da66a5-fa9c-4b52-a2de-31dbc378e1b9']",37,,,,,,,,,,,,,,,,,Manchester City,36,00:29:37.782,Pass,True
,,,,,,,,,,,,,,,,0.176939,,,,,,,,,,,,,d493e05f-c971-472c-a65f-3e5d9ce1de77,2759,,"[50.8, 72.2]",3749454,74,,,,,-0.20963985,,Right Foot,,,,"[55.5, 71.2]",,High Pass,,4.8052053,Incomplete,,Fredrik Ljungberg,15754.0,,,,,,Recovery,2,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,200,Arsenal,1,"['61ad4137-e01d-4f31-a633-cf1d3cd825ba', '7f50fc05-4e62-4b4d-a10b-3ccb6112fd6f', 'f2aa6dd1-d0df-460e-9c4a-3ea00714a5b2']",40,,,,,,,,,,,,,,,,,Arsenal,1,00:29:40.347,Pass,
,,,,,,,,,,,,,,,,1.030647,,,,,,,,,,,,,0861f7be-6414-4bb5-85e5-542944ae72bb,2765,,"[68.7, 11.3]",3749454,74,,,,,-0.9453113,,Right Foot,,,,"[72.6, 5.9]",,Ground Pass,,6.661081,,,Danny Tiatto,40219.0,,,,,,,2,From Throw In,Nicolas Anelka,15519.0,Right Center Forward,200,Arsenal,1,['eb7a221a-e34b-46cc-893e-d8048d5b3d01'],44,,,,,,,,,,,,,,,,,Manchester City,36,00:29:44.819,Pass,
,,,,,,,,,,,,,,,,0.164166,,,,,,,,,,,,,29b9333f-93d0-4ebe-9231-5259424b244c,2768,,"[72.6, 6.8]",3749454,74,,,,,1.2120256,,Left Foot,,,,"[73.8, 10.0]",,Low Pass,,3.4176016,Incomplete,,Nicolas Anelka,15519.0,,,,,,,2,From Throw In,Danny Tiatto,40219.0,Left Midfield,200,Arsenal,1,"['4112da82-010f-4326-87eb-37824dd36786', '614a857f-e250-4368-9a2d-830cadffe1e7']",46,,,,,,,,,,,,,,,,,Manchester City,36,00:29:46.537,Pass,
,,,,,,,,,,,,,,,,1.715097,,,,,,,,,,,,,0fd5fec4-259c-434a-99b9-927da7331564,2772,,"[38.6, 55.3]",3749454,74,,,,,1.5327195,,Right Foot,,,,"[39.0, 65.8]",,Low Pass,,10.507616,,,Gilberto Aparecido da Silva,40221.0,,,,,,Recovery,2,From Throw In,Patrick Vieira,15515.0,Left Defensive Midfield,200,Arsenal,1,"['0ad3c2ed-edc4-495d-a5e4-b5216f255739', '835185a4-7c01-422a-8938-c1378ef9ffdb']",48,,,,,,,,,,,,,,,,,Arsenal,1,00:29:48.149,Pass,True
,,,,,,,,,,,,,,,,0.327227,,,,,,,,,,,,,a77e0451-b89c-45d3-adb9-22570c4d64cd,2775,,"[37.7, 68.2]",3749454,74,,,,,1.0460006,,Right Foot,,,,"[38.8, 70.1]",,Ground Pass,,2.1954498,Unknown,,Laureano Bisan-Etame Mayer,40222.0,,,,,,,2,From Throw In,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,200,Arsenal,1,"['5cbba4b2-81f4-436c-b00c-87e70198a160', 'b5e3a28f-9c77-404f-9d24-a155f728cfd1']",49,,,,,,,,,,,,,,,,,Arsenal,1,00:29:49.864,Pass,True
,,,,,,,,,,,,,,,,2.28175,,,,,,,,,,,,,6f81fba6-5342-4d83-bb15-e2771c5f0e99,2781,,"[45.2, 69.2]",3749454,76,,,,,-0.23483317,,Right Foot,,,,"[82.4, 60.3]",,High Pass,,38.249836,,,Ray Parlour,24972.0,,,,,,Free Kick,2,From Free Kick,Martin Keown,15654.0,Right Center Back,201,Arsenal,1,['03b880bb-dcc5-4418-8474-9c5c15c48d1e'],14,,,,,,,,,,,,,,,,,Arsenal,1,00:31:14.732,Pass,
,,,,,,,,,,,,,,,,2.260473,,,,,,,,,,,,,0d30d7bf-8744-413d-ae49-117e76390164,2785,,"[86.7, 65.4]",3749454,76,,,,,3.1249275,,Right Foot,,,,"[74.7, 65.6]",,Ground Pass,,12.001667,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,,2,From Free Kick,Ray Parlour,24972.0,Right Midfield,201,Arsenal,1,['728d879e-f546-45d0-a30b-7e7340b49594'],18,,,,,,,,,,,,,,,,,Arsenal,1,00:31:18.781,Pass,
,,,,,,,,,,,,,,,,1.667995,,,,,,,,,,,,,9535a404-4836-4c1f-8213-594445019d14,2787,,"[76.0, 64.1]",3749454,76,,,,,-0.5617869,,Left Foot,,,,"[95.7, 51.7]",,High Pass,,23.277672,Incomplete,,Thierry Henry,15516.0,,,,,,,2,From Free Kick,Laureano Bisan-Etame Mayer,40222.0,Right Back,201,Arsenal,1,"['ab8439c6-5513-4afb-b0ab-2c8519ee24d4', 'ec6f1998-cc1f-45b8-9336-b7555b66799b']",21,,,,,,,,,,,,,,,,,Arsenal,1,00:31:21.042,Pass,
,,,,,,,,,,,,,,,,1.656872,,,,,,,,,,,,,ec6f1998-cc1f-45b8-9336-b7555b66799b,2789,,"[24.4, 28.4]",3749454,76,,,,,0.022984458,,Head,,,,"[41.8, 28.8]",,High Pass,,17.404596,,,Trevor Sinclair,40217.0,,,,,,Recovery,2,Regular Play,Sylvain Distin,40218.0,Left Center Back,202,Manchester City,36,"['696a088c-42c5-46fe-99a7-125de2861326', '9535a404-4836-4c1f-8213-594445019d14']",22,,,,,,,,,,,,,,,,,Manchester City,36,00:31:22.710,Pass,
,,,,,,,,,,,,,,,,1.651815,,,,,,,,,,,,,30d00091-0f0a-41e2-ab23-99c13b111ee8,2792,,"[40.3, 37.4]",3749454,76,,,,,1.925502,,Right Foot,,,,"[29.3, 67.1]",,Ground Pass,,31.671597,,,Jihai Sun,40215.0,,,,,,,2,Regular Play,Trevor Sinclair,40217.0,Left Center Forward,202,Manchester City,36,['af7c047b-180b-4b49-ab7b-25120e16b32e'],26,,,,,,,,,,,,,,,,,Manchester City,36,00:31:26.110,Pass,
,,,,,,,,,,,,,,,,1.100167,,,,,,,,,,,,,87087a49-ea87-4cfe-9ed1-40dcfe5f44ed,2795,,"[43.0, 70.3]",3749454,76,,,,,0.47872186,,Right Foot,,,,"[50.9, 74.4]",,Ground Pass,,8.900561,,,Shaun Wright-Phillips,38551.0,,,,,,,2,Regular Play,Jihai Sun,40215.0,Right Back,202,Manchester City,36,['8b21b5e8-dd83-4e8c-ae69-48afe9305915'],30,,,,,,,,,,,,,,,,,Manchester City,36,00:31:30.875,Pass,
,,,,,,,,,,,,,,,,5.945585,,,,,,,,,,,,,49195386-a42f-4fc8-9bf8-2c097c97280b,2798,,"[52.0, 78.9]",3749454,76,,,,,-0.025504673,,Right Foot,,,,"[110.8, 77.4]",,High Pass,,58.81913,Incomplete,,Trevor Sinclair,40217.0,,,,,,,2,Regular Play,Shaun Wright-Phillips,38551.0,Right Midfield,202,Manchester City,36,"['6de6b017-1c8f-4aaf-8e60-6ffda0354519', 'a857e383-17cf-4a6b-8701-74eb5b44ecf9']",33,,,,,,,,,,,,,,,,,Manchester City,36,00:31:33.597,Pass,
,,,,,,,,,,,,,,,,1.407666,,,,,,,,,,,,,e92d5327-a1be-4dd0-88ab-3cd43bb5f78e,2803,,"[20.8, 0.1]",3749454,76,,,,,0.26060238,,Left Foot,,,,"[28.3, 2.1]",,Low Pass,,7.7620873,,,Ashley Cole,12529.0,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Left Center Back,202,Manchester City,36,"['7e9e8116-4134-476c-805f-65656691ab1e', 'bb942369-8ca2-49b9-a8fc-7294e2d8f722']",42,,,,,,,,,,,,,,,,,Arsenal,1,00:31:42.027,Pass,True
,,,,,,,,,,,,,,,,0.287663,,,,,,,,,,,,,4c5ac050-cc26-4b0a-8fe4-9b2e07415209,2811,,"[113.8, 70.3]",3749454,76,,,,,-1.5707964,,Right Foot,,,,"[113.8, 67.5]",,Ground Pass,,2.8,Incomplete,,,,,,,,,,2,Regular Play,Trevor Sinclair,40217.0,Left Center Forward,202,Manchester City,36,['b5e50d87-8f33-4268-a3d7-6c203c0d19f0'],48,,,,,,,,,,,,,,,,,Manchester City,36,00:31:48.795,Pass,
,,,,,,,,,,,,,,,,0.976473,,,,,,,,,,,,,6fba9401-4c6d-4804-a80a-c2bc7a77b6dc,2813,,"[102.7, 80.0]",3749454,77,,,,,-1.5707964,,,,,,"[102.7, 70.5]",,High Pass,,9.5,,,Shaun Wright-Phillips,38551.0,,,,,,Throw-in,2,From Throw In,Jihai Sun,40215.0,Right Back,203,Manchester City,36,['18f6ddd3-8f48-48a3-8016-5537a3c7bce7'],1,,,,,,,,,,,,,,,,,Manchester City,36,00:32:01.713,Pass,
,,,,,,,,,,,,,,,,0.121428,,,,,,,,,,,,,f8ba0c9c-f1e9-43ca-83ed-050ae48f1052,2817,,"[102.3, 69.3]",3749454,77,,,,,1.484058,,Right Foot,,,,"[102.5, 71.6]",,Ground Pass,,2.3086793,Incomplete,,,,,,,,,,2,From Throw In,Shaun Wright-Phillips,38551.0,Right Midfield,203,Manchester City,36,"['47d75348-5d2e-423f-b5b4-b335bd4ad089', '6b8dc986-c10a-4033-9789-b3eb2dc4998e']",3,,,,,,,,,,,,,,,,,Manchester City,36,00:32:03.294,Pass,True
,,,,,,,,,,,,,,,,0.657918,,,,,,,,,,,,,0e473319-f09f-454b-a5b0-2c239834e862,2820,,"[20.8, 8.3]",3749454,77,,,,,1.2442149,,Right Foot,,,,"[22.9, 14.5]",,Ground Pass,,6.545991,,,Dennis Bergkamp,15042.0,,,,,,Recovery,2,Regular Play,Robert Pirès,19312.0,Left Midfield,204,Arsenal,1,"['4f37b563-becd-4650-9e58-93ed22cceaae', '9bb6153e-95ef-441c-9630-29c6c0b1ddd5']",4,,,,,,,,,,,,,,,,,Arsenal,1,00:32:04.196,Pass,True
,,,,,,,,,,,,,,,,2.345906,,,,,,,,,,,,,2b4507a9-5122-4a47-beeb-ea7876c1723f,2824,,"[23.6, 14.1]",3749454,77,,,,,-0.44725564,,Left Foot,,,,"[48.2, 2.3]",,Ground Pass,,27.283695,,,Robert Pirès,19312.0,,,,,,,2,Regular Play,Dennis Bergkamp,15042.0,Right Center Forward,204,Arsenal,1,['8f5020c1-62bb-46fe-bb09-fa2ab918777b'],7,,,,,,,,,,,,,,,,,Arsenal,1,00:32:07.591,Pass,
,,,,,,,,,,,,,,,,2.515403,,,,,,,,,,,,,a2e0a864-47b9-45ad-b85a-f3e8681e39d9,2827,,"[48.0, 3.6]",3749454,77,,,,,-0.03091798,,Right Foot,,,,"[77.1, 2.7]",,Ground Pass,,29.113914,,,Ray Parlour,24972.0,,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Midfield,204,Arsenal,1,['4fe75fd5-a64a-420f-82c1-bb6ec4454398'],11,,,,,,,,,,,,,,,,,Arsenal,1,00:32:11.432,Pass,
,,,,,,,,,,,,,,,,1.142858,,,,,,,,,,,,,1d3062b4-8198-4427-beff-65db2db5a7ae,2835,,"[53.7, 71.8]",3749454,77,,,,,-1.766377,,Right Foot,,,,"[49.5, 50.6]",,Low Pass,,21.612034,,,Paul Bosvelt,19636.0,,,,,,,2,Regular Play,Jihai Sun,40215.0,Right Back,205,Manchester City,36,['0f0bcbc8-ff6a-462c-85f4-573af3b29be4'],17,,,,,,,,,,,,,,,,,Manchester City,36,00:32:17.838,Pass,
,,,,,,,,,,,,,,,,2.200466,,,,,,,,,,,,,b70f9b57-0a90-4e40-b657-67d01450b407,2838,,"[46.9, 47.0]",3749454,77,,,,,-1.177151,,Left Foot,,,,"[57.2, 22.2]",,Ground Pass,,26.853865,,,Danny Tiatto,40219.0,,,,,,,2,Regular Play,Paul Bosvelt,19636.0,Right Defensive Midfield,205,Manchester City,36,['1eaa0a5b-462d-4e9a-8adc-1c00f5d14771'],20,,,,,,,,,,,,,,,,,Manchester City,36,00:32:20.077,Pass,
,,,,,,,,,,,,,,,,1.934447,,,,,,,,,,,,,a5e9d3f5-4fc6-4d78-829b-51a8c666e33d,2844,,"[77.0, 31.0]",3749454,77,,,,,0.38195845,,Right Foot,,,,"[112.6, 45.3]",,High Pass,,38.364697,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Joey Barton,38552.0,Left Defensive Midfield,206,Manchester City,36,['69bf4595-1881-4599-8adb-c9658216ed61'],55,,,,,,,,,,,,,,,,,Manchester City,36,00:32:55.134,Pass,
,,,,,,,,,,,,,,,,4.20578,,,,,,,,,,,,,480c693d-7abd-4670-bd90-daec28c3418d,2847,,"[18.0, 31.8]",3749454,78,,,,,0.35242215,,Drop Kick,,,,"[75.1, 52.8]",,High Pass,,60.839214,Incomplete,,Thierry Henry,15516.0,,,,,,,2,From Keeper,Jens Lehmann,20015.0,Goalkeeper,207,Arsenal,1,"['28228ebb-0625-4bff-b283-e294ffe5b163', 'bd286542-e66b-4b46-8eda-8fac94627c66']",2,,,,,,,,,,,,,,,,,Arsenal,1,00:33:02.249,Pass,
,,,,,,,,,,,,,,,,2.130812,,,,,,,,,,,,,28228ebb-0625-4bff-b283-e294ffe5b163,2849,,"[45.0, 27.3]",3749454,78,,,,True,-0.5550764,,,,,,"[62.9, 16.2]",,High Pass,,21.062288,Incomplete,,,,,,,,,Recovery,2,From Keeper,Danny Tiatto,40219.0,Left Midfield,207,Arsenal,1,"['147853b1-d250-439a-b159-87c67a3ab8e3', '480c693d-7abd-4670-bd90-daec28c3418d', 'd101a8e4-e67a-4623-b328-adfd0cafcda9']",6,,,,,,,,,,,,,,,,,Manchester City,36,00:33:06.454,Pass,True
,,,,,,,,,,,,,,,,1.523237,,,,,,,,,,,,,6df2739e-a0db-4aa9-96d3-37b11db5dbae,2852,,"[62.7, 16.9]",3749454,78,,,,,0.99945885,,Left Foot,,,,"[67.2, 23.9]",,Low Pass,,8.321658,,,Nicolas Anelka,15519.0,,,,,,Recovery,2,From Keeper,Michael Tarnat,24758.0,Left Back,207,Arsenal,1,['e6f094ac-41de-4536-9c5f-3cd17aaaadf8'],9,,,,,,,,,,,,,,,,,Manchester City,36,00:33:09.560,Pass,
,,,,,,,,,,,,,,,,2.681277,,,,,,,,,,,,,4f528885-6ec3-40e1-9e10-a792d988f085,2855,,"[66.8, 22.6]",3749454,78,,,,,1.6336763,,Right Foot,,,,"[65.1, 49.6]",,High Pass,,27.053465,Incomplete,,,,,,,,,,2,From Keeper,Nicolas Anelka,15519.0,Right Center Forward,207,Arsenal,1,['cca0c8cd-7695-4d48-91b2-512f2f976e99'],11,,,,,,,,,,,,,,,,,Manchester City,36,00:33:11.180,Pass,
,,,,,,,,,,,,,,,,1.196603,,,,,,,,,,,,,fc5004de-d920-44ec-b534-a8e90fff8127,2858,,"[52.5, 30.3]",3749454,78,,,,,0.27199912,,Right Foot,,,,"[67.2, 34.4]",,Ground Pass,,15.261062,,,Dennis Bergkamp,15042.0,,,,,,,2,From Keeper,Patrick Vieira,15515.0,Left Defensive Midfield,207,Arsenal,1,['566572b9-dd35-4b62-81c0-3c07c3b2d391'],14,,,,,,,,,,,,,,,,,Arsenal,1,00:33:14.549,Pass,
,,,,,,,,,,,,,,,,1.819763,,,,,,,,,,,,,c90baed0-fca5-46c8-adc1-a33b6bf0e0e9,2861,,"[67.7, 22.8]",3749454,78,,,,,-2.2655346,,Right Foot,,,,"[57.2, 10.2]",,Ground Pass,,16.401524,,,Ashley Cole,12529.0,,,,,,,2,From Keeper,Dennis Bergkamp,15042.0,Right Center Forward,207,Arsenal,1,['b5f3dd4e-739e-4f0b-882b-c6532a04291a'],16,,,,,,,,,,,,,,,,,Arsenal,1,00:33:16.552,Pass,
,,,,,,,,,,,,,,,,0.960054,,,,,,,,,,,,,1d3e0b3a-c567-48c9-ab06-171c512fb2b6,2864,,"[56.5, 10.6]",3749454,78,,,,,0.5404195,,Left Foot,,,,"[65.5, 16.0]",,Ground Pass,,10.495713,,,Dennis Bergkamp,15042.0,,,,,,,2,From Keeper,Ashley Cole,12529.0,Left Back,207,Arsenal,1,['cc4bb954-85bf-452d-9b99-d7cc5ffbf8e3'],20,,,,,,,,,,,,,,,,,Arsenal,1,00:33:20.114,Pass,
,,,,,,,,,,,,,,,,0.574212,,,,,,,,,,,,,1c5b36f9-52ae-4100-b20d-772b556342d6,2867,,"[65.5, 16.0]",3749454,78,,,,,-3.0621145,,Right Foot,,,,"[54.2, 15.1]",,Ground Pass,,11.335784,,,Patrick Vieira,15515.0,,,,,,,2,From Keeper,Dennis Bergkamp,15042.0,Right Center Forward,207,Arsenal,1,['08ab9e13-0f19-4678-9da0-7191a55d7ffb'],21,,,,,,,,,,,,,,,,,Arsenal,1,00:33:21.515,Pass,
,,,,,,,,,,,,,,,,0.182025,,,,,,,,,,,,,d1452ad0-6a2f-4153-8426-72053a226f3d,2870,,"[54.2, 15.1]",3749454,78,,,,,-0.52662724,,Right Foot,,,,"[58.5, 12.6]",,Low Pass,,4.9739323,Incomplete,,Ashley Cole,12529.0,,,,,,,2,From Keeper,Patrick Vieira,15515.0,Left Defensive Midfield,207,Arsenal,1,"['3102afd5-c48f-454f-938b-aa1b9c0d6389', 'f371e041-9c32-4b6b-8135-6a0115cc617c']",22,,,,,,,,,,,,,,,,,Arsenal,1,00:33:22.769,Pass,
,,,,,,,,,,,,,,,,1.079046,,,,,,,,,,,,,571bc9f8-833d-4af5-8c66-b666aa0501f7,2874,,"[57.4, 16.8]",3749454,79,,,,,-0.7853982,,Right Foot,,,,"[61.0, 13.2]",,Ground Pass,,5.091169,,,Robert Pirès,19312.0,,,,,,Free Kick,2,From Free Kick,Patrick Vieira,15515.0,Left Defensive Midfield,208,Arsenal,1,['ff6eecdd-4444-4649-9216-2b62fd9146cd'],14,,,,,,,,,,,,,,,,,Arsenal,1,00:34:14.029,Pass,
,,,,,,,,,,,,,,,,0.399472,,,,,,,,,,,,,f51e1f0b-1164-45a6-bf6e-6169a41d4d38,2878,,"[61.0, 13.2]",3749454,79,,,,,2.3561945,,Left Foot,,,,"[59.1, 15.1]",,Ground Pass,,2.6870058,,,Patrick Vieira,15515.0,,,,,,,2,From Free Kick,Robert Pirès,19312.0,Left Midfield,208,Arsenal,1,['22d8ce4e-936e-423a-903c-fe96037df57a'],15,,,,,,,,,,,,,,,,,Arsenal,1,00:34:15.691,Pass,
,,,,,,,,,,,,,,,,1.995217,,,,,,,,,,,,,1e4c6a19-5a28-44af-9ad6-386169dae330,2881,,"[64.0, 13.4]",3749454,79,,,,,-0.084376305,,Left Foot,,,,"[84.1, 11.7]",,Low Pass,,20.171762,Incomplete,,,,,,,,,,2,From Free Kick,Patrick Vieira,15515.0,Left Defensive Midfield,208,Arsenal,1,['52e51257-a8b2-458d-b530-a87c5bea128b'],20,,,,,,,,,,,,,,,,,Arsenal,1,00:34:20.850,Pass,
,,,,,,,,,,,,,,,,0.84664,,,,,,,,,,,,,cf8f761f-ff07-4adf-a861-c30db60d1830,2884,,"[43.2, 65.6]",3749454,79,,,,,-0.18088055,,Right Foot,,,,"[68.9, 60.9]",,Low Pass,,26.126232,,,Robbie Fowler,15399.0,,,,,,,2,Regular Play,Jihai Sun,40215.0,Right Back,209,Manchester City,36,['dbb147ae-3d6f-4374-a648-e060d9b8f26d'],26,,,,,,,,,,,,,,,,,Manchester City,36,00:34:26.816,Pass,
,,,,,,,,,,,,,,,,1.752716,,,,,,,,,,,,,7be5760d-2bb4-4aa8-b11e-00d484aa6c1b,2887,,"[68.9, 60.9]",3749454,79,,,,,1.5964317,,Left Foot,,,,"[68.5, 76.5]",,Ground Pass,,15.605127,,,Eyal Berkovic,40216.0,,,,,,,2,Regular Play,Robbie Fowler,15399.0,Right Defensive Midfield,209,Manchester City,36,['0cbc0b4b-d188-4b26-aa95-e9a5c2d014b8'],27,,,,,,,,,,,,,,,,,Manchester City,36,00:34:27.786,Pass,
,,,,,,,,,,,,,,,,3.646239,,,,,,,,,,,,,b6760e23-b992-4f6f-a1c2-6a0990f16123,2894,,"[82.8, 65.0]",3749454,79,,,,,-1.5000057,,Right Foot,,,True,"[86.7, 10.0]",,High Pass,,55.1381,,,Michael Tarnat,24758.0,,,True,,,,2,Regular Play,Eyal Berkovic,40216.0,Right Midfield,209,Manchester City,36,['b20b3e9f-eced-4c87-a8ad-5804f713a57a'],38,,,,,,,,,,,,,,,,,Manchester City,36,00:34:38.183,Pass,
,,,,,,,,,,,,,,,,1.632543,,,,,,,,,,,,,6edbc94b-8d62-4fee-9705-42e8f4a233a0,2898,,"[84.5, 11.7]",3749454,79,,,,,2.191736,,Left Foot,,,,"[74.7, 25.4]",,Low Pass,,16.844286,,,Danny Tiatto,40219.0,,,,,,,2,Regular Play,Michael Tarnat,24758.0,Left Back,209,Manchester City,36,['1a65120e-3f35-4d08-b7c8-3e41aa6774b6'],41,,,,,,,,,,,,,,,,,Manchester City,36,00:34:41.914,Pass,
,,,,,,,,,,,,,,,,1.430243,,,,,,,,,,,,,d001faf1-043a-4933-93e7-5cb3ded0fc8d,2902,,"[91.2, 16.2]",3749454,79,,,,,2.408356,,Right Foot,,,,"[78.1, 28.0]",,Ground Pass,,17.63094,,,Joey Barton,38552.0,,,,,,,2,Regular Play,Danny Tiatto,40219.0,Left Midfield,209,Manchester City,36,"['45c56f82-9e17-4ad8-824b-25427d4b02a6', '6360e9dc-d9bf-43c7-b4b2-253865038b50']",50,,,,,,,,,,,,,,,,,Manchester City,36,00:34:50.007,Pass,True
,,,,,,,,,,,,,,,,1.373266,,,,,,,,,,,,,72939a21-55f7-4f42-87ff-d6636d557eb2,2905,,"[74.9, 29.5]",3749454,79,,,,,-3.0656521,,Right Foot,,,,"[65.7, 28.8]",,Ground Pass,,9.226592,,,Sylvain Distin,40218.0,,,,,,,2,Regular Play,Joey Barton,38552.0,Left Defensive Midfield,209,Manchester City,36,['7636e96f-4dba-4016-94ea-5abf97812a1a'],53,,,,,,,,,,,,,,,,,Manchester City,36,00:34:53.529,Pass,
,,,,,,,,,,,,,,,,1.043846,,,,,,,,,,,,,5c170592-bba2-4196-8ffd-cb43e1a0b412,2908,,"[56.7, 21.1]",3749454,79,,,,,-0.069779,,Left Foot,,,,"[75.3, 19.8]",,Ground Pass,,18.645374,,,Eyal Berkovic,40216.0,,,,,,,2,Regular Play,Sylvain Distin,40218.0,Left Center Back,209,Manchester City,36,['6947889b-1a2e-477e-a30c-0f7d80f5c1fc'],56,,,,,,,,,,,,,,,,,Manchester City,36,00:34:56.389,Pass,
,,,,,,,,,,,,,,,,2.414008,,,,,,,,,,,,,7800a428-02ff-47a6-a1cb-4b6381e3004c,2911,,"[72.1, 22.8]",3749454,80,,,,,0.25183213,,Right Foot,,,,"[109.8, 32.5]",,High Pass,,38.927883,Pass Offside,,Trevor Sinclair,40217.0,,,,,,,2,Regular Play,Eyal Berkovic,40216.0,Right Midfield,209,Manchester City,36,['13623ca0-1dea-4719-9edc-25c50d5cff72'],0,,,,,,,,,,,,,,,,,Manchester City,36,00:35:00.135,Pass,
,,,,,,,,,,,,,,,,3.221213,,,,,,,,,,,,,ed17efca-17f6-4732-8c76-41724e0fee0e,2913,,"[20.2, 46.1]",3749454,80,,,,,-0.20487672,,Right Foot,,,,"[81.8, 33.3]",,High Pass,,62.915817,Incomplete,,Dennis Bergkamp,15042.0,,,,,,Free Kick,2,From Free Kick,Jens Lehmann,20015.0,Goalkeeper,210,Arsenal,1,"['2436b0dc-2322-4c21-8b5b-25155833f8e9', '797b323f-666d-4cea-8e75-c8c12c40be18']",34,,,,,,,,,,,,,,,,,Arsenal,1,00:35:34.003,Pass,
,,,,,,,,,,,,,,,,1.262017,,,,,,,,,,,,,797b323f-666d-4cea-8e75-c8c12c40be18,2915,,"[38.3, 46.8]",3749454,80,,,,True,-0.023387548,,,,,,"[55.4, 46.4]",,High Pass,,17.104677,Incomplete,,,,,,,,,Recovery,2,From Free Kick,David Sommeil,40220.0,Right Center Back,210,Arsenal,1,"['4362b554-6bb7-40fb-a7af-56b349a0030a', 'c6bbf9b9-1116-481d-af69-5ae880fa07c8', 'ed17efca-17f6-4732-8c76-41724e0fee0e']",37,,,,,,,,,,,,,,,,,Manchester City,36,00:35:37.224,Pass,True
,,,,,,,,,,,,,,,,1.13717,,,,,,,,,,,,,4362b554-6bb7-40fb-a7af-56b349a0030a,2917,,"[64.7, 33.7]",3749454,80,,,,,0.40623948,,Right Foot,,,,"[82.6, 41.4]",,Low Pass,,19.485893,Incomplete,,Dennis Bergkamp,15042.0,,,,,,Recovery,2,From Free Kick,Patrick Vieira,15515.0,Left Defensive Midfield,210,Arsenal,1,"['04f709b3-ba1b-4121-880c-a2770c4231f7', '797b323f-666d-4cea-8e75-c8c12c40be18', 'be4afb33-618d-478c-aced-43bfffae0e52']",38,,,,,,,,,,,,,,,,,Arsenal,1,00:35:38.486,Pass,
,,,,,,,,,,,,,,,,3.602273,,,,,,,,,,,,,848d58b3-2bfe-4f48-af44-1d02a10a2e51,2922,,"[37.5, 32.5]",3749454,80,,,,,-0.34352005,,Left Foot,,,,"[75.8, 18.8]",,Ground Pass,,40.67653,,,Eyal Berkovic,40216.0,,,,,,,2,Regular Play,David Sommeil,40220.0,Right Center Back,211,Manchester City,36,['cd2e4f9d-1f35-45b3-8ee1-b5ebd31bca22'],40,,,,,,,,,,,,,,,,,Manchester City,36,00:35:40.457,Pass,
,,,,,,,,,,,,,,,,1.178988,,,,,,,,,,,,,3bb045c2-e574-413e-b040-1d937b2d397d,2925,,"[88.2, 17.1]",3749454,80,,,,,1.8925469,,Right Foot,,,,"[84.3, 28.8]",,Ground Pass,,12.332883,,,Danny Tiatto,40219.0,,,,,,,2,Regular Play,Eyal Berkovic,40216.0,Right Midfield,211,Manchester City,36,['3edf20d1-7e40-4a1c-ab27-c1a9d4b78244'],47,,,,,,,,,,,,,,,,,Manchester City,36,00:35:47.503,Pass,
