ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.425049,,,,,,,,,,,,,ee04d9a4-6065-4f68-addb-10155360632f,1897,,"[12.3, 45.4]",3749192,49,,,,,0.7039461,,Right Foot,,,,"[28.2, 58.9]",Ground Pass,,20.858091,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,2,From Goal Kick,Jens Lehmann,20015.0,Goalkeeper,115,Arsenal,1,['02aa7662-6aa0-4a74-9496-b36bfd8c4658'],11,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:11.023,Pass,
,,,,,,,,,,,,,,,,1.527736,,,,,,,,,,,,,d642b6f0-f262-4b44-89b6-a36e87f157f4,1900,,"[37.9, 61.6]",3749192,49,,,,,-0.067693025,,Right Foot,,,,"[73.3, 59.2]",Low Pass,,35.481262,,,Dennis Bergkamp,15042.0,,,,,,2,From Goal Kick,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,115,Arsenal,1,['dc83e8b7-fd50-403d-8fe6-4bff2ecca5e3'],14,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:14.963,Pass,
,,,,,,,,,,,,,,,,1.210009,,,,,,,,,,,,,ffd15026-6fbe-47e3-958b-17673ea75eed,1906,,"[71.2, 50.5]",3749192,49,,,,,-0.92853665,,Left Foot,,,,"[90.5, 24.7]",Ground Pass,,32.220024,,,Thierry Henry,15516.0,,,,,Recovery,2,From Goal Kick,Dennis Bergkamp,15042.0,Right Center Forward,115,Arsenal,1,"['b554dcca-1a46-4d74-93fd-70510c8c356d', 'ccb3ae30-11dc-43a2-b28e-cbd25750aa30']",19,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:19.104,Pass,True
,,,,,,,,,,,,,,,,1.775621,,,,,,,,,,,,,0bb58d93-05f1-4c8b-a875-900f7a683ca8,1909,,"[90.5, 24.7]",3749192,49,,,,,0.55810255,,Right Foot,,,,"[108.6, 36.0]",Low Pass,,21.337759,,Incomplete,Robert Pirès,19312.0,,,Through Ball,True,,2,From Goal Kick,Thierry Henry,15516.0,Left Center Forward,115,Arsenal,1,"['894ce4d7-020e-4047-bde1-4767d98a0250', '92242bff-7d44-4598-90b9-310c6314f479']",21,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:21.138,Pass,
,,,,,,,,,,,,,,,,1.534838,,,,,,,,,,,,,67efefef-0d2a-421e-84ee-f5d57ef280ac,1913,,"[18.5, 46.8]",3749192,49,,,,,1.3535029,,Right Foot,,,,"[23.6, 69.9]",Low Pass,,23.656288,,,Moritz Volz,40408.0,,,,,,2,From Keeper,Edwin van der Sar,15036.0,Goalkeeper,116,Fulham,55,['0646c286-bc6b-4f62-a39f-ae911de1074e'],39,,,,,,,,,,,,,,,,,,Fulham,55,00:04:39.648,Pass,
,,,,,,,,,,,,,,,,1.599541,,,,,,,,,,,,,771e624d-b017-4d93-ac6b-d62607610591,1916,,"[27.7, 68.0]",3749192,49,,,,,0.12639442,,Right Foot,,,,"[63.9, 72.6]",Ground Pass,,36.491096,,,Junichi Inamoto,40409.0,,,,,,2,From Keeper,Moritz Volz,40408.0,Right Back,116,Fulham,55,['caf0e4bf-f30d-4948-ae19-202e69b21288'],43,,,,,,,,,,,,,,,,,,Fulham,55,00:04:43.577,Pass,
,,,,,,,,,,,,,,,,0.820036,,,,,,,,,,,,,4f029601-25ab-46fc-ab04-795a0be4bd54,1920,,"[56.9, 69.0]",3749192,49,,,,,-2.2273781,,Right Foot,,,,"[48.5, 58.1]",Low Pass,,13.761177,,,Lee Clark,38566.0,,,,,,2,From Keeper,Junichi Inamoto,40409.0,Right Wing,116,Fulham,55,['e5628cc2-5ef7-4f41-9c14-8a61667e8b9d'],46,,,,,,,,,,,,,,,,,,Fulham,55,00:04:46.750,Pass,
,,,,,,,,,,,,,,,,0.836831,,,,,,,,,,,,,35be84ae-a6d4-4686-b99f-ed16ba33b319,1923,,"[48.5, 58.1]",3749192,49,,,,,1.9425052,,Right Foot,,,,"[43.9, 69.9]",Ground Pass,,12.664912,,,Moritz Volz,40408.0,,,,,,2,From Keeper,Lee Clark,38566.0,Right Center Midfield,116,Fulham,55,['65590632-b7b4-4fa9-81d8-c6954f60c69b'],47,,,,,,,,,,,,,,,,,,Fulham,55,00:04:47.690,Pass,
,,,,,,,,,,,,,,,,1.407666,,,,,,,,,,,,,91d4f32d-1647-4fc4-99d9-6a45294a6cd9,1930,,"[47.7, 62.0]",3749192,49,,,,,-0.4096461,,Left Foot,,,,"[62.9, 55.4]",High Pass,,16.571058,,Incomplete,,,,,,,,2,From Keeper,Moritz Volz,40408.0,Right Back,116,Fulham,55,['62475b04-5d9a-40e2-9bba-aca55ab641f6'],52,,,,,,,,,,,,,,,,,,Fulham,55,00:04:52.073,Pass,
,,,,,,,,,,,,,,,,0.963334,,,,,,,,,,,,,62475b04-5d9a-40e2-9bba-aca55ab641f6,1931,,"[57.2, 24.7]",3749192,49,,,,,-0.64174056,,Head,,,,"[66.3, 17.9]",Low Pass,,11.360018,,,Robert Pirès,19312.0,,,,,Recovery,2,From Keeper,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,116,Fulham,55,"['423aede5-7a7e-4b16-8446-b753e12e7c68', '91d4f32d-1647-4fc4-99d9-6a45294a6cd9']",53,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:53.480,Pass,
,,,,,,,,,,,,,,,,0.273227,,,,,,,,,,,,,0445eafa-87d4-4894-a356-b93f766d51d7,1935,,"[65.1, 16.7]",3749192,49,,,,,-1.815775,,Right Foot,,,,"[64.2, 13.1]",Low Pass,,3.7107952,,Incomplete,Ashley Cole,12529.0,,,,,,2,From Keeper,Robert Pirès,19312.0,Left Midfield,116,Fulham,55,"['957ff4dc-3d9f-433b-aee1-4944fa4ad186', 'abaa13a3-0a5b-47cf-906a-fe03b54a87ea', 'd1ad3cf9-dc02-497e-9ca2-caff9c10eb33']",55,,,,,,,,,,,,,,,,,,Arsenal,1,00:04:55.340,Pass,True
,,,,,,,,,,,,,,,,0.134862,,,,,,,,,,,,,8d7d2e55-2e0d-4077-b222-f60d934cc984,1939,,"[47.0, 64.4]",3749192,49,,,,,-0.33563855,,Right Foot,,,,"[51.3, 62.9]",Ground Pass,,4.554119,,Incomplete,,,,,,,Recovery,2,From Keeper,Sylvain Legwinski,40411.0,Center Attacking Midfield,116,Fulham,55,"['245b318a-292a-4cae-b8f4-835c27a57c45', 'b8b68c14-e9b7-48be-85ff-7a422397e6ad']",56,,,,,,,,,,,,,,,,,,Fulham,55,00:04:56.524,Pass,True
,,,,,,,,,,,,,,,,1.666742,,,,,,,,,,,,,fd8bd3fe-e380-432b-b975-f58139a266a9,1941,,"[50.4, 80.0]",3749192,50,,,,,-0.90234065,,,,,,"[65.8, 60.5]",High Pass,,24.847736,,,Louis Saha,20505.0,,,,,Throw-in,2,From Throw In,Moritz Volz,40408.0,Right Back,117,Fulham,55,['65d5c4b3-fc48-4b67-8b44-26670f13efcd'],12,,,,,,,,,,,,,,,,,,Fulham,55,00:05:12.617,Pass,
,,,,,,,,,,,,,,,,2.178606,,,,,,,,,,,,,7c681079-6e8f-4c4e-809b-bfda5a6aa6a3,1947,,"[40.3, 13.6]",3749192,50,,,,,2.1335335,,Left Foot,,,,"[28.0, 33.1]",Ground Pass,,23.055151,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,2,Regular Play,Ashley Cole,12529.0,Left Back,118,Arsenal,1,['1da10da7-b3bd-4de6-8416-d506306abfa2'],18,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:18.368,Pass,
,,,,,,,,,,,,,,,,1.408316,,,,,,,,,,,,,2ba219f9-138f-4b62-8c41-ed5c764d9ae3,1950,,"[31.8, 35.3]",3749192,50,,,,,1.3865204,,Left Foot,,,,"[38.1, 69.1]",Ground Pass,,34.38212,,,Kolo Habib Touré,38412.0,,,,,,2,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,118,Arsenal,1,['edc2ed77-1a97-469f-ae29-b78c6d9b8b4e'],22,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:22.683,Pass,
,,,,,,,,,,,,,,,,0.944163,,,,,,,,,,,,,9c62b1a6-1463-47ca-90a1-3dcd5402ebeb,1953,,"[38.1, 69.1]",3749192,50,,,,,-1.1251416,,Right Foot,,,,"[45.6, 53.4]",Ground Pass,,17.399426,,,Gilberto Aparecido da Silva,40221.0,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Right Back,118,Arsenal,1,['72dd6d26-5b41-420a-9aea-fccded217953'],25,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:25.326,Pass,
,,,,,,,,,,,,,,,,3.043464,,,,,,,,,,,,,a007a2b9-c4d9-43b0-9f9e-42a1668b4d29,1957,,"[48.0, 57.2]",3749192,50,,,,,-0.6459394,,Right Foot,,,,"[100.4, 17.7]",High Pass,,65.62019,,,Thierry Henry,15516.0,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,118,Arsenal,1,"['63836884-8806-43b6-9998-0f3957e7c9dc', 'caf946b4-5f93-466c-8a94-72e45142da95']",28,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:28.615,Pass,True
,,,,,,,,,,,,,,,,2.122043,,,,,,,,,,,,,f4822939-d674-4844-9b7f-8a1f601c2e85,1961,,"[13.7, 80.0]",3749192,50,,,,,-0.6175022,,,,,,"[27.5, 70.2]",High Pass,,16.92572,,Incomplete,,,,,,,Throw-in,2,From Throw In,Moritz Volz,40408.0,Right Back,119,Fulham,55,['e9dc2579-06ff-45f2-9771-3aeb516a8968'],49,,,,,,,,,,,,,,,,,,Fulham,55,00:05:49.776,Pass,
,,,,,,,,,,,,,,,,1.305723,,,,,,,,,,,,,64c231da-66a9-49b7-be2d-02e9608af4b7,1965,,"[88.5, 16.9]",3749192,50,,,,,2.6465964,,Left Foot,,,,"[77.2, 23.0]",Ground Pass,,12.841339,,,Gilberto Aparecido da Silva,40221.0,,,,,,2,From Throw In,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,119,Fulham,55,['cd1edeb9-3cca-4101-b4cf-d321d1a30075'],53,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:53.174,Pass,
,,,,,,,,,,,,,,,,2.098644,,,,,,,,,,,,,10123dad-f477-439d-bfea-1b6334d982af,1969,,"[76.7, 25.1]",3749192,50,,,,,0.92585534,,Right Foot,,,,"[93.4, 47.3]",Ground Pass,,27.78003,,Incomplete,Fredrik Ljungberg,15754.0,,,,,,2,From Throw In,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,119,Fulham,55,"['159828fd-0e43-4743-b2ad-699b4e79caf2', '5dd5172c-ae48-41a5-8f0a-745d9fc21138', 'dcc18299-661a-4693-af7d-fbb08c9a4375']",54,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:54.732,Pass,True
,,,,,,,,,,,,,,,,1.121307,,,,,,,,,,,,,5dd5172c-ae48-41a5-8f0a-745d9fc21138,1971,,"[26.7, 32.8]",3749192,50,,,,,-0.06601962,,Right Foot,,,,"[38.8, 32.0]",Low Pass,,12.126417,,,Steed Malbranque,40407.0,,,,,Recovery,2,From Throw In,Jérôme Bonnissel,40414.0,Left Back,119,Fulham,55,"['10123dad-f477-439d-bfea-1b6334d982af', '292560be-280b-45a0-bd1e-36b42e477418']",56,,,,,,,,,,,,,,,,,,Fulham,55,00:05:56.830,Pass,
,,,,,,,,,,,,,,,,2.156644,,,,,,,,,,,,,eb936bdf-6c9c-439b-8ada-53c2aff686fb,1974,,"[41.2, 35.7]",3749192,50,,,,,-1.1979477,,Right Foot,,,,"[51.8, 8.6]",Ground Pass,,29.099312,,,Jérôme Bonnissel,40414.0,,,,,,2,From Throw In,Steed Malbranque,40407.0,Left Wing,119,Fulham,55,['331e4958-d1c4-4fd4-96f5-47af10c6cc98'],59,,,,,,,,,,,,,,,,,,Fulham,55,00:05:59.652,Pass,
,,,,,,,,,,,,,,,,1.121071,,,,,,,,,,,,,2fefeb91-869d-424e-9d2e-309b5635ddc0,1977,,"[41.5, 13.5]",3749192,51,,,,,1.0366137,,Right Foot,,,,"[49.9, 27.7]",Ground Pass,,16.498486,,,Sylvain Legwinski,40411.0,,,,,,2,From Throw In,Jérôme Bonnissel,40414.0,Left Back,119,Fulham,55,['bcb4b55c-1697-46f9-8f4b-6bb281ed54b9'],5,,,,,,,,,,,,,,,,,,Fulham,55,00:06:05.354,Pass,
,,,,,,,,,,,,,,,,0.532604,,,,,,,,,,,,,ce16b57e-f213-4fc6-8cf7-c2363269afed,1980,,"[57.4, 40.0]",3749192,51,,,,,0.7026606,,Right Foot,,,,"[68.5, 49.4]",Ground Pass,,14.545446,,,Junichi Inamoto,40409.0,,,,,,2,From Throw In,Sylvain Legwinski,40411.0,Center Attacking Midfield,119,Fulham,55,['793e83ae-115d-4ede-8330-3d827bf66644'],11,,,,,,,,,,,,,,,,,,Fulham,55,00:06:11.309,Pass,
,,,,,,,,,,,,,,,,1.669362,,,,,,,,,,,,,17d4ccca-1844-4982-82fa-b092f21442aa,1983,,"[68.5, 49.4]",3749192,51,,,,,1.9938934,,Right Foot,,,,"[60.8, 66.5]",Low Pass,,18.753666,,,Moritz Volz,40408.0,,,,,,2,From Throw In,Junichi Inamoto,40409.0,Right Wing,119,Fulham,55,['08a40771-cc3f-4844-96df-0c6e014d54ae'],11,,,,,,,,,,,,,,,,,,Fulham,55,00:06:11.921,Pass,
,,,,,,,,,,,,,,,,1.335904,,,,,,,,,,,,,90ffe77a-ba99-4ab1-8e3c-97d0fbbd4699,1986,,"[83.9, 69.0]",3749192,51,,,,,-2.4204335,,Right Foot,,,,"[74.8, 61.0]",Ground Pass,,12.116518,,,Sylvain Legwinski,40411.0,,,,,,2,From Throw In,Moritz Volz,40408.0,Right Back,119,Fulham,55,['4cc512c4-938c-445a-b512-0dc4d9579532'],17,,,,,,,,,,,,,,,,,,Fulham,55,00:06:17.055,Pass,
,,,,,,,,,,,,,,,,0.616593,,,,,,,,,,,,,c4c06c49-ef07-42ae-999c-7c8c3b5a0819,1989,,"[75.0, 61.5]",3749192,51,,,,,-0.17137912,,Right Foot,,,,"[95.8, 57.9]",Ground Pass,,21.10924,,,Junichi Inamoto,40409.0,,,,,,2,From Throw In,Sylvain Legwinski,40411.0,Center Attacking Midfield,119,Fulham,55,['575f92dd-6ea3-40be-b832-45f1f6c43176'],19,,,,,,,,,,,,,,,,,,Fulham,55,00:06:19.643,Pass,
,,,,,,,,,,,,,,,,1.201511,,,,,,,,,,,,,d1cde20e-2c93-4889-ac16-bd176492e240,1992,,"[92.1, 59.3]",3749192,51,,,,,2.509113,,Right Foot,,,,"[76.0, 71.1]",Ground Pass,,19.961212,,,Moritz Volz,40408.0,,,,,,2,From Throw In,Junichi Inamoto,40409.0,Right Wing,119,Fulham,55,['084f3479-3633-4ebd-af03-57092a8715c0'],21,,,,,,,,,,,,,,,,,,Fulham,55,00:06:21.826,Pass,
,,,,,,,,,,,,,,,,2.106607,,,,,,,,,,,,,a6b1a3c6-c76d-4b34-bf25-e16e046c7b34,1995,,"[76.0, 71.1]",3749192,51,,,,,-0.22043885,,Left Foot,,,,"[105.9, 64.4]",Ground Pass,,30.641476,,,Sean Davis,40412.0,,,,,,2,From Throw In,Moritz Volz,40408.0,Right Back,119,Fulham,55,['10e36e52-8565-4179-aa2f-1aa0a50ada35'],24,,,,,,,,,,,,,,,,,,Fulham,55,00:06:24.414,Pass,
,,,,,,,,,,,,,,,,0.052102,,,,,,,,,,,,,f7225b5d-9646-4101-805e-32fe46a56cfe,1998,,"[107.8, 68.2]",3749192,51,,,,,-1.5707964,,Right Foot,,,,"[107.8, 63.9]",Low Pass,,4.3,,Incomplete,,,,,,,,2,From Throw In,Sean Davis,40412.0,Left Center Midfield,119,Fulham,55,['e0b39c23-e185-434a-bbd5-6d6bbf935433'],28,,,,,,,,,,,,,,,,,,Fulham,55,00:06:28.828,Pass,
,,,,,,,,,,,,,,,,1.235333,,,,,,,,,,,,,669b3181-54f3-46e2-acb0-60ea431eff31,2000,,"[116.0, 80.0]",3749192,51,,,,,-2.4817443,,,,,,"[110.2, 75.5]",Low Pass,,7.340981,,,Lee Clark,38566.0,,,,,Throw-in,2,From Throw In,Sean Davis,40412.0,Left Center Midfield,120,Fulham,55,['fe869aca-abbb-4be5-a253-25b1c9925bbf'],37,,,,,,,,,,,,,,,,,,Fulham,55,00:06:37.146,Pass,
,,,,,,,,,,,,,,,,4.712858,,,,,,,,,,,,,c897a171-c786-493f-8515-fde0f2893795,2003,,"[104.2, 66.1]",3749192,51,,,,,-1.4951553,,Left Foot,True,,,"[108.3, 12.0]",High Pass,,54.25514,,Incomplete,,,,True,,,,2,From Throw In,Lee Clark,38566.0,Right Center Midfield,120,Fulham,55,['812c74c9-26f2-4dce-9a1e-161e841b78d9'],41,,,,,,,,,,,,,,,,,,Fulham,55,00:06:41.752,Pass,
,,,,,,,,,,,,,,,,1.793006,,,,,,,,,,,,,2e396e77-4617-4e22-9e01-fca9011feddb,2009,,"[22.7, 80.0]",3749192,51,,,,,-2.2948465,,,,,,"[3.6, 58.4]",Low Pass,,28.833487,,,Jens Lehmann,20015.0,,,,,Throw-in,2,From Throw In,Kolo Habib Touré,38412.0,Right Back,122,Arsenal,1,['b2c20101-8573-48ca-844e-683ec98cb17e'],56,,,,,,,,,,,,,,,,,,Arsenal,1,00:06:56.148,Pass,
,,,,,,,,,,,,,,,,2.336269,,,,,,,,,,,,,e61c68e3-fdc0-4018-a388-d0b857f00a4c,2013,,"[5.5, 60.1]",3749192,51,,,,,0.26625204,,Right Foot,,,,"[42.9, 70.3]",High Pass,,38.765965,,Incomplete,,,,,,,,2,From Throw In,Jens Lehmann,20015.0,Goalkeeper,122,Arsenal,1,"['65dad231-b65f-4f4d-8e77-d77a3ee0d8d7', '805a011a-554a-4e8a-a009-169a085aa822']",59,,,,,,,,,,,,,,,,,,Arsenal,1,00:06:59.410,Pass,True
,,,,,,,,,,,,,,,,2.07181,,,,,,,,,,,,,805a011a-554a-4e8a-a009-169a085aa822,2014,,"[77.2, 9.8]",3749192,52,,,,,0.2850166,,Head,,,,"[92.9, 14.4]",Low Pass,,16.360012,,Incomplete,,,,,,,Recovery,2,From Throw In,Sylvain Legwinski,40411.0,Center Attacking Midfield,122,Arsenal,1,"['a00887b7-5187-4c44-b205-7631d3a2545b', 'e61c68e3-fdc0-4018-a388-d0b857f00a4c']",1,,,,,,,,,,,,,,,,,,Fulham,55,00:07:01.747,Pass,
,,,,,,,,,,,,,,,,0.823228,,,,,,,,,,,,,a00887b7-5187-4c44-b205-7631d3a2545b,2015,,"[27.2, 65.7]",3749192,52,,,,,1.4988487,,Right Foot,,,,"[28.0, 76.8]",Ground Pass,,11.128792,,,Kolo Habib Touré,38412.0,,,,,Recovery,2,From Throw In,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,122,Arsenal,1,"['805a011a-554a-4e8a-a009-169a085aa822', 'a9eb6ffb-bb8a-461e-b6cb-4d25e8117308']",3,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:03.819,Pass,
,,,,,,,,,,,,,,,,1.248236,,,,,,,,,,,,,6507d047-c623-4610-b37d-f27b284224c4,2018,,"[37.9, 76.1]",3749192,52,,,,,0.24497867,,Right Foot,,,,"[46.3, 78.2]",Ground Pass,,8.658522,,,Fredrik Ljungberg,15754.0,,,,,,2,From Throw In,Kolo Habib Touré,38412.0,Right Back,122,Arsenal,1,['ffd538a4-6709-433e-9d1f-f9bcb545b75d'],6,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:06.034,Pass,
,,,,,,,,,,,,,,,,1.276395,,,,,,,,,,,,,6ce15197-1ea6-4ce5-a41a-e0a31d794a28,2021,,"[68.8, 76.5]",3749192,52,,,,,-1.915954,,Right Foot,,,,"[65.6, 67.6]",Ground Pass,,9.457801,,,Gilberto Aparecido da Silva,40221.0,,,,,,2,From Throw In,Fredrik Ljungberg,15754.0,Right Midfield,122,Arsenal,1,['048e40a3-24df-4b2b-ae67-808f65e22ce2'],11,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:11.084,Pass,
,,,,,,,,,,,,,,,,1.134787,,,,,,,,,,,,,53118480-a04a-4fa4-8013-f21aa8d76887,2025,,"[64.4, 60.6]",3749192,52,,,,,-1.5594332,,Right Foot,,,,"[64.6, 43.0]",Ground Pass,,17.601137,,,Eduardo César Daude Gaspar,26014.0,,,,,,2,From Throw In,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,122,Arsenal,1,['b8d9937a-08c9-44fd-89cc-6d2225daf0dc'],13,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:13.051,Pass,
,,,,,,,,,,,,,,,,1.429546,,,,,,,,,,,,,4dce59d2-3936-4a21-b4e4-ae7fb9486f34,2027,,"[64.6, 43.0]",3749192,52,,,,,0.18280989,,Left Foot,,,,"[76.5, 45.2]",Ground Pass,,12.101653,,,Robert Pirès,19312.0,,,,,,2,From Throw In,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,122,Arsenal,1,['a79237bf-e198-4071-a2de-82058ec78b1e'],14,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:14.186,Pass,
,,,,,,,,,,,,,,,,2.050321,,,,,,,,,,,,,8a228498-19ef-458b-8903-a287695a09a7,2030,,"[76.5, 45.2]",3749192,52,,,,,-1.1789429,,Right Foot,,,,"[81.5, 33.1]",Ground Pass,,13.092364,,,Eduardo César Daude Gaspar,26014.0,,,,,,2,From Throw In,Robert Pirès,19312.0,Left Midfield,122,Arsenal,1,['85ba125a-c4f6-4a40-9a2f-86dca9f426ac'],15,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:15.735,Pass,
,,,,,,,,,,,,,,,,1.759875,,,,,,,,,,,,,13d9e211-0dd6-4784-92ac-2cbd527451db,2032,,"[87.6, 31.2]",3749192,52,,,,,-0.58625895,,Left Foot,,,,"[114.1, 13.6]",Ground Pass,,31.812105,,,Thierry Henry,15516.0,,,,,,2,From Throw In,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,122,Arsenal,1,['f0b15334-5068-4888-b834-8b7e2a553b51'],17,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:17.786,Pass,
,,,,,,,,,,,,,,,,1.080373,,,,,,,,,,,,,6e8545ff-29ce-4f5e-ae11-78cd711a4afc,2038,,"[113.6, 0.1]",3749192,52,,,,,1.8774726,,,,,,"[109.8, 12.1]",Low Pass,,12.587296,,,Ashley Cole,12529.0,,,,,Throw-in,2,From Throw In,Robert Pirès,19312.0,Left Midfield,123,Arsenal,1,['f0d8259f-7df4-481a-a668-51150f577031'],33,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:33.626,Pass,
,,,,,,,,,,,,,,,,1.615014,,,,,,,,,,,,,44d65703-768f-4637-a2d9-9bb43461cedc,2041,,"[99.9, 16.2]",3749192,52,,,,,-2.8533392,,Left Foot,,,,"[82.7, 11.1]",Ground Pass,,17.940178,,,Gilberto Aparecido da Silva,40221.0,,,,,,2,From Throw In,Ashley Cole,12529.0,Left Back,123,Arsenal,1,['7d90e7c3-7a36-448d-a353-8d2004bc096f'],36,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:36.665,Pass,
,,,,,,,,,,,,,,,,1.059792,,,,,,,,,,,,,5cd8a93e-fba0-4f58-8a25-e2730b7fdaf1,2044,,"[82.7, 11.1]",3749192,52,,,,,-0.14906906,,Right Foot,,,,"[110.0, 7.0]",Ground Pass,,27.60616,,,Robert Pirès,19312.0,,,,,,2,From Throw In,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,123,Arsenal,1,['19892e68-33a2-41dc-bcad-e0fd3cde02c5'],38,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:38.363,Pass,
,,,,,,,,,,,,,,,,2.946229,,,,,,,,,,,,,2693e671-4f75-4416-83d0-bcbbaff66781,2056,,"[27.5, 71.1]",3749192,52,,,,,-0.34029338,891293ef-8d1b-4f99-9364-af46c9bfb203,Right Foot,,,,"[90.2, 48.9]",High Pass,,66.51414,,,Louis Saha,20505.0,True,,,,,2,From Counter,Moritz Volz,40408.0,Right Back,124,Fulham,55,['bd5864af-1a91-4f92-b20c-778b56dcd6dd'],46,,,,,,,,,,,,,,,,,,Fulham,55,00:07:46.480,Pass,
,,,,,,,,,,,,,,,,2.082409,,,,,,,,,,,,,f8044d74-2b14-4907-a6fc-0340e35421b5,2062,,"[6.3, 37.0]",3749192,52,,True,,,-0.7764698,,Keeper Arm,,,,"[28.9, 14.8]",Low Pass,,31.679646,,,Ashley Cole,12529.0,,,,,,2,Regular Play,Jens Lehmann,20015.0,Goalkeeper,125,Arsenal,1,['2c9909ac-8863-431e-9678-802889e8b9eb'],59,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:59.292,Pass,
,,,,,,,,,,,,,,,,1.338959,,,,,,,,,,,,,b0ac95aa-9a64-4343-9756-c72cef0e18a6,2064,,"[41.5, 13.1]",3749192,53,,,,,-0.39906093,,Left Foot,,,,"[58.1, 6.1]",Ground Pass,,18.015549,,,Robert Pirès,19312.0,,,,,,2,Regular Play,Ashley Cole,12529.0,Left Back,125,Arsenal,1,['1cad6e86-4c47-45ec-a9b5-a92ac6b31f07'],5,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:05.597,Pass,
,,,,,,,,,,,,,,,,1.089607,,,,,,,,,,,,,c1dd3b4f-5e95-46c0-85ff-6264cae64c97,2067,,"[72.6, 10.7]",3749192,53,,,,,1.718775,,Right Foot,,,,"[70.2, 26.8]",Ground Pass,,16.277899,,,Fredrik Ljungberg,15754.0,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Midfield,125,Arsenal,1,['566cec78-e006-4582-8b1a-30201330c17b'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:10.059,Pass,
,,,,,,,,,,,,,,,,1.517507,,,,,,,,,,,,,62d71246-b3ff-4cab-aca9-cd04d8f95ff8,2070,,"[73.1, 24.2]",3749192,53,,,,,-2.1275077,,Right Foot,,,,"[64.2, 9.9]",Ground Pass,,16.843397,,,Ashley Cole,12529.0,,,,,,2,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,125,Arsenal,1,['21098997-3229-4183-9b55-5c283a7a844a'],19,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:19.129,Pass,
