ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.275621,,,,,,,,,,,,,,bed6702f-b5c1-4582-ba42-5ba89e43ac55,1456,,"[52.5, 23.1]",3749434,34,,,,True,-1.627258,,,,,,"[51.2, 0.1]",,Low Pass,,23.03671,,Out,Ashley Cole,12529.0,,,,,,Recovery,1,Regular Play,Pascal Cygan,26194.0,Left Center Back,85,Arsenal,1,"['3dcf9d3d-2616-4f07-a028-205ae0c9eabb', '4c8b7859-8044-4566-8eec-2ece4e759479', 'ccef63db-bfd4-4aa3-810a-8a0dcc0f8b71']",28,,,,,,,,,,,,,,,,Arsenal,1,00:34:28.073,Pass,True
,,,,,,,,,,,,,,,,1.081639,,,,,,,,,,,,,,e9eff483-c2ff-4225-945c-85304543cb40,1458,,"[76.1, 80.0]",3749434,34,,,,,-0.69044644,,,,,,"[87.6, 70.5]",,High Pass,,14.916434,,Incomplete,David Dunn,40302.0,,,,,,Throw-in,1,From Throw In,Damien Johnson,40293.0,Right Back,86,Birmingham City,54,"['ca5c1c6b-2dc0-44be-b687-c5e1ce97ade2', 'd2efef70-c5b6-4acd-8b59-582a990f1d65']",40,,,,,,,,,,,,,,,,Birmingham City,54,00:34:40.326,Pass,
,,,,,,,,,,,,,,,,1.701407,,,,,,,,,,,,,,d2efef70-c5b6-4acd-8b59-582a990f1d65,1460,,"[32.5, 9.6]",3749434,34,,,,,0.04702413,,Left Foot,,,,"[49.5, 10.4]",,Low Pass,,17.018812,,,Thierry Henry,15516.0,,,,,,Interception,1,From Counter,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,87,Arsenal,1,"['b4e264e6-7186-41f5-8727-3e1076dd98ef', 'e9eff483-c2ff-4225-945c-85304543cb40']",41,,,,,,,,,,,,,,,,Arsenal,1,00:34:41.408,Pass,
,,,,,,,,,,,,,,,,1.256267,,,,,,,,,,,,,,61760310-cec9-420b-b9d0-f9d03150d668,1466,,"[120.0, 0.1]",3749434,35,,,,,1.6448447,,Right Foot,,,,"[117.5, 33.8]",,Low Pass,True,33.792603,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Robert Pirès,19312.0,Right Defensive Midfield,88,Arsenal,1,['4fb77a00-4b08-436c-aba1-23423f2ea998'],24,,,,,,,,,,,,,,,,Arsenal,1,00:35:24.421,Pass,
,,,,,,,,,,,,,,,,2.464019,,,,,,,,,,,,,,c3ab7923-a221-4e03-bb06-191c742cb057,1468,,"[119.8, 24.6]",3749434,35,,,,,-1.8401307,,Right Foot,,,,"[114.5, 5.4]",,Low Pass,,19.918081,,,Robert Pirès,19312.0,,,,,,Recovery,1,From Corner,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,88,Arsenal,1,['9de2e164-abf1-487b-9a5c-d32799110c25'],27,,,,,,,,,,,,,,,,Arsenal,1,00:35:27.588,Pass,
,,,,,,,,,,,,,,,,2.302541,,,,,,,,,,,,,,c57119a3-11da-4639-8f21-30641221f4f5,1472,,"[90.6, 26.3]",3749434,35,,,,,1.8241836,,Right Foot,,,,"[81.2, 62.6]",,Ground Pass,,37.497334,,,Gaël Clichy,20302.0,,,,,,,1,From Corner,Robert Pirès,19312.0,Right Defensive Midfield,88,Arsenal,1,"['3de13215-6d99-4df4-b445-b6de9aaf4f10', 'ce856b69-dc85-443d-abc9-89622e2e82e8']",34,,,,,,,,,,,,,,,,Arsenal,1,00:35:34.742,Pass,True
,,,,,,,,,,,,,,,,1.109742,,,,,,,,,,,,,,5ebeb401-38ab-437a-be6b-639773d96ee1,1475,,"[81.4, 62.6]",3749434,35,,,,,0.22252993,,Left Foot,,,,"[95.1, 65.7]",,Ground Pass,,14.046351,,,Kolo Habib Touré,38412.0,,,,,,,1,From Corner,Gaël Clichy,20302.0,Left Midfield,88,Arsenal,1,['696ac479-464b-4937-bb79-1cb58c0ea001'],38,,,,,,,,,,,,,,,,Arsenal,1,00:35:38.095,Pass,
,,,,,,,,,,,,,,,,0.874679,,,,,,,,,,,,,,1aed491d-c60e-4d26-97ff-c4b49b204c9b,1479,,"[93.7, 66.3]",3749434,35,,,,,1.6099919,,Right Foot,,,,"[93.3, 76.5]",,Ground Pass,,10.20784,,,Gaël Clichy,20302.0,,,,,,,1,From Corner,Kolo Habib Touré,38412.0,Right Back,88,Arsenal,1,"['9b024bd7-3546-47ad-9030-83dfb80dff68', 'b97f6768-2fd1-49c4-a149-6304d3930354']",39,,,,,,,,,,,,,,,,Arsenal,1,00:35:39.710,Pass,True
,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,84dd69f7-facd-46b2-8b15-c09acd0e649d,1482,,"[95.1, 69.6]",3749434,35,,,,,3.041924,,Right Foot,,,,"[90.1, 70.1]",,Low Pass,,5.0249376,,,Kolo Habib Touré,38412.0,,,,,,,1,From Corner,Gaël Clichy,20302.0,Left Midfield,88,Arsenal,1,['2e3fc950-3225-4609-9dda-637b02cf8b08'],42,,,,,,,,,,,,,,,,Arsenal,1,00:35:42.609,Pass,
,,,,,,,,,,,,,,,,2.506387,,,,,,,,,,,,,,5fe20f6d-e672-4d74-a76e-63f111555d20,1489,,"[94.4, 80.0]",3749434,35,,True,,,-2.9576492,,,,,,"[68.6, 75.2]",,High Pass,,26.242714,,,Robert Pirès,19312.0,,,,,,Throw-in,1,From Throw In,Kolo Habib Touré,38412.0,Right Back,89,Arsenal,1,['0af7d741-ab33-4879-b95c-ff5017abffff'],53,,,,,,,,,,,,,,,,Arsenal,1,00:35:53.454,Pass,
,,,,,,,,,,,,,,,,1.100749,,,,,,,,,,,,,,bf755016-1be3-40d1-b087-9df9a6f91c2e,1491,,"[68.6, 75.2]",3749434,35,,,,,-1.580796,,Right Foot,,,,"[68.4, 55.2]",,Ground Pass,,20.001,,,Eduardo César Daude Gaspar,26014.0,,,,,,,1,From Throw In,Robert Pirès,19312.0,Right Defensive Midfield,89,Arsenal,1,['270ef6aa-05a3-4c9e-9139-8b485a99932f'],56,,,,,,,,,,,,,,,,Arsenal,1,00:35:56.966,Pass,
,,,,,,,,,,,,,,,,1.827209,,,,,,,,,,,,,,dbb8b74f-7e7d-4f8c-a8e9-c1921e080be0,1493,,"[68.4, 55.2]",3749434,35,,,,,2.2715487,,Left Foot,,,,"[53.3, 73.1]",,Ground Pass,,23.41837,,,Robert Pirès,19312.0,,,,,,,1,From Throw In,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,89,Arsenal,1,['c52ba329-92d2-4fc8-80f4-4b1c1a7e6abc'],58,,,,,,,,,,,,,,,,Arsenal,1,00:35:58.066,Pass,
,,,,,,,,,,,,,,,,2.385271,,,,,,,,,,,,,,f03cbb7e-7c61-4cb0-b9ee-92ec656664c4,1496,,"[53.3, 73.1]",3749434,35,,,,,-2.6042266,,Right Foot,,,,"[14.7, 50.1]",,Low Pass,,44.93284,,,Jens Lehmann,20015.0,,,,,,,1,From Throw In,Robert Pirès,19312.0,Right Defensive Midfield,89,Arsenal,1,['fb241544-a3ac-4745-94ef-35b5744be3d1'],59,,,,,,,,,,,,,,,,Arsenal,1,00:35:59.934,Pass,
,,,,,,,,,,,,,,,,3.8988,,,,,,,,,,,,,,2fe4cd20-6afd-41be-9092-cf2d73aadfc6,1499,,"[14.7, 50.1]",3749434,36,,,,,-1.0049167,,Right Foot,,,,"[38.9, 12.0]",,Low Pass,,45.135906,,,Pascal Cygan,26194.0,,,,,,,1,From Throw In,Jens Lehmann,20015.0,Goalkeeper,89,Arsenal,1,['a81b9831-564f-4d9b-9648-913870ac909f'],4,,,,,,,,,,,,,,,,Arsenal,1,00:36:04.127,Pass,
,,,,,,,,,,,,,,,,3.917379,,,,,,,,,,,,,,096b5181-c665-4cf7-a9fb-c945201513f1,1502,,"[39.2, 12.3]",3749434,36,,,,,1.3814542,,Left Foot,,,,"[44.7, 41.0]",,Ground Pass,,29.222252,,,Eduardo César Daude Gaspar,26014.0,,,,,,,1,From Throw In,Pascal Cygan,26194.0,Left Center Back,89,Arsenal,1,['c36e4776-a60a-4795-86cc-b9f883b7ba25'],9,,,,,,,,,,,,,,,,Arsenal,1,00:36:09.186,Pass,
,,,,,,,,,,,,,,,,2.897165,,,,,,,,,,,,,,d956fcec-ba85-4492-8541-b014a40ea9a6,1505,,"[45.4, 41.2]",3749434,36,,,,,1.5764781,,Left Foot,,,,"[45.3, 58.8]",,Ground Pass,,17.600285,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,,1,From Throw In,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,89,Arsenal,1,['122f8bb6-7b77-4afe-bf28-b2891399f0f5'],13,,,,,,,,,,,,,,,,Arsenal,1,00:36:13.644,Pass,
,,,,,,,,,,,,,,,,1.070331,,,,,,,,,,,,,,6a6b55c1-0fce-4e92-81c0-f2a8476a9250,1508,,"[45.4, 58.7]",3749434,36,,,,,1.3633001,,Right Foot,,,,"[49.4, 77.7]",,Ground Pass,,19.416489,,,Kolo Habib Touré,38412.0,,,,,,,1,From Throw In,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,89,Arsenal,1,['711d864e-1d79-4844-9c80-ddaa7b0e4696'],16,,,,,,,,,,,,,,,,Arsenal,1,00:36:16.621,Pass,
,,,,,,,,,,,,,,,,2.512324,,,,,,,,,,,,,,dad4b162-46bd-4629-bc24-913b35e0d4f6,1512,,"[47.0, 75.2]",3749434,36,,,,,-1.8540173,,Right Foot,,,,"[39.2, 48.4]",,Ground Pass,,27.912004,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,,1,From Throw In,Kolo Habib Touré,38412.0,Right Back,89,Arsenal,1,['7724bd5a-8d78-4fc8-a6ed-25813c17847c'],19,,,,,,,,,,,,,,,,Arsenal,1,00:36:19.126,Pass,
,,,,,,,,,,,,,,,,3.438594,,,,,,,,,,,,,,a8104f00-5411-4a60-83c0-fd8acd2c461c,1514,,"[38.7, 48.4]",3749434,36,,,,,-1.5877918,,Right Foot,,,,"[38.1, 13.1]",,Ground Pass,,35.3051,,,Pascal Cygan,26194.0,,,,,,,1,From Throw In,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,89,Arsenal,1,['d8988992-896a-4f96-9559-7e0cb02e5db4'],21,,,,,,,,,,,,,,,,Arsenal,1,00:36:21.638,Pass,
,,,,,,,,,,,,,,,,1.266597,,,,,,,,,,,,,,0e9b5a1e-ef0e-4d3d-9108-fda0ca7c7333,1517,,"[38.1, 13.1]",3749434,36,,,,,-0.3842693,,Left Foot,,,,"[56.4, 5.7]",,Ground Pass,,19.739553,,,Gaël Clichy,20302.0,,,,,,,1,From Throw In,Pascal Cygan,26194.0,Left Center Back,89,Arsenal,1,['1e8fd366-f66c-407e-806f-4a303a6981f9'],25,,,,,,,,,,,,,,,,Arsenal,1,00:36:25.117,Pass,
,,,,,,,,,,,,,,,,0.999431,,,,,,,,,,,,,,f12536e1-c3db-4b87-9eab-cecc2969f0d7,1521,,"[56.4, 4.3]",3749434,36,,,,,0.32006422,,Left Foot,,,,"[74.2, 10.2]",,Low Pass,,18.752333,,,Dennis Bergkamp,15042.0,,,,,,,1,From Throw In,Gaël Clichy,20302.0,Left Midfield,89,Arsenal,1,"['b2953dbd-6486-462b-ad0e-35f6edeced38', 'd89f4b96-1ae8-41d6-b66b-bb62256f63b3']",27,,,,,,,,,,,,,,,,Arsenal,1,00:36:27.706,Pass,True
,,,,,,,,,,,,,,,,0.735675,,,,,,,,,,,,,,e2e63931-f48e-4d7b-a348-b11310d36c9e,1533,,"[61.1, 69.7]",3749434,36,,,,,-2.4980915,,Right Foot,,,,"[57.5, 67.0]",,Ground Pass,,4.5,,,Damien Johnson,40293.0,,,,,,,1,Regular Play,Robbie Savage,40290.0,Left Center Midfield,90,Birmingham City,54,['245c83a0-baa4-42c9-a7da-2d2b752c3b10'],33,,,,,,,,,,,,,,,,Birmingham City,54,00:36:33.146,Pass,
,,,,,,,,,,,,,,,,0.936643,,,,,,,,,,,,,,a60f31e0-7f03-4302-8a7b-7a6692a24e59,1535,,"[57.5, 67.0]",3749434,36,,,,,-0.6435011,,Right Foot,,,,"[68.7, 58.6]",,Ground Pass,,14.0,,,Mikael Forssell,40301.0,,,,,,,1,Regular Play,Damien Johnson,40293.0,Right Back,90,Birmingham City,54,['62403c33-2176-41a9-9ae8-6213255e9900'],33,,,,,,,,,,,,,,,,Birmingham City,54,00:36:33.882,Pass,
,,,,,,,,,,,,,,,,1.44417,,,,,,,,,,,,,,cc3e1d1c-dcb4-4155-bac2-0ece57be22ae,1542,,"[40.8, 32.7]",3749434,36,,,,,2.8601134,,Left Foot,,,,"[32.5, 35.1]",,Low Pass,,8.640023,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,Recovery,1,Regular Play,Robert Pirès,19312.0,Right Defensive Midfield,91,Arsenal,1,['e575bbde-b7f1-4bfd-be37-c0b1ff044039'],38,,,,,,,,,,,,,,,,Arsenal,1,00:36:38.167,Pass,
,,,,,,,,,,,,,,,,0.83507,,,,,,,,,,,,,,d2609d1c-a623-4bcd-a7db-820803df7077,1546,,"[32.3, 34.8]",3749434,36,,,,,-0.87427235,,Left Foot,,,,"[36.9, 29.3]",,Ground Pass,,7.170077,,,Eduardo César Daude Gaspar,26014.0,,,,,,,1,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,91,Arsenal,1,"['238b2ade-804f-473d-9db8-d887ee6cc1a8', 'bf76a5d0-f5c6-440d-b7bc-2f80c431914f']",39,,,,,,,,,,,,,,,,Arsenal,1,00:36:39.651,Pass,True
,,,,,,,,,,,,,,,,0.97964,,,,,,,,,,,,,,7e741a72-61fc-41a0-ae9a-536909d0451f,1549,,"[38.7, 28.5]",3749434,36,,,,,-0.3829847,,Left Foot,,,,"[52.6, 22.9]",,Ground Pass,,14.98566,,,Dennis Bergkamp,15042.0,,,,,,,1,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,91,Arsenal,1,['f54af733-b567-4d3a-8a4d-4d5b2da5edf6'],42,,,,,,,,,,,,,,,,Arsenal,1,00:36:42.434,Pass,
,,,,,,,,,,,,,,,,0.96905,,,,,,,,,,,,,,68a29ac8-895f-42aa-8cf9-ae3fbb6d50b8,1553,,"[53.7, 25.2]",3749434,36,,,,,0.560687,,Left Foot,,,,"[62.3, 30.6]",,Ground Pass,,10.154801,,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Dennis Bergkamp,15042.0,Right Center Forward,91,Arsenal,1,"['73514a5c-8717-470f-9804-53515c866c3b', 'a0e6c527-fb35-42c4-8609-bda9a5afc527']",43,,,,,,,,,,,,,,,,Arsenal,1,00:36:43.914,Pass,True
,,,,,,,,,,,,,,,,1.393834,,,,,,,,,,,,,,0554acfb-8515-44ce-914b-45da904e17a9,1564,,"[54.0, 35.7]",3749434,37,,,,,-1.4163752,,Right Foot,,,,"[57.3, 14.5]",,Ground Pass,,21.455303,,,Eduardo César Daude Gaspar,26014.0,,,,,,Free Kick,1,From Free Kick,Pascal Cygan,26194.0,Left Center Back,92,Arsenal,1,['0bdc82e2-0a8b-4af4-817f-dc5be78b4a49'],25,,,,,,,,,,,,,,,,Arsenal,1,00:37:25.954,Pass,
,,,,,,,,,,,,,,,,0.973554,,,,,,,,,,,,,,750d3f88-4c4f-40e3-9657-9308ae37b5fa,1567,,"[65.9, 8.1]",3749434,37,,,,,-0.23141098,,Left Foot,,,,"[83.3, 4.0]",,Ground Pass,,17.87652,,,Ashley Cole,12529.0,,,,,,,1,From Free Kick,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,92,Arsenal,1,['7abc8f59-5165-4ae1-91cd-d822d865ea09'],31,,,,,,,,,,,,,,,,Arsenal,1,00:37:31.133,Pass,
,,,,,,,,,,,,,,,,1.995938,,,,,,,,,,,,,,ec6ca875-54b2-425c-b359-67e5806df4c1,1570,,"[82.9, 4.0]",3749434,37,,,,,1.5451609,,Left Foot,,,,"[83.4, 23.5]",,Ground Pass,,19.506409,,Incomplete,Gaël Clichy,20302.0,,,,,,,1,From Free Kick,Ashley Cole,12529.0,Left Back,92,Arsenal,1,"['326449b9-83a2-4963-9053-664f7669463e', '7f161c24-439e-4b40-a00c-ceb83af014d3', '8bf43284-7162-468a-b692-ee844948a973']",32,,,,,,,,,,,,,,,,Arsenal,1,00:37:32.107,Pass,True
,,,,,,,,,,,,,,,,1.667915,,,,,,,,,,,,,,04928a13-01bc-4047-b588-533ec2f8a7ac,1574,,"[35.4, 62.0]",3749434,37,,,,,2.3884413,,Right Foot,,,,"[24.2, 72.5]",,Ground Pass,,15.352199,,,Kenny Cunningham,40296.0,,,,,,,1,From Free Kick,Aliou Cissé,40303.0,Right Center Midfield,92,Arsenal,1,['0d9e1fcd-7f65-40db-8994-3f8800ee739d'],35,,,,,,,,,,,,,,,,Birmingham City,54,00:37:35.036,Pass,
,,,,,,,,,,,,,,,,1.614766,,,,,,,,,,,,,,abcb80e9-7db5-4d9e-80af-e5589e86da2e,1578,,"[22.9, 75.0]",3749434,37,,,,,-0.1449101,,Right Foot,,,,"[64.7, 68.9]",,High Pass,,42.242752,,Incomplete,Mikael Forssell,40301.0,,,,,,,1,From Free Kick,Kenny Cunningham,40296.0,Right Center Back,92,Arsenal,1,"['054e96cd-9039-44c6-889a-b9692d2f857a', '285658d2-363b-4065-8dc5-64ab926cef7f', '8178531f-85ad-4133-9b5f-42601e90206b']",37,,,,,,,,,,,,,,,,Birmingham City,54,00:37:37.537,Pass,True
,,,,,,,,,,,,,,,,2.010727,,,,,,,,,,,,,,285658d2-363b-4065-8dc5-64ab926cef7f,1580,,"[55.4, 11.2]",3749434,37,,,,,1.5962454,,Head,,,,"[54.7, 38.7]",,High Pass,,27.508907,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,Recovery,1,From Free Kick,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,92,Arsenal,1,"['abcb80e9-7db5-4d9e-80af-e5589e86da2e', 'fb1b5616-3c72-4eb8-ae56-b5f33cbe9645']",39,,,,,,,,,,,,,,,,Arsenal,1,00:37:39.152,Pass,
,,,,,,,,,,,,,,,,0.701226,,,,,,,,,,,,,,08f3c72b-50cf-4100-866c-b3f4345f09ae,1583,,"[55.4, 37.3]",3749434,37,,,,,0.0,,Right Foot,,,,"[63.9, 37.3]",,Low Pass,,8.5,,,Robert Pirès,19312.0,,,,,,,1,From Free Kick,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,92,Arsenal,1,"['79b09bf3-ee13-45f7-b35e-91c16f18916a', 'ca8a143d-9ae7-4a2f-b3cb-fe24638a4b5e']",41,,,,,,,,,,,,,,,,Arsenal,1,00:37:41.163,Pass,True
,,,,,,,,,,,,,,,,1.980873,,,,,,,,,,,,,,27d5ae57-70d9-4619-9cd8-dec5e5281886,1589,,"[47.3, 30.6]",3749434,37,,,,,1.6464095,,Right Foot,,,,"[44.8, 63.6]",,Ground Pass,,33.094563,,,Damien Johnson,40293.0,,,,,,,1,Regular Play,Aliou Cissé,40303.0,Right Center Midfield,93,Birmingham City,54,['4e3b3203-5f9e-4e39-aaa8-61a7f5cd56c7'],47,,,,,,,,,,,,,,,,Birmingham City,54,00:37:47.148,Pass,
,,,,,,,,,,,,,,,,1.043862,,,,,,,,,,,,,,992783ed-49e0-4c19-87f7-8294a7d83b94,1592,,"[45.1, 64.2]",3749434,37,,,,,-0.056278538,,Right Foot,,,,"[66.4, 63.0]",,Ground Pass,,21.333776,,,David Dunn,40302.0,,,,,,,1,Regular Play,Damien Johnson,40293.0,Right Back,93,Birmingham City,54,['94e67cff-9390-49b3-9f38-b76ae250b224'],51,,,,,,,,,,,,,,,,Birmingham City,54,00:37:51.887,Pass,
,,,,,,,,,,,,,,,,0.998468,,,,,,,,,,,,,,8a89abd5-0b2c-4ce6-8038-1083ac2b710c,1594,,"[66.2, 64.9]",3749434,37,,,,,1.617637,,Right Foot,,,,"[65.6, 77.7]",,Ground Pass,,12.8140545,,,Stephen Clemence,40297.0,,,,,,,1,Regular Play,David Dunn,40302.0,Center Attacking Midfield,93,Birmingham City,54,['eb7058a4-1963-4d1a-91ca-094680fd8096'],52,,,,,,,,,,,,,,,,Birmingham City,54,00:37:52.931,Pass,
,,,,,,,,,,,,,,,,1.269708,,,,,,,,,,,,,,3cd61cf0-d4f5-4273-a627-bd3a11d0bf00,1596,,"[65.6, 77.7]",3749434,37,,,,,-0.72297937,,Left Foot,,,,"[80.9, 64.2]",,Ground Pass,,20.404411,,Incomplete,Mikael Forssell,40301.0,,,,,,,1,Regular Play,Stephen Clemence,40297.0,Right Wing,93,Birmingham City,54,"['46b046de-08d6-459f-a99d-5aad06e36955', 'c33ec456-32b8-4344-a778-129206441854']",53,,,,,,,,,,,,,,,,Birmingham City,54,00:37:53.930,Pass,
,,,,,,,,,,,,,,,,1.47958,,,,,,,,,,,,,,1513303f-9002-48ac-9daf-fc86bc640522,1603,,"[54.8, 59.2]",3749434,37,,,,,-2.0255156,,Right Foot,,,,"[50.4, 50.2]",,Ground Pass,,10.017983,,Incomplete,,,,,,,,Recovery,1,Regular Play,Damien Johnson,40293.0,Right Back,93,Birmingham City,54,['192979fb-8db1-49c0-b6fc-d7a939341eb6'],58,,,,,,,,,,,,,,,,Birmingham City,54,00:37:58.894,Pass,
,,,,,,,,,,,,,,,,1.937396,,,,,,,,,,,,,,49a94730-48f0-4fa6-afeb-d770f24cd2ce,1606,,"[72.3, 31.2]",3749434,38,,,,,0.28662124,,Right Foot,,,,"[100.8, 39.6]",,Ground Pass,,29.712118,,Incomplete,Fredrik Ljungberg,15754.0,,,,Through Ball,True,,1,Regular Play,Dennis Bergkamp,15042.0,Right Center Forward,94,Arsenal,1,"['653b5e28-dddd-4358-a3b2-7e13bc626de4', '6e10cc68-032c-4866-81ee-8051c0f4e112']",1,,,,,,,,,,,,,,,,Arsenal,1,00:38:01.278,Pass,
,,,,,,,,,,,,,,,,0.754188,,,,,,,,,,,,,,c479df75-b60c-44a5-99b4-b87742c03ec9,1610,,"[106.7, 0.1]",3749434,38,,,,,1.790493,,,,,,"[104.4, 10.4]",,High Pass,,10.553673,,,Gaël Clichy,20302.0,,,,,,Throw-in,1,From Throw In,Ashley Cole,12529.0,Left Back,95,Arsenal,1,['53e81b1a-d638-4a0a-a276-e2d340439b46'],24,,,,,,,,,,,,,,,,Arsenal,1,00:38:24.705,Pass,
,,,,,,,,,,,,,,,,0.877544,,,,,,,,,,,,,,704f6a03-e6f2-46d6-9760-aa7cdbb79d27,1613,,"[104.0, 7.9]",3749434,38,,,,,-0.5917762,,Left Foot,,,,"[110.1, 3.8]",,Ground Pass,,7.34983,,,Ashley Cole,12529.0,,,,,,,1,From Throw In,Gaël Clichy,20302.0,Left Midfield,95,Arsenal,1,['fc09a812-3966-4cc3-8bc7-e22cbf03c9f0'],26,,,,,,,,,,,,,,,,Arsenal,1,00:38:26.113,Pass,
,,,,,,,,,,,,,,,,0.697386,,,,,,,,,,,,,,c0c1d497-25cb-4a1b-b4db-c473ac0085a7,1617,,"[109.4, 3.7]",3749434,38,,,,,2.9051366,,Left Foot,,,,"[101.1, 5.7]",,Low Pass,,8.537564,,,Gaël Clichy,20302.0,,,,,,,1,From Throw In,Ashley Cole,12529.0,Left Back,95,Arsenal,1,"['3a639682-265b-4d7d-8669-03f3639cb1f6', 'a7f94840-6190-48eb-a3f0-6d0cda0ee3c7']",27,,,,,,,,,,,,,,,,Arsenal,1,00:38:27.267,Pass,True
,,,,,,,,,,,,,,,,1.460863,,,,,,,,,,,,,,20850a1e-26ab-4eb6-984e-a4b43ecc8628,1620,,"[100.1, 5.9]",3749434,38,,,,,3.1124039,,Left Foot,,,,"[86.4, 6.3]",,Ground Pass,,13.705838,,,Eduardo César Daude Gaspar,26014.0,,,,,,,1,From Throw In,Gaël Clichy,20302.0,Left Midfield,95,Arsenal,1,['e0cb9b0d-f48a-4d4f-9bb0-3ec820ddcccf'],28,,,,,,,,,,,,,,,,Arsenal,1,00:38:28.999,Pass,
,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,3107a30c-9b82-4196-822d-34d94f919207,1623,,"[85.8, 20.2]",3749434,38,,,,,1.6222972,,Left Foot,,,,"[84.8, 39.6]",,Ground Pass,,19.425756,,,Robert Pirès,19312.0,,,,,,,1,From Throw In,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,95,Arsenal,1,['361fea09-723c-4674-b6ba-43cb35498549'],33,,,,,,,,,,,,,,,,Arsenal,1,00:38:33.189,Pass,
,,,,,,,,,,,,,,,,2.365357,,,,,,,,,,,,,,40445323-3270-4267-96be-ce6a1e858081,1626,,"[85.1, 39.9]",3749434,38,,,,,1.1940335,,Right Foot,,,,"[99.7, 76.8]",,Ground Pass,,39.683372,,,Kolo Habib Touré,38412.0,,,,,,,1,From Throw In,Robert Pirès,19312.0,Right Defensive Midfield,95,Arsenal,1,['d06f74a5-1629-461f-af7c-5a1fdb88cc12'],35,,,,,,,,,,,,,,,,Arsenal,1,00:38:35.864,Pass,
,,,,,,,,,,,,,,,,3.296203,,,,,,,,,,,,,,6f6b2acf-dd5b-498d-8917-7921bd14c70c,1633,,"[6.0, 44.0]",3749434,39,,,,,0.19479546,,Right Foot,,,,"[80.0, 58.6]",,High Pass,,75.42652,,,Mikael Forssell,40301.0,,,,,,Goal Kick,1,From Goal Kick,Maik Taylor,40292.0,Goalkeeper,96,Birmingham City,54,['0014b2a3-10e3-42e5-a26d-deb4f0e4f82f'],11,,,,,,,,,,,,,,,,Birmingham City,54,00:39:11.969,Pass,
,,,,,,,,,,,,,,,,2.164579,,,,,,,,,,,,,,58e16c26-882b-44b2-aeb6-19a6735d5b3d,1635,,"[80.0, 58.6]",3749434,39,,,,True,-0.62808806,,,,,,"[88.4, 52.5]",,High Pass,,10.381233,,Incomplete,Stephen Clemence,40297.0,,,,,,,1,From Goal Kick,Mikael Forssell,40301.0,Center Forward,96,Birmingham City,54,"['a01fb883-fac7-427e-bbc3-00976098b54b', 'b0b88208-a74a-4a48-8917-e99e16d43470', 'be0fbd8f-b8d9-44f8-bff8-e06c5f88f0e0']",15,,,,,,,,,,,,,,,,Birmingham City,54,00:39:15.265,Pass,True
