bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.493782,,,,,,,,,,,,,,9c788b11-2240-463d-bde4-5f71b8dc0088,17,,"[26.6, 29.9]",3749603,0,,,,,1.5877439,,Right Foot,,,,"[25.9, 71.2]",Ground Pass,,41.30593,,,,,Laureano Bisan-Etame Mayer,40222.0,,True,,,,1,From Kick Off,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,2,Arsenal,1,['2d0bed9a-4c92-4ce2-8e4a-416e8e40fb40'],9,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:09.576,Pass,
,,,,,,,,,,,,,,,,,1.666662,,,,,,,,,,,,,,e01cb09a-705d-4569-be5c-5ea8c18f43e4,20,,"[24.9, 69.9]",3749603,0,,,,,0.19829403,,Right Foot,,,,"[46.3, 74.2]",Ground Pass,,21.827734,,,,,Fredrik Ljungberg,15754.0,,,,,,1,From Kick Off,Laureano Bisan-Etame Mayer,40222.0,Right Back,2,Arsenal,1,['5bc79a62-2133-4fdc-b452-5f7435cb3f94'],12,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:12.987,Pass,
,,,,,,,,,,,,,,,,,1.004384,,,,,,,,,,,,,,8e9eb3ac-f216-46a2-af46-994abf15d0cd,23,,"[47.3, 73.9]",3749603,0,,,,,-1.9747144,,Right Foot,,,,"[42.0, 61.5]",Ground Pass,,13.485177,,,,,Ray Parlour,24972.0,,,,,,1,From Kick Off,Fredrik Ljungberg,15754.0,Right Midfield,2,Arsenal,1,['ecbace34-865d-464a-90a6-46fc906a24f1'],15,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:15.564,Pass,
,,,,,,,,,,,,,,,,,1.063887,,,,,,,,,,,,,,2aa1eaf3-2f16-428b-8646-32d428f3b27e,26,,"[42.0, 61.5]",3749603,0,,,,,2.173473,,Right Foot,,,,"[34.5, 72.4]",Ground Pass,,13.231024,,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,1,From Kick Off,Ray Parlour,24972.0,Left Defensive Midfield,2,Arsenal,1,['c01d63c8-7271-4697-b83f-20fd66ed7d88'],16,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:16.588,Pass,
,,,,,,,,,,,,,,,,,1.40872,,,,,,,,,,,,,,26919749-c17e-485c-a613-db9ba3154ea0,28,,"[34.3, 72.4]",3749603,0,,,,,-1.7028898,,Right Foot,,,,"[32.4, 58.1]",Low Pass,,14.425672,,,Incomplete,,Kolo Habib Touré,38412.0,,,,,,1,From Kick Off,Laureano Bisan-Etame Mayer,40222.0,Right Back,2,Arsenal,1,"['77438eca-c56b-460d-b11d-dacbce9d1291', 'ff5f2af2-2c48-4261-9e36-c42c10a2794e']",17,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:17.652,Pass,
,,,,,,,,,,,,,,,,,0.175821,,,,,,,,,,,,,,9b260ac9-c5f8-4343-8f04-3b9dc09092ec,33,,"[91.2, 22.6]",3749603,0,,,,,1.6997072,,Right Foot,,,,"[90.5, 28.0]",Low Pass,,5.4451814,,,,,Martin Djetou,40423.0,,,,,,1,From Kick Off,Junichi Inamoto,40409.0,Left Center Midfield,2,Arsenal,1,"['5391d745-8d7c-49d6-ad4f-d5a116339553', 'fe5aca4f-787b-40ad-80e7-ac42ae33e0a9']",20,,,,,,,,,,,,,,,,,,,Fulham,55,00:00:20.167,Pass,True
,,,,,,,,,,,,,,,,,3.103684,,,,,,,,,,,,,,e7f54ec3-e301-432c-b805-bf106da6da54,40,,"[10.8, 42.3]",3749603,0,,,,,-0.7817262,,Keeper Arm,,,,"[51.8, 1.6]",High Pass,,57.771015,,,,,Robert Pirès,19312.0,,True,,,,1,From Kick Off,Jens Lehmann,20015.0,Goalkeeper,2,Arsenal,1,['b956d31e-98e6-422a-b7a5-ac2f1ba48855'],24,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:24.909,Pass,
,,,,,,,,,,,,,,,,,1.061508,,,,,,,,,,,,,,5f855661-1ee4-4fda-8a86-b92b64bc1727,44,,"[52.7, 3.4]",3749603,0,,,,,0.6496528,,Right Foot,,,,"[76.0, 21.1]",Ground Pass,,29.260553,,,,,Thierry Henry,15516.0,,,,,,1,From Kick Off,Robert Pirès,19312.0,Left Midfield,2,Arsenal,1,"['670a8c7c-9cb2-4d85-9bff-86ba59ba4c16', '7b23a6c4-8131-4478-8c1a-ac4cdc84d315']",30,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:30.391,Pass,True
,,,,,,,,,,,,,,,,,3.054952,,,,,,,,,,,,,,32564c11-c9a4-400c-8fdd-6255bcbd2044,47,,"[81.1, 23.5]",3749603,0,,,,,1.3607916,,Right Foot,,,,"[91.8, 73.7]",Low Pass,,51.32767,,,,,Fredrik Ljungberg,15754.0,,True,,,,1,From Kick Off,Thierry Henry,15516.0,Right Center Forward,2,Arsenal,1,['88f3e46b-6a63-48fc-bdcd-52c07a866a93'],34,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:34.190,Pass,
,,,,,,,,,,,,,,,,,1.069444,,,,,,,,,,,,,,a0b3339d-001d-47ac-87f6-4350492b6305,50,,"[99.5, 62.8]",3749603,0,,,,,0.35877067,,Left Foot,,,,"[111.5, 67.3]",Ground Pass,,12.816006,,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,1,From Kick Off,Fredrik Ljungberg,15754.0,Right Midfield,2,Arsenal,1,['44f5e3b7-4758-4b35-b064-6e416d0d5a63'],40,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:40.396,Pass,
,,,,,,,,,,,,,,,,,0.163552,,,,,,,,,,,,,,4b5eb8ed-f43c-460d-b818-17c4d5b24cf0,53,,"[116.0, 67.1]",3749603,0,,,,,-1.4711276,,Right Foot,,,,"[116.6, 61.1]",Low Pass,,6.0299253,,,Incomplete,,,,,,,,,1,From Kick Off,Laureano Bisan-Etame Mayer,40222.0,Right Back,2,Arsenal,1,['fe34a700-22e5-40cd-982f-f7cdddd55943'],43,,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:43.076,Pass,
,,,,,,,,,,,,,,,,,2.132987,,,,,,,,,,,,,,4f98245c-8e81-4761-abef-05cb2176154a,55,,"[120.0, 80.0]",3749603,1,,,,,-1.8014457,,Left Foot,,,,"[111.1, 42.1]",High Pass,True,38.930965,,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,José Antonio Reyes Calderón,23816.0,Left Center Forward,3,Arsenal,1,['c39986e0-cfa1-4e6d-adeb-279f28df52a8'],15,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:15.244,Pass,
,,,,,,,,,,,,,,,,,3.052434,,,,,,,,,,,,,,73351a7a-4984-4543-9f86-b09bfa10ccbb,57,,"[83.1, 52.3]",3749603,1,,,,,-0.56538934,,Head,,,,"[97.6, 43.1]",High Pass,,17.172361,,,Incomplete,,,,,,,,Recovery,1,From Corner,Laureano Bisan-Etame Mayer,40222.0,Right Back,3,Arsenal,1,['d4ccff72-84eb-44f8-9a7c-a3d6ca3e0b20'],19,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:19.602,Pass,
,,,,,,,,,,,,,,,,,1.884852,,,,,,,,,,,,,,0a44618b-3661-4a2f-9c89-07caf8703ff2,59,,"[88.4, 74.6]",3749603,1,,,,,-0.9854509,,Right Foot,True,,,"[105.7, 48.5]",Low Pass,,31.312937,,,,,Fredrik Ljungberg,15754.0,,,Through Ball,True,Recovery,1,From Corner,Ray Parlour,24972.0,Left Defensive Midfield,3,Arsenal,1,['78335306-2a3d-4f60-8372-c638fa1f1021'],25,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:25.544,Pass,
,,,,,,,,,,,,,,,,,3.800021,,,,,,,,,,,,,,2b4ba854-169c-4cbf-b56a-f6557d8be03b,67,,"[33.2, 31.6]",3749603,1,,,,,-0.11050307,,Right Foot,,,,"[104.4, 23.7]",High Pass,,71.63693,,,Incomplete,,,,,,,,,1,From Corner,Sylvain Legwinski,40411.0,Center Midfield,3,Arsenal,1,['f01452f1-1f61-4bfa-b6b0-d710e6fcb055'],32,,,,,,,,,,,,,,,,,,,Fulham,55,00:01:32.005,Pass,
,,,,,,,,,,,,,,,,,1.188838,,,,,,,,,,,,,,2ac052a3-e962-40b4-ba07-11327ed39a32,69,,"[15.5, 56.4]",3749603,1,,True,,,0.7422595,,Right Foot,,,,"[30.0, 69.7]",Ground Pass,,19.675873,,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,1,Regular Play,Jens Lehmann,20015.0,Goalkeeper,4,Arsenal,1,['8000393a-9d64-4348-be08-4802a27bc38c'],38,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:38.026,Pass,
,,,,,,,,,,,,,,,,,1.804452,,,,,,,,,,,,,,e2040d2e-95f0-4264-a5c8-0af069b0a652,71,,"[33.0, 68.6]",3749603,1,,,,,-1.7370331,,Right Foot,,,,"[25.5, 23.9]",High Pass,,45.32483,,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,True,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,4,Arsenal,1,['e585e8b6-f3da-4b17-89ad-c58dd82e39a8'],41,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:41.830,Pass,
,,,,,,,,,,,,,,,,,1.507281,,,,,,,,,,,,,,ad144824-496f-4610-8dbf-d19538c692be,74,,"[25.5, 23.9]",3749603,1,,,,,0.16514868,,Right Foot,,,,"[38.1, 26.0]",Ground Pass,,12.773801,,,,,Patrick Vieira,15515.0,,,,,,1,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,4,Arsenal,1,['edd51a87-8ac7-48dd-8177-b911acdf1f04'],46,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:46.474,Pass,
,,,,,,,,,,,,,,,,,0.705966,,,,,,,,,,,,,,f5ce5f6c-4b1e-4f1d-8b4e-7fcef0829b0f,77,,"[38.3, 26.0]",3749603,1,,,,,-0.32455167,,Right Foot,,,,"[49.0, 22.4]",Ground Pass,,11.289375,,,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Patrick Vieira,15515.0,Right Defensive Midfield,4,Arsenal,1,['039da8d4-dc44-4dc5-9c8c-de987824a92a'],48,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:48.827,Pass,
,,,,,,,,,,,,,,,,,1.915777,,,,,,,,,,,,,,8a8af233-70eb-451d-a3ba-a57777c4313c,80,,"[48.8, 20.7]",3749603,1,,,,,-1.928926,,Right Foot,,,,"[42.4, 3.6]",Low Pass,,18.258423,,,,,Patrick Vieira,15515.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Right Center Forward,4,Arsenal,1,"['73154aa7-18e2-4abc-804d-36535aa0596c', 'a44c5b85-964f-4139-b707-272226e9a7bc']",49,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:49.533,Pass,True
,,,,,,,,,,,,,,,,,0.789717,,,,,,,,,,,,,,11b079a0-ab99-42d4-8d5a-b23e7d36e89d,84,,"[44.3, 2.9]",3749603,1,,,,,1.2669467,,Left Foot,,,,"[48.0, 14.7]",Ground Pass,,12.366487,,,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Patrick Vieira,15515.0,Right Defensive Midfield,4,Arsenal,1,"['7c6b0171-01b9-45f6-992b-707f1da61afc', 'd34aaf38-41bd-4407-aa43-fc608e2ad316']",52,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:52.751,Pass,True
,,,,,,,,,,,,,,,,,0.770308,,,,,,,,,,,,,,71c9cd12-2029-41a1-995b-cc6db4888261,89,,"[43.9, 17.9]",3749603,1,,,,,0.27179217,,Right Foot,,,,"[56.1, 21.3]",Ground Pass,,12.664912,,,,,Patrick Vieira,15515.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Right Center Forward,4,Arsenal,1,"['2ec6252f-0b8e-4e3f-8584-9acf1066c04f', '8891037e-ea1c-4a2b-9502-e88ea6fecd1b']",59,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:59.395,Pass,True
,,,,,,,,,,,,,,,,,0.378787,,,,,,,,,,,,,,15c98c39-4491-40bf-975f-252ac6f9f73d,94,,"[56.1, 22.8]",3749603,2,,True,,,1.7041985,,Right Foot,,,,"[49.9, 69.0]",Ground Pass,,46.614162,,,,,Laureano Bisan-Etame Mayer,40222.0,,True,,,Free Kick,1,From Free Kick,Patrick Vieira,15515.0,Right Defensive Midfield,5,Arsenal,1,['1f6f7462-d4bc-4dd7-b208-e838f3265b54'],19,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:19.501,Pass,
,,,,,,,,,,,,,,,,,1.123975,,,,,,,,,,,,,,2d09a153-c6cb-49a1-9b4e-c486c6792592,96,,"[50.5, 68.0]",3749603,2,,,,,-1.3067393,,Right Foot,,,,"[57.8, 41.0]",Ground Pass,,27.969448,,,,,Patrick Vieira,15515.0,,,,,,1,From Free Kick,Laureano Bisan-Etame Mayer,40222.0,Right Back,5,Arsenal,1,['b72d0b31-d14d-48c8-858a-844fd2778b27'],20,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:20.039,Pass,
,,,,,,,,,,,,,,,,,1.283754,,,,,,,,,,,,,,9e02fa5c-04a9-49f3-a26d-c75976cf9813,99,,"[56.3, 38.9]",3749603,2,,,,,-2.2967408,,Right Foot,,,,"[40.5, 21.1]",Ground Pass,,23.80084,,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,1,From Free Kick,Patrick Vieira,15515.0,Right Defensive Midfield,5,Arsenal,1,['aeddab6e-2baf-4613-8546-47d9a9532ee9'],21,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:21.273,Pass,
,,,,,,,,,,,,,,,,,0.99307,,,,,,,,,,,,,,dbec3f5e-6a1d-4fc4-9708-673daef3e48d,102,,"[41.3, 13.0]",3749603,2,,,,,-0.7853982,,Left Foot,,,,"[51.8, 2.5]",Ground Pass,,14.849242,,,,,Ashley Cole,12529.0,,,,,,1,From Free Kick,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,5,Arsenal,1,['f9ceaa80-4bb1-4d9b-bdb3-2ce154b11d06'],25,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:25.443,Pass,
,,,,,,,,,,,,,,,,,1.877515,,,,,,,,,,,,,,f096165d-4d43-4855-a86d-150215e4e078,105,,"[46.7, 3.4]",3749603,2,,,,,1.7830213,,Left Foot,,,,"[42.8, 21.5]",Ground Pass,,18.5154,,,,,Kolo Habib Touré,38412.0,,,,,,1,From Free Kick,Ashley Cole,12529.0,Left Back,5,Arsenal,1,['93484523-867c-44b8-a16a-7df2fe17dd6c'],27,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:27.684,Pass,
,,,,,,,,,,,,,,,,,0.923869,,,,,,,,,,,,,,4c164a54-44a5-47a3-a328-167cbbd6cc52,111,,"[56.1, 36.7]",3749603,2,,,,,1.8102956,,Right Foot,,,,"[54.0, 45.3]",Ground Pass,,8.852683,,,,,Ray Parlour,24972.0,,,,,,1,From Free Kick,Kolo Habib Touré,38412.0,Right Center Back,5,Arsenal,1,['efc355f0-a555-4406-b587-a2580e32a523'],33,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:33.641,Pass,
,,,,,,,,,,,,,,,,,1.567664,,,,,,,,,,,,,,dcb2d749-f8bd-4b38-ae76-5acf8091d30e,114,,"[52.3, 50.4]",3749603,2,,,,,-1.3525543,,Right Foot,,,,"[57.8, 25.6]",Ground Pass,,25.40256,,,,,Robert Pirès,19312.0,,,,,,1,From Free Kick,Ray Parlour,24972.0,Left Defensive Midfield,5,Arsenal,1,['0242b7e9-0aeb-4352-a08d-be2132e53d24'],38,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:38.676,Pass,
,,,,,,,,,,,,,,,,,1.130773,,,,,,,,,,,,,,14a2e4bc-abb1-47b6-a3fa-7a65243952b8,116,,"[57.6, 26.2]",3749603,2,,,,,2.815951,,Left Foot,,,,"[49.9, 28.8]",Low Pass,,8.127115,,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,1,From Free Kick,Robert Pirès,19312.0,Left Midfield,5,Arsenal,1,['1012fbf3-68bc-4061-a930-80ae75decdf5'],40,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:40.244,Pass,
,,,,,,,,,,,,,,,,,1.916465,,,,,,,,,,,,,,4798bb3b-8701-4052-87f4-bb10e65982aa,118,,"[50.1, 28.8]",3749603,2,,,,,-1.3154643,,Right Foot,,,,"[57.2, 1.6]",Ground Pass,,28.111385,,,,,Ashley Cole,12529.0,,,,,,1,From Free Kick,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,5,Arsenal,1,['afb136f6-47fa-4005-a898-17c4c66799e0'],41,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:41.374,Pass,
,,,,,,,,,,,,,,,,,1.117594,,,,,,,,,,,,,,27f3655f-bfaa-4359-ac63-9e8dce72af23,121,,"[56.5, 17.9]",3749603,2,,,,,1.7580502,,Right Foot,,,,"[52.9, 36.9]",Ground Pass,,19.338045,,,,,Ray Parlour,24972.0,,,,,,1,From Free Kick,Ashley Cole,12529.0,Left Back,5,Arsenal,1,['c8db23df-7b52-434a-a443-84d39dad6b86'],48,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:48.682,Pass,
