50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.199998,,,,,,,,,,,,402dc131-d92a-46e0-992e-79a28c6c4644,15,,"[57.5, 62.0]",3749590,0,,,,,3.0683904,,Right Foot,,"[42.5, 63.1]",,Ground Pass,,15.040279,,,,,Steve Howey,38569.0,,,,,,,1,From Kick Off,Billy McKinlay,15049.0,Right Defensive Midfield,2,Leicester City,22,['9782e1b2-44a7-4fba-aaa6-00290570da51'],10,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:10.407,Pass,
,,,,,,,,,,,,,,,,,,,2.456946,,,,,,,,,,,,22951d84-0d83-4719-949b-f238e352e512,18,,"[35.3, 57.0]",3749590,0,,,,,-2.631915,,Right Foot,,"[9.0, 42.3]",,Ground Pass,,30.129387,,,,,Ian Walker,40236.0,,,,,,,1,From Kick Off,Steve Howey,38569.0,Right Center Back,2,Leicester City,22,['481e41bc-e054-4c9e-9d7d-0a11eea16481'],14,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:14.157,Pass,
,,,,,,,,,,,,,,,,,,,3.183484,,,,,,,,,,,,0fec1dba-b3ed-40d2-b30f-82ca2c613180,21,,"[20.6, 51.3]",3749590,0,,,,,-0.013195715,,Right Foot,,"[88.8, 50.4]",,High Pass,,68.20594,,,Incomplete,,Leslie Ferdinand,38556.0,,,,,,,1,From Kick Off,Ian Walker,40236.0,Goalkeeper,2,Leicester City,22,"['779c4a28-134b-46fb-a898-876f2f139a10', 'ae92660c-9904-467b-b514-77fc83f438c2']",22,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:22.799,Pass,
,,,,,,,,,,,,,,,,,,,0.084563,,,,,,,,,,,,7d80a17d-b548-4cf1-abe6-252c43ae42e0,26,,"[77.0, 33.3]",3749590,0,,,,True,-2.2752905,,,,"[75.3, 31.3]",,Low Pass,,2.624881,,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Callum Davidson,375890.0,Left Defensive Midfield,2,Leicester City,22,"['292b34da-c1e4-4c39-991a-73189b86f77b', '90084393-2578-46b7-b9a9-086ce46a7b34']",27,,,,,,,,,,,,,,,,,,Leicester City,22,00:00:27.493,Pass,True
,,,,,,,,,,,,,,,,,,,0.877809,,,,,,,,,,,,d36ba862-c0a9-47be-8795-237e32400919,28,,"[40.2, 41.2]",3749590,0,,,,,0.5326436,,Head,,"[49.7, 46.8]",,High Pass,,11.027693,,,,,Dennis Bergkamp,15042.0,,,,,,Recovery,1,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,3,Arsenal,1,['c2e5e29e-2ce5-4afc-a605-22ba445bba13'],29,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:29.026,Pass,
,,,,,,,,,,,,,,,,,,,0.585701,,,,,,,,,,,,09eb826c-09ab-4bb6-9496-7ab8bfb3677a,32,,"[49.0, 47.8]",3749590,0,,,,,2.1799598,,Other,,"[46.0, 52.1]",,Low Pass,,5.2430906,,,,,Fredrik Ljungberg,15754.0,,,,,,,1,Regular Play,Dennis Bergkamp,15042.0,Right Center Forward,3,Arsenal,1,['1d294671-a956-4dc8-97cb-5886da605e2e'],29,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:29.918,Pass,
,,,,,,,,,,,,,,,,,,,0.832901,,,,,,,,,,,,fb6bdcf0-541d-47c6-acb1-da79fd235935,36,,"[44.6, 51.8]",3749590,0,,,,,-2.0968628,,Left Foot,,"[41.0, 45.6]",,Ground Pass,,7.169379,,,,,Pascal Cygan,26194.0,,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,3,Arsenal,1,"['9eaf0c3d-74e6-4b16-9ad6-9e6ba31ded51', 'ee3e3660-829c-4f11-8b8f-5bb538f155e2']",31,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:31.130,Pass,True
,,,,,,,,,,,,,,,,,,,1.681476,,,,,,,,,,,,4bf303f0-6b8c-4e5d-835c-dc6dfcd25cb2,39,,"[41.0, 45.5]",3749590,0,,,,,1.6347091,,Right Foot,,"[40.2, 58.0]",,Ground Pass,,12.525574,,,,,Eduardo César Daude Gaspar,26014.0,,,,,,,1,Regular Play,Pascal Cygan,26194.0,Left Center Back,3,Arsenal,1,['3085a167-4740-4f45-adbb-a9bcfa520209'],32,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:32.535,Pass,
,,,,,,,,,,,,,,,,,,,1.612183,,,,,,,,,,,,fba0e244-dfb4-45cb-99dd-34afd9bbe1fa,42,,"[48.6, 61.4]",3749590,0,,,,,1.2048268,,Left Foot,,"[55.0, 78.1]",,Ground Pass,,17.88435,,,,,Kolo Habib Touré,38412.0,,,,,,,1,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,3,Arsenal,1,['ec4037ab-ac1d-48ed-835e-a9ac60d13412'],36,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:36.484,Pass,
,,,,,,,,,,,,,,,,,,,0.177279,,,,,,,,,,,,6dd24690-e1d8-4137-a9b8-4f921fc721ae,45,,"[55.0, 78.1]",3749590,0,,,,,-0.04051835,,Right Foot,,"[62.4, 77.8]",,Low Pass,,7.406079,,,Incomplete,,Jérémie Aliadière,40255.0,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Back,3,Arsenal,1,"['5a309fed-be08-4637-9b8b-e9128418de75', '9bc7896b-3559-445f-93a4-611223fa0fea']",39,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:39.400,Pass,
,,,,,,,,,,,,,,,,,,,0.607249,,,,,,,,,,,,cce75e06-391d-4bc7-9faa-49e5b2598020,48,,"[69.8, 80.0]",3749590,0,,True,,,-1.028797,,,,"[75.4, 70.7]",,Low Pass,,10.855874,,,,,Dennis Bergkamp,15042.0,,,,,,Throw-in,1,From Throw In,Kolo Habib Touré,38412.0,Right Back,4,Arsenal,1,['2d024053-949e-4e8d-af10-11015d23af47'],58,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:58.313,Pass,
,,,,,,,,,,,,,,,,,,,1.082706,,,,,,,,,,,,0252ffd1-60cd-4e16-af35-7af80c52eedd,50,,"[76.1, 70.7]",3749590,0,,,,,1.4682164,,Right Foot,,"[76.8, 77.5]",,Low Pass,,6.8359346,,,,,Kolo Habib Touré,38412.0,,,,,,,1,From Throw In,Dennis Bergkamp,15042.0,Right Center Forward,4,Arsenal,1,['ba524fe9-42db-43ee-ad95-7218726efa01'],58,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:58.959,Pass,
,,,,,,,,,,,,,,,,,,,0.736336,,,,,,,,,,,,221db12f-5878-4a8a-9d23-49d0286842fc,53,,"[77.1, 77.3]",3749590,1,,,,,-0.583373,,Right Foot,,"[82.1, 74.0]",,Low Pass,,5.990826,,,,,Fredrik Ljungberg,15754.0,,,,,,,1,From Throw In,Kolo Habib Touré,38412.0,Right Back,4,Arsenal,1,['55d2facc-50e0-42a5-900a-4d4bbbdc2e4b'],0,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:00.930,Pass,
,,,,,,,,,,,,,,,,,,,1.058288,,,,,,,,,,,,9f622cca-0731-4b70-a696-53f604762426,58,,"[76.1, 74.9]",3749590,1,,,,,2.7552555,,Other,,"[70.2, 77.3]",,Ground Pass,,6.369458,,,,,Dennis Bergkamp,15042.0,,,,,,,1,From Throw In,Fredrik Ljungberg,15754.0,Right Midfield,4,Arsenal,1,"['89b96e44-93b2-4cfc-827e-c14a6e86374a', 'aab1ab95-e0c1-45cc-969d-f5385b48ed3f']",2,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:02.320,Pass,True
,,,,,,,,,,,,,,,,,,,0.469567,,,,,,,,,,,,e50bf5ab-a035-4134-a058-6a065fa75116,61,,"[70.2, 77.3]",3749590,1,,,,,-0.16820677,,Right Foot,,"[75.5, 76.4]",,Ground Pass,,5.375872,,,,,Fredrik Ljungberg,15754.0,,,,,,,1,From Throw In,Dennis Bergkamp,15042.0,Right Center Forward,4,Arsenal,1,['a6627d15-03f1-4162-8e3e-92eddc2203ad'],3,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:03.423,Pass,
,,,,,,,,,,,,,,,,,,,1.366233,,,,,,,,,,,,adc9f1fa-1454-4a75-962b-022c4324c7f9,65,,"[69.5, 71.0]",3749590,1,,,,,-1.805519,,Left Foot,,"[65.1, 52.6]",,Ground Pass,,18.918774,,,,,Eduardo César Daude Gaspar,26014.0,,,,,,,1,From Throw In,Fredrik Ljungberg,15754.0,Right Midfield,4,Arsenal,1,"['860b96e6-ff91-4345-bb69-eff78adf6afe', 'e325feaf-7ee5-41ff-9866-b7c215504f94']",5,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:05.974,Pass,True
,,,,,,,,,,,,,,,,,,,1.692487,,,,,,,,,,,,1c09b17b-d7b2-47b4-b2cf-650a0122a9f1,68,,"[63.6, 53.8]",3749590,1,,,,,-2.0344439,,Left Foot,,"[56.0, 38.6]",,Ground Pass,,16.994116,,,,,Pascal Cygan,26194.0,,,,,,,1,From Throw In,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,4,Arsenal,1,['08c3cece-09b4-41f2-8f4c-5f2a9f74dcd7'],8,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:08.086,Pass,
,,,,,,,,,,,,,,,,,,,1.349659,,,,,,,,,,,,903c038b-5c0a-470c-b14b-766f78f426bd,71,,"[55.8, 37.3]",3749590,1,,,,,-0.890397,,Left Foot,,"[74.9, 13.7]",,Ground Pass,,30.360666,,,Incomplete,,Robert Pirès,19312.0,,,,,,,1,From Throw In,Pascal Cygan,26194.0,Left Center Back,4,Arsenal,1,"['1409b489-fcd0-4062-941e-b3b53ab698ac', 'bcf4b773-a0f5-4506-a4e6-bc2c954ecbb2']",9,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:09.828,Pass,
,,,,,,,,,,,,,,,,,,,2.457958,,,,,,,,,,,,ba681ce4-2b15-47fe-a7d7-095f92412304,74,,"[68.0, 0.1]",3749590,1,,True,,,2.7902648,,,,"[42.9, 9.3]",,High Pass,,26.732939,,,,,Pascal Cygan,26194.0,,,,,,Throw-in,1,From Throw In,Ashley Cole,12529.0,Left Back,5,Arsenal,1,['b0cb0ec8-de8f-4c45-ab13-daaad840472c'],19,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:19.944,Pass,
,,,,,,,,,,,,,,,,,,,0.964233,,,,,,,,,,,,09130a68-88e2-4114-a7bd-d1ea3f6c5136,76,,"[42.3, 9.3]",3749590,1,,,,,-0.24717647,,Left Foot,,"[53.0, 6.6]",,Ground Pass,,11.035398,,,,,Ashley Cole,12529.0,,,,,,,1,From Throw In,Pascal Cygan,26194.0,Left Center Back,5,Arsenal,1,['006e346e-2c97-46f1-aec6-1b728c1b38fe'],23,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:23.427,Pass,
,,,,,,,,,,,,,,,,,,,1.247762,,,,,,,,,,,,13f6c4d2-5ff1-4e7c-aa06-f17866e2198c,79,,"[64.6, 6.7]",3749590,1,,,,,0.7940435,,Left Foot,,"[81.8, 24.2]",,Ground Pass,,24.537521,,,,,Jérémie Aliadière,40255.0,,,,,,,1,From Throw In,Ashley Cole,12529.0,Left Back,5,Arsenal,1,['ae7823a0-fa21-4122-99b4-92e46072ae90'],27,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:27.658,Pass,
,,,,,,,,,,,,,,,,,,,1.001705,,,,,,,,,,,,e609b73c-7a07-48cc-aef6-afaa9d08bd79,86,,"[81.8, 23.1]",3749590,1,,,,,-2.2101822,,Right Foot,,"[76.0, 15.3]",,Low Pass,,9.720082,,,,,Dennis Bergkamp,15042.0,,,,,,,1,From Throw In,Jérémie Aliadière,40255.0,Left Center Forward,5,Arsenal,1,"['d1474eac-da69-4d72-97d5-b23b3b599d5d', 'dda13794-5050-4a5d-be51-50de8db22cc2']",28,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:28.927,Pass,True
,,,,,,,,,,,,,,,,,,,1.710688,,,,,,,,,,,,37ba345a-f9c3-4485-b41f-388f4bdc7e25,88,,"[76.0, 15.3]",3749590,1,,,,,1.2327724,,Right Foot,,"[81.8, 31.8]",,Low Pass,,17.489712,,,,,Jérémie Aliadière,40255.0,,,,,,,1,From Throw In,Dennis Bergkamp,15042.0,Right Center Forward,5,Arsenal,1,['62fb9695-d1b9-4783-b262-f24062f113a4'],29,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:29.929,Pass,
,,,,,,,,,,,,,,,,,,,0.912543,,,,,,,,,,,,675e3120-7406-4b63-b4de-88d924b0a651,92,,"[82.3, 32.1]",3749590,1,,,,,1.5484537,526c0290-9182-4e3d-8d21-cd7e8f824f4a,Right Foot,,"[82.7, 50.0]",,Ground Pass,,17.904469,,,,,Gilberto Aparecido da Silva,40221.0,True,,,,,,1,From Throw In,Jérémie Aliadière,40255.0,Left Center Forward,5,Arsenal,1,"['952b1a59-1d4d-4357-8199-6a49ba63c766', 'b86f3cff-ded2-46fe-b415-0d7179852c29']",31,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:31.690,Pass,True
,,,,,,,,,,,,,,,,,,,3.317616,,,,,,,,,,,,5225cc1c-0b77-4d8b-a8da-c1d2c37fe8dd,97,,"[6.0, 44.0]",3749590,2,,,,,-0.012362008,,Right Foot,,"[78.8, 43.1]",,High Pass,,72.805565,,,,,Marcus Bent,40242.0,,,,,,Goal Kick,1,From Goal Kick,Ian Walker,40236.0,Goalkeeper,6,Leicester City,22,['e08cd710-176d-4286-9d40-b036129fc0b4'],7,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:07.491,Pass,
,,,,,,,,,,,,,,,,,,,1.221423,,,,,,,,,,,,c35b269b-c22e-4c0c-a47a-26332363235e,100,,"[78.8, 43.1]",3749590,2,,,,True,-0.097591095,,,,"[93.1, 41.7]",,Low Pass,,14.368368,,,,,Leslie Ferdinand,38556.0,,,,,,,1,From Goal Kick,Marcus Bent,40242.0,Right Center Forward,6,Leicester City,22,"['8dc6270d-7a4a-425e-abdb-ed1e034c1936', 'af6dd6fa-8358-46aa-8bb6-0d8a9f927661']",10,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:10.809,Pass,True
,,,,,,,,,,,,,,,,,,,1.313506,,,,,,,,,,,,24da2cc2-f9aa-4c96-a484-ff69b5d956ff,104,,"[92.6, 44.1]",3749590,2,,,,,1.673293,,Right Foot,,"[90.8, 61.6]",,Low Pass,,17.592327,,,,,James Scowcroft,40237.0,,,,,,,1,From Goal Kick,Leslie Ferdinand,38556.0,Left Center Forward,6,Leicester City,22,['e16780a7-9689-4891-bec3-fee826b4f37d'],13,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:13.025,Pass,
,,,,,,,,,,,,,,,,,,,1.21674,,,,,,,,,,,,b46fade1-630e-42e4-bec5-e127d353bf3e,108,,"[106.2, 71.3]",3749590,2,,,,,2.7912784,,Left Foot,,"[95.8, 75.1]",,Ground Pass,,11.072489,,,,,Andy Impey,375888.0,,,,,,,1,From Goal Kick,James Scowcroft,40237.0,Right Midfield,6,Leicester City,22,"['821870df-a168-447d-8069-1f27c6bfcd14', 'fc1deb45-9968-4b82-bcc9-a30313582560']",17,,,,,,,,,,,,,,,,,,Leicester City,22,00:02:17.393,Pass,True
,,,,,,,,,,,,,,,,,,,1.988726,,,,,,,,,,,,8a3e15e0-8ec5-45cd-93c5-acfed19389b4,113,,"[27.8, 0.1]",3749590,2,,,,,0.19883028,,,,"[54.6, 5.5]",,High Pass,,27.338617,,,,,Jérémie Aliadière,40255.0,,,,,,Throw-in,1,From Throw In,Ashley Cole,12529.0,Left Back,7,Arsenal,1,['23f0fe2b-4f7b-4b49-b84c-3575abfc34bb'],40,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:40.586,Pass,
,,,,,,,,,,,,,,,,,,,1.457461,,,,,,,,,,,,f36e1adf-b0a6-4743-8096-07857de562a7,115,,"[54.2, 5.5]",3749590,2,,,,,1.5889761,,Head,,"[54.1, 11.0]",,High Pass,,5.500909,,,Incomplete,,Dennis Bergkamp,15042.0,,,,,,,1,From Throw In,Jérémie Aliadière,40255.0,Left Center Forward,7,Arsenal,1,"['0039d222-e93a-475b-aad3-d2f379cec377', '0750d5a7-473e-4764-83e7-c04c06aa3f97']",42,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:42.615,Pass,
,,,,,,,,,,,,,,,,,,,1.458062,,,,,,,,,,,,fbeea90e-8a1a-43b8-b530-9d0f79d05324,123,,"[56.8, 19.3]",3749590,2,,,,,1.5177488,,Left Foot,,"[58.0, 41.9]",,Ground Pass,,22.631836,,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,1,From Throw In,Jérémie Aliadière,40255.0,Left Center Forward,7,Arsenal,1,['1c759b2a-e7ad-47b5-9530-85e30075a7d7'],47,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:47.141,Pass,
,,,,,,,,,,,,,,,,,,,1.311641,,,,,,,,,,,,0d80429c-1f44-4dba-9ef6-4746c103e756,126,,"[62.0, 40.8]",3749590,2,,,,,-1.4732052,,Right Foot,,"[63.4, 26.5]",,Ground Pass,,14.368368,,,,,Eduardo César Daude Gaspar,26014.0,,,,,,,1,From Throw In,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,7,Arsenal,1,['d9bfe3aa-9faf-4900-8f4c-21bc06046442'],50,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:50.158,Pass,
