ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.533277,,,,,,,,,,,,,2ab14664-d400-4244-97ab-96a8d6fc70c4,16,,"[37.0, 17.7]",3749462,0,,,,,-0.039155234,,Left Foot,,"[85.5, 15.8]",High Pass,,48.5372,,Incomplete,Stan Lazaridis,40295.0,,,,,,1,From Kick Off,Matthew Upson,40300.0,Left Center Back,2,Birmingham City,54,"['3bf61c2a-7c5d-44df-9368-c1b0704374a0', '8c6dea15-a171-4f9e-9191-0fc16c05c395']",9,,,,,,,,,,,,,,,,Birmingham City,54,00:00:09.263,Pass,
,,,,,,,,,,,,,,,1.323445,,,,,,,,,,,,,8c6dea15-a171-4f9e-9191-0fc16c05c395,18,,"[34.6, 64.3]",3749462,0,,,,,0.40778473,,Head,,"[47.1, 69.7]",Low Pass,,13.616534,,,Dennis Bergkamp,15042.0,,,,,Recovery,1,From Counter,Kolo Habib Touré,38412.0,Right Center Back,3,Arsenal,1,"['2ab14664-d400-4244-97ab-96a8d6fc70c4', '47a4afec-6361-4450-85c0-b9f85c9cd555']",11,,,,,,,,,,,,,,,,Arsenal,1,00:00:11.796,Pass,
,,,,,,,,,,,,,,,0.92758,,,,,,,,,,,,,19668156-83c1-4bc9-8f49-53770d4b0571,22,,"[47.1, 69.7]",3749462,0,,,,,-0.59619915,,Right Foot,,"[55.5, 64.0]",High Pass,,10.151355,,,José Antonio Reyes Calderón,23816.0,,,,,,1,From Counter,Dennis Bergkamp,15042.0,Right Midfield,3,Arsenal,1,"['3bae8072-76c8-495a-9dc8-f977bc234c4f', '67c5bd0e-0dfa-4747-a84e-e42c269aa044']",13,,,,,,,,,,,,,,,,Arsenal,1,00:00:13.159,Pass,True
,,,,,,,,,,,,,,,0.713897,,,,,,,,,,,,,25797ba3-b13e-409f-9e7f-bf2cdacdac64,26,,"[55.6, 22.7]",3749462,0,,,,,0.49761513,,Right Foot,,"[63.7, 27.1]",Ground Pass,,9.217917,,,Robbie Savage,40290.0,,,,,Recovery,1,Regular Play,Matthew Upson,40300.0,Left Center Back,4,Birmingham City,54,['b2b77cf4-a477-439f-9c0d-c1c8ab2b6ae9'],16,,,,,,,,,,,,,,,,Birmingham City,54,00:00:16.254,Pass,
,,,,,,,,,,,,,,,1.235091,,,,,,,,,,,,,24c2c8b8-8aeb-43da-aa60-4ebb2d0ba746,28,,"[63.7, 27.1]",3749462,0,,,,,-1.5707964,,Right Foot,,"[63.7, 14.8]",Ground Pass,,12.3,,,Stephen Clemence,40297.0,,,,,,1,Regular Play,Robbie Savage,40290.0,Center Defensive Midfield,4,Birmingham City,54,['310bbfae-7c8b-4f78-8a95-1fc208146f71'],16,,,,,,,,,,,,,,,,Birmingham City,54,00:00:16.968,Pass,
,,,,,,,,,,,,,,,0.963883,,,,,,,,,,,,,6d38312b-d154-41ba-b17e-481dc3bee7ce,31,,"[63.7, 14.8]",3749462,0,,,,,-0.056676824,,Left Foot,,"[77.8, 14.0]",Low Pass,,14.122677,,,David Dunn,40302.0,,,,,,1,Regular Play,Stephen Clemence,40297.0,Left Center Midfield,4,Birmingham City,54,['03fd0f9f-6d46-41e5-805f-0e960f3b1f30'],19,,,,,,,,,,,,,,,,Birmingham City,54,00:00:19.201,Pass,
,,,,,,,,,,,,,,,0.418617,,,,,,,,,,,,,38ef5ad1-dd6f-4f25-ba12-661c64373065,37,,"[110.3, 8.3]",3749462,0,,,,,-1.7561443,,Right Foot,,"[110.0, 6.7]",Ground Pass,,1.627882,,,Stan Lazaridis,40295.0,,,,,,1,Regular Play,David Dunn,40302.0,Right Center Midfield,4,Birmingham City,54,['789ff892-657a-4787-bcc5-c25351811f87'],28,,,,,,,,,,,,,,,,Birmingham City,54,00:00:28.216,Pass,
,,,,,,,,,,,,,,,1.624425,,,,,,,,,,,,,315fac5e-e700-4cb0-a30f-2b26897a63d6,44,,"[115.4, 7.4]",3749462,0,,,,,1.3916358,,Left Foot,True,"[120.0, 32.8]",High Pass,,25.813175,,Out,,,,,,,,1,Regular Play,Stan Lazaridis,40295.0,Left Midfield,4,Birmingham City,54,['d378c9b6-4e5d-4edc-810d-43190f1c8f25'],30,,,,,,,,,,,,,,,,Birmingham City,54,00:00:30.352,Pass,True
,,,,,,,,,,,,,,,2.813101,,,,,,,,,,,,,bad75c9f-f5dd-4a51-b0fc-4ae69a433055,45,,"[6.0, 36.0]",3749462,0,,,,,-0.44698247,,Right Foot,,"[18.1, 30.2]",Ground Pass,,13.418271,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,Goal Kick,1,From Goal Kick,Jens Lehmann,20015.0,Goalkeeper,5,Arsenal,1,['f0794dbe-cae6-43c0-80dc-ac30582355b7'],45,,,,,,,,,,,,,,,,Arsenal,1,00:00:45.897,Pass,
,,,,,,,,,,,,,,,1.049734,,,,,,,,,,,,,36a96118-43d7-415e-9aec-d464ba5a83ee,48,,"[18.5, 28.8]",3749462,0,,,,,1.2272264,,Right Foot,,"[26.8, 52.0]",Ground Pass,,24.640009,,,Kolo Habib Touré,38412.0,,,,,,1,From Goal Kick,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,5,Arsenal,1,['13e97e23-969a-43fb-a993-f3598f36e322'],50,,,,,,,,,,,,,,,,Arsenal,1,00:00:50.115,Pass,
,,,,,,,,,,,,,,,1.120623,,,,,,,,,,,,,e5e3b387-021b-4fbe-8de9-886587826a21,51,,"[27.6, 52.0]",3749462,0,,,,,-1.0880053,,Right Foot,,"[41.7, 25.1]",Ground Pass,,30.371368,,,Patrick Vieira,15515.0,,,,,,1,From Goal Kick,Kolo Habib Touré,38412.0,Right Center Back,5,Arsenal,1,['04bdaba5-1964-4b0b-ae24-5f32e2694af1'],52,,,,,,,,,,,,,,,,Arsenal,1,00:00:52.933,Pass,
,,,,,,,,,,,,,,,0.704036,,,,,,,,,,,,,84ab2afb-b75b-4375-afe4-c3a2282f18ef,54,,"[41.7, 24.5]",3749462,0,,,,,-0.32175055,,Right Foot,,"[56.1, 19.7]",Ground Pass,,15.178933,,,Thierry Henry,15516.0,,,,,,1,From Goal Kick,Patrick Vieira,15515.0,Right Defensive Midfield,5,Arsenal,1,['24234504-58a7-4727-93ae-5726446837d6'],55,,,,,,,,,,,,,,,,Arsenal,1,00:00:55.302,Pass,
,,,,,,,,,,,,,,,0.777647,,,,,,,,,,,,,a52f08b5-4b46-4ba2-8944-6a2e69075107,60,,"[61.3, 61.9]",3749462,0,,,,,-2.884269,,Right Foot,,"[55.6, 60.4]",Ground Pass,,5.894065,,,Stephen Clemence,40297.0,,,,,Recovery,1,Regular Play,Olivier Tébily,40400.0,Right Center Back,6,Birmingham City,54,"['1df5ef64-5b64-4e54-862b-15f165c7bebb', '64d4cc5a-5cbf-4b11-a4c3-15df6994a96f']",57,,,,,,,,,,,,,,,,Birmingham City,54,00:00:57.656,Pass,True
,,,,,,,,,,,,,,,0.960163,,,,,,,,,,,,,33217fa9-7652-4f37-9a77-8ecaebd30f37,63,,"[52.9, 66.7]",3749462,0,,,,,2.629203,,Left Foot,,"[43.3, 72.1]",Ground Pass,,11.014536,,,Damien Johnson,40293.0,,,,,,1,Regular Play,Stephen Clemence,40297.0,Left Center Midfield,6,Birmingham City,54,['818a7610-92a1-4cab-9760-1f4b6621f535'],59,,,,,,,,,,,,,,,,Birmingham City,54,00:00:59.644,Pass,
,,,,,,,,,,,,,,,0.697548,,,,,,,,,,,,,963f0583-fe37-4f4a-b21c-1b070c464e78,67,,"[43.0, 73.3]",3749462,1,,,,,-0.071307465,,Right Foot,,"[47.2, 73.0]",High Pass,,4.2107005,,Incomplete,,,,,,,,1,Regular Play,Damien Johnson,40293.0,Right Midfield,6,Birmingham City,54,"['5ee5265e-8432-4a62-871e-2ef437426158', 'c4d24b51-c404-433f-878e-ee7f2d8d4357']",1,,,,,,,,,,,,,,,,Birmingham City,54,00:01:01.323,Pass,True
,,,,,,,,,,,,,,,1.930058,,,,,,,,,,,,,9591ce46-3396-4908-81a6-b8c3c29f4e4e,69,,"[42.5, 80.0]",3749462,1,,,,,-2.862109,,,,"[20.2, 73.6]",High Pass,,23.200216,,,Kenny Cunningham,40296.0,,,,,Throw-in,1,From Throw In,Olivier Tébily,40400.0,Right Center Back,7,Birmingham City,54,['ff5373d0-e152-4963-bfdf-0c8d75717903'],23,,,,,,,,,,,,,,,,Birmingham City,54,00:01:23.907,Pass,
,,,,,,,,,,,,,,,2.893836,,,,,,,,,,,,,abcd24df-b681-4cee-bbcf-4f887dc48530,72,,"[16.1, 68.4]",3749462,1,,,,,-1.4468672,,Left Foot,,"[19.7, 39.5]",Ground Pass,,29.123358,,,Matthew Upson,40300.0,,,,,,1,From Throw In,Kenny Cunningham,40296.0,Right Back,7,Birmingham City,54,['ccaff931-ad5f-4033-aeca-aa62dea40111'],26,,,,,,,,,,,,,,,,Birmingham City,54,00:01:26.757,Pass,
,,,,,,,,,,,,,,,1.397759,,,,,,,,,,,,,205f54c9-06bf-4db2-910b-2e62ef88657d,75,,"[27.5, 27.1]",3749462,1,,,,,-0.86931276,,Right Foot,,"[42.2, 9.7]",Ground Pass,,22.778278,,,Jamie Clapham,40298.0,,,,,,1,From Throw In,Matthew Upson,40300.0,Left Center Back,7,Birmingham City,54,['7a22f69a-e6a4-411d-b209-dd92648a3016'],31,,,,,,,,,,,,,,,,Birmingham City,54,00:01:31.218,Pass,
,,,,,,,,,,,,,,,1.135364,,,,,,,,,,,,,e21adfef-2a1a-47b1-9376-7fd96b491220,78,,"[43.0, 8.6]",3749462,1,,,,,0.076284796,,Left Foot,,"[74.4, 11.0]",High Pass,,31.491587,,Incomplete,David Dunn,40302.0,,,,,,1,From Throw In,Jamie Clapham,40298.0,Left Back,7,Birmingham City,54,"['1b294224-6846-46cf-9072-3ae7841296ef', '3b23441a-c63a-4df5-89d6-1535474cd882']",34,,,,,,,,,,,,,,,,Birmingham City,54,00:01:34.455,Pass,
,,,,,,,,,,,,,,,2.03195,,,,,,,,,,,,,3b23441a-c63a-4df5-89d6-1535474cd882,80,,"[45.7, 69.1]",3749462,1,,,,,-1.1936752,,Head,,"[55.8, 43.6]",High Pass,,27.427359,,,Patrick Vieira,15515.0,,,,,Recovery,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,7,Birmingham City,54,"['242a58d3-a238-4bae-b004-b62b111a3222', 'e21adfef-2a1a-47b1-9376-7fd96b491220']",35,,,,,,,,,,,,,,,,Arsenal,1,00:01:35.591,Pass,
,,,,,,,,,,,,,,,3.269935,,,,,,,,,,,,,520b5dfd-f8ac-478c-8a70-273c20e7fe15,85,,"[45.3, 24.1]",3749462,1,,,,,2.9337928,,Right Foot,,"[12.1, 31.1]",Ground Pass,,33.929928,,,Ian Bennett,40401.0,,,,,Recovery,1,From Throw In,Matthew Upson,40300.0,Left Center Back,7,Birmingham City,54,"['57798002-530e-4818-91ab-5baa46c23a26', 'ffad5a7b-0bd9-4da1-a806-922ef76a564f']",40,,,,,,,,,,,,,,,,Birmingham City,54,00:01:40.685,Pass,True
,,,,,,,,,,,,,,,3.077228,,,,,,,,,,,,,4df54e0a-a4de-48dd-80f9-544cba831dde,88,,"[11.3, 39.8]",3749462,1,,,,,-0.0047243745,,Right Foot,,"[74.8, 39.5]",High Pass,,63.50071,,Incomplete,Clinton Morrison,40291.0,,,,,,1,From Throw In,Ian Bennett,40401.0,Goalkeeper,7,Birmingham City,54,"['744bc457-cc9c-4b2f-a6a5-2942d2927ea2', 'd1a4b6d7-ebf0-43bd-95fb-d0810a987227']",45,,,,,,,,,,,,,,,,Birmingham City,54,00:01:45.250,Pass,
,,,,,,,,,,,,,,,2.383308,,,,,,,,,,,,,d1a4b6d7-ebf0-43bd-95fb-d0810a987227,90,,"[45.3, 40.6]",3749462,1,,,,,-0.3664492,,Head,,"[63.8, 33.5]",High Pass,,19.81565,,Incomplete,José Antonio Reyes Calderón,23816.0,,,,,Recovery,1,From Throw In,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,7,Birmingham City,54,"['4df54e0a-a4de-48dd-80f9-544cba831dde', '87292ffc-2226-4ef9-aedf-39478cb3fb80', '89b2132f-8b72-4b9c-8b64-2afd62e736b9']",48,,,,,,,,,,,,,,,,Arsenal,1,00:01:48.327,Pass,
,,,,,,,,,,,,,,,2.361656,,,,,,,,,,,,,87292ffc-2226-4ef9-aedf-39478cb3fb80,92,,"[56.3, 46.6]",3749462,1,,,,,0.10040748,,Head,,"[83.1, 49.3]",High Pass,,26.935663,,Incomplete,Clinton Morrison,40291.0,,,,,Recovery,1,From Throw In,Kenny Cunningham,40296.0,Right Back,7,Birmingham City,54,"['710524a4-0bc3-42e4-ba8b-8c67428ec6d2', '9e35d25d-4116-46ca-9b37-da7a49eb7ff8', 'd1a4b6d7-ebf0-43bd-95fb-d0810a987227']",50,,,,,,,,,,,,,,,,Birmingham City,54,00:01:50.711,Pass,
,,,,,,,,,,,,,,,1.367227,,,,,,,,,,,,,710524a4-0bc3-42e4-ba8b-8c67428ec6d2,94,,"[37.0, 30.8]",3749462,1,,,,,0.14264166,,Head,,"[55.8, 33.5]",High Pass,,18.992893,,,José Antonio Reyes Calderón,23816.0,,,,,Recovery,1,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,8,Arsenal,1,"['10f14d8b-751d-4965-a608-969c07ef3b9c', '87292ffc-2226-4ef9-aedf-39478cb3fb80']",53,,,,,,,,,,,,,,,,Arsenal,1,00:01:53.072,Pass,
,,,,,,,,,,,,,,,0.993552,,,,,,,,,,,,,6893675e-4098-4350-a6a3-0b3bae9bced5,96,,"[55.8, 33.5]",3749462,1,,,,,-1.9624963,,Left Foot,,"[50.1, 19.7]",Low Pass,,14.9308405,,,Fredrik Ljungberg,15754.0,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Left Center Forward,8,Arsenal,1,['183761c4-57ca-4c4f-94f8-fcdb26da747a'],54,,,,,,,,,,,,,,,,Arsenal,1,00:01:54.439,Pass,
,,,,,,,,,,,,,,,1.690276,,,,,,,,,,,,,27766db6-dc36-404b-bf18-b0bc01fbb6b7,100,,"[51.0, 14.1]",3749462,1,,,,,-1.9756881,,Right Foot,,"[47.1, 5.0]",Ground Pass,,9.900505,,,Ashley Cole,12529.0,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Left Midfield,8,Arsenal,1,"['8612d5a4-1407-40c4-8e80-0c3f4bd57172', 'db69a066-3379-4d36-b592-49df3d94faa0']",55,,,,,,,,,,,,,,,,Arsenal,1,00:01:55.709,Pass,True
,,,,,,,,,,,,,,,1.500663,,,,,,,,,,,,,5d6fdc00-80b2-4534-81b9-37ecc0d91fa2,103,,"[47.1, 5.0]",3749462,1,,,,,-0.076354004,,Left Foot,,"[65.4, 3.6]",Ground Pass,,18.353474,,Incomplete,Fredrik Ljungberg,15754.0,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,8,Arsenal,1,"['86f5908c-ee57-471b-b1bd-e70d3c22c761', 'b251b693-2647-40d6-89f6-082f90d768f2']",57,,,,,,,,,,,,,,,,Arsenal,1,00:01:57.616,Pass,
,,,,,,,,,,,,,,,1.39704,,,,,,,,,,,,,b251b693-2647-40d6-89f6-082f90d768f2,105,,"[54.7, 76.5]",3749462,1,,,,,-0.6914506,,Right Foot,,"[72.7, 61.6]",Ground Pass,,23.366858,,Incomplete,,,,,,,Recovery,1,Regular Play,Olivier Tébily,40400.0,Right Center Back,8,Arsenal,1,"['5d6fdc00-80b2-4534-81b9-37ecc0d91fa2', '988d9026-5244-407a-9783-27c51f81c071']",59,,,,,,,,,,,,,,,,Birmingham City,54,00:01:59.117,Pass,
,,,,,,,,,,,,,,,1.767793,,,,,,,,,,,,,7bd6ada5-9ddf-4fcd-9658-0d309d34c0cf,108,,"[44.1, 19.4]",3749462,2,,,,,1.6233793,,Right Foot,,"[41.7, 65.0]",Low Pass,,45.663113,,,Laureano Bisan-Etame Mayer,40222.0,,True,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Defensive Midfield,8,Arsenal,1,['e7483adf-13e2-4bde-b0de-2d0d18c59cf1'],1,,,,,,,,,,,,,,,,Arsenal,1,00:02:01.813,Pass,
,,,,,,,,,,,,,,,1.266992,,,,,,,,,,,,,02a57ef6-40dc-417a-b1f9-2d69d3fb2cfc,111,,"[42.0, 64.3]",3749462,2,,,,,0.63274884,,Right Foot,,"[55.5, 74.2]",Ground Pass,,16.740967,,,Dennis Bergkamp,15042.0,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,8,Arsenal,1,['8e6a02e7-dc6f-4a8e-8b40-2d3c26f55a27'],4,,,,,,,,,,,,,,,,Arsenal,1,00:02:04.957,Pass,
,,,,,,,,,,,,,,,1.43842,,,,,,,,,,,,,cb03ca1d-765a-4298-9e2c-6ab2e58c6837,114,,"[55.5, 74.2]",3749462,2,,,,,-1.5968322,,Right Foot,,"[55.0, 55.0]",Ground Pass,,19.206509,,,Gilberto Aparecido da Silva,40221.0,,,,,,1,Regular Play,Dennis Bergkamp,15042.0,Right Midfield,8,Arsenal,1,['cee4dcd4-5020-456f-90af-658c3342ff9d'],8,,,,,,,,,,,,,,,,Arsenal,1,00:02:08.128,Pass,
,,,,,,,,,,,,,,,1.15042,,,,,,,,,,,,,6cb8a199-e64e-4aa4-9314-e202f0657404,118,,"[52.3, 49.0]",3749462,2,,,,,2.976444,,Left Foot,,"[40.9, 50.9]",Ground Pass,,11.557249,,,Kolo Habib Touré,38412.0,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Defensive Midfield,8,Arsenal,1,['2450da91-3845-410c-8f6a-11553661a4e4'],10,,,,,,,,,,,,,,,,Arsenal,1,00:02:10.909,Pass,
