ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.928416,,,,,,,,,,,,,,5e62c5c5-3226-44f3-bf58-0c1a64f4098c,1506,,"[56.0, 52.2]",3749403,35,,,,,2.0432158,,Right Foot,,,,"[44.4, 74.9]",,Low Pass,,25.492155,,,,Nicky Hunt,9353.0,,,,,,1,Regular Play,Kevin Nolan,21540.0,Right Center Midfield,84,Bolton Wanderers,328,['f3dfa6f4-3fc8-4579-89b2-fae967b7107d'],14,,,,,,,,,,,,,,,,,,Bolton Wanderers,328,00:35:14.239,Pass,
,,,,,,,,,,,,,,,4.092241,,,,,,,,,,,,,,41919d65-a0ba-4010-a192-6de58a09ac49,1509,,"[41.8, 75.5]",3749403,35,,,,,-0.25973168,,Right Foot,,,,"[99.0, 60.3]",,High Pass,,59.185135,,Incomplete,,"Augustine Azuka ""Jay-Jay"" Okocha",40384.0,,,,,,1,Regular Play,Nicky Hunt,9353.0,Right Back,84,Bolton Wanderers,328,"['4439699a-15df-416c-935e-b2f745899e40', '47224868-1797-402a-86ac-d9585f05113d', 'a8448797-b4df-4906-9bb9-a2866137492c']",17,,,,,,,,,,,,,,,,,,Bolton Wanderers,328,00:35:17.168,Pass,True
,,,,,,,,,,,,,,,1.5409,,,,,,,,,,,,,,a8448797-b4df-4906-9bb9-a2866137492c,1511,,"[21.1, 19.8]",3749403,35,,,,,-1.0691923,,Head,,,,"[27.9, 7.4]",,High Pass,,14.142136,,,,Ashley Cole,12529.0,,,,,Recovery,1,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,84,Bolton Wanderers,328,"['41919d65-a0ba-4010-a192-6de58a09ac49', '440146eb-c351-4575-ad9a-17c208896f47']",21,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:21.260,Pass,
,,,,,,,,,,,,,,,1.288778,,,,,,,,,,,,,,264a89b6-7825-4f4a-90c4-9dd2b7068f71,1515,,"[90.7, 80.0]",3749403,35,,,,,-2.0036845,,,,,,"[84.6, 66.8]",,High Pass,,14.541321,,,,Iván Campo Ramos,40386.0,,,,,Throw-in,1,From Throw In,"Augustine Azuka ""Jay-Jay"" Okocha",40384.0,Left Center Midfield,85,Bolton Wanderers,328,['fe2b3631-776b-4d8e-81df-fd3d96970311'],36,,,,,,,,,,,,,,,,,,Bolton Wanderers,328,00:35:36.694,Pass,
,,,,,,,,,,,,,,,1.227679,,,,,,,,,,,,,,afe64904-f737-4f58-8616-5ad76b0b130c,1518,,"[84.6, 66.8]",3749403,35,,,,,0.8640236,,Other,,,,"[92.2, 75.7]",,High Pass,,11.703419,,Incomplete,,"Augustine Azuka ""Jay-Jay"" Okocha",40384.0,,,,,,1,From Throw In,Iván Campo Ramos,40386.0,Center Defensive Midfield,85,Bolton Wanderers,328,"['1a4f164f-8781-4be0-b7cc-5ce34edfa67f', 'e37f6f9a-d6db-4e3a-a2e9-1c40591f28b7']",38,,,,,,,,,,,,,,,,,,Bolton Wanderers,328,00:35:38.096,Pass,
,,,,,,,,,,True,,,,,1.630255,,,,,,,,,,,,,,e37f6f9a-d6db-4e3a-a2e9-1c40591f28b7,1520,,"[27.9, 4.4]",3749403,35,,,,,2.863293,,Right Foot,,,,"[17.4, 7.4]",,Low Pass,,10.920165,,,,Robert Pirès,19312.0,,,,,Interception,1,Regular Play,Thierry Henry,15516.0,Left Center Forward,86,Arsenal,1,"['3a9c2681-4463-4040-a599-f07aa4522e08', 'afe64904-f737-4f58-8616-5ad76b0b130c']",39,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:39.324,Pass,
,,,,,,,,,,,,,,,0.761682,,,,,,,,,,,,,,2b13a78d-048f-4003-ac78-2b02f45977b5,1524,,"[11.5, 14.0]",3749403,35,,,,,0.6090669,,Right Foot,,,,"[27.7, 25.3]",,Low Pass,,19.751709,,,,Gilberto Aparecido da Silva,40221.0,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,86,Arsenal,1,['0573e1b8-cd13-4545-b592-da09a1c29c50'],42,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:42.478,Pass,
,,,,,,,,,,,,,,,1.922214,,,,,,,,,,,,,,c76c2756-afb7-4ef0-b01b-3369c8c6e2ab,1527,,"[27.9, 25.3]",3749403,35,,,,,-2.3561945,,Right Foot,,,,"[18.3, 15.7]",,High Pass,,13.57645,,,,Ashley Cole,12529.0,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Midfield,86,Arsenal,1,['e1ce80c4-c8cc-4287-9e6f-a1617d0a8ac7'],43,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:43.337,Pass,
,,,,,,,,,,,,,,,1.265579,,,,,,,,,,,,,,8bdeac55-64db-4794-b0d3-0ac0f9eb6ff4,1529,,"[15.4, 9.8]",3749403,35,,,,,0.31745875,,Head,,,,"[29.4, 14.4]",,Low Pass,,14.73635,,,,Patrick Vieira,15515.0,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,86,Arsenal,1,['32505ae3-844a-4b06-b6f5-9858fc9e23b5'],45,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:45.379,Pass,
,,,,,,,,,,,,,,,0.469165,,,,,,,,,,,,,,1166fd09-6c6f-45fd-9905-c7f249c11f13,1534,,"[83.7, 67.7]",3749403,35,,,,,0.7551044,,Right Foot,,,,"[92.2, 75.7]",,Ground Pass,,11.672618,,,,"Augustine Azuka ""Jay-Jay"" Okocha",40384.0,,,,,Recovery,1,Regular Play,Nicky Hunt,9353.0,Right Back,86,Arsenal,1,"['18af8bf4-9eea-4806-93b8-b1ef385d7603', '4febf5b0-a969-4e24-ab3e-11f7c01061a3']",47,,,,,,,,,,,,,,,,,,Bolton Wanderers,328,00:35:47.514,Pass,True
,,,,,,,,,,,,,,,1.480698,,,,,,,,,,,,,,9cdae0a4-590a-4101-a000-1cfd06518748,1540,,"[27.2, 11.8]",3749403,35,,,,,-0.415754,,Left Foot,,,,"[46.0, 3.5]",,Ground Pass,,20.550669,,,,Thierry Henry,15516.0,,,,,Recovery,1,Regular Play,Ashley Cole,12529.0,Left Back,86,Arsenal,1,['43e4c6f4-3e60-4eb0-9806-b61d3180d320'],50,,,,,,,,,,,,,,,,,,Arsenal,1,00:35:50.210,Pass,
,,,,,,,,,,,,,,,1.891155,,,,,,,,,,,,,,757328a3-9061-4ca2-9b84-b5f754965988,1548,,"[41.8, 74.0]",3749403,35,,,,,-1.5448655,,Left Foot,,,,"[42.7, 39.3]",,Low Pass,,34.71167,,,,Simon Charlton,40390.0,,,,,,1,Regular Play,"Bruno N""Gotty",40393.0,Right Center Back,86,Arsenal,1,['7b9a1020-1936-480c-8065-d9930d4ce292'],57,,,,,,,,,,,,,,,,,,Bolton Wanderers,328,00:35:57.530,Pass,
,,,,,,,,,,,,,,,1.892529,,,,,,,,,,,,,,834c3a50-d98e-46d0-ac64-07ff0e004473,1551,,"[50.1, 28.6]",3749403,36,,,,,0.1925223,,Left Foot,,,,"[89.6, 36.3]",,High Pass,,40.243507,,Incomplete,,,,,,,,,1,Regular Play,Simon Charlton,40390.0,Left Back,86,Arsenal,1,['b14b7485-f97f-48d0-8217-163f57ade025'],1,,,,,,,,,,,,,,,,,,Bolton Wanderers,328,00:36:01.835,Pass,
,,,,,,,,,,,,,,,1.10137,,,,,,,,,,,,,,b14b7485-f97f-48d0-8217-163f57ade025,1552,,"[30.5, 43.8]",3749403,36,,,,,0.4035863,,Head,,,,"[49.0, 51.7]",,High Pass,,20.116163,,,,Gilberto Aparecido da Silva,40221.0,,,,,Recovery,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,86,Arsenal,1,"['828ddbcc-4840-44df-bd9b-aa9710e51cd8', '834c3a50-d98e-46d0-ac64-07ff0e004473']",3,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:03.727,Pass,
,,,,,,,,,,,,,,,0.94581,,,,,,,,,,,,,,e50c32b4-8bab-485d-b4eb-43cc24cef7a2,1555,,"[48.6, 51.9]",3749403,36,,,,,-0.57296616,,Right Foot,,,,"[64.1, 41.9]",,Ground Pass,,18.445868,,,,Dennis Bergkamp,15042.0,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Midfield,86,Arsenal,1,['41dcbda8-e99e-4463-868e-cfc9b9806e2d'],6,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:06.339,Pass,
,,,,,,,,,,,,,,,0.704737,,,,,,,,,,,,,,429cad98-88c8-41f8-b3f9-0659cc41a418,1558,,"[60.2, 53.7]",3749403,36,,,,,1.2028154,,Left Foot,,,,"[63.4, 62.0]",,Ground Pass,,8.895505,,,,Gilberto Aparecido da Silva,40221.0,,,,,,1,Regular Play,Dennis Bergkamp,15042.0,Right Center Forward,86,Arsenal,1,['cc46979d-ad0a-43be-ba21-9ccfdaa66ecb'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:10.426,Pass,
,,,,,,,,,,,,,,,0.873556,,,,,,,,,,,,,,7c2f5d92-34ae-4f69-a0fd-85ad7ff87a01,1561,,"[64.5, 51.5]",3749403,36,,,,,-2.3059576,,Right Foot,,,,"[56.0, 42.1]",,Ground Pass,,12.6732,,,,Eduardo César Daude Gaspar,26014.0,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Midfield,86,Arsenal,1,['63d2c34b-37c2-4c7e-9e32-35a224c1b449'],12,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:12.931,Pass,
,,,,,,,,,,,,,,,0.717706,,,,,,,,,,,,,,13603a96-6669-4f91-a470-0bee935af0ba,1565,,"[56.0, 41.0]",3749403,36,,,,,-1.6456562,,Left Foot,,,,"[55.1, 29.0]",,Ground Pass,,12.033703,,,,Patrick Vieira,15515.0,,,,,,1,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,86,Arsenal,1,"['1ecd563c-e264-41a5-a494-2bb8e9af0572', 'ab57db02-1254-4997-a032-693c39543905']",14,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:14.713,Pass,True
,,,,,,,,,,,,,,,1.295702,,,,,,,,,,,,,,cc1209ce-5a22-4e3d-b432-a8e3d42470ea,1569,,"[54.7, 30.5]",3749403,36,,,,,2.7651024,,Right Foot,,,,"[41.8, 35.6]",,Ground Pass,,13.871553,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,1,Regular Play,Patrick Vieira,15515.0,Right Defensive Midfield,86,Arsenal,1,"['2950238c-1122-4a7c-9edd-521f429ed3f5', 'a7a65e9a-caa4-4cd8-9ee0-2665a245518f']",16,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:16.381,Pass,True
,,,,,,,,,,,,,,,0.863233,,,,,,,,,,,,,,95c751d0-5d9a-4df1-a7db-25094c3a013e,1572,,"[41.6, 34.5]",3749403,36,,,,,1.3574277,,Right Foot,,,,"[44.2, 46.5]",,Low Pass,,12.278437,,,,Kolo Habib Touré,38412.0,,,,,,1,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,86,Arsenal,1,['95ef2f1c-e1dd-4148-9177-aebfa548e057'],17,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:17.816,Pass,
,,,,,,,,,,,,,,,1.299136,,,,,,,,,,,,,,3cd34e3c-85cd-4d75-996b-e5634ef0a463,1575,,"[42.3, 46.5]",3749403,36,,,,,1.589951,,Right Foot,,,,"[41.8, 72.6]",,Ground Pass,,26.10479,,,,Gilberto Aparecido da Silva,40221.0,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,86,Arsenal,1,['83883153-b80e-4fe2-985f-5db2145455c8'],22,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:22.775,Pass,
,,,,,,,,,,,,,,,2.459949,,,,,,,,,,,,,,836e59e4-8390-4414-b5d7-87a68435fdf0,1578,,"[40.5, 52.8]",3749403,36,,,,,-1.5192956,,Right Foot,,,,"[42.5, 14.0]",,Ground Pass,,38.851513,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Midfield,86,Arsenal,1,['709bc625-1d80-4f4c-92ef-52f93d33b962'],28,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:28.177,Pass,
,,,,,,,,,,,,,,,1.375909,,,,,,,,,,,,,,3eb3c7ae-b9da-4b16-b47d-01b8702ff375,1581,,"[42.5, 14.0]",3749403,36,,,,,-0.8613388,,Right Foot,,,,"[51.0, 4.1]",,Ground Pass,,13.048371,,,,Ashley Cole,12529.0,,,,,,1,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,86,Arsenal,1,['161304b9-650e-4a01-9c1e-a20415c5bb95'],31,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:31.489,Pass,
,,,,,,,,,,,,,,,1.266824,,,,,,,,,,,,,,fa13a0e8-c50f-4997-aff9-7125fff4807c,1584,,"[49.5, 4.6]",3749403,36,,,,,0.68767124,,Left Foot,,,,"[55.1, 9.2]",,Ground Pass,,7.2470684,,,,Eduardo César Daude Gaspar,26014.0,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,86,Arsenal,1,['a994f2f1-464c-4779-9cf2-78b46c28f7e1'],33,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:33.710,Pass,
,,,,,,,,,,,,,,,1.236601,,,,,,,,,,,,,,1fe408fb-4072-4598-a9b3-fcfd0c65fba5,1587,,"[55.1, 9.6]",3749403,36,,,,,2.2015939,,Left Foot,,,,"[48.6, 18.5]",,Ground Pass,,11.020889,,,,Robert Pirès,19312.0,,,,,,1,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,86,Arsenal,1,['283bc2b1-1282-4c6e-8093-62323c8e4ce6'],35,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:35.725,Pass,
,,,,,,,,,,,,,,,0.86372,,,,,,,,,,,,,,c110c04e-c524-4a8f-bc7d-101482d8b0ab,1590,,"[56.9, 24.9]",3749403,36,,,,,-0.29505068,,Right Foot,,,,"[67.1, 21.8]",,Ground Pass,,10.660675,,,,Eduardo César Daude Gaspar,26014.0,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,86,Arsenal,1,['1f4aa4d5-c4f7-475d-a3ef-e966e59e74c8'],39,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:39.578,Pass,
,,,,,,,,,,,,,,,1.313264,,,,,,,,,,,,,,050467c1-38f1-4961-a899-ed5ea47349a6,1594,,"[66.1, 26.4]",3749403,36,,,,,-0.2553625,,Left Foot,,,,"[88.7, 20.5]",,Ground Pass,,23.357439,,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,86,Arsenal,1,"['c3d1934f-e9c9-40ec-a745-bc6e6c889b25', 'e1687600-76c1-47c4-8148-c26a55fe88b4']",45,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:45.162,Pass,True
,,,,,,,,,,,,,,,0.82287,,,,,,,,,,,,,,4c40a3d8-aa22-40ea-8c78-9d8e1bab7a7a,1601,,"[37.0, 58.7]",3749403,36,,,,,-0.70690805,,Right Foot,,,,"[41.8, 54.6]",,Ground Pass,,6.3126855,,,,Iván Campo Ramos,40386.0,,,,,,1,Regular Play,Émerson Augusto Thome,40383.0,Left Center Back,86,Arsenal,1,"['1515dd5a-80bd-4452-af1a-705b0166b84e', 'b324ae2a-7e9c-4158-996f-a4941cdd81b6']",50,,,,,,,,,,,,,,,,,,Bolton Wanderers,328,00:36:50.794,Pass,True
,,,,,,,,,,,,,,,2.295249,,,,,,,,,,,,,,5708fc99-d05a-4530-8c2d-58fd420c12b4,1604,,"[44.0, 52.6]",3749403,36,,,,,1.803717,,Right Foot,,,,"[37.5, 80.0]",,Low Pass,,28.160433,,Out,,Nicky Hunt,9353.0,,,,,,1,Regular Play,Iván Campo Ramos,40386.0,Center Defensive Midfield,86,Arsenal,1,"['a7ad8921-7430-41bb-b9d7-d4dad8c3368c', 'fc88fdb9-2c2c-4cc3-9f7b-6f015d30c6d3']",51,,,,,,,,,,,,,,,,,,Bolton Wanderers,328,00:36:51.617,Pass,True
,,,,,,,,,,,,,,,1.473503,,,,,,,,,,,,,,02f265a4-a723-4a5f-bc7b-20c677d7f8fe,1606,,"[82.9, 0.1]",3749403,36,,,,,2.7049656,,,,,,"[70.9, 5.7]",,High Pass,,13.242356,,,,Ashley Cole,12529.0,,,,,Throw-in,1,From Throw In,Robert Pirès,19312.0,Left Midfield,87,Arsenal,1,['12b1de87-1ca0-4aa5-b40a-f3d60242375a'],57,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:57.170,Pass,
,,,,,,,,,,,,,,,0.872176,,,,,,,,,,,,,,1511de11-088c-4d4c-946e-09ccf48231f6,1610,,"[73.0, 8.3]",3749403,37,,,,,1.8989162,,Left Foot,,,,"[69.8, 17.7]",,Ground Pass,,9.929753,,,,Eduardo César Daude Gaspar,26014.0,,,,,,1,From Throw In,Ashley Cole,12529.0,Left Back,87,Arsenal,1,"['4f38da36-7afc-48b5-a486-73af2340261e', 'd8f6b1cd-b55e-46eb-bf90-01fa360909e6']",0,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:00.019,Pass,True
,,,,,,,,,,,,,,,0.681977,,,,,,,,,,,,,,55f93055-1f12-4245-8953-9e6077c6677e,1614,,"[67.8, 17.2]",3749403,37,,,,,-0.13188308,,Left Foot,,,,"[77.6, 15.9]",,Low Pass,,9.885848,,Incomplete,,Thierry Henry,15516.0,,,,,,1,From Throw In,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,87,Arsenal,1,"['1549064b-d83c-45a6-a3c3-c7d246730831', 'b48befe5-1742-4fed-9d02-d4490949982e', 'b5e75866-8b11-4b80-b6b5-9ce852be2b1a']",1,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:01.601,Pass,True
,,,,,,,,,,,,,,,3.355258,,,,,,,,,,,,,,846897ce-f6df-41c4-a82e-b776e936a6fb,1619,,"[56.9, 75.3]",3749403,37,,,,,0.22120059,,Right Foot,,,,"[77.8, 80.0]",,Ground Pass,,21.421951,,Out,,Kevin Cyril Davies,40388.0,,,,,,1,From Throw In,Iván Campo Ramos,40386.0,Center Defensive Midfield,87,Arsenal,1,"['0e3fe2f2-6886-4f60-ad6f-177b97439ee0', '7f3786c8-b708-4c56-a5c9-105bc048afd5']",4,,,,,,,,,,,,,,,,,,Bolton Wanderers,328,00:37:04.589,Pass,True
,,,,,,,,,,,,,,,0.709819,,,,,,,,,,,,,,a067f255-c28c-410c-aa8b-72cd1da2d6a6,1622,,"[43.6, 0.1]",3749403,37,,,,,1.6256862,,,,,,"[43.1, 9.2]",,Low Pass,,9.113726,,,,Eduardo César Daude Gaspar,26014.0,,,,,Throw-in,1,From Throw In,Ashley Cole,12529.0,Left Back,88,Arsenal,1,"['25a5e92a-ddd1-41c5-b813-b3d6d03af8de', '4cb42db3-f638-41fe-a5ce-8262eb02e53e']",26,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:26.390,Pass,True
,,,,,,,,,,,,,,,0.687558,,,,,,,,,,,,,,b7a275f5-2444-479d-bc55-1d61282452a0,1625,,"[43.1, 9.2]",3749403,37,,,,,-1.5199926,,Left Foot,,,,"[43.4, 3.3]",,Low Pass,,5.9076223,,,,Ashley Cole,12529.0,,,,,,1,From Throw In,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,88,Arsenal,1,['3ed4398b-e40a-4446-aab6-5faae2beb3cb'],27,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:27.219,Pass,
,,,,,,,,,,,,,,,2.38515,,,,,,,,,,,,,,afc6db29-f8b0-4d90-843d-cdd2fb28637f,1631,,"[43.6, 4.1]",3749403,37,,,,,2.397181,,Right Foot,,,,"[10.6, 34.5]",,Ground Pass,,44.86825,,,,Jens Lehmann,20015.0,,,,,Free Kick,1,From Free Kick,Ashley Cole,12529.0,Left Back,89,Arsenal,1,['594b3a34-6688-4595-8435-97d37cbd98ff'],39,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:39.187,Pass,
,,,,,,,,,,,,,,,2.931619,,,,,,,,,,,,,,0cccaffe-ed87-4556-ac4a-1072efad13af,1634,,"[10.2, 35.8]",3749403,37,,,,,0.90469205,,Right Foot,,,,"[35.9, 68.5]",,Ground Pass,,41.590626,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,1,From Free Kick,Jens Lehmann,20015.0,Goalkeeper,89,Arsenal,1,['2f756f2e-9099-4371-b0a6-5740b85111f5'],43,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:43.498,Pass,
,,,,,,,,,,,,,,,1.620498,,,,,,,,,,,,,,556f29dc-f628-4dae-8c60-b62369d3461b,1637,,"[35.9, 67.0]",3749403,37,,,,,-0.8420539,,Right Foot,,,,"[51.7, 49.3]",,Ground Pass,,23.726147,,,,Patrick Vieira,15515.0,,,,,,1,From Free Kick,Laureano Bisan-Etame Mayer,40222.0,Right Back,89,Arsenal,1,['ee774346-65af-4b23-ba8a-8b775bd7184c'],47,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:47.651,Pass,
,,,,,,,,,,,,,,,0.930491,,,,,,,,,,,,,,6260d3ff-91d8-4efc-988d-f8b41c082175,1640,,"[51.7, 49.3]",3749403,37,,,,,2.1749978,,Right Foot,,,,"[41.0, 64.8]",,Low Pass,,18.834543,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,1,From Free Kick,Patrick Vieira,15515.0,Right Defensive Midfield,89,Arsenal,1,['4c5f82a0-bd8a-4be9-879a-1e804d8d6067'],49,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:49.312,Pass,
,,,,,,,,,,,,,,,2.380063,,,,,,,,,,,,,,440d31ae-1581-4d7a-b690-1c1b97dfd5a5,1644,,"[39.4, 61.7]",3749403,37,,,,,-1.867641,,Right Foot,,,,"[34.2, 44.7]",,Ground Pass,,17.777514,,,,Kolo Habib Touré,38412.0,,,,,,1,From Free Kick,Laureano Bisan-Etame Mayer,40222.0,Right Back,89,Arsenal,1,"['258d486c-9a42-477b-b6b0-e3b643c1bed2', '8646821d-a069-43ed-a6ce-7fb261fa062c']",51,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:51.081,Pass,True
,,,,,,,,,,,,,,,2.011546,,,,,,,,,,,,,,8aceba80-de2a-4408-b489-53039282affe,1647,,"[26.8, 39.5]",3749403,37,,,,,-1.4936769,,Left Foot,,,,"[28.5, 17.5]",,Ground Pass,,22.065584,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,1,From Free Kick,Kolo Habib Touré,38412.0,Right Center Back,89,Arsenal,1,['94eb8a51-ac3d-4b71-9c4c-c46b0a16ed7c'],53,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:53.541,Pass,
,,,,,,,,,,,,,,,1.172234,,,,,,,,,,,,,,3cd9e441-9893-4f47-ae8e-2fe056a36c3c,1650,,"[28.5, 17.5]",3749403,37,,,,,0.5036263,,Right Foot,,,,"[38.3, 22.9]",,Ground Pass,,11.1892805,,,,Patrick Vieira,15515.0,,,,,,1,From Free Kick,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,89,Arsenal,1,['353ccf42-ca97-4e4e-94e7-c673e990d37f'],56,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:56.257,Pass,
,,,,,,,,,,,,,,,0.483336,,,,,,,,,,,,,,28d0d3ee-441a-4540-b8df-c4ea46be9bab,1653,,"[39.0, 22.9]",3749403,37,,,,,0.13197182,,Right Foot,,,,"[50.3, 24.4]",,Low Pass,,11.399123,,Incomplete,,,,,,,,,1,From Free Kick,Patrick Vieira,15515.0,Right Defensive Midfield,89,Arsenal,1,['ea22ab96-de88-4a15-a642-cb33199c9f8f'],57,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:57.469,Pass,
,,,,,,,,,,,,,,,0.88719,,,,,,,,,,,,,,013740af-8936-43cb-a16b-6c76a47c1c85,1656,,"[69.8, 55.7]",3749403,37,,,,,-0.7048276,,Right Foot,,,,"[78.5, 48.3]",,Ground Pass,,11.421471,,,,"Augustine Azuka ""Jay-Jay"" Okocha",40384.0,,,,,,1,Regular Play,Iván Campo Ramos,40386.0,Center Defensive Midfield,90,Bolton Wanderers,328,['0c6148d6-6000-4ea6-9748-c9cd5dad8fcc'],59,,,,,,,,,,,,,,,,,,Bolton Wanderers,328,00:37:59.021,Pass,
,,,,,,,,,,,,,,,1.374378,,,,,,,,,,,,,,79ce6e8c-3eec-423e-bf49-d43ef83b6fb8,1659,,"[78.5, 48.3]",3749403,38,,,,,0.9707461,,Right Foot,,,,"[83.7, 55.9]",,Ground Pass,,9.208692,,,,Iván Campo Ramos,40386.0,,,,,,1,Regular Play,"Augustine Azuka ""Jay-Jay"" Okocha",40384.0,Left Center Midfield,90,Bolton Wanderers,328,['d7d09f49-3746-4d80-9484-440800030fdb'],0,,,,,,,,,,,,,,,,,,Bolton Wanderers,328,00:38:00.272,Pass,
,,,,,,,,,,,,,,,3.929902,,,,,,,,,,,,,,e69a0a04-630f-41ee-bb03-08f450cb5df8,1661,,"[84.8, 59.2]",3749403,38,,,,,0.059588462,,Right Foot,,,,"[120.0, 61.3]",,Ground Pass,,35.262585,,Out,,"Augustine Azuka ""Jay-Jay"" Okocha",40384.0,,,,,,1,Regular Play,Iván Campo Ramos,40386.0,Center Defensive Midfield,90,Bolton Wanderers,328,['0625a903-8229-4c9b-ba17-b20958d1ee7e'],1,,,,,,,,,,,,,,,,,,Bolton Wanderers,328,00:38:01.646,Pass,
,,,,,,,,,,,,,,,3.40748,,,,,,,,,,,,,,4e937675-f6d1-4cd6-951b-63495048d170,1663,,"[6.0, 36.0]",3749403,38,,,,,-0.118419245,,Right Foot,,,,"[72.4, 28.1]",,High Pass,,66.8683,,,,Dennis Bergkamp,15042.0,,,,,Goal Kick,1,From Goal Kick,Jens Lehmann,20015.0,Goalkeeper,91,Arsenal,1,['1e5a6c2e-e803-4cb9-9aea-d3b2127a8150'],24,,,,,,,,,,,,,,,,,,Arsenal,1,00:38:24.913,Pass,
