50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f99d24e5-7b0d-43b4-82b7-67cb639c5b63,1,,,3749233,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal,1,,0,,,,,,,,,,,,,,,,"{'formation': 442, 'lineup': [{'player': {'id': 20015, 'name': 'Jens Lehmann'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 40222, 'name': 'Laureano Bisan-Etame Mayer'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 12}, {'player': {'id': 38412, 'name': 'Kolo Habib Touré'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 28}, {'player': {'id': 15637, 'name': ""Sulzeer Jeremiah ''Sol' Campbell""}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 23}, {'player': {'id': 12529, 'name': 'Ashley Cole'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 3}, {'player': {'id': 15754, 'name': 'Fredrik Ljungberg'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'jersey_number': 8}, {'player': {'id': 24972, 'name': 'Ray Parlour'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 15}, {'player': {'id': 40221, 'name': 'Gilberto Aparecido da Silva'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 19}, {'player': {'id': 19312, 'name': 'Robert Pirès'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'jersey_number': 7}, {'player': {'id': 15516, 'name': 'Thierry Henry'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 14}, {'player': {'id': 15042, 'name': 'Dennis Bergkamp'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 10}]}",Arsenal,1,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dc160dc4-47a1-4c90-8705-5f34996f7fb7,2,,,3749233,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal,1,,0,,,,,,,,,,,,,,,,"{'formation': 4321, 'lineup': [{'player': {'id': 20329, 'name': 'David James'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 1}, {'player': {'id': 40215, 'name': 'Jihai Sun'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 17}, {'player': {'id': 20447, 'name': 'Richard Dunne'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 40218, 'name': 'Sylvain Distin'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 24758, 'name': 'Michael Tarnat'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 18}, {'player': {'id': 38552, 'name': 'Joey Barton'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 38465, 'name': 'Claudio Reyna'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 6}, {'player': {'id': 19636, 'name': 'Paul Bosvelt'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 26}, {'player': {'id': 38551, 'name': 'Shaun Wright-Phillips'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'jersey_number': 29}, {'player': {'id': 40217, 'name': 'Trevor Sinclair'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'jersey_number': 28}, {'player': {'id': 15519, 'name': 'Nicolas Anelka'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 39}]}",Manchester City,36,00:00:00.000,Starting XI,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3aeeb449-a591-414a-9be3-de14c2428373,3,,,3749233,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal,1,['f558346f-a0e5-4fb4-8129-d09065138d34'],0,,,,,,,,,,,,,,,,,Manchester City,36,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f558346f-a0e5-4fb4-8129-d09065138d34,4,,,3749233,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,,,,1,Arsenal,1,['3aeeb449-a591-414a-9be3-de14c2428373'],0,,,,,,,,,,,,,,,,,Arsenal,1,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d181d8f3-56c7-4c69-b562-0d9c2b4d6446,1982,,,3749233,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,95,Arsenal,1,['6c548c84-bb7b-41de-9227-f1f3934bdc0b'],0,,,,,,,,,,,,,,,,,Manchester City,36,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6c548c84-bb7b-41de-9227-f1f3934bdc0b,1983,,,3749233,45,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,,,,95,Arsenal,1,['d181d8f3-56c7-4c69-b562-0d9c2b4d6446'],0,,,,,,,,,,,,,,,,,Arsenal,1,00:00:00.000,Half Start,
,,,,,,,,,,,,,,,,0.491861,,,,,,,,,,,,,1e2c8045-df7c-4605-9d6b-9c82f4b3a75a,5,,"[60.0, 40.0]",3749233,0,,,,,-1.7463884,,Right Foot,,,,"[58.9, 33.8]",,Ground Pass,,6.2968245,,,Thierry Henry,15516.0,,,,,Kick Off,1,From Kick Off,Dennis Bergkamp,15042.0,Left Center Forward,2,Arsenal,1,['e0927444-9a15-4aa8-8e22-a3aaae4d96db'],0,,,,,,,,,,,,,,,,,Arsenal,1,00:00:00.567,Pass,
,,,,,,,,,,,,,,,,1.990764,,,,,,,,,,,,,f4c05f20-ebfd-4d58-b518-fcea27c34835,8,,"[55.9, 36.0]",3749233,0,,,,,2.1945405,,Right Foot,,,,"[42.3, 54.9]",,Ground Pass,,23.284544,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,1,From Kick Off,Thierry Henry,15516.0,Right Center Forward,2,Arsenal,1,['049762d8-d22f-4073-b806-0156cd8d68ef'],1,,,,,,,,,,,,,,,,,Arsenal,1,00:00:01.582,Pass,
,,,,,,,,,,,,,,,,1.596091,,,,,,,,,,,,,c7088607-3fa4-4a50-aba2-47a9f7b068c5,11,,"[42.3, 54.9]",3749233,0,,,,,-0.67474097,,Right Foot,,,,"[48.3, 50.1]",,Ground Pass,,7.683749,,,Dennis Bergkamp,15042.0,,,,,,1,From Kick Off,Laureano Bisan-Etame Mayer,40222.0,Right Back,2,Arsenal,1,['4fd7618e-60e0-464e-a0ff-14a44fd4102a'],3,,,,,,,,,,,,,,,,,Arsenal,1,00:00:03.707,Pass,
,,,,,,,,,,,,,,,,1.072798,,,,,,,,,,,,,1f8b677c-0558-4b88-bbc5-2d0326ca9b48,14,,"[48.5, 50.1]",3749233,0,,,,,2.465348,,Right Foot,,,,"[40.4, 56.6]",,Ground Pass,,10.385567,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,1,From Kick Off,Dennis Bergkamp,15042.0,Left Center Forward,2,Arsenal,1,['4715e0b0-2bce-4f01-b01f-2cfe8b096450'],5,,,,,,,,,,,,,,,,,Arsenal,1,00:00:05.338,Pass,
