50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,3.140323,,,,,,,,,,,,,f5d7cfbf-a5cb-430a-bf05-dd88a29548ae,12,,"[6.0, 44.0]",3749278,0,,,,,-0.20764577,,Right Foot,,,,"[73.4, 29.8]",High Pass,,68.87961,,,Incomplete,,Kevin Cyril Davies,40388.0,,,,,,Goal Kick,1,From Goal Kick,Jussi Jääskeläinen,40385.0,Goalkeeper,3,Bolton Wanderers,328,"['6923d3c5-8564-4b6d-b31c-b7ec9d8669fa', '9c8978f1-3a97-4f6a-98ce-7a04fd492137']",34,,,,,,,,,,,,,,,Bolton Wanderers,328,00:00:34.189,Pass,
,,,,,,,,,,,,,,,,,1.93497,,,,,,,,,,,,,e4f4af35-de6c-47c6-a79e-dee85d751667,18,,"[55.7, 36.1]",3749278,0,,,,,-3.0329313,,Right Foot,,,,"[50.2, 35.5]",Ground Pass,,5.5326304,,,,,Simon Charlton,40390.0,,,,,,Recovery,1,From Goal Kick,Iván Campo Ramos,40386.0,Center Defensive Midfield,3,Bolton Wanderers,328,['21e7a8a0-e9f9-4514-b8ff-be4b54b5439f'],39,,,,,,,,,,,,,,,Bolton Wanderers,328,00:00:39.218,Pass,
,,,,,,,,,,,,,,,,,2.318131,,,,,,,,,,,,,a4626343-5b07-4dc4-9cf6-990888c653cf,21,,"[43.3, 33.6]",3749278,0,,,,,-2.1102786,,Left Foot,,,,"[33.9, 17.9]",Ground Pass,,18.298906,,,,,Ricardo Wayne Gardner,40391.0,,,,,,,1,From Goal Kick,Simon Charlton,40390.0,Left Center Back,3,Bolton Wanderers,328,['78ef266e-6dbc-4fb8-ab05-71c9fe29ff5d'],41,,,,,,,,,,,,,,,Bolton Wanderers,328,00:00:41.301,Pass,
,,,,,,,,,,,,,,,,,1.452906,,,,,,,,,,,,,a8421859-6390-41dc-9e1c-998396f9410a,24,,"[33.9, 17.9]",3749278,0,,,,,-0.44625807,,Left Foot,,,,"[57.1, 6.8]",Ground Pass,,25.71867,,,,,Youri Djorkaeff,15073.0,,,,,,,1,From Goal Kick,Ricardo Wayne Gardner,40391.0,Left Back,3,Bolton Wanderers,328,['83783de3-ae26-465e-918f-7f3ad244b8c0'],43,,,,,,,,,,,,,,,Bolton Wanderers,328,00:00:43.660,Pass,
,,,,,,,,,,,,,,,,,0.765341,,,,,,,,,,,,,d1597b5a-da2f-4225-b913-c455a09a02c0,27,,"[66.4, 10.4]",3749278,0,,,,,0.58452433,,Right Foot,,,,"[79.7, 19.2]",Low Pass,,15.947727,,,,,Kevin Cyril Davies,40388.0,,,,,,,1,From Goal Kick,Youri Djorkaeff,15073.0,Left Midfield,3,Bolton Wanderers,328,['9bbc4d46-6319-43d2-aaa8-db5a3b44c29d'],46,,,,,,,,,,,,,,,Bolton Wanderers,328,00:00:46.613,Pass,
,,,,,,,,,,,,,,,,,1.813241,,,,,,,,,,,,,180aa631-3939-464d-bfc9-3f5a7844c110,32,,"[67.3, 20.9]",3749278,0,,,,,0.20176235,,Right Foot,,,,"[71.7, 21.8]",Low Pass,,4.491102,,,Incomplete,,Youri Djorkaeff,15073.0,,,,,,Recovery,1,From Goal Kick,"Augustine Azuka ""Jay-Jay"" Okocha",40384.0,Left Center Midfield,3,Bolton Wanderers,328,"['3bd3b652-7218-4c6f-8ad4-d9e62a38dc04', '56cf365f-b390-4ce4-b0cb-e5cabd32d74e']",48,,,,,,,,,,,,,,,Bolton Wanderers,328,00:00:48.758,Pass,
,,,,,,,,,,,,,,,,,0.764793,,,,,,,,,,,,,add96dc0-87a5-4e98-9b33-3aa68334eb51,36,,"[33.5, 54.2]",3749278,0,,,,,1.7590178,,Left Foot,,,,"[30.7, 68.9]",Ground Pass,,14.964291,,,,,Kolo Habib Touré,38412.0,,,,,,,1,Regular Play,Pascal Cygan,26194.0,Left Center Back,4,Arsenal,1,['039e603b-967f-4ce9-a215-9e9755bc9737'],51,,,,,,,,,,,,,,,Arsenal,1,00:00:51.585,Pass,
,,,,,,,,,,,,,,,,,0.991993,,,,,,,,,,,,,33cc7fcc-4c3b-4b8c-9918-eb05b83b3dbe,39,,"[31.8, 73.9]",3749278,0,,,,,0.20927955,,Right Foot,,,,"[43.1, 76.3]",Ground Pass,,11.552056,,,,,Fredrik Ljungberg,15754.0,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Back,4,Arsenal,1,['ff7ca3f2-3841-440a-81c5-835dbaed03e2'],53,,,,,,,,,,,,,,,Arsenal,1,00:00:53.952,Pass,
,,,,,,,,,,,,,,,,,7.282712,,,,,,,,,,,,,30114c74-6639-4188-a821-14a80a3e3621,56,,"[40.4, 63.6]",3749278,1,,True,,,-0.37046036,,Right Foot,,,,"[107.6, 37.5]",High Pass,,72.09057,,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Kolo Habib Touré,38412.0,Right Back,5,Arsenal,1,['fbba8530-b789-4781-84ac-8d6ea6bc3765'],11,,,,,,,,,,,,,,,Arsenal,1,00:01:11.504,Pass,
,,,,,,,,,,,,,,,,,3.819103,,,,,,,,,,,,,24f5639e-d82f-424b-ac12-d5f9bcecfa5d,58,,"[16.9, 51.8]",3749278,1,,,,,-0.0952785,,Drop Kick,,,,"[89.1, 44.9]",High Pass,,72.52896,,,,,Kevin Cyril Davies,40388.0,,,,,,,1,Regular Play,Jussi Jääskeläinen,40385.0,Goalkeeper,6,Bolton Wanderers,328,['1f4c5d02-c83f-42e5-8d10-d0cfb0b27079'],24,,,,,,,,,,,,,,,Bolton Wanderers,328,00:01:24.286,Pass,
,,,,,,,,,,,,,,,,,1.167885,,,,,,,,,,,,,d679c56b-734f-4d92-ab24-26d206b7e823,60,,"[89.1, 44.9]",3749278,1,,,,True,-0.41091064,,,,,,"[103.1, 38.8]",Low Pass,,15.2712145,,,Incomplete,,,,,,,,,,1,Regular Play,Kevin Cyril Davies,40388.0,Center Forward,6,Bolton Wanderers,328,"['26b93f74-4f8c-4002-a47d-053d84d1d6ee', 'c01de177-08bd-4b33-8f91-ca4e31289624']",28,,,,,,,,,,,,,,,Bolton Wanderers,328,00:01:28.105,Pass,True
,,,,,,,,,,,,,,,,,0.437055,,,,,,,,,,,,,11ac870c-e8f4-457f-8bf1-52ef7dae7a4f,66,,"[35.1, 25.6]",3749278,1,,True,,,1.4991798,,Right Foot,,,,"[38.4, 71.6]",Ground Pass,,46.118217,,,,,Kolo Habib Touré,38412.0,,,True,,,Free Kick,1,From Free Kick,Patrick Vieira,15515.0,Right Center Midfield,7,Arsenal,1,['ad11807e-e687-45ad-95ab-b286df113605'],55,,,,,,,,,,,,,,,Arsenal,1,00:01:55.436,Pass,
,,,,,,,,,,,,,,,,,0.972786,,,,,,,,,,,,,5a5bb414-01dc-4e66-b380-f5902b9c4cf4,68,,"[38.4, 71.6]",3749278,1,,True,,,0.2168024,,Right Foot,,,,"[61.1, 76.6]",Ground Pass,,23.244139,,,,,Fredrik Ljungberg,15754.0,,,,,,,1,From Free Kick,Kolo Habib Touré,38412.0,Right Back,7,Arsenal,1,['fab117b5-9f38-4be5-a606-9c89d6deb085'],56,,,,,,,,,,,,,,,Arsenal,1,00:01:56.365,Pass,
,,,,,,,,,,,,,,,,,2.795854,,,,,,,,,,,,,a4eb6175-2739-41ca-a27b-196668702ecd,73,,"[54.3, 0.1]",3749278,2,,True,,,2.877629,,,,,,"[21.0, 9.1]",Low Pass,,34.49478,,,,,Simon Charlton,40390.0,,,,,,Throw-in,1,From Throw In,Ricardo Wayne Gardner,40391.0,Left Back,8,Bolton Wanderers,328,['cbf6811b-5e82-44a7-a57d-e49f9e50a340'],7,,,,,,,,,,,,,,,Bolton Wanderers,328,00:02:07.045,Pass,
,,,,,,,,,,,,,,,,,1.558485,,,,,,,,,,,,,08dd2051-56c5-4568-bb07-e7d14b654ff4,75,,"[24.0, 14.5]",3749278,2,,,,,1.7586684,,Left Foot,,,,"[19.0, 40.8]",Ground Pass,,26.771067,,,,,Émerson Augusto Thome,40383.0,,,,,,,1,From Throw In,Simon Charlton,40390.0,Left Center Back,8,Bolton Wanderers,328,['3b7a61a0-7929-47c7-8556-80f759ae9f40'],11,,,,,,,,,,,,,,,Bolton Wanderers,328,00:02:11.353,Pass,
,,,,,,,,,,,,,,,,,1.745073,,,,,,,,,,,,,77e98948-0283-4b06-9eaa-9e80dc178e8a,78,,"[21.0, 47.9]",3749278,2,,,,,1.0351729,,Right Foot,,,,"[35.6, 72.5]",Ground Pass,,28.606293,,,,,Nicky Hunt,9353.0,,,,,,,1,From Throw In,Émerson Augusto Thome,40383.0,Right Center Back,8,Bolton Wanderers,328,['09bbfb84-a9b2-406c-a5e6-4564edc056e8'],14,,,,,,,,,,,,,,,Bolton Wanderers,328,00:02:14.620,Pass,
,,,,,,,,,,,,,,,,,1.869796,,,,,,,,,,,,,9dbca8b4-9c84-45ce-9ce0-34829271a12d,81,,"[39.7, 74.9]",3749278,2,,,,,-0.12257087,,Right Foot,,,,"[81.1, 69.8]",High Pass,,41.712948,,,Incomplete,,Kevin Nolan,21540.0,,,,,,,1,From Throw In,Nicky Hunt,9353.0,Right Back,8,Bolton Wanderers,328,"['a0a74138-7d48-470c-ab5d-f26cc18be72e', 'dc50dae9-67c4-4dff-92a9-a066714d6378']",17,,,,,,,,,,,,,,,Bolton Wanderers,328,00:02:17.795,Pass,
,,,,,,,,,,,,,,,,,1.126752,,,,,,,,,,,,,a0a74138-7d48-470c-ab5d-f26cc18be72e,83,,"[39.0, 10.3]",3749278,2,,,,,-0.1798535,,Head,,,,"[44.5, 9.3]",Low Pass,,5.59017,,,,,Patrick Vieira,15515.0,,,,,,Recovery,1,Regular Play,Gaël Clichy,20302.0,Left Back,9,Arsenal,1,"['9dbca8b4-9c84-45ce-9ce0-34829271a12d', 'cbee9458-c6ac-4aa7-b789-a4b77f3a255a']",19,,,,,,,,,,,,,,,Arsenal,1,00:02:19.665,Pass,
,,,,,,,,,,,,,,,,,3.185206,,,,,,,,,,,,,60005382-05d2-4e02-a1e8-35a7b1028618,89,,"[42.5, 0.1]",3749278,2,,,,,2.4388573,,,,,,"[14.4, 23.9]",High Pass,,36.824585,,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,Throw-in,1,From Throw In,Gaël Clichy,20302.0,Left Back,10,Arsenal,1,['d5db0164-8f69-47d6-90a9-5d033b747d88'],34,,,,,,,,,,,,,,,Arsenal,1,00:02:34.359,Pass,
,,,,,,,,,,,,,,,,,3.318058,,,,,,,,,,,,,8ad2c467-e329-4107-b295-f5ad1115eb13,92,,"[14.4, 23.9]",3749278,2,,,,,1.9674067,,Left Foot,,,,"[4.6, 47.3]",Ground Pass,,25.369272,,,,,Jens Lehmann,20015.0,,,,,,,1,From Throw In,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,10,Arsenal,1,['2031050f-3f38-46b7-be57-b6563ec08758'],37,,,,,,,,,,,,,,,Arsenal,1,00:02:37.739,Pass,
,,,,,,,,,,,,,,,,,1.873801,,,,,,,,,,,,,980d9c04-a3a3-4a7d-860a-a6ae1cfbf671,96,,"[4.6, 47.3]",3749278,2,,,,,-0.47127378,,Right Foot,,,,"[46.4, 26.0]",High Pass,,46.91407,,,Incomplete,,,,,,,,,,1,From Throw In,Jens Lehmann,20015.0,Goalkeeper,10,Arsenal,1,['b1ed8a2f-5e85-42c1-b6ef-6346468d3bcc'],41,,,,,,,,,,,,,,,Arsenal,1,00:02:41.097,Pass,
,,,,,,,,,,,,,,,,,4.717961,,,,,,,,,,,,,b1ed8a2f-5e85-42c1-b6ef-6346468d3bcc,97,,"[73.7, 54.1]",3749278,2,,,,,-0.8437076,,Head,,,,"[110.8, 12.4]",High Pass,,55.814873,,,Incomplete,,Youri Djorkaeff,15073.0,,,True,,,Recovery,1,From Throw In,Per Frandsen,40389.0,Right Center Midfield,10,Arsenal,1,"['361b565d-ac3a-44dc-9cc0-73af67584398', '4735dba2-a059-403d-95c7-e6ee5c4abb95', '980d9c04-a3a3-4a7d-860a-a6ae1cfbf671']",42,,,,,,,,,,,,,,,Bolton Wanderers,328,00:02:42.970,Pass,
,,,,,,,,,,,,,,,,,1.649493,,,,,,,,,,,,,1e4cd8a6-36ec-4ffd-827e-083402026c00,101,,"[107.3, 0.1]",3749278,2,,,,,2.5496724,,,,,,"[83.8, 15.9]",Low Pass,,28.317663,,,,,Iván Campo Ramos,40386.0,,,,,,Throw-in,1,From Throw In,"Augustine Azuka ""Jay-Jay"" Okocha",40384.0,Left Center Midfield,11,Bolton Wanderers,328,['5c00442c-b36d-4652-b398-132c1586c4d4'],58,,,,,,,,,,,,,,,Bolton Wanderers,328,00:02:58.154,Pass,
,,,,,,,,,,,,,,,,,1.414626,,,,,,,,,,,,,ea6e8df3-971d-4b04-8fd4-d25003ec4c09,104,,"[80.3, 12.9]",3749278,3,,,,,-0.30823785,,Left Foot,,,,"[102.6, 5.8]",Ground Pass,,23.40299,,,Incomplete,,"Augustine Azuka ""Jay-Jay"" Okocha",40384.0,,,,,,,1,From Throw In,Iván Campo Ramos,40386.0,Center Defensive Midfield,11,Bolton Wanderers,328,"['41fdd921-4453-424b-8707-97655b4acd17', 'd7447049-42db-4f30-a55b-390935b49b53']",0,,,,,,,,,,,,,,,Bolton Wanderers,328,00:03:00.604,Pass,
,,,,,,,,,,,,,,,,,2.003571,,,,,,,,,,,,,030c50d4-fc5d-40e6-bb60-0fd8ba38a038,107,,"[104.3, 0.1]",3749278,3,,,,,1.3295798,,,True,,,"[112.0, 31.4]",High Pass,,32.23321,,,Incomplete,,Youri Djorkaeff,15073.0,,,,,,Throw-in,1,From Throw In,"Augustine Azuka ""Jay-Jay"" Okocha",40384.0,Left Center Midfield,12,Bolton Wanderers,328,"['155f3093-fdee-438c-9237-05c4fff49a25', 'beca7df8-699d-475c-8c02-4c8ca02b4c70']",17,,,,,,,,,,,,,,,Bolton Wanderers,328,00:03:17.266,Pass,
,,,,,,,,,,,,,,,,,1.994548,,,,,,,,,,,,,03c6edcd-6034-42b4-8a08-35370c576252,110,,"[89.1, 25.4]",3749278,3,,,,,-0.99945885,,Head,,,,"[102.6, 4.4]",Low Pass,,24.964975,,,,,"Augustine Azuka ""Jay-Jay"" Okocha",40384.0,,,,,,Recovery,1,From Throw In,Simon Charlton,40390.0,Left Center Back,12,Bolton Wanderers,328,['4ec01403-5ceb-42e0-9190-a89b34862957'],20,,,,,,,,,,,,,,,Bolton Wanderers,328,00:03:20.743,Pass,
,,,,,,,,,,,,,,,,,1.130799,,,,,,,,,,,,,d5860a9e-e065-46ed-ab65-333ea97d105d,113,,"[102.8, 5.8]",3749278,3,,,,,1.342223,,Right Foot,True,,,"[109.5, 34.6]",High Pass,,29.56907,,,Incomplete,,Kevin Cyril Davies,40388.0,,,,,,,1,From Throw In,"Augustine Azuka ""Jay-Jay"" Okocha",40384.0,Left Center Midfield,12,Bolton Wanderers,328,"['7525e0a5-9a48-449b-a9cf-d50e4eca97dd', 'cf7642d8-a572-463a-a31d-8f6753256545']",25,,,,,,,,,,,,,,,Bolton Wanderers,328,00:03:25.220,Pass,
,,,,,,,,,,,,,,,,,4.477916,,,,,,,,,,,,,eba7d64b-192a-4955-822e-a1708acc24a8,116,,"[120.0, 80.0]",3749278,3,,,,,-2.0397317,,Right Foot,,,,"[85.6, 12.1]",High Pass,,76.11682,,,,True,"Augustine Azuka ""Jay-Jay"" Okocha",40384.0,,,True,Outswinging,,Corner,1,From Corner,Youri Djorkaeff,15073.0,Left Midfield,13,Bolton Wanderers,328,['8c35e84a-5653-43e4-9260-b2e25dec2386'],54,,,,,,,,,,,,,,,Bolton Wanderers,328,00:03:54.418,Pass,
,,,,,,,,,,,,,,,,,1.691852,,,,,,,,,,,,,34e80535-6568-4a26-a5cd-bbc2fb3a18bb,119,,"[87.1, 11.5]",3749278,4,,,,,-0.44542047,,Right Foot,,,,"[102.6, 4.1]",Ground Pass,,17.175856,,,,,Simon Charlton,40390.0,,,,,,,1,From Corner,"Augustine Azuka ""Jay-Jay"" Okocha",40384.0,Left Center Midfield,13,Bolton Wanderers,328,['0fd64838-8e84-4a86-b104-29dc61a352f5'],0,,,,,,,,,,,,,,,Bolton Wanderers,328,00:04:00.609,Pass,
,,,,,,,,,,,,,,,,,1.346062,,,,,,,,,,,,,4a9beccc-6b33-4b38-9b22-f90afe2e6ce0,126,,"[114.4, 4.7]",3749278,4,,,,,1.773455,,Left Foot,True,,,"[108.4, 33.9]",High Pass,,29.810066,,,Unknown,,Kevin Cyril Davies,40388.0,,,,,,,1,From Corner,Simon Charlton,40390.0,Left Center Back,13,Bolton Wanderers,328,"['2e8a9a61-3c7d-49e5-a59d-23f32789ebf6', '54e80fa8-f527-48b5-92b2-88feef1d7811']",4,,,,,,,,,,,,,,,Bolton Wanderers,328,00:04:04.364,Pass,True
,,,,,,,,,,,,,,,,,5.066396,,,,,,,,,,,,,7ba532e3-1d36-4fbc-914f-9929312e5778,130,,"[11.7, 46.2]",3749278,4,,True,,,0.009345522,,Right Foot,,,,"[65.2, 46.7]",High Pass,,53.502335,,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Jens Lehmann,20015.0,Goalkeeper,14,Arsenal,1,['7008cf69-f969-4b95-a08d-a2f0122d15b5'],26,,,,,,,,,,,,,,,Arsenal,1,00:04:26.590,Pass,
,,,,,,,,,,,,,,,,,1.318615,,,,,,,,,,,,,7008cf69-f969-4b95-a08d-a2f0122d15b5,131,,"[54.9, 33.4]",3749278,4,,,,,1.9391452,,Other,,,,"[52.7, 39.1]",Low Pass,,6.109828,,,,,Per Frandsen,40389.0,,,,,,Recovery,1,Regular Play,Iván Campo Ramos,40386.0,Center Defensive Midfield,15,Bolton Wanderers,328,"['4613fe26-ab39-4155-a4bf-d8c4ab0208a4', '7ba532e3-1d36-4fbc-914f-9929312e5778']",31,,,,,,,,,,,,,,,Bolton Wanderers,328,00:04:31.657,Pass,
