ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.567631,,,,,,,,,,,,,e40b9869-239a-4e32-a050-3e2e950523fa,1933,,,"[47.5, 21.4]",3749431,50,,,,,-0.89983845,,Head,,,,"[62.9, 2.0]",Low Pass,,24.769337,,,,Eduardo César Daude Gaspar,26014.0,,,,,Recovery,2,From Goal Kick,Ashley Cole,12529.0,Left Back,122,Arsenal,1,"['1b5bf20a-60ab-4d87-96d3-c456e85772dd', '4e79a060-6872-432e-9b41-293191aec51c']",31,,,,,,,,,,,,,,,,,Arsenal,1,00:05:31.554,Pass,
,,,,,,,,,,,,,,,1.246918,,,,,,,,,,,,,d56b3a58-93cd-4d9b-a23b-954a89cd5734,1937,,,"[56.3, 5.5]",3749431,50,,,,,1.6902252,,Right Foot,,,,"[55.4, 13.0]",Ground Pass,,7.553807,,,,Patrick Vieira,15515.0,,,,,,2,From Goal Kick,Eduardo César Daude Gaspar,26014.0,Left Midfield,122,Arsenal,1,"['50517c53-dd42-4bc0-abfe-cd33db38b620', 'fceaae49-cf14-44cd-974d-002f05fb1fe2']",36,,,,,,,,,,,,,,,,,Arsenal,1,00:05:36.480,Pass,True
,,,,,,,,,,,,,,,1.483212,,,,,,,,,,,,,2b9a611b-322e-4ca5-9847-19a96228e7e9,1944,,,"[57.5, 68.2]",3749431,50,,,,,-2.6825533,,Right Foot,,,,"[48.8, 63.9]",Ground Pass,,9.7046385,,,,Aaron Hughes,20059.0,,,,,,2,Regular Play,Jermaine Jenas,40234.0,Right Defensive Midfield,123,Newcastle United,37,['b0708de9-c31e-4149-a2f9-b2c08370550d'],39,,,,,,,,,,,,,,,,,Newcastle United,37,00:05:39.129,Pass,
,,,,,,,,,,,,,,,2.485876,,,,,,,,,,,,,0db62062-e024-473e-9f30-93b90d0dbb5f,1947,,,"[48.3, 63.9]",3749431,50,,,,,-2.7727754,,Right Foot,,,,"[15.7, 51.3]",Ground Pass,,34.95025,,,,Shay Given,20446.0,,,,,,2,Regular Play,Aaron Hughes,20059.0,Right Back,123,Newcastle United,37,['3976a6fb-9974-493e-b760-6d37eda468cd'],40,,,,,,,,,,,,,,,,,Newcastle United,37,00:05:40.672,Pass,
,,,,,,,,,,,,,,,2.808954,,,,,,,,,,,,,59958f6c-9f1e-4c8a-bd58-217ba17ea3e7,1950,,,"[15.7, 51.5]",3749431,50,,,,,0.100134924,,Right Foot,,,,"[79.4, 57.9]",High Pass,,64.0207,,,,Alan Shearer,40231.0,,,,,,2,Regular Play,Shay Given,20446.0,Goalkeeper,123,Newcastle United,37,['6b8daac2-fe47-429c-866c-74b651d4e085'],47,,,,,,,,,,,,,,,,,Newcastle United,37,00:05:47.534,Pass,
,,,,,,,,,,,,,,,2.911015,,,,,,,,,,,,,6f71e58e-7c21-4e0f-832d-3b64bfe543da,1953,,,"[79.4, 57.9]",3749431,50,,,,True,-0.5758081,,,,,,"[104.2, 41.8]",Low Pass,,29.567719,,Incomplete,,Craig Bellamy,40226.0,,,,,,2,Regular Play,Alan Shearer,40231.0,Left Center Forward,123,Newcastle United,37,"['414c95cc-2c12-4ea2-8790-a6177e7c2952', '636549d9-d5e6-463d-956c-89a84de5cefe', '946ded4f-941c-404d-aea5-a92f823d47b3']",50,,,,,,,,,,,,,,,,,Newcastle United,37,00:05:50.343,Pass,True
,,,,,,,,,,,,,,,2.02709,,,,,,,,,,,,,ac2de63c-9383-40f2-a013-8d703253b43f,1956,,,"[14.2, 46.4]",3749431,50,,True,,,-0.5880026,,Keeper Arm,,,,"[21.1, 41.8]",Ground Pass,,8.292768,,,,Kolo Habib Touré,38412.0,,,,,,2,Regular Play,Jens Lehmann,20015.0,Goalkeeper,123,Newcastle United,37,['a46477cb-a266-4430-b7d1-59c7a44d589c'],55,,,,,,,,,,,,,,,,,Arsenal,1,00:05:55.254,Pass,
,,,,,,,,,,,,,,,3.666952,,,,,,,,,,,,,f2dbb173-8e38-4e0b-a711-43b7b3e5ec03,1958,,,"[35.6, 43.8]",3749431,51,,,,,-0.36543858,,Right Foot,,,,"[89.7, 23.1]",High Pass,,57.92495,,Incomplete,,Thierry Henry,15516.0,,,Through Ball,True,,2,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,123,Newcastle United,37,"['4bb28517-c04a-4e72-a4b5-2b7b45e56f9e', '9a82f8f6-e146-4376-bfe4-573acfa54020']",0,,,,,,,,,,,,,,,,,Arsenal,1,00:06:00.551,Pass,
,,,,,,,,,,,,,,,2.032449,,,,,,,,,,,,,0c46da27-14c8-4ed9-97ca-f6180347107a,1963,,,"[28.6, 61.7]",3749431,51,,,,,0.46658444,,Right Foot,,,,"[55.8, 75.4]",High Pass,,30.455378,,,,Darren Ambrose,40229.0,,,,,,2,Regular Play,"Andy O""Brien",40225.0,Right Center Back,123,Newcastle United,37,['06faebce-5d95-444b-8996-742c0ba26bda'],5,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:05.091,Pass,
,,,,,,,,,,,,,,,1.229222,,,,,,,,,,,,,c54e57d3-49b4-495c-a0b8-328d779379e0,1966,,,"[51.1, 74.9]",3749431,51,,,,,-1.8958042,,Right Foot,,,,"[48.0, 65.7]",Ground Pass,,9.708244,,,,"Andy O""Brien",40225.0,,,,,,2,Regular Play,Darren Ambrose,40229.0,Right Midfield,123,Newcastle United,37,['b5efd1bc-245b-4a3b-a166-a0d68c979f84'],9,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:09.307,Pass,
,,,,,,,,,,,,,,,1.801625,,,,,,,,,,,,,e337451b-00cc-4c94-94e0-eca8c81516ff,1969,,,"[48.0, 65.7]",3749431,51,,,,,-0.63015866,,Right Foot,,,,"[69.8, 49.8]",Ground Pass,,26.9824,,,,Craig Bellamy,40226.0,,,,,,2,Regular Play,"Andy O""Brien",40225.0,Right Center Back,123,Newcastle United,37,['7c2d9c75-cd21-41e9-b652-c2ff18290765'],11,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:11.002,Pass,
,,,,,,,,,,,,,,,1.346286,,,,,,,,,,,,,d1841105-23da-4f38-ba2a-58972f4ff27f,1971,,,"[69.8, 49.8]",3749431,51,,,,,-2.695487,,Right Foot,,,,"[58.3, 44.3]",Low Pass,,12.747549,,Incomplete,,Gary Speed,24799.0,,,,,,2,Regular Play,Craig Bellamy,40226.0,Right Center Forward,123,Newcastle United,37,"['225752c6-f1b1-47e8-98bd-389ddd98d85a', 'c6d9be3c-4517-4ea8-b92b-f6f4c87264ff']",12,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:12.803,Pass,
,,,,,,,,,,,,,,,2.694507,,,,,,,,,,,,,df2b3a1a-1179-47cb-8ac2-d8441d6ade39,1974,,,"[59.8, 44.0]",3749431,51,,,,,-1.4214158,,Left Foot,,,,"[64.3, 14.1]",Ground Pass,,30.236732,,,,Olivier Bernard,40233.0,,,,,Recovery,2,Regular Play,Gary Speed,24799.0,Left Defensive Midfield,123,Newcastle United,37,['4d6828bf-b796-4dde-8489-142709a38539'],15,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:15.267,Pass,
,,,,,,,,,,,,,,,0.910184,,,,,,,,,,,,,848b44d8-21e6-42a0-b5bf-d6c340d508d4,1977,,,"[81.2, 14.4]",3749431,51,,,,,1.3686275,,Left Foot,,,,"[84.5, 30.5]",Ground Pass,,16.43472,,,,Craig Bellamy,40226.0,,,,,,2,Regular Play,Olivier Bernard,40233.0,Left Back,123,Newcastle United,37,['d9493021-3676-40aa-8818-3a68a36c7e9e'],22,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:22.400,Pass,
,,,,,,,,,,,,,,,1.491586,,,,,,,,,,,,,d0a2ca2b-cbb9-4ad4-98d4-eb7a88971228,1979,,,"[84.0, 30.5]",3749431,51,,,,,-2.6913671,,Right Foot,,,,"[78.0, 27.6]",Ground Pass,,6.664083,,,,Gary Speed,24799.0,,,,,,2,Regular Play,Craig Bellamy,40226.0,Right Center Forward,123,Newcastle United,37,['f5f53087-ea61-4d9b-b5fa-7bbabf48aece'],23,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:23.310,Pass,
,,,,,,,,,,,,,,,1.304378,,,,,,,,,,,,,7b2df462-222d-4fce-b7f7-c761e2e577e2,1982,,,"[85.7, 18.4]",3749431,51,,,,,-0.50230235,,Left Foot,,,,"[99.9, 10.6]",Ground Pass,,16.201235,,,,Olivier Bernard,40233.0,,,,,,2,Regular Play,Gary Speed,24799.0,Left Defensive Midfield,123,Newcastle United,37,['7ce4aedb-c7d5-42c0-84be-a93d1946af7b'],27,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:27.552,Pass,
,,,,,,,,,,,,,,,0.117534,,,,,,,,,,,,,633bf427-1052-47e5-94c3-d6049aafc6bc,1986,,,"[115.9, 7.1]",3749431,51,,,,,1.3171222,,Left Foot,,,,"[116.6, 9.8]",Ground Pass,,2.7892652,,Incomplete,,,,,,,,,2,Regular Play,Olivier Bernard,40233.0,Left Back,123,Newcastle United,37,['922af6eb-11b8-4ec7-88b1-d3558b79841b'],31,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:31.122,Pass,
,,,,,,,,,,,,,,,1.168185,,,,,,,,,,,,,9f5c6046-2159-40a0-af31-700ee0d51248,1988,,,"[120.0, 0.1]",3749431,51,,,,,1.7168086,,Left Foot,,,,"[115.0, 34.1]",High Pass,True,34.36568,,Incomplete,,,,,,Inswinging,,Corner,2,From Corner,Laurent Robert,40227.0,Left Midfield,124,Newcastle United,37,['afa6a965-c840-4c7a-b3c4-d52fa6fe5a56'],55,,,,,,,,,,,,,,,,,Newcastle United,37,00:06:55.979,Pass,
,,,,,,,,,,,,,,,0.788453,,,,,,,,,,,,,677f0f73-7e9c-4665-aa2e-5c905f042cbf,1992,,,"[51.0, 55.1]",3749431,52,,,,,0.574968,,Left Foot,,,,"[63.5, 63.2]",Ground Pass,,14.894965,,,,Thierry Henry,15516.0,,,,,,2,From Corner,José Antonio Reyes Calderón,23816.0,Left Center Forward,124,Newcastle United,37,['714ca5ab-a917-4f38-b8b8-b869b35533eb'],3,,,,,,,,,,,,,,,,,Arsenal,1,00:07:03.001,Pass,
,,,,,,,,,,,,,,,4.147107,,,,,,,,,,,,,4ffd20d4-a0b7-42fd-8e55-4315ec76d285,1995,,,"[73.6, 71.8]",3749431,52,,,,,-0.15283304,,Right Foot,,,,"[114.5, 65.5]",Low Pass,,41.382362,True,Incomplete,,José Antonio Reyes Calderón,23816.0,,,,,,2,From Corner,Thierry Henry,15516.0,Right Center Forward,124,Newcastle United,37,"['2ff367b3-c7be-4fe9-b4b5-39b1692f8cdf', '9b49f167-f63a-4db4-bfea-c089165f4971']",5,,,,,,,,,,,,,,,,,Arsenal,1,00:07:05.918,Pass,
,,,,,,,,,,,,,,,3.135345,,,,,,,,,,,,,68ad83b1-1384-4c01-8530-c46885b1140e,1999,,,"[13.1, 25.6]",3749431,52,,,,,0.15813209,,Right Foot,,,,"[80.2, 36.3]",High Pass,,67.94778,,Incomplete,,Craig Bellamy,40226.0,,,,,,2,From Corner,Shay Given,20446.0,Goalkeeper,124,Newcastle United,37,"['2c40b0cb-221b-493f-8cf1-ff2a267cb4b0', '6cc79856-ba44-4100-be03-e8ca390e3697']",24,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:24.861,Pass,
,,,,,,,,,,,,,,,1.570209,,,,,,,,,,,,,2c40b0cb-221b-493f-8cf1-ff2a267cb4b0,2001,,,"[39.9, 43.8]",3749431,52,,,,True,-0.08145204,,,,,,"[54.6, 42.6]",Low Pass,,14.7488985,,Incomplete,,Patrick Vieira,15515.0,,,,,Recovery,2,From Corner,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,124,Newcastle United,37,"['4b557872-04b9-44f7-9919-c2eb5589815b', '57dbd2c4-f921-4cd6-b725-51e57aee5afd', '68ad83b1-1384-4c01-8530-c46885b1140e', '805f6dae-8c2f-4640-a90e-cda63ee34bc0']",27,,,,,,,,,,,,,,,,,Arsenal,1,00:07:27.996,Pass,True
,,,,,,,,,,,,,,,0.835816,,,,,,,,,,,,,4389f6c0-c0e0-4ef0-9564-7b167ea81ec9,2006,,,"[63.3, 39.7]",3749431,52,,,,,0.59540987,,Right Foot,,,,"[75.7, 48.1]",Ground Pass,,14.977316,,,,Darren Ambrose,40229.0,,,,,,2,From Corner,Gary Speed,24799.0,Left Defensive Midfield,124,Newcastle United,37,['b46e1a63-89d3-4e1d-a60f-14c4a4660105'],30,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:30.305,Pass,
,,,,,,,,,,,,,,,0.442555,,,,,,,,,,,,,dc710f0f-6eb6-46a2-9e0d-ed67778fb372,2015,,,"[45.6, 48.1]",3749431,52,,,,,-1.2490457,,Right Foot,,,,"[47.1, 43.6]",Ground Pass,,4.7434163,,,,Gilberto Aparecido da Silva,40221.0,,,,,,2,Regular Play,Sylvain Wiltord,15512.0,Right Midfield,125,Arsenal,1,"['1b35ddc3-0f92-4c5f-b1b1-93ef35a12644', 'a0a956ca-ef0c-4fbe-a5c4-680836972165']",34,,,,,,,,,,,,,,,,,Arsenal,1,00:07:34.995,Pass,True
,,,,,,,,,,,,,,,0.986043,,,,,,,,,,,,,ba6d52d7-56a3-441a-b8c7-6fff872ff423,2019,,,"[47.9, 47.3]",3749431,52,,,,,1.4907538,,Right Foot,,,,"[49.4, 66.0]",Ground Pass,,18.760063,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,2,Regular Play,Thierry Henry,15516.0,Right Center Forward,125,Arsenal,1,['a5a83957-eafa-415b-b05e-25f8c1a76325'],35,,,,,,,,,,,,,,,,,Arsenal,1,00:07:35.460,Pass,
,,,,,,,,,,,,,,,1.243312,,,,,,,,,,,,,15bd2471-ae81-4146-aafa-b9c9f9f9d0fd,2022,,,"[62.9, 66.3]",3749431,52,,,,,-1.0937139,,Right Foot,,,,"[73.6, 45.6]",Ground Pass,,23.301931,,,,José Antonio Reyes Calderón,23816.0,,,,,,2,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,125,Arsenal,1,['be5934c8-a4c4-4237-be48-8b2093be0bcc'],38,,,,,,,,,,,,,,,,,Arsenal,1,00:07:38.999,Pass,
,,,,,,,,,,,,,,,1.267563,,,,,,,,,,,,,6e57230e-d582-4dc7-a184-4c4ee65ca58b,2026,,,"[75.3, 45.8]",3749431,52,,,,,-0.60228735,,Left Foot,,,,"[86.5, 38.1]",Ground Pass,,13.591541,,Incomplete,,Thierry Henry,15516.0,,,Through Ball,True,,2,Regular Play,José Antonio Reyes Calderón,23816.0,Left Center Forward,125,Arsenal,1,"['3f249945-45f9-4f7b-9423-033441fd948a', 'a71fb242-2389-4f4e-8846-caa8d538bc57', 'f4a05251-8512-4d00-8d40-70527c85eaf5']",41,,,,,,,,,,,,,,,,,Arsenal,1,00:07:41.467,Pass,True
,,,,,,,,,,,,,,,1.716306,,,,,,,,,,,,,3f249945-45f9-4f7b-9423-033441fd948a,2028,,,"[33.6, 42.0]",3749431,52,,,,,-0.44678798,,Left Foot,,,,"[64.7, 27.1]",High Pass,,34.48507,,,,Craig Bellamy,40226.0,,,,,Recovery,2,Regular Play,"Andy O""Brien",40225.0,Right Center Back,126,Newcastle United,37,"['043d1bae-41be-49dd-97db-a54a3c727ea7', '6e57230e-d582-4dc7-a184-4c4ee65ca58b']",42,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:42.734,Pass,
,,,,,,,,,,,,,,,2.042913,,,,,,,,,,,,,5a3b34ec-c295-4c58-87e7-b001e925f4a5,2031,,,"[54.6, 21.3]",3749431,52,,,,,-0.65818197,,Left Foot,,,,"[64.3, 13.8]",Ground Pass,,12.261321,,,,Laurent Robert,40227.0,,,,,,2,Regular Play,Craig Bellamy,40226.0,Right Center Forward,126,Newcastle United,37,['677839bb-7b08-4076-b08e-510bf1acb304'],46,,,,,,,,,,,,,,,,,Newcastle United,37,00:07:46.230,Pass,
,,,,,,,,,,,,,,,7.265409,,,,,,,,,,,,,0dbc813f-ebeb-450f-ad46-2987d2926c00,2039,,,"[6.7, 36.1]",3749431,54,,True,,,-0.3826397,,Drop Kick,,,,"[71.3, 10.1]",High Pass,,69.63591,,Incomplete,,,,,,,,,2,From Keeper,Jens Lehmann,20015.0,Goalkeeper,128,Arsenal,1,['4e50f8da-a0bc-4c86-a3b2-aa6913cf5f5c'],0,,,,,,,,,,,,,,,,,Arsenal,1,00:09:00.552,Pass,
,,,,,,,,,,,,,,,1.076845,,,,,,,,,,,,,8fcb9cdb-f7bd-4cac-a4d4-dd2e5d09aabf,2041,,,"[49.1, 66.5]",3749431,54,,,,,1.4819221,,Right Foot,,,,"[50.0, 76.6]",Ground Pass,,10.140019,,,,Aaron Hughes,20059.0,,,,,,2,Regular Play,"Andy O""Brien",40225.0,Right Center Back,129,Newcastle United,37,['a78de40d-b356-4b5c-95b8-557be1578d94'],9,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:09.361,Pass,
,,,,,,,,,,,,,,,2.191129,,,,,,,,,,,,,f448e6a8-e47f-4a1d-8a62-86df5fc5d278,2044,,,"[50.0, 76.6]",3749431,54,,,,,-0.12786992,,Right Foot,,,,"[92.0, 71.2]",High Pass,,42.34572,,,,Craig Bellamy,40226.0,,,,,,2,Regular Play,Aaron Hughes,20059.0,Right Back,129,Newcastle United,37,['12c3165a-0549-436a-8937-67e90a805a85'],11,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:11.375,Pass,
,,,,,,,,,,,,,,,3.402412,,,,,,,,,,,,,0355658f-035d-4703-a1e7-545f8949d0f5,2053,,,"[19.7, 6.4]",3749431,54,,,,,0.4179514,,Right Foot,,,,"[87.7, 36.6]",High Pass,,74.40457,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Jens Lehmann,20015.0,Goalkeeper,130,Arsenal,1,['8dba6919-4c58-4c42-8f39-527f43ccd568'],40,,,,,,,,,,,,,,,,,Arsenal,1,00:09:40.563,Pass,
,,,,,,,,,,,,,,,1.435214,,,,,,,,,,,,,a38cbae0-4195-4c3f-b780-981644cc6786,2056,,,"[35.6, 49.8]",3749431,54,,,,,1.8557537,,Left Foot,,,,"[32.7, 59.7]",Ground Pass,,10.316007,,,,Aaron Hughes,20059.0,,,,,,2,Regular Play,Jonathan Woodgate,38418.0,Left Center Back,131,Newcastle United,37,['826d4f4d-e774-4a68-8501-c1366f7c936a'],45,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:45.485,Pass,
,,,,,,,,,,,,,,,2.194713,,,,,,,,,,,,,7612e27a-7637-4452-838a-9d2f8138b9a5,2058,,,"[32.7, 59.3]",3749431,54,,,,,0.26036206,,Right Foot,,,,"[58.6, 66.2]",High Pass,,26.803358,,,,Craig Bellamy,40226.0,,,,,,2,Regular Play,Aaron Hughes,20059.0,Right Back,131,Newcastle United,37,['67c9c3fc-34c0-486f-b19d-fa4dd1122cc4'],46,,,,,,,,,,,,,,,,,Newcastle United,37,00:09:46.920,Pass,
,,,,,,,,,,,,,,,1.196589,,,,,,,,,,,,,f40c0a57-9471-46a7-bf6c-1a450ff10811,2070,,,"[98.7, 13.9]",3749431,54,,,,,1.6951513,,Left Foot,,,,"[96.9, 28.3]",Ground Pass,,14.512064,,,,José Antonio Reyes Calderón,23816.0,,,,,,2,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,131,Newcastle United,37,"['02baf8fd-1d13-4c05-bc1d-aa62abc1c441', '44e13cda-4527-420d-ac87-6456413a18ff']",59,,,,,,,,,,,,,,,,,Arsenal,1,00:09:59.385,Pass,True
,,,,,,,,,,,,,,,1.430719,,,,,,,,,,,,,80e7131b-c5d0-4d60-951e-a1164a4e8c52,2079,,,"[11.7, 47.0]",3749431,55,,,,,-0.16098781,,Drop Kick,,,,"[70.2, 37.5]",High Pass,,59.26635,,Incomplete,,Alan Shearer,40231.0,,,,,,2,Regular Play,Shay Given,20446.0,Goalkeeper,131,Newcastle United,37,"['8b93eec1-5213-49c7-9770-d75baa69da6d', 'b985be94-ea9d-40bc-853e-c12bedcdce8a']",20,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:20.104,Pass,
,,,,,,,,,,,,,,,1.193312,,,,,,,,,,,,,b985be94-ea9d-40bc-853e-c12bedcdce8a,2082,,,"[49.9, 42.6]",3749431,55,,,,True,2.4370985,,,,,,"[37.9, 52.8]",Low Pass,,15.749286,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,Recovery,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,132,Arsenal,1,"['3b24555f-c3b2-4097-a37f-90501795cc77', '80e7131b-c5d0-4d60-951e-a1164a4e8c52', 'd368dce9-4a8d-4f12-bba5-bb6306c302a2']",21,,,,,,,,,,,,,,,,,Arsenal,1,00:10:21.535,Pass,True
,,,,,,,,,,,,,,,1.653198,,,,,,,,,,,,,fa84c461-ed5e-4529-89b6-a29cfac701c2,2085,,,"[26.6, 52.5]",3749431,55,,,,,-2.67283,,Right Foot,,,,"[11.0, 44.6]",Low Pass,,17.48628,,,,Jens Lehmann,20015.0,,,,,,2,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,132,Arsenal,1,['768c2a53-e186-4258-bbed-3a3b0134091e'],24,,,,,,,,,,,,,,,,,Arsenal,1,00:10:24.258,Pass,
,,,,,,,,,,,,,,,1.699988,,,,,,,,,,,,,ccc5554b-caef-499b-9a17-6f853b81a7f6,2088,,,"[13.4, 48.8]",3749431,55,,,,,0.8454352,,Right Foot,,,,"[22.0, 58.5]",Ground Pass,,12.96341,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,2,Regular Play,Jens Lehmann,20015.0,Goalkeeper,132,Arsenal,1,['6596f47e-db83-46e4-8a3c-bc8ff358a2b1'],28,,,,,,,,,,,,,,,,,Arsenal,1,00:10:28.191,Pass,
,,,,,,,,,,,,,,,1.186751,,,,,,,,,,,,,545c89fa-e7a2-446a-9f17-47fb98085003,2091,,,"[23.4, 57.6]",3749431,55,,,,,-0.80667156,,Right Foot,,,,"[34.9, 45.6]",Ground Pass,,16.62077,,,,Kolo Habib Touré,38412.0,,,,,,2,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,132,Arsenal,1,['6c0b46de-dd80-4fb2-b0db-3be8985bb531'],32,,,,,,,,,,,,,,,,,Arsenal,1,00:10:32.498,Pass,
,,,,,,,,,,,,,,,1.058592,,,,,,,,,,,,,7184b853-e043-429f-8033-7dc833be37b0,2094,,,"[34.9, 45.6]",3749431,55,,,,,2.0098011,,Right Foot,,,,"[29.5, 57.1]",Ground Pass,,12.704723,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,132,Arsenal,1,['2ba7f20c-fa56-4f90-9fdc-f8834c34bb2c'],33,,,,,,,,,,,,,,,,,Arsenal,1,00:10:33.768,Pass,
,,,,,,,,,,,,,,,2.494874,,,,,,,,,,,,,56084e82-9f79-43c6-8919-8fbd2e4a4e28,2098,,,"[43.3, 65.7]",3749431,55,,,,,-0.042527534,,Right Foot,,,,"[90.3, 63.7]",High Pass,,47.042534,,,,Thierry Henry,15516.0,,,,,,2,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,132,Arsenal,1,"['2c23f44d-7ef1-4262-b9c2-4d4a6bd8f887', '969e9df8-cc37-4a45-ae1c-e7bafda0a7ab']",39,,,,,,,,,,,,,,,,,Arsenal,1,00:10:39.082,Pass,True
,,,,,,,,,,,,,,,1.418205,,,,,,,,,,,,,48e7b434-480b-449a-bdae-d69bbe44a215,2104,,,"[31.3, 23.3]",3749431,55,,,,,0.47862777,,Right Foot,,,,"[41.9, 28.8]",Low Pass,,11.941943,,,,Gary Speed,24799.0,,,,,,2,Regular Play,Jonathan Woodgate,38418.0,Left Center Back,133,Newcastle United,37,['76c0341c-b076-4629-8c08-088acd5276d5'],44,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:44.827,Pass,
,,,,,,,,,,,,,,,1.377279,,,,,,,,,,,,,5856033b-1f1a-4a23-a010-86eb638159f4,2107,,,"[51.5, 57.9]",3749431,55,,,,,1.0311636,,Left Foot,,,,"[62.7, 76.6]",Ground Pass,,21.797478,,,,Aaron Hughes,20059.0,,,,,,2,Regular Play,Gary Speed,24799.0,Left Defensive Midfield,133,Newcastle United,37,['fc562c66-2e85-406e-b885-34f839799b88'],51,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:51.758,Pass,
,,,,,,,,,,,,,,,1.239631,,,,,,,,,,,,,23cd011e-bd57-4f6f-b3a0-8203f8605a8e,2110,,,"[63.0, 76.6]",3749431,55,,,,,-2.5620286,,Right Foot,,,,"[52.0, 69.4]",Ground Pass,,13.146863,,,,Gary Speed,24799.0,,,,,,2,Regular Play,Aaron Hughes,20059.0,Right Back,133,Newcastle United,37,['e2aa80c7-8091-43bd-982d-61c69833da6a'],53,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:53.796,Pass,
,,,,,,,,,,,,,,,1.10432,,,,,,,,,,,,,fa43bb4a-1f0e-4c22-a2f9-cc1a9954307b,2114,,,"[51.5, 66.5]",3749431,55,,,,,-2.3918936,,Left Foot,,,,"[37.0, 53.0]",Ground Pass,,19.811613,,,,"Andy O""Brien",40225.0,,,,,,2,Regular Play,Gary Speed,24799.0,Left Defensive Midfield,133,Newcastle United,37,['dc0b81f3-3478-4edc-a17e-1b07f4d561f8'],55,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:55.880,Pass,
,,,,,,,,,,,,,,,2.248254,,,,,,,,,,,,,32aae614-c464-456f-8e99-2c9190f4afe6,2117,,,"[38.1, 55.5]",3749431,55,,,,,-2.7452385,,Right Foot,,,,"[15.4, 46.0]",Ground Pass,,24.607723,,,,Shay Given,20446.0,,,,,,2,Regular Play,"Andy O""Brien",40225.0,Right Center Back,133,Newcastle United,37,['12959385-240d-40df-ace8-4321e00f74cb'],58,,,,,,,,,,,,,,,,,Newcastle United,37,00:10:58.089,Pass,
