bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.896597,,,,,,,,,,,,76652f27-dd01-45bc-b0ff-221c80b97e23,18,,"[42.8, 4.3]",3749631,0,,,,,1.8344363,,Right Foot,,,,"[32.3, 43.2]",,Low Pass,,40.292183,,,,Kolo Habib Touré,38412.0,,,,,,,1,From Kick Off,Robert Pirès,19312.0,Left Midfield,2,Arsenal,1,"['58ee184f-9444-4b08-880a-7e91bbaf86a6', 'd35c01c4-dd63-43da-a32a-b69b00d3d15d']",8,,,,,,,,,,,,,,,,,Arsenal,1,00:00:08.523,Pass,True
,,,,,,,,,,,,,,,,1.143076,,,,,,,,,,,,390029c3-fb86-4c65-938b-3d4ab54823e5,22,,"[30.0, 45.4]",3749631,0,,,,,1.3662161,,Right Foot,,,,"[36.1, 74.8]",,Ground Pass,,30.026155,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,,1,From Kick Off,Kolo Habib Touré,38412.0,Right Center Back,2,Arsenal,1,"['5a10f86e-dde2-4d9e-a8da-e4261f9f00d5', 'be0f464b-674b-480b-929c-8770bab1c882']",12,,,,,,,,,,,,,,,,,Arsenal,1,00:00:12.093,Pass,True
,,,,,,,,,,,,,,,,1.161945,,,,,,,,,,,,60ccc865-210f-46ab-8e60-4584c9e5b0b1,25,,"[37.1, 71.4]",3749631,0,,,,,-0.8262676,,Right Foot,,,,"[50.0, 57.4]",,Ground Pass,,19.03707,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,1,From Kick Off,Laureano Bisan-Etame Mayer,40222.0,Right Back,2,Arsenal,1,['ab7b6479-d9cd-4145-8e59-09da43d3baae'],14,,,,,,,,,,,,,,,,,Arsenal,1,00:00:14.763,Pass,
,,,,,,,,,,,,,,,,2.092319,,,,,,,,,,,,cefaf11c-b6d6-4fd2-ad33-a15cc8e1b7ef,31,,"[48.9, 59.7]",3749631,0,,,,,-1.6287025,,Right Foot,,,,"[48.1, 45.9]",,Ground Pass,,13.823169,,,,Gilberto Aparecido da Silva,40221.0,,,,,,Free Kick,1,From Free Kick,Kolo Habib Touré,38412.0,Right Center Back,3,Arsenal,1,['8c2df91d-c442-4de8-a39f-ef776c0a4989'],25,,,,,,,,,,,,,,,,,Arsenal,1,00:00:25.899,Pass,
,,,,,,,,,,,,,,,,1.88669,,,,,,,,,,,,1ce271c0-cf15-493f-9306-84b6b51a54e1,34,,"[47.9, 45.9]",3749631,0,,,,,-2.0831857,,Right Foot,,,,"[37.1, 26.7]",,Ground Pass,,22.029072,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,,1,From Free Kick,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,3,Arsenal,1,['cb4912c5-8c8a-4aa8-bb44-29c5fc462779'],28,,,,,,,,,,,,,,,,,Arsenal,1,00:00:28.290,Pass,
,,,,,,,,,,,,,,,,1.759867,,,,,,,,,,,,35a4ae74-9d06-42fd-840f-ecf774600c3d,37,,"[37.1, 26.7]",3749631,0,,,,,-1.1590734,,Right Foot,,,,"[47.1, 3.8]",,Low Pass,,24.988197,,,,Ashley Cole,12529.0,,,,,,,1,From Free Kick,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,3,Arsenal,1,['15e09867-075b-4ce5-a5e0-bddd9d3657d2'],30,,,,,,,,,,,,,,,,,Arsenal,1,00:00:30.270,Pass,
,,,,,,,,,,,,,,,,1.033109,,,,,,,,,,,,99a71914-9863-4bbf-8063-e467ec502ae2,40,,"[47.1, 3.7]",3749631,0,,,,,0.96972257,,Left Foot,,,,"[56.7, 17.7]",,Ground Pass,,16.975277,,,,Robert Pirès,19312.0,,,,,,,1,From Free Kick,Ashley Cole,12529.0,Left Back,3,Arsenal,1,['29e7d8b3-373a-41af-9e9a-7d28d48cdff1'],32,,,,,,,,,,,,,,,,,Arsenal,1,00:00:32.784,Pass,
,,,,,,,,,,,,,,,,1.801328,,,,,,,,,,,,ed68cd74-3347-48e6-82d5-6791045dc261,44,,"[50.0, 18.1]",3749631,0,,,,,1.8878521,,Right Foot,,,,"[39.5, 50.1]",,Ground Pass,,33.678627,,,,Kolo Habib Touré,38412.0,,,,,,,1,From Free Kick,Robert Pirès,19312.0,Left Midfield,3,Arsenal,1,"['7b69dff4-f905-4d92-aec7-77cbf3cf36a0', '9eec96b3-765f-4e4e-b04c-9d38d7285214']",35,,,,,,,,,,,,,,,,,Arsenal,1,00:00:35.097,Pass,True
,,,,,,,,,,,,,,,,1.441105,,,,,,,,,,,,ad259e35-47ff-490c-8bde-84c6d051a005,47,,"[55.5, 61.1]",3749631,0,,,,,0.79646784,,Right Foot,,,,"[68.9, 74.8]",,Ground Pass,,19.163769,,,,Ray Parlour,24972.0,,,,,,,1,From Free Kick,Kolo Habib Touré,38412.0,Right Center Back,3,Arsenal,1,['3a7bd8d5-d9c8-4f4c-ad14-8a2b1b5c8fa7'],39,,,,,,,,,,,,,,,,,Arsenal,1,00:00:39.938,Pass,
,,,,,,,,,,,,,,,,0.849243,,,,,,,,,,,,b276b143-47f8-431b-93fd-479a34f4e51d,50,,"[68.9, 74.8]",3749631,0,,,,,-1.0516502,,Right Foot,,,,"[76.5, 61.5]",,Ground Pass,,15.31829,,,,José Antonio Reyes Calderón,23816.0,,,,,,,1,From Free Kick,Ray Parlour,24972.0,Right Midfield,3,Arsenal,1,['b140caef-746d-4b43-b653-d9146b9e10b0'],42,,,,,,,,,,,,,,,,,Arsenal,1,00:00:42.276,Pass,
,,,,,,,,,,,,,,,,1.163833,,,,,,,,,,,,12bb7bfa-4126-44d5-992d-9dfed6622511,54,,"[72.9, 63.0]",3749631,0,,,,,-3.018924,,Left Foot,,,,"[65.6, 62.1]",,Ground Pass,,7.3552704,,,,Ray Parlour,24972.0,,,,,,,1,From Free Kick,José Antonio Reyes Calderón,23816.0,Right Center Forward,3,Arsenal,1,"['7a4e91bc-f4a6-46c6-b08a-e9d2b643a0a9', 'c5b170f1-18ad-421d-b984-33240acb4d68']",44,,,,,,,,,,,,,,,,,Arsenal,1,00:00:44.086,Pass,True
,,,,,,,,,,,,,,,,0.601122,,,,,,,,,,,,d7633442-f853-4ec0-8d1a-0a4bef19170e,57,,"[66.6, 62.4]",3749631,0,,,,,2.0250983,,Right Foot,,,,"[62.4, 71.0]",,Ground Pass,,9.570789,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,,1,From Free Kick,Ray Parlour,24972.0,Right Midfield,3,Arsenal,1,['9a8a0264-bade-42b1-80a0-a354039654ae'],45,,,,,,,,,,,,,,,,,Arsenal,1,00:00:45.411,Pass,
,,,,,,,,,,,,,,,,1.315426,,,,,,,,,,,,dc6f3700-2fe2-411b-a1ef-6dd77fa4d3dc,61,,"[61.4, 70.2]",3749631,0,,,,,-2.8025753,,Right Foot,,,,"[42.4, 63.5]",,Ground Pass,,20.146711,,,,Kolo Habib Touré,38412.0,,,,,,,1,From Free Kick,Laureano Bisan-Etame Mayer,40222.0,Right Back,3,Arsenal,1,"['e22bc3b1-a1e1-4f07-8ee4-56303c11cae6', 'f2707e80-fbd8-4f72-9cc8-9be99d1471be']",46,,,,,,,,,,,,,,,,,Arsenal,1,00:00:46.732,Pass,True
,,,,,,,,,,,,,,,,2.58591,,,,,,,,,,,,73860d6a-6ef9-4a67-aece-55791eb52f10,64,,"[44.7, 49.5]",3749631,0,,,,,-1.8761549,,Right Foot,,,,"[36.0, 21.9]",,Ground Pass,,28.938728,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,,1,From Free Kick,Kolo Habib Touré,38412.0,Right Center Back,3,Arsenal,1,['b96a5660-50ad-4a12-a03d-8425676767b1'],49,,,,,,,,,,,,,,,,,Arsenal,1,00:00:49.670,Pass,
,,,,,,,,,,,,,,,,2.039998,,,,,,,,,,,,29853cf9-3d37-4833-b798-f1e5b35caefc,68,,"[34.6, 27.8]",3749631,0,,,,,1.3281258,,Right Foot,,,,"[44.7, 68.6]",,Ground Pass,,42.031536,,,,Laureano Bisan-Etame Mayer,40222.0,,,True,,,,1,From Free Kick,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,3,Arsenal,1,"['d0e5e36e-139a-4b99-b7e5-e1e2bad9c588', 'd8e679d5-fe3f-417b-bedf-1d5b7a4feab4']",53,,,,,,,,,,,,,,,,,Arsenal,1,00:00:53.709,Pass,True
,,,,,,,,,,,,,,,,0.829623,,,,,,,,,,,,5300645e-0caa-45f5-9089-1b7f54822589,71,,"[44.7, 68.4]",3749631,0,,,,,-1.2778839,,Right Foot,,,,"[50.4, 49.5]",,Ground Pass,,19.74082,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,1,From Free Kick,Laureano Bisan-Etame Mayer,40222.0,Right Back,3,Arsenal,1,['fb1c2806-1c18-4332-96a5-5c527b01677b'],56,,,,,,,,,,,,,,,,,Arsenal,1,00:00:56.469,Pass,
,,,,,,,,,,,,,,,,1.200633,,,,,,,,,,,,8607755e-b489-4bcb-bcf2-31c590bf6df5,75,,"[46.0, 46.7]",3749631,0,,,,,2.8713725,,Right Foot,,,,"[24.7, 52.6]",,Ground Pass,,22.102036,,,,Kolo Habib Touré,38412.0,,,,,,,1,From Free Kick,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,3,Arsenal,1,['80570ab6-96e1-4248-bdc8-fe73c5099009'],57,,,,,,,,,,,,,,,,,Arsenal,1,00:00:57.939,Pass,
,,,,,,,,,,,,,,,,1.807222,,,,,,,,,,,,c8bf13f0-422f-4632-8799-f225d4289306,78,,"[24.0, 53.3]",3749631,1,,,,,-2.4856043,,Right Foot,,,,"[7.5, 40.6]",,Ground Pass,,20.821623,,,,Jens Lehmann,20015.0,,,,,,,1,From Free Kick,Kolo Habib Touré,38412.0,Right Center Back,3,Arsenal,1,['7bc30215-544d-459c-b370-8ee79ddc5e38'],2,,,,,,,,,,,,,,,,,Arsenal,1,00:01:02.100,Pass,
,,,,,,,,,,,,,,,,2.274416,,,,,,,,,,,,29e3b3c4-0e59-4782-97d9-7044e892780b,81,,"[7.5, 35.4]",3749631,1,,,,,-0.33379817,,Left Foot,,,,"[44.7, 22.5]",,High Pass,,39.373215,,,,Robert Pirès,19312.0,,,,,,,1,From Free Kick,Jens Lehmann,20015.0,Goalkeeper,3,Arsenal,1,['fea5af1a-5c10-4b78-8d2e-f8025ee76b11'],6,,,,,,,,,,,,,,,,,Arsenal,1,00:01:06.067,Pass,
,,,,,,,,,,,,,,,,0.964302,,,,,,,,,,,,fc1e7282-0a46-4167-a9a5-a786332de033,84,,"[44.6, 23.8]",3749631,1,,,,,2.9344616,,Left Foot,,,,"[30.8, 26.7]",,Low Pass,,14.1014185,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,,1,From Free Kick,Robert Pirès,19312.0,Left Midfield,3,Arsenal,1,['db36abad-8fe8-4419-8431-a0cd9a175d62'],8,,,,,,,,,,,,,,,,,Arsenal,1,00:01:08.381,Pass,
,,,,,,,,,,,,,,,,1.595685,,,,,,,,,,,,1d647bb7-4438-47e9-8289-eaf974559e30,87,,"[30.8, 26.7]",3749631,1,,,,,-0.7853982,,Right Foot,,,,"[38.9, 18.6]",,Low Pass,,11.45513,,Incomplete,,Ashley Cole,12529.0,,,,,,,1,From Free Kick,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,3,Arsenal,1,"['6804093d-34a1-4558-beb6-c65379c34a8a', '857e2496-5602-4748-a568-1bbf02836516']",9,,,,,,,,,,,,,,,,,Arsenal,1,00:01:09.426,Pass,
,,,,,,,,,,,,,,,,2.986208,,,,,,,,,,,,9e6fbb48-6c73-4e98-a26d-46485fc045ab,94,,"[75.1, 60.9]",3749631,1,,,,,-1.8688546,,Right Foot,,,,"[65.3, 29.0]",,Ground Pass,,33.371395,,,,Stephen Crainey,377676.0,,,,,,Free Kick,1,From Free Kick,Anders Svensson,20193.0,Right Defensive Midfield,5,Southampton,25,['e8b9fd80-7a0d-4b2b-bb44-345ef8c5dd8f'],25,,,,,,,,,,,,,,,,,Southampton,25,00:01:25.444,Pass,
,,,,,,,,,,,,,,,,1.987562,,,,,,,,,,,,4e677851-8146-4172-adae-805aefe66392,97,,"[65.0, 28.2]",3749631,1,,,,,2.492597,,Left Foot,,,,"[56.3, 34.8]",,Ground Pass,,10.920165,,,,Danny Higginbotham,40445.0,,,,,,,1,From Free Kick,Stephen Crainey,377676.0,Left Back,5,Southampton,25,['cb3973bb-bd67-437e-b8e9-378041c466ce'],31,,,,,,,,,,,,,,,,,Southampton,25,00:01:31.475,Pass,
,,,,,,,,,,,,,,,,1.380989,,,,,,,,,,,,67b85e3c-1054-4a42-b7d5-47e8bda80f68,100,,"[56.0, 34.8]",3749631,1,,,,,0.79314995,,Left Foot,,,,"[68.8, 47.8]",,Ground Pass,,18.243902,,,,Anders Svensson,20193.0,,,,,,,1,From Free Kick,Danny Higginbotham,40445.0,Left Center Back,5,Southampton,25,['67b60420-fbea-4e0d-a404-2e1410df901b'],33,,,,,,,,,,,,,,,,,Southampton,25,00:01:33.950,Pass,
,,,,,,,,,,,,,,,,1.580639,,,,,,,,,,,,e7fa568b-006a-4ebd-a328-ee7694fc1d62,103,,"[69.7, 47.7]",3749631,1,,,,,-0.35744968,,Right Foot,,,,"[86.3, 41.5]",,Ground Pass,,17.720045,,Incomplete,,Rory Delap,40435.0,,,,,,,1,From Free Kick,Anders Svensson,20193.0,Right Defensive Midfield,5,Southampton,25,"['933d860a-ca5c-4b6d-950c-0829f6fd5d60', 'd5f08e42-6237-4bbf-bcfa-51ea7c947851']",35,,,,,,,,,,,,,,,,,Southampton,25,00:01:35.367,Pass,
,,,,,,,,,,,,,,,,0.75189,,,,,,,,,,,,d5f08e42-6237-4bbf-bcfa-51ea7c947851,105,,"[33.8, 38.6]",3749631,1,,,,,0.33982086,,Left Foot,,,,"[43.7, 42.1]",,Ground Pass,,10.500476,,,,Gilberto Aparecido da Silva,40221.0,,,,,,Recovery,1,Regular Play,Kolo Habib Touré,38412.0,Right Center Back,6,Arsenal,1,"['53ae5536-9f70-40c5-ab14-86f654994e00', 'e7fa568b-006a-4ebd-a328-ee7694fc1d62']",36,,,,,,,,,,,,,,,,,Arsenal,1,00:01:36.948,Pass,
,,,,,,,,,,,,,,,,1.164891,,,,,,,,,,,,06a52e33-1674-4620-b33b-a765dea97e1d,108,,"[49.1, 46.9]",3749631,1,,,,,0.99503803,,Right Foot,,,,"[56.5, 58.3]",,Ground Pass,,13.591173,,,,Ray Parlour,24972.0,,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,6,Arsenal,1,['ca12303f-5aaf-47bd-9347-9740bea6a485'],38,,,,,,,,,,,,,,,,,Arsenal,1,00:01:38.740,Pass,
,,,,,,,,,,,,,,,,2.451463,,,,,,,,,,,,d9a289a5-94c9-483f-b82b-02c798220052,112,,"[57.6, 60.5]",3749631,1,,,,,0.95613337,,Right Foot,,,,"[68.4, 75.8]",,Ground Pass,,18.727787,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,,1,Regular Play,Ray Parlour,24972.0,Right Midfield,6,Arsenal,1,"['86e0fcd2-c59d-4317-8bed-202c4d60c448', 'a5c58dd2-6066-46a2-be17-230603ce6475']",40,,,,,,,,,,,,,,,,,Arsenal,1,00:01:40.970,Pass,True
,,,,,,,,,,,,,,,,1.344397,,,,,,,,,,,,99347e39-00c0-44ca-8624-b2da29136f1a,115,,"[76.1, 75.5]",3749631,1,,,,,-2.1565106,,Right Foot,,,,"[69.4, 65.4]",,Ground Pass,,12.120231,,,,Ray Parlour,24972.0,,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,6,Arsenal,1,['58af9563-1004-4a84-ac5d-5f83eb07fdb6'],44,,,,,,,,,,,,,,,,,Arsenal,1,00:01:44.342,Pass,
,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,be8b1d27-d6c9-48ef-bf74-968ef46958b7,120,,"[35.8, 17.7]",3749631,1,,,,,1.5707964,,Left Foot,,,,"[35.8, 28.1]",,Ground Pass,,10.4,,,,Anders Svensson,20193.0,,,,,,Recovery,1,Regular Play,Graeme Le Saux,377674.0,Left Midfield,6,Arsenal,1,['059f5ddb-98f0-4bae-8d95-43ea97c26359'],46,,,,,,,,,,,,,,,,,Southampton,25,00:01:46.982,Pass,
,,,,,,,,,,,,,,,,2.82011,,,,,,,,,,,,c1f53082-ee8f-4b7c-bd7a-c50ab1505154,126,,"[53.3, 80.0]",3749631,1,,,,,-2.5162394,,,,,,"[25.6, 60.0]",,High Pass,,34.165627,,,,Kolo Habib Touré,38412.0,,,,,,Throw-in,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,7,Arsenal,1,['cc73a96b-b2ed-4bf4-a10b-7356fd543474'],59,,,,,,,,,,,,,,,,,Arsenal,1,00:01:59.015,Pass,
,,,,,,,,,,,,,,,,1.806716,,,,,,,,,,,,120693c8-648e-4f1f-835e-163230c282f5,129,,"[25.6, 57.8]",3749631,2,,,,,-1.5490606,,Right Foot,,,,"[26.3, 25.6]",,Ground Pass,,32.207607,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,,1,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,7,Arsenal,1,['9f7a856e-e9ce-40de-a3eb-f61725ad6072'],3,,,,,,,,,,,,,,,,,Arsenal,1,00:02:03.036,Pass,
,,,,,,,,,,,,,,,,1.586836,,,,,,,,,,,,40755319-5efd-46be-8153-15e8b3921e39,132,,"[32.6, 24.7]",3749631,2,,,,,-1.1164943,,Right Foot,,,,"[43.1, 3.2]",,Ground Pass,,23.926971,,,,Ashley Cole,12529.0,,,,,,,1,From Throw In,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,7,Arsenal,1,['90929391-57ed-4d3f-b073-b61ad5f2d7c9'],5,,,,,,,,,,,,,,,,,Arsenal,1,00:02:05.642,Pass,
